,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
45670,45670,1453.3667875680962,1568730493.1150098,1453.3667875680962,-86.35389835775005,603.074539131747,65.99975577659569,614.7778952697772,0.99675315618515,602.5724781569659,93.89981479184726,655.8531108202277,0.9559473991394044,618.9830857970056,39.40274341252713,660.522528048019,0.9838326573371888,572.7367126545947,124.39185611420454,651.2082693927548,0.7068881392478943,569.7383171977191,-13.195158773250814,642.3191409360755,0.7317089438438416,507.6770394505571,166.34039847682106,525.8108189636687,0.9297822713851928,510.21062490338807,-39.70294581893357,526.9109136085024,0.9327907562255859,620.8125818234888,245.50173319491944,338.9826459966064,0.8941326141357422,636.0516926462343,-114.26302247720459,334.8289912403072,0.20879298448562625,758.4268431887242,282.6948527394377,225.6873308412226,0.3675365447998047,791.9117968475516,-161.70603034542881,195.07296347427487,0.8018110394477844,427.3540003508159,148.40779766316797,215.79936158798233,0.16064536571502686,426.26068578202194,-41.37596064151457,188.10790296511388,0.5428178906440735,671.1324828552669,157.1536235863436,68.6460528014115,0.8323955535888672,546.0065953098497,-46.4819845555641,-96.18805673375404,0.12765491008758545,447.9548421086273,226.63936812527405,-481.1388872416665,0.004897028207778932,439.7531356466935,-86.42817628452892,-611.4541375092458,0.00520673394203186,689.8761347003767,2097.8266787568095,4.3966424863807605,272.4925232937555,1428.4941554630539,2096.4633212431904,6.770036270428858,90.57,1119.5209430311504,2096.4666787568094,7.77667875680962,89.86,791.0343368151986,2094.59,8.356642486380759,90.06,784.1990932392786,2099.24,7.499709836569128,270.06,1g,16,1568728996
45671,45671,1453.4,1568730493.1482813,1453.4,,604.9596176026663,66.31204243886336,617.8730486063725,0.9972167015075684,601.5287915553909,93.82075311888504,656.0169339953032,0.959739863872528,619.9326506957934,39.33195200880801,662.8561886262561,0.9842019081115724,570.2080108335714,126.26733542332607,650.9916131305074,0.7088526487350464,576.4734343043376,-14.777555810472725,651.5439495896335,0.7409982681274414,497.8713095122522,168.9363336519518,521.5620223442106,0.9075721502304076,513.6638816871887,-42.93945465463722,531.4431699163547,0.9714426994323728,611.3266858272485,245.73278188007347,334.0844151558855,0.9195907115936279,634.9755309745369,-113.69073309463894,336.630858260541,0.1986492574214936,753.1017515861066,281.7529397482633,222.18436048860443,0.460279256105423,813.7835659439972,-158.758582210293,203.97872158992286,0.8869186639785767,428.6124561276377,146.70293867963463,216.69098660166475,0.17530611157417295,419.6806944149365,-40.07812649431799,181.91206054710344,0.5412333607673645,688.2221428104715,157.74936867454227,77.25645487343175,0.7931272983551025,566.1000031374963,-45.44760521893353,-89.3341701761054,0.13513964414596558,529.9556352811668,224.30426519436008,-412.3024339515831,0.0038613975048065186,448.0877374305574,-98.22538156444557,-600.7591281566113,0.015447229146957397,689.73,2097.83,4.39,272.27,1428.72,2096.46,6.78,90.57,1119.78,2096.47,7.78,89.86,791.31,2094.59,8.35,90.06,783.95,2099.24,7.42,270.06,1g,16,1568728996
45672,45672,1453.4333208512912,1568730493.1815894,1453.4333208512912,-86.22115575624191,609.9758791813124,69.33941819988128,618.7287626994572,0.997087299823761,606.0651708419541,93.2862559980138,657.2271925003365,0.9916552305221558,613.8785885319699,41.313164537982345,660.6581368359109,0.9864109754562378,570.2769215723788,127.25224900533004,649.8997542435196,0.6785115003585815,562.3265482792096,-8.611201542862347,640.8701438400867,0.7181706428527832,501.3861879144851,166.7624554928459,522.2861924333604,0.916502058506012,509.6537623214792,-34.324196221633514,528.0801761787334,0.9269762635231018,609.700897027088,243.7583420250146,335.18635843155215,0.9134663939476012,637.2526944898626,-113.00501558520365,338.77853348411236,0.175674170255661,740.0613444683722,283.01471753994593,212.69514708488572,0.5031241774559021,802.3484894832457,-161.02642506588452,200.06994924907917,0.7567421793937683,425.2406873573759,149.22059597773492,235.5702121771504,0.4804417490959168,413.8785639476506,-41.958353601903966,189.80676672659698,0.2826809287071228,682.8298042064887,157.54254741289262,85.93467212692411,0.1804262399673462,534.6365526017356,-47.21565486082729,-83.8226111182642,0.10651147365570067,544.0469338911398,197.3661263264996,-443.4895744499649,0.0026928484439849854,547.634798188881,-79.57362276421794,-496.1364527657943,0.0064697265625,689.5833882543187,2097.83,4.39,272.00343318967066,1428.9432497036512,2096.4566679148706,6.753343318967066,90.57,1120.039902640071,2096.47,7.789996255387349,89.86,791.5898951508458,2094.59,8.373324595903817,90.06,783.7000936153163,2099.243332085129,7.469981276936751,270.06,1g,16,1568728996
45673,45673,1453.4666977525171,1568730493.2149534,1453.4666977525171,-95.39700953236357,610.3545051104902,72.36415940271844,618.66040553728,0.9968082308769226,617.5364886195098,94.95673240295434,662.1638348186364,0.9919596910476683,620.937094485141,43.77172994495801,664.4445323830046,0.9862680435180664,576.9081826552684,128.962724558632,652.4679415492693,0.6385398507118225,558.1377476214176,-9.520618718807565,642.5701672568803,0.7410145401954651,507.0822298094977,168.4289295006673,521.6507781517577,0.9142662286758424,509.05036597000196,-36.11569068074487,528.2422077176615,0.9786472916603088,611.1685396052577,242.58724623662013,342.6513663648288,0.9752612113952636,632.4554702163513,-113.75338510430349,337.21321872660235,0.19334569573402405,743.3192579396539,281.14361612954207,213.66880707363998,0.5367189049720764,790.2790126535386,-162.4851445009069,191.4248435414016,0.8998967409133911,426.3199982576496,149.46474863826884,218.35146153225747,0.2464879751205445,413.86706667217004,-45.17472491747609,188.27681927565786,0.3573857247829437,679.1638189685548,157.97449904869862,66.42242504762382,0.3080166578292847,535.4977146684765,-45.62772572039569,-101.58566026637396,0.13691556453704834,574.0534796489417,180.94139856664842,-436.24679688584337,0.0022871196269989014,639.4232872555176,-77.37333677591083,-394.9061221959011,0.009047567844390873,689.4365298889257,2097.83,4.39,271.7364179798651,1429.1668749418632,2096.453330224748,6.72664179798651,90.57,1120.3002424696317,2096.47,7.800009325755059,89.86,791.8702611211418,2094.59,8.396688426761804,90.06,783.4497668561237,2099.246669775252,7.520046628775295,270.06,1g,16,1568728996
45674,45674,1453.5,1568730493.2482429,1453.5,-90.80671814342968,597.9419378655364,71.80902901215916,614.1858595836259,0.9969649314880372,606.9873469350695,99.89192481578293,657.8061793304107,0.9978162050247192,617.770982761886,43.85824025219998,663.6110633270691,0.9869929552078248,577.9394647147459,130.7321155320598,653.6975342541907,0.6449129581451416,555.2008146154499,-11.851932029135716,643.6482800160871,0.7430515289306641,503.97458551628335,170.4386943486121,518.7707110377213,0.9060837030410768,509.2785086537007,-39.401192335809256,527.6584587869187,0.9739243388175964,601.9468197365253,243.23961589451028,338.9523185429675,0.9763718843460084,639.1689985855187,-113.45678012438823,339.9766804395728,0.17233189940452576,743.4829769221112,279.78839292612577,215.33482827245842,0.6457630395889282,804.3551138584676,-159.20977262128966,195.8496519526705,0.8775806427001953,430.70105676344286,142.73969823325228,212.491980743056,0.19839704036712646,432.63363949163016,-40.8311420548682,195.029320354263,0.578588604927063,660.4245270350675,161.58772698427944,49.608130030466356,0.20161297917366028,535.5304866569321,-45.931954855973366,-108.24066109285243,0.16138318181037906,592.2587044040388,172.66623843442326,-429.00854724691146,0.002941280603408813,600.9976110538902,-89.7761534731806,-437.4413872874846,0.011410772800445557,689.29,2097.83,4.39,271.47,1429.39,2096.45,6.7,90.57,1120.56,2096.47,7.81,89.86,792.15,2094.59,8.42,90.06,783.2,2099.25,7.57,270.06,1g,16,1568728996
45675,45675,1453.533350474966,1568730493.281641,1453.533350474966,-86.08892413862705,605.7676883562253,72.83458041740388,615.5576432540495,0.9968469142913818,595.0965970829483,100.80259931576948,652.769310258642,0.9978234767913818,609.735688497229,43.17014543313175,660.4250331349746,0.9861938953399658,571.2092470040905,132.49047368504495,652.0252952411353,0.6193225383758545,560.3817630728465,-11.179759437921925,645.6727004984941,0.7570695877075195,507.9407774849247,171.45507204951323,520.0642855167423,0.9141184687614441,513.964806145122,-35.767728282958345,530.5693557527122,0.9291480183601379,606.0379091978791,240.5944488899297,341.697598304602,0.9731081128120422,637.8880571569692,-113.3644279161889,342.1711685725245,0.14654949307441711,743.8172145812947,276.8368188782671,214.99834876665585,0.5670888423919678,803.4935580309274,-162.21812475462838,201.09811347746464,0.7586035728454591,426.50044372563065,138.13170818721858,204.95694600686318,0.10006475448608396,441.3531521399308,-40.83415968121405,198.04650521892128,0.5802433490753174,665.2214274403699,162.9174585692011,50.66640148173539,0.3042845726013184,564.8191181631921,-45.897355172688854,-87.73513315033384,0.19334620237350464,608.5860072102598,194.6892753393621,-414.5292880773565,0.0024275481700897217,602.1845352446798,-94.38577261558113,-434.70439621864426,0.006265968084335327,689.1432579101494,2097.8233299050066,4.386664952503393,271.1198200128564,1429.6134481822726,2096.45,6.720010284979634,90.57,1120.8167986572387,2096.47,7.7766495250339425,89.86,792.4301439897148,2094.5866649525033,8.416664952503394,90.06,782.9532064852513,2099.25,7.509969145061095,270.06,1g,16,1568728996
45676,45676,1453.5670128324164,1568730493.3153515,1453.5670128324164,-90.74362956618408,594.4247041057117,71.79133581680294,612.055746796471,0.9973140954971312,594.1875085819139,101.67281258207329,652.8573057372103,0.9981844425201416,612.6588342828254,43.26173790798236,661.6766071419212,0.988682210445404,563.4254094025233,133.27952222888902,648.2432284355942,0.6480497717857361,553.8096887079165,-13.203903278429664,643.7804468525579,0.7637069225311279,508.3730345123776,169.57464976616427,520.0472935627034,0.9204648733139038,514.5761558488948,-36.23158768452158,530.4097273105156,0.9359261989593506,600.0967748857005,239.25032883672554,341.99476668656035,0.9701905250549316,637.4144789123675,-113.74041107007326,342.9613084056143,0.16160225868225098,777.6566765496086,289.33527322382804,221.0635132158991,0.8820646405220032,813.4274122636111,-159.318851495254,199.6632936063644,0.8928312659263611,411.72691842550597,143.84797966043683,197.41124015582628,0.3052316904067993,430.31867718726176,-43.321854299758165,169.19159277992085,0.19369760155677795,637.409707546293,163.99202604712403,33.06043011365412,0.14813056588172913,579.0189254210013,-47.09247498017268,-71.89892654446409,0.1009666621685028,606.9435973402648,200.6396870551144,-416.3997906457489,0.002734184265136719,513.7773724738363,-111.16384976464713,-528.9381700765829,0.005080819129943848,688.9951435373667,2097.816597433517,4.383298716758334,270.7663652596252,1429.8389859771914,2096.45,6.740207699449992,90.57,1121.075998809608,2096.47,7.742987167583345,89.86,792.7129077922998,2094.5832987167582,8.413298716758334,90.06,782.7041050401167,2099.25,7.4493769016500195,270.06,1g,16,1568728996
45677,45677,1453.6,1568730493.3483858,1453.6,-85.02601729318026,605.5445269171031,72.27606604853476,615.4427090358631,0.9973306655883788,601.3282675223437,101.40385933582644,655.2285281286539,0.9978381395339966,612.9647543689138,43.3327653899197,661.5135611087645,0.989507794380188,572.209327295401,132.60342258934244,651.5446894114554,0.6269227266311646,552.6114210956729,-12.425514296495454,643.8805479617023,0.7636532783508301,512.1086123601325,166.48913584354057,522.927600798922,0.9454936385154724,514.9027026443447,-36.92332322637682,529.8172850710239,0.9344438314437866,598.1916967560696,238.60464869177247,345.0943236188768,0.9683244228363036,639.2467846001742,-113.94969553954016,339.05942675411393,0.15890592336654666,757.7044592745465,284.1465728886551,217.9827935505916,0.6580344438552856,814.8635992376062,-157.3336643596549,198.3260922220153,0.5047861933708191,410.58830630514916,154.34351435489796,197.41243025340384,0.4670232534408569,430.3246851979962,-42.014719742864216,147.90857778649044,0.3065258860588074,596.9115220613456,195.35094321457512,-1.2776900470013572,0.051571696996688836,592.3399181163466,-52.8055075624916,-56.724665739000855,0.04990872740745544,590.1719446549207,184.97090137015,-434.11807958170067,0.003049701452255249,503.20241057759904,-118.93872445741793,-538.5633197456784,0.004948496818542481,688.85,2097.81,4.38,270.42,1430.06,2096.45,6.76,90.57,1121.33,2096.47,7.71,89.86,792.99,2094.58,8.41,90.06,782.46,2099.25,7.39,270.06,1g,16,1568728996
45678,45678,1453.6319908412272,1568730493.3816636,1453.6319908412272,-91.8426956261264,605.9365852538031,73.00964360941177,616.2560233069271,0.9975656270980836,609.9319882077807,102.22199847849741,657.8950760725933,0.9980276226997375,606.0915754171158,43.544705179464906,658.5487345358504,0.9917348623275756,587.4568646915293,132.57359194645343,657.1992281783453,0.6273375749588013,553.968056785698,-6.97084145238636,640.7453725134685,0.702131450176239,507.8089884274268,165.60921186605836,522.1585414672364,0.9417805075645448,515.4132293171008,-35.488058806514076,528.7751921332604,0.9407615065574646,596.6878518195391,237.079272425798,348.15313383310655,0.9658520221710204,639.6479291772057,-113.96748564947315,338.19208094673354,0.14834821224212644,747.53073035653,281.89595314830774,217.2213722210538,0.6735143661499023,806.5944854148655,-160.55216942597312,197.64168283839282,0.8599752187728882,419.65351412198095,158.86267940794022,200.4231671525904,0.5266376137733461,453.55781399717085,-39.883474640723094,150.84949646096715,0.26821672916412354,611.6518966488508,177.59438567606475,0.3062272740388892,0.13665786385536194,608.3144977850844,-60.34978228468458,-40.59601881254858,0.03616854548454285,586.1754456457406,187.7247373398264,-444.8312476235663,0.0016871988773345947,713.0539519372189,-72.12426629115309,-311.56534150427984,0.001986682415008545,688.7124393827228,2097.8036018317543,4.376800915877275,270.0553044100093,1430.2775377203452,2096.446800915877,6.76,90.57,1121.5763294774497,2096.47,7.70360183175455,89.86,793.2587230663089,2094.58,8.394004579386372,90.06,782.216869606673,2099.25,7.450782598331783,270.06,1g,16,1568728996
45679,45679,1453.664126765115,1568730493.4150922,1453.664126765115,-90.68853266554224,608.3546869088982,73.43346862689675,616.7456151712178,0.9975286722183228,599.0295801971365,102.82786924760258,653.6514762869714,0.9980238676071168,613.050057917285,44.129436749793825,660.2830275847533,0.9923840761184692,577.1613543447053,132.7331497600588,653.4149571720634,0.639935314655304,557.5775314228588,-5.478185673578472,640.856583102736,0.7278360724449158,498.8085506726178,165.17185869557125,518.9651481393696,0.9362717866897584,515.2397302019053,-35.55251593193564,529.1373572337682,0.9507574439048768,596.425394943539,236.30922978110002,348.68793967672525,0.9685797095298768,642.2586178849085,-113.13900322642212,339.7470492562033,0.16387781500816345,734.548444130619,284.9240748893571,208.80269963774018,0.6462099552154541,810.5928089218277,-155.22249095686166,201.76490032050486,0.8907033801078796,418.6534966402716,161.74915617180974,197.44612766699046,0.5748661756515503,453.47295623490515,-36.181900703446935,151.21430066960238,0.2082776427268982,628.9974359846145,163.22888856645582,-21.839601940850677,0.25058653950691223,627.7563063675376,-59.66111550752966,-24.688845606119965,0.13070207834243774,570.6544588696103,184.23398850249689,-464.51305400211237,0.004465490579605103,476.2241258582746,-120.62728379056897,-568.0726799795291,0.002726912498474121,688.5742549100052,2097.797174646977,4.373587323488495,269.68895487768845,1430.4960620027825,2096.4435873234884,6.76,90.57,1121.8237760913858,2096.47,7.697174646976991,89.86,793.5286648269664,2094.58,8.377936617442476,90.06,781.9726365851258,2099.25,7.511840853718589,270.06,1g,16,1568728996
