,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
37758,37758,1194.0,1568806337.712526,1194.0,-88.7432662499029,566.8053973197617,118.99110659530336,706.0692140898848,0.998210072517395,567.532565253721,138.20297240426595,750.6607639152942,0.972102165222168,580.9110724436431,85.46949560067567,751.7154491696683,0.9788309335708618,573.6189001412635,163.44199091355767,772.8151430539606,0.6021106243133545,542.4692031118024,29.100099005904212,742.1630505691646,0.7951340675354004,456.8909959789061,203.04518507307117,606.4230957241932,0.9921279549598694,486.3820759244789,-23.47862109511617,613.8594134865576,0.551466703414917,583.4128342104758,274.30572038624024,404.1145466549295,0.7471479773521423,625.0613026116663,-115.47564511329412,428.0475455251885,0.7448405027389526,746.6030410647484,318.0117626125935,232.405077155254,0.7910431623458862,799.8312757623285,-179.6659208572678,271.9476462077378,0.586313009262085,392.24569219388604,171.7057707282381,168.8385589239045,0.11163938045501708,406.36601786046236,-38.32280523121639,160.80758297691514,0.1927291750907898,733.142176632607,188.2792796895228,98.15906746301334,0.2634495496749878,721.2065224389363,-18.643223212963267,72.16496006030907,0.5185472369194031,582.9555776132603,186.63439771036155,-406.76182748732117,0.010102808475494385,853.0118209031574,-34.02271865749934,-104.12861323722592,0.0021498501300811768,733.02,2099.41,5.33,270.68,1624.89,2094.49,5.5,90.57,1611.73,2094.63,5.44,90.57,1599.18,2094.75,5.46,90.57,1586.01,2094.88,5.52,90.57,1573.63,2095.01,5.41,90.57,1561.2,2095.13,5.39,90.57,1548.81,2095.26,5.48,90.57,1526.63,2095.48,7.93,90.57,1480.56,2095.94,7.95,90.57,1122.09,2096.47,9.59,89.86,839.16,2099.18,7.63,270.06,1g,18,1568805099
37759,37759,1194.032660471946,1568806337.7458286,1194.032660471946,-86.99857276845236,567.5497079504678,112.5817000313472,704.5674027698135,0.9984611272811892,564.7120628603321,133.70127024708427,747.3448082869182,0.9810781478881836,570.3804056303989,80.03429203095172,745.9873564570125,0.9754030108451844,562.5860924748368,162.95030712580078,766.0698516113428,0.6789206266403198,541.645996988158,28.758543977465767,742.6088386591684,0.7537535429000854,446.0448895299239,201.3792739431772,598.807080447624,0.9909509420394896,477.1089053518088,-23.288223018131266,608.878673090424,0.5959534645080566,580.5874599953794,271.62247139970157,408.28256329196984,0.6574327945709229,607.3767676018358,-112.12369845505728,406.57427105499534,0.958362877368927,738.8834977320603,325.08760201665524,227.4511387999081,0.7052572965621948,785.1546325284633,-175.4360369801094,258.23586726722635,0.5360063314437866,383.1641254551168,174.08471793632336,153.68644770674214,0.13156497478485107,412.0385672316662,-34.58414867591057,165.34165240844754,0.14452525973320007,721.7104647185208,184.80405921692002,82.76655334756902,0.3527193665504456,702.9255339303554,-25.550185018368445,63.82183217243554,0.4687002897262573,567.880158079065,188.7879238706869,-430.4649358144584,0.015545159578323363,630.2266635899998,-85.61347629298449,-359.39012781436776,0.0030563175678253174,732.8468994986862,2099.41,5.3234679056108,270.53302787624295,1625.0663665485085,2094.49,5.490201858416199,90.57,1611.9063665485087,2094.6267339528054,5.4367339528054,90.57,1599.359632595703,2094.75,5.4665320943892,90.57,1586.1896325957032,2094.88,5.490605575248597,90.57,1573.809632595703,2095.006733952805,5.436128377556804,90.57,1561.379632595703,2095.13,5.406330235973002,90.57,1548.9863665485086,2095.256733952805,5.453871622443198,90.57,1526.891283775568,2095.4767339528053,7.9397981415838,90.57,1480.8245498227625,2095.9367339528053,7.969596283167603,90.57,1122.400274483487,2096.47,9.570403716832397,89.86,838.9117804132103,2099.1832660471946,7.63,270.06,1g,18,1568805099
37760,37760,1194.0709191069875,1568806337.7848394,1194.0709191069875,-87.05729537856939,568.0200453299052,111.80861867343576,703.6631652155521,0.9985144734382628,564.9108468477093,132.90565067975368,746.374334423625,0.9835536479949952,574.3095574251463,78.81543909564206,746.7076524921276,0.977369487285614,568.3545054469097,159.91225501356263,765.5216629020813,0.675417423248291,538.3162398908621,28.32992068722217,741.4176824436923,0.7851423025131226,444.7245257080134,200.17478120113515,599.5119360078296,0.9924260973930359,475.1451194365078,-25.26781594175485,607.7434703197807,0.5337281227111816,576.6100550871424,272.2430901324855,407.0208691476868,0.6510355472564697,607.2928877633539,-108.57389050095777,407.4946043628457,0.9401662349700928,741.7053918358815,330.21991171842467,230.69359651988572,0.6358792781829834,791.3845568072103,-170.563865399927,267.99161662342897,0.06778672337532042,378.6404925716616,173.86061848260638,149.45541822596803,0.0886140763759613,408.7641492060415,-31.864144626593532,170.13189636693238,0.05716121196746826,709.066574765283,183.66999402311814,67.49191810937725,0.22231200337409973,643.4465395454948,-24.74488450164093,40.12837150945664,0.6274423599243164,541.7967486786947,189.14954789549373,-460.72314803657616,0.011240243911743164,1419.0186929703484,10.3538956386341,554.0977583581648,0.002366870641708374,732.6441287329659,2099.41,5.315816178602487,270.36086401855596,1625.272963177733,2094.49,5.478724267903728,90.57,1612.1129631777328,2094.6229080893013,5.432908089301243,90.57,1599.5700550884314,2094.75,5.474183821397514,90.57,1586.4000550884314,2094.88,5.456172803711189,90.57,1574.0200550884315,2095.002908089301,5.466735285590055,90.57,1561.5900550884314,2095.13,5.425459553493785,90.57,1549.1929631777327,2095.252908089301,5.423264714409946,90.57,1527.1973528559006,2095.472908089301,7.9512757320962715,90.57,1481.134444766599,2095.932908089301,7.992551464192539,90.57,1122.7637315163818,2096.47,9.547448535807456,89.86,838.6210147868944,2099.1870919106987,7.63,270.06,1g,18,1568805099
37761,37761,1194.0709191069875,1568806337.7848394,1194.0709191069875,,569.3769485416857,109.41908741179635,709.1390333265841,0.9981456398963928,570.9598487283423,129.31551592434698,752.7714131097708,0.972873866558075,573.3951523317128,77.11437393584033,748.9954223862683,0.9552946090698242,566.3581516414863,159.08309699839853,764.4446899868242,0.6296454071998596,546.1038570597887,26.95197151121429,742.1652060374921,0.8065794110298157,461.33270464175126,202.55482525748047,610.0361436729286,0.98806494474411,472.08253057485564,-27.117032252171718,604.6524450549441,0.4539728164672852,586.6751614384907,278.9559874128766,402.5444072357627,0.5447567105293274,612.9027315169758,-107.95299048693475,411.79611216963656,0.9617347121238708,723.9139990955272,325.7200551052622,227.30757867286619,0.3829063475131989,783.2480007438772,-171.65186496115606,265.1195695102269,0.1375822126865387,394.15654337117707,182.30785980982742,146.58457960497685,0.01838839054107666,431.22784103232834,-29.29468849283307,177.92236034180053,0.1771385371685028,716.0097951376607,185.90699852907738,66.0582928727788,0.5476639270782471,718.1781127776932,-19.198057081785873,82.96803139049383,0.4182197451591492,522.1182046833494,193.8645134539542,-479.3888837601745,0.03674429655075073,1780.8536457045566,65.26892673141445,974.1708612843036,0.0025348663330078125,732.6441287329659,2099.41,5.315816178602487,270.36086401855596,1625.272963177733,2094.49,5.478724267903728,90.57,1612.1129631777328,2094.6229080893013,5.432908089301243,90.57,1599.5700550884314,2094.75,5.474183821397514,90.57,1586.4000550884314,2094.88,5.456172803711189,90.57,1574.0200550884315,2095.002908089301,5.466735285590055,90.57,1561.5900550884314,2095.13,5.425459553493785,90.57,1549.1929631777327,2095.252908089301,5.423264714409946,90.57,1527.1973528559006,2095.472908089301,7.9512757320962715,90.57,1481.134444766599,2095.932908089301,7.992551464192539,90.57,1122.7637315163818,2096.47,9.547448535807456,89.86,838.6210147868944,2099.1870919106987,7.63,270.06,1g,18,1568805099
37762,37762,1194.1,1568806337.814492,1194.1,-81.6766383567367,570.8676452494996,108.32284501857504,706.7818345601503,0.9986634254455566,564.3838574745832,129.70514530254113,748.4827670149978,0.9867188930511476,569.6991009405615,76.20626524546972,746.074218564295,0.9736450910568236,565.4515515768942,157.2357098371545,765.1105753096115,0.688846230506897,549.0871410126999,27.62789794277967,745.7274535766907,0.7330865859985352,465.59774956056,197.92208974457213,604.4703930260458,0.8746522665023804,470.3028913151217,-32.495850617002624,609.7793541073645,0.9503430128097534,577.8381772199418,274.7156045331655,405.4983188750112,0.7046688795089722,613.0636767777124,-107.99179245857756,412.6140559067168,0.9552850723266602,730.5138918361522,332.1088228639225,225.54374242289367,0.6207689642906189,770.7272664971208,-169.6964275667842,266.63147826019826,0.031040042638778687,383.9524016864888,177.41903265808688,145.27256169683585,0.08447706699371338,418.90784197453775,-28.3394934756286,180.14671420551187,0.01952898502349853,585.345159285197,190.96105773470487,-26.79477424691245,0.2370645105838776,653.2993462849014,-26.00147975534163,65.17274458337171,0.705612301826477,509.61919674004923,198.356712515899,-490.3761521908026,0.04741737246513367,1018.0053729189357,-34.75261072739444,120.27694621607401,0.0036994814872741695,732.49,2099.41,5.31,270.23,1625.43,2094.49,5.47,90.57,1612.27,2094.62,5.43,90.57,1599.73,2094.75,5.48,90.57,1586.56,2094.88,5.43,90.57,1574.18,2095.0,5.49,90.57,1561.75,2095.13,5.44,90.57,1549.35,2095.25,5.4,90.57,1527.43,2095.47,7.96,90.57,1481.37,2095.93,8.01,90.57,1123.04,2096.47,9.53,89.86,838.4,2099.19,7.63,270.06,1g,18,1568805099
37763,37763,1194.1321965902555,1568806337.8461404,1194.1321965902555,-99.83329293787294,571.0332469570391,103.80344928192551,706.456374332023,0.9988152980804444,571.789958515692,126.3853537544112,751.360817869567,0.9887756109237672,573.7931861898915,72.60767470453501,747.5012852543182,0.9639813899993896,561.4290493726758,157.3623003268827,763.7032999902008,0.712712287902832,544.1290986554297,26.00747885210465,745.4608153149486,0.6475182771682739,466.83427755897486,195.9873623619156,602.3655707172039,0.7259715795516968,476.5153826645665,-33.63585709338081,612.9535314790402,0.9547430276870728,577.5228710387319,274.00203941304,408.3062165679605,0.9771467447280884,615.441399610241,-107.41788214751465,413.1159251776588,0.9455080032348632,728.545378146966,333.74849770278547,223.0298246315037,0.644433856010437,786.3322068427983,-165.77499492060426,269.56068979717844,0.07592189311981201,368.5135610628907,175.51165058812265,140.10878987708207,0.07649394869804382,429.16363151524007,-22.647829917694697,196.69754434115228,0.007638394832611084,528.756576693585,190.2963697081837,-64.61988829673389,0.2555515468120575,649.4232806128815,-19.66447363096636,77.06430173275034,0.4994250237941742,494.4585897610433,198.67608320462188,-506.13347246329414,0.02320072054862976,759.2018940159156,-66.91155693033171,-117.7335009497072,0.00593489408493042,732.3193580716444,2099.4067803409744,5.31,270.0915546619002,1625.6038615873813,2094.4867803409743,5.453901704872118,90.57,1612.447081246407,2094.62,5.458976931230186,90.57,1599.9038615873812,2094.7467803409745,5.460682045846542,90.57,1586.7338615873814,2094.8767803409746,5.4364393180511525,90.57,1574.3538615873813,2095.0,5.4739017048721195,90.57,1561.9238615873812,2095.1267803409746,5.446439318051153,90.57,1549.5270812464066,2095.25,5.4354162492813405,90.57,1527.6843530630206,2095.4667803409743,7.963219659025576,90.57,1481.6243530630206,2095.9267803409743,7.997121363897693,90.57,1123.3490872664554,2096.4732196590253,9.549317954153457,89.86,838.1553059140563,2099.19,7.63,270.06,1g,18,1568805099
37764,37764,1194.1661213372176,1568806337.8794875,1194.1661213372176,-105.2070232082596,579.054708118366,101.70513661317707,709.3501780247627,0.9985761642456056,572.1147628073886,124.82906456185889,751.8250317466948,0.98783540725708,584.6459548755115,70.07287116971085,751.1370401293461,0.9400458931922911,560.4313758853988,154.8319012744723,763.9946920941263,0.7127006053924559,548.0515574259825,23.264952487951607,746.9806799829538,0.6022163033485413,470.4206378185767,192.4867050485066,604.5216285920254,0.7353429198265076,468.59042288926315,-35.7335659809095,609.3625028618724,0.9556777477264404,580.2264806776155,274.44490379365817,408.3103170714138,0.9727330803871156,608.0983635744075,-108.97438549325076,407.72427011724295,0.94819974899292,737.9768017646518,333.79865439358883,229.48537254608001,0.6400089263916016,792.1670478459697,-164.20799184279622,272.56624595441747,0.08533975481987,361.7021877473282,174.50864952430274,138.2291191714266,0.07717499136924744,424.5166706913352,-21.292245470775185,199.8365703047689,0.00598105788230896,499.3903823132274,194.37386104326595,-88.10350831156158,0.22282949090003967,645.0975943995777,-34.274174341115184,106.43051935399929,0.756788969039917,479.88923352874605,198.58134233265255,-519.8791625110878,0.02676680684089661,656.0787388710697,-71.18216772786242,-192.89263597675046,0.009694308042526243,732.1395569127478,2099.403387866278,5.31,269.9456782499651,1625.787055220974,2094.483387866278,5.43693933139129,90.57,1612.6336673546955,2094.62,5.489509203495676,90.57,1600.0870552209742,2094.743387866278,5.440327197669548,90.57,1586.9170552209741,2094.8733878662783,5.443224267443483,90.57,1574.537055220974,2095.0,5.456939331391291,90.57,1562.1070552209742,2095.1233878662783,5.453224267443483,90.57,1549.713667354696,2095.25,5.47273347093916,90.57,1527.9523585640177,2095.463387866278,7.966612133721743,90.57,1481.8923585640177,2095.923387866278,7.983551465113032,90.57,1123.6747648372873,2096.4766121337216,9.569672802330453,89.86,837.8974778371477,2099.19,7.63,270.06,1g,18,1568805099
37765,37765,1194.2,1568806337.9127893,1194.2,-105.50988307486612,573.7339378032341,99.35493781340666,706.4184958793504,0.998660445213318,572.5447690715788,122.18127740719929,751.0543323970917,0.9905577898025512,587.7294015718406,72.43052658642421,755.4236440966914,0.9893791079521179,560.138346777964,152.92211079331284,764.2530827189051,0.7509467601776123,542.7766540213797,21.921490222777837,744.1128259588822,0.5664527416229248,453.7696132267095,193.63346803220472,597.3265191213425,0.8927801847457886,464.4335083296955,-37.71580094357704,605.9213088332068,0.9496780037879944,588.5105420436582,273.5730688225964,412.8940270740772,0.9747381210327148,591.0944314629132,-108.15726178095224,409.0092656154361,0.9393644332885742,733.2731538212462,335.3983672373348,226.13118303708958,0.670319139957428,799.3722406386536,-164.33321256917156,267.6995066660025,0.1495019495487213,358.6027419765882,174.80821617037728,137.7452801749927,0.081562340259552,436.7844693344532,-19.784327836142808,211.1958985975684,0.005742311477661133,501.70220527972,195.01220061726372,-83.96613009269038,0.2427932024002075,672.1895858806272,-35.8727877224255,134.90857586953436,0.7256438732147217,461.51875314664085,193.345323257123,-543.051939611346,0.007978767156600952,597.5401790778425,-72.1601822109249,-231.94202468558117,0.018264621496200558,731.96,2099.4,5.31,269.8,1625.97,2094.48,5.42,90.57,1612.82,2094.62,5.52,90.57,1600.27,2094.74,5.42,90.57,1587.1,2094.87,5.45,90.57,1574.72,2095.0,5.44,90.57,1562.29,2095.12,5.46,90.57,1549.9,2095.25,5.51,90.57,1528.22,2095.46,7.97,90.57,1482.16,2095.92,7.97,90.57,1124.0,2096.48,9.59,89.86,837.64,2099.19,7.63,270.06,1g,18,1568805099
37766,37766,1194.233277348508,1568806337.9461398,1194.233277348508,-87.98577150821869,572.1601394788572,98.36925340139895,704.5762311270993,0.998471200466156,573.0961800286523,120.600323930428,749.9949057429088,0.9901554584503174,577.9183954301316,71.62385458102528,750.606016210322,0.9886149168014526,558.9496915976268,151.79892201086426,762.8618973613287,0.742129921913147,541.5566527764947,21.26023017281284,743.4533140793093,0.544519305229187,451.5785088156154,193.495574137375,597.4918205749344,0.8940349817276001,472.3150102938652,-36.79545644646903,609.8372893684383,0.9544870853424072,579.640174610253,274.4741328243597,411.225431204502,0.9740915894508362,600.8748441843483,-107.83745709006159,407.4387581371512,0.9359835386276244,735.4660653906423,334.7447814705048,228.24881401221,0.6617933511734009,793.8088390210976,-166.2858708838101,268.1318440503759,0.07866767048835754,354.0113887123223,176.0826613463573,134.9318471985015,0.1088227927684784,450.7847925794849,-17.79352798420992,215.74604906349015,0.012011587619781494,510.6636149130545,198.2299528985845,-80.35761670894634,0.22247329354286194,680.1773595756822,-30.61644152895215,133.1689604667651,0.6998388767242432,442.2328814940089,185.41773733892958,-570.4431288886701,0.010429531335830687,586.5227698902577,-67.72543892870999,-252.83212283332284,0.007604211568832397,731.7803023180571,2099.3966722651494,5.316655469701588,269.67687381052065,1626.1530254167938,2094.48,5.429983204552382,90.57,1612.9996976819427,2094.6166722651487,5.476739446939678,90.57,1600.4530254167935,2094.74,5.446621878806352,90.57,1587.2796976819432,2094.87,5.436689060596825,90.57,1574.9030254167938,2094.9966722651493,5.449983204552383,90.57,1562.4730254167935,2095.12,5.469983204552382,90.57,1550.0830254167938,2095.2466722651493,5.5033445302984125,90.57,1528.4828910532128,2095.46,7.943378121193649,90.57,1482.4228910532129,2095.92,7.953361325746031,90.57,1124.3161348108254,2096.48,9.57336132574603,89.86,837.3870921513395,2099.19,7.63,270.06,1g,18,1568805099
37767,37767,1194.2665625475793,1568806337.9794981,1194.2665625475793,-78.01726894648934,569.4925406546307,97.79782417280356,701.2767827939376,0.9983185529708862,569.0713631611821,120.21229741233655,747.5853663397385,0.9910331964492798,585.1214147298726,71.1210009474697,751.4748923906436,0.9902307987213136,557.3756691067151,152.02516914650568,761.667931980865,0.7414928078651428,542.2840272726564,14.801655576852314,741.1906909388997,0.8072862029075623,460.0082179823351,192.1652804873905,598.8090052101106,0.7140706777572632,472.8181060530359,-34.749084479126104,610.3770527864838,0.95530503988266,581.8270349773369,273.95811491932096,415.78356307267364,0.9837333559989928,603.7974229249332,-106.04024286745623,413.1383649472278,0.9270690679550172,732.2051142902634,336.0344078375387,227.0998248784993,0.6471238136291504,799.4720131216154,-167.1878239397239,264.7672940920774,0.2301432192325592,358.2542945483554,176.90725403552014,139.55463426426428,0.10214683413505554,464.6318764401373,-15.380613621039489,224.64831243855699,0.010399192571640016,582.4861529548439,192.90316246153145,-35.03652560341212,0.3082955479621887,680.3234709572014,-26.034793245870237,126.41757374759104,0.7360092997550964,439.94625451854307,190.13155291798248,-578.9254465712004,0.01789987087249756,580.1264374783615,-76.83002103419322,-267.99083261556257,0.00424543023109436,731.6005622430719,2099.393343745242,5.323312509515857,269.55371857395664,1626.336094011686,2094.48,5.439968764273785,90.57,1613.179437756928,2094.613343745242,5.43346868814693,90.57,1600.636094011686,2094.74,5.473250038063427,90.57,1587.459437756928,2094.87,5.423374980968286,90.57,1575.086094011686,2094.993343745242,5.4599687642737855,90.57,1562.656094011686,2095.12,5.479968764273785,90.57,1550.2660940116864,2095.243343745242,5.496687490484144,90.57,1528.7458441258764,2095.46,7.916749961936572,90.57,1482.6858441258764,2095.92,7.936718726210357,90.57,1124.6323442020032,2096.48,9.556718726210358,89.86,837.1341246383976,2099.19,7.63,270.06,1g,18,1568805099
