,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,W_in-P_out.16_x,W_in-P_out.16_y,W_in-P_out.16_speed,W_in-P_out.16_angle,W_in-P_out.17_x,W_in-P_out.17_y,W_in-P_out.17_speed,W_in-P_out.17_angle,W_in-P_out.18_x,W_in-P_out.18_y,W_in-P_out.18_speed,W_in-P_out.18_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
35814,35814,1170.766636698114,1568027781.07631,1170.766636698114,-79.14056204017477,631.9557589827715,60.05731728893723,656.8923501854398,0.001355111598968506,622.6214540560503,96.61009622158731,658.0658179654657,0.7169402837753296,630.532608050454,36.921771206424296,653.118433659185,0.6470803618431091,595.5541812675802,127.75117375677112,686.1138353735067,0.22082391381263733,617.0677176055638,-0.1973322343126256,682.7062387225508,0.3641560077667236,425.34538123239633,195.94437768210997,555.7703416750128,0.964780569076538,446.4741407145658,-59.67898605565289,548.3881265184049,0.9263648986816406,543.4747656833973,253.9636250555098,345.2867810656283,0.9684032201766968,561.6383006853939,-156.33934878479712,339.1920118274813,0.7247822284698486,690.5232052414142,307.59205413151784,177.39138100478507,0.9173679351806641,738.1247464909106,-171.99943851301163,182.32681304667804,0.8454890251159668,458.23356196470667,170.05339752461347,153.0555859932181,0.07487592101097107,383.8632103554095,-36.31797771263165,116.39478859475693,0.3378325402736664,744.4961679115726,190.0674147728442,61.05378887736328,0.5957569479942322,842.2374100196512,-22.79603282255742,94.00966561727871,0.5186252593994141,511.7316587997845,216.46384470863853,-503.3036473331975,0.014942824840545653,386.5013580755633,-71.35284270115064,-649.8201046288345,0.029473900794982917,733.7801798113167,2100.3666636698113,5.806519820758041,270.5966636698114,1850.8431205566085,2092.94,7.046690641508891,90.16,1835.6331205566087,2092.98,7.069964037736662,90.16,1821.586456886797,2093.02,7.033318349056943,90.16,1807.526456886797,2093.06,7.033336330188612,90.16,1506.3164299150994,2095.6833363301885,7.869991009434165,90.57,1491.4797662452884,2095.8333363301886,7.86,90.57,1268.0164478962313,2096.82,7.296663669811388,89.86,1211.7930666132136,2096.6866636698114,8.960017981131669,89.86,1044.0164119339681,2096.21,8.516672660377223,89.64,1027.6897482641566,2096.0666636698115,8.386627707548051,89.4,908.3364389056655,2094.46,7.67,90.06,892.1631025754767,2094.48,7.670008990565835,90.06,678.1197842264199,2094.71,7.163318349056943,90.06,661.9530935849111,2094.73,7.99,90.06,802.39021577358,2099.22,7.333426235846955,270.06,1g,3,1568026605
35815,35815,1170.8,1568027781.109842,1170.8,,640.0307614706734,58.00022521465532,670.3906880109705,0.0009721815586090088,617.2162096104666,95.15045805351627,652.9646033647141,0.5664150714874268,629.9753747843631,34.44985712460759,649.0611032704446,0.5083200335502625,594.339986642188,126.45970517948605,681.7842165055715,0.2407548725605011,620.6535029101028,2.237350863573232,679.6771858982448,0.38316673040390015,426.0346433869652,190.5269175412979,552.7244753115979,0.8142763376235962,449.2470899237691,-62.76500633884528,552.8889049595766,0.9268416762351992,519.6161872675797,253.6336566907174,335.4280568428864,0.8331015110015869,556.2074337314357,-157.75722734073932,333.93271965665264,0.6699680089950562,693.6018261173549,304.3135002852208,177.43779816447758,0.9533432722091676,732.4790860096075,-173.85318706034238,178.51787837397953,0.8773706555366516,448.5846416894569,165.16031822414791,145.40682590969453,0.13088372349739075,382.08381936465247,-36.58354895014885,116.71464020248808,0.3709720969200134,733.7514869402447,187.83990374012592,55.8613898923776,0.7141726613044739,838.7288157193974,-22.713055086538766,98.28061371896429,0.5822654962539673,552.4095379705172,211.4459388771566,-457.005486948892,0.011693328619003296,414.4984560717466,-71.12198818410697,-616.4741193503115,0.01123294234275818,733.58,2100.37,5.97,270.6,1851.08,2092.94,7.02,90.16,1835.87,2092.98,7.11,90.16,1821.82,2093.02,7.05,90.16,1807.76,2093.06,7.03,90.16,1506.58,2095.68,7.88,90.57,1491.74,2095.83,7.86,90.57,1268.26,2096.82,7.3,89.86,1212.09,2096.69,8.94,89.86,1044.3,2096.21,8.51,89.64,1027.97,2096.07,8.43,89.4,908.59,2094.46,7.67,90.06,892.42,2094.48,7.66,90.06,678.36,2094.71,7.18,90.06,662.22,2094.73,7.99,90.06,802.15,2099.22,7.23,270.06,1g,3,1568026605
35816,35816,1170.83396091832,1568027781.14401,1170.83396091832,-105.23711101454872,576.017602926725,63.2731905763138,597.756147787062,0.7219556570053101,622.3059012187236,90.46428794597729,646.211999453898,0.9529149532318116,639.2143721582926,38.96029527038867,651.4524766443544,0.9217622876167296,592.5146814734571,124.00715038911699,678.7695706007505,0.2068627178668976,612.2890161792669,0.5853380000001279,674.2265109891669,0.3929781019687653,432.47296894379883,199.9855878525309,532.7780764713079,0.13573452830314636,444.5166182004545,-60.66313374242175,545.0788069569787,0.6611816883087158,536.8551096213744,254.70967016891186,329.95146933834,0.665972888469696,551.3650518833937,-159.83884156587538,331.6974156289694,0.6283571124076843,696.7806170053441,303.0756031996973,181.89326896577057,0.9484710097312928,722.8599198037372,-180.5349477415097,171.5416706836529,0.7489582896232605,456.9333261276404,161.41186495652326,132.75136259170586,0.006613731384277344,376.17673898119074,-34.24295854628275,109.08693934102362,0.3625763058662415,739.878594723039,183.341575584912,38.874043644537785,0.4679644405841827,848.2617094573657,-24.63085698931262,113.4264215125864,0.5877245664596558,552.8277107513206,194.66759228241568,-450.25583578273915,0.00964316725730896,593.4806159549006,-46.23129434166496,-420.0106694111042,0.005858689546585083,733.3864227655765,2100.37,5.8884937960322015,270.603396091832,1851.3177264282394,2092.94,7.026792183663982,90.16,1836.1077264282394,2092.98,7.093019540840043,90.16,1822.0611225200714,2093.02,7.066980459159957,90.16,1808.0011225200715,2093.056603908168,7.057168734655932,90.16,1506.8482912547272,2095.676603908168,7.900376550991949,90.57,1492.0082912547273,2095.826603908168,7.870188275495975,90.57,1268.5079147037354,2096.82,7.303396091831992,89.86,1212.3956482648794,2096.69,8.963772642823939,89.86,1044.5886678057193,2096.213396091832,8.499811724504026,89.64,1028.2518756220554,2096.073396091832,8.392642989848094,89.4,908.8514990710634,2094.46,7.663207816336016,90.06,892.6781029792313,2094.48,7.6532078163360175,90.06,678.6011225200714,2094.71,7.15962344900805,90.06,662.4916873465594,2094.73,8.01037655099195,90.06,801.8952931126006,2099.223396091832,7.318298387631782,270.06,1g,3,1568026605
35817,35817,1170.866516109463,1568027781.1767638,1170.866516109463,-91.19439731946352,577.2086731185308,63.878317970938255,592.5163987191454,0.7451673746109009,622.0536367161468,84.31356845579373,646.8462831841275,0.9573888182640076,639.1296662838657,33.702238102792634,653.4098439775801,0.9245921969413756,591.4803857143759,121.06639717503546,678.3452815370488,0.16820761561393738,611.3715455846517,-3.4180713888614314,675.5355550744216,0.3661690354347229,438.068428420925,204.30344303327504,525.2780545993794,0.10577765107154846,445.71313924388085,-60.28485708103563,543.7306815025975,0.5676010847091675,555.9697626151964,261.3702906929532,332.3103874271259,0.6088795661926271,558.9695727871441,-163.88730938840368,334.10389218146645,0.6170695424079895,694.6815884522217,303.29805196138614,187.0588823006555,0.7754484415054321,732.1748319954187,-181.8272960640357,180.3184312364302,0.7175621986389159,462.221798027388,157.1933901999626,123.85619958866278,0.011721819639205931,398.32821200341033,-35.29573502561156,119.90598457189553,0.4628967344760895,739.8929221861772,182.4295933783688,37.70498594847715,0.41490787267684937,831.6046344288983,-33.43051242687033,97.28706650784395,0.5653857588768005,547.6402347620108,188.39596979810958,-453.860267487769,0.04542803764343262,480.9772242910801,-78.13784811250686,-538.1820833862869,0.006881624460220337,733.2008581760614,2100.37,5.810361337288994,270.6066516109463,1851.5456127662405,2092.94,7.033303221892584,90.16,1836.3356127662405,2092.98,7.076741945268542,90.16,1822.292264377187,2093.02,7.083258054731458,90.16,1808.232264377187,2093.053348389054,7.083212887570335,90.16,1507.1054772647572,2095.673348389054,7.919909665677753,90.57,1492.265477264757,2095.823348389054,7.879954832838877,90.57,1268.7455675990793,2096.82,7.3066516109462905,89.86,1212.6886449851665,2096.69,8.986561276624043,89.86,1044.8653869304346,2096.216651610946,8.490045167161124,89.64,1028.522083708542,2096.076651610946,8.35683227959079,89.4,909.1021740428644,2094.46,7.656696778107418,90.06,892.9255224319182,2094.48,7.646696778107415,90.06,678.8322643771868,2094.71,7.140090334322249,90.06,662.7521288757033,2094.73,8.029909665677751,90.06,801.6511291790282,2099.226651610946,7.402941884603589,270.06,1g,3,1568026605
35818,35818,1170.9,1568027781.2104518,1170.9,-75.16264992112414,614.9113105933758,47.67888444000738,640.3033710100043,0.0006716251373291018,633.422841566871,77.90749003426606,652.4906597535346,0.3305691480636597,617.4592326228723,15.944482371315123,649.6321700138175,0.591503381729126,592.4652284874877,117.50092736876849,675.1396353397465,0.3096340894699097,613.6352941441048,-2.875112067288672,675.9292686458402,0.05793362855911255,434.0849610494709,200.31836841032643,544.0606327677667,0.5200843811035156,440.9590973967803,-73.81298065523983,548.1422588949038,0.9541182518005372,548.0739047921144,248.0865756136334,348.21514718260175,0.9555568099021912,556.5600383565562,-162.36085137660203,338.4972122176824,0.631842315196991,706.9166994053983,294.42184902198693,179.90303925382958,0.8607118129730225,734.1232071010353,-178.73082406371353,163.71706653040397,0.7936568260192871,433.3440158634342,161.33957879627562,107.13445642496357,0.18711480498313904,395.7313314481122,-40.731428810383505,129.72414365698756,0.7976762056350708,736.9381420658052,181.9028978664328,43.390720791963155,0.8058100938796997,820.4786915563938,-38.372584384521396,90.01064581851412,0.6151530742645264,542.10449525376,182.342878814526,-459.14238815522856,0.16644492745399475,436.0356709132944,-92.93025497079829,-589.0641106777745,0.009082168340682985,733.01,2100.37,5.73,270.61,1851.78,2092.94,7.04,90.16,1836.57,2092.98,7.06,90.16,1822.53,2093.02,7.1,90.16,1808.47,2093.05,7.11,90.16,1507.37,2095.67,7.94,90.57,1492.53,2095.82,7.89,90.57,1268.99,2096.82,7.31,89.86,1212.99,2096.69,9.01,89.86,1045.15,2096.22,8.48,89.64,1028.8,2096.08,8.32,89.4,909.36,2094.46,7.65,90.06,893.18,2094.48,7.64,90.06,679.07,2094.71,7.12,90.06,663.02,2094.73,8.05,90.06,801.4,2099.23,7.49,270.06,1g,3,1568026605
35819,35819,1170.9333394674632,1568027781.2441432,1170.9333394674632,-75.33305033677776,620.7487928127313,47.888548734119645,639.1974824315092,0.007099628448486328,637.4703152741785,73.58163628225918,655.7799396858692,0.7104405164718628,633.0539763119779,28.93653569190629,653.0871088128597,0.9105900526046752,592.9784483645685,115.78504865648789,678.0638497913162,0.2406885623931885,617.2016583217328,-5.1015127361629595,680.0466273171983,0.09551328420639038,430.07798834181534,185.0139423382157,546.2660473194449,0.4227043390274048,452.4376642104058,-82.66153845235077,545.2352620244409,0.3120993971824646,551.3813911389385,257.4577338416118,341.6843377583324,0.904089093208313,565.9697740729563,-162.09726077318345,329.5839988149798,0.973241925239563,702.2756463176254,301.14294819688746,183.6642365130856,0.8780739903450012,750.4827378701638,-175.84190342833008,171.92971576933334,0.8155854940414429,424.10507892240236,163.28571751155818,106.19685448045401,0.2259208261966705,393.73160952553405,-43.85471361401637,134.38620922167237,0.7306649684906006,726.5637401722827,182.23449554052053,27.91110718460675,0.7636439204216003,816.5590339222842,-30.024846938774363,92.1904062439858,0.5358669757843018,522.0218832214383,179.49984169689012,-483.396839393193,0.11930271983146667,350.3558197741433,-106.80398251047987,-684.3056652685286,0.011825382709503174,732.8199650354602,2100.3733339467467,5.726666053253691,270.61,1852.0133762722414,2092.9366660532537,7.03333210650738,90.16,1836.806710218988,2092.98,7.076669733731547,90.16,1822.766710218988,2093.0166660532536,7.086664213014761,90.16,1808.706710218988,2093.05,7.103332106507382,90.16,1507.6367157397046,2095.6666660532533,7.94333394674631,90.57,1492.7933817929584,2095.8166660532543,7.883332106507381,90.57,1269.2333781124805,2096.82,7.30666605325369,89.86,1213.2867212604215,2096.69,8.979994479283212,89.86,1045.4333854734364,2096.22,8.46999815976107,89.64,1029.0767175799438,2096.0833339467467,8.32,89.4,909.6167138994658,2094.46,7.676671573970477,90.06,893.436713899466,2094.4766660532537,7.6566697337315475,90.06,679.3067102189881,2094.71,7.116666053253692,90.06,663.2833817929584,2094.73,8.006658692297975,90.06,801.1466200472804,2099.23,7.513337627224168,270.06,1g,3,1568026605
35820,35820,1170.9671708449528,1568027781.2783318,1170.9671708449528,-104.15308561373449,633.5301540572625,41.102408772413476,649.8782574502352,0.003538280725479126,634.1270210786796,71.69819117365296,657.2530032158047,0.6647197008132935,640.6284878050466,25.52684710498909,656.902313424665,0.8642554283142091,598.4680876720986,113.71062970706484,679.9260402860552,0.2546001374721527,612.5762325558569,-12.635239100488851,678.5102766921102,0.2631666660308838,423.3780497676496,190.1768555930094,558.4977957210201,0.5779571533203125,453.27910096083434,-86.33182063763071,544.3334635757251,0.2950228452682495,555.5898029005091,260.3686359397985,333.08701334656683,0.3570953607559204,567.5521794157456,-161.92718204602426,327.06582696699064,0.9767264127731324,709.2557007576277,304.2621304669118,187.06950948168083,0.8745021820068359,742.2994463449834,-173.68641259038242,176.19180024748798,0.889724612236023,424.6806699356547,167.78685046134808,98.75038246071956,0.009231239557266235,396.5273210923857,-44.675402962222975,141.25980595955556,0.6069655418395996,723.8291297090759,181.0056068042197,19.953716627640627,0.5113214254379272,798.8901931045598,-35.698398387490684,86.10541359952673,0.5843298435211182,504.96558444921203,184.92371344934688,-495.7050898210469,0.13211199641227722,393.2368823277706,-101.84901115656687,-638.1227615326247,0.013595134019851685,732.6271261837695,2100.3767170844953,5.723282915504727,270.61,1852.250195914669,2092.9332829155046,7.026565831009452,90.16,1837.0469129991645,2092.98,7.093585422476367,90.16,1823.0069129991643,2093.013282915505,7.073131662018907,90.16,1808.9469129991644,2093.05,7.096565831009452,90.16,1507.907366759622,2095.6632829155046,7.9467170844952735,90.57,1493.0606496751266,2095.8132829155047,7.876565831009453,90.57,1269.480347168155,2096.82,7.3032829155047265,89.86,1213.5878205200793,2096.69,8.949546239542542,89.86,1045.7209521820982,2096.22,8.45984874651418,89.64,1029.3575180131077,2096.0867170844954,8.32,89.4,909.877215506136,2094.46,7.703736675962187,90.06,893.6972155061362,2094.4732829155046,7.673585422476367,90.06,679.5469129991643,2094.71,7.113282915504727,90.06,663.5506496751267,2094.73,7.96267790156145,90.06,800.8895015783593,2099.23,7.537019591466912,270.06,1g,3,1568026605
35821,35821,1171.0,1568027781.3115075,1171.0,-105.95640459891905,633.4089660983318,38.72166237158905,646.6605583185808,0.0013731718063354492,628.4409743392732,70.37096352033029,653.6853194904164,0.849163293838501,645.8697955125401,24.90075530842379,658.6756254632974,0.9032500386238098,585.1099655141257,113.79468481795143,673.0196055808573,0.2307503819465637,609.2660832434559,-18.98704677328258,675.2906643431559,0.2768116593360901,437.17177401506035,176.21251123110162,552.8378322195863,0.3660558760166168,452.0978720837115,-87.04656827446777,547.1605198320608,0.7255016565322876,539.6841623550164,256.32009136932083,341.7617746316856,0.745452880859375,553.3575124333688,-161.00449074418998,326.48723481800965,0.9824265837669371,694.5954438476629,312.1819130915963,174.01661445246103,0.8038395047187805,743.4408991290003,-171.95691127974138,172.58051536635153,0.8668789267539978,401.4624271106712,160.00860750717737,104.59727976358856,0.25887733697891235,396.24032414647803,-46.32180351887046,144.3896681270591,0.4907912909984589,724.5035767568909,181.77601566575527,19.397188581035444,0.5262231826782227,760.1059075201019,-44.75032725355016,67.62548587671719,0.6182855367660522,482.6824499093599,188.0975663797529,-517.0125043701345,0.02879786491394043,318.94351330787066,-113.27545223180194,-719.2349425469098,0.00979354977607727,732.44,2100.38,5.72,270.61,1852.48,2092.93,7.02,90.16,1837.28,2092.98,7.11,90.16,1823.24,2093.01,7.06,90.16,1809.18,2093.05,7.09,90.16,1508.17,2095.66,7.95,90.57,1493.32,2095.81,7.87,90.57,1269.72,2096.82,7.3,89.86,1213.88,2096.69,8.92,89.86,1046.0,2096.22,8.45,89.64,1029.63,2096.09,8.32,89.4,910.13,2094.46,7.73,90.06,893.95,2094.47,7.69,90.06,679.78,2094.71,7.11,90.06,663.81,2094.73,7.92,90.06,800.64,2099.23,7.56,270.06,1g,3,1568026605
35822,35822,1171.0339436222125,1568027781.3456225,1171.0339436222125,-106.74813001673687,643.9882792631655,32.14070522241731,658.4922690980318,0.005206108093261719,647.2770776418217,64.04102066272021,670.2376158912056,0.7342711687088013,640.8695376088409,7.252938520778445,665.8023654469075,0.7066678404808044,592.134252813588,108.60212962310058,679.1087466994431,0.2362675964832306,618.7008126833441,-17.549612343451322,678.1739341381037,0.1066184937953949,435.9782673601831,181.47566831935643,554.8565832355264,0.4638388156890869,454.9164985907135,-90.07993049693695,547.2549673636634,0.272388756275177,538.6844337960035,252.64324854837392,352.9869891267514,0.4955112040042877,554.4518176386289,-160.49140285858402,322.24431643525924,0.97575044631958,691.0486226826844,314.13867373655256,191.19637076272616,0.44413405656814575,738.02212452502,-170.87386671129107,167.13998307373015,0.8990763425827026,408.59642330854285,163.60619009087856,111.58526993058271,0.1306920051574707,410.3407680968392,-43.883947851766216,155.54701827368768,0.4446085691452025,724.6982644710356,187.5040881786808,14.751897469175788,0.673766016960144,757.034762916142,-55.78255782222909,69.15432650871512,0.5415860414505005,449.8954476436488,187.75659017623408,-550.3249801743885,0.027435123920440674,575.3300574663867,-68.12197195486765,-439.1126819155722,0.012057453393936155,732.2431269911685,2100.383394362221,5.723394362221232,270.64054925999113,1852.720999717708,2092.93,7.040366173327392,90.16,1837.5176053554865,2092.976605637779,7.062478928902749,90.16,1823.480999717708,2093.01,7.066788724442464,90.16,1809.4209997177081,2093.05,7.0832112755575345,90.16,1508.4381546154775,2095.66,7.9466056377787675,90.57,1493.5881546154776,2095.806605637779,7.883577448884928,90.57,1269.9677884421499,2096.8233943622213,7.296605637778767,89.86,1214.185492599911,2096.69,8.930183086663696,89.86,1046.2885207888048,2096.223394362221,8.466971811106161,89.64,1029.9049433399198,2096.0933943622213,8.218169133363034,89.4,910.3947602532561,2094.46,7.740183086663697,90.06,894.2113658910348,2094.47,7.693394362221233,90.06,680.0243940799287,2094.71,7.113394362221233,90.06,664.0781546154773,2094.726605637779,7.903028188893839,90.06,800.3752397467439,2099.23,7.648253417752037,270.06,1g,3,1568026605
35823,35823,1171.066929348664,1568027781.378775,1171.066929348664,-92.59320826237496,644.2316641160543,28.02765003727929,654.725094167843,0.002531826496124268,642.2735424864964,60.64808048650468,659.7989018249184,0.8653297424316406,642.1836743822588,15.572538588015833,656.7278636198357,0.8723163008689879,600.011785516672,104.62616017972223,680.2252668188282,0.35157695412635803,621.1620263296296,-18.31611197031292,680.0076056919836,0.17213228344917295,438.02168931523397,180.22922161691383,559.7356054488502,0.6823045015335083,454.8927319305194,-91.68412736746521,549.7473961963005,0.5679467916488647,555.7249735192919,253.87090109310765,355.54640332257884,0.6605829000473022,566.7049618031148,-158.07918230348199,326.8427050366362,0.9818829894065856,692.939787774435,314.78345424366273,180.88844540017442,0.7575755715370178,737.3861170918791,-169.65527095232898,166.8029492288223,0.9211940765380859,390.83278839029936,155.72218486217716,125.58326514670055,0.602458119392395,422.08346384946236,-43.49383435519726,161.81733992092668,0.40992313623428345,734.2322798280893,188.53407040520938,21.17521726545931,0.6032961010932922,687.1091382397535,-63.95255501069352,39.67152888961596,0.5298473238945007,422.58755263240624,200.3698692082859,-580.2429739798106,0.021642476320266724,551.9009559134594,-67.34911580999687,-423.0121107173353,0.016258567571640015,732.0518097777485,2100.3866929348665,5.726692934866402,270.6702364137976,1852.9551983755146,2092.93,7.060157609198414,90.16,1837.748505440648,2092.973307065133,7.0162989118703685,90.16,1823.7151983755145,2093.01,7.073385869732804,90.16,1809.6551983755146,2093.05,7.076614130267195,90.16,1508.698741854446,2095.66,7.943307065133598,90.57,1493.8487418544455,2095.803307065133,7.896771739465609,90.57,1270.2085842452475,2096.8266929348665,7.293307065133598,89.86,1214.4823641379762,2096.69,8.940078804599207,89.86,1046.568899463644,2096.226692934866,8.48346467433201,89.64,1030.1721277241786,2096.0966929348665,8.119211954007934,89.4,910.6520489195793,2094.46,7.750078804599206,90.06,894.465355984713,2094.47,7.696692934866402,90.06,680.261891310381,2094.71,7.1166929348664025,90.06,664.3387418544457,2094.723307065133,7.886535325667988,90.06,800.1179510804207,2099.23,7.73401630652646,270.06,1g,3,1568026605
