,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
36941,36941,1448.0328747143067,1568224763.4771714,1448.0328747143067,-104.56836629001516,564.5012664290638,123.56531002492883,628.7623979548791,0.997776985168457,570.0172185661471,153.67318308150467,666.4621705864272,0.989029586315155,576.1724839827267,91.61285039281006,665.159329756631,0.9941251277923584,551.4353829978811,193.1802003151722,687.5786545654965,0.8014407753944397,568.3109768410136,45.80045869233373,695.0621384297109,0.7239466905593872,411.89592379468553,259.6374834660906,538.3685936040437,0.9179813861846924,429.85663638181563,-36.67161917680545,544.1448815797075,0.925347864627838,541.4359727496154,299.79346195394197,348.8194642329977,0.9109316468238832,523.245202374853,-116.60494855686777,366.0065107598982,0.7968491315841675,715.5096290062552,335.12711048734434,155.88729650498334,0.8818367719650269,714.9353895828262,-175.64328924781708,190.9104220252318,0.8274028897285461,454.5557497896992,181.5392223832458,128.35563615791906,0.00791504979133606,371.4511630431805,-41.357207580615366,104.9001306006845,0.2476092576980591,759.1000395014306,151.14770504548713,43.983595184241715,0.049742579460144036,701.6033593108459,-49.07399147347272,-36.43414521932743,0.05114346742630005,444.81652165256105,179.69840070883046,-574.0273293694994,0.03420132398605347,372.561372528502,-92.96621666579529,-637.9331297402463,0.02068203687667847,688.0706879285402,2098.36,1.3997248285838846,268.25,1941.9858724287585,2092.69,9.076850114277411,90.16,1483.8301230001452,2095.906712528569,6.989862414291943,90.57,1469.9201230001456,2096.0467125285695,7.003562642846763,90.57,1298.4297102430212,2096.89,7.933012300014533,89.86,1282.349710243021,2096.8532874714306,7.913287471430648,89.86,1266.7297102430211,2096.82,7.943425057138705,89.86,1126.5695726573128,2096.48,8.243562642846763,89.86,790.3194350716051,2094.59,8.530275171416116,90.06,601.7169731144228,2094.79,6.573562642846763,90.06,751.9542505713872,2099.28,1.8090369000435969,270.06,1g,7,1568223547
36942,36942,1448.0662029633475,1568224763.5105126,1448.0662029633475,-86.88324207214222,560.4697477814992,127.96834933097095,628.4749534157568,0.9987317323684692,580.7207667039676,155.39242900645286,670.0039790997457,0.986854076385498,583.1472136473353,93.81862857636641,667.3516959481498,0.9951930642127992,556.9151769495933,191.69729324182475,690.7107580449353,0.6902145147323608,558.067297479832,44.68916579714461,692.0606671064447,0.7090747356414795,407.0037679426312,260.95166128206824,534.5997216668709,0.9766921997070312,423.0403188781493,-36.70349692420361,547.5799839926584,0.9101083278656006,545.6213134016481,298.0362877924246,357.12897767797875,0.7683635950088501,537.6512521249707,-114.90265206372221,364.1955669743258,0.7944785356521606,715.4225176137736,331.1334839551128,169.81706988404437,0.32244637608528137,713.5476299637508,-177.6122895609759,187.83751241734382,0.9001665711402893,454.6168324622955,182.41233303562873,126.0516455191057,0.01223987340927124,364.9069592752671,-39.40532100748087,109.11817553176813,0.2995354235172272,753.5597320260913,156.12102817579134,36.873104359639825,0.010460168123245241,749.7276938585347,-31.663101173289647,16.94996049130117,0.04282119870185852,481.2331568657035,184.48791341460608,-538.1311486592629,0.01788496971130371,390.2045627252597,-78.54104733638958,-619.7564490434947,0.011850059032440186,688.0206955549784,2098.36,1.4197217780086426,268.25,1942.2858266701294,2092.69,9.063518814660906,90.16,1484.063420743434,2095.903379703665,6.999860889004323,90.57,1470.1534207434345,2096.0433797036653,6.9868985183261305,90.57,1298.6930034104469,2096.89,7.956342074343418,89.86,1282.6130034104472,2096.8566202963348,7.916620296334774,89.86,1266.9930034104468,2096.82,7.936759407330452,89.86,1126.8428642994513,2096.48,8.22689851832613,89.86,790.6027251884558,2094.59,8.510278221991358,90.06,601.9369395580951,2094.79,6.556898518326131,90.06,751.8875940733044,2099.28,1.8790262230302497,270.06,1g,7,1568223547
36943,36943,1448.1,1568224763.5443227,1448.1,-93.13081193764636,564.3060424216291,129.95450805108723,628.5082934409702,0.9986298084259032,587.1951176658284,156.749024723528,670.9862189524538,0.9781557321548462,587.2538029760449,95.11047995743759,668.3392747967507,0.973114013671875,570.1785174228967,191.65858156489742,694.2336430820335,0.5927682518959045,558.2894356686043,47.38269765202342,695.0696926158298,0.7871323227882385,411.1928672469899,265.3863183863673,537.6432461731018,0.9596737623214722,427.37139071320235,-36.319697032299,547.8560431705833,0.910529851913452,547.4081170494144,297.79291374725466,347.4267498225493,0.8646496534347534,526.6438168234721,-112.99187485799357,360.1957713719351,0.8996375799179077,732.5106376412151,335.1414767515035,156.76088723718854,0.814968466758728,734.2704205985605,-178.94826901224118,188.28347015763336,0.9467121362686156,486.070127717257,182.02868066074768,116.05342581193338,0.0027955472469329834,366.3623869131221,-21.656047930820094,119.65198174209358,0.014172077178955078,719.3010540203294,159.23272939866374,-15.64181898434839,0.03938928246498108,655.562631612526,-54.796306070719396,-29.232979348074107,0.01576066017150879,508.5531414068685,180.77710594850063,-507.50644279818425,0.012710869312286377,364.17705448565835,-89.50759684914502,-649.3944999418383,0.01459583640098572,687.97,2098.36,1.44,268.25,1942.59,2092.69,9.05,90.16,1484.3,2095.9,7.01,90.57,1470.39,2096.04,6.97,90.57,1298.96,2096.89,7.98,89.86,1282.88,2096.86,7.92,89.86,1267.26,2096.82,7.93,89.86,1127.12,2096.48,8.21,89.86,790.89,2094.59,8.49,90.06,602.16,2094.79,6.54,90.06,751.82,2099.28,1.95,270.06,1g,7,1568223547
36944,36944,1448.1329825804544,1568224763.5776155,1448.1329825804544,-81.75049148602777,560.8522552133161,131.96353303599798,627.4781990812353,0.9985306859016418,592.2850723506003,156.75902539332915,674.3749178369982,0.9834622144699096,594.2961071380187,96.43293828636862,671.5850430485781,0.9858383536338806,569.7352468820275,191.68096370011486,694.9781527213437,0.6487941145896912,562.5116795888849,48.77398795914763,694.61110559785,0.8092160224914551,400.0160137687889,262.044830211182,538.6664067329867,0.9651074409484864,428.5969341048805,-35.169043805769505,546.0647031920324,0.914012849330902,533.7261165053399,302.21214924934225,343.65838299586187,0.9291902184486388,514.7606776443505,-119.60416832676536,353.05053765013986,0.7762631177902222,733.7934672761049,330.3993410628851,156.99205938501575,0.5512758493423462,727.978346978726,-177.0202015790121,189.5244044833654,0.704069972038269,446.7266835203103,178.35187057646976,125.09914502270838,0.2811289429664612,358.0320330824681,-34.52194651054481,92.68783737561044,0.3336854577064514,694.7124933805794,156.01252824226137,-1.9776829409634609,0.05887088179588317,373.34491209836114,-118.67343116154528,-391.1273922112688,0.03346741199493408,497.4561618389486,172.8683840582542,-519.2648029813996,0.009553194046020508,285.2891764153452,-136.85896699654413,-727.3771299473599,0.005918353796005249,687.9205261293181,2098.3567017419546,1.4630878063182584,268.25,1942.8934397401829,2092.69,9.07308780631826,90.16,1484.5242815470913,2095.9,6.967122645408947,90.57,1470.6208780631823,2096.04,6.9897895482727925,90.57,1299.2238606436372,2096.8932982580454,7.973403483909069,89.86,1283.1438606436373,2096.86,7.939789548272794,89.86,1267.5238606436371,2096.82,7.933298258045466,89.86,1127.3904571597282,2096.48,8.200105225863604,89.86,791.1736501919099,2094.59,8.522982580454656,90.06,602.3743867729553,2094.79,6.549894774136398,90.06,751.7540348390908,2099.28,1.9796843224091891,270.06,1g,7,1568223547
36945,36945,1448.1665839976379,1568224763.611533,1448.1665839976379,-96.7720611632775,564.9128594986505,134.76517317705773,627.0198313259773,0.998909592628479,590.5704809004112,158.85643730266634,670.0532983059005,0.9762898683547974,594.877747750384,101.36352307565306,671.3844998246273,0.9899216890335084,569.966961336311,194.610822665104,694.3316601632147,0.5502539873123169,561.7711070983219,50.11480887782803,697.4090669758638,0.8109840154647827,418.52577468878405,256.76980068132985,542.706799815447,0.9316661357879642,425.77561690903184,-34.07862879084203,541.2132867391954,0.9491922855377196,537.0460252971031,298.5674505935248,333.5262152470628,0.9011408090591432,526.8399999196257,-115.78419409322687,352.36509733204537,0.7916066646575928,730.3751341176993,328.97625402785525,165.2912538323621,0.6519118547439575,733.1168482353404,-177.05718121539826,175.7110722960406,0.9524795413017272,448.2939142317805,178.4239640158498,122.82505044230007,0.01751178503036499,367.9468000016587,-18.968691192617527,109.78751199837215,0.016267359256744385,684.6553572387147,156.7394344998403,8.151339488251692,0.20042669773101807,507.4324338434352,-89.41057004361416,-195.48015455967843,0.019956767559051517,532.865246883026,175.2248899133733,-481.7093987496917,0.017958611249923706,283.9466125762022,-120.85251531750104,-724.0650894177692,0.00553247332572937,687.870124003543,2098.353341600236,1.4866087983466696,268.25,1943.2025727782707,2092.69,9.096608798346669,90.16,1484.7527711839389,2095.9,6.923440803070472,90.57,1470.8560879834668,2096.04,7.00995039858286,90.57,1299.4926719811046,2096.896658399764,7.9666832004723815,89.86,1283.412671981105,2096.86,7.95995039858286,89.86,1267.7926719811048,2096.82,7.936658399763809,89.86,1127.6659887806325,2096.48,8.19002480070857,89.86,791.4626223796878,2094.59,8.5565839976381,90.06,602.5927959846476,2094.79,6.559975199291429,90.06,751.6868320047238,2099.28,2.0099255978742896,270.06,1g,7,1568223547
36946,36946,1448.2,1568224763.6452632,1448.2,-88.01185075482063,572.265086168831,131.54366114098326,629.6272015657332,0.9984681010246276,586.5436896974708,157.4331749923086,669.4021095109999,0.9767850637435912,588.1290661114788,98.93544300087584,668.3483027444887,0.9824777841567992,566.1313045662888,193.5060544045132,695.1916222718409,0.6161972880363464,561.3303961251722,52.276297948991356,698.4663156577974,0.7043930888175964,415.5535309735327,259.85316527215406,542.0627866235184,0.9160563945770264,432.8410553955358,-35.15189432520902,546.487953790037,0.8891406059265137,544.7749735495665,303.6216710981432,337.7853009344164,0.896266520023346,519.0033832116783,-110.99997675754852,362.51171129789634,0.8955295085906982,725.9366727428543,331.10257993520247,158.8562651236523,0.5197260379791261,717.5330062310795,-173.71289516516072,182.60791902802532,0.8062024116516113,441.55013526716056,178.32356575138837,110.26210828473918,0.026128441095352173,361.99109758889074,-32.71728780337052,104.72916851042795,0.3269944489002228,719.7780587775653,153.28611195693756,17.181077962237627,0.043847888708114624,638.5282588652594,-68.78697035411689,-105.80195200442809,0.02576372027397156,533.8255209429365,175.81560096392562,-476.5181829907541,0.012780189514160156,253.2178479775084,-152.97558804990422,-758.5765438959651,0.005574077367782593,687.82,2098.35,1.51,268.25,1943.51,2092.69,9.12,90.16,1484.98,2095.9,6.88,90.57,1471.09,2096.04,7.03,90.57,1299.76,2096.9,7.96,89.86,1283.68,2096.86,7.98,89.86,1268.06,2096.82,7.94,89.86,1127.94,2096.48,8.18,89.86,791.75,2094.59,8.59,90.06,602.81,2094.79,6.57,90.06,751.62,2099.28,2.04,270.06,1g,7,1568223547
36947,36947,1448.2331009419793,1568224763.6785321,1448.2331009419793,-82.06276837022659,568.7993178222208,131.70360573877858,629.297645579755,0.9985541105270386,598.0163760975679,157.2978366351485,673.863260154735,0.9761923551559448,598.0438706579978,97.2889944012115,672.4108479590392,0.9795913696289062,571.3739959703007,195.09146453024726,696.795938288248,0.5594770908355713,568.0828336106763,51.16033799585629,699.7914497957678,0.7339556217193604,416.9430640663261,264.3641260749688,538.1852570678632,0.9635658264160156,428.1343540594386,-33.619681399784554,548.1171809063975,0.8950284719467163,552.1677530167576,303.5742750603541,343.454059562369,0.918316125869751,531.2832594586591,-114.06510669170372,356.20873728517637,0.8544522523880005,727.0077082354362,333.03203243024944,159.81360122535654,0.6447513699531555,736.0137922491084,-174.20396405299758,175.53544518352572,0.934690237045288,446.5543264996733,177.07619197513378,98.929613473265,0.0895506739616394,365.51591509912123,-20.448506143858953,108.91027720847583,0.03217124938964844,726.9196783723311,159.39162179472802,27.28773179285963,0.04394251108169557,731.0085037576712,-45.9664372409476,-13.895674022786524,0.02922779321670532,543.8145808177094,172.25612356196092,-476.5845042643713,0.01421499252319336,304.89428054150903,-124.75452604341056,-707.6286499760672,0.009196579456329346,687.7703485870303,2098.35,1.529860565187828,268.25,1943.8079084778174,2092.686689905802,9.086899058020286,90.16,1485.20839649966,2095.896689905802,6.886620188395942,90.57,1471.3183964996601,2096.036689905802,6.9803485870304325,90.57,1300.0214974416397,2096.9,7.950069717406086,89.86,1283.9414974416395,2096.86,7.966759623208115,89.86,1268.3214974416396,2096.82,7.946620188395943,89.86,1128.2114277242338,2096.483310094198,8.173379811604057,89.86,792.0313580068275,2094.59,8.570139434812171,90.06,603.0251561228681,2094.79,6.533588963822316,90.06,751.5471779276446,2099.28,2.069790847781741,270.06,1g,7,1568223547
36948,36948,1448.2674989740462,1568224763.7131047,1448.2674989740462,-85.79095114218543,569.5563780914572,130.33092528114142,627.1935228712308,0.9984781742095948,594.5723973451817,157.15878488976108,671.137374580192,0.9769150018692015,595.8915564163467,96.6307446120822,669.9258795451292,0.9772656559944152,574.2268865760869,194.410703092857,693.7468209169258,0.6152017712593079,547.2850298189296,47.212952242948774,690.3125002005173,0.7198278307914734,423.8538903130567,260.1474651813395,533.8124536498548,0.8733826875686646,422.2763233291082,-31.106692261564607,538.23835911794,0.904710054397583,555.2393083748407,301.94973449047126,338.6533825853888,0.777164876461029,536.1095883785065,-109.71473207522345,359.24460308933783,0.9721437692642212,730.2112372342896,338.04353898094104,153.344109933253,0.8104403018951416,733.9353747968718,-173.35864864666885,174.11986930535008,0.9415721893310548,427.25652209492887,170.17660621568018,112.03838624299452,0.3389243483543396,360.68454933825797,-38.84183266016297,103.36150997601575,0.6033935546875,743.3587796296529,153.97960948336413,28.59530862906303,0.10392850637435913,663.8615350142569,-58.47984825008355,-90.40760686686278,0.03762391209602356,538.3447168449256,183.6235197615112,-473.4703377461912,0.014150470495223999,257.7128319434801,-168.75804318846303,-758.9965446715921,0.005032062530517578,687.7187515389306,2098.35,1.5504993844277584,268.25,1944.1174907664167,2092.6832501025947,9.052501025953736,90.16,1485.4457429209192,2095.8932501025947,6.893499794809253,90.57,1471.5557429209189,2096.0332501025955,6.928751538930603,90.57,1300.2932418949656,2096.9,7.93975030778612,89.86,1284.2132418949654,2096.86,7.953000410381494,89.86,1268.593241894965,2096.82,7.953499794809253,89.86,1128.4934915871793,2096.4867498974045,8.166500205190747,89.86,792.3237412793933,2094.59,8.54950061557224,90.06,603.2487433313007,2094.79,6.495751128549111,90.06,751.4715022570982,2099.28,2.100749076641637,270.06,1g,7,1568223547
36949,36949,1448.3,1568224763.7457707,1448.3,-96.7720611632775,566.3186945191843,130.13121018205706,625.2135977471722,0.9981613159179688,594.3090595492001,156.82509263882247,671.015120934983,0.9722551703453064,588.1131286783161,96.2333477953367,668.5800487023932,0.9737836718559264,574.7195799144962,193.3469078749192,693.3907420844258,0.6397189497947693,560.0994520806072,47.57266338600543,695.610465456906,0.7839492559432983,419.4698579762701,259.94368223840746,533.5032248915661,0.9658108949661256,426.5378100702381,-28.830214943604716,548.8388869459724,0.9595031142234802,542.3078115760918,305.54961342519834,347.2752297643666,0.9513465762138368,536.7249394406525,-103.80240033644415,368.81222473738296,0.7632147073745728,735.0911950172781,339.78817246831164,153.06410531848405,0.8039617538452148,734.6643762706378,-175.22804790444923,172.07613324884002,0.950443148612976,417.1852638986767,172.92273798796344,124.48313985511938,0.3449607193470001,367.17892933260737,-41.88979149501434,110.11590148696249,0.6090550422668457,689.088347102572,153.0570796393772,5.235730216624575,0.11388275027275085,744.2339703884268,-39.98881283000575,-5.3205240363562885,0.024829328060150143,535.4242737269526,183.386057969892,-470.89849046947137,0.0043296217918396,313.32866798789024,-126.00652006700628,-700.2960344723509,0.004874676465988159,687.67,2098.35,1.57,268.25,1944.41,2092.68,9.02,90.16,1485.67,2095.89,6.9,90.57,1471.78,2096.03,6.88,90.57,1300.55,2096.9,7.93,89.86,1284.47,2096.86,7.94,89.86,1268.85,2096.82,7.96,89.86,1128.76,2096.49,8.16,89.86,792.6,2094.59,8.53,90.06,603.46,2094.79,6.46,90.06,751.4,2099.28,2.13,270.06,1g,7,1568223547
36950,36950,1448.3334649987469,1568224763.7795238,1448.3334649987469,-103.89412281932628,568.3667345574837,131.27607096562875,629.2011236526628,0.9987740516662598,593.8767419760072,156.7467765948526,671.9181246479742,0.9786154627799988,600.9768558215793,99.10179454479372,672.7672554316707,0.98695570230484,574.8426932947544,193.084487778155,693.2733422613037,0.6869083642959595,546.9982622495799,46.2633121384699,689.5239749357146,0.8250187635421753,425.3198474659381,264.68668649623316,530.9815350924605,0.9745488166809082,423.72743528416623,-33.56146087317576,545.9305957675977,0.8648741841316223,536.4745032902923,303.72704049215616,337.4149488731593,0.8485068678855896,535.6296224135182,-111.0924905466444,362.57453939370765,0.8581893444061279,728.1380724116717,334.49506859105946,153.84477654178903,0.4798393845558167,712.5424009821271,-171.23924265983783,182.91227943927865,0.8148785233497621,429.1405334972312,179.08157135900012,116.88035610612957,0.5837660431861877,374.0813101982434,-22.695743807071853,105.77250006764076,0.061387121677398675,721.2672037544015,154.77376367051338,15.50658523511936,0.143504798412323,764.0271027706901,-28.00493900875811,23.107250044015192,0.03887602686882019,529.6163703088001,182.77424561314487,-478.252377816036,0.007735252380371094,323.90799175815897,-109.73422187550287,-686.349764303533,0.005849003791809082,687.6131095021299,2098.3466535001253,1.5900789992482622,268.25,1944.711184988724,2092.68,9.02334649987471,90.16,1485.9042549912297,2095.886653500125,6.903346499874711,90.57,1472.010908491355,2096.0266535001256,6.89003949962413,90.57,1300.8177199899767,2096.9,7.940039499624131,89.86,1284.7377199899768,2096.86,7.946692999749421,89.86,1269.1177199899769,2096.82,7.9499605003758695,89.86,1129.0344129897262,2096.49,8.200157998496524,89.86,792.8844524893505,2094.586653500125,8.516614000501159,90.06,603.6775224918563,2094.79,6.4733859994988405,90.06,751.3263770027562,2099.28,2.1601184988723934,270.06,1g,7,1568223547
