,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
43104,43104,1371.8499747463154,1568737678.791121,1371.8499747463154,-81.8041482134438,599.1415127523157,4.408756129588083,689.4227005480577,0.9985696077346802,600.7580158200368,34.77375119622265,727.3485585139156,0.9991201758384703,601.877407456348,-24.58474747420146,725.620989088254,0.9975208044052124,543.3275492541311,83.52728528088682,714.9176958048158,0.9709537625312804,591.2243347120526,-67.51851302050844,726.8116056007367,0.8679888844490051,493.264842628255,150.63976433413941,576.8654014219097,0.8372403383255005,508.0841720673348,-118.51240713661556,578.6462394734162,0.9743516445159912,504.03644852406126,258.2543916007192,365.112417672056,0.9679893851280212,626.2165334451113,-183.63958900384992,356.28344088165426,0.9749164581298828,701.7867581525778,313.07935110695905,233.19340768928933,0.966658055782318,810.5322921285283,-212.26573750765183,196.79507123324402,0.5422841310501099,466.9745895315775,141.8159350414061,127.61075575884917,0.08119231462478638,581.8136801499953,-47.43107982946115,161.0809460178702,0.011642247438430786,847.5580396826213,161.19247492138,88.30047476803104,0.42857006192207336,733.7480740012575,-53.78462977769984,9.954651145421794,0.14743301272392273,442.7152594870882,178.53376814445022,-589.3165161043098,0.0183793306350708,590.8937580546408,-105.26177679425119,-267.7218260880586,0.011663079261779785,725.130131319161,2097.4650176775795,5.184997474631516,262.53501767757945,1736.4848409017857,2093.3750025253685,6.179934340419417,90.57,1645.6798131227322,2094.285002525369,7.355007576105452,90.57,1575.9648206988377,2094.9850025253686,7.120010101473937,90.57,1283.1048055466267,2096.8549974746315,7.714987373157581,89.86,1039.9998232242062,2096.1849974746315,7.014987373157581,89.54998989852606,1023.2898232242062,2096.024997474632,7.100020202947872,89.4,905.6247499885201,2094.46,9.890025253684838,90.06,863.5047600899941,2094.51,9.555007576105453,90.06,815.3401868772678,2099.21,7.4,270.06,1g,17,1568736260
43105,43105,1371.9,1568737678.8248894,1371.9,-85.97859854913624,603.9620801842133,3.8868201297920195,690.7541501521408,0.9986010789871216,604.322944616023,33.77735344093444,729.7454174811368,0.9990342855453492,601.9163741961437,-26.83129460220152,725.5164129233252,0.9971485137939452,535.6244842209016,80.35512227794302,711.4050676075142,0.973598837852478,593.792123882555,-68.43262912689168,725.3592399422481,0.8765697479248047,493.2651829943109,149.51469197127554,576.896528766124,0.8588893413543701,503.47001917272416,-115.08481450872299,577.164187423765,0.9146897196769714,501.23475607895773,256.8171080198145,360.8691702751838,0.9718954563140868,631.9139478989382,-178.74698112056547,363.70924086274573,0.969820499420166,704.2793188306839,303.2014139275799,230.55988317301689,0.9552557468414308,818.9898465848372,-209.76246086198532,202.86818763401,0.5368838310241699,463.1571608772893,142.32312582692862,124.35342075230758,0.14081555604934692,564.4939397755363,-46.16455834487727,176.3116927217147,0.061920166015625,656.1575687223606,169.4390029475258,-123.96398307187872,0.35453927516937256,668.5916623023764,-58.24154803963804,-38.09750784280851,0.1821494698524475,433.56904553944236,183.96363192751735,-606.0566927112776,0.023208141326904297,694.0508099197583,-86.36318747293134,-214.69278593530984,0.01703581213951111,724.87,2097.43,5.19,262.5,1736.8,2093.37,6.31,90.57,1646.05,2094.28,7.34,90.57,1576.32,2094.98,7.1,90.57,1283.49,2096.86,7.74,89.86,1040.35,2096.19,7.04,89.57,1023.64,2096.03,7.06,89.4,906.12,2094.46,9.84,90.06,863.98,2094.51,9.54,90.06,814.97,2099.21,7.4,270.06,1g,17,1568736260
43106,43106,1371.9281061138126,1568737678.862577,1371.9281061138126,-81.8129143133791,597.4609535346398,0.8542434402682244,685.4193127106207,0.9980301856994628,597.981926454377,32.10727933397577,723.9853024639682,0.9991947412490844,590.9581323843416,-31.18286922094243,720.0924173908153,0.9974170923233032,540.5243328739084,78.87029594028759,710.5101134832847,0.96634441614151,595.9073455196701,-69.21953702804872,726.4122897319928,0.8345433473587036,494.03230697614777,142.31918805636556,575.2265448377823,0.8833793997764587,507.36973481441237,-111.24468396958565,577.2875545417737,0.6239322423934937,525.7638336141757,259.8833186396169,362.38743616963234,0.7068464756011963,627.7321614587493,-181.60918902091151,363.0587426656745,0.9696063995361328,728.6975438711411,288.53617257807593,238.45443393119857,0.84067702293396,820.4182575700798,-201.1037318262697,205.97285782233382,0.5967990159988403,465.9717841372792,145.94570614225498,123.592732512328,0.12579640746116638,536.9206960818424,-48.47252075694247,169.1116865147809,0.07779181003570558,768.7496077565393,167.83309103722058,-3.8729210135113017,0.3539966940879822,702.572006310694,-56.17987962258036,-9.290015197751927,0.19361504912376404,420.71211226308714,178.64570699112042,-619.0852619065207,0.005500614643096924,1492.302937592914,14.035140230457046,558.5362169084481,0.011906564235687256,724.7238482081734,2097.410325720331,5.192810611381281,262.5,1736.9855003511645,2093.37,6.383075895913301,90.57,1646.2551746308334,2094.2771893886193,7.328757554474876,90.57,1576.5195534080706,2094.9771893886186,7.1056212227625615,90.57,1283.7064170763585,2096.86,7.731568165856157,89.86,1040.5467427966896,2096.19,7.014704497568473,89.58124244552513,1023.8395534080706,2096.03,7.06,89.4,906.3954399153656,2094.46,9.84,90.06,864.249818692603,2094.51,9.556863668287683,90.06,814.7620147577852,2099.21,7.4,270.06,1g,17,1568736260
43107,43107,1371.9500228478971,1568737678.8919652,1371.9500228478971,-81.82183582894805,593.5758752978517,4.066309600763375,683.7178837552508,0.9983235597610474,588.4671022265787,34.681152882166074,719.891900984368,0.9991072416305542,598.4351481677477,-27.326231931266452,720.1873405313779,0.9972530603408812,533.5991869727375,81.18031755566025,706.3327698044789,0.9716678857803344,589.657398963381,-68.48140613436942,722.7248192432014,0.8664396405220032,493.47940652352617,150.7343941859933,576.4678624141443,0.8602056503295898,507.83273775917746,-116.84853994454993,578.2701654884712,0.9402748346328736,563.0428965849442,243.70279157069984,376.2470839910476,0.9621005654335022,633.1228556230974,-178.54229491740767,361.91383551520653,0.9721378087997437,745.6308240648517,282.3987629329382,243.76750836279166,0.686279833316803,806.0784103953047,-199.91008713131959,197.30347331112492,0.6114952564239502,446.0263080337925,149.7386778126214,136.98586275655413,0.3025672435760498,542.7004777447044,-47.449562460506534,176.950846168389,0.08272886276245117,517.6005617607236,190.03830111787892,-268.5932968381152,0.17959988117218018,674.6280308791287,-66.624712237769,-82.13096164423916,0.07576146721839905,399.88396011842315,179.80296612756638,-640.1725222921158,0.0038235783576965328,1048.2225442765891,-49.35841247035375,80.68790293582663,0.02069258689880371,724.6098811909352,2097.394984006472,5.195002284789707,262.5,1737.1301507961207,2093.37,6.440059404532385,90.57,1646.4151667896485,2094.2749977152107,7.3199908608411715,90.57,1576.675162220069,2094.97499771521,7.110004569579414,90.57,1283.8751759288075,2096.86,7.7249931456308785,89.86,1040.7001599352798,2096.19,6.994979436892637,89.59000913915882,1023.9951622200692,2096.03,7.06,89.4,906.6102239093912,2094.46,9.84,90.06,864.4602193398118,2094.51,9.570013708738244,90.06,814.5998309255617,2099.21,7.4,270.06,1g,17,1568736260
43108,43108,1371.9755282131525,1568737678.9261653,1371.9755282131525,-85.93785713813847,598.1276841117467,8.31059036184306,682.3617819654738,0.9984655380249025,605.932446398463,37.47253435752263,724.4215333346502,0.9987300634384156,607.0998927023837,-26.132000723081326,722.6287907797159,0.9972245693206788,531.3787000283402,84.62017175908284,704.3279102305985,0.9617422819137572,595.9609590816796,-67.62004120090181,723.573466052314,0.7869246006011963,487.80330469921273,150.13582918758732,576.0893129256231,0.8497358560562134,521.8338946428648,-112.9790463877173,581.2795484971467,0.9559511542320251,566.1016764066685,243.27904103053868,386.7161244074745,0.8643853664398193,632.0905845506434,-180.37736353815484,354.031826623314,0.969323992729187,774.5926717593003,269.4251579503954,241.50760885839745,0.982573628425598,810.1443057415704,-207.35465376644245,197.1349226768664,0.7015100121498108,439.93195194464414,149.71606586628704,150.85367563438464,0.3413567841053009,535.5527445356188,-47.93655240825082,176.1913995176555,0.10977554321289062,758.2662386130809,176.55689837909924,-13.068593783697452,0.7841501235961914,778.9337279945025,-46.4537615461741,25.13007976016979,0.2000480890274048,372.2070851468016,183.3636153647731,-672.3092813772745,0.006558477878570557,783.1234238203383,-86.13278331505488,-204.73196456503157,0.15723004937171936,724.4772532916081,2097.377130250793,5.197552821315228,262.5,1737.2984862068051,2093.37,6.506373354195928,90.57,1646.6013559560113,2094.2724471786846,7.309788714739088,90.57,1576.8562503133815,2094.9724471786844,7.115105642630455,90.57,1284.0715672412725,2096.86,7.717341536054317,89.86,1040.8786974920658,2096.19,6.972024608162949,89.60021128526091,1024.1762503133812,2096.03,7.06,89.4,906.8601764888924,2094.46,9.84,90.06,864.7050708462621,2094.51,9.585316927891368,90.06,814.4110912226732,2099.21,7.4,270.06,1g,17,1568736260
43109,43109,1372.0,1568737678.9589796,1372.0,-85.96244369943506,595.7516355765632,9.724346483777676,679.1314078714379,0.99832421541214,585.8801825020297,39.53336443752029,712.2784452856438,0.9971064925193788,597.6838194691965,-20.99355850694607,715.3437986418111,0.99698805809021,532.2172921832185,86.85743458276274,702.1024098875566,0.945756196975708,593.7236033910613,-64.39776562556798,722.4559015060041,0.7652617692947388,483.3958972727636,151.9550184217194,573.7011422459293,0.8415608406066895,510.2909033374591,-109.77263329323358,576.5037164242902,0.9073948860168456,579.8915965926884,237.0594291069557,380.2562441840749,0.8600929975509644,639.3569177647987,-171.71019700263506,359.63467842689585,0.9618085026741028,782.2765395159282,260.80087725910624,244.41867509055754,0.9846116900444032,804.7976804481381,-199.3704648679604,196.866505449928,0.6529785394668579,453.0637229277444,154.3279702636982,154.70882283730134,0.4026726484298706,538.762440117644,-49.58625438082662,171.27334994979844,0.3017482161521912,460.8512142382589,193.12471057856072,-327.4386065245186,0.4199191033840179,768.4509571093324,-51.80732226160039,-27.46818203271282,0.3607915043830872,355.59812296169594,206.48357395744662,-690.9073033580188,0.0017327368259429932,688.9529120432084,-102.662656172545,-330.20624074351036,0.0831538736820221,724.35,2097.36,5.2,262.5,1737.46,2093.37,6.57,90.57,1646.78,2094.27,7.3,90.57,1577.03,2094.97,7.12,90.57,1284.26,2096.86,7.71,89.86,1041.05,2096.19,6.95,89.61,1024.35,2096.03,7.06,89.4,907.1,2094.46,9.84,90.06,864.94,2094.51,9.6,90.06,814.23,2099.21,7.4,270.06,1g,17,1568736260
43110,43110,1372.0335843775779,1568737678.9928524,1372.0335843775779,-108.42947472505814,591.8216380935605,11.362206157800985,675.9845176245583,0.9981122612953186,588.6171595163357,41.104778753886606,711.9680493303335,0.9960178136825562,605.3955446575401,-17.914758835145907,717.183755791916,0.9970665574073792,533.7332708294846,89.1761588238225,704.208836079414,0.9345837831497192,598.5595008121078,-60.63559243429194,724.0449051667214,0.7314037084579468,487.12462176455483,155.12234855568687,574.5278955081933,0.807296633720398,514.1016956152687,-100.7078008539433,576.2194126588188,0.8868438005447388,575.0265351264009,239.97953947923585,372.12403652746667,0.9162563681602478,629.1829851506977,-167.03959783168617,360.8608423771382,0.9863060116767884,790.3166746845343,257.12112175833227,243.91389395838328,0.9738814830780028,808.7485088543071,-195.39999540603603,199.5891443948414,0.6972266435623169,465.9801533513225,157.07008908691108,146.52623241097768,0.3729935884475708,514.3928142732466,-50.86873569303752,148.44720414588318,0.5631318688392639,389.14968512999945,195.8152222218994,-463.43268595752716,0.035761505365371704,691.9945597095865,-64.73150197956193,-144.92221439893558,0.35118770599365234,335.3074422928652,220.99124512828072,-710.602928380815,0.0035149455070495605,659.1537794063103,-93.23022922193891,-368.65082066788256,0.03579291701316833,724.1753612365937,2097.336490935696,5.2,262.5268675020625,1737.6883737675314,2093.366641562242,6.657319381703163,90.57,1647.0251659563205,2094.27,7.310075313273442,90.57,1577.2684490808047,2094.97,7.099849373453116,90.57,1284.5185997073518,2096.86,7.716716875515628,89.86,1041.285090643047,2096.193358437758,6.990301253093767,89.62007531327345,1024.5884490808048,2096.0333584377577,7.073433751031256,89.4,907.4324853380236,2094.46,9.85007531327344,90.06,865.2590515869922,2094.51,9.573132497937488,90.06,813.9814756059218,2099.21,7.4,270.06,1g,17,1568736260
43111,43111,1372.0669148742531,1568737679.0264692,1372.0669148742531,-108.31286898701946,595.0199156916561,11.516740657676086,679.4884385924213,0.9980801343917848,594.9905280229227,42.09664045041964,714.2133463810312,0.996423602104187,605.4976912827632,-16.753809138502312,718.0776536289786,0.9974417090415956,537.6299355044939,91.59686953636246,705.0446266833003,0.9426422119140624,593.0513959959629,-60.46032277097215,724.652141715227,0.7933411002159119,493.26182618708464,152.52974922209447,574.7899881997239,0.797337532043457,503.78604036704667,-110.37869854891035,576.9433616482188,0.9760788679122924,588.5734595475269,233.9485961304792,375.9728948919317,0.9397542476654052,624.0471411922922,-167.4947580189933,348.70639159500377,0.9792295694351196,792.1205809779339,254.99517488726428,241.2763102503836,0.9724596738815308,799.9818748409019,-195.58558144605286,194.008663007648,0.6407231688499451,468.97830719080565,157.8317067607048,158.8676068954217,0.5355976819992065,513.6417493092312,-51.39736416649225,143.4679097332305,0.5267647504806519,356.623833700309,192.660028648248,-465.7480594388446,0.0730760395526886,759.5284801692751,-51.9484966085464,-66.80601800447532,0.11161607503890993,319.9022953764855,223.56372004773374,-731.9763017545413,0.0028398334980010986,650.2455327470183,-76.13509211374662,-360.8225730532306,0.1270981729030609,724.0020426538832,2097.3131595880227,5.2,262.55353189940257,1737.9150211449219,2093.3633085125753,6.743978673058331,90.57,1647.2684785820486,2094.27,7.3200744622759615,90.57,1577.5050956071975,2094.97,7.079851075448077,90.57,1284.7752445317496,2096.86,7.723382974850641,89.86,1041.5184041197724,2096.196691487425,7.030297849103844,89.63007446227594,1024.8250956071977,2096.0366914874253,7.086765949701282,89.4,907.7624572551068,2094.46,9.86007446227596,90.06,865.5756913054054,2094.51,9.546468100597435,90.06,813.7348299305263,2099.21,7.4,270.06,1g,17,1568736260
43112,43112,1372.1,1568737679.0598385,1372.1,-85.66808334695493,595.9983161462154,14.170831488818445,678.0931440136387,0.99845290184021,605.1484587874606,43.87617735655427,717.8602053267598,0.9945892095565796,601.9650761131132,-14.731621572858238,714.7179646906873,0.9877555370330808,529.4711174745175,98.24973068033242,704.0301550115953,0.9115806818008424,595.2404437681982,-53.89486433952914,726.1690434519568,0.6706852912902832,498.20154533522833,153.18466571712884,577.0119360110311,0.9317882061004642,509.43643942281716,-107.52384077437063,573.7883127230563,0.7966170907020569,591.9919866317109,230.6010494341567,382.1527093171977,0.9475502967834472,626.5288025357335,-162.00739335219615,363.42578425236616,0.961265742778778,801.0137484852237,253.635090958678,239.81085510712413,0.9491479396820068,802.4276805172022,-189.4847744742923,201.0279553081144,0.6984580159187317,479.1360977368179,158.03681809473744,149.8616217115339,0.17776742577552795,501.3561842238582,-51.78206402384348,145.89882586936557,0.5872433185577393,356.6266992900313,187.5224578388812,-446.67424239188585,0.12067747116088867,805.3585740813098,-40.17487294161176,4.151108004811306,0.0980166792869568,313.0153184026874,224.75803290890946,-742.2078125513726,0.005287468433380127,637.0350372532092,-65.27145172496735,-363.6882843999276,0.3189364671707153,723.83,2097.29,5.2,262.58,1738.14,2093.36,6.83,90.57,1647.51,2094.27,7.33,90.57,1577.74,2094.97,7.06,90.57,1285.03,2096.86,7.73,89.86,1041.75,2096.2,7.07,89.64,1025.06,2096.04,7.1,89.4,908.09,2094.46,9.87,90.06,865.89,2094.51,9.52,90.06,813.49,2099.21,7.4,270.06,1g,17,1568736260
43113,43113,1372.1335147179047,1568737679.0936565,1372.1335147179047,,598.6020899881322,18.77881298298797,681.4411934210989,0.9988914132118224,599.9317630388998,48.9910587619464,719.5072146670482,0.9905301332473756,604.9230388539395,-6.210190319571443,718.7698592347244,0.9912776947021484,527.4280979736732,101.28907515205385,702.4987394104633,0.8782351613044739,589.9965554078988,-46.719855235845095,722.6872285381465,0.7716494798660278,496.8061161013347,154.83046959463462,570.3300984119908,0.9666388034820556,518.4026276973003,-100.8713780351769,566.7969539075273,0.8923794031143188,598.8959872426018,228.94008326867038,379.4520078288661,0.9492396116256714,620.8457198830127,-160.59484610617832,366.1498406952641,0.9487931728363036,810.3242714198642,251.47847086195839,240.76546371910615,0.9355065822601318,795.3217969873219,-195.56570086360358,200.86885372216645,0.7035945653915405,475.97305677673364,159.8404903587519,161.8862079071988,0.3930953741073608,497.819446267168,-52.75261407113074,138.7635010729177,0.2310463190078736,265.2760703292185,203.37650729089958,-540.3287042004672,0.05833157896995544,825.4122221307026,-35.573182980006216,37.78501302607401,0.07315382361412047,300.36023521615436,200.025323047832,-753.7285792446927,0.007391303777694701,626.511903906303,-61.65790874794254,-374.13448510550285,0.1060403287410736,723.6557234668951,2097.2698911692573,5.196648528209522,262.6235691332762,1738.377954497124,2093.356648528209,6.917138266552455,90.57,1647.754657440705,2094.2666485282093,7.333351471790478,90.57,1577.977954497124,2094.9666485282096,7.0734058871619165,90.57,1285.2914147996573,2096.86,7.73,89.86,1041.9846030253336,2096.2,7.043188225676168,89.64,1025.297954497124,2096.0433514717906,7.103351471790479,89.4,908.4217957072577,2094.46,9.86664852820952,90.06,866.211741291886,2094.5066485282096,9.52335147179048,90.06,813.2419910875044,2099.21,7.4,270.06,1g,17,1568736260
