,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
35509,35509,1118.7666492614192,1568379266.842034,1118.7666492614192,,557.2197480739278,35.817095912543714,676.4293133766504,0.9980335831642152,593.6507066789816,63.84065343732798,740.7785447282947,0.9878677129745485,618.2631624974457,1.2725879648292917,747.4068376989057,0.9370721578598022,504.8187180080113,106.34856656175056,718.5193309523137,0.5959042310714722,525.263879600318,-51.38307766024647,728.7170390657419,0.5686754584312439,460.3540631176938,170.5539079429596,567.6980671671863,0.5463909506797789,458.6786021971109,-104.47329656601313,561.7001960892078,0.2608005404472351,605.3288211886584,258.85308838604254,371.44459327955434,0.8783601522445679,548.5864902174543,-182.26167325698208,415.24560915023216,0.690574049949646,781.1490146533348,295.095120076382,215.59782877443126,0.7871921062469482,782.2722869070427,-206.91710588763664,182.18090153983584,0.32983306050300604,431.3566530456427,140.36834034100366,166.71348447091356,0.020388334989547733,422.07266661250367,-72.71073708563671,217.71425500852368,0.0957283079624176,720.7037414749672,143.96049145840485,14.527653145769648,0.13135063648223874,686.6767736757155,-121.20875062935987,154.6808761106754,0.27486297488212585,476.69995368632823,168.7898385543009,-561.3439490803418,0.012274205684661863,642.7312412085832,13.03397960933376,-165.65221164801133,0.05499953031539917,739.5234395053444,2100.263335073859,6.053335073858105,270.01002610787157,1834.7865291652095,2092.98,7.876654482993264,90.16,1820.119864239068,2093.02,7.849994778425684,90.16,1760.7433350738581,772.0101253177836,7.186685812439157,180.37,1804.0265291652092,2093.07,7.850005221574316,90.16,1760.843335073858,787.3701253177836,7.223324630709474,180.37,1760.9433350738584,802.7634603916417,7.25332985228379,180.37,1313.736550051507,2096.93,6.64667014771621,89.86,1300.1598851253652,2096.9,6.633319409135159,89.86,1082.116518722061,2096.376664926142,8.486670147716211,89.86,932.5231888697772,2095.076664926142,8.366664926141894,84.62637773955456,832.3634499484931,2099.19,6.71,270.06,1g,11,1568378102
35510,35510,1118.8,1568379266.875688,1118.8,,565.220182060756,30.288695251817927,681.9435104736707,0.9982061982154846,581.0699950084073,60.58025061756947,735.5970713101883,0.9488661885261536,614.0721074061095,-1.5291891229870913,749.3544959582248,0.9802322387695312,487.45456835032206,105.8388841582746,712.9391264311951,0.6448928713798523,545.5837378474216,-54.38313374213916,740.8757703951105,0.8792335391044617,465.68996987378404,162.7481820015106,563.9448559244722,0.19215545058250427,460.0609522421744,-115.20789645234342,563.4989209473454,0.10920378565788268,609.6989583437144,260.422453092348,371.5169000467109,0.590684175491333,566.3971693495757,-182.53827505139907,394.414658143562,0.4081258773803711,783.0927528583653,295.51463174882343,211.62292115974262,0.8762322664260864,774.2053926546198,-198.2905570979661,186.5078235575272,0.14703387022018433,442.33157647135596,131.1336955163801,159.59366230934162,0.00044980645179748535,421.6750625505097,-65.75547919737537,222.33134818980412,0.023107320070266724,716.8843024463133,146.0954654300044,-6.5495832827061236,0.07113084197044373,686.8808027896969,-127.57581924077408,159.006249037101,0.2474725246429444,443.2378461007403,179.33263327866908,-603.3444254075066,0.02667304873466492,739.9993987896977,40.69741651394138,-28.187994141705303,0.08480292558670044,739.32,2100.26,6.05,269.96,1835.05,2092.98,7.9,90.16,1820.38,2093.02,7.86,90.16,1760.74,771.77,7.15,180.37,1804.29,2093.07,7.84,90.16,1760.84,787.13,7.24,180.37,1760.94,802.52,7.26,180.37,1313.96,2096.93,6.64,89.86,1300.38,2096.9,6.66,89.86,1082.4,2096.38,8.48,89.86,932.8,2095.08,8.37,85.18,832.14,2099.19,6.71,270.06,1g,11,1568378102
35511,35511,1118.8333286701018,1568379266.9092002,1118.8333286701018,,571.6063382571388,24.675392554974685,682.6101883470982,0.9974037408828736,576.0000946897308,55.94075856119621,734.7058760963547,0.9484699964523317,610.4001866590087,-7.013241123274027,747.4706388716313,0.9782475233078004,452.68842134115545,111.10882283023608,709.0273117709288,0.6395770311355591,565.3733140677391,-56.58654384327898,746.8253703422798,0.7905250191688538,470.10516441094506,159.90193522761837,564.3766699769768,0.14373821020126346,459.99776492801806,-122.93937700969136,565.3566528023941,0.1720520555973053,612.0528063320168,257.58101217822775,358.73726684696726,0.8699305653572083,566.0620808043111,-180.0790050787083,393.10734656690505,0.750428318977356,777.1349194567171,296.7689178640988,205.37810687970867,0.9130731225013732,775.1945708504114,-196.74891522855827,197.19819040943685,0.1580733060836792,432.44484350605035,132.9102343128496,163.6863039937877,0.015508055686950684,423.2093368833841,-58.83738465166161,228.57659851114238,0.002073317766189575,671.1475998451062,150.76067138194153,-14.434015193520622,0.08530756831169127,694.4858077761252,-120.49818079984988,173.90906205134232,0.6630783081054688,427.2675418193407,177.8853022633063,-620.4394428203815,0.01502123475074768,740.0061441529547,74.45603698301663,-13.098159809126857,0.1326104700565338,739.1166951123793,2100.26,6.053332867010176,269.96,1835.3099636267934,2092.98,7.860005595877882,90.16,1820.643296493804,2093.02,7.869998601030528,90.16,1760.74,771.5333664422775,7.156665734020352,180.37,1804.5499636267934,2093.06666713299,7.833334265979648,90.16,1760.84,786.8933664422775,7.196672728867707,180.37,1760.94,802.2800335752672,7.263332867010176,180.37,1314.1799692226716,2096.93,6.620002797938942,89.86,1300.6033020896816,2096.9,6.663332867010176,89.86,1082.679960828855,2096.38,8.473334265979648,89.86,933.0799608288547,2095.08333286701,8.376665734020353,85.78324892884193,831.913365043308,2099.19,6.71,270.06,1g,11,1568378102
35512,35512,1118.8666948041323,1568379266.94275,1118.8666948041323,-81.04042661964569,568.3380879245112,17.705519321739132,680.9972264453987,0.9975394010543824,589.805138280435,48.27103799123386,738.9135651360008,0.979828715324402,609.2734846779716,-13.031452780855671,744.4261412393569,0.9746906757354736,496.1483656218479,95.40635435692829,728.5231426160675,0.5916160941123962,550.2157374571291,-63.77586786123308,738.3352230788164,0.6279999017715454,464.70062733865785,157.08352671687308,586.5762430847468,0.2716487646102905,460.5511070726249,-124.03010310663971,565.0724835878143,0.15758338570594788,599.7687700017241,253.90694793778252,382.39852952387884,0.8303823471069336,583.2659148696334,-181.39953999064213,373.4796181388872,0.5682359933853149,784.4088156683329,295.4089929863983,211.2171928650597,0.5340750813484192,775.1778808223962,-201.94296591157558,188.3887202753768,0.3911286294460297,415.6208777214687,135.98283109163089,174.4487987207211,0.02751639485359192,428.1322105555577,-53.28718930288356,230.4571246036029,0.0034920573234558105,629.3753503355878,144.61394916207786,-17.10770710355581,0.0791393518447876,693.3975947205528,-120.87639401434768,172.55937457459137,0.7896302938461304,451.09653085585137,153.13450246726387,-595.8996842055216,0.02358487248420716,792.3161977810428,62.923299852493365,41.43988919254076,0.12996089458465576,738.9131616947918,2100.26,6.056669480413247,269.96,1835.5702194722326,2092.98,7.819966235041028,90.16,1820.9068889526466,2093.02,7.880008441239742,90.16,1760.74,771.2964668906593,7.163338960826494,180.37,1804.8102194722333,2093.0633305195865,7.826661039173505,90.16,1760.84,786.6564668906593,7.153296754627782,180.37,1760.94,802.0397974102461,7.266669480413247,180.37,1314.4001857072744,2096.93,6.599983117520513,89.86,1300.8268551876874,2096.9,6.666669480413248,89.86,1082.9602363547126,2096.38,8.466661039173506,89.86,933.3602363547127,2095.086669480413,8.383338960826496,86.38717595479783,831.6864753318991,2099.19,6.71,270.06,1g,11,1568378102
35513,35513,1118.9,1568379266.9762385,1118.9,,569.0651100428278,18.614989222901706,679.1413286533286,0.9973549246788024,587.2611984526844,46.967054030323574,737.7778597017392,0.9736319780349731,611.7535417287688,-13.028805314752546,743.2657977760724,0.9701930284500122,516.0675483927473,90.77396500490032,740.9775644722072,0.41426753997802734,555.1674703174754,-63.94149543673325,733.9685101784144,0.4421432018280029,461.0428261587755,157.77484575741408,598.0421657052792,0.25772932171821594,461.0212050379058,-127.94644716615872,567.5707366417671,0.16358110308647156,602.574628012833,252.46583795018432,386.06940007401056,0.7708262205123901,559.958012260925,-176.7496429467687,387.54203968969,0.8365551233291626,784.2723861008476,295.86157668922374,217.40202775853615,0.8226339221000671,775.118842243077,-206.95111175254436,192.0783047585741,0.513323187828064,398.3526723315711,138.3636461171218,175.09413943863308,0.03889104723930359,420.50427738491953,-52.94439267690814,229.13508841895802,0.0021811723709106445,606.1414940073962,139.93754133968943,-23.58752466779495,0.09198465943336487,695.2189250351743,-115.77826262190321,168.83767935767227,0.6721917390823364,407.3167993944485,168.32079950572466,-636.3187252492019,0.006941944360733032,796.7302948458232,30.670850505450524,26.94370030570792,0.024748951196670532,738.71,2100.26,6.06,269.96,1835.83,2092.98,7.78,90.16,1821.17,2093.02,7.89,90.16,1760.74,771.06,7.17,180.37,1805.07,2093.06,7.82,90.16,1760.84,786.42,7.11,180.37,1760.94,801.8,7.27,180.37,1314.62,2096.93,6.58,89.86,1301.05,2096.9,6.67,89.86,1083.24,2096.38,8.46,89.86,933.64,2095.09,8.39,86.99,831.46,2099.19,6.71,270.06,1g,11,1568378102
35514,35514,1118.9373194657953,1568379267.014034,1118.9373194657953,,567.0352017097043,20.808707922642878,674.9285050035248,0.9974122047424316,587.0382988922288,47.17166043385005,737.8113436858151,0.9721823334693908,620.063644514276,-13.183079305158675,743.4630434907028,0.9668352007865906,520.6083201618031,88.63307668680919,740.9779874836902,0.4337247312068939,541.4776033824428,-65.54931044592641,724.6893053911335,0.3484228849411011,457.2173277971408,154.49230173580798,599.4239906614963,0.32480213046073914,458.1655062953109,-115.17441709856048,564.4704647266326,0.3744195401668549,611.980018147757,255.3785595487777,387.22436660171996,0.7022854685783386,565.0985705997273,-182.95244554017376,392.232738302352,0.1067117154598236,785.5673801157687,296.9974806878508,215.6434972180186,0.8030194044113159,774.6164483022043,-208.1779149971305,187.9078389454529,0.30792462825775146,414.67706761357397,140.00813888134277,173.81223120690706,0.006600052118301393,407.00488311589936,-60.82695785197811,224.3287588338224,0.025019317865371704,654.4094059393361,142.65198022187383,-0.8013445168769522,0.054256707429885864,688.5603406901721,-123.18805565373094,158.3550135103729,0.4872272312641144,333.14657594938245,184.39371014384,-714.1246286115961,0.01007080078125,801.0789400872238,15.479521224971528,-28.03822088181778,0.011482268571853638,738.4860832052284,2100.26,6.06,270.0159791986929,1836.121091833203,2092.98,7.791195839738581,90.16,1821.4610918332032,2093.02,7.8489485876252045,90.16,1760.7362680534204,770.7875678996945,7.207319465795269,180.37,1805.3648237797825,2093.06,7.831195839738581,90.16,1760.8362680534203,786.1512998462739,7.143587519215743,180.37,1760.9362680534205,801.531299846274,7.236412480784257,180.37,1314.8663084742484,2096.93,6.598659732897635,89.86,1301.2925765276693,2096.9,6.617752747886622,89.86,1083.5572154592599,2096.38,8.474927786318109,89.86,933.9534835126802,2095.0937319465797,8.371340267102365,87.51247252113376,831.2099595791717,2099.19,6.71,270.06,1g,11,1568378102
35515,35515,1118.966577130333,1568379267.043665,1118.966577130333,-82.9707613883885,567.2116365028055,22.01383962955905,674.1566250829296,0.9968129992485046,600.9630351222672,47.67507515748783,743.00678339002,0.9575629830360411,621.2290390170646,-14.668980727046964,742.227897498184,0.9719167947769164,525.5859842072261,89.9368943929739,741.4468335230914,0.68683922290802,529.3531913769972,-68.62455841280017,717.6044840956689,0.3265974521636963,456.7189370419263,156.6218478001258,598.6242065689469,0.3144592046737671,454.0851443890218,-109.81089702340005,561.920653960172,0.43503400683403015,605.7764358678635,256.8854432666491,393.8944542184374,0.8118012547492981,569.2122559927553,-185.9624761269321,390.10523886982315,0.09130039811134336,786.2877309748445,296.4685345763978,214.23667161766738,0.5813225507736206,773.2604389782922,-201.75646112376546,189.19364800712142,0.5964762568473816,424.0410526104584,142.12530507838474,169.55177076527374,0.010825783014297484,407.2563673882311,-67.12881696077116,217.7253081290009,0.05133116245269776,699.8994274375823,144.75081925094156,20.608318394096614,0.08234512805938721,677.4405712141044,-131.19792522299844,139.37823317731753,0.5532281994819641,298.3505612122668,191.88670255043775,-747.2959219561443,0.00593450665473938,653.4943398595581,-21.089548716238237,-207.58241077014526,0.010089010000228882,738.3105372180023,2100.26,6.06,270.05986569549947,1836.3493016165967,2092.98,7.799973139099892,90.16,1821.6893016165973,2093.02,7.816765156633725,90.16,1760.733342286967,770.5739869485692,7.236577130332978,180.37,1805.5959593296304,2093.06,7.839973139099892,90.16,1760.8333422869666,785.9406446616026,7.1699194172996785,180.37,1760.9333422869668,801.3206446616026,7.21008058270032,180.37,1315.0594090601974,2096.93,6.6132885651664886,89.86,1301.4827513471644,2096.9,6.5767920175338315,89.86,1083.8059056078303,2096.38,8.48663085213319,89.86,934.199247894797,2095.096657713033,8.356711434833512,87.9220798246617,831.0139332267689,2099.19,6.71,270.06,1g,11,1568378102
35516,35516,1119.0,1568379267.0775142,1119.0,-81.03978889264845,567.714475978476,24.11301649929957,673.289348115944,0.9971621036529541,591.3870884288019,49.65768483282655,740.0670142272238,0.9609609246253968,611.7594645629878,-12.078224557024624,736.425112311568,0.9815176725387572,521.5914009126087,90.90758696412311,734.1983039726575,0.7965850830078125,538.7841807473085,-65.74502305079689,716.6210600980216,0.4164462685585022,450.50988292480486,164.03678732843682,619.8205862766413,0.5955266952514648,449.4275633926912,-109.70472630956397,576.4326815629648,0.5270823836326599,595.4056415105216,257.9969269006104,396.4939516678234,0.6132526993751526,552.1533489506543,-173.55115003629498,394.6378385657612,0.683159589767456,790.2379050395662,296.60792412283473,214.84102219303543,0.545573353767395,766.339708271527,-203.5786155320333,196.742494652202,0.2868119478225708,429.51595102506485,142.97150881974986,157.7831135146439,0.01672631502151489,395.9836925647522,-69.47405008509773,204.78724166489758,0.05888867378234864,729.9428305815056,144.84441313423508,36.540354430093366,0.12977364659309387,624.752041629216,-130.27001833193395,104.50587465984242,0.5806072950363159,310.94719233374155,221.6961482847597,-731.0461633841934,0.002332717180252075,592.3744031384633,-39.94800031607245,-315.4384882631698,0.008989989757537842,738.11,2100.26,6.06,270.11,1836.61,2092.98,7.81,90.16,1821.95,2093.02,7.78,90.16,1760.73,770.33,7.27,180.37,1805.86,2093.06,7.85,90.16,1760.83,785.7,7.2,180.37,1760.93,801.08,7.18,180.37,1315.28,2096.93,6.63,89.86,1301.7,2096.9,6.53,89.86,1084.09,2096.38,8.5,89.86,934.48,2095.1,8.34,88.39,830.79,2099.19,6.71,270.06,1g,11,1568378102
35517,35517,1119.0332046350393,1568379267.1108336,1119.0332046350393,-80.98261559572755,567.8550101199253,27.55867382271143,673.3000746385134,0.9977860450744628,590.4759134506097,54.11440299164971,740.6172667852468,0.9295921325683594,604.7576158734826,-8.843913276635135,734.4120255713068,0.9837701320648192,490.03669798678396,105.50048055205096,723.2130648221516,0.6258527636528015,545.0507374660392,-60.92398545995668,721.3647267667399,0.3187835812568665,447.46889455934235,168.8717230574579,619.4405929922298,0.5781458020210266,443.748629486047,-107.42454761023257,589.5294383954831,0.752191424369812,596.6366710863582,258.9625825700739,399.17355773832617,0.6879762411117554,567.102909703073,-171.77349416469758,385.5954014663055,0.6163972616195679,791.7134418847428,294.0536061548793,213.8590980979134,0.6802361607551575,767.1316399157712,-208.5068950756226,192.549391275892,0.28472262620925903,448.89985446002817,161.54132709912346,157.70543912665553,0.002578079700469971,402.0695225380547,-73.7140698287132,201.36745152260613,0.15413084626197815,748.2662078276285,146.1876550035575,25.67338506176003,0.02999365329742432,626.14630098079,-122.97471103304356,72.28606778350718,0.7307620644569397,272.5494791261096,238.93308053695483,-771.9040001442231,0.002049952745437622,569.5087892951345,-50.06491198267207,-357.48777941559683,0.023592889308929443,737.9074517262602,2100.263320463504,6.06,270.14652509854324,1836.8723166168106,2092.98,7.833243244527519,90.16,1822.208996153307,2093.02,7.776679536496069,90.16,1760.73,770.0876061642131,7.263359072992138,180.37,1806.1189961533066,2093.06,7.859961390511794,90.16,1760.83,785.4576061642131,7.233204635039312,180.37,1760.93,800.840926627717,7.18,180.37,1315.4958301277554,2096.93,6.606756755472481,89.86,1301.9191505912595,2096.9,6.556563708031452,89.86,1084.3722393978344,2096.38,8.493359072992138,89.86,934.7555984708264,2095.103320463504,8.326718145984275,88.57262549271624,830.5675289452366,2099.19,6.71,270.06,1g,11,1568378102
35518,35518,1119.066950278107,1568379267.144696,1119.066950278107,,562.876646043024,30.4320372089103,673.0103486624507,0.9985866546630859,590.7276445746141,54.63590980327061,740.0045349830285,0.9452080726623536,596.5790790467578,-6.613983883553175,733.1532141416368,0.988370716571808,488.30486413203636,111.7706652142054,718.8190464020564,0.756056547164917,536.526081912481,-53.84994541819212,717.5045049503475,0.4644210636615753,459.201709076208,178.02107007862512,576.762948040297,0.6543435454368591,453.1954716797181,-104.121733811838,570.900752471337,0.36849385499954224,607.4846695685147,258.3666119563814,383.46272233624984,0.9571355581283568,564.9776638000095,-181.91881039163886,392.53982306353373,0.19338500499725345,786.8051502044423,296.86316915762865,215.27758096119481,0.6799736022949219,762.1231019644076,-201.71988592551412,181.767190313767,0.4123175740242005,456.826741710192,149.76883885954936,158.05109885819627,0.015956014394760132,392.7404809978405,-79.99436849081386,188.2884549030824,0.2103976011276245,609.2893798733397,173.3166694536094,-126.31657182547886,0.025059819221496586,776.2550244644908,-110.51398072254361,110.43847265266452,0.5811619162559509,302.33396415717965,213.9173505273491,-739.1230718797062,0.0034038424491882324,556.2169143828842,-64.3711278634068,-416.62427954374397,0.015683621168136597,737.7016033035468,2100.266695027811,6.06,270.1836453059178,1837.138907197046,2092.98,7.856865194674952,90.16,1822.4722121692355,2093.02,7.773304972189293,90.16,1760.73,769.8412629698182,7.256609944378583,180.37,1806.3822121692351,2093.06,7.870085083432122,90.16,1760.83,785.2112629698182,7.266950278107076,180.37,1760.93,800.5979579976291,7.18,180.37,1315.715176807696,2096.93,6.583134805325048,89.86,1302.1418718355067,2096.9,6.583560222485661,89.86,1084.6590773639102,2096.38,8.486609944378586,89.86,935.0356873082887,2095.106695027811,8.313219888757171,88.75822652958891,830.3414331366826,2099.19,6.71,270.06,1g,11,1568378102
35519,35519,1119.1,1568379267.17786,1119.1,,562.7384932951546,32.03011266232846,672.785439337599,0.9976211190223694,597.315597416853,57.59504124708148,743.2822053933984,0.9141048192977904,603.7785473076467,-4.009148062671702,740.7726228061592,0.9766786098480223,495.6094768380809,117.54491507015423,727.5400410144302,0.6393052935600281,535.6669508865436,-49.59551725189412,720.2123303112935,0.4749625623226166,456.4910731214995,185.18122577530846,607.7896627301536,0.8011134266853333,458.43180447619903,-100.33626959504669,568.2516477038982,0.32344985008239746,600.6097035527663,263.97425066339173,393.5714134869248,0.7372766137123108,561.7047267944755,-182.9329272040976,391.9465290038974,0.606295108795166,786.9932211667958,292.0355891562081,212.66137486315685,0.8965766429901123,764.1843071754632,-199.76042166735115,193.8188598741015,0.6221600174903871,474.06850684724975,164.13964839308562,168.84857621108142,0.0017066597938537598,386.9330457287706,-81.53205189952143,179.19305630817814,0.24508920311927795,492.8443897510108,179.54383839870312,-245.12829910010186,0.03712552785873413,793.5047074850803,-111.36455023350149,112.8629211544027,0.4944067001342773,305.4304757790025,230.49036642022472,-736.9781329348657,0.002129465341567993,552.5816708150505,-63.891965585803,-448.4357664336881,0.04187783598899841,737.5,2100.27,6.06,270.22,1837.4,2092.98,7.88,90.16,1822.73,2093.02,7.77,90.16,1760.73,769.6,7.25,180.37,1806.64,2093.06,7.88,90.16,1760.83,784.97,7.3,180.37,1760.93,800.36,7.18,180.37,1315.93,2096.93,6.56,89.86,1302.36,2096.9,6.61,89.86,1084.94,2096.38,8.48,89.86,935.31,2095.11,8.3,88.94,830.12,2099.19,6.71,270.06,1g,11,1568378102
35520,35520,1119.1574746029423,1568379267.2162626,1119.1574746029423,,566.5829852778697,40.12452555502775,676.2735296971138,0.9985060691833496,591.3472808612935,65.28993961432424,740.7197741996365,0.9875638484954834,604.7867867003707,1.925550589559016,740.7299120764183,0.9187314510345459,546.6182525335972,105.99911919742779,751.9794368890995,0.7102086544036865,526.7619229715506,-43.20895138502232,718.051768193574,0.4283905625343323,463.9052033915828,184.82428186758733,579.2575398070062,0.4733185768127442,459.67007352209305,-91.70375268361772,562.1927016330786,0.07823362946510315,616.2730920725546,269.90436061709426,371.55394795513865,0.8378989696502686,560.623442597675,-181.00810189233826,401.5950825652592,0.6102298498153687,785.5646300939377,290.9872399665124,215.27613438381943,0.8771799802780151,765.5611399964928,-197.73993882754903,194.37479745436715,0.4921522438526154,464.9275363055368,154.37325421897066,173.89601844895503,0.006129175424575807,385.77557184503337,-73.91429890668678,175.5231951221279,0.06897947192192078,627.1886086665829,161.72786493020558,-56.75823563100536,0.04701647162437439,801.0493210861572,-113.56532300434911,114.04251781794932,0.5124669075012207,286.8663976594403,240.80594414955937,-757.7298663078908,0.004774183034896851,549.758312572453,-68.4088859163389,-469.48268151408723,0.052123188972473145,737.1551523823459,2100.27,6.0542525397057645,270.22,1837.8540493632447,2092.974252539705,7.8742525397057666,90.16,1823.1783019029504,2093.014252539706,7.8389695235308094,90.16,1760.7242525397055,769.1861828588153,7.2385050794115315,180.37,1807.0883019029504,2093.06,7.811030476469189,90.16,1760.8242525397054,784.5561828588153,7.231030476469189,180.37,1760.9242525397058,799.9404353985208,7.254716983825045,180.37,1316.3150798397135,2096.9357474602944,6.600232222059638,89.86,1302.7393323794195,2096.9,6.604252539705766,89.86,1085.42853412501,2096.38,8.468505079411532,89.86,935.7870392044214,2095.1157474602937,8.322989841176938,89.20438317353478,829.7349201602864,2099.19,6.71,270.06,1g,11,1568378102
35521,35521,1119.2,1568379267.2446766,1119.2,,565.8110780691255,47.37060772095885,679.0987392911215,0.9983659386634828,598.8953924229507,70.02829747463565,741.7603636393367,0.9878451824188232,614.4909482196163,10.710844926079217,746.9765969133252,0.9546208381652832,567.9417266721305,105.2993051428056,763.3368778247586,0.5280193090438843,545.6752632716335,-38.78540532562812,736.9354445006975,0.7257057428359985,449.265866077181,185.03575993044998,604.9608633525394,0.599400520324707,461.2780666329468,-85.3091247100967,564.0759631186298,0.07163813710212708,610.1400808980412,269.607173996096,384.9469867467258,0.6061573624610901,562.4441556188027,-177.4509034941288,399.9377117961555,0.7863624691963196,786.2759689520268,290.66103455282814,213.7901123766882,0.8747149705886841,766.4979771690096,-198.76856846645023,193.17108790202172,0.37231191992759705,464.9917987999272,162.91428855584934,194.44610162098908,0.005642414093017578,393.9969161343248,-69.2072747907793,201.4672800082281,0.2742228507995605,686.3572310714393,158.71403441922232,65.65374266167876,0.3123969733715057,696.179323900259,-119.30255309660559,46.36772578840022,0.29069119691848755,383.4065745317842,221.31847300476016,-501.8400419356898,0.02072238922119141,522.2162653299617,-74.24002852516813,-512.9608405778255,0.03063994646072388,736.9,2100.27,6.05,270.22,1838.19,2092.97,7.87,90.16,1823.51,2093.01,7.89,90.16,1760.72,768.88,7.23,180.37,1807.42,2093.06,7.76,90.16,1760.82,784.25,7.18,180.37,1760.92,799.63,7.31,180.37,1316.6,2096.94,6.63,89.86,1303.02,2096.9,6.6,89.86,1085.79,2096.38,8.46,89.86,936.14,2095.12,8.34,89.4,829.45,2099.19,6.71,270.06,1g,11,1568378102
35522,35522,1119.2248176062599,1568379267.2785366,1119.2248176062599,-78.98294522829525,565.976141817948,57.39357269978883,679.6679366347149,0.9980176687240601,598.8745315423978,78.29851474301208,743.5462144833285,0.9875577688217164,611.1958796181698,18.7827456046571,747.9535778527338,0.961839199066162,566.4666594870513,111.0194047587514,760.4328522064792,0.4167131781578064,534.9183310318153,-32.66474406103573,732.8327315096251,0.4919160306453705,449.96443553878237,176.38712213191806,595.3598015787203,0.15188312530517578,463.63279736478137,-86.43002824026053,568.7831580468171,0.269792765378952,616.635785887769,272.5435328428878,372.32307293473764,0.8977681398391724,563.1882879942749,-177.20295985596826,405.61996753406646,0.5718532800674438,793.5791542003758,289.88882693668387,216.86019091529755,0.8533452153205872,769.3044799076039,-198.45100611742384,193.7369646921569,0.3057032525539398,485.1291972031669,165.54576262178102,199.66932374331373,0.001505732536315918,391.9347145070769,-64.69467987677015,212.0856977681509,0.2987310886383057,719.7729260529169,161.03759889908503,125.31197516232127,0.6863072514533997,667.5306941237933,-118.25056120615022,29.66598363384693,0.18854084610939026,434.6969248342393,195.27303567220608,-385.422036154163,0.07977685332298279,499.3006849699205,-68.76906025764372,-539.3996194905387,0.01479288935661316,736.7486126018135,2100.27,6.052481760626008,270.1802918299839,1838.3835773288288,2092.97,7.855109436243953,90.16,1823.7060590894546,2093.01,7.875109436243951,90.16,1760.72,768.7013132349274,7.2250364787479855,180.37,1807.6160590894547,2093.06,7.807153451894152,90.16,1760.82,784.0737949955534,7.175036478747983,180.37,1760.92,799.4513132349274,7.270291829983871,180.37,1316.7637962013166,2096.94,6.620072957495968,89.86,1303.1837962013165,2096.902481760626,6.6,89.86,1085.9984678925846,2096.382481760626,8.457518239373993,89.86,936.3459861319586,2095.1224817606258,8.337518239373992,89.4,829.2837220380576,2099.192481760626,6.71,270.06,1g,11,1568378102
