,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
41602,41602,1320.4307684555924,1568023593.6288412,1320.4307684555924,-83.01411499821309,611.3922169056395,73.15652259044185,667.3688951672251,0.9914546012878418,609.7444956706739,97.86274723168812,702.2342727154436,0.9932711124420166,633.4712104656111,41.849188557500185,708.848361803691,0.9913095235824584,590.9025460374801,129.5712277805926,731.6812178989078,0.5269217491149902,628.8122139339811,-11.003453916759756,732.4692241609978,0.5432013869285583,442.1864058295631,197.2000558629217,585.0599732192093,0.9224948287010192,441.0011629700332,-63.7528804795715,580.2551306771791,0.9634463787078856,541.1375893903501,277.88912726474047,349.10474842548723,0.9332845211029052,539.5005232431465,-158.97932382488125,353.0221150834557,0.31016939878463745,717.3303206861424,311.7879428853939,188.13782148498345,0.8801323175430298,754.1257274747203,-147.23214208235513,169.9518308137488,0.7048375010490417,317.02887365445184,169.8246187843844,112.09211064178513,0.32910749316215515,397.59407758026964,-40.543674350448434,164.0268151355056,0.19311395287513733,550.8812106710093,203.13027227469016,-64.31789298026862,0.16053080558776855,666.8706094283392,-55.4990151536703,56.427465854623186,0.6358627676963806,393.8912452922619,223.4089155812201,-613.1703488776755,0.06919294595718384,375.95025988223335,-89.03070728710232,-471.79037074629053,0.009907186031341551,726.6215429575642,2099.3161536911184,5.796923154440763,271.39461476447394,1760.3169231544407,706.3107745019718,6.800769463322287,180.37,1760.41,721.2807745019718,6.8,180.37,1760.51,736.2576976564127,6.818461073355428,180.37,1427.9853791891467,2096.466923154441,6.981538926644572,90.57,1414.0953791891468,2096.6069231544407,6.971537918914666,90.57,1398.9653791891467,2096.7569231544408,7.030769463322287,90.57,1302.1253781814164,2096.9,8.22538422779619,89.86,895.6607644246727,2094.47,6.288462081085334,90.06,801.2915439652942,2099.23,7.05,270.06,1g,2,1568022227
41603,41603,1320.46540511976,1568023593.6624393,1320.46540511976,-78.37324875046762,608.0920676463679,68.54124289412786,666.5311292029635,0.991467535495758,617.6293740412267,92.7583113427874,707.5513512780233,0.9890201091766356,628.6903775884907,39.36473747862565,710.3541365234229,0.9817588329315186,604.1831334389071,123.16173493947348,744.8907218106892,0.9088518619537354,627.265892425508,-14.232970286338153,736.0726633654103,0.5410373210906982,441.2545560078842,185.42474709100853,587.3743565495661,0.9226078987121582,442.3437977172872,-68.87890922709313,577.1549817918888,0.9359172582626344,533.9298798674943,279.6776050781908,345.70642156514776,0.9379680156707764,543.9322155452671,-152.46401105543302,333.7241661799173,0.9047923088073728,713.4267011881191,313.0331985482772,182.6788993141693,0.8643152713775635,749.5637657544987,-145.607570352819,166.3589758889631,0.3856612741947174,330.5963173946273,169.29017007722842,120.17909042339636,0.3069397211074829,389.8647227228108,-39.70314405538366,163.15585475581628,0.08577555418014526,541.806035200931,203.6265569758989,-73.02196694367302,0.11982300877571105,655.6404090562604,-55.163093092820176,54.52263243742778,0.6130330562591553,389.6077379113901,224.53861181879452,-615.4909834868184,0.07033181190490723,372.1438365264468,-89.92837644304649,-473.14318630873186,0.005792111158370972,726.4206503053914,2099.323081023952,5.7934594880239905,271.42232409580805,1760.313459488024,706.0752451856313,6.790378464071969,180.37,1760.41,721.0452451856313,6.8,180.37,1760.51,736.0187046736553,6.839243071856062,180.37,1428.2278358383205,2096.463459488024,6.9607569281439385,90.57,1414.3378358383206,2096.603459488024,6.995783583832072,90.57,1399.2078358383205,2096.753459488024,7.020378464071968,90.57,1302.4128624940088,2096.9,8.242702559880051,89.86,895.8755117425128,2094.47,6.264216416167928,90.06,801.0456236497032,2099.23,7.05,270.06,1g,2,1568022227
41604,41604,1320.5,1568023593.695997,1320.5,-78.44069630754362,603.6903629784491,62.77815421030958,666.3619301827327,0.9924139380455016,611.8900182566532,85.49095901008705,703.4009833182463,0.9887577295303344,632.5609372018978,35.21955899106881,710.1858873804573,0.9679746627807616,597.8315891467397,125.16083735728054,737.3845866498023,0.680378258228302,629.8153645928269,-11.803178318978135,735.7474265897284,0.3744116127490997,437.77681427067046,186.7844252892546,586.3350741143272,0.9198360443115234,445.2683572593109,-68.53851808597517,581.5415177222501,0.9225341081619264,533.398512123982,277.56483829882757,345.179908895148,0.9399433135986328,541.0250257880701,-149.55431706804382,339.0920280641484,0.26522350311279297,715.9823383729456,313.7555546180425,183.86763610154262,0.8183454871177673,749.5382841370207,-149.36178814330788,162.07860454760538,0.4811237156391144,328.03394348343164,169.7521526780486,117.79568582621843,0.328688383102417,401.24989707208056,-37.827454470899625,169.3978492765504,0.11687061190605165,535.3444747268009,206.38211315051487,-78.83812214829047,0.10745728015899657,652.0425942913314,-56.88904718590952,48.11651150586252,0.5285132527351379,390.97291848278496,225.6595001255843,-611.3432571519731,0.07778626680374147,504.2043914376225,-46.51323711586793,-350.075662521398,0.015770018100738525,726.22,2099.33,5.79,271.45,1760.31,705.84,6.78,180.37,1760.41,720.81,6.8,180.37,1760.51,735.78,6.86,180.37,1428.47,2096.46,6.94,90.57,1414.58,2096.6,7.02,90.57,1399.45,2096.75,7.01,90.57,1302.7,2096.9,8.26,89.86,896.09,2094.47,6.24,90.06,800.8,2099.23,7.05,270.06,1g,2,1568022227
41605,41605,1320.5320474171665,1568023593.7296813,1320.5320474171665,-76.84326721956809,603.2789941783755,66.3619646918055,666.7530297840617,0.9915735721588136,605.7307169647759,91.06669964138511,700.2358600823578,0.9912763833999634,626.0951138002367,38.23641936172489,707.0628083363081,0.9862132668495178,585.6749128698435,125.78859439178757,730.4801820694862,0.4783791899681091,626.3206126022021,-12.974478681687332,733.3236344960616,0.3802652359008789,435.68708426214135,183.7480693966468,589.7920189696106,0.9228012561798096,441.38423166568185,-75.74883423315586,579.9028210754,0.910364270210266,537.134026416673,275.2883594378855,347.75461704427386,0.9361144304275512,544.4893750627989,-151.8416064856458,331.50695441436363,0.9024088382720948,716.1114806638564,313.17549513143325,184.4287376875652,0.7961554527282715,745.4766382331372,-146.65307630066215,160.5128482712149,0.2895800471305847,334.6803660298229,168.04068680349468,121.64541664379145,0.3406685292720795,396.83157211687575,-37.05780816557361,166.56665028607944,0.11880618333816527,538.4239689502798,208.381143404427,-76.86526295425794,0.15141290426254272,660.6760031545144,-57.641538804353196,53.93474872258068,0.6317785978317261,392.19266974090095,226.7629542526145,-610.8573961751364,0.07625755667686462,616.9938069779357,-24.568949921497413,-242.5547715145699,0.007137328386306763,726.0373297221521,2099.3332047417166,5.7867952582833695,271.48525215888293,1760.31,705.6220775632692,6.792818966866518,180.37,1760.41,720.5920775632692,6.8128189668665184,180.37,1760.5067952582833,735.5620775632692,6.856795258283371,180.37,1428.6911271784475,2096.46,6.933590516566741,90.57,1414.8011271784476,2096.6,6.978338357683812,90.57,1399.6711271784475,2096.75,6.993976291416852,90.57,1302.9659935624802,2096.9,8.269614225149889,89.86,896.2918987281478,2094.47,6.249614225149889,90.06,800.5756680798359,2099.23,7.05,270.06,1g,2,1568022227
41606,41606,1320.5638841064936,1568023593.763144,1320.5638841064936,-110.97047131523085,605.9395917814468,65.80655717421732,665.4986965416714,0.9888224601745604,610.0903594423122,89.22639982845202,700.8894731125189,0.9887740612030028,620.585969448722,36.608604746298276,702.3590246670242,0.9765359163284302,581.917756078446,126.50044985425302,729.1718937557417,0.5814393758773804,628.4740609055941,-12.301784199575556,732.3381347934034,0.4028924107551575,435.6290526097208,183.84948151261563,589.8461603106698,0.9087585210800172,440.99675859297685,-72.74608663546552,579.890608488091,0.9194122552871704,538.829159975136,275.0094431338676,345.12752492909897,0.9248194694519044,537.5647422198201,-150.9098146905441,325.2951519334862,0.884095311164856,716.0684537610831,312.899164948484,184.63150279420304,0.8493838310241699,751.5247332400636,-149.13014511772982,161.87826421421153,0.3940512537956238,314.15710352915926,170.88797387659903,107.29964205263764,0.35424959659576416,401.21892702421235,-36.23398281515721,168.73030190682448,0.11372870206832884,541.9912649486862,205.50090942182663,-73.07221463496839,0.109878808259964,647.8239172358448,-57.709931855555105,49.729273174125346,0.5858234763145447,392.1566637743227,224.52977785343262,-609.5827923808095,0.07140922546386719,611.5593594557098,-18.961854580097086,-245.2499617938686,0.006878167390823364,725.8558605929863,2099.3363884106493,5.783611589350637,271.520272517143,1760.31,705.4055880758433,6.805553642597448,180.37,1760.41,720.3755880758432,6.825553642597448,180.37,1760.5036115893506,735.3455880758434,6.8536115893506375,180.37,1428.9108003348058,2096.46,6.927223178701277,90.57,1415.020800334806,2096.6,6.936950661558296,90.57,1399.8908003348058,2096.75,6.978057946753191,90.57,1303.2302380838973,2096.9,8.279165231948085,89.86,896.4924698709099,2094.47,6.259165231948085,90.06,800.3528112545447,2099.23,7.05,270.06,1g,2,1568022227
41607,41607,1320.6,1568023593.8011045,1320.6,-93.97966266075001,610.4376602289337,66.18096777787537,669.4000134465045,0.993038535118103,620.2495147249969,89.11282750728942,708.4603012454668,0.9904556870460508,631.6521586768548,36.68060325997384,710.4690768252078,0.979610800743103,582.3627039913329,126.75005322106537,729.7553260536708,0.6021689176559448,627.0910304031039,-16.207391005005118,736.1406242143712,0.4750958681106568,435.69927962949953,184.01541407220432,589.6999679675848,0.9099373817443848,440.5208829061438,-72.42073588687848,580.8000845419426,0.9130306243896484,541.9329947370336,273.2093099693018,349.2566766320601,0.9414106011390686,554.0295128510728,-149.35386357530692,338.6455884491048,0.8970396518707275,722.5650869364174,312.11723761511087,189.33116639332354,0.8441933989524841,748.9647985249298,-146.64012288953106,163.49415756607968,0.375024676322937,323.19354125057436,170.8624411932021,112.82072378128055,0.35652396082878113,391.50263574103286,-42.69589149705891,183.90170666122555,0.6563746333122253,557.6330376178978,214.40264399876583,-59.77506662570838,0.4457603693008423,649.6559767969391,-56.97919275641235,47.91803989682333,0.5884175300598145,392.81662718683884,222.9775306401648,-610.442411894711,0.08168405294418335,453.30104393030746,-59.89541447736917,-399.10821501355974,0.005944788455963135,725.65,2099.34,5.78,271.56,1760.31,705.16,6.82,180.37,1760.41,720.13,6.84,180.37,1760.5,735.1,6.85,180.37,1429.16,2096.46,6.92,90.57,1415.27,2096.6,6.89,90.57,1400.14,2096.75,6.96,90.57,1303.53,2096.9,8.29,89.86,896.72,2094.47,6.27,90.06,800.1,2099.23,7.05,270.06,1g,2,1568022227
41608,41608,1320.6,1568023593.8011045,1320.6,,604.0757631372462,59.45756338215032,665.9972260324921,0.9858878850936892,619.437581358563,86.39627963978941,711.864878508262,0.9801455736160278,631.9738253071791,29.008556113889213,711.6379631248817,0.9426454305648804,611.2955351650783,113.96281464070492,747.2064586520676,0.8643336296081543,626.6293599274519,-14.839001251603207,731.4693802575905,0.2634592652320862,437.8042462130774,179.31690206207713,593.3103327196542,0.8581783771514893,435.1990753234423,-67.7901100643459,583.6168260908038,0.9139014482498168,537.9215383952218,277.19133006299217,347.9354718796298,0.9650715589523317,541.1199498751306,-154.561326036499,335.6419995889061,0.9164339303970336,710.7733900407004,308.80809188104035,180.59572163391204,0.7764098644256592,745.2429668666994,-148.67149577523858,162.2508725464336,0.6900408864021301,318.19000014479224,170.9576636244349,131.69069503650513,0.5479011535644531,368.5867078826645,-45.280950088503396,173.12606276809518,0.6564359068870544,640.0912483955617,213.63222716954533,-8.079814935218565,0.5286579132080078,653.1780566152677,-59.6161233008381,40.983848642462455,0.5188964605331421,397.126038867165,220.842949538023,-607.6749511957844,0.04265904426574707,620.092012520094,-15.850328428075244,-279.06204310676867,0.007215499877929686,725.65,2099.34,5.78,271.56,1760.31,705.16,6.82,180.37,1760.41,720.13,6.84,180.37,1760.5,735.1,6.85,180.37,1429.16,2096.46,6.92,90.57,1415.27,2096.6,6.89,90.57,1400.14,2096.75,6.96,90.57,1303.53,2096.9,8.29,89.86,896.72,2094.47,6.27,90.06,800.1,2099.23,7.05,270.06,1g,2,1568022227
41609,41609,1320.651839013327,1568023593.833693,1320.651839013327,-83.8060029341387,602.7594018544546,59.689903612492046,667.6474574459155,0.9935590028762816,615.1057817794081,84.26723020229359,705.8392481236873,0.9889023303985596,622.9388088566559,31.27564828642089,704.9778175522972,0.9710228443145752,597.1602235468557,120.468854545416,735.8976861640599,0.6091054677963257,628.7100147391336,-14.256897978943114,731.3900853861297,0.3809748589992523,440.8735521811302,184.74415555155917,588.1185024126746,0.9222638607025146,434.62541817813553,-64.94823959155966,584.1343709210696,0.8313437104225159,537.0187165316653,273.4867585664228,348.9666183875276,0.9519648551940918,537.9420213736947,-157.81489830029787,352.0640287707994,0.4078714847564697,705.5798932646039,308.8236643487346,178.3421727596463,0.8170680999755859,743.0444076840432,-151.3714233928296,165.14578365681,0.6006017923355103,324.4016016619155,168.98506649419713,120.6625585332933,0.36786627769470215,368.8317555297422,-40.564618841425,172.3444092308749,0.7623360157012941,579.9072077930223,218.1313784649889,-38.34738982000619,0.4240277707576752,651.8953613089046,-57.4412981779931,52.58730281076296,0.5625852942466736,394.20338869696405,222.47700085302148,-608.0555119534005,0.07814165949821472,420.51068586840813,-61.00964672710393,-498.6607576828827,0.004291832447052002,725.3493337227037,2099.350367802665,5.774816098667303,271.6170229146597,1760.3048160986673,704.8074947093767,6.799264394669218,180.37,1760.4048160986677,719.7774947093767,6.79334488800574,180.37,1760.5,734.742310808044,6.875919506663477,180.37,1429.5228730932886,2096.4548160986674,6.961471210661564,90.57,1415.6276891919558,2096.5948160986677,6.895183901332697,90.57,1400.5028730932886,2096.744816098668,6.96,90.57,1303.955079909281,2096.9051839013327,8.238160986673044,89.86,897.0465857839598,2094.47,6.254448296001914,90.06,799.7319430053785,2099.23,7.05,270.06,1g,2,1568022227
41610,41610,1320.7,1568023593.8639693,1320.7,-78.64636407689514,597.5427303856352,47.632668232612374,662.9070829669478,0.9945350289344788,615.6087379844375,76.85584143871495,703.6061491348257,0.9871930480003356,620.7002891204969,20.90586997836068,701.0910166498793,0.9630846977233888,592.6175111824688,121.246222350892,730.3319254277167,0.7153315544128418,626.568563952496,-16.044015079394153,725.696650418336,0.4213298559188843,435.3492132533195,190.0535932204696,591.2668529210383,0.9700981378555298,436.870061467915,-75.30394748251305,587.2716497835211,0.8834512829780579,538.8519827561444,274.1307066037217,345.1452504071878,0.9321022033691406,529.0834138482377,-152.91625513554675,350.012875160468,0.3462463021278381,713.8006286123738,308.093277747589,185.38295440204945,0.8090695142745972,743.0265867799588,-151.2604270686425,164.8766000651417,0.4110987186431885,330.6202627119636,169.99512982405642,119.22405356503708,0.331129252910614,370.6552157136357,-43.617399929705364,179.3689700799545,0.6381974220275879,562.6381797182013,211.49369964920413,-55.31073243486282,0.09251132607460022,651.8772064179183,-56.73776192121881,54.690638644107544,0.5218618512153625,395.1340053486822,221.2628820484504,-612.7722752261511,0.06970086693763733,387.82723157500936,-83.85842908275369,-486.285054178403,0.01591593027114868,725.07,2099.36,5.77,271.67,1760.3,704.48,6.78,180.37,1760.4,719.45,6.75,180.37,1760.5,734.41,6.9,180.37,1429.86,2096.45,7.0,90.57,1415.96,2096.59,6.9,90.57,1400.84,2096.74,6.96,90.57,1304.35,2096.91,8.19,89.86,897.35,2094.47,6.24,90.06,799.39,2099.23,7.05,270.06,1g,2,1568022227
41611,41611,1320.7252114180824,1568023593.8978946,1320.7252114180824,-83.91308812460208,586.6197563331638,37.39741146124996,658.389714678706,0.9932098984718324,620.0825455991917,66.09259840436104,702.3703783171802,0.9393497705459596,612.5737406854922,11.664778905595126,699.815067619207,0.9851948022842408,587.8931637984332,121.595139894478,729.8216827332737,0.7338666915893555,620.8082321242608,-18.86897211518617,722.2693261729397,0.34293848276138306,439.157861804247,187.34253538127786,591.2175707061202,0.9671607017517092,442.3499562655944,-67.81006035837335,587.3832276263148,0.8987760543823242,537.9581261501334,273.36473709999626,346.96191701998094,0.946468710899353,524.8344172896691,-152.86010351627203,352.06980241884776,0.3792869448661804,708.9000010901207,308.3547573627622,180.7449190585244,0.8401139974594116,743.5768359778058,-150.97828433457408,163.66055437703776,0.3628300130367279,315.89230623349,168.1577239980769,129.78359122466946,0.5113967061042786,362.8176197440346,-44.85410608181129,175.65140503250683,0.6577407121658325,643.5496791595381,209.91667022796912,-6.1826949138525436,0.3666500151157379,651.8032066105868,-56.654455468871824,55.35220527814451,0.4952979385852814,395.1635289281237,221.12002398056103,-614.0191909599473,0.058618247509002686,369.3834377564285,-90.42014206640994,-484.1836651443769,0.00906968116760254,724.9338583423552,2099.3650422836167,5.679238894903508,271.70025370169884,1760.3,704.3085623570399,6.79260570904118,180.37,1760.4,719.2810834988483,6.752521141808237,180.37,1760.4974788581915,734.2385623570401,6.882352007342348,180.37,1430.0364799265765,2096.4474788581915,7.0,90.57,1416.1364799265766,2096.5874788581923,6.920169134465888,90.57,1401.0139587847684,2096.7374788581915,6.9473942909588215,90.57,1304.5567336282752,2096.91,8.197563425424708,89.86,897.5037896503025,2094.47,6.224873149150585,90.06,799.2135200734234,2099.23,7.05,270.06,1g,2,1568022227
