,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
36923,36923,1162.9670366755051,1568978913.679047,1162.9670366755051,-92.2638096567738,555.735842586338,-22.667948893371754,564.8686051578189,0.997402548789978,543.8562077525419,-1.4357058510775929,604.1998948898065,0.9972965717315674,554.2433408294387,-58.70102445340332,600.7213964920436,0.9942523241043092,528.6455105884396,40.9095122241126,618.6526348374687,0.8852695226669312,554.4841315639961,-98.48612458933994,606.6636657860072,0.7155267000198364,404.7225517725012,103.80133457846985,481.7067754126965,0.9306849241256714,469.42719116431283,-132.91221936500824,463.80575126788506,0.934544026851654,274.8842691416207,232.45899912761536,283.4495881538445,0.8425179719924927,591.9277315845013,-234.79229751646355,315.06282207070944,0.9348493218421936,243.5897568494128,311.5677410375318,120.01765974623504,0.9329874515533448,766.8039290510551,-232.30339561843812,186.05407257048446,0.9586877226829528,450.42870721647887,98.32442980997385,124.68224597801705,0.17401045560836792,456.63096941443877,-91.7242486904344,135.65798629008498,0.3671368062496185,597.6127047838708,127.32782067549034,-30.469920944076648,0.4037147760391235,834.6260571679254,-113.8584987227034,109.79018206909302,0.09789910912513733,519.7680338661277,143.8613378520026,-474.64032250174057,0.0013990700244903564,1668.4055307034664,-31.76374871700921,677.0019153641823,0.007806926965713502,664.6210762794187,2097.9801110026515,6.053296332449489,272.75022200530304,1778.1126640636369,2093.14,7.09362934040409,90.16,1734.6292567285354,2093.3932963324496,7.138334960226997,90.57,1761.2232963324495,845.7039286012622,7.396814670202046,180.37,1761.3132963324497,861.273928601262,7.393185329797954,180.1,1761.34,876.893928601262,7.4135183377525555,180.1,564.6994787338389,2094.76,7.5567036675505115,89.84011100265154,550.4560713987379,2094.69,7.473407335101022,89.67,535.9960713987379,2094.6067036675504,7.436259656944378,89.67,703.5405212661612,2099.33,7.546925672853577,270.06,1g,25,1568977693
36924,36924,1163.0,1568978913.7119765,1163.0,-89.16808284859829,559.0748906066876,-22.97385158814125,566.2866375861807,0.994957447052002,548.1516029115683,-0.01591256049300327,605.5117247969313,0.9976201057434082,561.8146140052324,-54.949308350157615,605.0327566512277,0.9723636507987976,524.6900650484823,40.958423720677,617.6218861827406,0.8986748456954956,561.526112227062,-93.58445625289728,609.4366554599579,0.7328223586082458,409.10123638613686,107.74291759262225,483.3663229044829,0.9413930773735046,474.9895522772866,-131.61589052796603,464.74731100685983,0.9205241203308104,275.5859761406719,232.2734574482632,282.7131122157185,0.8464833498001099,573.3089799311871,-237.73144067190398,305.04558927061424,0.933728575706482,275.36323332710055,303.0786315963834,134.8489957415303,0.9384786486625672,786.4729710376016,-229.52319528995503,191.7700018174892,0.9555364847183228,435.33073141147753,97.89191378295051,121.59311028234407,0.2004016935825348,458.86133400734917,-90.9373568529874,136.88976208656916,0.4271901845932007,586.9641484028349,127.2575666449165,-34.716594532329005,0.3925764262676239,826.5323547233612,-113.21339211104971,105.41905506728963,0.1276324987411499,521.6533605041553,143.08987339916925,-471.56262823423424,0.0017181634902954102,897.3517106554822,-123.22387064428624,-103.83340791242466,0.005488663911819458,664.42,2097.99,6.05,272.77,1778.35,2093.14,7.12,90.16,1734.86,2093.39,6.99,90.57,1761.22,845.46,7.41,180.37,1761.31,861.03,7.38,180.1,1761.34,876.65,7.43,180.1,564.95,2094.76,7.56,89.85,550.7,2094.69,7.48,89.67,536.24,2094.61,7.4,89.67,703.29,2099.33,7.57,270.06,1g,25,1568977693
36925,36925,1163.0333357915672,1568978913.745386,1163.0333357915672,-94.03610015564371,557.6741010905407,-18.07482725991532,561.2603517853373,0.9960419535636902,549.1280231272124,4.954669380695751,604.4995715803511,0.9977256655693054,550.094890385937,-53.583262286755286,598.5930695262173,0.9795234203338624,525.6692274037683,43.75210544604518,614.7236596074889,0.8775448799133301,552.2278406601308,-91.59780165771669,604.5430107133907,0.7570956945419312,407.25878648187813,106.439031442804,488.3122394564207,0.9680955410003662,488.7921727643676,-123.01067983448942,471.6219689174719,0.9196922779083252,271.59389836594363,235.5184509158952,277.08184538718984,0.8323673605918884,580.7152034462962,-234.93638610054828,306.75695780112216,0.9376968145370485,241.0074902817037,308.3141928125173,114.0432137385948,0.9386419653892516,771.5038234905577,-230.29586875477898,186.14901539757187,0.9497671127319336,426.16590010084167,95.79769178714336,117.63438124383472,0.17536482214927673,464.2789211092716,-94.53797990847096,106.75350820698746,0.13650920987129211,585.4293997692321,126.0858783378785,-29.705983035936953,0.3096511960029602,776.8972515117813,-110.30278720691645,29.973919946763548,0.2980782985687256,530.1673756403662,145.2277441694892,-467.1106956746448,0.0014545321464538574,645.6542787433596,-140.83111184302334,-359.97475338084166,0.005560338497161865,664.2199852505968,2098.0000007374697,6.046666420843277,272.77,1778.5833505409705,2093.136666420843,7.093331366746218,90.16,1735.0800162243436,2093.39,6.839988937947477,90.57,1761.22,845.2166487215593,7.3899985250596645,180.37,1761.31,860.7833151424023,7.376666420843277,180.1,1761.34,876.3999815632457,7.436667158313445,180.1,565.2000184367542,2094.76,7.549999262529831,89.85666715831344,550.9500184367541,2094.69,7.4833335791567235,89.67,536.4900184367541,2094.61,7.426668633253782,89.67,703.0433151424023,2099.33,7.519996312649161,270.06,1g,25,1568977693
36926,36926,1163.0669204198343,1568978913.7790446,1163.0669204198343,-97.47116591136441,560.9275498796972,-15.411500411678247,562.9371237819416,0.9961240291595459,548.9712088315962,6.636654722927822,605.0702449749604,0.9974574446678162,560.3999781290046,-50.44380608678668,602.2128511330533,0.9809903502464294,525.4193087296002,43.40674615068831,615.1437203671885,0.8420321345329285,563.6459466795518,-88.28900638323894,609.768668926419,0.7839012742042542,412.3932396939107,106.96348293701824,490.61886042534246,0.9722344875335692,485.78672487208405,-119.00193588070879,471.0696826869812,0.9084683656692504,256.10699293642256,236.67894794176613,278.3836785594409,0.8002802133560181,577.1357148879703,-218.10461924917152,309.0886494988083,0.4116960763931273,244.19529322715027,310.41837995149154,116.85551258336643,0.9514147639274596,778.0728423564847,-226.9495760622224,190.82504838223443,0.8994654417037964,428.42179384152064,96.71356077778923,118.84790592686943,0.151123046875,472.8617257242436,-90.78546747801205,135.49075764281605,0.4307153522968292,582.0213354127015,128.13274816184023,-31.580334662034996,0.4005807936191559,806.0885400084097,-111.20958199758616,73.91512406246216,0.15010085701942444,526.8328157682618,143.4339207018632,-469.04715717573487,0.002595871686935425,460.4259212537021,-176.63113733588455,-547.9175581176262,0.0072902441024780265,664.0184774809923,2098.0100761259505,6.043307958016538,272.77,1778.8184429388425,2093.1333079580168,7.066463664132304,90.16,1735.3016747709084,2093.39,6.688858110744207,90.57,1761.22,844.9714809352072,7.369847748099227,180.37,1761.31,860.5347888932238,7.373307958016538,180.1,1761.34,876.1480968512402,7.443384083966924,180.1,565.4519031487598,2094.76,7.539923874049613,89.86338408396692,551.2019031487597,2094.69,7.486692041983463,89.67,536.7419031487597,2094.61,7.453536335867697,89.67,702.7947888932238,2099.33,7.469619370248068,270.06,1g,25,1568977693
36927,36927,1163.1,1568978913.8121972,1163.1,-95.0303463642832,557.8664348471375,-14.940531862963585,561.1592607551622,0.9961875677108764,553.163424907761,8.742887455382004,607.4342812770968,0.9976089000701904,558.8901221035055,-50.13636222593632,601.6858933123434,0.9819953441619872,526.1287724346164,46.37080209993922,613.8469358188916,0.829950213432312,563.3182320868358,-87.09815378398285,609.8548105357746,0.7683781385421753,396.55453500073924,108.90782025517508,486.3663585552304,0.9647655487060548,480.64596264489785,-118.54420489821207,468.53288890604966,0.9157915115356444,261.9859109702062,238.10586890198658,277.68624601383897,0.8234914541244507,586.2584698989583,-231.22915668225303,308.99043820942336,0.9256824254989624,245.74370288109745,313.8526316070022,114.50743875793871,0.9459076523780824,770.4272096903699,-227.84300484219452,187.2960027495227,0.9412778615951538,434.53130062782463,96.60500895157713,122.009682000415,0.18628668785095207,466.00377810724825,-90.82743408067437,107.088430298297,0.12243977189064024,594.1992768415952,128.14264335290198,-20.83615451545259,0.3846998810768128,739.2781575064345,-113.7855701520908,-6.9827032781530525,0.2509709596633911,523.5155553703203,145.44282695154703,-476.2688124019803,0.001190871000289917,1390.4531488151267,-64.77648543741988,394.25292853291427,0.006363093852996826,663.82,2098.02,6.04,272.77,1779.05,2093.13,7.04,90.16,1735.52,2093.39,6.54,90.57,1761.22,844.73,7.35,180.37,1761.31,860.29,7.37,180.1,1761.34,875.9,7.45,180.1,565.7,2094.76,7.53,89.87,551.45,2094.69,7.49,89.67,536.99,2094.61,7.48,89.67,702.55,2099.33,7.42,270.06,1g,25,1568977693
36928,36928,1163.1490705588587,1568978913.84551,1163.1490705588587,-94.93606430990611,558.0642463700941,-13.985906104866375,560.278709929496,0.996120810508728,553.4123947809213,10.232693009190092,607.7366920967712,0.9970404505729676,558.8299850076085,-49.98074241377932,601.572280442281,0.977763295173645,534.4083013977079,47.53886764982874,616.5437480036643,0.8009750843048096,563.4067012360882,-86.8635026141287,609.5649446853599,0.7163859605789185,410.9353542377835,108.08314078122324,492.0151622313373,0.964141845703125,475.88480513957916,-121.42760147175005,466.4593642980605,0.9135976433753968,268.6161303448036,237.02633187294984,279.03095914268,0.7923727631568909,594.9473028131985,-232.05711783313808,313.8103923545318,0.9318641424179076,246.91317512023204,314.1385202681774,111.96819626594194,0.9404060840606692,759.2133901402957,-228.79681410523068,181.35357851458733,0.9402493238449096,419.4024527481896,97.74739930604177,112.40583978840876,0.19720381498336792,465.0106395452323,-92.99972761622548,100.11735661385298,0.07045906782150269,590.8493827514712,127.92713504303543,-22.658298450118338,0.4812635481357575,774.0241595267087,-112.3610222666052,49.47382153455853,0.11085572838783264,514.2746759235092,147.31015028948852,-483.47258546382585,0.002873957157135009,735.1599312445039,-148.54552097779919,-269.32581962500547,0.008479207754135132,663.5206695909616,2098.029814111772,6.0350929441141234,272.7258364970271,1779.393493912011,2093.13,7.04,90.16,1735.8193304090385,2093.385092944114,6.319182485135567,90.57,1761.215092944114,844.3668778644452,7.354907055885876,180.37,1761.31,859.9268778644451,7.379814111771752,180.1,1761.34,875.5368778644452,7.43527883234237,180.1,566.0729362473268,2094.76,7.534907055885878,89.87,551.8180291914408,2094.694907055886,7.4605576646847425,89.67,537.3580291914408,2094.614907055886,7.494721167657629,89.67,702.1819708085593,2099.33,7.4641635029728866,270.06,1g,25,1568977693
36929,36929,1163.2,1568978913.8800848,1163.2,-95.66200195228258,561.2517791924545,-11.623807011691165,562.5766300149871,0.9966299533843994,549.0574372046515,13.067136612378327,606.3079115820839,0.99738872051239,563.2622811267455,-49.45881143114406,603.1365078808564,0.9831956624984741,523.9183114270011,49.76952882560998,610.9414698325534,0.8452682495117188,574.8975087176462,-85.87405172442624,613.1316339609461,0.7757460474967957,407.0572699094938,109.46649294014557,490.03894654508,0.962455689907074,480.3877277761952,-118.99769105783102,466.51084060678033,0.9022106528282166,273.52115062171765,248.08647540243086,259.9614645893314,0.2337522804737091,595.5605618200689,-216.6388681822341,315.69595500451726,0.399501383304596,72.11278089354795,357.94079880767237,46.50774620774457,0.9599553346633912,764.8905222670743,-227.0233373816499,180.5276365397981,0.8819791078567505,434.27009811136736,96.53642817851059,122.9020454796341,0.18832820653915405,456.5494306180925,-91.99508822007893,86.59497294754627,0.10534340143203737,597.1114345197441,126.06606244054508,-19.24476169786564,0.34121209383010864,687.7840679207789,-116.0137447939828,-53.9128849506595,0.2342737913131714,513.9595407889367,145.55390899699464,-485.2147505991449,0.001941680908203125,1516.4540956175344,-51.4856584486478,522.0123290549346,0.0068950355052948,663.21,2098.04,6.03,272.68,1779.75,2093.13,7.04,90.16,1736.13,2093.38,6.09,90.57,1761.21,843.99,7.36,180.37,1761.31,859.55,7.39,180.1,1761.34,875.16,7.42,180.1,566.46,2094.76,7.54,89.87,552.2,2094.7,7.43,89.67,537.74,2094.62,7.51,89.67,701.8,2099.33,7.51,270.06,1g,25,1568977693
36930,36930,1163.224404651523,1568978913.9124026,1163.224404651523,-92.85185453491563,560.8509829162098,-11.420719481277022,564.0658387169913,0.99618798494339,557.6511984384507,13.169303111756072,609.4237233492853,0.9978504180908204,566.9258994406489,-48.728706751744525,604.9307356309644,0.9817578196525574,526.9855439321482,50.284622978197184,611.3530533116608,0.8534319400787354,560.1107510355391,-84.16365033753952,607.746184208831,0.7904473543167114,416.4916502131922,109.48223718192888,495.3930180394696,0.9657506942749025,486.2142212210248,-117.81002806733449,467.7603177120303,0.8909929990768433,268.0474211073206,238.6107612999868,281.46049076346804,0.7828642725944519,604.4299218644488,-228.94622697863144,319.86228608041165,0.935285210609436,270.17284237670793,314.4956737888989,130.3335715875199,0.955012857913971,776.1096101699612,-225.18928552134895,188.31935470819562,0.9359620213508606,425.5018782869664,96.53035401113718,119.10816155609713,0.15828606486320496,442.71957011767785,-90.42360419610142,113.35300228185335,0.4791899025440216,591.7652024765918,129.23150859815541,-22.128326026488107,0.455685555934906,758.6416664872995,-111.3072127082234,29.4807921026445,0.051912903785705566,514.1970923422983,147.86467146017117,-486.54517029602476,0.0013493001461029053,865.7832692389775,-132.0640609794223,-136.09810524407624,0.00856819748878479,663.0635720908625,2098.047321395457,6.025119069695416,272.63363116210644,1779.9232730258127,2093.13,7.0375595348477065,90.16,1736.2837493045945,2093.377559534848,6.153452093959597,90.57,1761.21,843.8118460438827,7.345357209086247,180.37,1761.31,859.3694055787303,7.385119069695415,180.1,1761.34,874.9794055787303,7.412678604543122,180.1,566.6430348864219,2094.76,7.5375595348477065,89.87,552.3805944212696,2094.7,7.439761860609169,89.67,537.9205944212696,2094.62,7.4831548833247865,89.67,701.6145246484258,2099.332440465152,7.527083256066046,270.06,1g,25,1568977693
36931,36931,1163.2496230854958,1568978913.9457982,1163.2496230854958,-88.86077114889976,552.946124137959,-9.748001870429599,561.2442139108254,0.9965622425079346,553.7901916460148,14.30800026616714,608.0253619083527,0.9976884722709656,554.7368390108625,-46.97280497791071,601.0277897494424,0.9820380210876464,526.9820209284055,49.38453780288682,612.1213617596777,0.8380929231643677,557.4318719502297,-83.26738255344445,608.1410190872828,0.8450016975402832,407.0889224065664,110.31628196179493,491.1886172259439,0.966951847076416,487.0079344468803,-113.79909816534693,467.8680169964328,0.8839514255523682,262.4311510206775,238.68252322424047,280.6996583740462,0.8122347593307495,573.6722644364007,-234.96456597196823,301.97042402086936,0.9262591600418092,248.18286424690461,312.7122437206907,114.5730624486502,0.9516379833221436,764.3316736766685,-227.13461146765547,180.2368925004768,0.9363464117050172,426.3340581186631,97.72719448423331,118.48138402517272,0.21730491518974304,446.54335545516665,-87.56309309646082,127.36749059626264,0.4863964319229126,593.557753093314,127.71538566831931,-19.840690829658946,0.4654155671596527,795.8299156510294,-108.70221061382921,68.97956680508022,0.09096154570579527,520.8253092926534,147.13228334665658,-480.69919400047587,0.0013243257999420164,553.2451260540488,-174.71442955063011,-450.46370959775663,0.010151594877243042,662.912261487025,2098.0548869256486,6.020075382900831,272.585716137558,1780.1023239070205,2093.13,7.035037691450416,90.16,1736.4426254386233,2093.3750376914504,6.219020022289187,90.57,1761.21,843.6277514758805,7.330226148702495,180.37,1761.31,859.1827891673307,7.380075382900832,180.1,1761.34,874.7927891673307,7.405113074351248,180.1,566.8321731412187,2094.76,7.535037691450416,89.87,552.5672108326693,2094.7,7.449849234198336,89.67,538.1072108326692,2094.62,7.455414605954576,89.67,701.4228645502317,2099.3349623085496,7.544736159847089,270.06,1g,25,1568977693
36932,36932,1163.2750181390668,1568978913.9794276,1163.2750181390668,-88.86077114889976,557.5272569631006,-9.94765864933779,561.2056211206836,0.9965163469314576,558.0604760437043,15.181668961517296,609.4584717538628,0.9975506067276,566.2970751788904,-46.906733602647854,605.0914231001323,0.9820549488067628,530.8795312552207,51.47213054536299,614.4519003076183,0.8356074094772339,558.4266159307185,-83.48894337197017,610.5546439613912,0.8283424377441406,396.60711801834,111.8843672291239,485.7229870143547,0.9624814391136168,495.9403435053288,-113.25668033743362,472.27945571921,0.8904733657836914,278.5530492649122,251.2195892050332,256.57580591720694,0.4367360174655914,600.6563904430061,-229.93625338063893,316.3814065895937,0.9394113421440125,261.3136531833075,316.0997066103596,135.22476203873543,0.9769209027290344,757.9191302099538,-228.3590257568311,176.81858246116118,0.9531421661376952,430.3364926655645,98.01788608124964,120.92634560341564,0.2433487772941589,456.8368694243513,-87.01778593792677,134.0338705785066,0.505842387676239,583.7359207023641,127.30876112427332,-27.775162184116112,0.4386404752731323,828.0742622930751,-107.59749302712746,98.1796137342765,0.08888721466064453,523.3971014548923,126.56489676204932,-479.0735606879123,0.0028788745403289795,374.7299034822529,-199.6708637755005,-632.155603507606,0.012071222066879272,662.7598911655991,2098.06250544172,6.014996372186638,272.5374655357731,1780.2826287873745,2093.13,7.032498186093319,90.16,1736.602614276121,2093.3724981860933,6.285047161573707,90.57,1761.21,843.4423675848124,7.3149891165599135,180.37,1761.31,858.9948657709056,7.374996372186638,180.1,1761.34,874.6048657709056,7.397494558279956,180.1,567.0226360430013,2094.76,7.532498186093319,89.87,552.7551342290944,2094.7,7.460007255626723,89.67,538.2951342290944,2094.62,7.427480047026509,89.67,701.2298621430922,2099.337501813907,7.562512697346767,270.06,1g,25,1568977693
36933,36933,1163.3,1568978914.0125098,1163.3,-93.78753598561873,555.0697980080068,-10.12456914565071,561.5652703355147,0.9965686798095704,553.8842474022413,14.614718260265539,607.8900193486098,0.9979520440101624,559.2476222655652,-47.59434265012351,602.1964541543317,0.9837323427200316,519.0614998633891,52.59659220511661,609.7386653285632,0.8689805269241333,569.5328728405476,-82.42560390420805,616.3496122900449,0.8287935256958008,411.43509387694337,113.72016246557772,491.318152216116,0.95786714553833,488.398497947772,-114.28805271721731,467.38617698065684,0.8901166915893555,275.1157704195677,261.3121502464882,222.19474910124092,0.2005392014980316,590.4126614781312,-228.06434534616875,310.73523786365445,0.9548946619033812,226.29563420751307,317.11546222024486,128.85469727393036,0.8969683647155762,767.2316191744591,-227.33950583739238,180.6549116222068,0.9500889778137208,434.06562371028673,97.11334706623778,121.09115254872627,0.2069431245326996,478.8526859378563,-91.00920934100107,101.2255132395592,0.35770273208618164,592.0547760694545,127.6705937714345,-23.349699649450606,0.4309052228927612,741.4385613513399,-114.40901498559893,-4.106147976901525,0.1916285753250122,521.076254710631,136.62283687594748,-479.0535983363855,0.0014094114303588867,517.7344447302108,-161.40382856269343,-487.48255184397766,0.0050092637538909895,662.61,2098.07,6.01,272.49,1780.46,2093.13,7.03,90.16,1736.76,2093.37,6.35,90.57,1761.21,843.26,7.3,180.37,1761.31,858.81,7.37,180.1,1761.34,874.42,7.39,180.1,567.21,2094.76,7.53,89.87,552.94,2094.7,7.47,89.67,538.48,2094.62,7.4,89.67,701.04,2099.34,7.58,270.06,1g,25,1568977693
36934,36934,1163.333693536383,1568978914.0461855,1163.333693536383,-97.04618025219459,550.6193350978142,-10.917170538101141,559.6128196268373,0.996548056602478,549.7694362803816,14.077679914996205,604.8552777696799,0.9979486465454102,558.8020701041063,-49.6302430990461,601.7413500842307,0.9830420017242432,525.7734964681922,53.16534709491594,613.0179666941629,0.8664137125015259,574.2253724181694,-81.5698013674712,618.1524818215694,0.7833577990531921,406.9793270228463,116.16059580132477,490.917770613336,0.960578978061676,487.55254155162606,-114.09324534037096,467.0574805269328,0.8814613819122314,299.9237788077124,262.72137238750094,220.00103393804642,0.280431866645813,583.0694635925756,-229.90263980674482,305.5431224904094,0.9497193098068236,242.10376024259847,320.2423821332834,138.0211824119288,0.8905823230743408,760.6676846596364,-229.62677792436645,176.83852835653224,0.9389275312423706,425.22523203987885,96.67088442475368,118.52304235120992,0.17855939269065854,469.14206427004683,-86.20959771656311,129.31298491611392,0.4475854635238648,591.9533053614066,128.56764560209405,-21.587895937388282,0.5076950192451477,809.3232405425579,-109.8370054960942,71.8338371702967,0.1413441002368927,512.8380338136674,141.34164493695982,-484.2160054205489,0.0015935003757476807,405.2461914951271,-185.92129982191153,-600.5533939721275,0.008574336767196655,662.4078387817023,2098.076738707277,6.006630646361705,272.399027451766,1780.6992241083192,2093.13,7.0569548291063615,90.16,1736.9823773401276,2093.37,6.437603194595674,90.57,1761.2066306463614,843.0106678307661,7.326954829106362,180.37,1761.31,858.5640371844045,7.376738707276591,180.11010806091488,1761.34,874.1706678307661,7.410216121829772,180.1,567.4627015228723,2094.7633693536386,7.533369353638295,89.87,553.1960708765105,2094.703369353638,7.490216121829772,89.67,538.7327015228722,2094.62,7.440432243659543,89.67,700.7940371844045,2099.34,7.509243573595801,270.06,1g,25,1568977693
36935,36935,1163.3666146638425,1568978914.0790892,1163.3666146638425,-88.79867914561163,552.526125986183,-12.002138497513721,560.2619888282566,0.9967578649520874,548.9266171939817,13.164027598400931,605.9111563617072,0.9979732036590576,549.7921443288108,-49.879218480886536,598.9087275106375,0.982755184173584,514.6331883939281,55.18801949064265,607.4147731852031,0.8798984885215759,567.6148755931575,-82.60026721847835,615.8354022192283,0.7776522636413574,417.4962974431012,114.71947223739508,493.6669615503887,0.9641761779785156,482.2714315403054,-113.21970034498787,465.5746899215931,0.8843567967414856,287.7918126521831,264.9017398279116,207.37834718537047,0.3173092603683472,594.7746673778531,-224.21663212604219,314.5408049153442,0.9619768857955932,255.79848167185244,320.31259857975374,147.4613937794698,0.9072561264038086,763.6148235018152,-228.5114576089888,177.83176779842643,0.9480184316635132,437.064863221765,97.67337915409664,125.6427428309968,0.2587065100669861,481.2579543057152,-91.22048190482487,103.05890402482773,0.3748700022697449,595.0607881469612,131.07932046278765,-22.703414548745,0.4278832674026489,758.3935179605811,-112.24719465708412,4.147830374495413,0.3303833305835724,512.7142665180957,143.80864951614097,-484.132960415858,0.002027541399002075,1001.6205180860616,-105.71197785546686,2.134951871462249,0.006687402725219727,662.2103120169468,2098.083322932769,6.0033385336157785,272.3101404076261,1780.9329641132795,2093.13,7.083291731073768,90.16,1737.1996567813587,2093.37,6.523198125989747,90.57,1761.2033385336158,842.7670514875676,7.353291731073768,180.37,1761.31,858.3237129539517,7.383322932768443,180.11998439915263,1761.34,873.9270514875676,7.429968798305326,180.1,567.7096099788166,2094.7666614663844,7.536661466384221,89.87,553.4462714452009,2094.706661466384,7.5099687983053265,89.67,538.9796099788166,2094.62,7.479937596610652,89.67,700.5537129539517,2099.34,7.440109205931357,270.06,1g,25,1568977693
36936,36936,1163.4,1568978914.1124568,1163.4,-95.31227352206228,554.5524571731133,-12.342584699714124,561.7601264315904,0.996672749519348,553.7148493075936,12.451173156994619,606.590777870339,0.9981833696365356,558.0754071530605,-49.784369005115614,601.7328902431667,0.9826875925064088,517.605590081127,54.55513609340765,608.4017468468427,0.9053506851196288,573.3973497049287,-81.97587732060691,619.2846602965976,0.7856264114379883,418.3209560179303,116.91833508830248,494.0157643666695,0.9614249467849731,472.5394702463013,-120.7739911601564,460.86775696969414,0.8971431255340576,285.9035354430565,267.2438012152976,199.0105415990154,0.2537060081958771,580.8808683507102,-215.1823022643813,310.89880994505523,0.4821275174617767,246.1018053556483,323.0460156030584,137.86575777164887,0.9076366424560548,756.6135488353618,-228.6174850058645,174.31809181684096,0.8868503570556641,444.7024176960782,96.538026898828,130.71004374471195,0.208062082529068,470.7388321937311,-90.30562557345984,90.67679714625278,0.1333296000957489,584.3753232274321,129.34497681253558,-28.4679587993378,0.4098886549472809,812.6927415548752,-112.00815726910156,72.22103243561793,0.15771281719207764,510.7419769325437,126.38984515841885,-492.41366876529366,0.0025797486305236816,745.8220817657648,-126.30180279996964,-257.9598125064989,0.005975067615509033,662.01,2098.09,6.0,272.22,1781.17,2093.13,7.11,90.16,1737.42,2093.37,6.61,90.57,1761.2,842.52,7.38,180.37,1761.31,858.08,7.39,180.13,1761.34,873.68,7.45,180.1,567.96,2094.77,7.54,89.87,553.7,2094.71,7.53,89.67,539.23,2094.62,7.52,89.67,700.31,2099.34,7.37,270.06,1g,25,1568977693
36937,36937,1163.431429653492,1568978914.1456974,1163.431429653492,-91.7959297833927,556.8645542662558,-10.922761215043357,562.8636968385515,0.9961962699890136,549.470693662152,13.90382521151274,605.4213989084583,0.9978650808334352,558.3778319513481,-49.13701569185497,602.5541788216218,0.9791522026062012,517.8107027105583,53.573889133153116,608.584796032284,0.876788854598999,560.2892201891541,-81.81060080514644,613.2842421806417,0.7859566211700441,417.8080468548069,116.25698598810304,495.248898042856,0.957217812538147,472.35715050459237,-118.35616706775558,458.8413287328363,0.9673501253128052,295.4590025400974,266.61338645509454,206.59990122044903,0.19982793927192688,594.7797415838322,-222.7705755329517,314.51547513587485,0.9566704034805298,250.36604646436268,317.8080554951365,142.366376849134,0.8948913812637329,774.2813085502083,-227.46103487744145,184.57240219995128,0.9417175054550172,429.34516267052106,97.2907665088452,120.90475060153005,0.2310311198234558,454.45233273121215,-87.82761793629173,120.16934380504095,0.5080513954162598,591.0092049992808,127.28604055501856,-21.624522541683973,0.3729376792907715,829.4288644967315,-108.94421830486066,95.45713410470938,0.119949609041214,515.8560375657187,137.28644496623812,-486.44057621933257,0.001441866159439087,464.7239456460391,-173.00521722016052,-544.8565420215848,0.005474865436553955,661.8214220790487,2098.093142965349,5.996857034650812,272.12571103952445,1781.3900075744434,2093.13,7.091142207904879,90.16,1737.636864609094,2093.366857034651,6.691717099078863,90.57,1761.2,842.2905635295093,7.357999242555691,180.37,1761.3068570346509,857.844277598811,7.4057148267459345,180.1425718613967,1761.34,873.4442775988109,7.4468570346508125,180.1,568.1957224011891,2094.77,7.527428138603254,89.87,553.9357224011891,2094.71,7.526857034650813,89.67,539.4657224011889,2094.623142965349,7.497999242555691,89.67,700.0711346334617,2099.34,7.436002272332928,270.06,1g,25,1568977693
