,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.19_x,W_in-P_out.19_y,W_in-P_out.19_speed,W_in-P_out.19_angle,W_in-P_out.20_x,W_in-P_out.20_y,W_in-P_out.20_speed,W_in-P_out.20_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
72106,72106,2317.7,1568298791.6982195,2317.7,-71.06156864868049,,597.3451913350464,103.4193413377828,727.6589857165753,0.9991921782493592,605.5080731544224,137.27058010186886,765.227344037497,0.9989441633224488,586.6905095905104,80.49401282619256,766.6314452195288,0.9858202934265136,562.7282433205294,201.87216328994518,743.4161030172495,0.5874949097633362,548.7195398549313,59.48901437819892,753.3305806181029,0.35324931144714355,498.1211631234669,288.0005207364936,589.9873080601549,0.8721293210983276,462.1209097717591,8.221992063799922,584.4452422318907,0.9672383666038512,581.9319573812418,375.5051028561322,372.0753750751942,0.5915827751159668,547.3527480296102,-97.53226714042302,364.57936396227495,0.2720085978507996,732.2521652504289,431.21961067256683,163.93125857812262,0.9342901110649108,763.4968613769812,-87.87225021832461,225.4489545985416,0.8609833717346191,424.7729490573319,236.25493248064086,150.29176368276867,0.460490494966507,448.8748975890461,38.72122918381018,197.4618912469897,0.4344329535961151,671.0894688749712,238.60253492696685,-52.197830532310064,0.11671096086502075,838.511410739451,-27.85882052119848,146.56876750513868,0.2321625351905823,284.4076645776019,295.52521359892995,-762.3820526789866,0.014004260301589966,575.9497735116236,-48.924904947807185,-412.6563020230472,0.08213499188423158,657.39,2097.26,1.13,242.16,1945.09,2092.68,8.01,90.16,1817.37,2093.03,8.46,90.16,650.6,2099.39,0.83,270.06,1g,9,1568296430
72107,72107,2317.731247108778,1568298791.7288182,2317.731247108778,-73.6484509073111,,597.2117601513056,99.77475554307743,728.2201467676448,0.9992461204528807,614.4096464011712,134.28292189886787,772.2187762668266,0.991710901260376,584.5699730263879,78.80947948826763,766.7017106047963,0.9849261045455932,557.3920869583786,202.98318484793643,741.9880234120224,0.6304706335067749,549.9842928473772,56.83002338661191,754.5677117685582,0.34734442830085754,502.1613863863817,287.0619915140038,591.3176909063233,0.8826991319656372,462.8634900243644,4.926016817900493,582.9406393003301,0.9684690237045288,584.0595009612366,373.8271879137898,374.73666778246115,0.6163332462310791,560.2053871934359,-101.58578863852631,356.8096233915698,0.8713180422782898,730.1431866868973,431.3076669263632,161.34044261171485,0.9230906963348388,762.4071864270743,-87.76321831176031,242.96936369865543,0.94942045211792,412.4551203680735,244.14545345191127,153.56089190401238,0.4500733613967896,458.3173531395085,39.70998243271103,201.6958923426357,0.4727463126182556,680.9487846072316,239.08264472032948,-42.691734987038615,0.1587057113647461,836.1379727430444,-26.75146718523737,143.6094055886243,0.16945067048072815,285.8792323819997,293.602599214904,-759.0922216599535,0.010640114545822144,579.3516597812486,-49.086421805110476,-419.28814890189744,0.059680074453353875,657.3462540477108,2097.238127023856,1.1956189284339576,242.25686603721203,1945.3368521593466,2092.68,7.997501156488769,90.16,1817.629351002858,2093.03,8.419378758588502,90.16,650.5718776020998,2099.39,0.8268752891221924,270.06,1g,9,1568296430
72108,72108,2317.765908415829,1568298791.7627602,2317.765908415829,-76.71071543623813,,594.2506651181183,98.88511526627646,725.7162631716252,0.9992285966873168,611.5296512558398,133.38941385823193,771.1400839148387,0.991807758808136,590.4460269016879,78.34293700311214,767.155585389809,0.981964111328125,562.8632715587964,201.20409483122344,742.713835980931,0.6498663425445557,552.4437929756796,55.08704146801797,753.7624096795893,0.31718844175338745,504.4895677262055,284.20320778880347,578.5759698144353,0.6026389002799988,463.0279452510131,4.068691982849101,582.5813576952675,0.9666487574577332,590.2315643139514,374.1866574505343,363.99927886754966,0.8988015651702881,558.0011189885556,-103.41365518302635,353.2288957972953,0.8674448728561401,736.0011634736733,430.0187922401422,167.3342759334422,0.9303073287010192,770.6351031698345,-84.85148974916952,246.4435910126637,0.95843505859375,423.7281666102562,242.8596674986404,133.86365176529492,0.22050154209136968,453.51866835274336,40.64194510617092,198.28871244643383,0.4346405267715454,680.2816335574034,241.0986628176452,-44.41523371520833,0.09074193239212036,834.4185323051439,-26.12089394987308,149.79754309123243,0.33626997470855713,284.7291141782642,294.82223140564605,-759.9744131145619,0.01712498068809509,569.307389878174,-55.15342829502589,-423.0192983679374,0.08065402507781982,657.2977282178388,2097.21386410892,1.2684076732417693,242.3643160890712,1945.6106764850524,2092.68,7.983636633668233,90.16,1817.917039851384,2093.03,8.374319059421762,90.16,650.5406824257535,2099.39,0.8234091584170585,270.06,1g,9,1568296430
72109,72109,2317.8,1568298791.7961442,2317.8,-110.3373293557685,,594.4231748390038,99.26250580309893,724.8746433680715,0.9992275238037108,608.2087234270239,133.85439781116835,768.9887614477432,0.9915169477462769,587.5121094601161,79.35448252193295,765.5377547468962,0.9838965535163879,557.7757587665544,201.78972852120862,740.7793190156624,0.6799765825271606,544.0039653235673,53.797348317167966,750.6768915053281,0.3547815084457397,494.5220978489033,285.85145295587535,586.6550965682818,0.8976866006851196,465.2879880864252,2.8047460911962183,583.1848916361413,0.9667658805847168,590.0330341300954,370.3994033419578,373.4448782422995,0.657941460609436,560.9081236378546,-101.03580372955408,356.68941370256067,0.8991917967796326,729.6342218634762,431.9183655670189,163.33490080551917,0.931393027305603,760.0606451101289,-79.14463673012365,243.7572860618081,0.8466066122055054,426.95255162346916,245.27394001465737,159.264592797804,0.4293191432952881,451.61136325066667,40.22062596694155,198.2414326942996,0.492350697517395,682.7024720291417,238.1177887745668,-33.574860619827746,0.06028136610984802,832.7407663227557,-24.667072621349405,139.96830004160478,0.3980022072792053,296.2477375477315,293.36359291885657,-747.9429967881042,0.01148700714111328,568.4761495349594,-59.16619191488201,-427.1304725711991,0.07288897037506104,657.25,2097.19,1.34,242.47,1945.88,2092.68,7.97,90.16,1818.2,2093.03,8.33,90.16,650.51,2099.39,0.82,270.06,1g,9,1568296430
72110,72110,2317.833209948576,1568298791.8296635,2317.833209948576,,,598.0404554885139,99.47963905453017,726.0202970249053,0.9993157982826232,608.4718289729991,133.5677724381101,767.8818931629652,0.9912376999855042,594.8462566745235,79.02993776889039,767.046937800008,0.9846994876861572,559.6049683873603,203.2045439512672,741.9842134891919,0.6060055494308472,551.6019935458571,53.44695818132944,753.5203892540617,0.3544752299785614,490.0824726279018,287.7371539770936,586.4083613129991,0.8893717527389526,463.1969856499103,2.299230494584828,582.5500281999847,0.9651868343353271,591.5873508325,367.4700339784677,376.3322730927131,0.5993205904960632,561.0463192460033,-103.08354694396256,357.23705442738304,0.8742470741271973,737.2787083564557,428.57690694962736,169.23692570790328,0.44443631172180176,756.5188191816844,-88.36850953523881,239.07515052998886,0.9606614708900452,419.9525529317658,246.3962426804484,161.28859744947383,0.5017299056053162,449.2698715167601,41.28413879124061,191.62599920978454,0.5596491098403931,677.7044452231983,239.00743250733046,-34.000794642367445,0.1022067368030548,830.3827627179656,-28.322218728221635,123.80472790318909,0.13243576884269714,283.9729064310799,293.4798465501648,-763.5620220260469,0.013033956289291382,550.8279117602557,-59.493345365693855,-433.3155719637574,0.15155866742134094,657.2035060719944,2097.1700740308547,1.3665679588603477,242.5762718354414,1946.145679588604,2092.68,7.983283979430173,90.16,1818.4822845628912,2093.03,8.373172933148068,90.16,650.4801110462821,2099.39,0.8664939280056082,270.06,1g,9,1568296430
72111,72111,2317.869666010767,1568298791.8664591,2317.869666010767,-73.72657741486407,,598.62621629196,98.79401028989807,725.3159963647215,0.9992969632148744,609.383628789624,133.51928884954714,766.0037537477232,0.8601206541061401,591.6792243814973,78.81069638019014,766.098793901411,0.9830988049507141,559.868243818699,202.4598836085968,742.4785398701001,0.6164044737815857,554.1076728819528,53.63957066563907,754.1950832963505,0.3351562023162842,504.59311399475257,285.0525132394725,594.5071197753607,0.8970249891281128,466.1123145864989,2.3463339503014637,586.7295777932864,0.9617276191711426,585.6952622351492,368.321147371938,375.8275722832389,0.7008112072944641,552.0982752073639,-103.49307979947346,354.98146906501836,0.9140475988388062,747.793164924885,427.0500403668724,174.06607257079156,0.9234555959701538,747.5878044246069,-90.33093386291723,237.3863200313938,0.963683009147644,422.83026711511746,245.88097348412705,163.69299896128697,0.437854140996933,449.3383607475892,41.996491695415436,188.84627279208303,0.546830952167511,670.3138496636257,239.92065623678718,-38.34348236978087,0.08917546272277832,837.1089581343872,-20.304645259943406,146.56980757019122,0.6789199113845825,283.1416500895945,295.82964011656895,-766.6522742198255,0.01591038703918457,543.5995744551175,-68.7491559029676,-438.56470825458433,0.3985041379928589,657.1524675849262,2097.14820039354,1.3957328086135892,242.69293123445442,1946.437328086136,2092.68,7.997866404306794,90.16,1818.7921610915196,2093.03,8.420565813997081,90.16,650.4473005903097,2099.39,0.9175324150737809,270.06,1g,9,1568296430
72112,72112,2317.9,1568298791.8970757,2317.9,-73.72657741486407,,595.5775580856473,98.12979674657184,723.0021087571727,0.9993343353271484,606.4663215839875,133.36952694021588,763.8117744919072,0.8885056972503662,584.9540666248695,78.84160609534004,762.3625108816228,0.9833176136016846,561.5444746783794,201.2047310993503,742.8216679878944,0.6221774220466614,547.3691445780166,53.92626981769072,751.6881343965558,0.3107800483703613,497.4787608201337,284.7358255909058,592.3928291393296,0.8978962898254395,462.73984685636145,4.036085599898982,583.9370748493689,0.9648450613021852,588.4557188242485,365.8634278732427,377.37997573195815,0.7664420604705809,550.3650827700582,-105.5073732657798,356.46718805043844,0.927214503288269,751.6299390537707,424.9289264244818,182.57927782653232,0.4359117746353149,756.56560818587,-92.0964134298637,225.87258032488447,0.9027876853942872,418.67889462265157,247.54535761288508,163.06125720509453,0.4681770205497742,448.8234254741298,40.5519894300204,189.1834797984673,0.5341953635215759,652.7596878860943,244.48080306112408,-38.76294672721952,0.19987648725509646,836.1314868343487,-18.18296451026389,141.33500910745832,0.53618323802948,287.70677423191535,325.92594486464526,-764.4496644131866,0.017435461282730103,547.3309963329725,-67.99486396720205,-439.58520663208924,0.3254410624504089,657.11,2097.13,1.42,242.79,1946.68,2092.68,8.01,90.16,1819.05,2093.03,8.46,90.16,650.42,2099.39,0.96,270.06,1g,9,1568296430
72113,72113,2317.933319974389,1568298791.9305751,2317.933319974389,-73.72657741486407,,603.0354847166908,97.57305411484477,724.3515953447162,0.9993079900741576,606.268452224087,132.76109605616008,763.3407194536568,0.8870478868484497,591.5624307257202,78.48232366231029,764.6740510651974,0.9830853343009948,563.5617786137286,200.98452845405362,743.1833783634293,0.6633118987083435,554.3332163740877,54.23087558445955,753.901025915384,0.3074269890785217,489.1038301878505,283.881152324509,589.2542476484949,0.910814881324768,465.84948871129893,4.27959381421587,587.3761311935863,0.9623030424118042,586.6498759965015,365.4067572478162,372.91643777911867,0.6807552576065063,550.2030131339052,-107.7728274881488,356.5242989885535,0.9286041259765624,761.7139649731264,421.1575737521092,189.24499586948482,0.4346670508384705,743.7532963080304,-94.27902069925051,217.80848966252583,0.9013037085533142,426.96119726318994,243.7483179122004,165.5432725349396,0.5205070972442627,449.5772990268818,39.112624819401795,187.43111550696824,0.6448321342468262,673.4003494923029,240.9891745060572,-32.063731108868645,0.09756627678871156,827.5243042367379,-25.485267211231278,122.53366443040484,0.12027338147163393,298.55074776511987,309.5173177272205,-751.646150977603,0.01773732900619507,529.9819258914245,-65.82539787408146,-439.36953818353004,0.4443404376506805,657.0600200384172,2097.106676017928,1.4399919846331977,242.866635941094,1946.9465597951094,2092.68,8.000004007683401,90.16,1819.3298877848647,2093.026668002561,8.456668002561134,90.16,650.3866800256112,2099.39,0.9766599871943314,270.06,1g,9,1568296430
72114,72114,2317.966747847945,1568298791.964183,2317.966747847945,-74.67603066062583,,599.8821403508549,94.13577428941083,723.089174749608,0.9992891550064088,609.6940809113287,130.9954379070618,764.3595483379074,0.8968591690063477,591.3730305443647,77.25443799742064,766.047947416734,0.9783249497413636,561.3283033203336,199.94847370210536,741.0237582300754,0.7356502413749695,560.4267496101963,53.93552767774006,756.5013480000455,0.27737587690353394,496.6962347314428,281.6114623946225,590.2860542194924,0.9155369997024536,460.2366335784019,5.1167385173191615,589.0609515461506,0.9607305526733398,591.8306178172877,364.75000993586406,379.5534788864328,0.7214066386222839,557.6671343039286,-105.50400373119041,362.06287983572446,0.926960825920105,761.8720238783003,421.2343577222509,188.66586350700814,0.42627692222595215,755.1710656454477,-92.69630953230836,226.2389500666217,0.9215819835662842,421.89837056822836,246.76982775763213,158.62198907804878,0.54572993516922,450.99435285961266,38.123286867958676,184.4905174910355,0.6966407299041748,691.0184758338445,238.16827782597647,-26.75313838652432,0.08706530928611755,834.068088967521,-20.338216488522736,126.01280924704122,0.503431499004364,291.0910113388143,332.1582435624248,-762.7067381383692,0.016949743032455444,537.5536307417208,-65.22876768905742,-451.7871678785272,0.30902525782585144,657.0098782280825,2097.083276506439,1.4600487087670082,242.94352005027355,1947.21398278356,2092.68,7.989975645616496,90.16,1819.6106819227386,2093.023325215205,8.453325215205501,90.16,650.353252152055,2099.39,0.9933739239725068,270.06,1g,9,1568296430
72115,72115,2318.0,1568298791.9976144,2318.0,-73.79799766591114,,606.3091378328353,94.5066730555792,726.6184825936713,0.999130368232727,610.095922452294,130.67182601698494,764.3395234282888,0.8813625574111938,597.7856864627021,77.14280385409111,767.8474523037863,0.9766390323638916,560.8966640164963,199.7936070751852,740.7854173124988,0.7456867098808289,561.2472237285576,52.77367445503366,757.06753432036,0.2776708602905273,493.0179897844533,281.4655860372514,588.9985840545113,0.9262298345565796,460.55350307702935,3.1780393740182102,587.6033973886967,0.9591617584228516,607.8963089611584,361.49995029717593,385.21611138462123,0.7122406959533691,546.362110721778,-106.45201600939932,355.854248047178,0.9297177791595459,764.1932255634125,421.8163521529077,191.50654148441555,0.3302459716796875,758.6027120661424,-92.55314748156724,232.43820659813485,0.9234797954559326,425.2199026960595,246.47026901285884,159.8503483275771,0.5848150253295898,447.97454816303116,35.622063460980065,179.1213938245391,0.7483912706375122,698.7826164095396,236.487038814332,-21.92028596292272,0.08065962791442871,837.2914079828884,-27.971576593083487,132.50963941063196,0.1989969909191132,291.6732169607845,343.0880446984677,-763.3690844112282,0.025650084018707275,523.3720603658588,-68.80795002948682,-447.99990523875664,0.5581318140029907,656.96,2097.06,1.48,243.02,1947.48,2092.68,7.98,90.16,1819.89,2093.02,8.45,90.16,650.32,2099.39,1.01,270.06,1g,9,1568296430
