,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
40201,40201,1311.1663886738036,1568114785.1051762,1311.1663886738036,-91.095104256649,654.7065121820549,64.13458543599754,610.7756972400404,0.998477339744568,647.308724375396,89.56874714853926,645.1175117602775,0.9867305755615234,651.5376494372805,30.76346518622945,642.2455757384778,0.9932106733322144,603.4454194883417,129.3192939692762,653.863666581836,0.5475093722343445,595.3169410773066,-12.163245027461407,641.3341509406177,0.6694983243942261,528.9704317555295,186.2301077542302,515.7139224409916,0.8926964998245239,511.23389766358076,-62.79884421633919,513.5669455718644,0.9717678427696228,604.434757687848,280.4160539562774,305.2636140458582,0.7262710928916931,630.9441865180509,-149.7529226308443,324.9569116921527,0.735863983631134,783.5032297542235,307.069053218521,185.4521926025637,0.5437744855880737,803.546489838483,-170.59933221163314,210.47746354516426,0.9371931552886964,492.0708750811468,167.83013696831418,26.824710247499212,0.16347309947013855,632.3091922886783,-22.073843903428006,47.6394157103442,0.4683371186256409,401.2465267062328,221.3403483115757,-455.1615372811013,0.030215054750442505,,,,0.03531533479690552,423.0332847107573,217.84371405047216,-604.5477408040566,0.02064347267150879,1065.396623956974,-33.52305495372737,87.79242917824064,0.012574076652526855,664.3546954983625,2098.09,4.8866388673803565,269.97638867380357,,,,,,,,,1543.4145539209069,2095.31336113262,7.59,90.57,1528.974553920907,2095.45336113262,7.61974980642321,90.57,1422.2042203294714,2096.52336113262,8.773611326196432,90.57,1272.2309425947108,2096.83,8.560166795717857,89.86,884.6942203294715,2094.48336113262,8.75008339785893,90.06,751.8288072117126,2099.28,7.76,270.06,1g,5,1568113453
40202,40202,1311.2,1568114785.1390185,1311.2,-88.88676087842478,657.975463797296,62.99469151485579,611.5027906675152,0.9982326626777648,647.6470857140838,88.15178254778391,643.7771531738647,0.9833840727806092,657.738308696273,29.718108849509925,642.7056773322413,0.9918046593666076,602.1330363483156,130.0704638860146,652.1768959767534,0.5958739519119263,593.2776990632241,-11.819810020575677,640.8528646247762,0.6305719614028931,525.1510215825448,187.84863892658728,514.5378585380322,0.9016609191894532,514.8792243336168,-61.60258089856959,514.084333153507,0.9726194143295288,603.5661427718828,276.3937349576654,315.9374401574272,0.3982372283935547,620.3756103035777,-150.71010855422202,322.6619250372129,0.7235910892486572,776.0506092518042,305.59837132053354,180.31440842939202,0.6385094523429871,800.0725329854707,-173.53562236992954,207.1666601440052,0.934271275997162,492.3786784738364,174.98306574876491,30.87481574581037,0.6116065382957458,651.0323491008597,-17.469813494922224,31.72806270945515,0.4897361695766449,402.5039655781677,216.54585294591988,-414.1878540435762,0.05182942748069763,2089.6218569195808,19.908423797119113,1230.7525159143836,0.06071662902832031,392.7681485370449,222.55792152632802,-627.2869218191436,0.07822638750076294,946.3017300339404,-34.337507125713685,-44.66826730226757,0.020005464553833008,664.19,2098.09,4.89,270.01,,,,,,,,,1543.67,2095.31,7.59,90.57,1529.23,2095.45,7.65,90.57,1422.5,2096.52,8.74,90.57,1272.52,2096.83,8.54,89.86,884.99,2094.48,8.74,90.06,751.57,2099.28,7.76,270.06,1g,5,1568113453
40203,40203,1311.2330325545508,1568114785.171888,1311.2330325545508,-92.52179681581822,658.3692897368071,62.64222066044121,611.1313021158652,0.9984073638916016,651.1780754972966,87.14779901050039,644.9554450819103,0.9846773147583008,654.7079182785851,29.793303947030353,641.2107062885871,0.9912523627281188,597.9642823916915,131.00099096002728,649.0815785683967,0.6101415157318115,590.5674093460011,-11.699600697671482,638.1295845835574,0.6557665467262268,523.640755678469,199.285479961504,509.44539032172173,0.9099369049072266,515.2152200186176,-62.82923731894118,513.8623337364145,0.9718245267868042,591.7387962074182,278.1250470631182,312.4116375365525,0.3246766626834869,626.2247210862635,-152.05955065640484,325.5148102941191,0.735737144947052,790.2381629343017,303.15467673613006,190.98673838571946,0.4982582032680512,794.4095273688022,-173.75240566813892,209.49545882769903,0.9253430366516112,510.38211585740197,178.6247537589103,51.30256689221054,0.6395801901817322,644.9473718953552,-19.731898183134426,22.328261535978726,0.40720871090888977,401.1007485015786,217.46282792820784,-402.1620996654907,0.04308322072029114,1281.0541119095667,-27.31936459881021,324.6309563563317,0.07905071973800659,387.57797694758887,220.7051499351649,-628.3482846689362,0.047560662031173706,805.4315168821643,-43.61900890919794,-201.46455921298963,0.028643757104873657,664.0281404826999,2098.09,4.89,270.0661553427368,,,,,,,,,1543.9210474145884,2095.3066967445448,7.603213021820422,90.57,1529.481047414588,2095.45,7.613664189993838,90.57,1422.7873832245941,2096.516696744545,8.753213021820422,90.57,1272.8040799691391,2096.83,8.573032554551057,89.86,885.2806864800493,2094.48,8.776335810006161,90.06,751.3123460745018,2099.28,7.76,270.06,1g,5,1568113453
40204,40204,1311.2664772223566,1568114785.2051678,1311.2664772223566,-92.52179681581822,658.5184566853491,65.00820531766496,611.0438794115513,0.9985262155532836,647.9438146185934,90.21990677822056,643.8712122809862,0.980847418308258,661.6766203413539,31.036590331927506,643.6515286050172,0.9918055534362792,605.3698785507323,132.00607115472272,653.8484398399644,0.5302795767784119,596.3404056718255,-10.560342178453805,639.477573172278,0.6655922532081604,522.2160146860967,190.40454030127518,510.7597636391468,0.8860392570495605,515.3426954949683,-61.66556537051417,513.7361736031033,0.9684476256370544,587.9607202659663,279.2814042132508,310.91739599287445,0.3471370339393616,623.7266027747112,-149.20571468782612,323.9650359754713,0.6941731572151184,789.4646830671367,302.45197610589327,189.27739492165,0.6123637557029724,790.5733474926562,-175.02620901484073,208.07189417261486,0.936618983745575,506.2505177546251,176.70555448762005,70.19311682811426,0.5035322308540344,619.2428146749104,-21.46625417857053,16.335128311368265,0.249253123998642,566.8037376886978,195.26240507256927,-186.25252837935918,0.06430676579475403,917.7884962967964,-47.8951280353578,-78.22051577088627,0.07881128787994385,381.2744302243778,225.14915279506053,-643.5606569111673,0.01615568995475769,710.5726586517296,-58.48030257359761,-308.76104414731776,0.04930168390274048,663.8642616104527,2098.09,4.89,270.1230112780062,,,,,,,,,1544.1752268899104,2095.303352277765,7.616590888942634,90.57,1529.7352268899099,2095.45,7.576875055407755,90.57,1423.0783518345022,2096.513352277765,8.766590888942634,90.57,1273.0917041122666,2096.83,8.606477222356586,89.86,885.5749995567378,2094.48,8.813124944592245,90.06,751.0514776656188,2099.28,7.76,270.06,1g,5,1568113453
40205,40205,1311.3,1568114785.2385252,1311.3,-90.95416833180364,658.9534954816147,63.99980551273957,610.0908226868082,0.998152792453766,651.1997668076383,91.78196269626108,645.2872390860327,0.9779821634292604,655.132965395473,29.5888892051576,640.9068464583976,0.9896389245986938,603.4113701960988,132.64849449649148,654.4772017820687,0.4068156182765961,588.1105444581618,-9.984594526949573,640.2889048908713,0.6866062879562378,521.1180673637105,190.5668315801045,512.890301368361,0.9231042861938475,514.6843317458854,-61.320277221115504,515.0911980345022,0.97381329536438,590.417957089856,278.6359626278507,313.8329871619772,0.22994694113731384,619.1898326521398,-151.2167383841538,322.7076677020338,0.6544257402420044,782.0597825016133,304.82233373720766,182.17239862029868,0.4925170540809631,794.7478130373155,-173.18492464351482,207.2285266653728,0.9241393804550172,499.91846112886543,173.39063712327385,75.86198456955171,0.3973483145236969,578.3130030669148,-21.66481761620757,29.666754025371233,0.4173442423343657,579.826809604343,194.9882128215847,-160.5875383315935,0.06962469220161438,687.9547763833548,-62.34629234250392,-267.8439951362064,0.2251569628715515,345.53743739007075,233.923530231019,-688.9980901370352,0.01103249192237854,644.1786457559651,-65.48621844196522,-375.33737289659797,0.05564543604850769,663.7,2098.09,4.89,270.18,,,,,,,,,1544.43,2095.3,7.63,90.57,1529.99,2095.45,7.54,90.57,1423.37,2096.51,8.78,90.57,1273.38,2096.83,8.64,89.86,885.87,2094.48,8.85,90.06,750.79,2099.28,7.76,270.06,1g,5,1568113453
40206,40206,1311.33336685333,1568114785.2719095,1311.33336685333,-95.55740646664654,658.939805158608,64.01095437100462,610.119253576285,0.9981075525283812,651.4156463264932,92.14537688828995,645.4203538199654,0.9743623733520508,652.0538069971683,30.305324586603174,639.8309749203329,0.9903759956359864,606.8089605113365,135.59463530138183,654.9725842806248,0.4580632746219635,579.154500942567,-7.493696655060305,635.4854673068915,0.6816837191581726,521.1404259232272,193.3675564344473,513.0565060047504,0.9235332012176514,511.2691766815937,-58.6813107030624,513.8171823434478,0.9720274209976196,574.5603024227916,281.202562626513,302.77010146268475,0.17628628015518188,625.0614139823978,-149.2141689190926,327.42132536616487,0.7010619044303894,792.0042075358276,315.3146105683608,181.12731559827517,0.7786390781402588,792.7758803781624,-169.15587470005482,212.18531757775082,0.9304928183555604,490.8163086528225,169.91805695163274,62.41985391484766,0.3739830255508423,588.5941726172117,-21.347914347088963,41.0058726917589,0.4961310029029846,652.8152615250973,187.17783766559128,-77.08550938958619,0.030282586812973026,614.2842223008588,-70.02399867084777,-355.5944821150197,0.189619779586792,323.31119915437563,236.95490818421212,-722.7389869481462,0.018739432096481327,610.3967531261118,-61.33939283131723,-399.3539074420432,0.1350345015525818,663.5365024186827,2098.0933366853333,4.893336685333006,270.24673370666005,,,,,,,,,1544.6869247706416,2095.296663314667,7.623326629333987,90.57,1530.2435880853086,2095.4466633146667,7.580040223996075,90.57,1423.6636283093046,2096.51,8.766653258667974,90.57,1273.6669549386384,2096.83,8.626653258667975,89.86,886.1636283093045,2094.48,8.816633146669938,90.06,750.5297385440256,2099.28,7.76,270.06,1g,5,1568113453
40207,40207,1311.3667973311094,1568114785.3053575,1311.3667973311094,-90.79653128034124,655.4465226081976,66.67041821181064,608.9099419900364,0.9981355667114258,654.232091647712,94.55422256158748,646.2330027905294,0.9679301977157592,658.3847015393072,36.77299479290501,641.7788761944017,0.9764074087142944,601.8186252263649,137.86601012895343,652.7002059294555,0.4327692687511444,584.2995649993711,-3.8222779960448365,637.1677669498459,0.6172791719436646,517.6446355683994,201.0388893922161,510.43246438106735,0.9312695264816284,511.4257651944262,-57.620687848044604,513.0448043615764,0.7584247589111328,609.310819323237,288.87939160304387,310.22961327872923,0.8533473014831543,624.5543578737884,-151.32149456877727,321.71824265078027,0.7903603911399841,805.6531465191777,313.83081176621624,188.1813182186743,0.7420936822891235,789.5215392398552,-169.30449563900714,210.54213809231467,0.9403639435768129,496.62234750247285,172.28259437606275,46.317740623483154,0.4744904041290283,580.1846542091923,-17.51931528793857,20.067404874034935,0.06613132357597351,481.36241597812057,206.4739600043061,-270.0065464614605,0.055721133947372437,600.5408052174139,-66.41051741058963,-404.1850919980738,0.10931581258773804,358.0610756004959,229.94213826484486,-687.740337924679,0.012482702732086182,591.7736102945605,-62.563525189125464,-414.7596831490685,0.32385146617889404,663.3726930775641,2098.0966797331107,4.896679733110936,270.31359466221875,,,,,,,,,1544.9443394495422,2095.293320266889,7.616640533778128,90.57,1530.4976597164314,2095.4433202668893,7.620156797331238,90.57,1423.9578165137625,2096.51,8.753281067556253,90.57,1273.9544570475405,2096.83,8.613281067556255,89.86,886.4578165137624,2094.48,8.783202668890635,90.06,750.2689808173468,2099.28,7.76,270.06,1g,5,1568113453
40208,40208,1311.4,1568114785.3385775,1311.4,-95.2296633002652,655.3623124923757,72.85639089716604,609.0507621079921,0.9980599284172058,650.6132795605052,98.452967883026,643.8857712870788,0.9608125686645508,645.5450589859304,39.82568810192353,637.3741141535572,0.9826341867446899,597.1289731910617,140.6650002605299,649.0653007008942,0.4444679021835327,587.8327550050085,-0.02514378119329308,635.7004081285589,0.3905252814292908,520.1026005068487,203.6004916161417,509.87601203882036,0.9085931777954102,515.5074311223177,-53.14137174191424,512.7610257995028,0.7805501222610474,602.7891960525019,296.24212303515066,303.06959761508705,0.8797140717506409,612.4468378017466,-149.55841095866091,316.68670801879534,0.7699562907218933,814.7041227056111,312.4921299742488,192.6387862092447,0.7596902847290039,792.3860165461888,-167.00623568796485,212.46672323222552,0.9267028570175172,508.372741467724,173.9243319609153,36.36443559943362,0.3755069971084595,568.4855191674468,-16.138871657080713,-3.1266337993670845,0.0580202043056488,363.8723754133702,214.06870336578962,-446.3745704627955,0.031212478876113888,603.4444926609551,-55.30188062603242,-422.8659398875354,0.1336212158203125,378.4479563397737,224.4518993502059,-668.9641540891473,0.012148499488830566,595.6095978987124,-52.69933146729746,-427.65962707692734,0.09233570098876953,663.21,2098.1,4.9,270.38,,,,,,,,,1545.2,2095.29,7.61,90.57,1530.75,2095.44,7.66,90.57,1424.25,2096.51,8.74,90.57,1274.24,2096.83,8.6,89.86,886.75,2094.48,8.75,90.06,750.01,2099.28,7.76,270.06,1g,5,1568113453
40209,40209,1311.433462339486,1568114785.372096,1311.433462339486,-92.46385962412023,658.8214130830024,76.10865518773419,610.7602368811274,0.9979022741317748,654.8983269882333,98.56423892196793,645.0408622835023,0.9918996095657348,651.2324321738698,44.67125898306594,641.0527873034422,0.9827780723571776,594.8794970205187,143.7810943840819,646.839015337377,0.449101984500885,595.047188836044,5.7267341889871055,639.4378692978513,0.4435985386371613,521.5159569038439,205.09987826203223,512.6735416158788,0.9253424406051636,518.999059566009,-49.772801893895256,517.0716294452159,0.8545300960540771,610.2219479886547,293.7224944301945,305.67804944078165,0.8752952218055725,618.6738774803648,-147.6002297632506,318.9663679302047,0.7816635370254517,815.4591254254339,312.5134913142437,194.7300118324595,0.7909021377563477,794.3555150660347,-165.5165864807865,217.4576561212681,0.920405387878418,523.8039018761887,173.5950225130484,36.30363930725119,0.315474271774292,559.4617710451889,-15.045202731518623,-20.840143068535408,0.06982266902923584,250.1205072571318,238.2135097646845,-592.7209303465314,0.02518194913864136,592.460659062592,-51.075596676255216,-443.8468012779691,0.15016698837280273,315.4651962372983,261.03400999626336,-740.9110135647488,0.011237114667892456,589.2962162099761,-48.91299831019522,-444.5289758298436,0.0976056456565857,663.0460345365183,2098.1033462339487,4.893307532102784,270.4502709129208,,,,,,,,,1545.4509675461456,2095.29,7.5999612981541755,90.57,1531.0043137800942,2095.436653766051,7.636576362359745,90.57,1424.5444685874775,2096.506653766052,8.776808573434689,90.57,1274.5244298856317,2096.8333462339488,8.573230128411135,89.86,887.0444685874776,2094.48,8.766731169743041,90.06,749.7523399859572,2099.28,7.76,270.06,1g,5,1568113453
40210,40210,1311.4666471491307,1568114785.4053366,1311.4666471491307,-92.3857514386388,655.8211873661057,81.20224291601076,609.2611763281393,0.9980940222740172,648.6554934009173,101.43725024428406,643.697267525414,0.9928440451622008,653.6859092082954,49.65443971085546,643.7902066706326,0.983863651752472,626.4201055982802,139.1144091127412,657.4898223778175,0.7315590381622314,593.3175468278614,9.415564357911855,641.7836764327144,0.4472941160202025,517.3951619478297,209.46466827817372,511.60085970506,0.9187073707580566,516.5819626703753,-48.543806433716966,513.3920753852385,0.8633230924606323,616.3881907672397,295.43261341508725,305.3622542389162,0.8754141926765442,594.3703336318019,-138.27503599528586,300.7622565670431,0.07659316062927246,807.5253011321896,312.53062812238045,193.89990443501995,0.7891674041748047,798.5671576717746,-174.3043052850711,209.0821247503304,0.8612525463104248,527.3325200931803,175.20799885321318,39.81307877764883,0.3361895680427551,531.3358199216545,-14.926114010124795,-50.46879935546754,0.056574702262878425,198.24149659841882,256.9426197735762,-658.0539542210937,0.03742802143096924,590.4860053944512,-50.60051871194322,-447.58598412653237,0.1184096336364746,281.5686223393464,278.57925612744043,-775.2014906387924,0.008935004472732544,588.6996435836593,-46.80158970469115,-446.5987654871964,0.08757951855659485,662.8834289692596,2098.106664714913,4.8866705701738615,270.51995901317446,,,,,,,,,1545.69985361848,2095.29,7.590005855260792,90.57,1531.2565183333932,2095.4333352850867,7.613346995608517,90.57,1424.8364949123502,2096.503335285087,8.813311864043762,90.57,1274.8065007676107,2096.836664714913,8.546682280695446,89.86,887.3364949123502,2094.48,8.783323574565346,90.06,749.4968169516935,2099.28,7.76,270.06,1g,5,1568113453
40211,40211,1311.5,1568114785.4387455,1311.5,-90.48513221467593,663.3712382481326,85.79325325804577,610.837754444655,0.9978131055831908,648.493327457202,108.29084793266708,643.6717532809215,0.993348240852356,664.1266655216608,53.630222515268144,648.7900989671746,0.9862359166145324,630.8249363173741,141.053109259566,660.8868414716487,0.6716858744621277,595.1151825592798,12.847385656616945,644.5477019535399,0.4611560106277466,513.6597719592647,210.24353995682392,509.40718372826655,0.6470885872840881,513.1234896129928,-45.69889769458774,511.49167902030405,0.8953534364700317,604.6565658482282,298.79008715910237,301.2528675742745,0.8189387321472168,591.3251669960589,-133.83247504474505,297.43801113767194,0.06471079587936401,794.8713863168036,310.61020478588983,193.1422963103456,0.682873010635376,797.0316524286493,-174.23282367027298,204.348562761147,0.8512715101242065,530.7901558146497,176.27305061017918,55.205202715936025,0.3870948553085327,508.58527201593085,-13.280589523607173,-59.16043704129504,0.06802910566329956,215.80406430136554,256.72483726083834,-636.842413582384,0.049325764179229736,586.9784248519004,-52.395880189773706,-453.0878019007007,0.115581214427948,277.9049285217805,285.1613169201852,-776.8390764768112,0.009556382894515993,588.9381286799899,-47.50109005884307,-448.5787701439697,0.0727853775024414,662.72,2098.11,4.88,270.59,,,,,,,,,1545.95,2095.29,7.58,90.57,1531.51,2095.43,7.59,90.57,1425.13,2096.5,8.85,90.57,1275.09,2096.84,8.52,89.86,887.63,2094.48,8.8,90.06,749.24,2099.28,7.76,270.06,1g,5,1568113453
40212,40212,1311.533334125707,1568114785.4721787,1311.533334125707,,660.1751882480968,90.40414559537146,610.184269025716,0.9975095987319946,650.6863549167585,114.55499023973213,648.1269963173892,0.993924915790558,653.4915865135188,57.67602500938585,646.9399898244104,0.9900440573692322,625.2411682278225,144.1132243002166,660.80777364655,0.5603365302085876,593.3821046070942,13.835813277501064,646.5471798979215,0.4524277448654175,520.3711542264177,204.18108230882984,512.3181716582371,0.7589172124862671,514.361329965071,-42.05369107676625,516.6604499994197,0.9645956754684448,608.4243646204256,299.63965228186413,309.08414266155927,0.756273090839386,595.1056132345049,-130.11301294470366,301.53050058746936,0.03529343008995056,804.1673080539904,312.56026438773137,193.37568795846974,0.6711927056312561,798.9643923946744,-171.2149711143146,207.75506884277732,0.8749628067016602,543.7834254439908,172.85229125620194,68.99616597494432,0.6501894593238831,500.0803449837251,-11.05540568823039,-49.16989892398625,0.1183081567287445,201.697453508042,259.91042806426134,-648.9438970763093,0.05616319179534912,541.4118138793431,-53.16247559531432,-469.2119834246917,0.16861212253570554,252.7559468854045,293.8489215001364,-808.6461276844902,0.017604798078536987,589.6066456456788,-46.70942077732882,-450.48120239284486,0.06405478715896606,662.5599961966068,2098.1133334125707,4.8766665874293045,270.65666825141386,,,,,,,,,1546.2066727679435,2095.2866665874294,7.600000475424168,90.57,1531.7666727679434,2095.4266665874293,7.610000475424168,90.57,1425.4233403062212,2096.496666587429,8.819999286863748,90.57,1275.3766734810795,2096.84,8.533333650282778,89.86,887.9233403062211,2094.48,8.789999762287916,90.06,748.9799938194858,2099.28,7.76,270.06,1g,5,1568113453
40213,40213,1311.5664921067707,1568114785.5054352,1311.5664921067707,-90.2600028663468,663.5276546998248,91.22434026975479,611.4950446498686,0.9980467557907104,653.1272601865575,119.19113394682935,650.4273931619533,0.9945402145385742,656.1708723071248,60.53976536703063,648.6845434843083,0.9905413389205932,623.0643882573936,146.52590383910817,659.2151758681725,0.5602744221687317,588.9215981931899,14.869902800064486,641.7960665600567,0.5064901113510132,521.8316726438443,204.9293266053837,512.0386733337921,0.725877583026886,518.1898831194612,-36.93179013384938,520.2899482264102,0.9596794843673706,602.5480082462358,303.2902562712722,305.3130857678857,0.6740889549255371,600.6714058212747,-128.7989348947394,305.2537946418474,0.07263657450675964,802.1054457720302,312.67239704949674,193.71603835650632,0.7510238289833069,796.0731862659977,-171.08240735880503,206.36383420912318,0.8724164962768555,547.8974248754894,170.27025219439278,79.54731584320123,0.6713030338287354,492.1303745881373,-11.051057619345743,-45.42661327893058,0.118255615234375,302.95092582531373,247.6858086296751,-538.735772997688,0.06522408127784729,523.1949008852854,-53.16281166100809,-474.72525576351364,0.16396722197532654,252.8806499632281,298.14459109860394,-805.6071235608798,0.017465561628341675,564.6193532594723,-48.22133031461932,-467.8215370174838,0.11558568477630615,662.4008378875002,2098.1166492106768,4.87335078932292,270.7229842135416,,,,,,,,,1546.4619892221353,2095.2833507893233,7.619895264062478,90.57,1532.021989222135,2095.4233507893227,7.629895264062481,90.57,1425.7151305395832,2096.493350789323,8.790157103906282,90.57,1275.6618321182289,2096.84,8.54659684270832,89.86,888.215130539583,2094.48,8.780052367968759,90.06,748.7213615671878,2099.28,7.76,270.06,1g,5,1568113453
40214,40214,1311.6,1568114785.5390427,1311.6,-90.74566736226556,659.9178992227178,91.23651393347151,610.8000562184435,0.9977118372917176,653.1269956710712,119.92441784789816,647.7482745151273,0.9942318201065063,667.6053495263536,61.83620503106585,651.4742329607818,0.9902893304824828,623.8383419169337,151.36510848220664,660.0798061754012,0.6182200312614441,595.4273232444433,16.915851632962013,644.9058374493909,0.4568258225917816,516.8224979716408,214.8073959790333,513.0310890190203,0.951907753944397,513.3159633815541,-38.31380286303914,520.4767755532582,0.9497972726821899,607.9960217714682,300.5725722025416,309.54094098727984,0.7037417888641357,597.1050393926351,-127.8333900865128,306.03414359018007,0.08688473701477051,802.0173170727817,312.22300165789994,188.42354166895996,0.7903993129730225,793.0780194890787,-163.5041873382628,212.1649229089517,0.9275082349777222,559.8746814393694,169.42552616908628,100.50628555514656,0.6565192937850952,489.07465829249037,-12.067297203513231,-35.10695093563882,0.14009010791778564,395.2127703587083,236.93594046106475,-408.6535073287316,0.0758729875087738,486.00876922198637,-55.72900338593765,-506.02018256515254,0.2157740294933319,257.0222531731968,301.26685866981006,-800.1124431106838,0.012172520160675049,504.4888297526867,-56.84437554027628,-526.6112310393489,0.16800710558891296,662.24,2098.12,4.87,270.79,,,,,,,,,1546.72,2095.28,7.64,90.57,1532.28,2095.42,7.65,90.57,1426.01,2096.49,8.76,90.57,1275.95,2096.84,8.56,89.86,888.51,2094.48,8.77,90.06,748.46,2099.28,7.76,270.06,1g,5,1568113453
40215,40215,1311.6330623028373,1568114785.5721016,1311.6330623028373,-91.87290070428286,659.6633652172053,91.10721275882887,610.8174506806213,0.9977498054504396,654.241885124683,119.03620273026856,648.4266604450014,0.9939614534378052,661.2267791232231,62.407488111663426,649.1583225838183,0.9902817010879515,620.1543829576467,153.01561385308776,661.0692647398951,0.5908950567245483,591.6994554152892,17.554141918420928,644.0163979724567,0.4333294630050659,520.9103652221153,216.84774216513688,514.5854373125376,0.9640614986419678,513.1554842866142,-35.430588721865284,520.2638820931039,0.9497441649436952,608.5252116771168,299.74540798554483,311.14610476432813,0.6926891207695007,626.4626047669684,-139.263188066637,333.0502159259079,0.7584887146949768,795.1229291898851,311.32725365621144,191.4984724028648,0.3775682151317597,806.2756371482131,-161.45382907085292,217.12307311064686,0.8338333368301392,544.7543105034225,168.9148081377983,100.91451028856336,0.4953231811523438,472.8583107329696,-20.572683982111162,-36.187781207383686,0.6129612922668457,583.0263465288654,204.87842935007583,-163.28059213631374,0.1526082158088684,453.0794044673957,-60.319426951288435,-535.1085873619373,0.1783035695552826,267.0786464990232,306.1055074290232,-788.121139537556,0.009498953819274902,475.1560902046653,-59.36955003650714,-562.8472180084052,0.031072169542312626,662.0680760252459,2098.123306230284,4.959268217660802,270.8329809936886,,,,,,,,,1546.9679672712803,2095.2766937697165,7.6069376971626665,90.57,1532.5312735015634,2095.4166937697164,7.6400813091488,90.57,1426.2976420346852,2096.4866937697157,8.746775078865069,90.57,1276.2343358044009,2096.84,8.576531151418669,89.86,888.8009482649686,2094.48,8.7997560725536,90.06,748.2021140378688,2099.28,7.76,270.06,1g,5,1568113453
40216,40216,1311.6666353511196,1568114785.6056714,1311.6666353511196,-88.66746203346857,656.4525556344547,88.79815799551564,608.6216955084598,0.9978076815605164,651.7083587555849,117.83012377612192,647.2919530975581,0.994316041469574,653.966952608036,60.735719630943,645.839884633476,0.988609790802002,619.7806547945178,154.12407724977595,660.4519922787913,0.5779078602790833,587.0879744825032,17.567434482935788,644.6372653767936,0.3980557918548584,518.3984939054698,212.985378290877,510.38229006542406,0.7882673144340515,515.9236351902937,-30.516803620058518,522.3457084516416,0.27564188838005066,606.2122475706976,299.94088310158287,316.36022981915,0.8664002418518066,622.5732126684702,-141.42011158186256,337.4819475907538,0.625526487827301,790.8525711102452,312.91831290822336,186.7404351831049,0.3853614032268524,806.8857253594574,-159.71803861084555,212.14938812975385,0.8281036615371704,560.9326732727892,166.26380670192037,115.97803379045521,0.4667692482471466,478.7590732509042,-20.578349936665987,-32.06330667474538,0.6311995387077332,675.4286078249794,188.8540635639653,-41.5164158336969,0.17168736457824707,421.4902029342784,-67.87124781045686,-529.7938374615912,0.11184442043304443,283.5398492325516,301.6292499747845,-769.130607291957,0.010310709476470949,437.4741187749668,-72.25539142556579,-595.6212646753763,0.03692030906677246,661.8934961741783,2098.126663535112,5.04991544802283,270.8766259564554,,,,,,,,,1547.2197651333965,2095.273336464888,7.5733646488804345,90.57,1532.7864286685085,2095.413336464888,7.63000939466413,90.57,1426.5897275547402,2096.483336464888,8.733345859552172,90.57,1276.5230640196282,2096.84,8.593317675559781,89.86,889.0963910898523,2094.48,8.829971816007609,90.06,747.9402442612674,2099.28,7.76,270.06,1g,5,1568113453
