,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
50198,50198,1596.2665707084582,1568816311.1217349,1596.2665707084582,,,590.3460603753634,75.92439233380534,614.1632986764969,0.9978120923042296,576.3110946149436,101.81606572423212,649.8309196609785,0.998122215270996,588.0835413482885,46.367164297011136,664.9252920187128,0.9777377843856812,535.3780379082772,147.7468087117557,651.9292412851015,0.8795839548110962,549.0503998205728,6.186856005790018,658.8979111613215,0.2581377625465393,477.1228693826388,164.26065907855013,524.5808486332073,0.9243000745773317,512.7705546751506,-15.69579875024563,536.6622497897607,0.5943364500999451,602.9412231262285,250.6622795484554,392.84634781856886,0.9830945730209352,509.0216173212854,-97.3259443247772,350.49099250422984,0.14231166243553162,805.6773079523666,281.01847118838737,283.5728587498725,0.4279729723930359,768.2601903316315,-155.56711554302942,288.8252280013545,0.06201764941215515,490.7421231050832,118.37592104159893,209.45153715142916,0.03029313683509827,387.4124521330576,-37.36374859739111,151.4995377294517,0.15960544347763062,599.2312413980727,103.26396638747572,50.50997867207161,0.13427391648292542,470.91037413287233,-38.25546749711373,-122.70137360625552,0.458875834941864,472.8122560538842,166.5464894526659,-353.98075360801437,0.08984202146530151,473.38302707629714,-87.75950098215475,-528.1108040396202,0.3523997664451599,695.3136883787047,2097.3800287874624,3.78,265.5732853542291,1950.7058798093567,2092.67,8.27677222069599,90.16,1483.692479305278,2095.913342929154,8.933371716616724,90.57,844.6107772614888,2099.18,8.166916158008705,270.06,1g,20,1568814665
50199,50199,1596.3,1568816311.1550968,1596.3,,,586.9630903028122,76.8045076342048,609.9163194128098,0.995857834815979,579.425303228822,108.11811146957778,648.2953442093401,0.9979547262191772,582.8708402612258,51.745454756150636,656.7829645486604,0.9845327734947203,529.2880761500596,152.3848064980011,642.5888100043437,0.8869317770004272,545.0080227349727,11.11960930231908,654.6313335209924,0.4337380230426788,469.6894063777012,167.9349783922142,518.9254072586484,0.9454957246780396,512.5936953038329,-15.182951297438402,535.3376750737449,0.6640462279319763,605.5557100614574,252.28873523975315,392.2326951670658,0.9854472875595092,478.8384227979029,-95.04728554407015,327.8291565738808,0.11916956305503845,808.1449795226649,288.657687084232,266.6202752203834,0.8905044794082642,763.3436439666135,-151.7475956875091,294.07193543131814,0.02970737218856812,492.57720872924483,115.26761853881015,210.94479070999958,0.029457271099090576,391.1296883593823,-37.69955432037528,152.1803362179536,0.15030300617218018,608.9183220578486,103.59621167281193,51.41090464813325,0.1474759876728058,457.5642890628122,-38.00852388491603,-103.52543209289257,0.7678960561752319,503.1501559137156,163.0459169832215,-322.9452614901916,0.040434598922729485,433.09045768953524,-85.77765886791035,-547.7322382420998,0.08009937405586243,695.19,2097.37,3.78,265.59,1950.98,2092.67,8.24,90.16,1483.99,2095.91,8.92,90.57,844.34,2099.18,8.08,270.06,1g,20,1568814665
50200,50200,1596.3332949937014,1568816311.1884315,1596.3332949937014,,,587.5579368146041,79.55890371516055,608.1481196087334,0.9971609115600586,578.0803148962087,110.96096593990706,646.0952133103051,0.9979915618896484,582.1698574777731,55.82157593950481,652.9302720865143,0.9879063367843628,522.0777568052437,158.69015014484768,637.3576100460552,0.8283695578575134,540.3011019417315,16.06510828528075,652.0616215059667,0.5080069303512573,464.6733133059744,170.7997762933426,517.0318885712834,0.9400427937507628,515.9569894778228,-13.622540241167355,537.1848638798941,0.6394219398498535,593.6015887093985,248.71539414322285,385.1037107164967,0.9860934019088744,447.25281714849854,-94.99662092322464,302.02711203300805,0.10524693131446836,800.5645522353695,284.55613035402536,273.59937442310604,0.499194085597992,752.8197030785135,-150.0544580429969,290.95337317575235,0.02660673856735229,480.1855698827878,114.67308889896864,208.3901681030454,0.02474123239517212,390.3272346317974,-39.03818022516885,156.66068841211663,0.08290097117424011,614.6216820964435,96.0452625733382,77.91850580141576,0.7199493646621704,476.51185539580575,-37.152051268716136,-104.72543976583248,0.5373255610466003,516.8560904338043,160.4303660872705,-308.0361864105976,0.09696617722511293,475.1500724820221,-89.61222614219521,-522.7899953248939,0.030214518308639526,695.0634790239346,2097.3600115018894,3.78,265.59332949937016,1951.2563484477216,2092.66667050063,8.269965494331286,90.16,1484.2863254439428,2095.9066705006303,8.926658998740285,90.57,844.0636515522783,2099.18,8.143260488032716,270.06,1g,20,1568814665
50201,50201,1596.3665245004536,1568816311.2217007,1596.3665245004536,-90.54838198872007,,593.3382913617697,83.38319892461827,607.234088333386,0.9978376626968384,584.0505622007465,116.17004842600849,644.5842112594735,0.9985462427139282,586.5156451377458,60.28300575896874,648.3843645685645,0.9915778040885924,522.1268072095573,164.46852545675281,634.8497839904893,0.8452407717704773,539.9883721410748,24.050353573032908,642.4904745397099,0.6807059049606323,448.3538420645315,171.1803096580999,503.66002498584623,0.9474490880966188,521.0691835294767,-14.220341738040064,538.0266355059223,0.7057229280471802,583.6596362416267,244.53815726134133,383.0655707544821,0.8671288490295409,435.2470403205623,-94.02100466161413,297.1345541286498,0.10434615612030028,803.1065563483791,283.11549420043303,279.93554106956475,0.3204231262207031,748.7570100592533,-148.00422929017046,294.2506701025999,0.01607793569564819,468.0570480160472,114.02914360140451,211.62260940714984,0.011675924062728882,395.0995032143178,-37.840075980457904,165.76232491287286,0.05617380142211914,612.5867414838767,88.76936696147406,77.51197855152469,0.7062687873840332,476.22380842707616,-34.31752269827738,-94.43620066309998,0.7957352995872498,525.3370508623286,151.6167497527466,-306.3030499081295,0.1536967158317566,415.3212558871916,-97.05174286706,-551.8508013872739,0.04169338941574097,694.9372068982767,2097.350042649864,3.78,265.5966524500454,1951.532153353764,2092.6633475499552,8.299872050408181,90.16,1484.5820680540367,2095.9033475499546,8.933304900090707,90.57,843.7878466462358,2099.18,8.206396550861713,270.06,1g,20,1568814665
50202,50202,1596.4,1568816311.2552161,1596.4,-89.99337563318855,,578.3897230203668,83.21870770315009,597.9351317092853,0.9976211786270142,565.56451025823,117.33729680558314,633.9180883094932,0.9985438585281372,583.6064817140848,60.68054896485338,646.1055589538224,0.9909268617630004,511.1289057262285,166.94290424728027,627.9528254737212,0.7862552404403687,539.855537891382,24.841980293364802,640.8209277663523,0.6889047026634216,456.2908652890517,168.13649746644282,506.54665668629013,0.9330308437347412,511.61896673310633,-17.897667484867142,538.431332432986,0.9336326122283936,588.839329340363,241.178378797308,385.20059810726076,0.8839179873466492,427.29585241279887,-94.85628306424316,292.25457084555387,0.124120831489563,801.9582594255081,283.6290152695008,278.4112954956423,0.4371797740459442,755.8313124258809,-144.73876986821318,300.35076505989935,0.045268505811691284,453.60912978045036,110.91859760167463,206.85577314188725,0.05307310819625855,400.2711447598028,-35.938547439583296,172.38581051609975,0.0589645504951477,619.8616972129357,91.13080010749135,74.02923731933312,0.8069844841957092,493.10003393863053,-31.12143785160919,-85.25220539242343,0.8570995330810547,519.1195802413129,144.35018390564153,-306.6871067030181,0.14283981919288635,403.0637689591108,-95.03699561821252,-547.2682127539373,0.020989835262298584,694.81,2097.34,3.78,265.6,1951.81,2092.66,8.33,90.16,1484.88,2095.9,8.94,90.57,843.51,2099.18,8.27,270.06,1g,20,1568814665
50203,50203,1596.433123851604,1568816311.288354,1596.433123851604,-84.84203390054235,,581.6809142555073,82.9074685930552,599.4623179194895,0.9976752996444702,568.566130693488,117.65225384045908,635.5282781052452,0.9985294342041016,583.2491082864337,60.922038799432755,646.2903893228538,0.9906151294708252,513.9352696644073,167.02807232648024,627.7846339025141,0.8024694919586182,539.2015589528405,25.317820993791386,641.7138526083028,0.6920426487922668,450.7059998055362,166.95708210977466,506.9977935186862,0.9224302172660828,510.5054958895633,-20.22515069533868,539.0140564349122,0.9297803640365601,600.8319304228188,244.66891912949959,388.86820792861806,0.9871271252632141,426.60789108586823,-94.37222503614937,293.59953156916686,0.1100631058216095,804.9616829434677,283.4085699452183,279.54574195993933,0.4984085261821747,755.0292521302539,-144.96690165542688,299.73151816348036,0.03019806742668152,435.4527246133713,110.31973714689043,195.96857628980183,0.0887327790260315,401.9806499066751,-34.398670597008945,172.2890013656681,0.15800848603248596,622.5911821860275,91.79614966353323,70.24158899747096,0.7826182842254639,492.4552003247268,-28.88900973951096,-92.13470157465844,0.7725938558578491,536.2115733167152,140.9716860038343,-278.9487945439949,0.13574638962745667,645.1717173453169,-64.64115204510763,-309.81985275315344,0.014390110969543457,694.6841293639047,2097.330062844519,3.78,265.63312385160395,1952.084927968313,2092.66,8.313438074198016,90.16,1485.1781146644355,2095.89668761484,8.94,90.57,843.2450091871683,2099.18,8.207064681952472,270.06,1g,20,1568814665
50204,50204,1596.466472198986,1568816311.3217163,1596.466472198986,-90.7119019670332,,577.2406391850126,83.28619160238244,598.297741030121,0.9975187182426452,564.0937337322363,118.12758863162716,634.3910606808051,0.998250424861908,582.172428171448,60.901685993136034,648.3086002404741,0.98716539144516,517.2250472107287,166.48429765075787,631.3112304509827,0.7630785703659058,529.4638833847728,20.472088607108734,643.528854095186,0.5821693539619446,463.55903700245653,166.2012510820822,514.8110546685634,0.921379327774048,505.460453002178,-19.80322020708555,538.6819084097599,0.930252194404602,595.0850074327358,245.28218412795457,386.4753019472012,0.9846848249435424,462.50695280900055,-94.37137119858234,321.28295728059584,0.14824643731117249,803.1782221008342,284.54338981370995,277.22268231799063,0.3679263889789581,751.135592201818,-144.9112352728902,297.74747499145167,0.048972874879837036,427.7918398503695,113.13984847854671,190.80639442259056,0.12444022297859192,392.47083501531495,-36.012899282544275,161.1249666847139,0.1589396893978119,609.0093501337419,97.62150351255484,51.1088219397025,0.8419298529624939,494.3750686891948,-32.52855371824057,-97.09371482762405,0.8485264778137207,539.2829831377304,151.02692762656676,-296.95908451271043,0.09465578198432922,1423.9748860893787,30.60856167176084,585.0932063121327,0.004943400621414186,694.5574056438527,2097.320058340304,3.78,265.66647219898607,1952.3617192515849,2092.66,8.296763900506946,90.16,1485.478249790875,2095.8933527801014,8.94,90.57,842.9782224081113,2099.18,8.143702821926393,270.06,1g,20,1568814665
50205,50205,1596.5,1568816311.3552582,1596.5,-84.81373623062461,,584.0007732852408,82.72898113792354,605.0330214043938,0.9979485869407654,574.1855946484447,116.95050254249426,642.8624247686399,0.9983397126197816,576.8360283102908,60.30681531336282,648.4038766003033,0.9883877038955688,520.8343181400985,163.94738367783128,635.0696519992588,0.7725621461868286,523.5579926805723,18.787344200916003,644.421941348118,0.5635027289390564,455.75718720982064,165.8307649972385,511.0107931243834,0.9349926710128784,508.17843849315847,-20.395277238032893,542.3813569760673,0.9162814617156982,599.6729292620598,246.27969275219917,391.925775138838,0.9839968681335448,572.718883601216,-102.97895490496808,386.32589001429017,0.879593551158905,799.5987927894223,284.5273903762266,275.8880748634405,0.4674384295940399,759.2453113463538,-153.29198631409548,297.64750902971616,0.0765545666217804,437.9239749963765,117.05766649975548,187.8138758033269,0.1499710977077484,399.7641394820066,-36.31956289819184,161.89532937971813,0.19002950191497808,614.2762177861966,105.49511061220295,35.58668978396469,0.8465055823326111,478.0667704959983,-50.76436830447321,-106.29645621666296,0.8607778549194336,554.541922969526,154.01557921088022,-330.9496488249892,0.03605109453201294,1783.7838490446845,70.27810016495023,989.7082632105504,0.005766451358795166,694.43,2097.31,3.78,265.7,1952.64,2092.66,8.28,90.16,1485.78,2095.89,8.94,90.57,842.71,2099.18,8.08,270.06,1g,20,1568814665
50206,50206,1596.5331001551071,1568816311.3882787,1596.5331001551071,-90.61396435282668,,587.258148833125,82.84950806148565,608.1052236399219,0.998137354850769,573.9283970950769,115.73077407444408,645.021460811892,0.9980224370956421,582.9762082799748,59.549378236953785,654.1655223312222,0.989032745361328,530.4261491145767,161.70575106883012,642.8410195090254,0.6852403879165649,520.9077126497914,17.39048541377154,646.957511340788,0.6214287877082825,464.1445665228121,167.89733826934142,515.1555861721064,0.9438631534576416,509.1800769241812,-22.729382282079843,541.2729425321684,0.8872425556182861,593.022017103095,248.82379672546813,385.4670867661583,0.9848918914794922,598.3077483874315,-106.48968523823862,388.88338154926004,0.7797492146492004,797.8980473550148,284.44188747289974,276.8597544396593,0.5006988644599915,760.787866319048,-158.75965899871073,289.9438853690865,0.1705918312072754,441.44896191295373,119.46224069868587,179.76375077322487,0.2994894981384277,399.3728540433135,-40.04477253540338,147.987166008681,0.3927936851978302,612.0105698757134,111.08944334512569,17.983345457437593,0.7162550091743469,577.4015853278099,-54.34224305271971,-30.887344390909423,0.4854454398155213,563.728688159096,160.333166866266,-359.1566321474701,0.06385526061058044,1237.4855116123026,-5.628445905480278,359.2249992228422,0.004160165786743164,694.3042194105935,2097.303379968979,3.78,265.75296024817106,1952.914731287388,2092.66,8.289930046532085,90.16,1486.0779013959625,2095.8866899844893,8.966480124085562,90.57,842.4352687126124,2099.18,8.129650232660428,270.06,1g,20,1568814665
50207,50207,1596.5672193795244,1568816311.4223158,1596.5672193795244,-88.70151841381876,,586.3301154627203,77.71038006079519,610.3899809242772,0.9971168041229248,573.7276260008564,113.25739244717151,645.48410864634,0.9978921413421632,584.0384077391242,55.26236662052216,661.2709452817558,0.987086296081543,539.6995719707193,156.2014254174521,649.36866713308,0.6245013475418091,520.2033973987213,11.139226422897796,647.6966989167755,0.6900447607040405,464.69006046307436,165.16955640838762,515.7427060613486,0.9337036609649658,504.0241941535814,-24.396182169617127,541.1163911571614,0.9862351417541504,594.9487486714321,249.80919725891263,385.5658598052929,0.9858908653259276,607.0368463371248,-112.24728068045485,393.2301301404643,0.747566819190979,802.2278650924136,284.27783806097267,281.6147341118326,0.4010292291641235,764.9347419164578,-163.75747932284443,285.7561862535078,0.3360199332237244,437.3127824933629,119.04216244435035,167.96964436200233,0.3654206395149231,402.16368705282133,-42.639637435571736,137.89307732983653,0.5222790241241455,657.668697586054,121.01703607804373,31.00072036712137,0.622361421585083,724.7433927395634,-43.65314645270272,84.81775514273383,0.5102850794792175,565.1420771430322,160.553334906163,-384.32679802665115,0.03648865222930908,898.7757536250435,-60.093161681787656,-43.36421519038617,0.00451284646987915,694.1745663578067,2097.296556124095,3.78,265.80755100723917,1953.1979208500532,2092.66,8.300165813857348,90.16,1486.3849744157205,2095.8832780620482,8.993775503619592,90.57,842.1520791499468,2099.18,8.18082906928674,270.06,1g,20,1568814665
