,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,scenario,participant_id,source_file
30549,30549,960.533853371596,1569241956.6693811,960.533853371596,,481.34187394558893,10.706802952968543,656.2322224052914,0.987110435962677,510.42210574726363,24.62482917582716,708.0494281670198,0.991095781326294,527.2518664041298,-27.844548922173637,704.983384269962,0.9965238571166992,535.0378850014087,47.735805983121615,728.9452316705895,0.30376797914505005,470.49721699732663,-105.87842431176873,703.053571392741,0.9358925819396972,314.89585063139623,120.54466836449328,570.7240281816735,0.7922453880310059,435.7707159024224,-160.3734340861154,531.6184490115202,0.9796504974365234,348.2106304919619,313.4681445698684,486.9902364434245,0.9312222003936768,545.752697776194,-230.40489260292458,321.1211439881565,0.9763948917388916,400.8177609685797,506.4958260105412,372.997703385111,0.4326673746109009,721.0148387522063,-223.92323567704483,141.15007655535803,0.769166111946106,378.477933117901,118.4202542551027,103.91875343646058,0.13654491305351255,393.0516270908451,-87.75796743470718,119.26796642246998,0.2300735712051392,631.1199891973478,147.16023866981612,-32.11185605027416,0.5380765199661255,763.3635983572647,-128.60008383606348,52.9692903233873,0.06394904851913452,217.02701307011884,236.49542335316508,-749.0322025661246,0.002155691385269165,519.4843809956549,-90.0569688368722,-438.97027302188116,0.024065732955932617,1755.5632293256808,2019.976193543777,5.5,357.6810920803514,,,,,1759.9833853371595,1414.7227143758712,7.576926685797951,179.85,596.1306709612885,2094.8,7.7032293256808195,90.06,556.0398909038946,2094.72,6.474586513616392,89.67,198.3503589383309,2108.8358346054465,7.190156011478771,102.2,1749.2967706743189,2200.7624023529133,7.9978627546705745,178.81,1748.8367706743188,2222.982714375871,7.63,178.81,1748.4467706743192,2241.919329038712,7.71,178.81,,,,,1a,28,1569240955
30550,30550,960.5666024457913,1569241956.7021673,960.5666024457913,,507.8043747598757,-2.1060836299859886,671.1596961918312,0.9979214668273926,513.3606885289748,15.859022711550006,709.0694647830609,0.923310399055481,525.6376362589186,-38.42409431576972,706.4561034203115,0.9973453283309937,525.8623202583628,43.75425289823699,728.6408545082539,0.3275531530380249,463.8946342046932,-113.20774568279785,697.4317396208977,0.9021536111831664,334.72877195222424,101.00484349788219,553.2899121586712,0.07694989442825317,443.8707229451628,-158.6925916362914,534.7150197015911,0.7986507415771484,343.89667317521577,319.44342821188405,487.7498982507142,0.4874589145183563,551.1334738073816,-231.20431046076342,320.90636710860804,0.9740179777145386,401.502977057044,503.5476856699898,372.0881898015492,0.4839361906051636,718.4750336743894,-221.84025926763127,138.67711722787405,0.8164247274398804,411.06922785305113,126.44271294500716,95.51725157019848,0.011018484830856323,395.59593105230095,-89.61233343078865,110.23607249196304,0.3247355818748474,694.5701056357345,141.24210361649142,-1.0353431670717723,0.3788529336452484,799.85453086879,-122.08392436817024,62.519443911615156,0.6060192584991455,217.2054039183149,214.30275179409347,-741.6175745492656,0.001653909683227539,507.60752412051596,-83.43180042510407,-443.04254125403656,0.03651872277259827,1755.5566795108414,2020.1563134518522,5.5,357.7498651361617,,,,,1759.9866602445788,1414.4738214119861,7.5933012228956525,179.85,596.382838832593,2094.8,7.69667951084174,90.06,556.2429351639062,2094.72,6.343590216834787,89.67,198.58287736511826,2108.783436086733,7.199980733737391,102.2,1749.3033204891585,2200.4938599445113,8.073185625319997,178.81,1748.8433204891587,2222.733821411986,7.63,178.81,1748.4533204891586,2241.667161167407,7.71,178.81,,,,,1a,28,1569240955
30551,30551,960.6,1569241956.7356026,960.6,,503.3685488294418,-13.801688575733294,662.9469315339229,0.9982191324234008,516.792606629187,5.566559725197905,712.3346127985465,0.980970859527588,509.4678160687104,-48.599469398880046,702.2146291408351,0.9939174652099608,511.6461679231485,36.51025980791057,723.168013900318,0.4034217000007629,475.8789835021598,-113.25570285856304,698.0856910418743,0.8004965782165527,317.9094914725277,108.734123690234,562.8392439819664,0.9334280490875244,446.19766340257337,-165.84491702909685,531.4719362706546,0.9822955131530762,329.309454589884,317.1032046602096,476.1426084456377,0.9333294630050659,554.0856999426392,-227.91033683776902,324.90643964786886,0.9762988090515136,395.6700111005933,521.2287246277352,376.3856306713791,0.6751691102981567,717.8869521391379,-219.9766022682029,139.20702638932931,0.7674309611320496,411.1013784204585,123.19435472292449,110.72513773707134,0.1499287188053131,408.2702815107675,-90.95431247054852,103.80759156049751,0.5090329647064209,666.9625381017182,151.99760092167816,-50.26349605530089,0.26732611656188965,809.5713077920856,-120.7936137817965,61.589238678417814,0.7257744669914246,205.20826997012446,206.11580279731686,-751.1661396702423,0.0011216700077056883,488.1992300087683,-80.63798019754194,-471.9543453273778,0.015206217765808104,1755.55,2020.34,5.5,357.82,,,,,1759.99,1414.22,7.61,179.85,596.64,2094.8,7.69,90.06,556.45,2094.72,6.21,89.67,198.82,2108.73,7.21,102.2,1749.31,2200.22,8.15,178.81,1748.85,2222.48,7.63,178.81,1748.46,2241.41,7.71,178.81,,,,,1a,28,1569240955
30552,30552,960.6335145476363,1569241956.7690995,960.6335145476363,,512.8025871365322,-22.65266225796407,669.7768340010775,0.9988425970077516,516.2792834861651,-0.6157041759965125,713.5434780388333,0.9889901876449584,515.7240967241405,-54.570009927587925,705.6854393656529,0.9917763471603394,493.91267569564593,32.697142947479804,719.453751669311,0.5338542461395264,480.598628541928,-113.8135832838244,699.6676710256603,0.7868391275405884,323.19511241848187,113.05179657865068,558.7964074842066,0.24225738644599915,441.36419001441743,-165.05183310881114,531.3063593533352,0.9757729172706604,362.8982176979982,311.6679193150019,488.16346596166335,0.9316041469573976,541.6484754912128,-228.78892031214454,321.41670830352376,0.977999985218048,389.05699972396036,526.5421558035358,372.67988925284124,0.5831959247589111,721.0920349881912,-220.12661283619803,140.32016126481787,0.8120871782302856,369.63163227558715,122.85246428360277,121.79062233594635,0.4580369591712952,391.101361567664,-92.27100880307896,90.18042379278464,0.4712448418140411,724.5173306768538,151.21893612628756,-0.7703474396113279,0.6980127096176147,629.2022321162923,-117.85253386391753,-139.74371968578694,0.5225008726119995,191.73068575252464,202.1044071599577,-764.6450615462696,0.0014216601848602295,466.14961306694914,-81.88389507953313,-496.8347275225306,0.0238666832447052,1755.5466485452366,2020.5209785572354,5.453079633309368,357.8970834595632,,,,,1759.99,1413.9619379832016,7.6267572738180816,179.85,596.8947105620348,2094.8,7.67994563570915,90.06,556.6443843762896,2094.7233514547634,6.075941809455338,89.67,199.05460183345315,2108.6797281785457,7.186539816654683,102.2,1749.3133514547635,2199.955235073674,8.079619449964053,178.81,1748.8533514547635,2222.225289437965,7.63,178.81,1748.4633514547636,2241.1519379832016,7.71,178.81,,,,,1a,28,1569240955
30553,30553,960.6664988108556,1569241956.8020663,960.6664988108556,,512.8344883430145,-26.098104060723553,671.0565760426433,0.9989463090896606,515.0668476215027,-3.03828910989931,716.1599960177309,0.9917142987251282,510.54233339537353,-58.77791025608911,706.5687633758124,0.9851253032684326,484.959295970998,31.829758634439006,719.500229433501,0.5554190278053284,484.5925440921495,-113.82959208203712,702.4010735982739,0.6723635792732239,328.42059923968037,113.7648827287212,557.6124946557113,0.2499056160449981,446.04773018494825,-162.97522832896485,531.6668314905938,0.9786439538002014,345.8435529346035,313.9048522061991,482.5845739555376,0.9483413696289062,540.6128330567758,-227.82990769376548,321.7545335696798,0.983171045780182,389.54084366688085,528.9803372569843,373.2713211567623,0.539465069770813,721.8075780982813,-219.9867001597352,139.82611618407472,0.8323006629943848,399.4404297506545,119.2983428590223,132.5792132726225,0.07040524482727051,360.08145262107314,-91.30581201658372,107.51669478558729,0.7015160322189331,694.6318557811799,155.26971873474528,-29.50154682114584,0.8247781991958618,751.7077180329007,-92.30400122769414,-22.142203750942198,0.6183624267578125,176.94062162524034,198.6098965170921,-780.0039400039894,0.001048445701599121,457.6385985072725,-80.20179710337257,-511.1750097200196,0.025613337755203247,1755.5433501189145,2020.6990935786207,5.4069016648020325,357.972947264968,,,,,1759.99,1413.707959156411,7.643249405427844,179.85,597.1453909625033,2094.8,7.6700503567432925,90.06,556.835693102963,2094.726649881085,5.944004756577238,89.67,199.28549167598985,2108.6302517837166,7.163450832401018,102.2,1749.3166498810856,2199.69465939424,8.010352497203051,178.81,1748.8566498810856,2221.9746090374965,7.63,178.81,1748.4666498810855,2240.897959156411,7.71,178.81,,,,,1a,28,1569240955
30554,30554,960.7,1569241956.8355498,960.7,,508.4702329509397,-32.3905662228721,670.9339270746041,0.9990293979644777,521.3409805415583,-8.882611169070984,719.7701491128322,0.992609977722168,513.9450882334031,-67.29552222458528,708.6544988832698,0.9978294372558594,485.5100388940371,30.27545732380421,722.7589550070985,0.5359447598457336,502.61874281564513,-115.00052337788776,716.2860941189776,0.8848543167114258,330.31435972379006,115.06442948752924,557.2072818668222,0.20946180820465088,441.5022848770144,-159.56235525093,532.9512441037648,0.7280899882316589,338.70002155679884,316.90423872253155,482.05816668068115,0.9449386596679688,549.0218587287125,-227.50069349243438,325.717808315962,0.9778273105621338,385.41926546961264,530.2797768163722,371.47917027238816,0.6063997149467468,723.44588438585,-218.57706456600758,141.9984040303186,0.8540138006210327,414.8764627821875,116.56038920051857,138.76023922910605,0.037737637758255005,369.4418823799814,-91.74625920931395,89.00485128550875,0.4301791787147522,732.5609971782577,143.15668070882612,17.771012775688177,0.8111993074417114,666.176238782166,-93.5586794294345,-107.58687444060577,0.5969647765159607,158.46111192307538,234.1988264278582,-798.5943156720323,0.0008157789707183838,428.2340738460173,-77.49042836307066,-531.3847882585113,0.06196188926696777,1755.54,2020.88,5.36,358.05,,,,,1759.99,1413.45,7.66,179.85,597.4,2094.8,7.66,90.06,557.03,2094.73,5.81,89.67,199.52,2108.58,7.14,102.2,1749.32,2199.43,7.94,178.81,1748.86,2221.72,7.63,178.81,1748.47,2240.64,7.71,178.81,,,,,1a,28,1569240955
30555,30555,960.733075821722,1569241956.868817,960.733075821722,,528.3578601599323,-35.15543430811473,676.0410798588671,0.9991380572319032,514.3524323783398,-10.731875129566188,717.964426091092,0.9946730732917786,514.3143247949154,-68.80012543650587,708.2461701907267,0.9980895519256592,491.967213792106,28.79770796225678,724.9844365507498,0.6525580286979675,499.72028448010764,-115.85054147003076,713.9668769896467,0.9082007408142092,331.57905023509136,116.47041110126965,555.8581208618111,0.20598727464675906,444.5078693059961,-157.57474525713403,535.2016238364762,0.7409564256668091,338.46718670857865,316.64185822192576,481.07888146214134,0.96358060836792,550.4729531870815,-230.3643313255806,323.4678075265852,0.9768449068069458,389.4144001576749,530.5359167413067,371.5181086602822,0.5957645773887634,725.7908353841997,-217.442430355636,142.83694085124702,0.8069088459014893,423.4457679324346,112.61782369792364,145.32477207106524,0.018962115049362186,355.6331194589603,-90.25145526527815,108.8929158501285,0.6876730918884277,705.4397012993753,131.8830576583178,22.949618669082327,0.8382400274276733,757.9995293760851,-80.49256675871547,-12.00176712773731,0.33068034052848816,183.64583105567908,213.6229812062981,-776.5455212998137,0.0013479888439178467,399.32369333060205,-70.23077611400234,-554.5651111081836,0.07700034976005554,1755.5366924178275,2021.065224601643,5.445997136477078,358.09961373258295,,,,,1759.99,1413.1986237549133,7.633539342622438,179.85,597.654683827259,2094.8,7.669922746516585,90.06,557.2251473481595,2094.73,5.836460657377563,89.67,199.75153075205367,2108.530386267417,7.156537910860976,102.2,1749.3266151643445,2199.1753161727406,7.873848356556095,178.81,1748.8666151643445,2221.468623754913,7.63,178.81,1748.4766151643446,2240.388623754913,7.676924178278048,178.81,,,,,1a,28,1569240955
30556,30556,960.7662310540512,1569241956.9021642,960.7662310540512,-75.8156212707743,501.596669969484,-39.934488817011975,666.9351617107168,0.9988337755203248,517.4777190381528,-14.00060510102833,718.6141375253163,0.9946284890174866,521.7561607052428,-71.74207946930116,709.5540272814833,0.9973466396331788,487.7692227521953,29.056856683387853,721.6368855620178,0.70443195104599,511.9456145349244,-116.2356193828702,713.7536758669772,0.8701170086860657,332.2490335731808,117.57257416289005,554.9684970827172,0.20123323798179624,444.98656457790617,-157.5673679443894,535.5332239582634,0.7116043567657471,339.8637848988537,320.0429683106201,478.1080633128015,0.970157027244568,550.7216316663436,-232.23579428297646,322.7091149474923,0.9748395085334778,396.9764230575586,533.9479903451368,369.4984005056326,0.7795424461364746,726.2366730799782,-217.40230196795682,142.63772712590622,0.8097430467605591,425.501652118072,110.44224693699776,152.56214615889445,0.012980550527572632,371.1139504074157,-93.85374421423585,93.99221201919279,0.50328528881073,672.5281459269868,129.4769639435233,28.20742800413077,0.8394489288330078,805.9679973106734,-83.36944024550495,29.173036305221896,0.6352179050445557,199.88445209868598,233.46304142898808,-759.2042516365352,0.0018641650676727293,405.9646400447718,-67.28595348206495,-551.4722115310961,0.026456147432327267,1755.5333768945948,2021.250893902688,5.532200740533501,358.14934658107694,,,,,1759.99,1412.9466439892099,7.607015156758922,179.85,597.9099791161954,2094.8,7.679869316215403,90.06,557.420763218903,2094.73,5.862984843241078,89.67,199.98361737835944,2108.480653418923,7.173115527025673,102.2,1749.3332462108099,2198.9200208838047,7.807537891897308,178.81,1748.8732462108105,2221.2166439892103,7.63,178.81,1748.4832462108102,2240.1366439892104,7.643768945948652,178.81,,,,,1a,28,1569240955
30557,30557,960.8,1569241956.9361286,960.8,,520.9079063552597,-37.35680871332341,670.3918998615261,0.9987441301345824,522.3937063807721,-11.393197336127734,717.4996957249314,0.994854211807251,523.1043317070157,-70.24751445236454,707.730805406087,0.9979064464569092,492.07627914543775,28.02926962925426,721.556663105571,0.6984820961952211,516.9934606357533,-116.7988433383353,714.3292225317379,0.9157291650772096,331.2701521930409,119.71435280267565,570.8443434983927,0.7139739394187927,455.80755215113686,-160.52595958063083,533.6856487685689,0.9805053472518921,343.2151936315727,323.4341306123148,477.7682811411733,0.959282159805298,554.1567685156864,-231.41708912284042,324.26156314443716,0.9703984260559082,395.0326379488938,527.7449341329734,375.4053364660854,0.6178353428840637,722.2770702751138,-219.3612847101936,140.63900794353316,0.8257275223731995,431.11300863148233,106.62197884122016,161.19030759482496,0.008924484252929688,372.01905435072433,-94.56447814437149,85.93018186874497,0.5328372120857239,665.6033813210026,129.93715067110242,35.83855303680173,0.8289375305175781,729.7190574794623,-82.47243711708184,-58.62300402406321,0.4505050778388977,258.24174479504563,218.8269533212714,-702.235682856372,0.0017776787281036375,374.8899058141064,-64.42508480799577,-582.8278531914954,0.007828831672668457,1755.53,2021.44,5.62,358.2,,,,,1759.99,1412.69,7.58,179.85,598.17,2094.8,7.69,90.06,557.62,2094.73,5.89,89.67,200.22,2108.43,7.19,102.2,1749.34,2198.66,7.74,178.81,1748.88,2220.96,7.63,178.81,1748.49,2239.88,7.61,178.81,,,,,1a,28,1569240955
30558,30558,960.833190003201,1569241956.969254,960.833190003201,,542.5566050475711,-38.885346708563475,675.0173641333254,0.9987115859985352,526.4133845092315,-12.799061115838759,720.5079209212503,0.9961630702018738,515.4592555100768,-72.08829061466194,706.3168664790828,0.9981356859207152,488.1837738713749,26.24592293271628,719.6676471584256,0.7071181535720825,525.16433853359,-117.67451661611788,716.617147215715,0.8743671178817749,333.52923120760795,120.67899185339786,567.8547345909246,0.7129203081130981,451.4087870121869,-163.2474559688484,533.3682316223108,0.981655478477478,331.16616943023536,315.91974909105016,472.1070177024389,0.8254764080047607,552.1337852749872,-231.78539850172538,320.05787169358075,0.9769655466079712,399.58621995191504,522.6688324961085,376.7364883845207,0.6566823124885559,728.4074824660596,-219.32487359214542,145.14855084463292,0.8568160533905029,433.17488725175605,103.91861883694773,166.18454653780037,0.0084572434425354,366.7603021398446,-99.15604008733473,82.90196215525219,0.5104446411132812,657.3719622768317,132.80184110150634,31.411948490488786,0.8963726758956909,697.7746618281869,-76.75804409634094,-85.47533336030176,0.6372237205505371,380.75195704021536,198.6788244912396,-587.5679266201507,0.0009323656558990481,344.2330921034166,-71.23430074811624,-621.694075084617,0.014999717473983763,1755.5233619993598,2021.6291830182458,5.666466004481489,358.24646600448153,,,,,1759.99,1412.437755975672,7.583319000320107,179.85,598.4255630246483,2094.8,7.6999570009603175,90.06,557.8191400192064,2094.73,5.9165520025608505,89.67,200.45233002240747,2108.3802149951985,7.206595001600532,102.2,1749.34663800064,2198.3944799743913,7.826294008322765,178.81,1748.8833190003202,2220.7044369753517,7.63,178.81,1748.4933190003198,2239.6244369753517,7.643190003201063,178.81,,,,,1a,28,1569240955
30559,30559,960.8664258720444,1569241957.0024252,960.8664258720444,-106.9572596461137,517.1534659367057,-37.00449735781137,663.8535884813516,0.9987540245056152,527.901568439148,-13.265040427912565,717.6529053939438,0.997018575668335,523.8215096286756,-70.89762331366529,704.7960706184787,0.998041570186615,490.74977271329766,24.44770519613429,720.0939986114131,0.776045024394989,526.5535714547225,-118.19551840256615,715.6296531720945,0.8718198537826538,328.5681832779,121.74303802915622,567.286833202386,0.7364131212234497,446.7776673118399,-159.98889516243653,532.1152195235305,0.9813566207885742,334.7279796918932,319.89700104484297,473.964090444946,0.9592225551605223,543.9285837414849,-235.067362576624,314.48011212817636,0.9696583151817322,399.8648377276815,523.8937351797218,372.4618781609044,0.6964681148529053,729.5277856311243,-219.4430853778691,144.68279750632175,0.8458354473114014,428.8913351305187,105.19477584799931,164.32535564684372,0.015595704317092897,362.11038647752366,-98.38974697966728,78.17459245118015,0.5750024318695068,676.0088537379603,129.86807620319175,28.435053707911443,0.7898740768432617,774.6444194793346,-71.13405957277948,-10.318787603756393,0.6916360855102539,484.7763048666135,196.8466309220449,-491.47370656066323,0.0004139244556427002,1327.2283341294485,-44.881361639143655,328.2623742583021,0.03494375944137573,1755.5167148255912,2021.8186274706527,5.712996220862165,358.2929962208622,,,,,1759.99,1412.1851633724625,7.586642587204441,179.85,598.6814792147419,2094.8,7.709927761613321,90.06,558.0185552322664,2094.73,5.943140697635522,89.67,200.6849811043108,2108.3303611919337,7.223212936022202,102.2,1749.353285174409,2198.128593023645,7.912707267315452,178.81,1748.8866425872045,2220.448520785258,7.63,178.81,1748.4966425872046,2239.3685207852577,7.676425872044405,178.81,,,,,1a,28,1569240955
30560,30560,960.9,1569241957.035934,960.9,,520.1645480768841,-37.56780136468656,664.3953948542135,0.998687744140625,523.9224796336505,-16.443968101436823,714.5542195943625,0.9975982904434204,509.8667510456245,-73.56514860841109,697.4290871975943,0.9981102943420408,494.41649589772237,21.62240625706395,721.0443370540518,0.8370494842529297,530.6115733261881,-121.32080867963076,714.8618871715747,0.8503662347793579,328.9573464632018,122.30651230931343,564.3056853095422,0.7704704999923706,447.51832196466734,-164.3843048944339,528.8175091800694,0.9828819632530212,329.95965235019287,317.8559012848367,471.4563471257633,0.9537429213523864,543.4558610781206,-230.18086237689843,314.53905723944536,0.9778190851211548,406.8671681113311,518.3759765213246,365.80088856957593,0.5051473379135132,725.9832452878118,-221.5428947098843,143.99788766187152,0.8479045629501343,431.3105455545658,114.23249202713734,154.27242394721296,0.0060835182666778564,361.6763768423823,-95.05273682958824,76.11351963888599,0.5283248424530029,722.6895408947653,139.9237122770413,45.01245005350519,0.8401930332183838,679.3842729280989,-79.64630985797102,-95.65741521089085,0.6284857988357544,512.0670417639258,192.70681468348323,-454.6923343380578,0.0009295940399169922,1043.82779239336,-45.82432259005112,51.056580137973185,0.022333920001983643,1755.51,2022.01,5.76,358.34,,,,,1759.99,1411.93,7.59,179.85,598.94,2094.8,7.72,90.06,558.22,2094.73,5.97,89.67,200.92,2108.28,7.24,102.2,1749.36,2197.86,8.0,178.81,1748.89,2220.19,7.63,178.81,1748.5,2239.11,7.71,178.81,,,,,1a,28,1569240955
30561,30561,960.9330062300877,1569241957.0692296,960.9330062300877,-107.10117839930271,528.3345225281232,-39.83359420563328,664.4951048236222,0.998610496520996,523.6742120316452,-16.903919298425382,714.3399916271907,0.9971936941146852,509.48834386672587,-73.70439261113933,695.8559390718831,0.9977653026580808,491.4294565414852,22.155151074040926,720.3507102555398,0.8654730319976807,527.3770460042887,-123.56869596494244,714.443626913145,0.7997890710830688,330.05160361920946,126.64641320221969,562.0015533079536,0.6920337677001953,448.92775591556,-162.8767232582594,525.5914944891551,0.9857134819030762,334.93634479517164,314.2466374033124,471.2201582252686,0.7663319110870361,548.6224986328343,-234.2833763362384,313.44312225884585,0.9608139395713806,407.33564894238054,518.4788295879828,361.6318226925798,0.5582974553108215,728.873240263393,-224.182687174526,144.50897323323522,0.7804874181747437,439.1830831140146,118.27453575123508,133.39144199988823,0.0030188560485839844,367.01700932338514,-91.07405412357271,74.7662407777673,0.536173939704895,728.6231249954258,141.66017103836774,18.02034033570689,0.40273517370224,761.0685928139043,-71.42095235679788,-11.346508628212405,0.37436965107917786,518.5705474722934,188.9987968663245,-443.2462065101471,0.0017050504684448242,798.6930620089992,-64.78524933991946,-187.23575575964625,0.047009170055389404,1755.5066993769913,2022.1849330194652,5.588367603543294,358.3796074761053,,,,,1759.99,1411.6791526513323,7.5933006230087825,179.85,599.1941479716762,2094.8,7.716699376991218,90.06,558.4180373805269,2094.7333006230087,5.996404984070263,89.67,201.1543442336236,2108.2304906548684,7.233398753982434,102.2,1749.3633006230084,2197.5860482902717,8.085816198228352,178.81,1748.8966012460176,2219.9391526513323,7.63,178.81,1748.5066012460175,2238.855852028324,7.71,178.81,,,,,1a,28,1569240955
30562,30562,960.9661615946756,1569241957.1026757,960.9661615946756,,533.3229442757506,-40.980251441091134,665.7990371685197,0.9985878467559814,524.0530641136137,-19.689917797961847,712.9730411035359,0.9973683357238772,521.3391112922153,-76.02680248785741,698.7091154256219,0.9975597858428956,492.6570127690084,17.889884875340947,720.4893876655485,0.8659116625785828,531.1874536580493,-126.65776171883525,712.7913259170505,0.8258376121520996,326.92535907995807,125.5673929009765,558.3165127829063,0.7555872201919556,445.7259161848786,-162.71661052141746,521.1378826942297,0.9831840395927428,355.85078719077296,311.3010893958755,477.5275770360751,0.9416936635971068,563.1506677438764,-233.85432662327926,313.1696675421984,0.9569427967071532,393.3086177801004,524.419882512486,352.53341514714333,0.6106096506118774,728.7343024988678,-232.8118160497786,144.77590268140247,0.859269380569458,438.4089527315048,121.8236034139192,126.1393731274811,0.002905309200286865,369.73116221239167,-89.84268379947781,77.46196802621701,0.43246257305145264,718.8919989973509,147.77698623226485,-6.871277306713409,0.6044654846191406,788.481328177758,-71.15405391653223,17.054967757973372,0.3809935450553894,503.24273735290666,173.20765901766828,-456.6787349609255,0.001990377902984619,1520.7202500928506,-47.44074962826006,517.1537129605097,0.02020338177680969,1755.5033838405325,2022.3606564517804,5.415959707687076,358.41939391361063,,,,,1759.99,1411.4271718804655,7.5966161594675565,179.85,599.4494442790018,2094.8,7.713383840532443,90.06,558.6169695680534,2094.7366161594673,6.0229292757404504,89.67,201.38974732219646,2108.180757607987,7.226767681064889,102.2,1749.3666161594674,2197.310858764193,8.172020146156463,178.81,1748.9032323189354,2219.6871718804655,7.63,178.81,1748.513232318935,2238.6005557209987,7.71,178.81,,,,,1a,28,1569240955
30563,30563,961.0,1569241957.1368108,961.0,,524.8173248590386,-46.87420951167004,664.1622491582764,0.996845245361328,520.7022491369675,-21.4427356614066,710.9694193887763,0.998247504234314,506.264717313276,-80.18593142776629,694.6464172789956,0.9970954060554504,499.19397782014346,12.507628856305251,720.630864276717,0.8721529245376587,524.5903461303818,-129.2809083487938,711.306629001391,0.8047173023223877,335.89939092776024,109.580516202145,558.8587411969504,0.9482563138008118,441.84161248749115,-159.99165628117427,519.4696363451425,0.7002036571502686,348.939044571985,312.2079059206714,472.6456757687365,0.9507728219032288,556.107619556733,-235.57997054916973,310.85970981583563,0.9570350646972656,385.4320681350792,523.8687617989597,349.78164904033133,0.6023237705230713,727.6692063904206,-234.57985175228782,147.21848244674877,0.8764804601669312,437.1469936895688,118.07074321107264,115.56383781513536,0.020247161388397217,389.8095597457231,-88.93062294812842,85.5389643353177,0.4525147974491121,713.3020457701317,149.44179874632297,-15.752975981522894,0.4136984348297119,792.2907599438088,-73.73623653034527,19.521467919063355,0.28074580430984497,470.36374412617363,149.99091574233663,-487.83985894297433,0.003751993179321289,1115.5987690780114,-53.23749711696097,124.12746394169052,0.00580945611000061,1755.5,2022.54,5.24,358.46,,,,,1759.99,1411.17,7.6,179.85,599.71,2094.8,7.71,90.06,558.82,2094.74,6.05,89.67,201.63,2108.13,7.22,102.2,1749.37,2197.03,8.26,178.81,1748.91,2219.43,7.63,178.81,1748.52,2238.34,7.71,178.81,,,,,1a,28,1569240955
30564,30564,961.0326782680676,1569241957.1691892,961.0326782680676,,535.1442498008508,-41.91524796646417,670.6064421795514,0.9979453086853028,516.8417728238245,-24.238231955892182,709.4476756136435,0.997760534286499,521.3238588338953,-82.09209154220571,697.3575745209266,0.997158706188202,495.6473189081234,9.084289282447926,719.2896143847189,0.7864196896553041,524.1586377586801,-130.47452251192422,709.8411647881869,0.7906132936477661,326.6513767616096,116.96903447139317,560.0124960542341,0.7383008599281311,450.15981264991484,-168.41302422987033,520.1473585833928,0.9738793373107908,362.9280072429897,308.34295153982106,477.2577426512671,0.9351305961608888,547.7891639143893,-234.408924308908,305.24433732740874,0.979920506477356,386.97648502673246,521.9214779995365,347.22649015654787,0.7008830308914185,732.8708199102845,-235.1773234886809,143.86013041096632,0.8600637912750244,441.6301039889423,116.48826658713915,107.25215194053636,0.03328341245651245,411.6714246915277,-91.70552246045251,76.10353194051031,0.17654064297676084,695.0207630765201,150.18757007506196,-35.36015151549623,0.4656446576118469,810.1768211620662,-85.55433186378067,34.56520718201989,0.4157664477825165,476.5180722397225,160.07073726161101,-485.1611471289517,0.002843618392944336,921.7697638168762,-66.74961467277691,-63.66939027441674,0.009556680917739868,1755.4967321731933,2022.7099269939506,5.236732173193255,358.47633913403365,,,,,1759.99,1410.9216451626874,7.596732173193255,179.85,599.9648904909261,2094.7967321731935,7.713267826806746,90.06,559.0226052620183,2094.74,6.07614261445396,89.67,201.8554800496654,2108.080982597899,7.190589558739295,102.2,1749.3765356536135,2196.775109509074,8.112947793696478,178.81,1748.9165356536137,2219.1816451626873,7.61039303915953,178.81,1748.5232678268067,2238.091645162688,7.674053905125805,178.81,,,,,1a,28,1569240955
