,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
32597,32597,1028.4498977794942,1568374098.1934571,1028.4498977794942,-88.31241792945492,2.628065171216812,621.185772008914,33.11908311996417,685.0750295266644,0.9985873699188232,612.2503872023381,61.88975017565367,730.9618557061522,0.9856843948364258,612.2383831201903,-1.2471245571455327,725.0649972184424,0.9875839352607728,560.6329948020814,107.81895178179545,727.369797599061,0.786207914352417,548.3394899692489,-46.33465683166835,715.3775555199002,0.5203934907913208,482.36181540421603,168.74216940703613,600.6683971416559,0.9787772297859192,487.60151106143684,-93.0172334150351,567.1215101663763,0.9508905410766602,589.6636728850374,255.5647591531313,370.2364626808423,0.8988627195358276,552.086185517428,-172.95458750284408,332.9994254237595,0.4729002714157105,781.7037703876314,274.5360921457604,204.41296699894585,0.8809097409248352,755.806742795189,-185.36277426259903,196.31829745398014,0.8618757724761963,448.4781222806262,139.13651747246587,158.3538326020978,0.291927307844162,402.573096055536,-47.416215568163395,153.22627991663148,0.7576536536216736,728.2603048602125,174.64967852785458,2.7626649326790584,0.2971940040588379,800.4749295502695,-39.7810637595413,84.9783226992717,0.5737348794937134,298.35407541875736,223.88859052791446,-754.0360044137308,0.021505087614059448,578.6942463715989,-88.22020066969328,-465.0137490170131,0.08581176400184631,1756.7050102220505,1952.3595297856725,4.58,359.1300408882023,1760.62,752.9506746553384,6.675010222050582,180.37,843.6940902374981,2094.53,8.895030666151747,90.06,1759.38,1518.3306746553385,6.499897779494178,179.28,581.1241311257005,2094.8,8.530061332303495,89.87,564.8691209036499,2094.76,8.65004088820233,89.83995911179768,224.04920268005455,2103.410102220506,7.835010222050582,100.73582798609716,196.9742742344086,2109.135153330759,7.24995911179767,102.2,,,,,,,,,,,,,1a,10,1568373023
32598,32598,1028.5,1568374098.2271707,1028.5,-83.57078231166308,0.2580177449021856,621.6630225851356,33.9327117962723,684.6638882863251,0.9985046982765198,612.9252114397364,62.20546399793167,729.6248280576117,0.9851940870285034,610.4264514779651,-0.28338345117583685,722.9267954020212,0.9876841902732848,572.7383601028073,104.6164811587411,734.0018127116792,0.5208815336227417,543.0502461831378,-46.74591828137598,710.780406161241,0.5304974913597107,486.6702775980099,167.03257331264166,602.6235155119205,0.977009117603302,488.4762537920823,-92.04911187561301,566.1005728618195,0.9567599892616272,591.0565818597269,258.6088525743831,368.5885813728751,0.8933804035186768,548.4703252940197,-173.10973279323045,330.7270787222857,0.488714873790741,772.1589647254675,276.1543330586585,196.36955465233638,0.9269565939903259,735.0406065376027,-186.10104935237652,183.273449871016,0.8922325372695923,427.2091572810286,140.02426353078937,158.30517409920841,0.6681342124938965,403.6623789234864,-46.440351665125064,150.32248951203752,0.8006898760795593,775.0553692056468,174.77454779021502,50.94588194687833,0.27985990047454834,814.1783241691171,-38.97057924509957,94.88799745004968,0.6086883544921875,331.4340128075936,237.1991250726616,-715.5943220588181,0.019224166870117188,548.3158908299965,-90.63320092113884,-499.8865907530064,0.12189459800720215,1756.7,1952.59,4.58,359.11,1760.62,752.62,6.67,180.37,844.14,2094.53,8.88,90.06,1759.38,1518.0,6.55,179.28,581.55,2094.8,8.5,89.87,565.3,2094.76,8.63,89.86,224.44,2103.36,7.83,100.33,197.33,2109.06,7.27,102.2,,,,,,,,,,,,,1a,10,1568373023
32599,32599,1028.5249929058389,1568374098.260769,1028.5249929058389,-84.93121554059059,-0.07520806050737004,622.599313834369,33.034745691538376,682.722849435664,0.9985591173171996,617.1126166137108,62.53419810639822,729.6212587231247,0.985297918319702,613.5643512327229,0.47634627062048907,722.6012858311722,0.9889063835144044,573.4505337342582,104.72480125243929,733.7189513896492,0.5323542952537537,542.1986314098203,-45.990720114147216,708.7767939041489,0.5356485247612001,474.98886709539016,164.2317799126377,597.2423546702905,0.9843711853027344,489.47336879982697,-91.71174225581957,564.1651069084444,0.9534006118774414,586.9712658137361,259.923770147402,366.9674490678472,0.8842887878417969,547.595872087952,-173.66402296840585,329.98476966512544,0.4386124014854431,771.0291832214291,275.7885077788252,196.15636535748928,0.9400076866149902,743.6622982291881,-185.64508913899112,188.30189347045098,0.8670102953910828,432.0754198669417,139.3697737874214,168.05986978321909,0.6397097706794739,418.40220172393487,-45.19026790576329,157.649641231251,0.8144243359565735,772.0405229759157,176.78897111508945,59.721970638747386,0.21833103895187372,821.4519210487599,-38.97741490313764,96.72279116481278,0.6638535261154175,331.5097013877151,244.92815739955944,-714.9399746600079,0.00975024700164795,511.58896331671957,-92.84824679220308,-537.1988637365513,0.16854536533355713,1756.6975007094159,1952.70496736686,4.58,359.09000567532865,1760.617500709416,752.452547530878,6.679997162335647,180.37,844.362436861968,2094.53,8.889997162335652,90.06,1759.382499290584,1517.8375461120456,6.540002837664352,179.28,581.7624396996325,2094.8,8.497500709416087,89.87,565.5174382808002,2094.76,8.642496452919563,89.86249929058391,224.63494466554516,2103.3375063847448,7.8349985811678255,100.12755746270314,197.50495034087382,2109.0200113506576,7.247506384744789,102.2,,,,,,,,,,,,,1a,10,1568373023
32600,32600,1028.5498932328799,1568374098.2942426,1028.5498932328799,-84.9396863028053,0.7161046398859247,626.2683028883129,33.75762953417176,683.8514486363997,0.998692512512207,614.7117953841107,62.79952904913994,726.6213371332823,0.9848576784133912,621.2508234361044,2.518136362037893,724.5254968174312,0.9903573393821716,574.1749320134363,104.68413937433432,732.5358718373977,0.5416072607040405,550.390546695822,-44.7509756722892,710.2211539422525,0.5465891361236572,475.0709575556215,164.48265110071648,595.1919595681563,0.9855743646621704,489.0620209678635,-91.15115709917478,565.0491586481186,0.9584288597106934,574.5118258113241,251.3129382122448,390.6538880445632,0.2483007907867432,540.5757988937306,-173.64852669841613,325.34308837127105,0.4745931029319763,780.3409125216185,270.5890612842596,203.33234436666316,0.9210128784179688,730.7629030171719,-186.8885540777105,178.09967830146385,0.9095054268836976,429.9544202374269,135.39047691514529,194.48817383425308,0.7725594043731691,406.97637619483703,-44.8123953903425,148.7724335827551,0.8042716979980469,736.6280683540866,180.02203595383187,55.092676950993564,0.4028368294239044,829.9446704418871,-40.32482040332943,102.6904530651189,0.6670544147491455,337.3302467358008,226.66628820673432,-710.3992845814809,0.011042118072509766,482.34237773791153,-87.48329906512078,-565.1325834486713,0.16730597615242004,1756.6950106767124,1952.8195088712475,4.58,359.07008541369606,1760.6150106767118,752.2857153397048,6.6899572931519655,180.37,844.584049772631,2094.53,8.899957293151965,90.06,1759.3849893232882,1517.6756939862805,6.530042706848035,179.28,581.9740924794792,2094.8,8.49501067671201,89.87,565.7340711260551,2094.76,8.654946616439956,89.86498932328799,224.8291672164633,2103.315096090408,7.839978646575982,99.92586481367269,197.67925263015943,2108.980170827392,7.225096090408077,102.2,,,,,,,,,,,,,1a,10,1568373023
32601,32601,1028.574957257681,1568374098.3279364,1028.574957257681,-84.9396863028053,3.380795240444612,619.8396802167998,33.717138793607475,680.3938955126889,0.9987174868583679,614.9666192684332,63.05542924382664,725.6075003355434,0.986546516418457,615.0014993256307,1.7508438265419668,721.2861586516977,0.9914479851722716,574.7373339139025,105.26145492160231,731.5181039593788,0.5426118969917297,541.932030734523,-45.413638892299254,705.5666040837808,0.5761545896530151,474.6995891875927,163.5802811004227,595.7395755592645,0.9845594167709352,482.4180716018855,-90.47730296973104,559.7760362516228,0.9591736793518066,577.1308540237218,249.03412963602887,376.1696780897892,0.5692722797393799,538.3512852349083,-167.54383848510358,332.82057446299143,0.07237794995307922,768.7023275093255,272.3285626606781,192.54525279447964,0.9198400974273682,708.4786707257953,-192.96655811711184,172.8428115749965,0.8819152116775513,442.592022938162,136.13410339884467,183.2639583193873,0.6824541091918945,395.2996301439849,-46.34912230678911,142.4311539437012,0.8118206262588501,699.3464085088133,177.4600610725379,50.36887748193098,0.5966338515281677,826.5451514899173,-38.218534364776566,98.10459155138409,0.6233772039413452,359.00159208718316,215.77283712619462,-683.6296350570911,0.012769877910614014,449.6043196797805,-81.69597661387448,-598.1809383540948,0.10130837559700012,1756.6925042742319,1952.934803385333,4.58,359.05003419385514,1760.6125042742315,752.1177863735367,6.699982903072442,180.37,844.8071195933618,2094.53,8.909982903072441,90.06,1759.3874957257685,1517.5127778250726,6.520017096927559,179.28,582.1871366902892,2094.8,8.492504274231889,89.87,565.9521281418256,2094.76,8.667478628840552,89.86749572576811,225.0246666099126,2103.292538468087,7.84499145153622,99.72284621278305,197.8547008037677,2108.94006838771,7.202538468087008,102.2,,,,,,,,,,,,,1a,10,1568373023
32602,32602,1028.6,1568374098.3616016,1028.6,-84.9396863028053,1.4849090323980323,619.3164381261831,33.20800908374401,680.4123433654615,0.9987508058547974,608.7747146828137,62.60941288001074,723.2942515825232,0.9852983951568604,618.5242802193318,2.000259352568968,721.6365861332154,0.9906527996063232,580.5669022955942,104.01315611882448,733.3989182497553,0.5546539425849915,546.6346034513949,-44.97274577762342,706.609492972495,0.5475232005119324,478.9648274584428,164.01185917258155,597.682596329366,0.9841350317001344,494.02397583193687,-89.60704211188455,564.1727518545974,0.9616431593894958,589.2560749913213,259.986116908358,370.5142158023906,0.9060972929000854,532.6718977480404,-166.483517002304,332.7287952663048,0.05800312757492065,773.5662519781113,274.97198488002687,198.30542725233548,0.9339420795440674,728.7364774248314,-190.28220041753585,188.2592842594041,0.8826427459716797,463.4689977217137,130.9110385087468,187.57681133339955,0.6938856840133667,399.2650871832057,-47.34898172731843,143.92886156894272,0.8053677082061768,736.909315507078,173.82704504950527,52.10189362645403,0.2222031056880951,793.4424190990259,-38.53305671377648,75.91171817470695,0.6897479295730591,443.1923431891044,206.04703718838203,-589.6458853252979,0.025300294160842896,415.4004311392988,-82.14895701788967,-638.7590663472928,0.08052366971969603,1756.69,1953.05,4.58,359.03,1760.61,751.95,6.71,180.37,845.03,2094.53,8.92,90.06,1759.39,1517.35,6.51,179.28,582.4,2094.8,8.49,89.87,566.17,2094.76,8.68,89.87,225.22,2103.27,7.85,99.52,198.03,2108.9,7.18,102.2,,,,,,,,,,,,,1a,10,1568373023
32603,32603,1028.6333190198166,1568374098.395086,1028.6333190198166,-84.9396863028053,-2.277332121123273,622.8764884236797,33.57978329989673,681.6686402234176,0.9986223578453064,611.8581638167514,62.8761675946319,724.5409522085904,0.9848113656044006,612.4198223405002,2.4433189200846,719.6962691630079,0.9909572005271912,579.0227858238567,104.59847891118496,733.0049185591032,0.5375505089759827,550.7449605441274,-44.37948444673327,707.7609424121918,0.5523470640182495,482.9538240824511,163.70589624664188,598.7249722770598,0.9854691624641418,490.3317568287702,-90.04565113806746,563.2608217912709,0.9607423543930054,573.4576125919332,251.24442148607474,388.9803037817397,0.19099873304367065,536.4741697958838,-171.19146412650576,326.3030670281513,0.5114245414733887,763.8041169839302,278.3334854810588,192.72135121616688,0.9456949830055236,735.6951990325168,-189.80506333681825,185.41151723840247,0.9101852178573608,437.1222171494187,129.34053481256663,191.23916434528908,0.8108053207397461,407.9954088931179,-48.09563282980564,150.83599915591998,0.8006922006607056,751.1698897336126,167.04627217180925,39.72882808958696,0.3072634339332581,822.649691268791,-36.87887879236513,93.15340633537512,0.6536306142807007,526.5637462286298,195.0191256244944,-494.4794541042669,0.05920359492301941,398.8559882992752,-79.96447356823258,-655.6504612073818,0.1903943419456482,1756.6866680980186,1953.2032674911566,4.589995705944981,359.0000128821651,1760.61,751.7234306652472,6.71666380396332,180.37,845.3298711783493,2094.53,8.92666380396332,90.06,1759.3933319019818,1517.1300944692105,6.529991411889959,179.28,582.6832116684411,2094.8,8.523319019816599,89.87,566.4598754724044,2094.76,8.6633404900917,89.87,225.47655645258786,2103.2366809801833,7.8333404900917,99.25011593948555,198.2632331387162,2108.8500214702754,7.17666809801834,102.2,,,,,,,,,,,,,1a,10,1568373023
32604,32604,1028.6667991260056,1568374098.4287324,1028.6667991260056,-84.9396863028053,0.6746317451421094,622.9086810144727,33.52848860061297,682.1091291514944,0.998699426651001,607.9993365149827,63.02081629327833,724.4145287144725,0.9851182699203492,614.3640466183555,1.531503242935209,721.1160617889067,0.9907158017158508,569.2114072162851,105.02431046032831,729.915368417342,0.5321325063705444,545.127559497804,-45.077833903846475,705.5914247070293,0.5894278883934021,482.9035831533674,162.89682974591088,599.3574331666733,0.9836487770080566,486.7112206341927,-90.61815419320452,561.5548738052304,0.9607208967208862,577.5586706649133,256.1198986093348,363.69455115976217,0.9175486564636228,531.4661633270591,-167.15879980672182,330.67965422805963,0.07234281301498413,771.8743091224194,274.36700455910716,200.85104423826405,0.9397248029708862,733.2260465864532,-191.68657313371025,191.28581061391688,0.8523634672164917,441.6785848216233,134.21146593724356,176.17992195785203,0.6679723262786865,405.50210918424386,-47.53082233445592,147.70086682272077,0.8044359683990479,763.9750681400484,156.4044657710129,40.63755448653825,0.3706981539726257,825.1123264958571,-36.974233063605894,92.6427915539334,0.7528727054595947,562.7857431407929,203.21879076871122,-452.8901368447772,0.04251110553741455,439.11704343450765,-76.2059017354388,-606.2384708170367,0.1865986585617065,1756.6833200873996,1953.3572759796255,4.600039737801672,358.9698807865949,1760.61,751.4957659431623,6.723359825201116,180.37,845.6311921340501,2094.53,8.933359825201114,90.06,1759.3966799126003,1516.9091257683633,6.550079475603344,179.28,582.9677925710473,2094.8,8.556799126005572,89.87,566.7511523962485,2094.76,8.646600436997215,89.87,225.7343532702429,2103.2032008739943,7.816600436997214,98.97892707935486,198.49759388203896,2108.7998013109923,7.173320087399442,102.2,,,,,,,,,,,,,1a,10,1568373023
32605,32605,1028.7,1568374098.4620981,1028.7,-86.63988782660387,0.015396541920744074,619.6566946446901,33.69714613053843,680.2465981587451,0.9987317323684692,614.2725069907019,62.91217209193965,725.9632497176573,0.9861466884613036,612.0304689889648,1.2105467630359712,719.8098229880995,0.9916238188743592,573.5053284203166,104.28889471935965,730.8974784608148,0.5532428026199341,542.4208074141686,-45.30353433953768,704.5926545789363,0.5686053633689879,479.94394273622873,162.85807217472512,596.9408355395144,0.9860689640045166,486.6119061617447,-91.29414475746144,561.0190392760496,0.9556454420089722,566.678283916324,248.62045518213188,383.944268874041,0.1899627149105072,542.8170316229421,-172.32098239992283,330.3604844720291,0.4814980030059815,769.5532858700516,276.51156230195227,199.58621742813892,0.924159586429596,737.7385518112864,-191.88247205639905,190.24309408300098,0.8574502468109131,423.7954678319436,133.67962983810378,186.0375129501011,0.777938723564148,419.8147159292566,-49.41398533667253,154.36161930337497,0.8006978034973145,733.2721313534188,154.25515808207948,0.5675569947633791,0.4024719595909119,819.7874209435613,-37.01513299201965,91.71823352064621,0.6036384105682373,576.7141845920273,204.6201222348235,-439.6988224240308,0.025144904851913445,446.70135229247495,-70.60288511240522,-590.988369632351,0.08426246047019957,1756.68,1953.51,4.61,358.94,1760.61,751.27,6.73,180.37,845.93,2094.53,8.94,90.06,1759.4,1516.69,6.57,179.28,583.25,2094.8,8.59,89.87,567.04,2094.76,8.63,89.87,225.99,2103.17,7.8,98.71,198.73,2108.75,7.17,102.2,,,,,,,,,,,,,1a,10,1568373023
32606,32606,1028.733612986368,1568374098.4959896,1028.733612986368,-86.63988782660387,-0.20753603328988268,626.4260764698764,33.20604908360513,682.9719159743977,0.9987088441848756,615.0349117879115,62.68530596121148,725.3358632597904,0.9863426685333252,618.3704950769368,0.6706142164795494,721.3625412858287,0.9912232160568236,571.4007943912384,104.90884034542412,730.6863871984237,0.5397552847862244,547.8221685477951,-45.48914170035144,707.3949382214244,0.5207430124282837,475.27303708121207,162.42785326233263,595.2534950806621,0.9854942560195924,485.9737134300922,-92.15164027199059,562.1826816003882,0.9549705386161804,570.1802314507456,241.9745162933472,397.5912566374151,0.2552882432937622,541.891334661306,-175.05779580565002,328.2301257797955,0.4886316359043121,778.470651396105,273.9058528069631,207.42432066397262,0.9201351404190063,738.4631771810359,-191.7284447978235,185.78191510055046,0.8362412452697754,409.54017674229436,136.22918134467284,188.3034044084413,0.7631069421768188,421.4995103725382,-42.87430140631545,156.51402807423625,0.8000742197036743,733.144787563954,150.98121123421828,-4.635409036958663,0.4050069153308869,825.4494286115338,-35.67572124938729,93.08082267079159,0.5117103457450867,576.4204121805424,204.21761660566398,-439.2112581266442,0.013149917125701904,612.3793514589364,-57.331079409696684,-395.7673486808104,0.07946780323982239,1756.6766387013631,1953.6646197372934,4.61,358.9097483122687,1760.6066387013632,751.0447929913336,6.736722597273626,180.37,846.2291555786763,2094.53,8.933277402726372,90.06,1759.4033612986368,1516.4715155886072,6.549832208179122,179.28,583.5390716827659,2094.8,8.59,89.87,567.3290716827659,2094.763361298637,8.619916104089564,89.87,226.24881999503455,2103.1397483122687,7.786554805452749,98.43773481041815,198.9652909045769,2108.699580520448,7.183445194547251,102.2,,,,,,,,,,,,,1a,10,1568373023
