,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,scenario,participant_id,source_file
28716,28716,939.967643983269,1568027550.3061855,939.967643983269,-78.65705402680517,591.6271470717605,67.12040055488933,606.0977823973615,0.0034447014331817627,603.9172617408294,94.7195739761636,639.6582206975687,0.958633542060852,629.4475423724405,45.6456808703861,649.1749607483835,0.9444860219955444,574.7813010883651,139.0642108746338,669.4585535770377,0.4516666233539581,624.0558549236242,6.353219972139023,679.6536761064139,0.4384715855121613,431.49203046997434,197.59346598730232,563.6216758318324,0.981633186340332,454.5869037869052,-47.7577086953787,550.9628548292994,0.9509032368659972,565.2504961014586,256.76173985632215,338.8099020043244,0.5005270838737488,558.0580008749288,-161.55628517320292,337.0804547655658,0.8406717777252197,717.8446304954073,295.25986560672817,184.1761156982148,0.7370898127555847,749.910884805327,-168.92999612697156,178.19371294760418,0.8810145854949951,401.59538282551534,166.22680797578425,111.21937184453225,0.007384508848190308,396.6173840644654,-44.786609537075186,138.46490396997552,0.6893872618675232,707.6801145157125,186.96641433016063,23.44234915104579,0.5123558640480042,803.7859433716924,-48.640922726735795,86.55290338703762,0.4662163555622101,509.14455254502747,188.72820013097007,-495.90774823212524,0.12857145071029666,723.9640448561778,-35.130747972780235,-272.5345304369394,0.02275252342224121,1756.533528796654,1976.0490995012872,5.906471203346199,2.1535287966538017,641.3246806628059,2094.75,8.159706805019297,90.06,625.3146806628058,2094.77,8.239413610038596,90.06,576.8555602477479,2094.79,9.032649211711695,89.87,1759.5467643983268,1504.8891413288288,7.6926492117116965,179.28,292.6746806628058,2095.7029424066927,8.154115186615206,92.82,277.55791626447893,2096.852356016731,8.156178008365497,96.98,227.52674348455614,2102.979120415058,7.036471203346199,97.52678531209766,162.17173825611349,2117.1808900418273,8.9132356016731,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28717,28717,940.0,1568027550.3387928,940.0,,608.844765670649,58.58252333651376,625.9394324947591,0.0003426074981689453,611.5849910796378,89.98200640916883,648.4219284179143,0.972586750984192,628.4526306911338,38.17164181423386,650.5859807665968,0.9580482244491576,587.3820337820855,134.24736906604724,677.2413743699346,0.37439197301864624,614.4499051141311,-3.3489804594671337,678.7080221894971,0.34428083896636963,437.87991733482164,195.85821255003617,561.768272311665,0.9748234152793884,453.2703436725064,-51.122100790730286,547.0718671205804,0.7856918573379517,566.0884292016162,257.9924049811759,354.07063082561996,0.09726178646087646,554.4262076071752,-161.24437672943253,335.0863711643509,0.8110924959182739,708.8450727296422,302.42279749459567,181.9855887803928,0.8012397289276123,745.2976395465361,-164.5451992932093,171.60262167633778,0.7839772701263428,396.7967257813972,160.04039830316503,131.88012118913068,0.6454322934150696,403.6960965370037,-45.71414544235726,149.21518294690318,0.5364751815795898,731.4538296171056,186.82666892009988,36.614399945127616,0.5847118496894836,804.3512886590165,-51.070947438660916,93.37763455091043,0.4748992323875427,489.75513968960473,186.763566403298,-519.1429412118998,0.058494508266448975,769.012235459962,-29.768449323619798,-223.54018043706697,0.013607591390609741,1756.54,1976.24,5.9,2.16,641.59,2094.75,8.15,90.06,625.58,2094.77,8.22,90.06,577.15,2094.79,9.01,89.87,1759.55,1504.64,7.67,179.28,292.94,2095.69,8.18,92.82,277.82,2096.82,8.14,96.98,227.75,2102.95,7.03,97.31,162.45,2117.1,8.91,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28718,28718,940.0333694666859,1568027550.3724072,940.0333694666859,-74.69477293093136,603.6538719736441,59.54341513183933,623.8345579604223,0.003729134798049927,619.0554607179769,87.26496841526718,651.7356063975265,0.9745508432388306,631.3763039174172,36.85810198317126,650.8468685671153,0.9638069868087769,581.7601203602103,130.46351784474928,674.9627086348532,0.4477674663066864,611.4148233689738,-9.01852842102882,677.9813240092452,0.3996670842170715,438.80640350168335,197.74085096435056,550.8651280298551,0.7815512418746948,453.4697758606045,-62.35608752010501,545.3443241483436,0.8119767904281616,565.7691935590677,257.5829812979335,362.0577417814518,0.13833177089691162,557.3633442457048,-159.39421436995931,327.6931650229699,0.9764525890350342,720.3624737422397,306.35713575627983,191.858182357898,0.8619347214698792,753.2166494058317,-167.23445506795363,189.111710465568,0.8535671234130859,394.0110077890658,158.48892299566396,134.28449153500952,0.653922438621521,415.87291455178115,-41.729648276640894,155.05063615966014,0.2063215970993042,727.9851787566981,189.8835343492213,37.252044735746544,0.6703736782073975,746.4778592082387,-58.16103882357161,60.49232283465406,0.5845654010772705,461.79648143208726,195.09428888549786,-548.9228994226794,0.029065221548080444,769.8540488199852,-29.085530515982995,-224.6097679102491,0.010179370641708374,1756.5466738933374,1976.436879853447,5.893326106662814,2.163336946668593,641.8636296268246,2094.75,8.166684733342969,90.06,625.8536296268246,2094.77,8.206652213325627,90.06,577.4503252001732,2094.79,9.026684733342966,89.87,1759.5533369466687,1504.3830551065187,7.69002168001156,179.28,293.21029268015604,2095.6766522133257,8.153304426651253,92.82,278.09029268015604,2096.786630533314,8.16002168001156,96.98,227.9802493201329,2102.923304426651,7.013315266657034,97.19988075993643,162.7336404668304,2117.019913279954,8.889978319988439,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28719,28719,940.0667571578357,1568027550.40604,940.0667571578357,-74.77403908608686,607.8927636265419,56.184869797981044,628.9641245471207,0.004038780927658081,615.3714544249609,85.43222814405986,652.0898560337175,0.9687103033065796,634.0663436828462,33.73081511732827,654.1252047424298,0.9548978805541992,596.3587871267642,128.48955140177702,683.92348552869,0.3808281421661377,609.2823455123121,-13.805782619831035,680.2117409886591,0.3791013956069946,437.3803929886661,191.7912783402621,562.850338786437,0.9786924123764038,453.1487084321154,-53.32726725517561,546.1646867110717,0.7975962162017822,556.4319479090419,260.3497469257399,333.23529518415256,0.6073458194732666,538.7817920441853,-161.79496881860732,325.38047262322084,0.8571339249610901,708.1458681185579,303.68078088909544,185.49598613038475,0.5467097163200378,753.449496785583,-165.02300743766625,182.48131458327583,0.901625633239746,406.19300361616837,167.12832974180327,112.7025908752886,0.00927358865737915,419.11108188002135,-41.22705567060471,161.44105021885343,0.3953911066055298,729.1073662829729,187.7529124656593,22.32539389192152,0.3195152282714844,681.5278522532599,-60.79887134110936,32.41892928899054,0.6712396144866943,422.6414767335376,202.32895116532302,-590.9726441727598,0.017637073993682858,700.5920107429906,-40.988827550529706,-263.9214215873744,0.01945725083351136,1756.553351431567,1976.6338672312304,5.886648568432864,2.166675715783568,642.1374086942526,2094.75,8.18337857891784,90.06,626.1274086942526,2094.77,8.193297136865727,90.06,577.7508144205211,2094.79,9.043378578917839,89.87,1759.5566757157833,1504.1259698846652,7.7100542947014095,179.28,293.480732978469,2095.6632971368663,8.126594273731456,92.82,278.360732978469,2096.753242842164,8.180054294701407,96.98,228.2106243890662,2102.8965942737314,6.9966214210821605,97.08970137914227,163.01743584160332,2116.9397828211945,8.869945705298592,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28720,28720,940.1,1568027550.4395268,940.1,-73.6812137575016,584.6747124474972,66.76099853526983,600.6231274294952,0.9792519807815552,622.5160296653404,83.76201666067453,653.8445595402889,0.976711630821228,638.473143428989,33.92610521919049,654.2370515021987,0.96656334400177,599.3801119839558,125.19494710602837,683.3614275191658,0.4065124690532684,611.372171377374,-15.114492923915806,681.6388804693812,0.3970174193382263,446.8851192767439,193.858815903168,553.1618037279936,0.6810219287872314,461.0501657872461,-58.12130092432745,548.6640243030452,0.9485173225402832,550.0892894900305,260.9162864135085,345.2594437224067,0.09436330199241638,557.064227137686,-159.7097249947061,341.73537120911686,0.8592244386672974,695.2382286951997,309.63039759659716,170.98924156757425,0.8619704842567444,741.2092145504654,-168.52299660243398,171.99514882745834,0.8953644037246704,403.66745857284087,167.76731481595812,102.13283269422129,0.24546054005622864,420.7935268060154,-36.61512473885936,161.48830145753072,0.1441941261291504,700.2749193394757,188.19304107384238,-12.404436946798684,0.37010657787323,666.9447054634082,-59.33513128809146,41.06742852264779,0.6473224759101868,396.2018161187085,211.40577621252584,-624.4447331703799,0.016831427812576294,638.2497218011681,-52.0639123728,-314.96104354302867,0.04171493649482727,1756.56,1976.83,5.88,2.17,642.41,2094.75,8.2,90.06,626.4,2094.77,8.18,90.06,578.05,2094.79,9.06,89.87,1759.56,1503.87,7.73,179.28,293.75,2095.65,8.1,92.82,278.63,2096.72,8.2,96.98,228.44,2102.87,6.98,96.98,163.3,2116.86,8.85,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28721,28721,940.1337751859547,1568027550.4735098,940.1337751859547,-94.81375351045814,573.5788694177818,71.88678587304747,592.8351614845974,0.9774050712585448,629.4061987026422,85.44771710632801,655.7385737634322,0.9726662635803224,639.4654789535298,45.550411466451614,653.2088451080757,0.8881876468658447,597.5890560894177,127.246197884972,682.5438937383817,0.3513839840888977,614.1144192198324,-14.21726042734702,682.512532713841,0.3850472867488861,435.3309123207186,190.5797125109956,560.6157824464101,0.6218890547752379,450.20607815304567,-68.21218178171809,543.9804991502195,0.8459125757217407,559.5527840737451,258.84712601361804,333.7438045032364,0.5447938442230225,556.5489068366359,-157.87125043608756,339.17957756067534,0.7590488195419312,712.687756612591,297.80453362036684,189.45989174922198,0.6663429737091064,746.4033096468878,-167.45051932758992,176.43361551596954,0.9275025725364684,409.1207805405346,169.51848861246322,93.53859346663788,0.008029520511627197,415.5624881020065,-38.954538808164074,164.19102301196278,0.395177960395813,677.796214711042,182.4933925744727,-41.38034673941628,0.3887524306774139,654.6118720497409,-62.387326892292,23.08826464367053,0.6719080209732056,377.6636964401417,212.48172031063282,-646.9846688167146,0.00523000955581665,656.6170586249851,-58.30423252186196,-329.04510901888267,0.04844799637794495,1756.5701325557864,1977.0292735971332,5.886755037190963,2.1733775185954816,642.6869565248295,2094.75,8.189867444213554,90.06,626.680334043425,2094.77,8.210397667359334,90.06,578.3573541921887,2094.79,9.070132555786444,89.87,1759.5633775185956,1503.6099310681475,7.723244962809037,179.28,294.023579006234,2095.636489925618,8.096622481404518,92.82,278.9002014876385,2096.686224814045,8.152714739663258,96.98,228.6764263016837,2102.842979851236,6.98,96.98,163.58708908061598,2116.7789395537084,8.860132555786445,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28722,28722,940.1694856295217,1568027550.50944,940.1694856295217,-75.56859618025851,591.1991805486314,60.282266463499326,598.7630571087673,0.9748090505599976,624.2729231795306,90.47134748286688,652.6741286084775,0.979567289352417,645.1688028736021,40.72884345031568,656.2857161029112,0.9747095108032228,596.2983082040606,129.60231790335772,680.5424542825529,0.40882670879364014,616.6831719701412,-12.287630373597796,682.511430749938,0.4071673750877381,438.67750604556505,197.33763953454482,550.2541427332144,0.749194860458374,455.520292137266,-59.93202496101364,548.7663554917768,0.9362196922302246,553.7316377481076,259.4239087212444,347.2550882956653,0.07493963837623596,558.3621952523351,-160.38337780611155,334.76247118805327,0.8258888125419617,700.7530551071758,306.2496351692019,178.881079071434,0.8899548053741455,742.9310195233487,-168.89822590863204,174.45576229829166,0.9266859292984008,406.40560202284615,167.27667505986358,100.43501671949195,0.19964393973350525,420.85194397951074,-35.73932635402109,160.05772702321372,0.2735537886619568,712.6133657232359,181.25040503387424,-1.7459177183462202,0.30051666498184204,725.3847291723523,-59.59826951551664,55.87165135345804,0.5503575801849365,358.0962231634813,204.4933008714949,-670.4868212648964,0.02599847316741944,677.4436366959218,-50.883387482662144,-323.0675817629262,0.038463294506073,1756.5808456888565,1977.239965214177,5.893897125904303,2.176948562952151,642.9797821620764,2094.75,8.179154311143547,90.06,626.9767307250286,2094.77,8.242537066569357,90.06,578.6823192286458,2094.79,9.080845688856453,89.87,1759.566948562952,1503.3349606526842,7.716102874095697,179.28,294.3128335991242,2095.6222057481914,8.09305143704785,92.82,279.1858850361721,2096.6505143704785,8.10272011866989,96.98,228.92639940665055,2102.814411496383,6.98,96.98,163.89062785093282,2116.6932344891484,8.870845688856452,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28723,28723,940.2,1568027550.540142,940.2,-78.7854402303327,566.2093052313394,65.36439252839403,581.0462999029958,0.9722609519958496,610.8683238762687,95.38615316853766,645.3272270877437,0.9815497398376464,634.9551741192254,45.546752551097,650.8758063798275,0.9719045162200928,593.3720598339747,132.40851557670277,676.9647099141011,0.4519528448581696,611.710587439007,-9.014418171794192,679.0246729511932,0.5294246077537537,435.3583938118541,200.65334052957647,546.9113772397707,0.7657146453857422,449.90914388951217,-52.13577990670753,544.2873928167555,0.7738473415374756,558.1858651481297,257.57236120665084,356.72916792448166,0.0589529275894165,566.5668023609511,-160.02657060427657,337.1834192098696,0.7665948271751404,718.6322444762852,299.48885110987544,183.8927258401401,0.8155472278594971,747.1520002253772,-158.84604001697295,174.97501938247242,0.7569156885147095,384.3626689310517,161.3086296859484,122.75610627446949,0.6336756944656372,410.284738603849,-42.49708080202738,151.59466364823402,0.6444007158279419,663.2113303500306,198.39365955804286,-8.121415918262699,0.7149836421012878,739.1130495559282,-55.211532875183174,57.96776390912021,0.5267658233642578,320.6175458409968,219.3726536349503,-701.8463128241992,0.007523179054260255,638.8705638999115,-47.25157719368427,-369.01728873088285,0.019832581281661987,1756.59,1977.42,5.9,2.18,643.23,2094.75,8.17,90.06,627.23,2094.77,8.27,90.06,578.96,2094.79,9.09,89.87,1759.57,1503.1,7.71,179.28,294.56,2095.61,8.09,92.82,279.43,2096.62,8.06,96.98,229.14,2102.79,6.98,96.98,164.15,2116.62,8.88,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28724,28724,940.2338402898154,1568027550.574306,940.2338402898154,-85.59193138253859,565.9125398683893,70.06213077207238,578.9354032431994,0.000509798526763916,605.6620545607698,99.42577624312833,638.9187045048533,0.9730799198150636,627.9327851319148,57.52499022878433,640.5721508602696,0.9575607776641846,580.3889223429419,139.352218363067,672.5127021414552,0.3965139389038086,608.1598972465024,-2.981109608108264,676.406736751062,0.4932618141174317,433.0327233146531,199.96027658621605,549.9998983636341,0.9105784893035888,453.20564943174486,-59.89548361396639,544.3356320365118,0.7183233499526978,555.4666052031961,257.35425246821524,357.63308442285086,0.04331290721893311,569.9359977550905,-159.65183558348116,322.82596821717897,0.9758893847465516,720.0048743883805,301.4110823426207,186.8147131732996,0.8374826312065125,750.1080558390248,-162.58039956147113,178.3631980311067,0.8661317825317383,395.63790613618517,167.45164939480455,114.41389628401754,0.19621232151985168,432.6891250330357,-34.34726328649428,125.30419229424463,0.113366037607193,699.9955726077658,200.00387421098358,18.384633199751814,0.6425727009773254,764.9966284562569,-49.50874063496416,70.60623379636613,0.4280128479003906,340.37607000965403,230.60568084893453,-676.2068466800791,0.010045945644378662,577.5878543362353,-33.52017250684885,-427.5383264847042,0.07128497958183289,1756.596768057963,1977.6196577099106,5.8966159710184645,2.18,643.5074903764859,2094.75,8.203840289815346,90.06,627.5041063475043,2094.7666159710184,8.236159710184653,90.06,579.2679466373197,2094.79,9.079847913055396,89.87,1759.5733840289815,1502.8394297684217,7.696463884073862,179.28,294.8341063475043,2095.596463884074,8.110304173889206,92.82,279.7041063475043,2096.5895437391664,8.076920144907673,96.98,229.37349799972588,2102.759543739166,6.993536115926138,96.98,164.43764246343045,2116.5353992754613,8.890152086944605,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
28725,28725,940.2669293551421,1568027550.6077116,940.2669293551421,,561.0695315264978,70.45443321554447,571.5152314617105,0.0003792047500610352,601.8202973515256,102.50072320185328,629.3239683052079,0.8898000717163086,629.9181572546158,61.40175157114053,638.8821516606937,0.946956992149353,558.3552085533363,145.8195850382874,654.110672957496,0.07777044177055359,607.1998739003401,1.7614538970051647,675.9424224100039,0.4468828141689301,424.78113186186266,204.32070742762656,556.3187165514405,0.97966206073761,458.9237200937898,-63.6909375962764,526.5875745020867,0.1065984070301056,556.5325955275728,259.16989768920143,359.99924296253755,0.1073923110961914,568.4356243279459,-152.21998734230752,334.97722179588123,0.6691185832023621,714.0044601363287,304.0022180822021,189.90957854846317,0.8494286537170409,759.5934091951673,-162.5441389852939,192.6198991176057,0.7526175975799559,408.30273285703765,168.0988812471847,112.17924665340969,0.18480119109153748,410.9358484874496,-38.93858111206211,140.7712928189691,0.7909708619117737,730.6162049340633,192.58029802195801,35.32580363766192,0.6246035695075989,731.2134555497719,-48.79100213141966,42.860789963783716,0.80378657579422,324.4252836294133,235.81759572655682,-694.0329021858597,0.008004814386367798,547.5990596692,-50.69136032555706,-454.4921436729453,0.4537132382392883,1756.6033858710282,1977.8148831953365,5.89330706448581,2.18,643.7788207121636,2094.75,8.236929355141898,90.06,627.7721277766492,2094.763307064486,8.203070644858101,90.06,579.5690571317913,2094.79,9.069921193457429,89.87,1759.5766929355138,1502.5846439654074,7.683228257943242,179.28,295.1021277766493,2095.583228257944,8.130157613085139,92.82,279.97212777664936,2096.5597635803724,8.09346467757095,96.98,229.60181255047908,2102.729763580372,7.00677174205676,96.98,164.71889951870614,2116.4526766121453,8.90007880654257,106.01,,,,,,,,,,,,,,,,,,,,,1a,3,1568026605
