,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,scenario,participant_id,source_file
41045,41045,1297.7336766872374,1568816012.6185865,1297.7336766872374,-86.79094400742622,581.847848567181,33.232164616506665,604.9304105279651,0.9819767475128174,585.875569450849,59.59290067035234,653.8805317669943,0.997182309627533,587.8223307814534,5.487943075252316,654.2279257953447,0.9817935228347778,540.4027417643442,106.93049272157735,659.2949178283886,0.739395260810852,568.6911188636973,-28.171595852954642,655.3296547229472,0.2436855435371399,484.6914069628164,145.4937436073019,523.7705949983354,0.9419699311256408,515.3137874170852,-40.34575206779215,535.4364566003577,0.9025889039039612,605.5128121589685,264.79755738434517,402.70873912569573,0.9644962549209596,617.9565679517566,-125.08467855529993,374.9261534861554,0.8986363410949707,765.5332881717526,334.5194086086645,274.7677126992015,0.09292781352996826,793.9207879828402,-171.72403429131478,261.09918995628965,0.8453322649002075,441.4954820095845,133.15693876188035,113.01129791865586,0.2249612212181092,424.0730909355986,-22.634915713263656,142.00154466435743,0.7671527266502379,687.7053868526299,137.50699790216336,33.220704827118425,0.07166284322738647,763.3065822271193,-25.514856032349968,111.40123044580984,0.278480589389801,326.17590371291766,184.38269885962168,-709.767163334579,0.013241887092590332,641.4594439632433,-54.47577336459335,-327.1432879663573,0.07937738299369812,1756.5968383436189,2017.2312360740555,3.586632331276234,7.997250368304022,1144.9395165040726,2096.523367668724,8.329793987657403,89.86,1129.3528841727964,2096.49,8.380103006171298,89.86,1112.5762518415202,2096.45,8.51,89.86,1760.66,1154.4507925144414,7.396735337447533,179.85,820.5627811666251,2094.55,8.09316165638117,90.06,466.18931049172994,2094.2033676687242,7.653367668723766,89.67,451.69931049173,2094.123367668724,7.7065293251049365,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41046,41046,1297.7666065321334,1568816012.6515744,1297.7666065321334,-86.72099157623173,579.1852532873696,33.405326606552485,604.6596155152619,0.985902726650238,584.3264095087695,61.40408856421779,653.0585531395892,0.997512698173523,587.6363282587208,7.9327464777266155,654.6395999384796,0.9853440523147584,540.1477744656265,108.88345804171848,659.9049926180635,0.7513166666030884,564.8957357166507,-27.36745030636609,654.5116699037743,0.2935171127319336,488.7418279456575,147.03875164277227,524.1383392971852,0.7100051641464233,517.828572870675,-37.736966167500356,535.0808987739755,0.9222055673599244,600.7834605088239,263.48790480373253,402.470408105364,0.9632701873779296,626.5515708921791,-123.33531593482502,378.9637085386393,0.8720340728759766,771.842632017362,330.51378077970736,278.70103033561014,0.14080515503883362,799.3880818405487,-167.01029283524142,266.9403059623874,0.8379861116409302,439.9014051080797,131.924954342919,102.46609375474478,0.35064345598220825,421.13624594506837,-32.84799752758098,145.79041749526198,0.7097021341323853,695.065623579437,139.48007133078391,41.74197196533905,0.0752851665019989,805.4233024062773,-26.71583125220075,145.76841052842315,0.4276994168758392,368.23725814867856,182.63555572906242,-660.6750055095464,0.008082658052444458,646.5852229713747,-55.55389211391291,-323.7901640829426,0.0928211510181427,1756.6133032660669,2017.3497835156804,3.5833393467866546,8.053231104626871,1145.2128342167075,2096.5266606532136,8.310036080719929,89.86,1129.629494869921,2096.49,8.389981959640036,89.86,1112.8561555231342,2096.45,8.51,89.86,1760.66,1154.2071116622126,7.403321306426691,179.85,820.8295129102811,2094.55,8.076696733933272,90.06,466.4428702974276,2094.206660653213,7.656660653213345,89.67,451.9528702974276,2094.126660653213,7.693357387146618,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41047,41047,1297.8,1568816012.6850266,1297.8,-84.5824983706997,584.0375369210716,36.52885756247928,609.1877615308565,0.9898980855941772,583.8620839963335,63.488274230000535,653.7300100932738,0.9971951842308044,587.4508610858429,10.684186778545243,655.0193489958327,0.9870144128799438,536.7740073300904,109.19820770091499,657.3517771753261,0.7415771484375,567.0025692975522,-24.249804848453174,654.8528538722942,0.2989345192909241,493.1456042149126,148.11028459390482,526.1113897654927,0.7236224412918091,514.2280384437744,-36.843914242388976,532.5095813340705,0.9374945759773254,599.3181430458058,262.22110325504366,404.55998693635735,0.9621093273162842,616.6346158953911,-126.07032555393872,371.3183839559935,0.8801850080490112,780.7811210434253,326.67758567554256,285.4891492414326,0.18702632188797,797.9245099235419,-170.4212830898456,264.23405960350516,0.8209002614021301,422.9755240436129,129.65855197364476,130.3721190671038,0.33679354190826416,412.29940829536537,-34.720841537812774,143.76050059334645,0.7023316025733948,639.8371592109236,131.97097346596865,18.68037592966354,0.498114138841629,788.3244321997928,-28.866744659249395,132.01579494194502,0.4830218553543091,350.370118450005,181.6115541325261,-682.047045045749,0.0055694282054901114,643.7237702730732,-55.683072393980034,-328.6767633527647,0.058299899101257324,1756.63,2017.47,3.58,8.11,1145.49,2096.53,8.29,89.86,1129.91,2096.49,8.4,89.86,1113.14,2096.45,8.51,89.86,1760.66,1153.96,7.41,179.85,821.1,2094.55,8.06,90.06,466.7,2094.21,7.66,89.67,452.21,2094.13,7.68,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41048,41048,1297.8337704430076,1568816012.7191095,1297.8337704430076,-109.28573736012842,582.4670683115065,36.91761234576968,609.0328698823073,0.9918503165245056,580.3569805935975,64.23907628012256,652.3194379738127,0.99725341796875,587.0504613256537,11.450618084986893,655.7887811345679,0.98925518989563,536.6793813035587,111.5976649777097,656.0644503555453,0.772409975528717,570.3063151892059,-21.237295546096387,656.0083863915543,0.3619169592857361,489.8450350120682,148.93028066984206,525.2531926327256,0.7222785949707031,513.0866220391716,-32.57672065654193,533.9145663803872,0.948916792869568,605.5155603583049,264.124682889116,402.698630997224,0.9688169956207277,593.6452295060957,-121.53567010553532,393.573457324977,0.830907940864563,786.932788281742,322.09628168935103,288.2203346214495,0.188311904668808,778.7164994810032,-166.8450574124818,269.97811015810123,0.6012123823165894,451.17245673007767,129.33802017691582,133.66571030487034,0.12085512280464172,402.9798474168165,-34.611394892230436,139.12336414101802,0.7464475035667419,630.4951757342081,137.4043279068647,24.540946963396664,0.1935790479183197,673.9464881648788,-34.60669750723212,37.47531013052418,0.494149923324585,357.31435610418265,175.6626374055487,-628.6328618684761,0.003781020641326904,615.2963268201412,-52.26014736393939,-356.72563365348464,0.06096777319908143,1756.6502622658047,2017.5915735948272,3.57324591139849,8.191049063218122,1145.7736717212633,2096.53,8.31026226580453,89.86,1130.1902946769628,2096.49,8.36622955699245,89.86,1113.4236717212634,2096.45,8.49649182279698,89.86,1760.66,1153.7100987217439,7.426885221503777,179.85,821.3735405883612,2094.55,8.070131132902265,90.06,466.9600324111581,2094.21,7.67350817720302,89.67,452.46665536685737,2094.13,7.659737734195469,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41049,41049,1297.8664246853966,1568816012.752066,1297.8664246853966,-83.73411121323046,578.0839661417715,38.358871070349295,607.1168811721536,0.9923006892204284,579.9651108492658,65.92623371297844,652.5860980944128,0.9971420764923096,587.3393586597504,13.383852806026,655.255701933865,0.9887233972549438,549.2594133151193,113.27500636120917,661.9058856221371,0.7637515068054199,568.3963041047363,-20.102449761194556,656.1398265416177,0.3442690372467041,492.45675060303086,148.27775924031522,528.1016510732935,0.75905442237854,516.2976504034926,-33.61914723964848,537.559154515589,0.9358433485031128,603.7904754508768,261.73876627422834,406.68286502246565,0.9727519750595092,617.7926801444212,-122.65642276713812,383.9622307560344,0.9316147565841676,794.5649522547168,318.79595050075443,291.2078950840102,0.19416949152946472,788.7279836228482,-173.9877941219471,260.23291132523565,0.8465532660484314,439.8929785448426,126.70175422878486,154.45447311899656,0.32980799674987793,407.99555315648917,-34.38460624695814,138.5501284605336,0.7379221916198729,627.4606153948148,138.60763265696235,33.669386139852065,0.17234811186790466,610.5398255998925,-40.99933274238125,-14.135651209587875,0.6011989712715149,305.71930923300056,176.16774011890178,-664.3896215391883,0.007457047700881958,615.8716000236758,-49.01495793328621,-349.38467407840864,0.15396952629089355,1756.669854811238,2017.7091288674285,3.566715062920639,8.269419244952331,1146.0479673573332,2096.53,8.329854811238082,89.86,1130.4613248887936,2096.49,8.333575314603195,89.86,1113.6979673573333,2096.45,8.483430125841277,89.86,1760.66,1153.4684573280638,7.443212342698402,179.85,821.6380399517142,2094.55,8.079927405619044,90.06,467.21147007755536,2094.21,7.686569874158722,89.67,452.71482760901563,2094.13,7.6401451887619185,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41050,41050,1297.9,1568816012.7859519,1297.9,-84.44453924234516,582.1323836201433,38.121364119556354,608.8369349933645,0.9931890964508056,583.5088090719778,66.65790292173189,653.8923893562478,0.9973679780960084,591.5017545573377,14.161964604450064,657.394628460652,0.9881709814071656,545.1654367811165,114.67871806106994,660.6782475531637,0.7633283138275146,569.5319572445152,-18.502793699664096,658.6737149977167,0.3388303220272064,489.03987465376053,147.6451605540317,526.9191583331038,0.7146865725517273,517.2201106472264,-33.383778137903484,536.6422495644179,0.9376575350761414,603.2454912460348,261.45206162016706,411.12776170573363,0.21933650970458984,615.2890541442332,-122.40382503441721,382.0958678300546,0.9313770532608032,811.1685273521525,319.8764808012278,269.37530065782465,0.8992737531661987,777.3182626557991,-169.31899960227508,268.94995025108824,0.4563576281070709,437.2373335617955,127.15952685345836,176.70573709545604,0.20514023303985604,400.38486783181236,-35.334699047127316,142.8040354317277,0.5751720666885376,629.7260617163387,124.8284045004335,42.02924017414486,0.775481104850769,506.6348249333585,-46.02099243373456,-89.77807318112451,0.6056183576583862,263.1415931719654,198.2374222437345,-657.1444019792757,0.0062506496906280535,555.3517629973504,-50.901616547994315,-404.87289420735283,0.2843562066555023,1756.69,2017.83,3.56,8.35,1146.33,2096.53,8.35,89.86,1130.74,2096.49,8.3,89.86,1113.98,2096.45,8.47,89.86,1760.66,1153.22,7.46,179.85,821.91,2094.55,8.09,90.06,467.47,2094.21,7.7,89.67,452.97,2094.13,7.62,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41051,41051,1297.933818174134,1568816012.8202927,1297.933818174134,-86.51033197782031,589.7492254382527,39.69380984582767,613.085128612909,0.9936320781707764,580.3393909613093,68.32210764435457,652.3563306700578,0.9971050024032592,592.0146370117403,15.116806847547998,657.0775479293185,0.9889689683914183,541.6225375666513,115.95899969836763,658.973066162297,0.7127854824066162,573.037095397737,-17.437532127326367,660.8114515634284,0.34243103861808777,484.4163077501028,149.52220890730868,525.2853058494607,0.7621761560440063,513.7314351081153,-34.403710286614434,533.5352238801756,0.9310358166694641,608.3043208827844,265.82657912781434,408.4043642673945,0.9714930057525636,587.6166079383903,-121.63381541790226,393.9830220211393,0.9873848557472228,794.5262914148718,319.09064295517436,277.5395365524329,0.2126973569393158,747.453606621559,-172.78117099466655,269.614897487952,0.15685176849365234,476.0971702171177,126.42853236067741,174.6647286254054,0.0244629979133606,385.8763189349205,-35.76246903443005,136.02785580112013,0.5166462063789368,618.0014357027043,107.97661961406118,48.73125296058433,0.9120998382568359,500.2297298943351,-40.88457632450178,-105.2704255044934,0.889969527721405,358.31681249057885,169.19308953967442,-483.9081766595011,0.0670095682144165,536.2654093935057,-50.109077574054226,-420.1786888059236,0.2284384071826935,1756.7102909044806,2017.9483636094687,3.5532363651731917,8.407490896027873,1146.6106908453125,2096.53,8.329709095519574,89.86,1131.0206908453124,2096.49,8.313527269653617,89.86,1114.2674544801393,2096.45,8.463236365173191,89.86,1760.6633818174137,1152.9663636939947,7.449854547759787,179.85,822.1839272104856,2094.55,8.113672721893831,90.06,467.7270181234188,2094.2133818174134,7.686472730346383,89.67,453.2303999408322,2094.13,7.633527269653617,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41052,41052,1297.9660451782406,1568816012.8530178,1297.9660451782406,-109.8372074324793,579.3409285687061,41.51685932436285,605.8531554450134,0.9946118593215942,576.1737376211793,69.13470036616395,649.7372010011884,0.9967020750045776,588.0036969480549,15.335596221252414,654.6907739202254,0.9905545711517334,534.4110461078484,117.83914888477487,655.3245163434498,0.7062844038009644,574.3223128390008,-16.59085569437362,661.1890492327727,0.3269408345222473,490.97223819667687,147.84545717107866,529.1282326618846,0.7355681657791138,517.7928929251535,-36.41453967756514,534.7162553595314,0.9243531823158264,599.4375604859988,261.571128756955,411.73252268448715,0.2608368396759033,589.4951528872723,-122.82950624307972,397.7966498070677,0.9879027605056764,807.2900919759801,319.76086318239516,274.21322187755567,0.7806199789047241,755.6988937248187,-177.32698013221543,263.6529005238026,0.614154577255249,498.70259690607423,120.03498979142587,178.1899747429678,0.02559572458267212,393.60163809797456,-30.55242426220828,144.92817927838962,0.5294764637947083,621.7772115491625,96.49999352049679,76.09694861647556,0.7433727383613586,489.7053560721308,-44.32790016472927,-115.06085530087488,0.8852077126502991,401.4979366591997,165.99235895038987,-452.1089067732602,0.015990227460861206,505.5087438187494,-54.708057242380036,-450.1966871623352,0.30939888954162603,1756.7296271069447,2018.0611581238418,3.5467909643518825,8.462276803008999,1146.8781749793968,2096.53,8.310372893055646,89.86,1131.288174979397,2096.49,8.326418071296235,89.86,1114.541384015045,2096.45,8.456790964351883,89.86,1760.6666045178245,1152.7246611631956,7.4401864465278225,179.85,822.4449659437488,2094.55,8.136231624768412,90.06,467.97194335462854,2094.216604517824,7.673581928703765,89.67,453.47854787245257,2094.13,7.646418071296235,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41053,41053,1298.0,1568816012.8874974,1298.0,-84.3934643867638,578.5579473421584,42.291859536759,605.6679694339119,0.9956067800521852,580.205619948689,70.0054372082199,651.514777277064,0.9967278838157654,584.3667616283711,15.331310584487893,652.9241362267579,0.9900195598602296,554.0403249613331,119.14335767948769,662.9347328514797,0.7200571298599243,565.8032178241878,-15.859309343795008,657.2593169425659,0.4041787683963776,484.8969961100097,148.93602031051358,525.5373745760471,0.7266945838928223,513.1326592171854,-32.974340249828785,534.6050041424071,0.9341088533401488,594.9629062965429,258.2541363234938,415.3702831693014,0.27615922689437866,583.4166908998496,-116.410448288728,409.88272273198754,0.8670240044593811,814.7652621957782,318.0717694094965,278.19968158750453,0.8373188972473145,756.2576960121937,-180.52284074946255,264.57575956824087,0.5383223295211792,468.8059833836589,114.88514610742114,196.03311860164487,0.1006900668144226,394.5446203226857,-32.34653985135164,157.4318855949089,0.21721038222312927,634.5784990500013,98.3811570138788,100.87590070843322,0.8358614444732666,461.93861754137987,-47.88356106736821,-133.58871580884718,0.8538724780082703,437.4474875550096,163.5999980219647,-416.2756317502153,0.011956453323364258,476.5989749565555,-61.93143501352335,-479.56799482668725,0.2099975347518921,1756.75,2018.18,3.54,8.52,1147.16,2096.53,8.29,89.86,1131.57,2096.49,8.34,89.86,1114.83,2096.45,8.45,89.86,1760.67,1152.47,7.43,179.85,822.72,2094.55,8.16,90.06,468.23,2094.22,7.66,89.67,453.74,2094.13,7.66,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41054,41054,1298.0327782759061,1568816012.9204435,1298.0327782759061,-108.23727722462635,579.4776903038819,42.955486886211965,603.8185182402706,0.9960556626319884,584.8850534269995,71.18570172434335,651.2699433796872,0.9967713952064514,576.947487914151,14.532933695369652,648.3535559710301,0.992079734802246,552.1004154150788,122.20106226223793,662.7861241774569,0.7354333400726318,566.3056349960891,-14.295633361555154,657.8964146144529,0.4587992131710053,490.0850045054075,155.20437222372033,532.0410770579299,0.8664712905883789,515.9031703406073,-31.980495224303013,533.4705114700383,0.933195948600769,606.2302457258796,261.16819638533053,411.55314164690316,0.9796516895294192,583.9535287985781,-115.84874908011363,408.91717190960645,0.8733838796615601,805.5744538148876,315.06124064959135,286.5380010134752,0.2144070565700531,754.4714718702947,-180.50479047665104,260.2084039563792,0.57271808385849,464.7063426850643,116.06888177335823,202.5145538588485,0.02463996410369873,397.9350858501242,-29.82615613700224,165.39828007891776,0.17702043056488034,622.8673360559221,93.04628210954193,108.30428599851814,0.8830287456512451,456.25613246387513,-48.385456375906564,-131.22001271901829,0.8520792722702026,459.49212364014716,148.60912792449784,-351.5983703565313,0.052142292261123664,452.17484287358553,-69.07260885261604,-511.18770643254686,0.1975741982460022,1756.766389137953,2018.2980017932625,3.5432778275906167,8.549500448315552,1147.432059690021,2096.53,8.293277827590616,89.86,1131.8453375176116,2096.4932778275906,8.362944793134318,89.86,1115.1020596900212,2096.4532778275907,8.420499551684447,89.86,1760.67,1152.224162930704,7.456222620724934,179.85,822.9855040348401,2094.55,8.143610862046915,90.06,468.48239272447745,2094.22,7.669833482771852,89.67,453.9891148968869,2094.1332778275905,7.6468886896375325,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41055,41055,1298.0664674152824,1568816012.9543052,1298.0664674152824,-83.46702263762872,581.9530083024138,46.39088055319903,604.1755028968116,0.9963332414627076,581.0080211243462,76.14018840922516,651.1656583689687,0.9920972585678101,581.203640169113,16.55422329660407,649.160510413645,0.9919317960739136,536.391671908079,124.95895950555136,656.6748164885182,0.6588619947433472,565.4960939375993,-12.693396449434347,656.1013920111192,0.4048929810523987,482.0166119193248,156.2215858668844,530.1019223732719,0.8786396980285645,516.612863291769,-32.60637920734744,532.4628263208472,0.8733558654785156,608.3610209116878,264.82598751980044,398.8227880431908,0.9490394592285156,586.6360082790255,-112.30299435294302,413.2452345851374,0.8350828289985657,797.5739542018591,314.1211328261996,286.33268960187036,0.20426809787750244,765.6336422584517,-179.23637470137902,268.3685147631105,0.5577104091644287,459.7676096241221,114.41066575936951,204.1554966044204,0.0338958203792572,399.7908499541708,-32.702819429557955,167.6478765064175,0.2326663136482239,629.5162824669939,89.78574833224735,103.53103406209186,0.8534567952156067,473.2706626601384,-47.77427881560614,-125.10302480987772,0.8368731737136841,476.88447347058093,143.92076706842332,-314.02514807048124,0.07060059905052185,448.0545172667058,-83.75966248368262,-544.1439779047037,0.2083417773246765,1756.783233707641,2018.419282695017,3.546646741528249,8.579820673754243,1147.7116795468444,2096.53,8.29664674152825,89.86,1132.128326288373,2096.496646741529,8.386527190697745,89.86,1115.3816795468447,2096.4566467415284,8.390179326245756,89.86,1760.67,1151.9714943853814,7.483173932225994,179.85,823.2583860637883,2094.55,8.126766292358754,90.06,468.7417990976752,2094.22,7.6799402245847475,89.67,454.24515235614695,2094.1366467415282,7.6334130338870025,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41056,41056,1298.1,1568816012.9880095,1298.1,-86.33315880225551,584.060843785926,48.858273586215276,605.5416481826903,0.9971656799316406,584.0592568845835,78.9315229596911,652.969927436376,0.9938493967056274,581.0627486191289,17.658166340562605,650.000884611994,0.992825984954834,552.6417083364456,125.35378391119013,663.7575345913898,0.5797078013420105,566.8182266366026,-12.107922747611413,656.43291460662,0.4479770660400391,484.636060418158,155.51795139256689,532.7873924560953,0.8704599142074585,518.3434272604471,-31.16406170119448,534.0539273668148,0.8978998064994812,616.8338971691046,263.53047554338434,401.8481241792109,0.9600316286087036,600.2403037950061,-113.79194691130199,416.855868477822,0.8459256291389465,804.7598912336156,316.10506156707675,285.8090980430822,0.4191876947879791,776.9771423518088,-180.72811214616874,254.55803133007882,0.7866592407226562,468.24251676331534,113.56747061574171,207.4248544035201,0.05212816596031189,400.3336873491437,-35.30304548586761,158.84674079429934,0.3064399063587189,620.2994884883719,93.76896775758918,78.90009244043307,0.9318707585334778,522.1032781516913,-45.82513881562371,-86.83338986752705,0.2980077862739563,501.0446460289368,149.96878415306426,-281.12375525686105,0.018241822719573968,444.729302154021,-94.57528735955887,-563.6985073387467,0.11760437488555907,1756.8,2018.54,3.55,8.61,1147.99,2096.53,8.3,89.86,1132.41,2096.5,8.41,89.86,1115.66,2096.46,8.36,89.86,1760.67,1151.72,7.51,179.85,823.53,2094.55,8.11,90.06,469.0,2094.22,7.69,89.67,454.5,2094.14,7.62,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41057,41057,1298.1329749630765,1568816013.021172,1298.1329749630765,-86.49876992232319,579.4547452469222,50.82594809815544,604.5595274683441,0.9974554777145386,576.334544012181,80.83727546172203,650.0347308628809,0.9921194911003112,577.1729709946767,18.949478423294405,647.3794541599236,0.9921740889549256,534.9491445635006,125.76664303085207,656.2516398099374,0.6226790547370911,566.9101506274816,-10.534397058377047,657.1013810031653,0.51810222864151,476.48964976770264,154.87998786146954,527.9408820583886,0.8923177123069763,513.6825013209003,-31.377148323519574,533.7587588220358,0.8955655097961426,615.6202735146944,266.96417878703005,395.70666694682166,0.9607661366462708,586.6279073594256,-116.9721054435852,408.6063399290844,0.8426806926727295,807.9068680766921,317.60571379415376,277.0790414224921,0.8165228962898254,789.27828190621,-181.96071757005376,262.8031049817358,0.7402114868164062,476.87139674085813,112.71812645806256,207.0752950182358,0.08104553818702698,391.0757778604291,-42.093212052866136,143.14181356033086,0.4213896095752716,628.0176959552105,89.20528016190815,89.18423530015663,0.5730522871017456,494.8335870609024,-51.18765575047824,-107.82380389077049,0.3287484645843506,531.4448767944327,161.71009017946204,-278.25394192040403,0.023608386516571045,461.18317743052717,-101.75379857058896,-552.8249806457584,0.0714024007320404,1756.8197849778458,2018.6554123707674,3.5467025036923636,8.613297496307636,1148.2603946972265,2096.53,8.280215022154179,89.86,1132.6869896898415,2096.5,8.41,89.86,1115.9402871861494,2096.46,8.37978497784582,89.86,1760.67,1151.4726877769272,7.51,179.85,823.7970972009184,2094.55,8.096810014769451,90.06,469.253907215688,2094.223297496308,7.676810014769452,89.67,454.753907215688,2094.14,7.649677466768731,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41058,41058,1298.1689137706635,1568816013.0573153,1298.1689137706635,-86.19072152912662,574.9232747128781,52.31124070389698,602.5058424182835,0.997802734375,579.9798816879719,83.24706281553965,652.0759247513614,0.9925280213356018,576.6926815101803,19.94620155461524,647.6689864137959,0.992108941078186,543.7637784812089,126.23367549317229,660.8718093656986,0.5813512802124023,570.9804796436215,-11.227278489294694,660.3084481983418,0.5719957947731018,480.29000307229074,152.24301723081396,530.1859326404355,0.8989948034286499,517.0459096191211,-30.33965178203706,535.9784047892788,0.8669024705886841,598.2527514227446,263.3977802379626,406.21070585683935,0.3594492375850677,586.8805764011931,-117.05216769618386,403.80326352419655,0.9076569080352784,807.7774411179944,318.38648390162064,267.3188431111446,0.8896760940551758,787.0830796534834,-179.03513533548585,257.4175104515633,0.8307294249534607,463.7121237762693,109.95574589756592,204.35543675989385,0.3117564916610718,390.27297578834055,-45.20194196797658,134.47414265224376,0.5075695514678955,623.0250811815721,87.70074388758587,85.11057553119153,0.5031649470329285,692.9425195769327,-30.217252927585047,46.48494652974677,0.2359976768493653,538.2232049201762,162.53254657020972,-279.93345379851763,0.0791776180267334,469.6135453757976,-110.2654549793515,-539.6329894193129,0.07521358132362366,1756.841348262398,2018.7811981973223,3.543108622933651,8.616891377066349,1148.5550929194405,2096.53,8.258651737601905,89.86,1132.9888756735734,2096.5,8.41,89.86,1116.2457670506396,2096.46,8.401348262398095,89.86,1760.67,1151.2031467200238,7.51,179.85,824.0882015423742,2094.55,8.082434491734604,90.06,469.5306360341089,2094.2268913770667,7.6624344917346034,89.67,455.0306360341089,2094.14,7.682022393597141,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
41059,41059,1298.2,1568816013.0885785,1298.2,-83.25817673388312,574.6656371980886,51.48080280590472,602.3379943187792,0.9979186058044434,576.0341208538221,81.95005877788913,650.0612944323202,0.9936248064041138,580.8899530022522,19.20033115074229,649.7094436546763,0.9932025671005248,550.8117585247292,125.26390467216095,664.7675256363518,0.5808173418045044,578.7066010029388,-12.464752193833807,665.5073726628838,0.5744046568870544,480.39493913009176,154.70081377677434,530.9644815145559,0.904522716999054,513.9939313029955,-32.37787814519881,533.0668841844589,0.904265820980072,611.5842414923328,266.5101687124901,396.0966935044045,0.9648222923278807,588.1785548360033,-118.41156979133778,400.9009880098713,0.9070350527763368,799.7586161461522,316.91532130799254,281.80591884463865,0.3018518388271332,792.8701241964941,-176.87554974362138,259.9592848342162,0.7924380302429199,477.9218629894433,110.91984846009693,176.70262358572478,0.02936896681785584,388.4111560600131,-45.02357066709152,135.52880269812806,0.4214962124824524,628.9359837604471,93.361919295286,69.73359401476999,0.8522455096244812,683.787544157355,-31.632939507541536,39.027055885384016,0.29064249992370605,541.818815818992,154.95291372158184,-290.50142198858885,0.024124056100845337,521.0551331720667,-98.4842897420487,-482.3361124248812,0.023675471544265747,1756.86,2018.89,3.54,8.62,1148.81,2096.53,8.24,89.86,1133.25,2096.5,8.41,89.86,1116.51,2096.46,8.42,89.86,1760.67,1150.97,7.51,179.85,824.34,2094.55,8.07,90.06,469.77,2094.23,7.65,89.67,455.27,2094.14,7.71,89.67,,,,,,,,,,,,,,,,,,,,,1a,20,1568814665
