,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
54075,54075,1731.5,1568298205.6109116,1731.5,,11.042243327661216,550.3633904301148,5.598384817866695,762.4124391674692,0.998664140701294,531.1564727372977,46.23345819805069,795.1880198694023,0.9978882074356079,514.7371332251747,-16.99918096221601,793.6908198642761,0.9961270093917848,528.311013259768,112.12830855930012,765.3283586523642,0.8833944797515869,513.2432092812655,-29.781695868635182,781.1694799411505,0.153252512216568,444.7411934390729,197.96368355886761,569.1803607199893,0.0215417742729187,460.34182399802734,-77.73499280670723,585.2941072033095,0.4420965611934662,336.4097702286165,394.3316424146353,444.63400186188073,0.9053636193275452,566.0064674316252,-154.71083691620132,355.02307931813385,0.7593622803688049,228.47475083252502,537.9462723570778,232.77840652417092,0.2652052938938141,768.4037690040843,-150.43398587962983,206.7276692025148,0.718890905380249,419.5137613643338,186.96518979398363,145.818097468024,0.7458596229553223,472.0609574992202,-26.387273520246573,211.61274473577686,0.5401826500892639,589.2913063575578,193.6311050480951,-55.265817332390824,0.1378501057624817,728.8884103857213,-90.637040564162,121.52893190286348,0.15993833541870114,406.36186072210404,190.95960881291802,-616.3088350281645,0.0035991072654724117,533.172289433806,-134.5769002226649,-324.86830444840837,0.006556451320648193,1754.8,2060.44,1.8,358.96,1465.12,2096.1,7.88,90.57,1760.99,809.44,7.99,180.37,1002.71,2095.81,8.66,89.4,934.27,2095.1,8.3,88.33,612.85,2094.78,8.48,90.06,378.45,2093.7,8.51,89.67,362.68,2093.61,8.52,89.67,1749.29,2201.16,7.04,178.81,1748.8,2224.59,7.6,178.81,1748.25,2251.45,7.7,178.81,1a,9,1568296430
54076,54076,1731.5332924181355,1568298205.644215,1731.5332924181355,,7.637414764098582,549.5166376555555,5.4870392502174195,764.1494707812967,0.998648166656494,535.195929470763,46.98732287213069,794.4082952333009,0.9975135326385498,515.3012097827661,-16.16164414121414,791.8061214711731,0.9959376454353333,528.7273188820515,112.10730020538813,765.5534410084987,0.874108612537384,511.89738209636215,-29.026149588348538,780.2656659192922,0.13837984204292295,434.47984448824576,198.7295911339409,565.1502448747333,0.028860688209533688,460.30541893386186,-76.3434320619287,584.8384905436116,0.415909081697464,332.44588144081035,394.3519549060086,440.7359149355023,0.9070701003074646,554.6684082619223,-153.18717588792475,350.07673201378714,0.7989041805267334,220.4276117917992,537.683735784857,250.205498160717,0.8628988265991211,775.4433718684012,-149.79780509111802,210.88753449411755,0.6676715612411499,406.636134272296,190.70848842483662,144.20133711477456,0.7355018854141235,474.8051015522696,-26.23141113693778,212.79325237231288,0.5852513313293457,620.1200369539703,192.81429912039616,-34.27778817141896,0.142229825258255,728.1406752131572,-92.00619581623054,117.578998708533,0.12225985527038576,403.4878040259091,200.973344248236,-619.7091175937318,0.002419888973236084,517.3204259461438,-149.11409393387612,-349.2835838685702,0.008349984884262085,1754.8,2060.4999263526443,1.7966707581864254,358.9466830327457,1465.3830101032725,2096.0966707581865,7.8933169672542975,90.57,1760.9866707581866,809.1736606549141,7.98334151637285,180.37,1002.9996440377812,2095.813329241814,8.679975450881448,89.4,934.5496563123404,2095.1033292418133,8.30665848362715,88.5164375415602,613.1296563123402,2094.78,8.473341516372852,90.06,378.7296563123402,2093.703329241813,8.476707581864254,89.67,362.9629855541538,2093.6133292418135,8.52,89.67,1749.2933292418134,2200.9202945894226,7.103255594457918,178.81,1748.8066584836274,2224.346965347609,7.500122745592762,178.81,1748.2533292418134,2251.196977622168,7.6600490982371054,178.81,1a,9,1568296430
54077,54077,1731.566669923993,1568298205.6776035,1731.566669923993,,17.06925142260382,549.5667311646279,5.925821484896151,764.0692303873085,0.9987538456916808,535.2354544064278,47.833629314139536,794.8132490389569,0.9973512887954712,519.0006359590392,-14.66120439219656,792.810947591127,0.9956260919570924,531.3820187188921,112.2861152586816,768.7333132626648,0.9817919135093688,512.2474245760134,-28.103294544232178,780.8023758728477,0.13615372776985168,437.8143742713812,199.6785208738328,565.9240333817909,0.016992151737213138,460.4491099445497,-76.22029846180959,584.3795745136173,0.4237828254699707,321.96529476959506,398.32368221690507,436.5747221722253,0.9003127813339233,552.375137268683,-152.54802102909002,350.75040391311376,0.8351876735687256,246.3114034945107,528.304196474134,267.58063985565843,0.8042696714401245,776.6317375851546,-147.90319202153108,212.1369584114531,0.6829500794410706,415.27908002399033,191.80547471488842,135.16949396481647,0.692906379699707,467.0764215017803,-26.12521407713214,210.8953422611651,0.39501696825027466,641.7767531629122,193.9730558419437,-22.39428317632596,0.03651890158653258,718.5383130987767,-91.55334211702959,113.8965948927092,0.0596042275428772,394.6776878430269,200.42102865201198,-628.3218182026378,0.002797305583953857,509.4073926550734,-155.73500814610097,-359.8085874097076,0.014868080615997313,1754.8,2060.560005863188,1.7933330076006937,358.9333320304028,1465.6466923995454,2096.093333007601,7.906667969597226,90.57,1760.9833330076008,808.9066406080556,7.9766660152013875,180.37,1003.2900283387396,2095.8166669923994,8.700001954395841,89.4,934.8300273615416,2095.1066669924,8.313333984798613,88.70335157436115,613.4100273615418,2094.78,8.466666015201389,90.06,379.01002736154174,2093.7066669923997,8.443330076006935,89.67,363.24669435394105,2093.616666992399,8.52,89.67,1749.2966669923992,2200.67997654725,7.166672855586822,178.81,1748.8133339847986,2224.103309554851,7.3999902280208065,178.81,1748.2566669923992,2250.9433085776527,7.619996091208322,178.81,1a,9,1568296430
54078,54078,1731.6,1568298205.7109444,1731.6,,,545.8107977681411,7.434883772421807,763.2494406926874,0.9988417029380798,534.1501830392859,49.44789939254739,797.103208033416,0.9964989423751832,516.9654087372293,-12.142782292245135,793.3197841058949,0.9962486028671264,529.6429890535051,115.02500698263752,772.886137250723,0.7635666728019714,509.7158934238404,-31.16492309223002,780.7022162528142,0.19978487491607666,447.22460329895233,199.380046518736,569.983152597842,0.015403658151626587,463.89914854984085,-73.46477114087698,585.4288570535988,0.4130450487136841,325.04115843086447,398.3076452109457,439.90782077565,0.8812676668167114,568.0970737080861,-150.26922583279327,357.0741653902748,0.7832462787628174,233.4899588791255,532.6892478961332,259.83926918294713,0.8552693128585815,783.0279446111424,-145.71150174028753,216.78237271414247,0.7190589308738708,421.7654830747603,189.58244773107063,145.71702969332677,0.702103853225708,464.62799488508864,-27.105836261165713,210.38895313483158,0.4347224831581116,628.155911802713,193.0508678462392,-31.71764241897111,0.0969732105731964,707.4817867466493,-93.62943818568951,105.38232318662467,0.13779336214065552,395.3301307481936,194.47424255138927,-631.0292788392771,0.006242930889129639,502.657177020652,-161.01951634652926,-366.90387893890573,0.013528674840927124,1754.8,2060.62,1.79,358.92,1465.91,2096.09,7.92,90.57,1760.98,808.64,7.97,180.37,1003.58,2095.82,8.72,89.4,935.11,2095.11,8.32,88.89,613.69,2094.78,8.46,90.06,379.29,2093.71,8.41,89.67,363.53,2093.62,8.52,89.67,1749.3,2200.44,7.23,178.81,1748.82,2223.86,7.3,178.81,1748.26,2250.69,7.58,178.81,1a,9,1568296430
54079,54079,1731.6332150513438,1568298205.7443752,1731.6332150513438,,,549.2579422102688,7.783631539817188,764.2615065374574,0.9988659620285034,539.2119822240741,47.801046621209814,797.3902833399454,0.996920108795166,517.0493122106426,-10.979980428121591,792.9725562637808,0.9956408739089966,530.0830867362779,115.37399366027284,772.0949631720919,0.8255637884140015,509.3335518873845,-29.88188999711247,779.595460267662,0.20249056816101074,443.39366179456977,200.02885910243663,568.5413215973766,0.01293712854385376,461.58185573655516,-71.66432989733168,584.6560067457915,0.38524073362350464,320.2498741714245,397.89012321492135,438.49332375508914,0.8870768547058105,569.2312516294982,-148.55557756071232,360.57343185406336,0.8381446599960327,242.63287570661686,525.6230667269972,266.9739264933339,0.8611146807670593,780.6799798412517,-147.25644731054595,212.2161403362859,0.7474876642227173,413.05170001230914,191.6541503771696,145.29385414208656,0.7208275794982909,470.9825229535018,-33.36281750772038,216.05023413448345,0.5355536937713623,674.337807299484,189.6717116591608,1.5804469533882184,0.17556658387184146,723.6215532133348,-95.65312060012523,113.493894620389,0.17256426811218262,396.9950807476523,189.7523778020036,-635.1143558794436,0.0030407607555389404,524.3232936935892,-160.615721381096,-384.5176814549336,0.003185421228408813,1754.7966784948653,2060.6797870924192,1.79,358.9067139794625,1466.1757204107505,2096.0866784948653,7.926643010268762,90.57,1760.98,808.3742795892496,7.9932505359406685,180.37,1003.8689709466913,2095.8233215051346,8.716678494865619,89.4,935.3823634210192,2095.11,8.29674946405933,89.05939676185345,613.9756494415568,2094.78,8.493215051343814,90.06,379.57232793642237,2093.71,8.413321505134382,89.67,363.8156494415568,2093.62,8.52,89.67,1749.3066430102688,2200.2074946405933,7.150283876774847,178.81,1748.8233215051346,2223.6108871149213,7.3697516078220096,178.81,1748.2666430102688,2250.434244104653,7.619858061612577,178.81,1a,9,1568296430
54080,54080,1731.6707195224506,1568298205.7821233,1731.6707195224506,,,549.2771356354733,8.066081029031928,764.7160975743953,0.9987221956253052,534.8090210380963,47.951989708543714,796.3597748822548,0.9963051080703736,520.7945269965646,-10.213130091569306,793.8866168674137,0.9955246448516846,530.0343211653346,117.6156283475735,772.3012222538686,0.7601253986358643,519.4693813966524,-27.62165783244735,782.0114538094085,0.18408054113388064,444.3078455497557,205.76388393933502,570.504194641023,0.1731565296649933,462.02466607964476,-63.285953568661355,582.6755475933651,0.13596287369728088,324.8693334022933,394.91641643208925,439.93881619844376,0.8803122043609619,558.7028012315773,-146.21936267581654,368.0328286760933,0.25051724910736084,250.63572113425832,532.1367981407599,267.51663100924486,0.7927124500274658,762.6235675687143,-151.05321763296973,219.0043329154039,0.26385974884033203,397.8402509922946,193.4665271641687,136.93191009352384,0.6547916531562805,463.884830712252,-34.253028484448144,215.41018247022458,0.4338696002960205,651.5193901158923,191.4671002144521,-14.842447136175965,0.18930476903915405,717.2419023602909,-96.41957175212632,110.24590142439794,0.09219133853912354,387.6612357716356,183.5184455425336,-639.9297198283402,0.0019172132015228274,533.2495338601523,-161.95399834518153,-390.61922282179717,0.0030486881732940674,1754.7929280477551,2060.7472951404106,1.79,358.89171219101985,1466.4757561796023,2096.082928047755,7.934143904490066,90.57,1760.98,808.0742438203973,8.019503665715224,180.37,1004.195259845318,2095.8270719522448,8.71292804775497,89.4,935.6899000840925,2095.11,8.270496334284775,89.25066956449665,614.2981878930727,2094.78,8.530719522450323,90.06,379.8911159408277,2093.71,8.417071952245031,89.67,364.1381878930728,2093.62,8.52,89.67,1749.31414390449,2199.944963342848,7.060273146119231,178.81,1748.827071952245,2223.329603581623,7.448510997145674,178.81,1748.27414390449,2250.1454596771327,7.664863426940387,178.81,1a,9,1568296430
54081,54081,1731.7,1568298205.811594,1731.7,-119.99784004697192,,548.7319073579722,9.360630008588931,765.9030171232256,0.9989413022994996,537.2548364437076,49.84101399926385,796.1787322463745,0.9956883788108826,517.3759782394989,-7.397184414344776,792.9761268298648,0.9954367876052856,528.0861476458896,119.67360085712099,767.932159658177,0.977386474609375,518.5136087684251,-24.86299119413228,781.7903922347414,0.19140174984931946,432.7490495292272,210.90468140714282,565.7303154013299,0.2227151095867157,448.68728837217276,-68.76731992719989,598.6373891475256,0.8409613370895386,330.49349052885674,395.8067301510195,441.8800612641674,0.8836405277252197,572.2229159999573,-150.0829558383506,364.8241072990447,0.9839426279067992,240.07606308984631,530.9141441224752,261.792500691366,0.8221938610076904,777.6213836470114,-147.03610823075516,216.47004329276143,0.7158664464950562,407.6494706128206,192.05021134159185,146.04874915617756,0.6967086791992188,466.825501928304,-32.71770549250201,206.03728890584685,0.1079971194267273,636.6553479802543,191.6045333923649,-25.314412811722235,0.1814568042755127,749.8078723919693,-90.29302850266892,119.90699715115196,0.022094517946243286,360.51240807017183,202.05036872932118,-663.2865487510193,0.0016438066959381106,527.8935013861378,-166.19056663007294,-400.7120619060927,0.002697408199310303,1754.79,2060.8,1.79,358.88,1466.71,2096.08,7.94,90.57,1760.98,807.84,8.04,180.37,1004.45,2095.83,8.71,89.4,935.93,2095.11,8.25,89.4,614.55,2094.78,8.56,90.06,380.14,2093.71,8.42,89.67,364.39,2093.62,8.52,89.67,1749.32,2199.74,6.99,178.81,1748.83,2223.11,7.51,178.81,1748.28,2249.92,7.7,178.81,1a,9,1568296430
54082,54082,1731.7457735653195,1568298205.8446054,1731.7457735653195,,,545.2230259291239,9.007681288991984,764.5054891365172,0.9987826347351074,539.4857912353364,50.8113341525194,797.2891913841112,0.994904398918152,518.8982555284724,-5.474472983533326,793.7222377757048,0.9944536685943604,530.8847939358375,119.43708057162532,770.0804128450435,0.9762539863586426,520.5375626791405,-21.949779262226286,782.4216167984422,0.15992644429206848,431.8215576873579,212.2940315211764,564.2722097473992,0.20850515365600586,451.01546482503466,-67.50386484862793,602.5708202569804,0.8489007949829102,331.9242923561797,395.24199034232737,440.3770271145363,0.8821582198143005,555.7358474584662,-152.3116626443075,352.321681307412,0.9822311997413636,227.0142759169016,538.470058879097,232.95104970237892,0.27937453985214233,778.3009824489336,-144.77450705418102,210.62677342617772,0.735864520072937,415.11676841014895,184.5464762698333,147.5066568589475,0.7640401124954224,464.8404233866937,-31.37580146155114,201.00408355158558,0.06970235705375671,610.7796587943999,192.08333509935125,-40.321095695350216,0.075217604637146,782.7124362087468,-89.10244760947565,132.81486159995404,0.059410780668258674,344.8782317918336,214.33803580412015,-678.4210497075102,0.0013594627380371096,552.1700559716311,-168.08358384087597,-419.57052097363885,0.008757174015045166,1754.79,2060.882392417576,1.780845286936056,358.8616905738721,1467.0670338094938,2096.075422643468,7.903381147744224,90.57,1760.975422643468,807.4738114774423,8.030845286936055,180.37,1004.8482300182816,2095.834577356532,8.705422643468028,89.4,936.3144979486856,2095.114577356532,8.300350921851692,89.4,614.9344979486856,2094.78,8.509649078148309,90.06,380.5244979486856,2093.714577356532,8.42,89.67,364.7790753052176,2093.624577356532,8.510845286936053,89.67,1749.3245773565318,2199.410430329698,7.076969774107468,178.81,1748.8391547130639,2222.7758529731664,7.390988730168729,178.81,1748.2845773565316,2249.57212090357,7.677113217340142,178.81,1a,9,1568296430
54083,54083,1731.8,1568298205.883713,1731.8,-66.02752478112502,,548.3076824876522,9.098883679935977,766.2376409385066,0.9986354112625122,539.0721214540924,50.393072216548155,798.4527823013389,0.99456787109375,517.0324317994152,-5.7956323770193565,793.4820991655113,0.9941880702972412,526.8807525647545,120.91770295318355,770.3749875724614,0.979306936264038,519.131616834042,-20.9833334234692,781.6327287645934,0.1779528558254242,433.96084095466006,213.90647267738342,565.6984077744993,0.18900632858276367,450.5335918927437,-67.39681593008913,604.5786889152023,0.8404747843742371,329.3766852626316,401.4762846922126,433.8356990417847,0.8880116939544678,556.525055710318,-151.5851111860423,352.9520640501316,0.9850438237190248,221.9858769230875,543.9145481325527,231.90007793839825,0.7081323266029358,778.5426222270869,-145.78899612133122,209.3423264298803,0.7239497900009155,401.3418556227487,194.4004540789652,133.6677731132828,0.12551116943359375,465.3937026847601,-26.754073637832928,196.12561431199515,0.07975676655769348,617.9260617772012,196.13159406819022,-36.8248264308792,0.10978874564170836,794.8410012923451,-87.41184498531705,139.699428812789,0.0263940691947937,333.51239374519224,221.1126301983101,-689.0722664056392,0.0017451345920562744,536.0136348330253,-168.77756995630457,-417.74531525447935,0.003319233655929565,1754.79,2060.98,1.77,358.84,1467.49,2096.07,7.86,90.57,1760.97,807.04,8.02,180.37,1005.32,2095.84,8.7,89.4,936.77,2095.12,8.36,89.4,615.39,2094.78,8.45,90.06,380.98,2093.72,8.42,89.67,365.24,2093.63,8.5,89.67,1749.33,2199.02,7.18,178.81,1748.85,2222.38,7.25,178.81,1748.29,2249.16,7.65,178.81,1a,9,1568296430
54084,54084,1731.8,1568298205.883713,1731.8,,,548.0300861492703,8.419537499493401,767.2509486981719,0.9983630180358888,534.3678447781093,50.619745614157104,797.4180787215373,0.9940246343612672,513.1535323451008,-5.050988623944381,792.6458272401785,0.9940673708915708,526.8608296009945,121.31765921658483,769.895610433947,0.9808475375175476,521.0086557498463,-20.20595058137587,781.9129429326064,0.16075670719146729,438.05699292706817,209.21106738322163,565.2777759718767,0.009514182806015016,452.38106638153135,-67.66253220580353,600.9628188994923,0.8500117659568787,324.5318721129619,405.31619996634606,430.1912895792151,0.9274472594261168,554.3528849049551,-148.88707034308206,357.602252589403,0.982038140296936,203.0625356677929,542.1527094796605,213.9970196899028,0.4213603138923645,777.4364384932022,-146.72281244400057,211.40184887466182,0.8279036283493042,406.74421929126834,187.94712982922715,146.7712775860681,0.5693853497505188,460.1164931595588,-26.548871239747506,197.68672877120758,0.030802100896835324,679.5171182309747,193.0207450964116,1.9289194522207824,0.13299763202667236,795.1411204456766,-87.72725585574864,139.51068164101574,0.06477880477905272,320.7169906507399,216.4267395612225,-703.4075493206584,0.0026270151138305664,565.2130034078959,-159.0837741558646,-419.36390727161796,0.010092645883560179,1754.79,2060.98,1.77,358.84,1467.49,2096.07,7.86,90.57,1760.97,807.04,8.02,180.37,1005.32,2095.84,8.7,89.4,936.77,2095.12,8.36,89.4,615.39,2094.78,8.45,90.06,380.98,2093.72,8.42,89.67,365.24,2093.63,8.5,89.67,1749.33,2199.02,7.18,178.81,1748.85,2222.38,7.25,178.81,1748.29,2249.16,7.65,178.81,1a,9,1568296430
54085,54085,1731.8232343976752,1568298205.9134107,1731.8232343976752,-68.7340998518971,,548.135546957078,9.092360045640644,767.0962498260843,0.9985532164573668,534.0629019564303,51.975410819949204,797.4351940277603,0.9935867786407472,512.7572541876269,-4.603322805860152,792.9228455010186,0.9938911199569702,527.3009489457562,121.65339807592564,768.9846405944908,0.9720668792724608,519.1389337391632,-19.50053692319684,781.8944982366887,0.15080425143241882,435.41967749992784,212.42531542276583,564.4826438894588,0.19263023138046265,450.93054762496513,-66.14266286104237,603.9745092873841,0.82848060131073,328.31922783258887,399.3539279730867,421.1409116641125,0.7944977283477783,554.6812066943777,-148.04064246065462,356.9852818195156,0.9839338660240172,220.5157441532393,553.5006959919168,240.25374828236974,0.7796244621276855,780.9276022507768,-146.09699164688655,213.0482118762476,0.5765777826309204,406.60958033112274,190.57410094433484,139.99263249492162,0.7739956378936768,458.6661150116341,-24.140207390902805,196.6073410952929,0.043046534061431885,673.4229601588581,194.94403758067642,0.08969450764635667,0.10812166333198547,750.1586138659409,-92.64813762743131,123.3347985859977,0.07983642816543579,304.0585497344066,222.28377512860698,-724.3768359639809,0.0009538233280181883,549.0717155281206,-161.29091564906787,-409.2358432150552,0.004260122776031494,1754.7876765602325,2061.019498476048,1.7676765602324835,358.83767656023247,1467.6758751814014,2096.0676765602325,7.873940638605099,90.57,1760.97,806.8518013788312,8.024646879535032,180.37,1005.522139259774,2095.8423234397683,8.695353120464967,89.4,936.962845500704,2095.122323439768,8.355353120464967,89.4,615.5874923802389,2094.78,8.463940638605099,90.06,381.1774923802389,2093.72,8.436264078372616,89.67,365.4374923802389,2093.63,8.502323439767519,89.67,1749.3346468795348,2198.859682656041,7.1265608853471205,178.81,1748.8523234397674,2222.208065457204,7.3057625544203955,178.81,1748.2946468795349,2248.9834185776685,7.6407062409299344,178.81,1a,9,1568296430
54086,54086,1731.848009721958,1568298205.945078,1731.848009721958,-68.7340998518971,,544.5870320362499,7.371013416136693,765.720516188158,0.9984545707702636,533.9820285810695,50.69273255622849,797.5016420495468,0.9942289590835572,512.6548848854233,-5.917432527169888,793.0387908554205,0.993781328201294,527.4116039024283,122.154229368883,768.7803319354064,0.9700496196746826,518.2319770444733,-19.52941698669033,782.1958808442482,0.15129214525222778,444.292806867698,214.83966877798105,569.4622386631179,0.15703091025352478,455.52095153551215,-66.87050643078118,604.5776076131601,0.8469457030296326,331.3464130527508,392.789046662058,426.6290543808583,0.8781932592391968,567.8588365472535,-148.0292433424579,361.95050560774246,0.9849318265914916,231.6180749606696,551.7075331723684,239.56571081326763,0.7166639566421509,795.7978391474209,-141.7006777972684,225.52646371324832,0.7694938182830809,401.1791101394565,195.36303043493942,132.0761953224102,0.21114256978034973,456.7840835539184,-23.6861750418973,190.85015366821403,0.0756622850894928,693.0646085771091,196.3705609191679,14.093864268091865,0.04940512776374817,770.2139918758471,-91.91688883544136,132.11289576976787,0.0676049292087555,312.54489945867823,225.499817024279,-717.8728287703972,0.0007810294628143313,567.5914138981054,-164.00246250239803,-417.2793578141294,0.006803691387176514,1754.7851990278039,2061.0616165273286,1.7651990278041942,358.8351990278041,1467.8740777756643,2096.0651990278047,7.888805833174835,90.57,1760.97,806.6511212521398,8.029601944391612,180.37,1005.7376845810353,2095.844800972196,8.690398055608389,89.4,937.168480692252,2095.124800972196,8.350398055608387,89.4,615.7980826366435,2094.78,8.478805833174835,90.06,381.3880826366435,2093.72,8.45360680537064,89.67,365.64808263664355,2093.63,8.504800972195806,89.67,1749.3396019443915,2198.688732918489,7.0695776394964644,178.81,1748.8548009721958,2222.0247280575104,7.3652233326993395,178.81,1748.2996019443915,2248.795126113119,7.630796111216777,178.81,1a,9,1568296430
54087,54087,1731.8738068590912,1568298205.9780512,1731.8738068590912,-64.44215303331441,,543.7843046893493,7.302601469561299,766.8260463826849,0.9981764554977416,533.4845596130167,50.945471014566536,798.515208454761,0.9937986731529236,512.165298906157,-6.326984922829577,794.0082411607345,0.9931758046150208,528.0508673514777,123.42566150907972,767.543675535326,0.9699084758758544,512.4661274413281,-20.894159999490462,781.116206134431,0.13630834221839905,438.4852032461672,215.50884049591681,568.5904143081414,0.1503882110118866,452.42153014311515,-67.74163880431398,602.0837173015468,0.8499850034713745,334.1329876201733,387.67893261356494,422.0514313027698,0.8461657762527466,572.6823819487231,-147.83369772718288,364.84086888054395,0.987205982208252,208.9379641704656,567.5855540225423,207.41366186582496,0.6797674894332886,781.8186216862217,-143.57061820610687,219.2423264980218,0.8164441585540771,408.7957734813221,191.92066973581157,143.85321914756364,0.6817203164100647,459.22654974058923,-21.50171964426836,189.6042687559324,0.07395237684249878,689.2713636368874,197.585693120494,12.312550539521967,0.0936230719089508,776.7735632350967,-90.28494586551031,134.85410916461728,0.04199901223182678,297.7745300756737,231.65497721127807,-737.8811184029788,0.00107496976852417,580.2399989377657,-156.96959705615714,-416.16206680372,0.008505731821060179,1754.7826193140909,2061.105471660455,1.7626193140908808,358.8326193140908,1468.0804548727294,2096.062619314091,7.904284115454714,90.57,1760.97,806.4421644413612,8.034761371818238,180.37,1005.9621196740933,2095.847380685909,8.68523862818176,89.4,937.3825969304567,2095.127380685909,8.345238628181761,89.4,616.0173583022753,2094.78,8.494284115454715,90.06,381.60735830227514,2093.72,8.471664801363834,89.67,365.86735830227514,2093.63,8.50738068590912,89.67,1749.3447613718179,2198.510732672271,7.010244224090261,178.81,1748.8573806859092,2221.8338292427247,7.427136461818859,178.81,1748.304761371818,2248.5990678709068,7.620477256363523,178.81,1a,9,1568296430
54088,54088,1731.9,1568298206.0115304,1731.9,,,548.733374593211,9.684721409350002,765.3724525239453,0.9987867474555968,539.3566715237432,53.6992832501097,797.3371191760698,0.993183135986328,516.7545846653787,-3.775770809672656,793.3037482738887,0.9943070411682128,531.2106929667286,121.88940206110139,769.4262785708536,0.9599180221557616,510.3053267284896,-19.898446766923364,780.3863991504255,0.1367872953414917,427.6274134943239,215.92996657587537,564.0188648679964,0.14048272371292114,452.4369128661052,-66.40063650208273,601.0547509844313,0.8711402416229248,334.91696247603636,379.4255193081468,420.25412398841996,0.7052848339080809,572.8999784391921,-145.8846997665384,365.30849757216436,0.9877173900604248,236.2882737834081,577.9640205794751,212.20009292167128,0.8586297035217285,778.2337236457756,-145.51108020676944,212.4891799623453,0.7480406761169434,420.4165318337936,190.60841215783364,147.86270948822985,0.7146612405776978,461.6525789786811,-22.04840263735488,186.2875244554696,0.1307975947856903,666.444312079028,199.85293487681759,-1.9299872728352625,0.10472014546394348,780.1937526222632,-89.45228685661114,135.09005402620843,0.05244582891464234,290.81849355279945,234.51491384993525,-746.7420694385637,0.0014673173427581787,571.4570744718147,-159.28888372539922,-430.6037637128146,0.00923237204551697,1754.78,2061.15,1.76,358.83,1468.29,2096.06,7.92,90.57,1760.97,806.23,8.04,180.37,1006.19,2095.85,8.68,89.4,937.6,2095.13,8.34,89.4,616.24,2094.78,8.51,90.06,381.83,2093.72,8.49,89.67,366.09,2093.63,8.51,89.67,1749.35,2198.33,6.95,178.81,1748.86,2221.64,7.49,178.81,1748.31,2248.4,7.61,178.81,1a,9,1568296430
