,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
30939,30939,967.8665723876054,1568978718.591715,967.8665723876054,-82.49786775304715,574.8312188468019,25.05084187334858,560.3483891024829,0.9971560835838318,567.9721609262996,59.37422492910897,591.0360487637678,0.9977034926414492,580.0350727341639,0.3571991622429493,604.2724747118052,0.9856406450271606,537.140110715006,102.20648260589421,598.9303046587484,0.7012410163879395,562.7973508858363,-38.954063768538816,604.1078679066499,0.8065216541290283,456.89049051984335,146.36254547810958,446.91475651307593,0.44371259212493896,485.6981899315883,-82.10845636490565,481.96443772477744,0.8215727806091309,621.0187221137572,251.57748121495098,345.7193574015647,0.9909586906433104,609.4140618972973,-189.7278494123525,342.1460883500872,0.7677965760231018,762.2204251494719,251.20370921194117,200.99079787873558,0.8051553964614868,772.497422638235,-217.92720842596069,185.49052223254847,0.8388017416000366,497.7410559315084,107.23796483887337,108.47700544136723,0.3597066402435303,471.1769176808819,-71.06671515169776,148.0027082825394,0.5633106827735901,652.5752378471932,136.45086703170637,-85.07335555766863,0.040490567684173584,757.8655761349838,-88.39647196329433,57.23715715943136,0.1380435824394226,523.3595179082956,148.33631208803894,-486.74132497331146,0.012598484754562378,1467.0884578094476,-41.69230525410325,486.4075380934581,0.0053820013999938965,1756.1200282837185,1952.6093211907594,7.173342761239456,358.01014141859184,,,,,,,,,1760.65,757.7207636603961,8.13002828371837,180.37,1761.14,971.7140498541987,7.6800282837183715,179.85,1760.81,1098.6773360480015,7.0833144775210855,179.85,2641.456544103887,851.8273643317198,7.566657238760543,169.51,1760.77,1112.5939932867618,7.039971716281628,179.85,1760.73,1127.810707092959,7.593371044957827,179.85,2636.0728902217456,867.5206222418042,8.240084851155112,135.98124976608005,746.2324942496882,2094.64,8.91337104495783,90.06,572.41246596597,2094.78,9.183286193802717,89.87,1758.8966572387603,1556.4573926154385,7.586600671323803,179.28,398.15266395199853,2093.816657238761,7.076742089915654,89.67,121.05257910084343,2128.9768835085074,8.3,106.01,,,,,,,,,,,,,1a,25,1568977693
30940,30940,967.9,1568978718.6253595,967.9,-84.2529116152941,580.6768784414088,24.16153364038161,559.4121618378884,0.996490478515625,568.3852515955958,56.20847475225521,591.1761799429719,0.997280776500702,576.520611733092,-0.39057613135667424,602.2062813902962,0.980927348136902,537.8866376330932,100.3158714860076,598.7953606876729,0.637515127658844,560.1165307635295,-41.48225345156257,606.3737677976071,0.7555269598960876,448.2590518953772,130.71784115305866,456.14950035224837,0.9411056041717528,484.1832628422722,-87.4112898148686,478.1000696058084,0.8511160016059875,633.6348645420057,242.2552339462354,347.98469589189364,0.6644768714904785,605.1349340656635,-192.7971450633802,339.340279494156,0.7179594039916992,778.0976676115297,244.69643278222736,210.54276483381818,0.7977745532989502,756.4471862716476,-218.15724028638664,193.48430579390788,0.6163550615310669,442.4204780753882,120.6019117956935,105.3384187865003,0.5902327299118042,478.9629864766332,-65.6221947642708,152.55897097802236,0.6118148565292358,721.2515290382021,125.66388931956571,-14.538002369628261,0.06681942939758301,675.5302509940311,-105.3358798234909,23.223896440194693,0.2084961235523224,483.14518158746336,149.40389522570806,-527.9959235608253,0.006099194288253784,754.0811929508171,-108.44410867958125,-181.15533453150746,0.0044141709804534895,1756.11,1952.85,7.17,357.96,,,,,,,,,1760.65,757.45,8.12,180.37,1761.14,971.46,7.67,179.85,1760.81,1098.44,7.09,179.85,2641.5,851.58,7.57,169.51,1760.77,1112.36,7.05,179.85,1760.73,1127.56,7.58,179.85,2636.23,867.3,8.21,136.72,746.53,2094.64,8.9,90.06,572.72,2094.78,9.2,89.87,1758.9,1556.2,7.61,179.28,398.39,2093.82,7.05,89.67,121.32,2128.9,8.3,106.01,,,,,,,,,,,,,1a,25,1568977693
30941,30941,967.9343574659456,1568978718.6600034,967.9343574659456,-86.47262744465584,575.4663921737807,24.374947184357186,560.3546916947514,0.9953016638755798,564.021901874835,56.386205874151045,589.5280001571797,0.9974706172943116,571.3437016614292,1.5645599896627047,601.9074002118973,0.9800615310668944,539.7432169895762,99.04961101767334,599.9256513239312,0.707658052444458,561.8124492599839,-40.457359780335324,607.4093241935294,0.8038622140884399,455.5544528668409,141.30174388463126,451.81135959425234,0.6059517860412598,485.69478028683375,-83.2832853976112,485.2073261752861,0.8563222885131836,628.3021682369261,240.2509114542294,346.05544271637046,0.6647377014160156,587.741195534274,-202.6153162915995,327.2883288426628,0.5323072671890259,772.7782252835269,247.27694066831958,210.25581534898538,0.7890605926513672,756.3837729498033,-214.75547484701943,187.8611571578345,0.6577790379524231,430.74260210374536,124.14914626964331,103.34945415633202,0.5734196901321411,492.36782725486336,-55.73495599348943,162.0799241652467,0.4820453822612762,685.6255036948196,133.75249781701268,-54.27916043078599,0.08541297912597656,657.2446506345857,-119.40850355343125,39.96012799006672,0.3972339928150177,453.43541906426384,152.43757502068138,-555.9839098985968,0.007068812847137451,599.3087237430332,-97.34199407836479,-254.9170953740496,0.011680692434310913,1756.0996927602164,1953.0973737548084,7.173435746594562,357.9325140272435,,,,,,,,,1760.6465642534054,757.1717045258406,8.109692760216316,180.37,1761.14,971.1920117656242,7.700921719351048,179.85,1760.81,1098.196061991786,7.079692760216317,179.85,2641.548100452324,851.3257547520026,7.559692760216317,169.51,1760.77,1112.1160619917862,7.070614479567365,179.85,1760.73,1127.2988832588132,7.569692760216317,179.85,2636.401787329728,867.0766764713535,8.223742986378245,137.3281271472373,746.8357814469159,2094.6365642534056,8.89656425340544,90.06,573.0360886866996,2094.78,9.179385520432634,89.87,1758.9034357465946,1555.9388832588131,7.61,179.28,398.6339380082138,2093.82,7.056871493189122,89.67,121.59485972756487,2128.8209778283253,8.320614479567366,106.01,,,,,,,,,,,,,1a,25,1568977693
30942,30942,967.9668555093433,1568978718.6927724,967.9668555093433,-86.69858981879274,575.0268124904608,23.954291266961604,560.630650488863,0.9960196018218994,563.8142999914772,55.923436535486495,589.245217641829,0.9979991912841796,575.7291395503362,0.9178545965813356,602.6372400954248,0.9815438985824584,540.3474969467213,97.67749365416236,599.3923002008787,0.7263025045394897,577.2275014430711,-41.40119989115927,611.8378541432808,0.8225386142730713,447.0616646474353,141.10321560816672,459.9588627278704,0.9806076288223268,487.5734719440125,-89.00009187453561,481.5416749563657,0.8248878717422485,622.8819883357063,243.47166757670112,355.79938389249963,0.7647933959960938,592.0327577475754,-205.52002281829502,333.1002990218476,0.5726619362831116,745.6535399734398,252.98659145168514,211.97743879942783,0.06815454363822937,749.6082224778995,-221.39725363894448,193.7234276407936,0.2202823162078857,430.9627857594885,124.33199276444373,109.12521410211146,0.4532316029071808,495.2591723375475,-57.86074182000253,165.55482421608116,0.4610344767570496,743.7845652386394,124.31575296224865,2.313789187974919,0.023626893758773804,668.7645001985318,-124.2280912391556,67.28840285047181,0.5307274460792542,429.9468413914897,155.39641608326195,-581.2580076028922,0.009658783674240112,581.8629806255626,-55.347667189074755,-235.82204918429986,0.033144742250442505,1756.089943347197,1953.331359667271,7.17668555093432,357.9065155925254,,,,,,,,,1760.6433144490659,756.90847037432,8.09994334719704,180.37,1761.14,970.9385270271233,7.730169958408878,179.85,1760.81,1097.9653258836634,7.06994334719704,179.85,2641.5935977130803,851.0852692308605,7.549943347197042,169.51,1760.77,1111.8853258836634,7.09011330560592,179.85,1760.73,1127.0518981289918,7.55994334719704,179.85,2636.564277546716,866.8654391892693,8.236742203737277,137.90334251537462,747.1250140331545,2094.633314449066,8.893314449065679,90.06,573.3350706859575,2094.78,9.159886694394082,89.87,1758.9066855509345,1555.691898128992,7.61,179.28,398.8646741163368,2093.82,7.06337110186864,89.67,121.8548440747456,2128.7462323285113,8.340113305605918,106.01,,,,,,,,,,,,,1a,25,1568977693
30943,30943,967.9668555093433,1568978718.6927724,967.9668555093433,,568.8531302875041,21.93689667248291,562.7135648789766,0.9942423105239868,566.8216278497835,53.85616855563143,593.7928788041537,0.9982788562774658,569.3636565353172,-4.502625736493593,596.3014925433647,0.9952460527420044,540.3216969626274,94.13053845458174,599.2365722907249,0.6799556016921997,574.3344523073837,-36.98865351220604,615.3776670712738,0.8264671564102173,451.8276009025275,140.5956214247295,462.2233234404216,0.9802192449569702,494.32780996366165,-89.80391118887361,478.92717051194194,0.7670148611068726,616.344252940448,243.72958390346488,339.8186793070992,0.5725260376930237,593.4511932454362,-204.8252531828558,333.8074089638725,0.6690666675567627,771.3652669552615,258.1734498009496,206.9456140304047,0.9109930396080016,761.3613795252243,-222.6085954930961,207.70066740243743,0.2372550368309021,443.6278461068454,122.72273420626513,107.3377558947722,0.6004940271377563,505.708831806788,-62.62832546684968,156.52834923129012,0.6576372385025024,752.8833770690428,122.60539568226092,20.604771205041853,0.07610145211219788,710.2227909680847,-118.8635403221412,67.79856539750062,0.12351125478744507,408.7359585687001,129.66539073349722,-610.4228864306216,0.025620311498641968,681.7027798006802,-83.63546375856953,-242.2977185389696,0.010204404592514038,1756.089943347197,1953.331359667271,7.17668555093432,357.9065155925254,,,,,,,,,1760.6433144490659,756.90847037432,8.09994334719704,180.37,1761.14,970.9385270271233,7.730169958408878,179.85,1760.81,1097.9653258836634,7.06994334719704,179.85,2641.5935977130803,851.0852692308605,7.549943347197042,169.51,1760.77,1111.8853258836634,7.09011330560592,179.85,1760.73,1127.0518981289918,7.55994334719704,179.85,2636.564277546716,866.8654391892693,8.236742203737277,137.90334251537462,747.1250140331545,2094.633314449066,8.893314449065679,90.06,573.3350706859575,2094.78,9.159886694394082,89.87,1758.9066855509345,1555.691898128992,7.61,179.28,398.8646741163368,2093.82,7.06337110186864,89.67,121.8548440747456,2128.7462323285113,8.340113305605918,106.01,,,,,,,,,,,,,1a,25,1568977693
30944,30944,968.0,1568978718.7261932,968.0,-97.82330894163208,575.8333015762366,21.800044334829167,557.8293335877839,0.9953922033309937,560.0272334891108,53.69181874877939,586.6183956077563,0.9976907968521118,571.7341198042108,-0.5529590863446074,599.3371393337003,0.9796864986419678,536.4941983271332,95.30475901858486,597.8348565497179,0.7130131721496582,571.318753149291,-41.5643118232789,610.8781473302839,0.7540704011917114,453.5288031556317,127.44282658879229,457.8816526816905,0.9569350481033324,498.0780618944535,-88.2935492774399,483.5336999557673,0.8540383577346802,632.2585599998517,240.9040040295417,347.17779641569024,0.6310535669326782,584.2325435243048,-205.97209782358777,327.6942291423535,0.5036219358444214,773.1536894503571,247.54833505554524,206.57270212323795,0.8097002506256104,753.7694220365706,-217.68279637750197,187.3191823432724,0.7281956672668457,452.4969964428052,124.13959177416572,127.39743238643982,0.4025450944900513,513.6247682463967,-60.3285430652016,175.71313420566347,0.5625215172767639,735.5200464825111,131.76635052660635,21.233427842820674,0.0983450412750244,664.7158175615317,-123.30381472014263,46.91513324994091,0.5191637277603149,362.96760334391365,149.1544033390974,-651.6981471449446,0.004195809364318848,582.5416586093223,-98.42292514686017,-269.33633212422103,0.010900229215621948,1756.08,1953.57,7.18,357.88,,,,,,,,,1760.64,756.64,8.09,180.37,1761.14,970.68,7.76,179.85,1760.81,1097.73,7.06,179.85,2641.64,850.84,7.54,169.51,1760.77,1111.65,7.11,179.85,1760.73,1126.8,7.55,179.85,2636.73,866.65,8.25,138.49,747.42,2094.63,8.89,90.06,573.64,2094.78,9.14,89.87,1758.91,1555.44,7.61,179.28,399.1,2093.82,7.07,89.67,122.12,2128.67,8.36,106.01,,,,,,,,,,,,,1a,25,1568977693
30945,30945,968.0336150922293,1568978718.7600136,968.0336150922293,-86.78159204087545,575.7081660597644,22.439499843681478,558.8489584121411,0.9956185221672058,559.596628173584,53.25508671677694,586.173746743643,0.9978424906730652,576.1583172212289,-0.4651560694092467,601.4243866136942,0.981228232383728,532.2251291731192,96.4041332256274,595.2290234455488,0.7798104286193848,559.868560539301,-41.758701597161604,605.6090361378913,0.7720329165458679,448.5309017947856,127.296627634426,455.50867964242997,0.961257815361023,489.683501185067,-89.60184828884127,480.14333026662393,0.830931544303894,624.7583934761742,239.48058917531174,342.93887542453706,0.6987338662147522,584.209517124197,-206.87484729485482,329.9453994327135,0.561968982219696,776.2248617312122,246.51608350903908,215.32434189507904,0.8397243022918701,747.0891018121606,-214.36711843391961,178.5116004476166,0.673092246055603,441.52453536609113,127.3599961057498,130.1752158038373,0.37289613485336304,494.2815018061022,-62.96056479390953,173.17673920764938,0.4770187437534332,743.6751501083319,130.67835606405927,28.84481653782905,0.1285574436187744,673.105898335327,-123.41425752779956,42.44795911979753,0.4381815493106842,320.4392613111466,160.62767082075158,-695.0346515709576,0.0018168091773986816,560.6969182690843,-105.95181436944428,-305.6281083990548,0.0036219358444213867,1756.0699154723309,1953.8120286640506,7.183361509222928,357.8598309446624,,,,,,,,,1760.64,756.3677177529428,8.096723018445857,180.37,1761.14,970.4245252990573,7.719661889324852,179.85,1760.81,1097.4913328451719,7.09025358300636,179.85,2641.673615092229,850.5878868082804,7.563530564560502,169.651183387363,1760.77,1111.4113328451722,7.103276981554142,179.85,1760.733361509223,1126.5445252990573,7.560084527668788,179.85,2636.9047984795925,866.4348634097325,8.21638490777071,139.04128751256036,747.7158128116178,2094.63,8.879915472331213,90.06,573.9458973392865,2094.78,9.14,89.87,1758.913361509223,1555.1878868082806,7.5831079262165675,179.28,399.3353056456051,2093.823361509223,7.07,89.67,122.38555922861137,2128.596046797096,8.333107926216568,106.01,,,,,,,,,,,,,1a,25,1568977693
30946,30946,968.0667659576483,1568978718.793367,968.0667659576483,,571.1184312422082,23.165476872727126,557.7318048327804,0.995805025100708,568.1560039486171,52.80010151253168,589.9255427270364,0.9975481033325196,577.0875422099112,-0.6228064822151538,600.1300535797758,0.9843801259994508,538.8154431127027,97.1836626279305,599.3521121042834,0.7463173866271973,559.0715699229808,-39.85749704600476,602.9371469157278,0.7615595459938049,452.9111634699185,137.82493283730162,459.52317081011495,0.9820634722709656,478.7128310111937,-90.26619285346793,477.91684289450853,0.8610647916793823,622.9768747714768,239.9837790585318,338.05192722897306,0.7252628803253174,580.243203055544,-204.2421734336184,329.5921669237805,0.7064957618713379,765.6014831916605,249.0448877038622,207.55532454981065,0.7965247631072998,730.872063229195,-220.21552047645864,180.9110979921861,0.6112115383148193,453.38200398804497,130.43707485382802,130.99750856015604,0.38092076778411865,494.1227280711429,-61.434748027181215,159.848362846147,0.7022650241851807,757.7024153979445,134.42071547920057,35.47580664484971,0.053994715213775635,690.230819185121,-115.84254051954304,40.79613467386741,0.06702300906181335,350.36926392113054,163.65474082747403,-663.8699871705129,0.0019520223140716555,585.0432005031316,-109.20998291016652,-351.5076647946568,0.008173078298568727,1756.0599702127054,1954.050714895069,7.186676595764848,357.83994042541093,,,,,,,,,1760.64,756.0991957430472,8.103353191529697,180.37,1761.14,970.1725787218713,7.679880850821818,179.85,1760.81,1097.2559617006957,7.120089361883637,179.85,2641.7067659576487,850.3392553176366,7.586736170353938,169.79041702212362,1760.77,1111.1759617006958,7.096646808470303,179.85,1760.7366765957652,1126.2925787218715,7.570029787294545,179.85,2637.0771829797727,866.2226978710498,8.183234042351518,139.58496170543515,748.0075404273067,2094.63,8.869970212705455,90.06,574.2475702146013,2094.78,9.14,89.87,1758.916676595765,1554.9392553176365,7.556587233881213,179.28,399.56736170353935,2093.8266765957646,7.07,89.67,122.64745106542306,2128.5231148931734,8.306587233881212,106.01,,,,,,,,,,,,,1a,25,1568977693
30947,30947,968.1,1568978718.826804,968.1,-84.33057759903512,566.5407301347357,24.330657608740115,555.879896910346,0.9961966276168824,560.1849582411281,54.737178731518156,586.3293377345524,0.997555375099182,572.6796252574651,1.2098427598765085,598.7805115406912,0.9862021207809448,535.7162378520111,96.4441180316044,598.9725220941193,0.7431343793869019,575.6492930385913,-38.60514148961588,609.4485988925505,0.795520544052124,449.09487942181437,142.5320789422626,447.6316673395932,0.6519633531570435,481.11611354495454,-85.32327919876631,482.8371754840807,0.8231507539749146,624.3883410673768,239.79884870292668,338.4076426047294,0.7003680467605591,580.8335246507172,-200.92660569920392,326.9525882303123,0.6650667786598206,780.501677883887,248.10082432876789,217.56173241075874,0.7711338996887207,760.2449452418135,-213.7658171437537,180.07821444441845,0.8881832361221313,444.1766859001048,133.46022591044226,112.7500330311917,0.5382082462310791,484.6540941157103,-67.83032450888824,136.96962825397293,0.8319107294082642,775.4892182761622,136.2897184992152,46.65867367754737,0.04942634701728822,784.3331156173642,-98.70908298361658,88.55077439398191,0.057660698890686035,312.4353100561627,168.66823914881982,-702.1414676191159,0.001701265573501587,579.1975499065478,-103.98806815378781,-391.16519808818214,0.008411437273025513,1756.05,1954.29,7.19,357.82,,,,,,,,,1760.64,755.83,8.11,180.37,1761.14,969.92,7.64,179.85,1760.81,1097.02,7.15,179.85,2641.74,850.09,7.61,169.93,1760.77,1110.94,7.09,179.85,1760.74,1126.04,7.58,179.85,2637.25,866.01,8.15,140.13,748.3,2094.63,8.86,90.06,574.55,2094.78,9.14,89.87,1758.92,1554.69,7.53,179.28,399.8,2093.83,7.07,89.67,122.91,2128.45,8.28,106.01,,,,,,,,,,,,,1a,25,1568977693
30948,30948,968.1332374189101,1568978718.8603475,968.1332374189101,-89.22551743516505,570.7328978688951,24.300783829732136,557.2525217019664,0.99599289894104,551.7026887092582,55.77943248350014,583.3726964272017,0.9974254369735718,572.0070424646656,0.9454197066790896,599.5155328005172,0.9849202632904052,535.77760491217,98.04543332462211,597.831866785298,0.7215443849563599,556.7598881509508,-39.410356556696655,602.9720565804203,0.7997162342071533,447.9880708405609,143.16856410554368,446.073188676157,0.6221233010292053,481.87287029012236,-83.06835318311457,482.65263228417535,0.8201912045478821,624.672778187,240.40202868678418,338.460717850078,0.6698858737945557,576.6442110635088,-198.88367572594882,315.85533889168636,0.5345335602760315,749.8744643005067,253.4593801079005,199.5736665616948,0.7963345050811768,769.5424732071318,-211.65480004672455,185.73569782202492,0.8657462596893309,449.5028338160715,132.77377441758577,126.44156358448656,0.4102784097194672,435.8279163450727,-72.94188160420053,118.67219605408964,0.7871845960617065,792.4964326239592,138.0592874387597,59.11858188949313,0.1032838225364685,745.1139194877769,-84.53754751285115,52.71654979879961,0.15096211433410645,319.3074737903325,169.19278234961274,-694.6270138465138,0.0013352036476135256,549.0369665447847,-101.62491111303692,-436.9018846192952,0.005519181489944458,1756.043352516218,1954.52598567426,7.183352516218036,357.83661870945485,,,,,,,,,1760.6366762581092,755.5574531649396,8.116647483781966,180.37,1761.14,969.6607481325032,7.669913677018844,179.85,1760.81,1096.7840143257401,7.130057548654103,179.85,2641.7665899351277,849.8440431000673,7.586733806763121,170.14936696480487,1760.7733237418909,1110.700690583849,7.1066187094549145,179.85,1760.74,1125.790719358176,7.573352516218034,179.85,2637.429482062113,865.80725174465,8.159971225672948,140.57205767150072,748.5958130282975,2094.63,8.879942451345897,90.06,574.8524605120795,2094.78,9.130028774327053,89.87,1758.923323741891,1554.4407193581762,7.536647483781966,179.28,400.03930941615073,2093.83,7.086618709454914,89.67,123.17589935127863,2128.373553936507,8.276676258109017,106.01,,,,,,,,,,,,,1a,25,1568977693
30949,30949,968.1669024366043,1568978718.8943224,968.1669024366043,-84.2529116152941,575.554437715577,23.52932286203925,558.5527077987801,0.9962705969810486,558.7958367858672,55.891244339744674,586.9031850410275,0.9978475570678712,568.5411391060181,0.4258187480314604,597.9984806341215,0.9859037399291992,535.8245376288592,98.79028242230343,597.6012261447912,0.7504091262817383,554.149529837424,-40.1170538299156,602.0343552971474,0.763884425163269,454.308804650836,134.12111303595836,454.9938560682258,0.9663047790527344,479.3575113642804,-86.93117320702652,474.8079239062571,0.8934206962585449,629.8737522316426,239.42783217443645,336.8257963220994,0.6888183355331421,589.3092942202019,-196.5164129298117,323.47555403551036,0.6433618068695068,740.7646098076949,255.834693115036,192.17441960279427,0.7890893220901489,767.520967560929,-211.45669816928097,184.585087578651,0.8576806783676147,481.3876752448233,132.62112795268706,154.015307349891,0.2913009524345398,431.27635909451067,-72.77275676411921,123.01651968928778,0.8003637790679932,762.9018807999614,137.06368131596844,32.706285919804486,0.04126673936843872,668.0836089852593,-72.57442113465606,-8.657897968901011,0.11022478342056274,289.9275310198605,173.2711679796981,-725.470030324433,0.001368999481201172,502.0687709217846,-105.1425530329756,-490.6223168654098,0.0055476129055023185,1756.0366195126792,1954.7650072998904,7.176619512679138,357.85345121830215,,,,,,,,,1760.6333097563395,755.2814000198448,8.123380487320862,180.37,1761.14,969.3981609944864,7.700212192943878,179.85,1760.81,1096.5449927001093,7.109858538037416,179.85,2641.7935219492833,849.5949219691281,7.563168294376983,170.37155608158844,1760.7766902436606,1110.458302456449,7.1234512183021526,179.85,1760.74,1125.5382317254678,7.566619512679138,179.85,2637.611273157663,865.6018951367137,8.170070730981292,141.0198024068373,748.8954316857784,2094.63,8.900141461962585,90.06,575.1588121730992,2094.78,9.119929269018707,89.87,1758.9266902436607,1554.188231725468,7.543380487320862,179.28,400.28169754355105,2093.83,7.103451218302153,89.67,123.44521949283444,2128.2961243958102,8.273309756339568,106.01,,,,,,,,,,,,,1a,25,1568977693
30950,30950,968.2,1568978718.927725,968.2,-96.97669322114572,575.2310864412896,26.2321127580296,560.3186066332629,0.9965953826904296,554.0095022427226,58.785011389767476,587.5916839278705,0.9978703260421752,575.143892282072,1.9854096683048963,603.4067151026304,0.9838714599609376,531.7701417057209,99.83258132697357,596.7732638808501,0.6847005486488342,569.1448967562545,-39.40605118133861,607.6214110042678,0.8022068738937378,464.5800504093601,140.17519563481113,454.22956319171305,0.5200595855712891,482.50297348452034,-84.79324729368452,480.38664070472436,0.988197922706604,638.5277044194116,248.25722269316762,355.0268840465097,0.9888212084770204,583.070008010155,-197.7282180915313,325.4494060173085,0.571822464466095,743.6744496610193,251.3112249168961,191.56199133670918,0.7669600844383241,763.8519768242677,-213.3617535683643,181.5193997726336,0.7752945423126221,471.1268429514106,131.30314314239314,151.1759622538686,0.19659999012947085,423.18348655289435,-72.94558165455197,127.99632015479246,0.7474545836448669,651.4588330766906,141.06044833171708,-31.3963726945932,0.037243247032165534,571.0027968971681,-66.02656890673822,-78.19863875848623,0.1426529586315155,275.9731220146778,175.44901298127013,-738.6103104822255,0.002187728881835937,480.587609501752,-89.40016345048419,-513.4378084075481,0.0057731568813323975,1756.03,1955.0,7.17,357.87,,,,,,,,,1760.63,755.01,8.13,180.37,1761.14,969.14,7.73,179.85,1760.81,1096.31,7.09,179.85,2641.82,849.35,7.54,170.59,1760.78,1110.22,7.14,179.85,1760.74,1125.29,7.56,179.85,2637.79,865.4,8.18,141.46,749.19,2094.63,8.92,90.06,575.46,2094.78,9.11,89.87,1758.93,1553.94,7.55,179.28,400.52,2093.83,7.12,89.67,123.71,2128.22,8.27,106.01,1748.22,2252.98,7.43,178.81,,,,,,,,,1a,25,1568977693
30951,30951,968.233270578193,1568978718.9611793,968.233270578193,-84.17569065564393,579.036851494478,25.62548917244307,563.3003551521115,0.99580979347229,553.6155565886102,57.81038516699178,587.74311480288,0.9979019165039062,580.0906414048692,2.1403250821224367,605.1142723361132,0.9806541204452516,538.9425524183182,100.27769600620356,599.828978016041,0.7922230958938599,569.8063172219167,-36.313965990726224,606.6144897276263,0.7837934494018555,464.09588595954864,143.31249615199926,452.1231709684445,0.4099270701408386,489.4772345475422,-79.93541515336167,489.6475660906308,0.8343803286552429,626.1779767484968,251.5112482769629,350.96498377867965,0.987175703048706,591.4692071314346,-196.43908533461519,332.1054158218384,0.5538775324821472,755.2217343920532,248.43948204427468,198.272202832766,0.8134285211563109,754.6572526302338,-217.84025054052063,193.0891960754308,0.479547768831253,481.39833109203073,127.65101042715523,156.30314152382118,0.21530607342720032,437.10977414613,-61.22343569390893,164.57960207617398,0.7654490470886229,552.4170731595458,144.22174461447858,-90.30311789249753,0.048477888107299805,504.6616008691163,-78.25266686394316,-88.03309773246401,0.14552363753318787,273.6941643068732,177.67539164719796,-699.1259028667267,0.0027153491973876953,499.22674447779633,-79.93321099969855,-460.72133823817694,0.005766987800598145,1756.0200188265421,1955.2395481629894,7.17,357.88330823127717,,,,,,,,,1760.63,754.7405083166368,8.1433082312772,180.37,1761.1433270578193,968.883816547914,7.739981173457901,179.85,1760.81,1096.0704518370103,7.1099623469158,179.85,2641.8466164625547,849.0971436057332,7.5599623469158,170.81291287389308,1760.78,1109.9837788948298,7.14,179.85,1760.74,1125.0371436057333,7.5466917687228,179.85,2637.972988180061,865.2037035886611,8.1500564796263,141.22045183701042,749.4861081459178,2094.63,8.886729421806999,90.06,575.7660893193756,2094.7833270578194,9.1399435203737,89.87,1758.9333270578193,1553.6871436057336,7.5666352890964985,179.28,400.7562211051703,2093.83,7.113345884361401,89.67,123.976164625544,2128.143477670156,8.296616462554399,106.01,1748.2233270578192,2252.733797721372,7.43,178.81,,,,,,,,,1a,25,1568977693
