,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
28895,28895,903.733602147359,1568379051.8462865,903.733602147359,-72.9806290324378,,563.136715094718,-2.555102103357356,680.8257147551318,0.9978082180023192,590.1484549320867,24.368491974556818,755.1945291243999,0.9066649675369264,594.4001418482237,-37.101674890835746,745.3609853539847,0.6186115145683289,519.9890069641253,75.11524637257942,754.0145201969477,0.774517297744751,571.3173094927076,-76.61518395677356,746.9363177176875,0.4439733624458313,466.4274079992958,161.7818379598676,618.0273934298202,0.8078416585922241,457.29389011188033,-106.93642880931141,576.1812673792267,0.2479947805404663,596.7561832328067,256.8044243062401,414.74687642245834,0.3616576194763184,591.8436371507785,-188.54959427558532,364.80489551849433,0.3870505690574646,792.8577967487421,304.86469745455946,204.84509780517035,0.8633695840835571,746.2446578764934,-202.37376563086616,177.9083452257841,0.6257977485656738,430.82023521672517,150.54987281438446,170.68474910238962,0.05192938446998596,462.2138280711512,-48.78078355610098,207.16702008408225,0.01664078235626221,672.1842667569201,159.3951343389006,-20.61891606520902,0.15227603912353516,706.6259672579463,-101.67824960802228,145.11469985276446,0.3233197927474976,388.4285598333426,193.49441713040449,-644.5558473992368,0.01634979248046875,681.4742703772456,-63.02497001197907,-92.58611539349391,0.05774304270744324,1755.166639785264,1930.241693528361,8.377580673769447,357.80809138100244,2748.334489233644,615.2453494779411,6.623279570528211,138.41,,,,,1761.0,811.2746236800721,7.63983871158463,180.37,1761.25,849.7946236800718,7.5135215031512645,180.37,2738.9978494483794,625.7653494779412,6.620080644207685,138.41,1761.32,864.384623680072,7.593198926320525,180.1,2656.46712365051,758.1247849684872,7.266801073679475,166.91,1761.35,879.411263465336,7.716720429471789,180.1,600.9621773936076,2094.79,8.083198926320527,90.06,1758.943360214736,1552.8145430358645,7.94327957052821,179.28,442.5588171788716,2094.07,8.003360214735897,89.67,406.86209674939977,2093.863360214736,7.86,89.67,155.17201610519209,2119.1894354905457,7.81344085894358,106.01,92.12553760834341,2137.2793548463387,8.59327957052821,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28896,28896,903.7692672255793,1568379051.882242,903.7692672255793,-68.01333616986608,,570.1844226919592,-6.346248934763928,682.6603422652864,0.9977042078971864,587.8473147751317,19.074029947254946,753.2377431701393,0.6703082323074341,601.6497968155395,-40.608242785157316,746.8837941945067,0.5075113177299501,526.3103963161982,71.13228794923975,757.2083827383565,0.6741461753845215,581.1294986077615,-80.03732286732078,748.3723343096127,0.446762353181839,464.1128126252663,157.07916757785588,617.4845589229833,0.7520729303359985,456.1705020403016,-106.6509583881447,569.1598782408905,0.3471488654613495,591.5425720318502,256.91713616247614,422.7424862110382,0.4421962797641754,597.3529052777908,-189.01213480876226,358.55532233791337,0.5074750781059265,788.6416940290424,304.64796356870653,210.9202512723072,0.5850268602371216,739.2669454280623,-203.09260946429646,171.69244275362195,0.6754769682884216,420.880915867158,150.5023447566567,174.49226002161407,0.050288796424865716,442.4901410528945,-55.2598432213609,208.35812171021763,0.17037689685821533,626.8570803792154,154.96738865521232,-28.10875521275304,0.07095128297805786,717.0239037461307,-99.53337751167707,125.34234891042944,0.15682467818260193,338.97316129922524,191.84257964785772,-696.373686144689,0.0038222074508666992,628.4281257495933,-58.9084409023113,-223.0748355545388,0.003033548593521118,1755.1630732774422,1930.4663835211486,8.056594969787563,357.9971162955696,2748.4878490699907,615.0705905946621,6.6161465548841685,138.41,,,,,1761.0,811.0035690855983,7.618439664652504,180.37,1761.25,849.5235690855983,7.538487057905412,180.37,2739.1547757925478,625.5905905946621,6.6307801676737474,138.41,1761.32,864.1135690855983,7.57536638721042,180.1,2656.527754283485,757.8751294209459,7.284633612789579,166.91,1761.35,879.1366423630403,7.723853445115832,180.1,601.2510645271913,2094.79,8.065366387210421,90.06,1758.946926722558,1552.5327889179246,7.936146554884168,179.28,442.84413780463325,2094.07,8.006926722557916,89.67,407.1402843595175,2093.8669267225573,7.86,89.67,155.43950419184367,2119.114538826284,7.827706890231663,106.01,92.41799124974912,2137.19375865861,8.586146554884168,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28897,28897,903.8,1568379051.913225,903.8,-73.18518582551901,,563.8998868038465,-10.091985059351083,679.0882985076169,0.997258186340332,579.1179832680982,15.550529979471593,746.0924636322234,0.7947002649307251,593.7475021370649,-47.17582526393139,744.6833812993083,0.9516891241073608,524.4310102451832,67.88542092122816,754.5137657314532,0.7353925108909607,571.2882233675049,-80.8968184953838,741.8299916070264,0.44587287306785583,463.8090796713861,158.06992828369698,617.4348584824272,0.7042756676673889,455.94360409720235,-108.41624152454702,566.4968198713757,0.3344231843948364,585.1795801724593,249.99688226262654,425.70567596883416,0.5419229865074158,597.6549447830324,-189.618937658462,359.1653145074155,0.5167768001556396,793.8792464152882,304.2234526521072,212.16064870821202,0.6157365441322327,740.850774128383,-203.09792193628613,173.77707401790695,0.6713019609451294,415.5643531779673,148.55143573489022,177.8857400407109,0.055029213428497314,431.72703983534586,-60.611811508317096,206.83585992235717,0.14707988500595093,607.8894512044343,151.87042816714438,-33.44459671126259,0.09745022654533386,729.2240311112427,-95.93721247190928,115.50524113370426,0.20952001214027405,345.313343522896,216.1571348548173,-692.2245998816335,0.009654760360717772,596.6733295619865,-56.45943102947922,-301.1193731095357,0.005320906639099121,1755.16,1930.66,7.78,358.16,2748.62,614.92,6.61,138.41,,,,,1761.0,810.77,7.6,180.37,1761.25,849.29,7.56,180.37,2739.29,625.44,6.64,138.41,1761.32,863.88,7.56,180.1,2656.58,757.66,7.3,166.91,1761.35,878.9,7.73,180.1,601.5,2094.79,8.05,90.06,1758.95,1552.29,7.93,179.28,443.09,2094.07,8.01,89.67,407.38,2093.87,7.86,89.67,155.67,2119.05,7.84,106.01,92.67,2137.12,8.58,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28898,28898,903.8522161140393,1568379051.948394,903.8522161140393,-74.08664063217017,,568.3509476641296,-9.914400180842478,677.6074186893196,0.9973604083061218,589.2493068578666,14.411504906373752,745.8014278864089,0.8526300191879272,587.8835026604556,-44.8109867916312,732.8234090746602,0.7406188845634459,524.5713144482629,73.60633846232908,753.7394126298349,0.6412431001663208,562.0832132239732,-76.77808285403614,730.6839571482408,0.1954830288887024,464.6610980247841,159.92920934928586,615.7349145320231,0.7665389776229858,457.03735930169205,-109.79092641701996,563.0785557550636,0.5426681041717529,603.2934075146171,251.97184685343655,406.50585996192734,0.8523745536804199,598.3081308355016,-188.816565469941,354.1084661567489,0.4756658375263214,795.3997196435745,304.5432504437328,215.06043798599387,0.5708802342414856,730.9346713261293,-204.62583703863646,170.13017209088403,0.5910201072692871,417.5480828273777,167.0930198134485,172.41768579102006,0.014242202043533325,414.5962196306517,-64.45038525592666,196.7501452377283,0.19735366106033325,668.3493157430356,155.1290616125867,-6.663719427860315,0.10765618085861206,726.1144846265244,-91.70599934551802,98.62038154972905,0.267071545124054,283.9031927037263,238.94098493580339,-758.8438577849084,0.0056190192699432364,596.7772978209099,-56.46887975560672,-367.92143230544787,0.0337117612361908,1755.1547783885962,1930.983739907044,7.310054973646308,358.49418312985154,2748.849750901773,614.6589194298035,6.646551279827509,138.41,,,,,1760.9947783885962,810.3731575333012,7.620886445615718,180.37,1761.2447783885962,848.8931575333013,7.570443222807858,180.37,2739.519750901773,625.1841410412075,6.64,138.41,1761.32,863.4831575333012,7.586108057019651,180.1,2656.663545782463,757.2892655903211,7.29477838859607,166.91,1761.35,878.4927143104935,7.766551279827509,180.1,601.9229505237182,2094.79,8.05522161140393,90.06,1758.955221611404,1551.8722710876855,7.945664834211789,179.28,443.50772891231435,2094.0752216114042,7.999556777192139,89.67,407.7925073009105,2093.87,7.87044322280786,89.67,156.06162085529473,2118.935124549113,7.829556777192139,106.01,93.10339374652618,2136.9946813263064,8.60088644561572,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28899,28899,903.9,1568379051.980578,903.9,-73.19010951845796,,562.2483429657241,-11.003480855624002,671.2408365147537,0.9966856241226196,583.9963912869864,14.984397393273213,743.0845468331556,0.8347234725952148,596.3333482505789,-47.85013973005138,740.427532791314,0.9672984480857848,514.7175505883472,78.0808040835107,748.6224989278052,0.7977095246315002,564.2013619991823,-75.19442730130666,727.5765368963174,0.16157883405685425,466.7189563893978,164.03213773604216,616.6177828362947,0.7367361783981323,456.8796807665959,-106.66463352944578,563.3910323958813,0.6231375932693481,610.015821013129,255.99887916572968,403.3436117675714,0.8686022758483887,596.3246148106339,-189.3726997977276,352.8286396539445,0.5093293190002441,802.4061717163298,309.15143468012974,210.75111170503612,0.8350558876991272,720.0550419222247,-206.952654454656,161.8784192727689,0.6068979501724243,414.8744246698511,176.7735297103547,168.61896446980782,0.01807832717895508,426.30885187446,-68.26354101384953,181.53310153705812,0.06257662177085876,720.5578925366988,154.1628550897437,22.02388354684956,0.10685542225837708,701.7905786315143,-89.94637660416838,78.19826579931006,0.3785327076911926,295.6247387221555,249.8873041654121,-748.5021564054961,0.011889725923538208,592.0067168816837,-57.14531123227727,-405.2552473868853,0.024812817573547363,1755.15,1931.28,6.88,358.8,2749.06,614.42,6.68,138.41,,,,,1760.99,810.01,7.64,180.37,1761.24,848.53,7.58,180.37,2739.73,624.95,6.64,138.41,1761.32,863.12,7.61,180.1,2656.74,756.95,7.29,166.91,1761.35,878.12,7.8,180.1,602.31,2094.79,8.06,90.06,1758.96,1551.49,7.96,179.28,443.89,2094.08,7.99,89.67,408.17,2093.87,7.88,89.67,156.42,2118.83,7.82,106.01,93.5,2136.88,8.62,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28900,28900,903.9249346723507,1568379052.014089,903.9249346723507,-70.255490971147,,562.097857637852,-5.749972591240116,670.8564592519112,0.9970374703407288,588.5466582012391,19.00412404396048,740.7782639266127,0.956071138381958,598.7349313071517,-40.19235592769646,733.9815549580715,0.8592391014099121,506.81079611802704,87.08137420110891,745.4827610520433,0.8883010149002075,577.9338182439394,-70.07033913574412,729.8689539209893,0.12079015374183655,470.29690079691704,168.46831958733816,591.6232200408938,0.3124198913574219,457.3181708532208,-99.50094660211114,555.7946018257267,0.2627362012863159,605.7767840855173,255.10101673061249,404.859186737944,0.9006776809692383,589.1470585388179,-189.22662640802508,349.56853266364334,0.6598328351974487,798.287090340823,303.0484249706537,212.35794689954025,0.6703572273254395,723.7059171397009,-203.60329317278084,163.85802302475832,0.5438607931137085,446.69505905990286,163.85896784481082,154.5423554091712,0.06106710433959961,436.0009170701613,-65.26477096755536,165.9259513480179,0.027353435754776,715.1120244945885,173.89904156197957,-16.971151155295615,0.033688485622406006,786.5731360054992,-78.95653675632879,103.52378047965084,0.4690677225589752,282.79846779786516,255.73601448422176,-763.3655295536337,0.005441218614578247,586.6392414367708,-52.094620014149434,-432.0862507650026,0.01133301854133606,1755.1524934672352,1931.4370884358086,6.715431162486193,358.95708843580866,2749.1697125583423,614.2978201054823,6.657558794884482,138.41,,,,,1760.99,809.8204964901356,7.622545729354596,180.37,1761.24,848.3429899573706,7.565039196589653,180.37,2739.8397125583424,624.8253266382471,6.649973868940231,138.41,1761.32,862.9280030229007,7.617480401705174,180.1,2656.779895475761,756.7779507607811,7.260078393179308,166.91,1761.3475065327648,877.9255095556655,7.7900261310597685,180.1,602.5094773788046,2094.79,8.06,90.06,1758.9624934672352,1551.2930160884305,7.942545729354596,179.28,444.08947737880465,2094.08,7.9949869344701145,89.67,408.3669839115696,2093.872493467235,7.882493467235057,89.67,156.60950350986437,2118.7751437208285,7.839947737880462,106.01,93.70695778050978,2136.8226502535936,8.624986934470115,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28901,28901,903.9499798650694,1568379052.0477488,903.9499798650694,,,566.7662658015454,-0.3668098412560353,672.4118306720536,0.9979392290115356,586.6703216904988,23.39267595332777,737.0696205804184,0.9737756252288818,599.3046398302823,-32.210255976235736,733.2462605344722,0.943501353263855,517.3663573792609,85.89390923348698,747.5769322123169,0.8280328512191772,580.2767076267057,-64.40944366638655,729.9263749039682,0.1493634581565857,469.17509299918447,173.1117634619801,582.3127741029219,0.11605018377304074,457.6435996030911,-94.97647042910013,552.9654874118654,0.23827692866325376,610.8119667076229,256.0331782806857,401.98778288945465,0.838688313961029,592.7247209432579,-188.25470345997311,346.08709409382607,0.6044450998306274,797.8854052694536,300.6385048544788,211.72488190941917,0.7534933686256409,739.0809981517865,-202.06431114308376,164.52916189838706,0.9412255287170408,466.9427457314556,173.7601451572567,150.92497781270131,0.016154855489730842,430.5298822142524,-65.43291094382269,154.953470255711,0.03147205710411072,431.9668726188479,212.54582064536885,-331.7728358806574,0.02864235639572144,823.598386331126,-78.2886643911091,106.5979581284899,0.5468606352806091,330.86320277398585,251.26964774347286,-711.0243043780368,0.004772782325744629,585.9961633871724,-54.09232210927041,-439.6764871197226,0.00515979528427124,1755.154997986507,1931.594873149937,6.55013289054192,359.1148731499373,2749.279911406305,614.1750986611597,6.635018121437534,138.41,,,,,1760.99,809.6301530254725,7.605014094451415,180.37,1761.24,848.1551510119796,7.550012080958357,180.37,2739.949911406305,624.700100674653,6.659991946027763,138.41,1761.32,862.7351550389656,7.624993959520823,180.1,2656.819967784111,756.6051389310211,7.230024161916712,166.91,1761.345002013493,877.7301570524586,7.780008053972237,180.1,602.7098389205553,2094.79,8.06,90.06,1758.964997986507,1551.0951590659515,7.925014094451416,179.28,444.28983892055527,2094.08,7.999995973013881,89.67,408.56484093404833,2093.874997986507,7.88499798650694,89.67,156.7998469745275,2118.7200442968474,7.859983892055526,106.01,93.91483288007609,2136.7650463103405,8.629995973013882,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28902,28902,903.9748779929644,1568379052.0812109,903.9748779929644,-67.24782774007473,,572.974490564779,10.877159636943496,678.4280372270083,0.997783660888672,588.4093504484798,33.95354537513919,738.1070512091621,0.9752331972122192,599.0938956553657,-22.543630773975906,734.4827661680567,0.9686504602432252,523.5048292236631,91.7577491582818,746.9077066871919,0.8956437110900879,580.9653438094923,-58.41962586014248,730.7579837822423,0.13533946871757507,469.444882274284,175.5438657082331,576.9437766526166,0.13943883776664734,462.87846358281405,-91.2165298949852,555.7022411310542,0.18972674012184146,613.3554762207897,268.5931200925089,398.74377219008284,0.6330326795578003,591.280030165401,-186.03819392141773,343.1687129984383,0.5333839058876038,806.781775173822,295.44309995676065,218.6184328426167,0.8251844048500061,711.9078589550184,-203.32552387681653,164.81722378611545,0.9104511737823486,442.3346904004914,181.77338885479327,164.68986886189975,0.022705167531967163,422.4263785510002,-62.58286636257249,154.4533029760479,0.015008926391601562,606.7516648932286,176.97692542540767,-65.38183919509834,0.2690478563308716,837.0502188361821,-79.63947645070023,112.19806941743003,0.6785900592803955,298.3766300459774,289.68153422181337,-742.5731406805219,0.010304808616638184,573.6552617026479,-52.60928923751446,-454.14291931593925,0.007557123899459839,1755.1574877992966,1931.7517313556748,6.385805246435896,359.27173135567483,2749.3894631690428,614.0530978344751,6.612609806332167,138.41,,,,,1760.99,809.4409272534717,7.5875854049250195,180.37,1761.24,847.9684150527679,7.535073204221446,180.37,2740.059463169043,624.5756100351788,6.669951197185703,138.41,1761.32,862.5434394541753,7.632463397889277,180.1,2656.859804788742,756.4333418485468,7.2001464084428894,166.91,1761.3425122007034,877.5359516548787,7.770048802814298,180.1,602.909023943714,2094.79,8.06,90.06,1758.9674877992966,1550.8984638555826,7.907585404925019,179.28,444.48902394371413,2094.08,8.004975598592852,89.67,408.7615361444177,2093.8774877992964,7.887487799296426,89.67,156.98907274652836,2118.6652684154787,7.879902394371407,106.01,94.12148734160334,2136.7077806161824,8.634975598592852,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28903,28903,904.0,1568379052.1149738,904.0,,,572.7852817333328,18.45045730334349,680.5349234147162,0.9978760480880736,590.5439152268677,45.04897785371312,739.1761770597154,0.9620312452316284,604.2304975232653,-14.82719972741178,739.4691385683462,0.9771274328231812,517.758098262854,100.1384482852128,742.2550800988411,0.8810847997665405,587.5789564120656,-53.67644755946308,735.7356075279167,0.2374486029148101,455.4916041986097,183.84232649449848,603.0188832867798,0.7355927228927612,465.032208884397,-96.84697146739872,564.1548227363987,0.3637221455574036,616.2315259145935,268.0871936685149,402.12522752571124,0.6589001417160034,601.0947894774204,-186.3312764069697,345.89504977996626,0.5566388368606567,807.2885116103544,295.33461550332004,213.04320849294064,0.8141295909881592,710.9191898083221,-200.9721625231247,171.8939185205281,0.8636088371276855,483.27245898754944,180.30396354812058,169.90166873033698,0.011795789003372192,414.03421944916084,-58.96783942759716,146.12260162592725,0.11891016364097595,409.00254951329765,213.33149824067212,-326.810938530962,0.02063453197479248,842.3860998395132,-82.45001557790044,115.03759175744864,0.7291611433029175,267.1954816554098,275.547227274877,-777.996744218147,0.007906734943389894,547.0114457358014,-67.03940242784064,-485.14298856649117,0.017216771841049194,1755.16,1931.91,6.22,359.43,2749.5,613.93,6.59,138.41,,,,,1760.99,809.25,7.57,180.37,1761.24,847.78,7.52,180.37,2740.17,624.45,6.68,138.41,1761.32,862.35,7.64,180.1,2656.9,756.26,7.17,166.91,1761.34,877.34,7.76,180.1,603.11,2094.79,8.06,90.06,1758.97,1550.7,7.89,179.28,444.69,2094.08,8.01,89.67,408.96,2093.88,7.89,89.67,157.18,2118.61,7.9,106.01,94.33,2136.65,8.64,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28904,28904,904.033184618402,1568379052.1484554,904.033184618402,,,569.9719668919129,19.70991774384684,677.9178934339109,0.9976657629013062,594.3278391488038,47.69351986114917,740.3480138438312,0.9383513927459716,605.6541394684757,-14.36937899635886,741.8351519363341,0.9707100987434388,541.1975860003973,98.52037038161323,754.2516174838705,0.9161457419395448,572.0352526178458,-49.797364702549935,733.9594811669698,0.2352074086666107,456.5741275550587,189.6952788858406,610.0591339885995,0.6847094893455505,460.85264366442397,-94.20576053666493,569.5547017390159,0.2295347452163697,613.5231448284212,271.5037764434331,400.47197146131487,0.7058964967727661,582.6310615750324,-186.0088040247849,366.06641471649635,0.398552268743515,802.8521476143248,293.66347710503203,211.24560441854854,0.8647551536560059,711.9046935412117,-203.35151178942814,170.2563417351639,0.8692877292633057,515.6379418335791,205.87087093854592,167.45196286637042,0.0065771639347076425,409.80189790742094,-58.39184094067785,161.46138671088022,0.13089710474014282,611.9489572898187,194.59276988601243,-124.99999252061501,0.05598312616348266,820.1658020424009,-84.80856747143868,110.18536924284165,0.5593315958976746,251.58062895377952,268.4977939468648,-798.3238930246092,0.011114716529846191,492.8058830352072,-83.77301656871843,-552.2817665691928,0.01054784655570984,1755.16,1932.1157446340926,6.2166815381597935,240.1611630011813,2749.646012320969,613.7673953698301,6.5966369236804105,138.41,,,,,1760.9866815381595,808.9944784383043,7.603184618402053,180.37,1761.2366815381595,847.5311153619846,7.506726152639179,180.37,2740.312693859129,624.2873953698298,6.660089228958768,138.41,1761.32,862.1011153619845,7.600178457917536,180.1,2656.9564138512837,756.0277076711856,7.1766369236804115,166.91,1761.34,877.0811599764639,7.779910771041233,180.1,603.3754769472164,2094.79,8.040089228958768,90.06,1758.9733184618406,1550.437841514624,7.903273847360821,179.28,444.9554769472163,2094.08331846184,8.01663692368041,89.67,409.2221584853762,2093.88,7.883363076319588,89.67,157.4322030998556,2118.5403123013557,7.89336307631959,106.01,94.60211387089683,2136.570356915835,8.613452305278358,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28905,28905,904.0663404075324,1568379052.1819074,904.0663404075324,,,575.1586431264092,21.81063984905511,675.5779863785073,0.9973503947257996,598.1039707025392,51.50379996737795,742.0190747194963,0.9345029592514038,602.9338732771806,-10.894244054794012,743.8440118563617,0.9541724324226379,516.6277176747857,111.97253638488277,741.1540344452568,0.6571205854415894,585.3618472888816,-45.76213937170608,745.7616422461629,0.4654109179973602,449.3168570628344,192.390349852668,626.792721555501,0.9429769515991212,448.85777234698196,-88.24202792930745,623.5250452204738,0.9356117844581604,588.3007773622843,258.69239711448995,417.6337202371853,0.4889269471168518,577.8823452546785,-184.96602229008823,376.93045415005975,0.4353713393211365,795.6249508558853,287.8958579519395,219.38081858888032,0.08761021494865417,713.4939230027808,-210.4341253495519,166.4965865572016,0.8970430493354797,500.7350237482186,174.05720288592153,194.4515777938359,0.057936757802963264,401.4378867877285,-59.086965150010116,170.99581600746285,0.28765279054641724,683.3808618781203,165.16378135312593,17.639502335508443,0.16603922843933105,811.2551091960678,-88.04480615878147,105.2499481126531,0.4703746140003204,367.60154369048416,241.01574063203248,-579.2053196097872,0.01339513063430786,443.5235171218585,-105.04052869050837,-603.046295964479,0.0039071738719940186,1755.16,1932.3213105267014,6.213365959246754,120.99594128751976,2749.7918977931427,613.6049320030909,6.603268081506497,138.41,,,,,1760.9833659592468,808.7391788619998,7.636340407532479,180.37,1761.2333659592468,847.2824469435063,7.493463836987009,180.37,2740.45526375239,624.1249320030909,6.640195755480512,138.41,1761.32,861.8524469435063,7.560391510961026,180.1,2657.0127786928056,755.7956171472728,7.183268081506497,166.91,1761.34,876.8225448212468,7.799804244519487,180.1,603.6407232602597,2094.79,8.020195755480513,90.06,1758.9766340407532,1550.1759107804935,7.916536163012991,179.28,445.2207232602598,2094.0866340407533,8.023268081506497,89.67,409.4840892195066,2093.88,7.876731918493505,89.67,157.68418709724685,2118.470685144182,7.886731918493504,106.01,94.87399134176631,2136.490783021922,8.586927673974017,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
28906,28906,904.1,1568379052.215868,904.1,,,571.2966730813872,23.701405880711032,675.5560939914658,0.9978179335594176,595.0375352591273,52.29950875565685,740.8301211966689,0.928525686264038,613.3679771516671,-8.36553266061535,747.7601915220528,0.9658929109573364,518.9644838440477,114.87825844343041,738.5832118026162,0.667096734046936,591.8886216449148,-43.274110704808464,750.5534450968222,0.5400491952896118,459.445423741824,186.9461306833041,591.9492775199669,0.20073992013931274,459.36337429305763,-88.21516858630699,596.9853958828804,0.20147982239723208,612.8832095958447,264.55771527495943,378.3847484094942,0.9499387741088868,577.8139153619496,-185.94643544124938,381.2857348405024,0.40936315059661865,795.8305535363835,294.7742754483265,215.5101534563377,0.9405547380447388,731.4548966720027,-213.6440880717781,171.45384134215644,0.8943110704421997,479.89108731533327,161.3377290994311,205.10666883703274,0.044690102338790894,411.6420734687378,-59.449273153350106,181.43980080208087,0.06815233826637268,712.3297596582574,145.36726207268092,87.71105877638159,0.1973728835582733,820.0361823549526,-88.35921244453208,113.15691788449728,0.4008176922798157,446.5410737460936,222.41687012702667,-449.7193117195032,0.011704713106155396,401.8241056116152,-118.41792488344922,-649.7084969590572,0.003644168376922608,1755.16,1932.53,6.21,0.02,2749.94,613.44,6.61,138.41,,,,,1760.98,808.48,7.67,180.37,1761.23,847.03,7.48,180.37,2740.6,623.96,6.62,138.41,1761.32,861.6,7.52,180.1,2657.07,755.56,7.19,166.91,1761.34,876.56,7.82,180.1,603.91,2094.79,8.0,90.06,1758.98,1549.91,7.93,179.28,445.49,2094.09,8.03,89.67,409.75,2093.88,7.87,89.67,157.94,2118.4,7.88,106.01,95.15,2136.41,8.56,106.01,,,,,,,,,,,,,,,,,,,,,1a,11,1568378102
