,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
42770,42770,1359.6333483661908,1568622211.5392294,1359.6333483661908,,644.8576747466225,61.17145082204362,695.5600351683873,0.9843192100524902,658.7977046860718,91.07702631534602,738.6848056808751,0.990412712097168,677.4403085460908,35.583635240107284,741.9788119498337,0.9795149564743042,600.0382416075203,134.0650955692184,741.3534251058337,0.5888441205024719,645.2006973935095,-10.620422099120024,739.9143191012912,0.6668380498886108,494.39173418546477,192.9438175954693,599.5700380691549,0.9331283569335938,487.9123771308274,-61.63465464274035,584.804859140213,0.6558624505996704,608.9996418948592,289.75077894656806,405.79045589658585,0.03700077533721924,566.480659429071,-158.52537790456898,393.1163587372975,0.9798226356506348,792.2834091686261,299.38355028868176,238.43108272418186,0.7335175871849059,752.1943579468643,-195.28493911794502,227.2234503412796,0.5036355853080751,452.99571637781264,157.81496942195014,193.4456618750529,0.6954690217971802,463.6777725450285,-66.67965743906811,165.25305273847903,0.3239770233631134,736.4481413415925,171.81093064111042,-25.14342106645989,0.6177553534507751,839.7115738027899,-53.01034107218218,117.1625552382597,0.499599039554596,623.2029932293399,167.2412863340662,-398.3361574881867,0.035180330276489265,880.9331256328163,-30.382664550465034,-106.01720134725099,0.01649618148803711,1754.9766741830954,2000.8200631380014,4.206669673238175,7.4632807183319345,1136.5101217661459,2096.503334836619,8.046674183095437,89.86,1006.0901082365745,2095.8433348366198,7.219995490142738,89.4,992.0534430731932,2095.7,7.243330326761825,89.4,801.1767959492415,2094.58,8.616665163380912,90.06,1760.3333348366189,1279.9965388873775,8.560004509857263,179.85,422.786768890098,2093.96,6.873325816904563,89.67,,,,,,,,,,,,,1a,12,1568620805
42771,42771,1359.6668513560592,1568622211.5727046,1359.6668513560592,-70.86362663716363,638.8790572833514,67.35588603561999,693.3093156430589,0.9923077821731568,644.2935662327861,93.90686193561724,740.8398640012547,0.992592990398407,668.0210666480048,38.832039741041065,736.6945461429613,0.9794185161590576,587.7313513305495,141.9879066839121,735.5296477863827,0.9470993876457214,650.5350980803977,-7.161458452809121,742.0431880693878,0.5767399072647095,501.98505950392405,197.43572317351968,594.7371824907914,0.9679663181304932,478.30032087923735,-64.39490103937712,591.625926311795,0.9601293206214904,615.0756542551541,297.9398280582227,391.9934306508143,0.9154754281044006,566.5676241962517,-158.87341914828022,381.8616884226388,0.9844570159912108,813.4478263113217,303.72498041170905,238.9170711869988,0.960702657699585,755.037726835901,-191.9315609706284,225.90628205444816,0.5146574378013611,456.60593782435484,150.5617122639756,186.10438305539463,0.7638604044914246,479.73772293412145,-65.10086792513324,177.22704550305053,0.3289794325828552,707.7191836973831,172.35900289753627,-56.290206670362814,0.6303091645240784,856.2033851223863,-54.92989866049253,133.80319655746476,0.4351162314414978,601.1986469441007,165.14021174479518,-426.01637879050315,0.0096701979637146,1210.8110209322056,-5.505134952887494,262.71075386253,0.024956971406936646,1754.9934256780296,2000.9607756954485,4.213370271211834,7.3460202537929105,1136.7814959840794,2096.506685135606,8.063425678029585,89.86,1006.331329763626,2095.846685135606,7.209944593182249,89.4,992.298014899232,2095.7,7.2366297287881665,89.4,801.4649216621087,2094.58,8.613314864394082,90.06,1760.336685135606,1279.711763473497,8.570055406817751,179.85,423.0145892212024,2093.96,6.856574321970415,89.67,,,,,,,,,,,,,1a,12,1568620805
42772,42772,1359.7,1568622211.6058257,1359.7,-70.78609331745132,643.2156116580322,70.023368120776,696.2849627570587,0.9944446086883544,658.5038821772913,96.389263336892,741.4436328354248,0.9355998039245604,674.4673527776405,42.428071981662896,738.8111953009419,0.9837067127227784,599.6843146680021,140.94931171393912,738.163013660943,0.6519715785980225,652.6734569506532,-2.9086242102758235,740.9166351149803,0.7413859963417053,510.54069851151365,201.7253901410083,588.0052130528837,0.8125628232955933,493.7407788265152,-62.79906780037157,590.9364381988677,0.9686404466629028,614.6373245419455,299.91143811816613,392.68457295651086,0.9210441112518308,566.7429625311237,-155.9167496295688,390.87646316046835,0.9257737398147584,807.9203836703376,308.6326947736148,236.71657667949842,0.9418200254440308,751.0501351694238,-190.31982760358747,222.5815587501088,0.4974310994148254,452.8033405365512,146.88670859925813,180.55412111411843,0.7559075355529785,477.09553352490997,-66.03519509259654,177.4325026240306,0.34757000207901,713.026352452281,174.03929789084492,-49.40965718378214,0.6948791146278381,868.5420928004808,-56.14039200068514,144.1599981468325,0.4396182596683502,604.3628771582977,163.82562496915082,-424.33094545505617,0.01169160008430481,886.8925810569142,-68.47535489644147,-104.10276418660976,0.02263572812080384,1755.01,2001.1,4.22,7.23,1137.05,2096.51,8.08,89.86,1006.57,2095.85,7.2,89.4,992.54,2095.7,7.23,89.4,801.75,2094.58,8.61,90.06,1760.34,1279.43,8.58,179.85,423.24,2093.96,6.84,89.67,,,,,,,,,,,,,1a,12,1568620805
42773,42773,1359.735948587463,1568622211.6418676,1359.735948587463,-70.70825454195274,637.9835670131592,73.44498901197669,694.8472334879273,0.9930447340011596,649.7412790093655,98.51943870293637,739.1468905605983,0.9106086492538452,674.439982666928,44.89316564227021,739.8264184458374,0.9820616245269777,597.9991336263921,140.71483881546385,739.8165257722662,0.4641081690788269,655.2391322683958,1.3111699798359346,741.8842924024402,0.7487308979034424,499.41487060530335,203.48315397810882,591.1890021524556,0.9391734004020692,490.0719511710465,-61.0362943411296,590.0627756593098,0.9686566591262816,618.4436501153791,300.64471683869516,395.03977609327285,0.8847766518592834,571.0030536468738,-152.2888337112598,383.2214063317021,0.9550668597221376,809.4331667242253,312.6440246774808,240.7155413544202,0.9408791661262512,747.4580706338112,-191.0619153175922,206.28164037750926,0.6345453858375549,464.30013468085264,144.22115636607177,191.08026287114217,0.7438114881515503,478.296720230642,-62.900087161555916,183.22283845910633,0.20963865518569946,814.3180975006305,168.63831141214962,79.1690748727064,0.7956897020339966,867.3423604215657,-61.98046437359274,156.92577966632632,0.5123825669288635,604.9543605545124,166.96742338349452,-426.1687831845928,0.015655994415283203,687.040596906103,-107.63443202080911,-330.1518812811182,0.02070090174674988,1755.0243794349853,2001.2581737848373,4.266733163702011,7.010713616475173,1137.3375886997044,2096.51,8.08,89.86,1006.8324246884804,2095.8535948587464,7.217974293731543,89.4,992.7988298297342,2095.703594858747,7.226405141253692,89.4,802.0627527109287,2094.576405141254,8.613594858746309,90.06,1760.34,1279.1208421478175,8.572810282507383,179.85,423.484450394749,2093.96,6.836405141253692,89.67,,,,,,,,,,,,,1a,12,1568620805
42774,42774,1359.7665704366025,1568622211.672569,1359.7665704366025,-109.07798275898044,637.1039012689648,74.2740460050582,691.6744768119519,0.993569016456604,659.0039323228525,100.19670313434948,741.0732828702879,0.9230153560638428,672.056912348812,44.70218793503098,736.3262247846277,0.9837053418159484,608.4741141946963,140.4609331428828,745.9335041069844,0.4608815014362335,653.6728588022553,3.945466193830275,740.2869043477396,0.7733800411224365,501.4305109792158,207.4218649070016,595.7504692740938,0.9476037621498108,494.1655374738381,-53.65420419762789,590.8971777153724,0.8123642206192017,600.8152906828294,302.8910561392379,396.8669525468811,0.5642466545104979,586.2171635280691,-151.24581806393866,369.6156579309562,0.9764710664749146,795.2622868257075,321.3335933179603,240.30887831410897,0.5627705454826355,744.6542538151947,-183.28655169371143,215.1094968867796,0.3246098160743713,469.76866531124193,144.7615772947289,198.48746459905288,0.7239739894866943,482.3785116013916,-58.91309881255194,193.8212971745842,0.13240477442741394,833.8248264241196,167.64533812665778,106.43983282194631,0.8019315004348755,776.6643352051906,-76.92196394768484,101.91909866297169,0.6479088664054871,584.4984659844704,169.4289599629436,-450.5464740645877,0.02224588394165039,585.9765815337048,-127.33969566744746,-439.00262502484895,0.015987694263458252,1755.0366281746408,2001.3929099210502,4.306541567582944,6.823920336726178,1137.582563492818,2096.51,8.08,89.86,1007.0559641871963,2095.85665704366,7.233285218301133,89.4,993.0193071435364,2095.7066570436605,7.223342956339773,89.4,802.3291627984398,2094.57334295634,8.616657043660227,90.06,1760.34,1278.8574942452206,8.566685912679548,179.85,423.6926789688954,2093.96,6.833342956339773,89.67,,,,,,,,,,,,,1a,12,1568620805
42775,42775,1359.8,1568622211.7060854,1359.8,-77.7047288021338,639.1291789789002,71.34003064067308,691.5530706538661,0.9924654364585876,653.4609561963392,98.65835610130532,739.8927414722071,0.9055278897285458,667.9215559715208,42.5259668735316,735.7342844326922,0.979530930519104,579.9188049091682,149.25401549006168,734.6507912960831,0.9351233839988708,650.755646748951,4.764562618452776,738.3335837410145,0.6389694213867188,503.4743387164251,208.5314182107581,592.300108341407,0.7032678127288818,490.2731351855392,-57.23157494972624,599.9687532690388,0.9338200688362122,604.7639238100143,303.82898514903803,389.8653843361487,0.8369964361190796,583.3434679738267,-146.99107790497874,370.1944059175895,0.9834097623825072,787.5216959990007,323.0596240641325,237.47994305111138,0.9398902654647828,747.2025456030559,-178.47184439491932,220.48089899343518,0.2789748013019562,458.2888433959428,145.192410757537,189.0612319798772,0.7424836158752441,472.4502368123765,-53.791597687667675,196.7952355991377,0.06911683082580566,808.4980248492682,169.63631451339202,85.77158192972433,0.7941067218780518,730.2999540398271,-92.56109372883313,85.2118098741838,0.607901930809021,558.3522949698771,169.1640626124075,-485.8596636026947,0.031309425830841064,490.81136539358613,-137.60943164725293,-504.4406048744081,0.02489843964576721,1755.05,2001.54,4.35,6.62,1137.85,2096.51,8.08,89.86,1007.3,2095.86,7.25,89.4,993.26,2095.71,7.22,89.4,802.62,2094.57,8.62,90.06,1760.34,1278.57,8.56,179.85,423.92,2093.96,6.83,89.67,,,,,,,,,,,,,1a,12,1568620805
42776,42776,1359.8499224307418,1568622211.7393825,1359.8499224307418,-84.39883241733742,639.5653879588441,73.902295318282,695.0658225233867,0.9949615597724916,664.3952769756484,100.06064376395872,747.1379083655357,0.9119284749031068,682.645866912064,44.19199398474694,745.2479251483064,0.9803914427757264,576.24828519153,152.5000859824825,732.0330425336183,0.92679625749588,650.3733980976086,7.2479414669119615,737.4236165122768,0.706655740737915,499.21453625289564,206.79527227399464,600.9095527744403,0.9857838153839112,493.1901073198942,-52.12005474786171,594.2135842878462,0.8528239727020264,603.7490303146988,303.25123901777994,391.99802323760605,0.8957995176315308,581.8583018527494,-153.7566110834318,385.23712276716105,0.9615604877471924,777.9686353269225,326.448828634376,231.1094975977454,0.7183744311332703,775.9138195925682,-172.27682307401454,225.65168967920388,0.5410877466201782,450.6831394601738,155.66436196475215,177.39881918995152,0.5418599843978882,466.89873718683145,-46.00772458829457,200.46177887742385,0.07739248871803284,795.1669362615651,168.70891262976053,82.86087973599193,0.8109657168388367,680.7002793451908,-103.93858432142773,93.31253667246244,0.663222074508667,533.2865612998463,169.77423659826513,-514.159684101997,0.026350677013397217,494.7532882355856,-76.45805562607886,-380.05693003237053,0.024991810321807858,1755.0649767292225,2001.7446819660413,4.225193923145559,6.305488686326809,1138.2493794459342,2096.51,8.030077569258223,89.86,1007.6594415013408,2095.86,7.220046541554934,89.4,993.6194415013408,2095.714992243074,7.210015513851645,89.4,803.0543251474535,2094.57,8.664930187667599,90.06,1760.34,1278.1456593386952,8.530046541554935,179.85,424.2644647721183,2093.964992243074,6.83,89.67,,,,,,,,,,,,,1a,12,1568620805
42777,42777,1359.9,1568622211.772783,1359.9,-77.59675370925208,625.2028528934627,71.74218766779745,688.4888295552739,0.991463541984558,659.2175904179875,99.79931514659613,744.286969729413,0.8784192204475403,671.589871666685,42.819203590313954,738.8263894318178,0.9752858877182008,577.6065478734962,156.04602068833876,732.4647592524367,0.9330302476882936,649.2762080427399,9.383779364646307,739.2951277178691,0.6176632046699524,494.48304784719636,210.02193693730945,599.8791023483262,0.986475110054016,489.57843027257485,-48.96172419844425,591.4321666257929,0.8814384937286377,604.1035811267462,303.51097086459464,391.3015274215872,0.8786818385124207,584.1099705465879,-150.75681505012423,391.8886484045348,0.9576528072357178,767.4030563115778,328.33535164497977,227.1291838696071,0.915835738182068,794.8523973984271,-169.21296417305987,234.6432486930908,0.4572994410991669,453.8075114549279,159.63315966005786,186.48850359796867,0.5359120965003967,474.3104564185272,-40.34112652645081,213.31619369859496,0.02876052260398865,765.3393156049185,169.94301290908248,53.23648539784199,0.818032443523407,655.4520385806487,-105.90563165198215,93.27790864077488,0.7524188756942749,505.60823508090607,171.52637274062744,-548.3191005852393,0.06771507859230043,697.060329585255,11.09366842495091,-98.44570205751144,0.01727357506752014,1755.08,2001.95,4.1,5.99,1138.65,2096.51,7.98,89.86,1008.02,2095.86,7.19,89.4,993.98,2095.72,7.2,89.4,803.49,2094.57,8.71,90.06,1760.34,1277.72,8.5,179.85,424.61,2093.97,6.83,89.67,,,,,,,,,,,,,1a,12,1568620805
42778,42778,1359.93347239876,1568622211.8063734,1359.93347239876,-80.10886528547955,628.2993787974835,73.60552562199938,688.4213919119031,0.99349045753479,652.5448536841733,101.61801023964443,741.9754338228253,0.9129050970077516,677.0370672925571,43.832434539164716,742.5666720243734,0.9771483540534972,568.655956740752,157.11457551187326,728.3106711325054,0.9179425239562988,640.5874616052315,9.000600315335305,735.0010491508971,0.6639092564582825,495.4039731714946,215.01883917083438,597.3128578901026,0.9502133727073668,490.15630483560517,-49.2574977682384,589.2232441513248,0.8839105367660522,601.0581232393513,305.61245621440145,387.43915101599885,0.8722968101501465,576.5379405282091,-148.58497852296918,385.0901841382444,0.9670292735099792,758.1014009430264,331.9124019600517,225.0987480042833,0.9136286973953248,800.7912982771343,-167.62339593002974,239.43171649124386,0.5094647407531738,455.0791133242592,160.56307970773034,187.61401669102912,0.4825540482997894,474.90341001003685,-37.043438535580115,217.157266047034,0.03425061702728272,754.6749949272586,170.57608806053258,44.05617921357418,0.7671414613723755,651.7380167336718,-106.98624467096607,103.80085828268751,0.6858744621276855,484.55876188932854,174.34184565881003,-567.432978899688,0.08823132514953612,790.2449962321672,41.31112858839428,26.731039106341825,0.019350886344909668,1755.0900417196276,2002.0905840747916,4.14686135826382,5.819290766324658,1138.917779190079,2096.51,7.98,89.86,1008.2610012710713,2095.863347239876,7.196694479751973,89.4,994.2210012710714,2095.723347239876,7.216736199379937,89.4,803.7812098692108,2094.57,8.703305520248026,90.06,1760.34,1277.4354846105412,8.5,179.85,424.8409595514431,2093.97,6.8668196386358575,89.67,,,,,,,,,,,,,1a,12,1568620805
42779,42779,1359.9665853339827,1568622211.8396025,1359.9665853339827,-70.30703504303543,635.5755942265014,76.33910485396294,693.0728917113647,0.9932652711868286,656.9527539959968,103.41960689689142,745.6844432163899,0.890114426612854,682.0319668758798,50.372685745370035,747.0363736664058,0.8245097994804382,586.1782368399812,156.5903530114721,739.3909636443277,0.8932000994682312,640.7556267978334,9.239459004989454,737.337136300898,0.46061402559280396,491.21639276993034,215.4778468771128,595.3654858989196,0.9445109367370604,486.07667356943915,-48.46448618276735,587.2799918087658,0.8808556795120239,598.1054906478023,306.12907871465967,387.17926428591073,0.900744080543518,588.2184064950679,-145.89705783011803,393.23162319564034,0.9669301509857178,772.8361760560274,331.42773749246584,228.41627196871013,0.680149257183075,799.8899399302612,-167.4372368644027,238.81515691418358,0.5434401631355286,443.2142810310823,162.9106380532399,180.49314471994134,0.5229609012603761,477.9319265650801,-31.603648366038453,220.49657273184968,0.002945452928543091,735.5668461392322,167.32331556981194,27.201619663599786,0.4390951097011566,653.6133537696013,-107.43110711343999,130.54456837843196,0.7486041784286499,465.5533255110566,179.35454529583228,-578.3876853251293,0.08081796765327454,835.0389318071217,55.65701893231439,82.42530348876437,0.014478951692581175,1755.0999756001947,2002.2296584027274,4.1932194675757675,5.6504147966882785,1139.1826826718616,2096.51,7.98,89.86,1008.4994144046753,2095.866658533398,7.203317066796537,89.4,994.4594144046755,2095.726658533398,7.233292666991344,89.4,804.0692924056494,2094.57,8.696682933203462,90.06,1760.34,1277.154024661147,8.5,179.85,425.06943880448057,2093.97,6.90324386738096,89.67,,,,,,,,,,,,,1a,12,1568620805
42780,42780,1360.0,1568622211.8731346,1360.0,-114.70081894447694,619.7290630817467,77.68841700327846,681.9965203552476,0.9911391735076904,650.3536431998035,105.62929376664609,738.2948011614708,0.8734676241874695,664.575136978326,53.30769265192628,738.014481810828,0.8781989812850952,583.7980065101181,158.1766329149338,740.8720038294757,0.8624154329299927,635.3460757985646,9.561047077318088,736.4760461811197,0.3791579008102417,490.41913059566735,217.18018720723046,596.0826357917182,0.9432396888732908,488.67788339259084,-45.05496514103384,590.9427580090646,0.8897848725318909,596.4034013008084,320.7385766894707,394.9017183177697,0.9775980114936828,589.5566112308852,-141.70301581602155,392.8213760238591,0.9744870662689208,767.6940188644548,333.4240677920564,226.78529415511397,0.6598421931266785,804.6708487028453,-165.172595125898,244.48052169205502,0.6237510442733765,444.5516301810832,164.03722779670463,180.12755651009232,0.5217713117599487,479.5566976872634,-29.99469927497275,221.58095802390645,0.0051901042461395255,650.9809242980118,170.5193567086184,-70.96991612736917,0.33278459310531616,680.6130347378155,-103.60928526487676,129.10607569115444,0.3463049530982971,447.1752806018517,183.34673470021167,-596.8396924302921,0.10764870047569276,850.3242399839353,60.729389535364206,75.61297536980732,0.03167471289634705,1755.11,2002.37,4.24,5.48,1139.45,2096.51,7.98,89.86,1008.74,2095.87,7.21,89.4,994.7,2095.73,7.25,89.4,804.36,2094.57,8.69,90.06,1760.34,1276.87,8.5,179.85,425.3,2093.97,6.94,89.67,,,,,,,,,,,,,1a,12,1568620805
42781,42781,1360.0249877930778,1568622211.9064438,1360.0249877930778,-114.6005441335905,617.8870588821337,78.27435656650384,682.9412879431201,0.9933945536613464,638.639027385066,106.77837663606495,735.1592089926198,0.9067476987838744,665.4395044478296,54.50137728122695,739.4974501360788,0.9025743007659912,586.910863274833,160.99457492804217,742.185701154825,0.8725817799568176,635.8003442714393,11.683857670063592,738.0711375102153,0.34656572341918945,489.93915620416664,219.22689018472084,596.9376685518006,0.9476401805877686,489.1080567402869,-40.978038975598686,590.9606545792667,0.9013711214065552,596.3234264278146,322.61170951497564,395.3483639110715,0.981634259223938,585.1503600135823,-141.89615396065355,391.3869872225208,0.9772693514823914,773.5313036675262,334.7592782021564,231.0563131597289,0.7015165090560913,798.4378360149362,-164.51391144695341,232.9909333825996,0.6111853718757629,440.9488915206986,166.75105891237453,177.6957733879201,0.5495666861534119,483.4519376556222,-30.594359588294488,223.07890274544445,0.006486445665359497,635.1859723984031,174.90908528079925,-96.42799051973215,0.2814750373363495,671.4688437711517,-101.8077772085778,114.25387068846837,0.4271499216556549,432.47662631372856,194.1566778953165,-614.9832240929676,0.09737050533294678,837.8307075770726,4.836492397021735,71.66052238429137,0.0688934326171875,1755.1174963379233,2002.4774475102345,4.247496337923346,5.357559813918677,1139.649902344623,2096.51,7.997491455154475,89.86,1008.9174133308527,2095.8724987793075,7.192508544845525,89.4,994.8799121101604,2095.73,7.230009765537742,89.4,804.5748950204692,2094.57,8.672508544845524,90.06,1760.34,1276.6551049795307,8.514992675846694,179.85,425.47241577223696,2093.9724987793074,6.9275061034610905,89.67,,,,,,,,,,,,,1a,12,1568620805
42782,42782,1360.0500515999565,1568622211.9398544,1360.0500515999565,-114.50059423943323,619.2560804805566,79.06906316327425,680.0422051588955,0.9942941665649414,654.6026149928998,109.07431059388058,739.0957469879565,0.9131508469581604,676.1943677422688,56.34342108084804,742.734430115562,0.9266647100448608,567.7336398837758,163.70071152874627,732.5626018619428,0.9232918024063108,636.1533922207459,13.876408880006284,738.1697203052215,0.384149432182312,491.0157054573542,224.63480988532382,594.7194831742668,0.9492128491401672,489.3292837517109,-39.32705132078379,590.5918963823941,0.9218399524688721,604.6223170380915,323.3373576679525,399.6264044676468,0.9827422499656676,584.0215639621184,-139.4375356151595,387.7120594647199,0.9789800643920898,772.1939692468352,336.20091113629326,227.64018793782185,0.6289094686508179,772.8180643973012,-167.14004348816516,233.6505161561992,0.5057230591773987,446.4250572941034,170.16869271296318,184.7036175228213,0.544285774230957,479.65981649210886,-30.72852115426602,220.33899965380593,0.008409202098846436,718.638053487484,177.04332042597753,2.0950372185783976,0.4249817728996277,676.8049171446921,-101.09182303002345,120.6126907046193,0.5641383528709412,414.4579418926535,185.6344276158964,-634.7036636471225,0.12381306290626524,860.7401576364388,-4.6875593246718354,104.10254962147587,0.0195225477218628,1755.1250154799868,2002.5852218798127,4.255015479986905,5.234747160213884,1139.850412799651,2096.51,8.015036119969446,89.86,1009.0953663596903,2095.8750051599955,7.174963880030553,89.4,995.0603715196859,2095.73,7.20995872003492,89.4,804.7904437596246,2094.57,8.654963880030554,90.06,1760.34,1276.4395562403756,8.530030959973809,179.85,425.6453560396988,2093.9750051599954,6.914974200021825,89.67,,,,,,,,,,,,,1a,12,1568620805
42783,42783,1360.0749412010896,1568622211.9730327,1360.0749412010896,-76.60660854629958,615.7774243746666,83.48364089208899,678.5387556316498,0.9943526983261108,643.3494341283732,111.77596303370512,735.0253994758882,0.8766056895256042,672.999360285389,60.936849488928736,743.0954052370448,0.9344396591186525,574.5223672746298,165.8873342607254,736.6901707978892,0.8880211710929871,640.0527671227892,16.455965046679818,743.01616642715,0.3887085318565369,491.0205532012426,225.80442764529343,594.6931405407139,0.93718820810318,489.5831784840504,-37.65098368994539,590.072974046538,0.9197295904159546,600.074947537055,313.62390599532137,389.4340023342231,0.9827454090118408,590.056772765781,-132.121985119766,380.39858287464835,0.977119207382202,787.0607862320925,337.2118929428569,239.51523186518767,0.7395921945571899,786.3019012397901,-162.3756594667628,235.30379096413841,0.5178617238998413,452.17662622097464,171.99843301240085,189.77064365563928,0.5885210633277893,472.1944567419016,-33.08015163959638,215.3988366053704,0.05154344439506532,653.0379409863168,184.7565977264608,-78.1611174595615,0.3466278910636902,659.9166144239666,-98.8684108336557,88.52474119492047,0.7180030345916748,410.1792355411112,200.463143077648,-637.1486332453774,0.08414071798324585,729.9752754062149,-39.017360431330964,-92.97394498159576,0.12259995937347412,1755.1324823603272,2002.6922471646853,4.262482360326897,5.112788114660692,1140.0495296087172,2096.51,8.032458840762759,89.86,1009.2720825277363,2095.877494120109,7.157541159237241,89.4,995.2395766478456,2095.73,7.1900470391282765,89.4,805.004494329371,2094.57,8.63754115923724,90.06,1760.34,1276.225505670629,8.544964720653793,179.85,425.8170942875186,2093.977494120109,6.902529399455173,89.67,,,,,,,,,,,,,1a,12,1568620805
42784,42784,1360.1,1568622212.0064366,1360.1,-107.99809201790907,617.0477742443835,87.6605783352492,675.4384545315171,0.9939844608306884,650.8490052000827,109.98840007666288,733.633356644692,0.965683102607727,665.528082275055,63.32029410464132,732.872130986646,0.9469446539878844,568.966487069035,168.44958030039132,731.8827360419791,0.8517396450042725,626.0468181854974,14.777940111409345,735.6427417150218,0.4902076423168182,494.8781354922811,219.98292296807446,597.3194625075597,0.9451539516448976,493.75402065607926,-38.989271074133896,581.8102510920694,0.9496937394142152,610.0038816991103,321.9080607748122,399.3913533721174,0.9799414873123168,579.618845269504,-133.58473299328494,386.4560118920297,0.1736539602279663,797.2194218579172,345.2690835028454,234.85102921994644,0.9433965682983398,782.2121676458455,-160.40301568291366,235.2033108424812,0.626051664352417,457.4365123633745,173.32975303270248,162.0679096760776,0.4368554353713989,450.90009359037424,-35.51717749262765,232.06975789543705,0.7130613327026367,743.929452120778,188.3326296230239,23.974933439937786,0.5398150682449341,671.0369145352357,-94.09620162897595,74.82022945948177,0.6126699447631836,406.24066941081594,208.4456364801953,-645.0579675649965,0.0451374351978302,668.263189955684,-57.75887523235533,-214.43027104243285,0.02345350384712219,1755.14,2002.8,4.27,4.99,1140.25,2096.51,8.05,89.86,1009.45,2095.88,7.14,89.4,995.42,2095.73,7.17,89.4,805.22,2094.57,8.62,90.06,1760.34,1276.01,8.56,179.85,425.99,2093.98,6.89,89.67,,,,,,,,,,,,,1a,12,1568620805
42785,42785,1360.133340572585,1568622212.039744,1360.133340572585,-83.93215726143643,612.6376049151049,87.25672963490196,673.7403716153315,0.9952678680419922,643.3208763484874,112.82742317975305,732.9823805693982,0.9774420261383056,663.2948050881872,60.70126346683193,735.2919772804526,0.9675463438034058,584.7754211325641,169.52244681774934,740.8469612638547,0.8078276515007019,619.5773919927632,14.557575236121712,732.9972130215846,0.45031023025512695,494.40650957678633,219.38886730246605,599.1003764790214,0.944936990737915,493.1387806838929,-27.815643472146267,582.8774226813009,0.4301290512084961,604.4836771191169,315.11859188691363,391.7275303568817,0.9830071926116944,591.3996789131604,-136.48306782195627,387.466968533971,0.9783324599266052,789.3611383275684,343.56424294754925,235.2020904534381,0.7030372023582458,762.2299934198985,-164.99919312967702,231.79680559530425,0.6735113859176636,456.73666395359254,175.3396227144543,148.4424105965955,0.5029720067977905,467.8448636216597,-35.499183891138784,204.25118556608086,0.08831256628036499,658.5977715209142,191.9830433581405,-76.60064684895588,0.2397527098655701,797.6330165536529,-70.46482825098501,138.6439300889507,0.6043779850006104,333.91635990649775,213.89834134153168,-719.2663630821611,0.03671878576278687,650.6436648936364,-66.60588992806153,-291.51460698744893,0.0499933660030365,1755.1500021717754,2002.943364462116,4.273334057258503,4.86663988143539,1140.51672458068,2096.513334057259,8.023327541931977,89.86,1009.6900521226123,2095.8833340572587,7.160004343551017,89.4,995.6600521226123,2095.7333340572586,7.163331885482994,89.4,805.5100629814897,2094.57,8.656674629843533,90.06,1760.3433340572585,1275.726605133027,8.56,179.85,426.2200499508367,2093.98,6.886665942741496,89.67,,,,,,,,,,,,,1a,12,1568620805
