,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,scenario,participant_id,source_file
37992,37992,1010.2414986836262,1569577144.0115132,1010.2414986836262,,,518.605133416366,-56.66975294226491,669.6628648997216,0.9983609914779664,508.3325554687786,-29.75014615059998,715.3450937094352,0.978053629398346,510.52048091130547,-90.3168077400624,704.0403357867682,0.9959748387336732,476.4963423158243,9.388053421865957,719.9672975419709,0.8850463628768921,477.6956270121128,-138.1662267678555,699.2587915542856,0.6376967430114746,376.65689574637116,102.16371029796906,626.2606774721093,0.15766116976737976,405.63202369164424,-148.61692236144341,540.968384081171,0.8650511503219604,266.2030054748016,343.5271823021276,614.4572151615052,0.6877217888832092,512.2792724351611,-206.38892820998126,300.46171274226094,0.8574439287185669,398.84854100305887,574.578593818477,604.7410097784418,0.14557147026062012,668.7268979341163,-203.46365574954424,113.76191332752992,0.7302838563919067,304.4600456456858,135.8223535812649,126.51054944382672,0.5410430431365967,387.81861428652036,-72.82421293638194,139.53429089171863,0.15603172779083252,713.6651434972099,138.08915620066324,-32.05448542445876,0.7194392681121826,687.2800332357791,-116.52810337102233,27.917608997730586,0.5468980669975281,447.220315166031,175.81310606598848,-526.9741169904847,0.033019065856933594,549.8506583502688,-148.9001385857815,-359.9565622504378,0.014787495136260988,1754.7451007898246,2015.772392628307,5.61,352.00484223339464,1761.24,847.8136590829791,6.810749341813105,180.37,1761.3158501316373,861.7078089513417,6.85,180.1,1761.34,876.2936590829793,6.85,180.1,1761.35,890.8644084247921,6.593255923682051,179.85,,,,,1761.31,904.7478089513417,6.814351448011168,179.85,2671.556196314153,715.7619588197043,7.3,157.26,1759.95,1428.8314110575398,8.39,179.85,206.927090258834,2106.9836021061983,7.600749341813105,102.2,1749.7341498683627,2179.56685802988,6.037147235615042,178.81,1749.2382997367254,2203.4802585564303,6.377896577428149,178.81,1748.6182997367252,2233.537059609529,7.197147235615042,178.81,,,,,1a,30,1569575905
37993,37993,1010.2553858323288,1569577144.0449152,1010.2553858323288,,,494.9920500991676,-62.28482645311612,662.0131355300982,0.997788429260254,512.5201851877233,-34.34033530443091,716.8174548220544,0.9850749969482422,509.3317445357442,-99.7420865116957,702.8480746321874,0.9979382753372192,490.0709311938743,5.5930030990320185,725.6576599143042,0.8684840202331543,480.63223940210463,-141.18012990357812,701.3629085582808,0.5660247206687927,383.20911189662803,106.98952455411484,635.777527243716,0.6122533082962036,414.5315794525741,-155.80660131186795,541.1307646009867,0.8570416569709778,265.52262331481734,343.7208334675035,613.8632252326831,0.7487783432006836,510.3229921428127,-204.4231055360676,306.2421327439642,0.4044404029846192,401.4186016051093,575.7496013392466,607.1416057221777,0.1299169361591339,669.8047974949089,-202.82068039696802,113.15001921829534,0.603318452835083,297.93291327774534,133.74955565330302,139.7325921720679,0.7389646172523499,374.36390067200836,-72.84270246774487,164.65642945448155,0.570455014705658,706.899931271058,139.43624039850476,-39.613876996056796,0.7743399739265442,605.6522315608897,-120.18431085421065,6.733016139055934,0.7423478364944458,429.45000108075567,179.85310096264286,-546.7698532138952,0.02877247333526612,683.5397568156616,-132.26523185185275,-100.30635735861901,0.13216009736061096,1754.7367685006027,2015.8501606610416,5.61,352.0867764107405,1761.24,847.7178377569305,6.817692916164451,180.37,1761.314461416767,861.6133763401634,6.85,180.1,1761.34,876.1978377569305,6.85,180.1,1761.35,890.775530673095,6.530763754519937,179.85,,,,,1761.31,904.6533763401636,6.799075584438207,179.85,2671.595080330521,715.6689149233963,7.3,157.26,1759.95,1428.7147590084369,8.39,179.85,207.02985515923385,2106.961382668274,7.60769291616445,102.2,1749.735538583233,2179.482146422794,6.066310247890697,178.81,1749.241077166466,2203.389992089862,6.414003164055147,178.81,1748.6210771664655,2233.4356834239998,7.226310247890696,178.81,,,,,1a,30,1569575905
37994,37994,1010.2693258144072,1569577144.0784442,1010.2693258144072,,,522.0537010365482,-63.05727459484831,672.5730580825874,0.9980137348175048,507.1567923706076,-36.270000089069576,718.0561734609944,0.9849185943603516,517.0573628328578,-97.41592353894566,706.4535095790031,0.993035078048706,477.74464663917615,7.0385308562717,729.6246744837188,0.8836683630943298,483.36752473647925,-143.5308105267616,701.7883405931061,0.5942022800445557,380.24125418373427,101.87287280326916,630.4772451117086,0.1590961217880249,414.36262282149767,-148.75794793067226,545.2061943215219,0.8400934338569641,226.5403904919233,349.65208596050064,603.9051495772893,0.7094342708587646,511.08301702084697,-207.6981800526572,304.22650394126805,0.8550786972045898,413.9637553030162,572.6421037081781,612.2948113400328,0.12663087248802185,676.4121006464591,-200.24008146357812,118.84830778601291,0.6421365737915039,315.49842520303235,131.03668664209073,155.94454893512125,0.7517019510269165,403.1629468207804,-72.66097134385271,155.43682437007382,0.014106899499893187,712.6713849334758,137.78281475983135,-8.084281487154897,0.4089485406875609,634.1954235344488,-120.21126865416777,21.424799862407387,0.191933274269104,411.07887153968215,180.7295624049524,-565.1340152696836,0.025097548961639404,744.1207124470741,-127.30416252435444,-32.38719749812293,0.006989657878875732,1754.7284045113556,2015.9282245606798,5.61,352.1690223050022,1761.24,847.6216518805908,6.824662907203572,180.37,1761.3130674185593,861.5185844620314,6.85,180.1,1761.34,876.1016518805908,6.85,180.1,1761.35,890.6863147877942,6.468033835167858,179.85,,,,,1761.31,904.5585844620316,6.783741604152144,179.85,2671.63411228034,715.5755170434721,7.3,157.26,1759.95,1428.5976631589801,8.39,179.85,207.1330110266129,2106.9390786969484,7.614662907203572,102.2,1749.7369325814407,2179.3971125321164,6.095584210255001,178.81,1749.243865162881,2203.2993822063536,6.450247117458571,178.81,1748.6238651628814,2233.333921554828,7.255584210255001,178.81,,,,,1a,30,1569575905
37995,37995,1010.2832995979508,1569577144.1120546,1010.2832995979508,,,539.6486806037599,-67.37509193501006,678.3298056900644,0.9979881644248962,515.4662221706174,-39.96112414252122,718.7456718207405,0.9893174171447754,511.54895998710106,-104.67100164508223,704.0807537509253,0.9981245994567872,476.1850529504136,4.717851657996441,730.2172295957387,0.9311268329620358,490.5177372520565,-144.30263307580083,702.2486063768257,0.5839846134185791,379.1559755387664,99.28928602238184,627.9793777603284,0.19055998325347895,408.8095212730082,-145.05748168406018,544.927825739143,0.9697511792182922,251.54652131919602,345.78736811657683,610.975561322099,0.7504314184188843,511.50970403536627,-210.868972097648,302.76746630944467,0.8132369518280029,410.65708191820016,571.2385934214955,611.6610070404515,0.11165833473205566,674.0284015236192,-200.0783291289571,118.20593530178894,0.7447156310081482,308.53543900104,131.7845582716093,151.77397983313367,0.7220790982246399,418.0825920107995,-71.65311043063112,155.5137175444017,0.014136016368865969,672.8266838403016,140.2597872131055,-61.05409698569187,0.5276200175285339,618.3035963261801,-122.13918131488913,35.44088919048121,0.7059454917907715,371.14497207067706,184.25496058363467,-605.0779091876842,0.017547011375427246,635.9216521022264,-132.70083966435502,-118.72653425042202,0.006491780281066895,1754.7200202412296,2016.0064777485252,5.61,352.25146762791036,1761.24,847.5252327741388,6.831649798975451,180.37,1761.3116700402052,861.4235627339339,6.85,180.1,1761.34,876.0052327741388,6.85,180.1,1761.35,890.5968825731143,6.405151809220937,179.85,,,,,1761.31,904.4635627339337,6.768370442254008,179.85,2671.6732388742626,715.4818926937289,7.3,157.26,1759.95,1428.4802833772126,8.39,179.85,207.2364170248367,2106.9167206432785,7.621649798975451,102.2,1749.738329959795,2179.3118724525,6.124929155696895,178.81,1749.2466599195902,2203.208552613319,6.486578954672347,178.81,1748.6266599195906,2233.2319129349585,7.284929155696895,178.81,,,,,1a,30,1569575905
37996,37996,1010.3,1569577144.152223,1010.3,,,517.0513038096859,-71.33979248361024,671.3508287693785,0.997991144657135,512.3239937464888,-42.90873962775275,717.4663894486553,0.9897975921630859,513.3690983588327,-104.95160926028541,704.8789235865089,0.9870898723602296,481.95988613327637,1.5261295336062233,726.5249909851898,0.7376313209533691,486.0175263486483,-146.97346798075952,700.4252775569066,0.6049596071243286,378.6106190350641,96.87170375211213,627.1255438659598,0.1862439513206482,413.2658702807053,-147.28681290194646,547.3896939977648,0.9707507491111756,286.2734653131065,338.33822299518573,620.9282814711559,0.7123547792434692,516.348903305092,-209.93696059265383,302.50476758371036,0.8030880689620972,414.9470927551141,571.4893778014621,613.2469776316498,0.12341153621673585,667.9781323993798,-202.15019565689374,111.09911821626702,0.8096650242805481,307.8458970416603,133.3651423911935,150.07975115559032,0.714035153388977,422.6498944746288,-68.52574482652601,161.1761147376888,0.0070804357528686515,652.4349665903808,143.04122380466669,-81.9665494230922,0.6071805953979492,632.0218458752023,-120.1527552764018,54.08915685101383,0.6985883712768555,345.8919416059494,163.17171637261197,-633.8595684496711,0.022594481706619263,592.5696506740578,-129.4169665583396,-154.9816011705471,0.004884719848632813,1754.71,2016.1,5.61,352.35,1761.24,847.41,6.84,180.37,1761.31,861.31,6.85,180.1,1761.34,875.89,6.85,180.1,1761.35,890.49,6.33,179.85,,,,,1761.31,904.35,6.75,179.85,2671.72,715.37,7.3,157.26,1759.95,1428.34,8.39,179.85,207.36,2106.89,7.63,102.2,1749.74,2179.21,6.16,178.81,1749.25,2203.1,6.53,178.81,1748.63,2233.11,7.32,178.81,,,,,1a,30,1569575905
37997,37997,1010.3443029848722,1569577144.178714,1010.3443029848722,-82.51901076982753,,508.2935023045417,-71.9259088176097,666.5853896066401,0.9976826310157776,516.1531181965546,-43.10323727639285,717.4567346705354,0.9899027943611144,521.5609387074117,-108.10166127607576,704.6557207838241,0.9979389905929564,486.9135096880616,-0.18232484945406924,725.0282419661452,0.7765365839004517,499.6599676677075,-140.18135673563256,709.0354275736937,0.8395754098892212,384.37180963347845,94.07495531711253,628.3422313219979,0.2013479173183441,413.3846328313726,-147.305400885244,548.0698028194008,0.9704367518424988,291.3552454661258,338.9847657215888,612.3561312155844,0.6630181074142456,504.9513696289623,-210.10418710663743,295.43751451412896,0.8071291446685791,410.78904264269454,576.3032839554705,613.6237191703452,0.09953296184539796,680.9986847608253,-199.58998103982933,117.67140723913552,0.801120400428772,307.34040637356946,132.24289828696078,150.49688849317525,0.7414544224739075,409.49724807492674,-71.27459746461487,163.60769172050215,0.1198619306087494,644.0197419735507,146.46050889900732,-88.49240525270497,0.6630836725234985,637.0974859079662,-123.1242843146978,61.74379375040118,0.7333317399024963,314.37458913441594,153.55961220268657,-664.4137139924403,0.023674875497818,599.9313240565227,-132.7250139500785,-143.00016361733674,0.006193667650222778,1754.6834182090768,2016.3480967152848,5.605569701512773,352.58923611831017,1761.2355697015128,847.1087397028685,6.844430298487227,180.37,1761.31,861.0043094043814,6.85,180.1,1761.34,875.5887397028687,6.836709104538322,180.1,1761.35,890.1976002998431,6.445187760667888,179.85,,,,,1761.31,904.0620305983304,6.648103134793793,179.85,2671.8440483576424,715.0731700013557,7.291139403025547,157.26,1759.95,1427.9634246285855,8.421012089410585,179.85,207.69227238654202,2106.814684925717,7.6432908954616785,102.2,1749.7488605969745,2178.9486123892534,6.044812239332112,178.81,1749.2544302984873,2202.825321493792,6.392660746895982,178.81,1748.6344302984876,2232.795448807407,7.2003819408448875,178.81,,,,,1a,30,1569575905
37998,37998,1010.4,1569577144.212018,1010.4,,,535.1211168540035,-70.39623839332484,674.212349729393,0.9975500106811525,512.6636291558864,-42.8900337176734,716.7073393799975,0.9891903400421144,526.711007715246,-107.67995943776847,705.7950753185063,0.9978814125061036,479.70999103519637,1.046738519550253,724.2510752930766,0.7655127048492432,500.2776754443713,-139.19717999145536,708.1481136947356,0.8602415323257446,383.55956926156057,93.32278703828064,627.9366477806602,0.2220718264579773,413.77744206563546,-145.46936059335155,547.4647546693902,0.9674674272537231,306.2620458580096,339.6236548642992,622.37673567525,0.5303720235824585,506.19836495538885,-210.20030248989238,298.98983065112236,0.8188413977622986,424.515887716003,548.3959879714994,611.4910415772689,0.4994587302207947,669.1646177235815,-204.12926421510696,110.04861188859064,0.8161004781723022,319.7939449527888,121.71103595053115,165.97383432794362,0.9062831401824952,416.8597743390194,-68.6895073593534,160.84698884851161,0.010001540184020996,664.6875558946098,145.68617429947918,-73.20343846037116,0.6015293598175049,627.0013965054245,-126.34972627508805,55.85505026330415,0.766698956489563,292.61178578510226,150.68927816556985,-685.3038742467145,0.0185440182685852,552.239153568596,-127.80934797909624,-183.91386093481628,0.015128523111343384,1754.65,2016.66,5.6,352.89,1761.23,846.73,6.85,180.37,1761.31,860.62,6.85,180.1,1761.34,875.21,6.82,180.1,1761.35,889.83,6.59,179.85,,,,,1761.31,903.7,6.52,179.85,2672.0,714.7,7.28,157.26,1759.95,1427.49,8.46,179.85,208.11,2106.72,7.66,102.2,1749.76,2178.62,5.9,178.81,1749.26,2202.48,6.22,178.81,1748.64,2232.4,7.05,178.81,,,,,1a,30,1569575905
37999,37999,1010.4512183551128,1569577144.2459955,1010.4512183551128,,,517.943740272436,-68.53801540828665,668.7311270096669,0.9979997873306274,516.3711890938192,-40.69264642094286,717.2966890541511,0.9914084076881408,518.9461987810869,-102.94590832323885,703.9982344689047,0.9909377098083496,471.577073896945,1.22063293894562,721.2009927839873,0.7613695859909058,489.2733374850502,-145.23822394183108,698.9728742960118,0.6115683913230896,368.88918830322814,100.18577044655643,629.7439144102617,0.6518645882606506,413.4976308331684,-152.59018239410176,547.0944641627298,0.981357991695404,295.2024332660945,337.18638021786234,612.4379188467652,0.663608193397522,511.754186021995,-209.9971322604846,299.7726934400041,0.7686666250228882,400.08150257682365,568.3156727466232,610.000421230767,0.049041569232940674,678.3433468456018,-202.89996813030209,115.33329900715742,0.8373230695724487,299.7255930006666,130.72196640362048,150.20218556848363,0.6669634580612183,431.3869799163903,-67.04524485001146,166.75810910955803,0.006812095642089844,649.7062543748358,152.923707366518,-86.49074207916759,0.5823702216148376,630.1063089844008,-125.13971376430979,54.92903387426689,0.7249974012374878,301.13737081866697,168.93824492348048,-670.2005545190174,0.026010602712631226,494.9565880708812,-128.4454140808279,-235.23346960239704,0.018727421760559082,1754.6192689869324,2016.9468227886318,5.589756328977435,353.1921882951657,1761.23,846.3765933497215,6.855121835511283,180.37,1761.31,860.2717151852327,6.839756328977435,180.1,1761.34,874.8565933497215,6.855852848578977,180.1,1761.35,889.4817151852327,6.723167723293346,179.85,,,,,1761.3151218355113,903.3619588562552,6.591705697157956,179.85,2672.143411394316,714.3619588562552,7.2492689869323055,157.26,1759.95,1427.0597658170527,8.434390822443588,179.85,208.49413766334618,2106.6380506318187,7.680487342045129,102.2,1749.765121835511,2178.307568033812,5.9921930392030855,178.81,1749.265121835511,2202.1470806917664,6.332680381248218,178.81,1748.6502436710227,2232.0261060076764,7.167802216759499,178.81,,,,,1a,30,1569575905
38000,38000,1010.5,1569577144.2783566,1010.5,,,525.2799231508998,-67.63406468307119,667.960214713195,0.998021125793457,514.2360211683787,-39.472874460091255,713.4208394668979,0.9913020133972168,519.3286963064955,-100.98121199687607,702.0196957394037,0.9921210408210754,475.13158083942,3.108333741115977,720.4156967583258,0.7580516934394836,487.11235713007983,-145.91464902626058,696.7452685244208,0.5698201656341553,377.9994834129208,101.58630497847864,629.1864072012178,0.6347302794456482,418.43011152177286,-154.45971941535566,547.1076938521887,0.9788572788238524,297.3628422553984,334.3431060318462,612.469032778224,0.6915154457092285,508.1626942858365,-211.5001645506981,297.0012546821632,0.7830063104629517,407.64426812060725,570.2821061098571,614.8430227390801,0.061551511287689216,676.0669025148973,-202.79171990899968,112.7852248400175,0.8442426323890686,302.64103618249663,137.33185367150742,144.16272871396626,0.3347870409488678,417.03069365021,-70.3436476382948,166.57086121961245,0.08331936597824098,638.9500889619022,155.5971943891604,-92.38456473112512,0.4981975555419922,621.8957306093231,-124.95383172526456,40.22930105587801,0.7812522649765015,268.5226522892126,183.06010525621159,-694.3330328082359,0.010868370532989502,459.4766381383464,-130.83698076476048,-316.18052980239474,0.010430991649627686,1754.59,2017.22,5.58,353.48,1761.23,846.04,6.86,180.37,1761.31,859.94,6.83,180.1,1761.34,874.52,6.89,180.1,1761.35,889.15,6.85,179.85,,,,,1761.32,903.04,6.66,179.85,2672.28,714.04,7.22,157.26,1759.95,1426.65,8.41,179.85,208.86,2106.56,7.7,102.2,1749.77,2178.01,6.08,178.81,1749.27,2201.83,6.44,178.81,1748.66,2231.67,7.28,178.81,,,,,1a,30,1569575905
38001,38001,1010.5168147940213,1569577144.3120606,1010.5168147940213,,,525.3843420992013,-64.22708586865967,664.3277673161701,0.9977662563323976,514.1202155401808,-38.05080605603886,713.3252945008804,0.9909605979919434,516.4173869712954,-100.15138911549057,699.2815586597952,0.9923337697982788,478.9714628927938,4.7628245045541036,721.3820304320012,0.7548453807830809,480.3155169868049,-145.67770893655506,693.4941597768892,0.5603126883506775,384.99347566679734,103.40431625723828,632.3572734015597,0.6179856657981873,416.8577145259815,-157.24866124423892,539.8294123372816,0.8409419059753418,242.08330492958146,345.4529798132418,597.0891256398065,0.6595495939254761,499.1359721824346,-207.8522369704416,301.7450777132665,0.21209707856178284,404.09676337721453,573.4724220498574,614.6705324400298,0.05034497380256653,665.8864924054151,-203.29926312394886,105.24238188965772,0.7720272541046143,299.22075552458483,132.64294949799154,151.69862437496192,0.6797534227371216,377.2723303862344,-74.58141447017901,171.59390524628103,0.4937537312507629,684.4431296730597,150.88265705107932,-27.426511889152692,0.30032241344451904,641.2425125650137,-120.56145325629444,31.001142194878753,0.8165116310119629,258.4719167799143,166.68167188632373,-707.7703842001424,0.022356539964675903,445.11749342247435,-128.0851107870919,-346.8897359004391,0.009448766708374023,1754.5815926029893,2017.31416284652,5.576637041195731,353.5792072847259,1761.2283185205981,845.9256594006549,6.8549555617935995,180.37,1761.31,859.8256594006549,6.8249555617935975,180.1,1761.34,874.4056594006549,6.8832740823914635,180.1,1761.35,889.0322964418506,6.870177752825606,179.85,,,,,1761.32,902.9239779212528,6.691948108640545,179.85,2672.325399943858,713.9290223594593,7.213274082391464,157.26,1759.95,1426.5087557302206,8.408318520597867,179.85,208.98611095516011,2106.533096329566,7.689911123587197,102.2,1749.7716814794019,2177.9124741946757,6.04132597375092,178.81,1749.2733629588042,2201.727429756469,6.394600056142385,178.81,1748.6616814794022,2231.5539779212527,7.232918576740251,178.81,,,,,1a,30,1569575905
38002,38002,1010.5333870572534,1569577144.3452785,1010.5333870572534,,,519.9264376789238,-58.34694209997896,663.3871811538436,0.9972991943359376,509.8808095606236,-33.41461662409266,711.9807365101524,0.9855889081954956,517.0495165014886,-98.79290643742372,697.3375678096187,0.9978342056274414,485.503755078576,2.620203345101473,723.3477390854854,0.8842963576316833,479.09920478125593,-145.8209893064546,691.5474921474897,0.6510652303695679,366.5888609134977,107.2127871645336,628.9738618834657,0.5784348249435425,412.0769329681138,-158.23063544224834,536.003379451644,0.8621003031730652,277.54784794557173,336.8679236366885,605.4982921195467,0.6296747326850891,501.53418847652136,-205.195767235938,307.19528209504034,0.3874387145042419,400.6722560442202,575.6241710569165,614.579565917444,0.08773910999298096,677.9782332226567,-205.67677651724,113.91693421541979,0.8211933374404907,298.93335215571625,133.35403540591102,141.66182042855343,0.38004013895988464,372.4559289959249,-75.43427546049315,184.69656333302945,0.8243029117584229,712.2767847976529,151.48553361171983,-19.905697643072216,0.6000221371650696,624.5522245045142,-108.93388065649499,4.985197564388557,0.7253841161727905,266.53868370044916,155.22926913909637,-703.0882049636369,0.02851700782775879,435.9341585514274,-126.38943504680931,-344.7067221104555,0.018586307764053345,1754.5733064713734,2017.4069675206192,5.573322588549313,353.67698363779516,1761.226661294275,845.8129680106766,6.849983882823973,180.37,1761.31,859.7129680106767,6.819983882823973,180.1,1761.34,874.2929680106765,6.87664517709863,180.1,1761.35,888.916290599226,6.890064468704113,179.85,,,,,1761.32,902.8096293049513,6.723435408781513,179.85,2672.370145054585,713.8196454221272,7.206645177098629,157.26,1759.95,1426.3695487190714,8.406661294274656,179.85,209.11040292940072,2106.5065807083947,7.679967765647943,102.2,1749.773338705725,2177.81635506793,6.0032097683171175,178.81,1749.276677411451,2201.626338950754,6.349854945415746,178.81,1748.6633387057254,2231.4396293049513,7.186516239690403,178.81,,,,,1a,30,1569575905
38003,38003,1010.5500154629732,1569577144.378609,1010.5500154629732,,,534.9980359880665,-58.455738240730255,667.8620232742702,0.9978923201560974,515.0375636412429,-33.49731895347832,710.9475284626891,0.9853839874267578,512.9832287411264,-94.01892664415865,695.5526389209799,0.993894636631012,476.94286120808,9.860058981344784,721.4482258028711,0.8673237562179565,478.5697699893464,-142.68666879488387,692.359415277117,0.5578009486198425,372.4208257856852,92.29380936881876,625.8304102556731,0.9194371700286864,416.47075619005403,-156.90505475408932,537.760645100182,0.86712247133255,261.9019526877783,340.39984930824403,600.8074233454671,0.6592519283294678,503.3783920646108,-204.29625815428741,306.0892011456822,0.3318265676498413,402.35047709298857,574.2433132447645,614.8930598475724,0.07963091135025024,674.1660725088442,-202.5138423614755,117.16334962021584,0.8457505702972412,306.96960717505976,131.92199081881677,143.45944486419648,0.4833873510360718,365.48938491945887,-68.17599483521177,172.77724374883803,0.8584507703781128,721.5623223707315,153.5227748598061,-13.182162929151671,0.7631344795227051,629.3583036165478,-103.50255113874238,4.363290891887715,0.7269172072410583,250.3169395865961,176.4515911575671,-718.3150133155392,0.02554222941398621,478.9285129195388,-121.62051925915688,-303.4525601498504,0.027929931879043586,1754.5649922685134,2017.5000865926504,5.569996907405341,353.77509123154243,1761.2249984537027,845.6998948517817,6.844995361108012,180.37,1761.31,859.5998948517816,6.8149953611080125,180.1,1761.34,874.1798948517816,6.869993814810683,180.1,1761.35,888.7998917591871,6.9100185555679525,179.85,,,,,1761.32,902.6948933054844,6.75502937964926,179.85,2672.415041750028,713.7098979443762,7.199993814810682,157.26,1759.95,1426.2298701110244,8.404998453702671,179.85,209.2351159722997,2106.4799752592426,7.669990722216022,102.2,1749.7750015462973,2177.719910314755,5.964964435161423,178.81,1749.2800030925946,2201.5249056758626,6.3049582499721035,178.81,1748.6650015462976,2231.324893305484,7.139956703674775,178.81,,,,,1a,30,1569575905
38004,38004,1010.5666718209912,1569577144.4119954,1010.5666718209912,,,521.1948339294427,-55.56629151031646,662.312711409258,0.9978575110435486,515.4492695210221,-34.35658191237149,710.582702829885,0.9934009313583374,521.5756980082887,-91.38821932891793,696.5274749440558,0.9945629835128784,477.46044978635217,10.774240487984507,722.2844489597372,0.8468890190124512,478.72663644951723,-142.18083567640102,691.8320609117618,0.6088551878929138,367.52108828480783,92.17990937475818,624.5674009280136,0.9242064952850342,417.4297206053017,-156.5466181665513,536.8702995988059,0.852127730846405,242.13448395086533,349.0102524235611,608.7298680050261,0.7110539674758911,508.22855266619246,-201.9604550159877,306.5179776083578,0.35706973075866705,419.04113822403406,541.544583288996,615.5377075582501,0.3767717480659485,677.6363304127592,-206.67996481851384,119.32260555545193,0.9361276626586914,315.7792825507481,132.30280244053822,141.7213144848008,0.5133953690528871,379.7894266291208,-63.309094597722776,166.31236530685632,0.918527126312256,755.5375593632158,154.69773342734737,29.04174952098637,0.8455449342727661,716.9327971891762,-106.40808974707187,41.42468005860661,0.6021941304206848,225.8025231930984,185.68653069026269,-740.7182924669977,0.017307162284851074,467.0948618337392,-128.65894311323422,-415.3887475908659,0.018722236156463627,1754.5566640895045,2017.5933621975503,5.566665635801777,353.8733637438477,1761.2233328179007,845.5866316172604,6.839998453702665,180.37,1761.31,859.4866316172604,6.809998453702666,180.1,1761.34,874.0666316172604,6.8633312716035535,180.1,1761.35,888.6832972530623,6.93000618518934,179.85,,,,,1761.32,902.5799644351613,6.786676459883123,179.85,2672.4600139166764,713.5999659814586,7.193331271603554,157.26,1759.95,1426.0899567036747,8.403332817900889,179.85,209.3600386574334,2106.4533250864138,7.659996907405329,102.2,1749.7766671820993,2177.623303438252,5.926654811720431,178.81,1749.2833343641987,2201.423301891954,6.259986083323983,178.81,1748.6666671820992,2231.209964435161,7.093318901224872,178.81,,,,,1a,30,1569575905
38005,38005,1010.583314024441,1569577144.4453535,1010.583314024441,,,525.7217296520987,-55.07835041947549,663.8154401782679,0.9982277750968932,518.6131910750659,-31.688004800732216,713.1958329755735,0.9936187267303468,521.8492991953068,-90.31372503168105,697.3492894445004,0.9948137998580932,484.5808033199272,9.662682656337527,721.6129799104751,0.8919216990470886,481.1972501556172,-140.37625272887578,694.1743560116835,0.5825457572937012,372.33682461552286,92.45571572069595,626.0572452134287,0.9187957644462584,412.1521501782356,-156.24085609413376,536.0055439118831,0.8484536409378052,275.01855455225103,347.2878492909707,618.7791515282339,0.7061150670051575,500.2742296941997,-202.06240939403992,301.2040444187738,0.3332498073577881,423.7861857640424,529.055058702073,617.3446250593984,0.4935478866100311,666.1966295663508,-209.55323964854267,114.01892709777529,0.9323047995567322,302.1602352646728,132.63599347493133,148.07374540246929,0.8618538379669191,361.69169779565385,-61.62407564816619,151.3231338285217,0.908272922039032,629.717033621506,162.93032868933273,-29.310262159022244,0.773717999458313,765.2262702654822,-102.64106298245052,60.43071510576931,0.4747337698936462,155.76110016307987,233.9214785383873,-762.1650566317122,0.030335336923599243,458.21729422855515,-116.85021395640058,-467.2804210129625,0.02776351571083069,1754.5483429877795,2017.6865585368696,5.563337195111793,353.97155274420214,1761.2216685975561,845.473464633801,6.83500579266769,180.37,1761.31,859.373464633801,6.80500579266769,180.1,1761.34,873.953464633801,6.856674390223588,180.1,1761.35,888.5668018289128,6.949976829329239,179.85,,,,,1761.32,902.4651332313568,6.818296646437963,179.85,2672.5049478659907,713.4901274386892,7.186674390223588,157.26,1759.95,1425.9501621946954,8.401668597555897,179.85,209.48485518330776,2106.4266975608944,7.65001158533538,102.2,1749.7783314024439,2177.5267786582417,5.888377743785624,178.81,1749.2866628048882,2201.321784450909,6.2150521340092135,178.81,1748.6683314024442,2231.095133231357,7.046720731565109,178.81,,,,,1a,30,1569575905
