,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
31981,31981,1041.1330749225006,1568114515.104255,1041.1330749225006,-88.14903237473625,650.585814065747,109.5586768519,621.5773940957824,0.9969615936279296,635.7430534896822,135.6620965689923,663.6611093033778,0.9778823852539062,641.2321644648457,75.59056403764669,657.6218236847061,0.9973561763763428,627.585107300679,161.42775097316093,673.3717528275578,0.4734776020050049,577.7447391295655,26.883782230432722,651.4663754670808,0.7270323038101196,517.2649581497053,223.72895829533599,523.1276636635173,0.971854329109192,517.0664725973177,-25.39982248563641,513.9276756598678,0.9560114741325378,594.5776126255151,305.4679787836855,316.80017276795934,0.9130592942237854,633.0967411986715,-127.79380161073168,339.0066249232582,0.8451318740844727,789.8572450957463,327.2567334555121,204.05038542597904,0.8021712303161621,805.0228338559461,-163.87539410387242,216.84483938476947,0.8935787677764893,522.9016841024921,196.05099864405983,40.370637869506055,0.4884419739246368,546.4048708382029,-5.4221227147393485,-21.89197163090756,0.20055821537971494,557.065694481124,212.7323941631373,-337.255940016118,0.0712772011756897,,,,0.08682185411453247,562.8435079906694,203.3450760317627,-462.61995985160996,0.03626242280006409,1223.2077537051134,-21.238666122283057,259.91594667786325,0.0198516845703125,1756.84,2001.5454521357528,4.66669250774994,359.4435400619996,1760.92669250775,799.7116279882463,6.20661498450012,180.37,1761.01,812.8449354804962,6.270232569749459,180.37,645.0047544265044,2094.75,7.43007752324982,90.06,1759.86330749225,1460.4850130037464,6.529767430250541,179.85,469.92421176375575,2094.23,9.46661498450012,89.67,1748.2366149845002,2251.885478143245,8.24630489150084,178.81,,,,,,,,,,,,,1a,5,1568113453
31982,31982,1041.1664524733271,1568114515.1377294,1041.1664524733271,-92.21142847817829,657.0487442779627,105.91429088404142,625.1131668371055,0.9976834654808044,644.717340928416,131.87366665594115,667.2354329731547,0.983168601989746,646.1206624986302,76.40225510247251,660.649610643557,0.9717526435852052,629.4313743144658,160.05662990172775,674.9829125593873,0.4629918932914734,588.1540930143544,25.71150670047148,655.5287234630744,0.6444336175918579,520.209062962645,219.3751769867881,525.3220171006024,0.9736734628677368,526.9285784082347,-25.974672714470987,502.4563199151628,0.6698037385940552,582.1613415601688,307.0852307263837,312.25076561166895,0.915311336517334,630.5389627797167,-119.83208415347136,343.1213833788512,0.486992746591568,776.3990221203841,327.86457689001463,194.4310397231398,0.7510837316513062,808.4918547871042,-158.86309963055453,208.6146878747521,0.8721519112586975,522.4702094173999,191.17613972282055,42.04922185499945,0.5587085485458374,537.6336406869367,-8.83912709816131,30.70525046412629,0.25908493995666504,536.6131510930948,213.03203794863862,-359.7262504425818,0.11237996816635132,355.8101835616044,-61.15407501472597,-638.1815718091723,0.08470335602760315,535.3514021823237,209.1414693715208,-499.7999749168466,0.025282829999923703,1697.974546146319,-0.13140019259526525,791.6896346575761,0.019826143980026245,1756.84,2001.7023266246365,4.66335475266731,359.4168380213385,1760.9233547526676,799.5013494180405,6.21329049466538,180.37,1761.01,812.6379946653732,6.240192774005791,180.37,645.251748302619,2094.75,7.420064258001929,90.06,1759.8666452473324,1460.2680589233748,6.559807225994209,179.85,470.2412984966056,2094.23,9.473290494665381,89.67,1748.2432904946654,2251.6084444713865,8.293033462657661,178.81,,,,,,,,,,,,,1a,5,1568113453
31983,31983,1041.2,1568114515.1713743,1041.2,-88.88718078582649,654.4337980025738,101.84267451397601,622.634377922685,0.9979217052459716,639.9214428378817,129.07274585650939,663.3953854387869,0.9912188053131104,643.4520865505209,68.19603818137509,659.9764833299494,0.9929420351982116,619.748468699675,158.11231078765908,668.7295434506881,0.5359536409378052,583.8171329906593,22.90453477772861,651.1534174647395,0.6476506590843201,521.6570522787355,219.26039145666093,522.9954683202848,0.9746960997581482,529.3579966169291,-27.58799323881401,499.07704157571055,0.6936411857604979,609.1683384643993,308.01100398042263,308.63510091239976,0.6172938346862793,631.4531134398103,-126.23716704984524,340.2509451735268,0.8580787181854248,776.1833602139709,325.90568078891465,196.5131544463329,0.8830521106719971,804.9365093797803,-160.05695634510838,215.49021565670608,0.9372216463088988,526.2112193923681,192.79923489210807,45.32904503309968,0.5765076875686646,543.6787399825972,-8.817633620099311,56.734664695724106,0.7043272256851196,534.6435240404617,213.0737430293487,-363.6868567619586,0.09830796718597412,243.0108481279607,-67.72086997666986,-713.0939257093149,0.1229601502418518,527.7736969695194,206.96044213280172,-506.8077779630431,0.028870135545730587,1030.0645935454525,-34.66536357547129,43.808521191660176,0.0196533203125,1756.84,2001.86,4.66,359.39,1760.92,799.29,6.22,180.37,1761.01,812.43,6.21,180.37,645.5,2094.75,7.41,90.06,1759.87,1460.05,6.59,179.85,470.56,2094.23,9.48,89.67,1748.25,2251.33,8.34,178.81,,,,,,,,,,,,,1a,5,1568113453
31984,31984,1041.2330881263767,1568114515.2043936,1041.2330881263767,-96.46692991316016,658.9278928441482,97.97171215564823,625.5068725766918,0.997983694076538,643.2973534512266,124.24973082420321,663.8124164835726,0.9938852787017822,648.9092444922077,66.6074413958398,663.2866253361767,0.993752121925354,619.8742396934567,156.37841649810832,668.8431938774668,0.543917715549469,585.2292538681493,21.623988861858493,652.752235170356,0.6227484345436096,520.5729858648549,214.35445852978242,516.4613562267074,0.97706800699234,530.0697283744713,-28.947341534357964,497.8357522614234,0.687113881111145,584.7745293312388,309.6325424230988,311.1353109174292,0.8235360383987427,624.3885422952421,-128.80315216940332,336.36179409588937,0.8542771339416504,754.0677373042473,337.4233788237307,178.41219802277917,0.8631778955459595,810.3834935266658,-154.1381794017429,213.2542817512168,0.9512773752212524,508.86217648788613,186.30847154963607,59.05274650099656,0.8225893974304199,543.9949465118505,-9.157537808039633,62.76605538504154,0.669775128364563,552.9084307174651,203.96802718934657,-282.3397609793153,0.16061466932296753,198.12898415921399,-75.4540665314983,-738.1456643152131,0.1006544828414917,520.8153734232396,206.83914472063785,-513.1785236185458,0.06628987193107605,895.5176085352614,-42.10834437494285,-107.04374110317416,0.01952117681503296,1756.8366911873625,2002.0155141939706,4.66,359.3602206862609,1760.92,799.0848536164642,6.233235250550691,180.37,1761.0066911873623,812.2248536164642,6.206691187362328,180.37,645.7415433225501,2094.75,7.390147124173963,90.06,1759.87,1459.8316183659133,6.5833823747246525,179.85,470.8710283879413,2094.2333088126375,9.473382374724656,89.67,1748.2566176252753,2251.0619861763485,8.263897309333528,178.81,,,,,,,,,,,,,1a,5,1568113453
31985,31985,1041.2666017612848,1568114515.2378376,1041.2666017612848,-92.19955135000885,657.7809419863313,94.5313999415651,624.0649228788187,0.9977079629898072,646.0592459152007,120.16611454726036,664.7376259889783,0.9956291913986206,652.5997642825672,64.50027585190841,665.0248188686746,0.9929478168487548,620.1907752840817,153.14014449141328,668.076946253386,0.5872989892959595,600.9642165758132,20.682690345137388,657.8971113985871,0.553882360458374,512.8119520187819,212.9020504524199,513.8626091279325,0.6088866591453552,530.2945777329819,-28.986107730498013,497.4347464057528,0.6586145162582397,599.5172544916172,303.76500430744886,323.4648003772192,0.8075169324874878,626.379878526548,-124.00765371184586,338.83947299506315,0.9667640924453736,784.3356495130687,331.56663859658687,198.54894857112743,0.8421023488044739,801.8254128216681,-154.80745376132032,206.4305953309676,0.9334157705307008,509.1988683612827,190.80060112105502,40.094077461043355,0.6441991925239563,550.1944570713093,-3.253988454493772,63.39792590519434,0.746084451675415,519.2807855932012,206.79937789096766,-342.4697369577694,0.08198300004005432,301.8774417275849,-67.38349333100712,-616.5051323629449,0.12798887491226196,491.2514639716615,208.06507829350247,-528.2145536112923,0.160526841878891,1550.841721211238,-5.688981714181104,627.570630733165,0.022163480520248413,1756.8333398238715,2002.17302827804,4.66,359.33005841484345,1760.92,798.8770690800324,6.246640704514036,180.37,1761.0033398238716,812.0170690800322,6.2033398238714925,180.37,645.9861928573813,2094.75,7.370038943228947,90.06,1759.87,1459.6104283755185,6.576679647742982,179.85,471.18605655607996,2094.2366601761278,9.466679647742984,89.67,1748.263320352257,2250.7905257335906,8.186815949044295,178.81,,,,,,,,,,,,,1a,5,1568113453
31986,31986,1041.3,1568114515.2711663,1041.3,-95.5067499896573,653.5648827820069,97.34353233853426,619.9054737137678,0.9945110082626344,640.6748936079775,117.51506057042714,661.0118848268518,0.9965500235557556,651.3235054384637,60.06819299559122,659.387447876144,0.9972767233848572,619.3759688953887,149.88676488304225,662.5356629145692,0.5826494693756104,577.1158120892827,8.164423472410373,647.6736150534357,0.854724645614624,526.3516939216581,207.2001593162864,498.3794856624829,0.3965936303138733,525.0386681780151,-41.53913340512664,497.8806015558531,0.686689019203186,594.3157580325875,307.80707243812316,310.1198012007565,0.4996717870235443,615.6127166878604,-121.54442840848984,339.1155673970609,0.3909907937049866,774.5491207756378,336.37291995379485,195.8525623514012,0.7756825685501099,809.4802611239958,-155.4788853572889,213.63806032333756,0.9433187246322632,496.8892932477999,187.1210958047604,40.81929026813404,0.8329845070838928,530.3003401313945,15.970089045803073,60.813420820586735,0.055132538080215454,498.28735421741027,208.39998155721642,-373.8988867706511,0.05347651243209839,376.50533308581237,-58.49904483150034,-504.87726613342767,0.09128749370574953,470.17278892047636,213.18024876487786,-536.0035357919049,0.14092811942100525,1025.096345967253,-29.88754728196864,39.864339631167006,0.026230543851852417,1756.83,2002.33,4.66,359.3,1760.92,798.67,6.26,180.37,1761.0,811.81,6.2,180.37,646.23,2094.75,7.35,90.06,1759.87,1459.39,6.57,179.85,471.5,2094.24,9.46,89.67,1748.27,2250.52,8.11,178.81,,,,,,,,,,,,,1a,5,1568113453
31987,31987,1041.3336835051718,1568114515.304963,1041.3336835051718,-95.08121794485548,657.3300865081409,90.09990981681328,623.6262002629762,0.9970605373382568,643.9221477876565,114.74364030523957,661.8214597881323,0.9967882633209229,652.7699308236548,62.0516065851983,664.5859658765237,0.9938516616821288,613.4193448886805,148.51372470868878,658.773324114821,0.603164553642273,590.5928896470941,13.3157349654162,650.8714532135423,0.5408750772476196,524.9547657175692,203.8790215251917,514.1744061387403,0.9707366824150084,520.9059833158084,-42.64777505246062,514.4640495433952,0.9285162091255188,599.5996786047267,306.24974849936217,325.3969224385816,0.7582603693008423,619.4014205668664,-121.78868581022437,332.56167096941317,0.13893279433250427,772.0035229701622,337.0476855232525,192.90299449080987,0.7591406106948853,805.0682326165712,-157.73530802735624,215.9634590907774,0.9436216354370116,473.1586881767338,195.1158718136306,25.74856467728148,0.8184100389480591,592.4666873327825,1.8434561219628949,48.9954647821335,0.1878727376461029,487.2344791317078,211.38684549828446,-354.79487150021043,0.07133805751800537,,,,0.08386826515197754,440.5684386347091,217.55846167649392,-569.7105870460102,0.0336000919342041,880.5789814093064,-36.62311247930176,-122.33373744465,0.015473932027816772,1756.8266316494828,2002.4849441237907,4.656631649482815,359.29326329896566,1760.916631649483,798.4577939174173,6.256631649482816,180.37,1761.0,811.6011622679346,6.210105051551555,180.37,646.4792579382716,2094.746631649483,7.3735784536202935,90.06,1759.87,1459.1676888658658,6.566631649482815,179.85,471.81999329913253,2094.24,9.463368350517186,89.67,1748.2733683505169,2250.2404269070735,8.177367010343694,178.81,,,,,,,,,,,,,1a,5,1568113453
31988,31988,1041.3664635812577,1568114515.3378534,1041.3664635812577,-93.42806675779629,654.2985274639041,90.5074717471368,622.0404757699638,0.9971816539764404,644.0998413637202,114.56935929165972,661.9138120787478,0.9970980882644652,659.8950989480775,62.44918191241634,667.6393862675258,0.9938124418258668,613.3964123132849,147.25050343424857,655.2517674024717,0.6298636198043823,595.8018460307061,15.442722587566458,648.4290813234309,0.6927303671836853,529.6858794269049,203.77215609599125,498.7770453422554,0.4892423152923584,528.1432626468924,-33.91261129977952,501.2097462511595,0.5873987078666687,593.7691048282105,306.6744156360917,315.572830351157,0.518158495426178,616.0535114284702,-125.08736739849616,334.52010761298453,0.9659136533737184,761.2476259014502,337.0518890115897,191.12545993316644,0.7900305986404419,811.2161079817563,-156.57691253314232,221.79371870628052,0.9526796936988832,490.62676670860293,196.84505581925788,43.76383373418077,0.8595600128173828,574.4790206617492,-0.3659406996520929,82.87419695453244,0.6987497806549072,428.63842077450636,221.13184581078517,-396.0990645087976,0.03814166784286499,487.9233661016268,-61.830497343108426,-456.6181216709068,0.1331043839454651,421.36137394457603,218.02670490430003,-593.4003311859734,0.02068537473678589,688.040941693175,-44.327311598996495,-338.0663031993188,0.022307991981506348,1756.823353641874,2002.635732473785,4.653353641874237,359.28670728374846,1760.9133536418744,798.2512794380768,6.253353641874237,180.37,1761.0,811.3979257962027,6.219939074377288,180.37,646.7218305013065,2094.743353641874,7.396524506880343,90.06,1759.87,1458.9513403636997,6.563353641874237,179.85,472.1314040219475,2094.24,9.466646358125764,89.67,1748.2766463581256,2249.9683522755613,8.242927162515262,178.81,,,,,,,,,,,,,1a,5,1568113453
31989,31989,1041.4,1568114515.3715026,1041.4,-95.66688302474026,659.2102895415001,87.23229312585474,624.0840612245594,0.9952468872070312,644.2065124046253,111.51075937440667,661.4877185461808,0.996811032295227,663.7657240196222,59.2391193173994,669.1136650632317,0.9933592081069946,616.6109062122173,145.74914470320257,655.103954349346,0.6415552496910095,598.6982234204421,14.987708030603688,647.6276260364468,0.6721441745758057,530.2861850335538,203.55757484006782,503.5353469829589,0.8214640617370605,522.0534741913231,-42.314606476911294,512.9754139092577,0.9195228815078736,588.9770500836228,306.08506296497717,318.71281937448896,0.8612213134765625,616.5213224299847,-121.61688275544851,330.32013637226896,0.12541982531547546,746.6898202811767,343.0781605668411,175.48631163486218,0.6895532011985779,805.4172340882134,-157.1765877944132,216.125037756146,0.9634914398193359,495.5374175112861,193.23893611811192,53.5953230261407,0.8510584831237793,603.1399489083952,-3.7838243737436272,69.68567318170128,0.1678260862827301,420.5776805279535,220.85188338412502,-389.94288930465143,0.04790788888931274,1387.7398887509921,-14.448090041150534,464.90041850977485,0.04094436764717102,404.34770598017786,222.1384816457516,-609.1709354895925,0.019673317670822144,1453.2671735065899,-7.8855059667759315,518.8248062506998,0.015076637268066406,1756.82,2002.79,4.65,359.28,1760.91,798.04,6.25,180.37,1761.0,811.19,6.23,180.37,646.97,2094.74,7.42,90.06,1759.87,1458.73,6.56,179.85,472.45,2094.24,9.47,89.67,1748.28,2249.69,8.31,178.81,,,,,,,,,,,,,1a,5,1568113453
31990,31990,1041.437013477603,1568114515.4085298,1041.437013477603,-95.10892783449269,654.8346079370228,88.43557704493173,621.0777082053266,0.9960932731628418,644.2072512459134,112.43029459671837,661.5602017903452,0.9971461892127992,660.8018617263077,59.800385655540076,667.287039561344,0.9934870600700378,610.1045016682319,146.86285822489046,650.7032589832188,0.6509668827056885,594.553161250626,15.816262242399704,646.1496410255395,0.659886360168457,523.4584301308448,202.1035580738232,500.34516176659116,0.8247061371803284,516.4332503760093,-41.12377604695945,514.1747952890869,0.922598361968994,580.7225233965821,307.28832961029013,314.6711945220953,0.8733539581298828,618.167657246202,-118.53120503440651,329.14941607088167,0.1490374505519867,748.2894831528655,345.07200808827355,180.571015631273,0.6895430684089661,805.2076166185492,-150.76703689569462,207.76855824873954,0.8829908967018127,500.2362447256913,190.88683134135925,68.74481757398999,0.7365799546241759,602.2669231186895,-7.030287900807918,67.1757538497832,0.08051866292953491,511.27503688174033,202.66569997426308,-253.65104670619357,0.05457806587219238,952.3713441342293,-34.43173614871935,-5.79388244454924,0.1078135073184967,394.60617514250856,222.53757701296377,-623.238189705041,0.013904720544815063,1094.4897626285656,-11.052732904184273,117.04816746641632,0.013896822929382324,1756.82,2002.9639633447332,4.653701347760288,359.2762986522397,1760.91,797.8105164388621,6.2425973044794265,180.37,1761.0,810.9568150911018,6.248506738801438,180.37,647.2438997342613,2094.74,7.40519460895885,90.06,1759.87,1458.4894123955814,6.563701347760287,179.85,472.7979266894671,2094.24370134776,9.462597304479424,89.67,1748.2874026955205,2249.390190831417,8.232271697033964,178.81,,,,,,,,,,,,,1a,5,1568113453
31991,31991,1041.4665486135111,1568114515.4380758,1041.4665486135111,-93.42806675779629,654.0370955452229,88.83221102888685,621.9808226458523,0.9965955018997192,640.7736624167385,114.1736163713464,660.1633420228103,0.9968955516815186,656.7918524736406,61.70149911530854,666.5854086069128,0.9932334423065186,614.7907992317839,146.9480627870538,656.0144039884972,0.566053032875061,590.1313923142096,15.846542385724707,646.4577769364071,0.5337439775466919,522.7299807198251,208.37544345704254,500.09178706900406,0.8473103046417236,516.4183995426408,-40.82361632248033,513.2923199356301,0.9412606358528136,590.3885805106775,307.90310720673244,309.37383105823733,0.4220772385597229,613.6448837917962,-121.8664663254296,321.8911222650206,0.14954569935798645,767.1166788552271,341.90287075553226,185.9733148133968,0.6824377775192261,807.6200832742711,-155.14407740217095,218.1930018396949,0.9635988473892212,464.21516651247373,196.0072960989965,39.00335566754251,0.7316358089447021,609.8286870625053,-7.298573235608647,71.70501697502124,0.14857232570648193,477.3726104357828,215.5331836651547,-281.17649078087027,0.0856325626373291,742.4159800454013,-44.05217781652465,-224.51797388209462,0.11160433292388916,393.379161040958,224.3075104657136,-635.8811201310488,0.007988572120666504,940.57234758189,-9.807619822238916,-55.84559223701911,0.01842415332794189,1756.82,2003.102778483501,4.656654861351087,359.2733451386489,1760.91,797.6273985962326,6.236690277297827,180.37,1761.0,810.7707437348814,6.2632743067554335,180.37,647.4624597399804,2094.74,7.393380554595653,90.06,1759.87,1458.2974340121793,6.566654861351086,179.85,473.0755569670021,2094.246654861351,9.456690277297827,89.67,1748.2933097227021,2249.1509562305623,8.170247911627184,178.81,,,,,,,,,,,,,1a,5,1568113453
31992,31992,1041.5,1568114515.4715395,1041.5,-92.8771006545662,651.0388203464863,91.65759704133352,619.745829903585,0.9973315000534058,636.7532401772016,117.91362830201736,659.5891442157788,0.9963160753250122,653.0636011355654,62.59662311121418,665.1721889600867,0.9924083948135376,612.028112484011,147.95674917081487,658.196983523459,0.5688235759735107,585.1095682827328,14.442637151757125,647.6637295975701,0.5115999579429626,525.2436811145825,205.96928289622602,494.6240597823959,0.44968536496162415,518.7860429369305,-44.833339094152784,500.9582817392735,0.6469675302505493,585.8435645042542,306.36680167493137,305.4424845415292,0.5908446311950684,621.2128006234947,-121.16301711681723,327.21741987989225,0.14722588658332825,766.8785745687744,341.8301738548919,182.73849186361386,0.6654648780822754,799.858711526377,-153.96398654888608,218.40351025622812,0.9664790034294128,507.1104348057531,191.2383058839875,67.49053027249113,0.7905688285827637,555.8736128953639,14.05578581051764,66.0760850496099,0.04858878254890442,376.56239233079407,227.49581202230286,-410.59068663085367,0.038035064935684204,825.1155843543796,-28.2239355092344,-15.352932580732329,0.14361155033111572,396.9550135357689,225.8598965199189,-638.9046671764225,0.016292989253997803,749.5026033010208,-43.82270215499106,-258.328561890419,0.060683578252792365,1756.82,2003.26,4.66,359.27,1760.91,797.42,6.23,180.37,1761.0,810.56,6.28,180.37,647.71,2094.74,7.38,90.06,1759.87,1458.08,6.57,179.85,473.39,2094.25,9.45,89.67,1748.3,2248.88,8.1,178.81,,,,,,,,,,,,,1a,5,1568113453
31993,31993,1041.5332293399558,1568114515.5047805,1041.5332293399558,-93.26729533331631,657.7455432739238,94.89410508187113,622.8731872859851,0.9972096681594848,636.369901705265,120.51424719755514,660.0140948791686,0.9949102997779846,646.7449770017265,63.3159344275288,660.5160710924943,0.9933235645294192,612.9476444672008,150.14667067485598,662.5335083951545,0.5420628190040588,588.7587290005449,16.479746922881482,651.6797459038926,0.5198974013328552,521.7874736860617,210.10858339270115,510.9337431169232,0.6725420355796814,524.4406462329272,-33.40449942724395,496.29747447754164,0.6817288398742676,589.6059312707864,308.39723789643915,313.65889116001244,0.7333996295928955,618.9514266484941,-123.99862327980041,333.72230933384475,0.8354353904724121,786.855102468467,339.1271360885678,193.0772006323372,0.6578308343887329,801.3605974241323,-153.6634298442259,214.2689796552152,0.9597957134246826,490.73394579482726,191.77080201304955,27.728820683155732,0.6039229035377502,552.0568739952331,-5.102636261494547,63.45118594162364,0.7841283082962036,353.41896762294874,235.7694972244444,-488.93596810735033,0.03604960441589356,662.3420010212683,-44.707857907323984,-211.51973959626545,0.13998237252235413,367.1939396519023,254.42653429180282,-677.5608558835421,0.008115887641906738,660.8465189258375,-52.57575568437437,-352.88470823443237,0.06022495031356812,1756.8166770660046,2003.412854963797,4.66,359.26667706600443,1760.91,797.2139780922737,6.223354132008829,180.37,1760.9966770660046,810.3539780922737,6.26670826401766,180.37,647.9558971156732,2094.74,7.38,90.06,1759.87,1457.864009290287,6.536770660044147,179.85,473.7056787295806,2094.25,9.466614669977927,89.67,1748.3066458679914,2248.600873544371,8.18639628388522,178.81,,,,,,,,,,,,,1a,5,1568113453
31994,31994,1041.5665861889804,1568114515.538149,1041.5665861889804,-94.84132484281231,654.0149803233958,99.03114165041643,623.2574000361693,0.9983524084091188,632.0289471095678,125.65755781684746,660.6894881038656,0.99311101436615,645.2076455187079,65.33068270290771,662.6766151516772,0.9923071861267092,611.9055251345096,154.87306238896898,666.4269077406187,0.4933246970176697,587.2304706807164,18.440123392802946,654.3558534319494,0.564914882183075,511.90197822408686,214.25726141936093,512.2496607000288,0.9718384742736816,525.2164347493685,-29.348789309621658,496.13258312924796,0.658810019493103,591.111348889574,307.32052931954286,303.8555103943422,0.7095480561256409,628.0962875009548,-117.1080575359292,343.82263587009095,0.848852276802063,786.6518355127495,336.9621287938771,196.19439019163534,0.7370434999465942,801.3161809208312,-145.50881287342887,214.91167330358246,0.9469393491744996,514.1436072698009,193.05768542219624,43.06068716187542,0.6327552795410156,545.7707322963051,-2.242564254663165,63.49284854857558,0.7888092994689941,332.47258690184174,235.83330221615918,-489.9197067428338,0.025369107723236084,577.5653332276265,-48.83712795572505,-308.18802422552073,0.1048983633518219,305.60333922923377,247.71017557803916,-750.8372894591954,0.01947319507598877,607.7655116216863,-57.74340514237671,-399.919508540828,0.2359580099582672,1756.813341381102,2003.56629646931,4.66,359.2633413811019,1760.91,797.0071656283211,6.216682762203907,180.37,1760.993341381102,810.1471656283211,6.253365524407813,180.37,648.2027377984555,2094.74,7.38,90.06,1759.87,1457.647189771627,6.50341381101953,179.85,474.0225687953144,2094.25,9.483293094490234,89.67,1748.3133172377961,2248.320676012564,8.27312409134922,178.81,,,,,,,,,,,,,1a,5,1568113453
31995,31995,1041.6,1568114515.5715747,1041.6,-95.2732537151846,653.3252872264278,101.86126907521074,624.4155544448919,0.9983331561088562,638.4017155313743,127.60611007137487,664.3302221815737,0.9908856153488159,648.7200096889756,66.60650462789542,664.0644403912318,0.9918506145477296,614.8132211193006,156.9565084517455,667.9253631265858,0.5408992171287537,585.9982645717406,20.43279666645878,653.415944144747,0.5656130313873291,519.2985790908484,215.645444201382,517.0750783490494,0.9796358942985536,529.3370386602639,-26.374548812593364,497.43669627834737,0.6844466924667358,594.2170797569628,313.61227592685805,306.88615850974764,0.8889116644859314,621.6278706031935,-117.66783885402408,330.52698935853,0.33843016624450684,787.4612193870696,336.6433710709248,195.01789006029946,0.7472984790802002,803.1407421850142,-146.99810523924714,211.11517328331328,0.9573331475257874,507.84347863134093,193.78079181167857,24.52507142514073,0.6066243648529053,536.5829511610015,-2.3574550918342645,52.632200951739634,0.3701714873313904,307.4528906037185,239.81984787455482,-540.6497540274254,0.029897689819335938,558.2781190534008,-51.18422105096282,-341.09686113548247,0.15694817900657654,332.31856740256836,237.09212077911187,-727.0973723353168,0.015302568674087524,591.2124128343422,-50.170121130599576,-425.65488162799636,0.08116137981414795,1756.81,2003.72,4.66,359.26,1760.91,796.8,6.21,180.37,1760.99,809.94,6.24,180.37,648.45,2094.74,7.38,90.06,1759.87,1457.43,6.47,179.85,474.34,2094.25,9.5,89.67,1748.32,2248.04,8.36,178.81,,,,,,,,,,,,,1a,5,1568113453
31996,31996,1041.6332451383403,1568114515.6047974,1041.6332451383403,-93.74945471428634,652.5722971676989,106.0291884222232,622.0063863712221,0.9978273510932922,634.9490349800224,132.4629953141995,664.2908266765226,0.9861396551132202,650.1284532259563,75.20032487924709,662.4265419023416,0.9700952768325806,610.1714944856351,159.89642373095697,665.8618446655943,0.5058467984199524,588.3602424715184,23.26328215437775,655.1525459221567,0.6326932907104492,513.4298894829263,221.09510191866062,520.1935256144346,0.9742645025253296,523.4465346824892,-24.088968126464184,494.4999893047879,0.7183576822280884,594.872913698581,306.81529860356585,316.0763251522245,0.8999567627906799,628.4340997052643,-119.13999331244499,329.3511701330886,0.3256678283214569,785.0836542281093,336.76070773222284,190.59376547667858,0.7164688110351562,809.0079705597279,-147.32802987251688,215.86210751891326,0.95428204536438,511.18582570653257,193.40689568568385,23.360755238435196,0.6310102939605713,539.7640147226921,-0.7070363205314898,46.4925810333404,0.4150027930736542,256.0243813140496,251.8886781772381,-605.5336364101631,0.0281265377998352,551.2417562040408,-43.72936810290969,-405.00656297125306,0.18492841720581046,291.7987969410619,269.2636461283534,-774.4127962812648,0.014477849006652832,590.015829905367,-38.99358008561636,-442.9353630581559,0.05174916982650757,1756.81,2003.8762521502008,4.6566754861659465,359.26664902766817,1760.906675486166,796.5938801422885,6.213324513834055,180.37,1760.99,809.7338801422886,6.21672840316162,180.37,648.6960140237201,2094.74,7.373350972331891,90.06,1759.87,1457.2139066007865,6.489947083004327,179.85,474.6558288142352,2094.2533245138347,9.486701944663784,89.67,1748.323324513834,2247.7707143794414,8.276887154148639,178.81,,,,,,,,,,,,,1a,5,1568113453
