,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
33394,33394,1050.7,1568968517.4160714,1050.7,-108.0304682122534,647.8369138460149,-17.56870065843291,513.0924877017783,5.564093589782715e-05,700.0735522140967,-1.7044884943932743,603.4364596100245,0.8611130714416504,713.1100242449833,-48.10786433633173,607.6873044158814,0.9235084056854248,699.0514970846639,32.592920453371484,646.7347938716384,0.5353043079376221,720.8136048371001,-85.02860872350995,637.2538262425994,0.5204493403434753,552.7796827802098,104.37566965751309,514.6462493236792,0.6718164682388306,559.7014472734235,-127.13246719497324,519.6162331117038,0.2148301601409912,669.4860891435022,220.0365736046273,342.55034598218987,0.9859838485717772,619.8661518357603,-247.5223199211137,319.12635317683134,0.07584971189498901,830.8063282030902,230.80873632986675,210.3679424880159,0.9584693908691406,788.5755699544331,-245.7178691525129,191.17905967799217,0.8931114673614502,361.76952973361267,108.64210632502476,137.41667637482408,0.23895204067230225,422.7071440348722,-94.62003265351707,211.8220636488071,0.5714454054832458,605.2062562146813,139.8118447609381,-37.42349539186385,0.2169264853000641,605.7521149535248,-135.14031777040051,-11.04868154729732,0.4202889204025269,514.2643037810658,130.79264004922584,-461.39260794597817,0.005829364061355591,1182.931869887871,-69.88591002281271,363.4366536645549,0.10259979963302612,1756.59,1904.88,6.79,0.5,1760.68,761.59,7.59,180.37,1760.77,776.24,7.56,180.37,1695.12,872.41,6.32,268.68,1709.1,872.73,6.29,268.68,507.34,2094.44,8.93,89.67,483.85,2094.31,8.93,89.67,460.32,2094.17,8.89,89.67,415.37,2093.91,8.05,89.67,1757.86,1639.53,6.96,179.28,285.05,2096.08,6.09,95.33,271.38,2097.61,6.13,96.98,171.03,2114.74,7.85,104.67,,,,,,,,,,,,,,,,,1a,23,1568967420
33395,33395,1050.7329814369548,1568968517.4493964,1050.7329814369548,-83.19073757667734,684.4057420539851,-27.787228400754927,556.2418896365797,0.9827439785003662,706.3677958733003,-4.575358717864732,608.2006690721707,0.9866712093353271,698.1987300242482,-55.37421314770978,596.4053360274514,0.9698328375816344,657.9806723316487,39.71286830153338,628.928927176038,0.6313322186470032,728.4173046281012,-88.27184456024223,642.3512305738892,0.3931470811367035,549.6144838996012,90.99949311046151,527.7775751292784,0.8663092851638794,562.8857711530014,-127.91230706529629,524.050225295211,0.9567058086395264,659.0556835207449,219.90330690026246,346.788178484324,0.9746251106262208,620.3490655761301,-246.38874684322082,320.0926148302209,0.07289046049118042,841.4356546324574,229.90333885707332,214.52441376915792,0.9524412155151368,765.3691800238271,-250.45415976365535,179.79171048204967,0.8823632001876831,384.3944010083557,113.61794097185499,102.35193192624192,0.06271171569824219,428.9804128372565,-93.85471751376429,215.4731213701341,0.5441405177116394,666.8251596814891,136.77035300223432,-45.06650071745523,0.11385264992713927,606.3388835705798,-140.1329793736282,5.357842324653318,0.3293704390525818,489.0223610779266,145.16833635301649,-504.950221062634,0.0032952725887298584,801.4459860714137,-113.2711432208342,93.31523025773194,0.2831556797027588,1756.59,1905.1042737712928,6.79,0.483509281522614,1760.6767018563046,761.3360429354483,7.619683293259294,180.37,1760.77,775.9893410791436,7.573192574781909,180.37,1694.9089188034893,872.4067018563045,6.339788862172862,268.68,1708.8922169471848,872.7267018563044,6.276807425218091,268.68,507.63023664520205,2094.4432981436953,8.903614850436181,89.67,484.14023664520204,2094.31,8.913509281522614,89.67,460.6135347888975,2094.1732981436953,8.893298143695477,89.67,415.6338514956382,2093.913298143696,8.040105568913571,89.67,1757.8632981436954,1639.3024280850118,6.953403712609045,179.28,285.2511867654241,2096.0701055689137,6.086701856304523,95.16179467153064,271.5778886217286,2097.586912994132,6.1003167067407045,96.98,171.2806589208563,2114.6872297008717,7.817018563045227,104.44242808501207,,,,,,,,,,,,,,,,,1a,23,1568967420
33396,33396,1050.7666261600427,1568968517.4833915,1050.7666261600427,-107.9727044425132,689.3662095654405,-28.71484003717628,562.6527389830046,0.9837166070938108,707.5997017165683,-5.592688051744837,611.1925634201348,0.9895228147506714,688.6279754841753,-57.89554741414925,593.8762523685089,0.973740577697754,645.840483976216,41.84605355623797,623.9351695580062,0.6160117983818054,724.4033150738803,-91.6994729590692,640.8047558322613,0.3692966401576996,553.3404582999167,86.10473680480322,530.5462899266686,0.8480455875396729,562.6952500816475,-129.9030014370461,525.1704990768027,0.9534499645233154,645.4989053755878,210.43804211045816,342.5495579602673,0.8457767963409424,622.0300013218358,-245.3385593719016,320.7751878581925,0.07754552364349365,832.5881981562517,231.6362645289592,211.79733799991507,0.9601597785949708,761.5327266725267,-251.2563423521113,177.1550554166963,0.8877720832824707,401.3328721365448,113.74491335004257,89.84641971461666,0.0322173535823822,436.9662431541677,-94.58783327239964,224.96449347049042,0.476209431886673,730.2843000441571,130.4135452436563,13.754702083496511,0.13987529277801514,610.5762057519572,-139.7859330624689,25.414707826357784,0.5692270994186401,461.3129067779074,154.34173308035378,-544.2972844247544,0.0020101070404052734,660.1188822581679,-127.25467678344884,5.13630603463605,0.28520992398262024,1756.59,1905.3330578882908,6.79,0.4666869199786258,1760.6733373839959,761.0769785676707,7.6499635440384735,180.37,1760.77,775.7336411836751,7.586650464017099,180.37,1694.6935925757266,872.4033373839958,6.359975696025648,268.68,1708.6802551917306,872.7233373839958,6.263349535982901,268.68,507.92631020837615,2094.4466626160042,8.8766990719658,89.67,484.43631020837614,2094.31,8.896686919978627,89.67,460.9129728243805,2094.1766626160047,8.896662616004274,89.67,415.903009280342,2093.9166626160045,8.030012151987176,89.67,1757.866662616004,1639.0702794957047,6.946674767991451,179.28,285.45641957626077,2096.0600121519874,6.083337383995725,94.99020658378198,271.7797569602565,2097.56336168797,6.070036455961526,96.98,171.53635881632488,2114.633398143932,7.783373839957251,104.21027949570505,,,,,,,,,,,,,,,,,1a,23,1568967420
33397,33397,1050.8,1568968517.517113,1050.8,-84.31425579309119,678.6602274555388,-35.209938794793345,557.3283479125434,0.9832776784896852,709.6382447401439,-9.689964430327038,611.159516604216,0.9883830547332764,687.6209553826659,-62.93900746596379,593.9367135667547,0.9664707183837892,650.7340540178943,41.326502099572636,623.7283163209902,0.684500515460968,725.6966669018424,-93.28739382599458,641.3292131752187,0.37558770179748535,550.163541810833,85.67914808566556,528.2250766883907,0.8479169607162476,566.0340773635719,-132.55941149169112,528.7476402220269,0.9423962235450744,665.3004812231818,216.195276647246,341.9256601127059,0.6383331418037415,623.803071203291,-245.89065733550743,322.0813223696205,0.06905201077461243,826.4731428203961,243.67912293835224,220.6280455554662,0.929174304008484,766.6532001557604,-246.9065505432285,180.31860751014858,0.8808949589729309,366.39638899610964,113.45108489571672,128.70791141122575,0.1650141179561615,438.66428215076036,-92.86128581033708,234.14311009178178,0.4751956462860107,600.7460831494645,138.7722806912866,-61.070322257254475,0.15576186776161194,625.8224967864759,-137.97817721617662,43.65570329441777,0.644336998462677,434.3980537050891,160.7065272107999,-577.0121195944179,0.004223078489303589,586.1110402307182,-125.87114185739424,-41.76688610672804,0.3853388428688049,1756.59,1905.56,6.79,0.45,1760.67,760.82,7.68,180.37,1760.77,775.48,7.6,180.37,1694.48,872.4,6.38,268.68,1708.47,872.72,6.25,268.68,508.22,2094.45,8.85,89.67,484.73,2094.31,8.88,89.67,461.21,2094.18,8.9,89.67,416.17,2093.92,8.02,89.67,1757.87,1638.84,6.94,179.28,285.66,2096.05,6.08,94.82,271.98,2097.54,6.04,96.98,171.79,2114.58,7.75,103.98,,,,,,,,,,,,,,,,,1a,23,1568967420
33398,33398,1050.83264650506,1568968517.5501852,1050.83264650506,-84.31425579309119,681.1128814716158,-35.99982824993054,559.0083970471992,0.9823249578475952,709.7480287020293,-9.19575995162054,611.2869270957854,0.9870880842208862,687.3630255701053,-63.723754604320796,594.3115266142197,0.9661391973495485,648.3961847860256,41.09991059420382,622.9899764968427,0.6757616996765137,720.9035520682843,-94.8811241808067,639.2427135872655,0.40457823872566223,550.1853997824411,83.95792361062321,526.8535679245978,0.8507184982299805,561.9178951646073,-133.1215592747158,527.5955181969804,0.9422842264175416,662.2236943082562,219.98627358717047,335.68291436356554,0.6224921345710754,622.1078845640253,-245.7080814770584,321.253550441623,0.0634467601776123,810.4358728950776,249.43332746581902,207.54113997843461,0.9200512170791626,777.8309674627054,-245.17984155534614,187.44572581723946,0.8653101921081543,371.52561678205535,110.2125276041774,142.9063800076385,0.16001418232917786,430.1812563447759,-101.7392279940205,228.01886891600967,0.3990732431411743,548.8109344042155,140.93600208069583,-88.65293174041572,0.14178115129470825,627.4506943501742,-127.88467301555195,39.858328281012966,0.6309399604797363,410.5959959154834,166.61960716699642,-603.350229504882,0.005570858716964722,604.7272351476315,-125.46003665880731,-31.455238737678258,0.2622149586677551,1756.593264650506,1905.7819962344079,6.799793951517995,0.41735349494001545,1760.67,760.568621911038,7.683264650506,180.37,1760.766735349494,775.2286219110381,7.616323252529992,180.37,1694.274327018122,872.393470698988,6.353882795952012,268.68,1708.264327018122,872.716735349494,6.285911155565982,268.68,508.5105538950338,2094.45,8.859793951517995,89.67,485.0205538950338,2094.313264650506,8.86041209696401,89.67,461.49728924452796,2094.18,8.883676747470009,89.67,416.4344366909859,2093.92,8.03958790303599,89.67,1757.873264650506,1638.614739115086,6.94,179.28,285.85587903035986,2096.040206048482,6.073470698988003,94.65676747470008,272.1758790303599,2097.513882795952,6.04,96.98,172.03811343845592,2114.527765591904,7.776117204047988,103.75147446458011,,,,,,,,,,,,,,,,,1a,23,1568967420
33399,33399,1050.8664066839256,1568968517.5843856,1050.8664066839256,-84.31425579309119,681.180260054085,-33.45694908406461,559.6150196827168,0.9875447750091552,698.9554359933603,-8.185691521099237,608.04759363515,0.9874422550201416,677.3719774985711,-62.66790513419268,589.4539033445179,0.969636082649231,640.8787620679474,40.25478416023292,621.0130285347802,0.643530011177063,715.2682198441638,-94.37877458544328,636.5222919811142,0.35580021142959595,549.2029870622644,83.96196332965708,528.9275184335855,0.8670346736907959,561.4383111070424,-131.47688768668826,527.9886621300061,0.9407371878623962,660.9883351266614,211.25433449112927,350.3238250158482,0.800750732421875,624.0823748004302,-246.19790655904984,321.6853519485591,0.05917650461196899,830.4772586960088,240.97764196683715,214.9282202740456,0.9103015661239624,778.2117714703221,-241.2142165725388,190.6318483111969,0.8462477922439575,395.2917846201809,113.50038866192841,108.5484889669899,0.016773372888565063,419.7960982735758,-98.29668218107712,221.13455702750008,0.5636192560195923,608.891093161122,133.779471396814,-52.62019716382227,0.0878034234046936,614.3420610264321,-126.4182237936527,20.25099803790323,0.3653396666049957,409.92496664841246,160.29869944116487,-601.9475869492984,0.006482601165771484,593.3938283052391,-122.58420745913178,-119.55573901101994,0.01966202259063721,1756.5966406683926,1906.0115654506933,6.809922005177655,0.383593316074484,1760.67,760.3086685337735,7.686640668392553,180.37,1760.7633593316073,774.9686685337737,7.6332033419627585,180.37,1694.0616378912691,872.3867186632149,6.326874652859588,268.68,1708.0516378912691,872.7133593316075,6.323047352318068,268.68,508.8110194869371,2094.45,8.869922005177655,89.67,485.3210194869371,2094.3166406683927,8.840155989644689,89.67,461.7943788185445,2094.18,8.866796658037241,89.67,416.7078941397967,2093.92,8.05984401035531,89.67,1757.8766406683926,1638.381793880914,6.94,179.28,286.0584401035531,2096.0300779948225,6.066718663214897,94.48796658037243,272.3784401035531,2097.48687465286,6.04,96.98,172.29469079783394,2114.473749305719,7.803125347140412,103.51515321252138,,,,,,,,,,,,,,,,,1a,23,1568967420
33400,33400,1050.9,1568968517.618417,1050.9,-107.57769958243514,681.4591930662414,-31.256457624000312,559.2513520526036,0.9825001955032348,694.7905466643484,-7.01040068451136,606.5200549187042,0.9894049167633056,677.1488440041421,-60.199605723348206,588.2378195170445,0.967613399028778,629.7277170940532,42.49696080176814,616.993936269793,0.6428068280220032,715.6694589109372,-91.46285936254722,637.7204755408602,0.3331078886985779,545.7423174643284,87.91700136814694,526.1818837715522,0.8683550953865051,566.2014487116109,-126.41206156994387,529.0087598614618,0.9373674392700196,665.5245800777523,217.50592291894714,342.36411487414955,0.563745379447937,619.9794126197966,-245.1949682466045,319.0535671835915,0.0864163339138031,821.4566111121737,250.72516411745042,213.23767019806903,0.8314827680587769,788.7548016085884,-238.6710413913387,196.38897332714438,0.8942104578018188,360.85175937147415,108.32108434414148,120.56987007254342,0.1577935516834259,417.24566285707436,-103.30150032423842,209.158168582213,0.2630586326122284,519.253956336256,140.55704095400029,-97.19077058051016,0.1642235517501831,612.4518731870909,-116.42313876420022,20.581455519328188,0.2572856843471527,415.5710362971911,152.69894705866997,-557.3985395177632,0.013279318809509277,607.5728796196784,-117.94671291386265,-193.7757190991019,0.022013962268829342,1756.6,1906.24,6.82,0.35,1760.67,760.05,7.69,180.37,1760.76,774.71,7.65,180.37,1693.85,872.38,6.3,268.68,1707.84,872.71,6.36,268.68,509.11,2094.45,8.88,89.67,485.62,2094.32,8.82,89.67,462.09,2094.18,8.85,89.67,416.98,2093.92,8.08,89.67,1757.88,1638.15,6.94,179.28,286.26,2096.02,6.06,94.32,272.58,2097.46,6.04,96.98,172.55,2114.42,7.83,103.28,,,,,,,,,,,,,,,,,1a,23,1568967420
33401,33401,1050.9326094352596,1568968517.6510954,1050.9326094352596,-107.46422383893663,680.6062848054339,-29.53806338035173,561.3546019682192,0.9797515869140624,695.2662744963224,-5.063714041617884,604.9476260395189,0.9865223169326782,680.3780942281285,-55.92352813565499,590.4295371207411,0.9705533981323242,628.2939724898519,44.03861213956419,614.5183257697198,0.6127433776855469,711.133481327814,-87.59096573882195,634.7429806464303,0.4531337618827821,548.5410299964867,91.0904858374,524.5141391388162,0.9005226492881775,561.9050878775452,-124.51561260074995,528.5703797110672,0.9339563846588136,669.347893542378,220.72664109029725,343.76539740455473,0.9853975772857666,620.9505562182773,-242.5325374487525,319.2008085446182,0.1319897174835205,824.3910435738305,250.69315108775746,214.71511962329896,0.9049010276794434,768.0646654180606,-240.0196820139928,187.31395300392663,0.8444325923919678,362.3216495522432,108.53243531536123,134.4972441528325,0.14673951268196106,417.554574596326,-101.95012074243192,214.5986225782499,0.5696824789047241,514.0017628018742,146.10576890728657,-98.41887590740394,0.14674711227416992,578.9530741859479,-111.6639864581606,0.6008509024291584,0.4140145182609558,455.788060291483,152.68324513049615,-537.4021933867095,0.006247282028198242,599.27211773778,-113.65942115369243,-235.8168794910524,0.03569942712783813,1756.6,1906.4650051032907,4.596036515301872,0.2847811294809933,1760.6667390564744,759.8021682920278,7.660651508266448,180.37,1760.76,774.4589073485017,7.653260943525949,180.37,1693.6412996143392,872.3767390564742,6.326087548207602,268.68,1707.6345605578654,872.7034781129481,6.333912451792398,268.68,509.40022397380966,2094.453260943526,8.8865218870519,89.67,485.91022397380965,2094.32,8.846087548207601,89.67,462.3802239738097,2094.183260943526,8.869565661155702,89.67,417.24413642560205,2093.9232609435253,8.0865218870519,89.67,1757.883260943526,1637.9217339531835,6.9334781129481,179.28,286.46217849860886,2096.010217169422,6.092609435259504,94.15369188017652,272.775656611557,2097.4371733953185,6.03673905647405,96.98,172.80109265149818,2114.364563960059,7.836521887051902,103.04847300965751,,,,,,,,,,,,,,,,,1a,23,1568967420
33402,33402,1050.9665036151289,1568968517.6850612,1050.9665036151289,-107.84599071262657,681.3715680112224,-20.950324285375267,560.539942447268,0.9804205894470216,694.7904569024453,1.6833885521055976,606.6853882663318,0.9855387210845948,680.2060667282276,-51.11722978720852,591.9733118134218,0.978666603565216,677.9421110383089,37.58070042538859,639.631853256916,0.604975700378418,713.5058363166303,-80.43726032362576,637.5360738924677,0.5838965773582458,551.5930660657124,91.87574788552573,523.7090048477338,0.9022343158721924,557.5472470916463,-121.5014832585427,526.8956541844542,0.8681353330612183,665.158506518114,221.13380750335025,344.6747733624875,0.9820542335510254,624.3037981758182,-239.1731119203349,320.02571797891994,0.10925456881523132,825.8124696871905,244.57596279052933,211.6556445805639,0.8861150741577148,782.9396641337644,-237.18492665065943,196.0951675056884,0.7921963930130005,369.1654949650004,109.31953905007059,146.9736905095597,0.159103125333786,423.5064784788669,-97.06411203765309,214.7957172788864,0.6190966963768005,512.3335912086051,153.06470392823076,-70.14890383528811,0.04466894268989563,579.371703838088,-104.2450454514595,3.7218864358282815,0.5263031721115112,302.08956496691883,164.86574683480202,-665.2485613580643,0.00832056999206543,628.0264159834161,-107.56692786182664,-182.04611989217082,0.05531811714172363,1756.6,1906.698874944388,2.284453448227564,0.21699276974274376,1760.6633496384873,759.5445725250224,7.630146746384233,180.37,1760.76,774.1979221635097,7.656650361512862,180.37,1693.4243768631768,872.3733496384873,6.353202892102902,268.68,1707.4210272246896,872.6966992769742,6.306797107897098,268.68,509.70188217464477,2094.456650361513,8.893300723025726,89.67,486.21188217464476,2094.32,8.873202892102903,89.67,462.6818821746448,2094.186650361513,8.889902169077176,89.67,417.5186792825419,2093.9266503615127,8.093300723025726,89.67,1757.8866503615131,1637.6844746940994,6.926699276974275,179.28,286.6723224137975,2096.0000489154613,6.1265036151286285,93.980831562844,272.97902169077184,2097.4134474694097,6.033349638487137,96.98,173.06207783649043,2114.306943854281,7.843300723025726,102.80782433258673,,,,,,,,,,,,,,,,,1a,23,1568967420
33403,33403,1051.0,1568968517.7186284,1051.0,-91.54023733877516,678.4747373936035,-17.324655323461663,558.2288700162582,0.9861465692520142,704.2927620073826,6.561810855709503,613.3479526910976,0.9772171974182128,692.0710031236076,-45.858167986535044,603.8453917160125,0.9155811071395874,676.3772021709601,41.55651100092832,640.8387005909312,0.5693582892417908,711.9443930839209,-75.7568498623767,636.0803249726498,0.4240122437477112,555.6809323748282,112.84191755993956,528.1180300658875,0.8439640998840332,557.5286315173097,-121.97279144805105,515.2967296537788,0.7460677623748779,658.7656019331463,221.49073038021302,342.8757730857958,0.2553409934043884,625.5730426449066,-237.6521006717637,320.7301167593088,0.1367431879043579,823.8449632768668,243.06753771373403,210.461667497907,0.8999576568603516,765.1755381084274,-239.86632854930818,183.57208752602,0.7552083134651184,371.4756132471383,127.95351210940063,169.52289281493844,0.4650961458683014,408.86004952423485,-95.05082639246277,192.62789490765843,0.4279375076293945,528.7991599022844,161.26835061121992,-41.569749337984966,0.05824777483940125,576.5500264111562,-99.11031560837796,-41.94634773315258,0.3944494128227234,288.6546390615909,162.5606544931037,-619.7698025589604,0.013055652379989624,611.3416653903587,-107.59288451878624,-258.5324529865598,0.014428585767745972,1756.6,1906.93,0.0,0.15,1760.66,759.29,7.6,180.37,1760.76,773.94,7.66,180.37,1693.21,872.37,6.38,268.68,1707.21,872.69,6.28,268.68,510.0,2094.46,8.9,89.67,486.51,2094.32,8.9,89.67,462.98,2094.19,8.91,89.67,417.79,2093.93,8.1,89.67,1757.89,1637.45,6.92,179.28,286.88,2095.99,6.16,93.81,273.18,2097.39,6.03,96.98,173.32,2114.25,7.85,102.57,,,,,,,,,,,,,,,,,1a,23,1568967420
