,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
38905,38905,1215.8,1568017449.79492,1215.8,-85.63627046037209,519.1976775256858,91.60586996921114,702.3794963722612,0.9991160035133362,498.1299754139624,128.3604808274301,729.7758485058296,0.9991431236267092,487.62042095664395,62.46200739934264,730.5532795725436,0.9971044063568116,471.71396839263326,161.3133068692535,728.7338381895717,0.7770044207572937,437.6531946884098,19.43011098247517,728.9722863112233,0.9524819850921632,386.5182882199297,231.05059635921418,575.757752173387,0.9233753681182858,411.85817102981764,-46.113124145688104,574.1548512967563,0.8727909922599792,516.8352246326698,275.6475712518347,343.79843120750917,0.941163957118988,531.85544937101,-141.28973942677558,355.3858570677101,0.07549208402633667,693.4000895496359,329.0519575272209,169.27631158253544,0.8355319499969482,755.0049333780852,-144.0562500030081,169.79688240565412,0.5697177052497864,387.60037728940927,160.51285604516218,166.19007851820285,0.5684643983840942,410.6432600025655,-25.153011814245186,141.982788127618,0.4832687079906464,703.9004283457823,210.08499917261258,21.20758577064481,0.07308271527290344,677.9133145322247,-27.89930814847448,3.312392540241773,0.12854021787643433,509.9470256349434,217.60158691531842,-496.6544435302246,0.017552644014358517,1603.890084111832,46.78349262646922,706.846014545044,0.00777888298034668,1755.67,2023.5,4.03,359.7,1084.09,2096.38,8.15,89.86,1760.29,1297.72,6.97,179.85,619.67,2094.77,7.17,90.06,605.58,2094.79,7.08,90.06,460.11,2094.17,7.15,89.67,1748.77,2226.4,7.87,178.81,102.39,2134.33,7.43,106.01,1748.29,2249.22,7.52,178.81,91.91,2137.34,6.03,106.01,,,,,1a,1,1568016169
38906,38906,1215.8333021641342,1568017449.8285446,1215.8333021641342,-90.9762340145937,515.2865054617607,88.61087578937989,702.754517089551,0.9990708231925964,501.3150210027082,126.29839130341827,731.7563233574756,0.9991536736488342,505.34795014021523,61.336882844061506,737.4359204756622,0.9967046976089478,478.712392650964,160.98488068435634,732.259088302064,0.7845314741134644,446.632962685461,16.465170642883276,729.8861726158067,0.9480924606323242,391.7075201995983,230.24006128295585,577.5677661688696,0.934842884540558,407.7333863591948,-46.62165055848148,572.6183148096055,0.8594942092895508,516.7755136512849,278.2532858480524,344.8908235506085,0.9550052881240844,533.0391201394855,-141.8168833749228,346.2885240272338,0.4998849928379059,677.5576368078205,328.90763043397754,174.46199936525218,0.2555422484874725,758.7335068952118,-142.49336357130264,169.2653065545796,0.5328135490417479,369.0002151314668,161.6515431520097,160.2134633075819,0.6283397078514099,417.8640638249981,-23.366482150687837,147.0339628899905,0.3464546799659729,661.19398471715,207.64851622548719,-6.386310836223345,0.11178424954414368,654.8085267119998,-39.82191871541175,21.228272265238328,0.6112244725227356,497.72529249920416,221.58836594612984,-513.7948283591305,0.016276150941848755,1175.9396808105796,15.256585119182349,311.25282451994525,0.02590581774711609,1755.67,2023.633208656537,4.026669783586576,359.7,1084.3597475294873,2096.38,8.133348917932882,89.86,1760.29,1297.4868848510605,6.956679134346304,179.85,619.9097755817663,2094.77,7.17,90.06,605.8197755817665,2094.79,7.113302164134238,90.06,460.3497755817665,2094.1733302164134,7.1533302164134245,89.67,1748.7733302164133,2226.130252470513,7.946594977508749,178.81,102.62977558176651,2134.2633956717314,7.459971947720814,106.01,1748.2966604328271,2248.970233768993,7.52,178.81,92.09982233556515,2137.2867165373855,6.010018701519457,106.01,,,,,1a,1,1568016169
38907,38907,1215.866409756904,1568017449.8619733,1215.866409756904,-88.76361535782108,517.5261637288663,82.06775231573702,701.774537549913,0.9987252354621888,505.6316382624162,119.85984494867466,731.7821766724301,0.9988197088241576,491.0527465787345,55.20285391093933,732.8398280718022,0.9948887228965759,481.1153754430962,158.19131377509683,733.9815222580174,0.5706644058227539,422.84155292562065,9.391509606646084,724.5370604335942,0.9017011523246764,392.0654415798922,230.23679898099147,577.9038656003701,0.9241898655891418,413.746522363496,-60.97746845800486,569.2418477724465,0.9880379438400269,507.77805156037596,278.2496690378971,342.26822594925653,0.9675668478012084,553.8490088802256,-140.18645593815842,332.48003968598215,0.9181681871414183,671.742158621914,328.2682048981622,176.8067694169503,0.2223095893859864,758.0727351608533,-140.69208257190348,172.53038883238514,0.6255098581314087,365.4609641979635,163.209941607965,158.34425721010422,0.6193796396255493,415.46328587372324,-20.771646377337607,149.21634847225556,0.2962536811828613,645.8115028696777,206.956229940187,-18.918345776219184,0.12005764245986934,665.6287050656938,-40.94080977179009,37.34664421946815,0.5159842967987059,477.75953292405813,222.28415957435985,-540.7339269491457,0.016452938318252563,996.4341377585506,-2.4485767372765643,167.29237874989428,0.01896071434020996,1755.67,2023.7656390276159,4.023359024309607,359.7,1084.627919030922,2096.38,8.116795121548034,89.86,1760.29,1297.2551317016726,6.943436097238427,179.85,620.1481502497082,2094.77,7.17,90.06,606.0581502497082,2094.79,7.146409756903932,90.06,460.58815024970835,2094.1766409756897,7.156640975690394,89.67,1748.7766409756907,2225.8620809690783,8.022742440879043,178.81,102.86815024970831,2134.197180486193,7.489768781213537,106.01,1748.3032819513805,2248.7219268232197,7.52,178.81,92.2885356143524,2137.2337443889537,5.990154145857642,106.01,,,,,1a,1,1568016169
38908,38908,1215.9,1568017449.895889,1215.9,-86.80548921567366,526.2624676603639,79.98601599107411,705.4581967654185,0.9986426830291748,505.5629024683146,114.72441432516592,732.3091597867237,0.9770116806030272,497.86418970498886,51.05950982903418,735.8930304012473,0.9928146600723268,477.11270172362237,155.3504758313579,734.6391594086012,0.6430321931838989,422.6440554167834,7.913014219943732,727.8650022630669,0.971241056919098,392.18862612738684,231.07820289814342,577.7725296370718,0.9060603380203248,420.3665332713518,-71.01100274837026,566.5805164004815,0.9843323230743408,505.96963230130393,276.62391286734663,349.0374667655967,0.5471224784851074,546.7673580905683,-140.83306338635856,341.22787460722753,0.3724774122238159,671.3605400924164,325.8671180387776,172.89882581536168,0.6798950433731079,753.6971427792848,-145.036873811138,181.72576099210502,0.1713460087776184,364.08184006602926,165.41979388279987,159.27620303662937,0.6469569802284241,423.30436771890106,-16.593432223645394,139.96324564825701,0.034860700368881226,632.5778551591012,206.15194118685798,-26.133776481688532,0.18382182717323306,665.9723190650911,-37.310684982211775,46.524861152537405,0.5177966356277466,448.7063194038285,228.1745737787075,-571.3437772710929,0.011534661054611206,858.8022812647505,-15.90509868307953,52.9899208120181,0.03083086013793945,1755.67,2023.9,4.02,359.7,1084.9,2096.38,8.1,89.86,1760.29,1297.02,6.93,179.85,620.39,2094.77,7.17,90.06,606.3,2094.79,7.18,90.06,460.83,2094.18,7.16,89.67,1748.78,2225.59,8.1,178.81,103.11,2134.13,7.52,106.01,1748.31,2248.47,7.52,178.81,92.48,2137.18,5.97,106.01,,,,,1a,1,1568016169
38909,38909,1215.93443583874,1568017449.9304993,1215.93443583874,-84.08162301626511,508.755103109633,77.04801990035958,697.5658311384558,0.9987340569496156,505.647789123443,112.4896946526516,732.1008444588352,0.9846042394638062,490.81020586248457,49.66375924769802,732.1667987450933,0.9902511835098268,476.6160841146068,153.7999079333487,734.036587667457,0.7143712639808655,455.6118340098885,7.222018233828431,736.4940294382594,0.9657365083694458,388.3634094199609,231.31244287769115,564.3829884954696,0.7602224349975586,412.2882331284943,-63.034413043641386,574.0218733744932,0.8743624687194824,509.49554176455666,275.8472298365164,347.96595114806905,0.9701232314109802,547.9510800303665,-143.56954000093555,326.02555303532415,0.8942695856094359,664.5099997642466,327.4713350438456,173.0002429703381,0.27232858538627625,757.5090648035376,-140.53737508100576,174.14679356774525,0.6030874252319336,394.02803548091117,169.62375644448406,142.56140105811278,0.5511851906776428,419.582437896526,-11.553276089499883,151.1697623337003,0.1834937036037445,702.0344888129547,199.29512260550945,3.654504158477323,0.5297186374664307,667.8796496777759,-36.85501941398769,65.11096362135837,0.7935940027236938,421.6425841257808,227.83319013071312,-598.9057262999742,0.005096018314361572,848.4792769029898,-8.461274014119287,76.3861288981853,0.09905168414115906,1755.67,2024.03774335496,4.02,359.7,1085.1823738776677,2096.38,8.134435838739941,89.86,1760.29,1296.7823927126944,6.9472179193699715,179.85,620.6344944550535,2094.77,7.17,90.06,606.5444944550535,2094.79,7.173112832252013,90.06,461.07449445505364,2094.18,7.156556416126006,89.67,1748.786887167748,2225.3214004578285,8.010466819276154,178.81,103.35793803892756,2134.057684738646,7.513112832252013,106.01,1748.313443583874,2248.21173120945,7.52,178.81,92.68317144856566,2137.121459074142,6.035428093605888,106.01,,,,,1a,1,1568016169
38910,38910,1215.96675356715,1568017449.9629807,1215.96675356715,,523.5010143262964,76.08151573504574,701.0750610030542,0.998831033706665,505.620867200452,112.23545716369442,732.1508959738122,0.9861273765563964,498.30526829315295,47.67316227285115,734.8079559462808,0.9922820329666138,480.639886749825,151.01426294256692,734.7517859430674,0.6950705647468567,423.8323601912463,3.61371788149283,727.0860589286377,0.9597269296646118,391.4471531929249,228.83256482861918,564.3491966957879,0.7763910293579102,411.3972074028808,-58.44582896873603,574.9507059677479,0.8953713178634644,503.87701960813047,277.0221275086699,343.00940892681365,0.9713540077209472,548.6434673449899,-144.85411125932674,323.2566263897468,0.8981436491012573,661.3131180405146,327.88490371882864,174.56702787774395,0.304772824048996,752.6142533023143,-140.86812059373918,169.37854142039112,0.6791845560073853,389.4481881574762,171.206436525505,129.4533258085665,0.5713531374931335,420.3212610934729,-7.508329855912541,159.02465938334817,0.10608148574829104,725.694761118511,194.4117556561415,16.685503115526615,0.4554406404495239,671.4285910539012,-33.478279806640955,80.0772688888203,0.7284289002418518,396.09365900747525,230.2659686181966,-627.8181273674455,0.005190134048461914,846.7995462130858,-9.798043518048337,85.7196009494615,0.05434054136276245,1755.67,2024.1670142686005,4.02,359.7,1085.447379250631,2096.38,8.166753567150105,89.86,1760.29,1296.5594003866645,6.963376783575053,179.85,620.8639503267658,2094.77,7.17,90.06,606.7739503267658,2094.79,7.166649286569978,90.06,461.30395032676574,2094.18,7.153324643284991,89.67,1748.79335071343,2225.069322176229,7.926440725409727,178.81,103.59062568348075,2133.9898175089847,7.506649286569978,106.01,1748.316675356715,2247.969348246374,7.52,178.81,92.87384604618563,2137.066518935845,6.0968317775852,106.01,,,,,1a,1,1568016169
38911,38911,1216.0,1568017449.9963956,1216.0,,510.21311636676086,75.13660377916518,693.8904477780951,0.9988266229629515,506.38466714938164,110.4517740649958,730.5174693863237,0.987463116645813,503.0154111658008,46.477348617081915,734.7896279351967,0.9921567440032959,485.9327000895391,149.8024035685188,737.0723928744113,0.7533583641052246,456.1604655855832,3.3138286217853463,735.3361405408946,0.964667558670044,391.5685443994448,226.88832920426307,565.0113371517064,0.8126351833343506,413.0979651443985,-64.69652933624437,571.1325577331661,0.9054684638977052,515.0328804207714,276.00909562561026,346.3985583554177,0.9666128158569336,552.7801588583817,-144.58414284512762,324.7828608050881,0.8701795339584351,668.0331252012896,326.48964806534275,179.9702305833195,0.28507888317108154,755.1877753320848,-140.5885527897417,168.43803508855726,0.5546265840530396,387.5515505604039,172.24232886688534,128.27683958945335,0.5313698649406433,423.1849434428492,-4.558633544153915,165.03240062181254,0.09939107298851013,732.8778419682199,193.1004820775783,22.23873286144459,0.3750224709510803,665.2664223354259,-37.17008298655792,77.07016630407276,0.7663392424583435,384.6787359997506,227.90607092918282,-641.7330736187412,0.004374593496322632,834.493211560867,-9.634868464992152,96.15051354325672,0.2841341197490692,1755.67,2024.3,4.02,359.7,1085.72,2096.38,8.2,89.86,1760.29,1296.33,6.98,179.85,621.1,2094.77,7.17,90.06,607.01,2094.79,7.16,90.06,461.54,2094.18,7.15,89.67,1748.8,2224.81,7.84,178.81,103.83,2133.92,7.5,106.01,1748.32,2247.72,7.52,178.81,93.07,2137.01,6.16,106.01,,,,,1a,1,1568016169
38912,38912,1216.033788228259,1568017450.0303438,1216.033788228259,-87.36344255788794,518.4839812511882,74.49199069291653,694.1006897848868,0.99871563911438,507.45206943681467,109.62844268624384,728.2873043373137,0.9913706183433532,496.9939588580688,46.22504771677677,730.624325827046,0.9934662580490112,478.48328558289666,149.81979375998586,733.1504168768323,0.7729310393333435,457.19057919749815,0.0054212363360708355,738.3939881347328,0.8517996072769165,400.0077832198009,225.08021328008005,569.3859786221973,0.8020970225334167,409.85543308593066,-64.68124398030348,567.3911870768297,0.9220727682113647,515.9134197826486,275.807156712635,346.5158146685157,0.9677453637123108,557.8309004521434,-144.51480142652505,325.6746154984782,0.8710634708404541,665.9457048499962,324.1878286168957,190.13118572338382,0.09877192974090576,756.7834697921309,-139.2404570318065,173.79388473090614,0.6913043260574341,379.25422029047513,174.3603294515853,120.569646360491,0.625903844833374,431.6173897457969,-2.1850225614397942,169.24273840810014,0.1418878734111786,735.7261785448517,192.86843291993088,23.27457842047767,0.5364465713500977,668.4199200793857,-35.5945922759216,68.23080952292838,0.7499105334281921,372.1029509715122,233.19923144000168,-653.9175266159896,0.005955755710601807,837.4718853132666,-6.652143573884021,96.07915896574957,0.08644035458564757,1755.6666211771744,2024.4385317358624,4.02,359.7,1085.9970634717242,2096.3833788228258,8.17634824021866,89.86,1760.29,1296.0934824021865,6.969863531522282,179.85,621.3432752434653,2094.77,7.159863531522283,90.06,607.2498964206393,2094.79,7.146484708696378,90.06,461.78327524346525,2094.18,7.15,89.67,1748.8067576456515,2224.5396941739277,7.897439988040397,178.81,104.06989642063931,2133.849044720656,7.479727063044566,106.01,1748.3267576456515,2247.4665882880568,7.52,178.81,93.27272936955434,2136.95256001196,6.176894114129528,106.01,,,,,1a,1,1568016169
38913,38913,1216.066546357993,1568017450.063257,1216.066546357993,-88.16084919251148,516.0222089379354,74.85809724933601,691.6207920456488,0.9986355304718018,501.1630454908516,109.70483660405395,724.0706878291381,0.9932697415351868,497.0763667798448,46.40123304575286,729.4203306457059,0.9944389462471008,482.49517203343424,148.95056649648092,731.7965159302589,0.8125003576278687,460.23189185649846,-0.850398108822727,737.8573299552527,0.8856972455978394,387.9769529782211,224.6657100361187,565.511393925195,0.812822163105011,409.4723911564989,-68.37899137260239,567.107545415904,0.9358633756637572,510.82585546172135,276.23636657836977,346.5158400288755,0.973090410232544,539.0024730714053,-145.46800359435431,334.02018648822377,0.3648452162742615,661.9976671927794,327.15102638268144,180.12187881640892,0.2901948988437653,751.4601948507692,-143.0545628578849,180.16833857542625,0.20187178254127505,389.63223689953367,174.08395643360166,127.98308715034085,0.6000159978866577,425.5020379976135,-5.695308319903729,164.8408949856454,0.2316586077213288,735.2804667063208,195.39631404199642,25.899870692622986,0.4534852504730225,672.4235315119969,-34.951597024052035,59.65060726894072,0.491163969039917,367.00803860733146,232.05533167133882,-660.9653992989388,0.005652546882629394,805.0534811610053,-4.6485317788354985,38.984433938006994,0.028754085302352905,1755.6633453642007,2024.572840067772,4.02,359.7,1086.2656801355436,2096.3866546357995,8.153417549404825,89.86,1760.29,1295.8641754940484,6.960036092602067,179.85,621.5791337775504,2094.77,7.150036092602067,90.06,607.4824791417511,2094.79,7.133381456802758,90.06,462.01913377755034,2094.18,7.15,89.67,1748.8133092715989,2224.277629136055,7.953128808588282,178.81,104.30247914175106,2133.7802526482146,7.460072185204137,106.01,1748.3333092715984,2247.2209023150517,7.52,178.81,93.46927814795865,2136.896871191412,6.193273178996553,106.01,,,,,1a,1,1568016169
38914,38914,1216.1,1568017450.096869,1216.1,-87.46790804920124,519.3940024680495,73.048827573085,692.7648797560997,0.9986580610275269,500.71292653473006,107.38497981494564,723.8473956438486,0.9940251111984252,497.0902963650026,45.432155098172636,729.296144338251,0.9945933818817142,480.685953816233,148.772911834236,726.5996506955718,0.798701286315918,451.538097862094,-0.9915474864368274,734.7744680397908,0.8958455324172974,395.940497373082,225.3633446403106,567.0057274888608,0.8070017099380493,404.40584918796577,-69.58103245661637,567.0034842310898,0.9263523817062378,515.3835827432345,277.47482936340595,347.05521949858587,0.9719114303588868,540.2676380032211,-143.37532828853318,337.62070684665304,0.3613768815994263,663.7089501317632,328.92096722232554,177.84625812159703,0.2290185391902924,747.6064135925357,-145.74726115570297,180.7072460856727,0.18740114569664001,388.98445112494767,175.01922971368862,124.9851223980207,0.5885460376739502,424.8801366632615,-9.88428303089139,159.32300108458818,0.3473194241523743,729.097969926584,195.32731929873063,21.86369023236415,0.5319426655769348,668.0176740439329,-32.407293802287164,43.10109727307992,0.5123463273048401,316.8945912833949,264.70232416507974,-704.8586749497188,0.0036852955818176274,638.4919341375286,-28.0830535112835,-184.78602712587013,0.010697782039642334,1755.66,2024.71,4.02,359.7,1086.54,2096.39,8.13,89.86,1760.29,1295.63,6.95,179.85,621.82,2094.77,7.14,90.06,607.72,2094.79,7.12,90.06,462.26,2094.18,7.15,89.67,1748.82,2224.01,8.01,178.81,104.54,2133.71,7.44,106.01,1748.34,2246.97,7.52,178.81,93.67,2136.84,6.21,106.01,,,,,1a,1,1568016169
38915,38915,1216.1325026710435,1568017450.1308856,1216.1325026710435,-88.21420223006086,514.5327221549559,73.81318588808523,689.3104653918048,0.9985710382461548,504.7375528904335,108.2680467788775,724.1030141065573,0.9939705133438108,497.3343270509216,46.46898940325186,728.8211980203032,0.9942340850830078,479.32648823126226,149.37200177311587,728.155571110853,0.8254576921463013,466.01245043534897,-0.527495189939799,738.0458734413112,0.9123252034187316,392.40300255702164,227.38258980829792,565.0508738414454,0.7848480939865112,404.22479564274437,-69.00931518980737,566.4529576481058,0.9280500411987304,512.3420722587217,281.5604419682046,343.5188018480767,0.9712047576904296,542.0570361787085,-140.66929039687776,336.0559776640405,0.4543273746967316,671.4334196319007,329.2065598765185,182.18235849396538,0.1943831443786621,756.8722549476663,-140.63937245266462,173.07716538505798,0.7098497152328491,388.7473641564284,175.58182799714973,124.55140976770477,0.5107977986335754,421.3978326858635,-15.491684845038355,159.50352980168913,0.3516939878463745,752.0166100842047,217.2563135720846,35.39108328614577,0.11975279450416565,670.8911909709373,-33.61267188940113,47.06619016230997,0.40737876296043396,294.4793195080564,260.3882731574134,-727.3243751973677,0.01494365930557251,560.4298184302185,-41.183019034934475,-291.0732071401204,0.010414153337478638,1755.66,2024.8400106841746,4.023250267104358,359.7097508013131,1086.8065219025573,2096.39,8.149501602626152,89.86,1760.2932502671042,1295.4057315697994,6.95,179.85,622.0507689644095,2094.77,7.1334994657912825,90.06,607.9507689644095,2094.79,7.113499465791283,90.06,462.4907689644095,2094.183250267104,7.153250267104359,89.67,1748.8232502671042,2223.753228898756,7.957995726330262,178.81,104.77401923151385,2133.644994657913,7.456251335521793,106.01,1748.3465005342084,2246.726229967173,7.52,178.81,93.86176575915717,2136.784745459226,6.193748664478207,106.01,,,,,1a,1,1568016169
38916,38916,1216.1640373877765,1568017450.1638892,1216.1640373877765,-88.21420223006086,523.1161646196449,73.31477817963795,693.3860100943215,0.998693346977234,505.06339585176215,108.044822430922,723.9561221964499,0.9941643476486206,501.39974812880735,45.928569686630745,729.0180347799544,0.994972825050354,477.1287659925712,149.3717174338686,724.4664927038492,0.8457063436508179,470.93371065421417,0.28801907482089995,739.3614110860381,0.9113320112228394,388.17442875334433,228.67712165843932,562.7007389907394,0.7779686450958252,402.7058895628094,-62.229694742059095,569.7213491140674,0.9054085016250608,518.1019371736355,282.1181429398166,341.53919814083264,0.9607887268066406,552.6827541549952,-138.04543227462787,325.16971741986686,0.8870875835418701,670.9540998716152,338.66683311740866,156.64881661821002,0.8097727298736572,755.5341575906398,-139.36329094007172,174.05976628737739,0.7518258094787598,371.2532941951088,177.4652922893694,114.96497381704027,0.5576844215393066,427.97415663149576,-12.947592152940734,157.90561708887532,0.3554403185844421,753.0129821166452,226.03431054259903,32.80839341604087,0.05695882439613342,661.6494956820687,-25.557860992193465,27.51114927491841,0.4789563417434693,256.2506797345889,255.86056911924496,-768.1234254723881,0.009211242198944092,563.7742932699031,-27.362727540340394,-375.64272770859657,0.01158064603805542,1755.66,2024.966149551105,4.026403738777627,359.71921121633284,1087.0651065797654,2096.39,8.168422432665759,89.86,1760.2964037387774,1295.1881420243435,6.95,179.85,622.2746654532115,2094.77,7.127192522444746,90.06,608.1746654532113,2094.79,7.1071925224447465,90.06,462.71466545321147,2094.1864037387772,7.156403738777628,89.67,1748.8264037387776,2223.5041046365673,7.9075401795579765,178.81,105.00106919198912,2133.581925224448,7.472018693888133,106.01,1748.3528074775552,2246.489719591678,7.52,178.81,94.04782058787994,2136.7311364407806,6.177981306111867,106.01,,,,,1a,1,1568016169
38917,38917,1216.2,1568017450.2015266,1216.2,,507.89526309394296,74.54914703625525,689.5291982717143,0.9986894130706788,500.9285216553072,108.9950584009547,723.9577040537113,0.9924560785293579,501.31371721551085,46.733423567461045,729.7547681135006,0.9933812022209167,477.7573647675123,150.31578078029875,730.1629009964432,0.8161371946334839,1905.2493614334733,65.4916782749701,1143.4576303661493,0.8991066217422485,391.7629599870356,230.11691615912738,563.3019875121607,0.7400522828102112,401.6928278039518,-60.80314461643334,571.8503081623992,0.8958221077919006,512.6397419651915,283.6896094569252,343.016462737883,0.9598932266235352,541.0661457842651,-135.8014635613062,335.5935500185152,0.2239704132080078,681.3952188925504,339.12995157378333,159.64844222139885,0.8495249152183533,749.4521783516752,-143.55410580098038,177.8231209792361,0.18462073802948,377.1697240614774,176.72207045014832,124.78687271427424,0.5270275473594666,424.04644313660486,-12.735351509352565,149.99777559110584,0.4718763530254364,763.1844713489488,233.20894749458043,42.39279607936049,0.10543084144592284,675.8806081288442,-20.86835532191829,18.13237745850941,0.56800377368927,234.76484598541958,278.6149334099032,-789.936572778647,0.006243526935577393,,,,0.03010004758834839,1755.66,2025.11,4.03,359.73,1087.36,2096.39,8.19,89.86,1760.3,1294.94,6.95,179.85,622.53,2094.77,7.12,90.06,608.43,2094.79,7.1,90.06,462.97,2094.19,7.16,89.67,1748.83,2223.22,7.85,178.81,105.26,2133.51,7.49,106.01,1748.36,2246.22,7.52,178.81,94.26,2136.67,6.16,106.01,,,,,1a,1,1568016169
38918,38918,1216.2304750655196,1568017450.2310526,1216.2304750655196,-90.16306044874828,522.7729513845345,76.0093323996488,693.3647854372427,0.9988340139389038,504.3752451903884,110.91713390215418,724.9622897176516,0.9927592277526855,505.4814092869635,47.17675183865042,729.8027044668753,0.9942423105239868,482.803554570895,151.72579542210084,730.629282320921,0.8103841543197632,594.1105493823493,6.718455142353783,773.9477023976452,0.8963768482208252,392.2460566298212,229.88245973372761,563.5873948386408,0.7149550914764404,402.11604811320063,-57.94737355218997,571.0661018362547,0.8950533866882324,504.46256964298937,285.0508624604697,335.8578329788777,0.9615525007247924,539.5569276709257,-133.88879080985512,340.9740251439632,0.24626177549362185,687.8256717025771,337.64500425200237,163.55217728658874,0.8685714602470398,746.560621879703,-145.99126477667488,180.23925910238918,0.24527984857559204,386.31220658663864,175.71230634412842,124.42403045527293,0.6329138278961182,416.46949315514536,-11.753394413913398,141.43732198855625,0.4588121771812439,771.7978612014949,234.2619498319516,50.22739236788192,0.1572466492652893,782.4752909086377,-18.079856094238206,72.82602464866805,0.2326163947582245,232.3529009983821,288.52165555226776,-789.0955615576903,0.002036750316619873,533.084191658558,-33.40448785890662,-476.42745474997065,0.014129042625427246,1755.66,2025.2319002620795,4.026952493448018,359.7696175851758,1087.6068480307106,2096.39,8.19,89.86,1760.3,1294.7266745413613,6.962190026207929,179.85,622.7494204717428,2094.77,7.1291425196559475,90.06,608.6494204717428,2094.79,7.103047506551982,90.06,463.1894204717427,2094.19,7.153904986896036,89.67,1748.8360950131039,2222.9761994758414,7.898760104831716,178.81,105.47942047174273,2133.4460023624088,7.468667454136123,106.01,1748.3630475065522,2245.991437008601,7.52,178.81,94.44285039311896,2136.6151448820638,6.1874275589678405,106.01,,,,,1a,1,1568016169
38919,38919,1216.2652873648074,1568017450.2647805,1216.2652873648074,-88.10586067756223,515.3884633207333,80.47182801140156,693.5952924590547,0.9987670183181764,507.35869983554255,113.19749737807464,727.965846242296,0.9885792732238772,493.27882634970155,49.91615120524868,728.0621820860637,0.9593942761421204,482.4051309269877,155.27620231849426,732.970035338131,0.7117039561271667,449.6898826150376,1.660244129125017,735.5944481066248,0.8807693123817444,387.30391399654167,234.2353103729784,574.1759890749653,0.9087334871292114,405.7129594359012,-56.93308807064747,573.8968912930409,0.878347635269165,520.4825450448902,286.59927194701686,345.6562287328943,0.9665167331695556,538.5574671458161,-134.11281753497474,343.8311944361493,0.25393277406692505,678.0574969490366,338.40689849086004,153.44064266792472,0.8443868160247803,749.7273435070833,-146.30749334403316,183.8136468817889,0.19471105933189392,393.05870448560796,177.76784939886082,130.20263632001664,0.5768614411354065,421.1686277936137,-13.366468596705813,145.16911215926615,0.4951383471488953,658.5954775363266,225.468167123896,-63.7980683045209,0.4559110403060913,824.8988537642459,-12.228838310670838,92.8064678692254,0.24417173862457275,234.9436154190271,298.19869691691355,-783.7614900020253,0.0037039220333099365,516.3856093310662,-24.534421436600084,-501.84090988116515,0.030308574438095093,1755.66,2025.3711494592308,4.023471263519239,359.81487357424993,1087.8888276549415,2096.39,8.19,89.86,1760.3,1294.4829884463468,6.976114945923044,179.85,623.0000690266147,2094.77,7.139586209442282,90.06,608.9000690266148,2094.79,7.106528736480762,90.06,463.4400690266148,2094.19,7.146942527038479,89.67,1748.8430574729614,2222.697701081539,7.954459783692168,178.81,105.73006902661476,2133.372896533904,7.444298844634678,106.01,1748.3665287364804,2245.730344763943,7.52,178.81,94.65172418884563,2136.552482743346,6.218758628326844,106.01,,,,,1a,1,1568016169
