,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
33097,33097,1046.8665655986426,1569227242.9597232,1046.8665655986426,-86.76097366401302,617.2465019486496,133.5601827858742,576.5685895197188,0.996868133544922,634.0337773093597,159.7483193757531,609.4676194743353,0.9783612489700316,639.4315450637813,104.19135475527649,616.06794356922,0.9851935505867004,618.7017243819406,207.97958215772667,625.5730951951118,0.5996496677398682,598.2453327685943,61.55513609133188,634.0178382481963,0.8985511064529419,500.7808110100059,230.35291105259842,470.21805546724363,0.6627743244171143,490.9001959878445,-9.892481577393257,499.2611011539652,0.8570652008056641,565.0813260544718,271.2964587414607,273.9281785499345,0.7355196475982666,541.4055699311094,-127.74757298397628,297.48703439588667,0.17165032029151914,728.0853039440916,323.4042429918988,161.17633826724153,0.8172545433044434,706.7209748253827,-177.68942035210162,155.28861126644819,0.5527071952819824,321.5037876517783,154.27338864872632,9.916912731412722,0.0220147967338562,405.3112634387111,14.127061610152207,110.80750129099434,0.032372504472732544,666.2358947980953,152.22282398550684,-27.551470784167037,0.6273139715194702,498.4891189250923,24.34610177666336,-70.01850388264093,0.4240608215332031,231.13853728295769,245.33104717214886,-709.4715359527205,0.008176267147064209,478.9386032419227,-49.42621421914272,-385.6287781811685,0.014436930418014525,1756.7899696795928,1957.3462320741642,4.269969679592846,3.299969679592846,764.5457469476497,2094.62,9.050030320407156,90.06,678.1090903877854,2094.71,9.080060640814306,90.06,1760.08,1378.2975358516715,8.609909038778538,179.85,574.5625247891426,2094.78,7.986626239457128,89.87,550.9525551095497,2094.69,7.7833434401357176,89.67,369.5559288700926,2093.65,7.32,89.67,321.74595919049966,2094.2333737605427,7.016656559864281,93.37987871837142,162.1558985496854,2117.19021224285,7.853222158507101,106.01,,,,,,,,,,,,,1a,27,1569226154
33098,33098,1046.9,1569227242.9930859,1046.9,-87.32220729745188,617.0259788382389,139.3454253014987,577.986108956483,0.9956306219100952,628.4317421719314,164.66545851594134,609.9899126453906,0.9926475882530212,636.0119100148479,108.90626300326672,614.6572367498302,0.9872364401817322,607.2211843489267,208.5608916043138,620.91320538902,0.5988433361053467,589.8613803094103,61.297072970554,635.6437335114385,0.7231500744819641,504.751570336891,228.0725439662392,473.524114048584,0.903443455696106,491.5593110095085,-12.419044660267891,497.3732216921656,0.9188809394836426,573.880041099274,270.03257096135223,272.51185539751134,0.8014841675758362,541.9709937978241,-127.3374744304164,294.85014269993445,0.16747182607650754,697.6632930737187,318.10638240880724,165.9489669930568,0.05130225419998169,721.7311778974566,-179.8957717138119,152.55307127724907,0.7415174245834351,329.3074058838548,161.76765219687672,18.6897072487146,0.017828255891799927,403.2482012247077,12.928522789121974,109.85353809558052,0.08977514505386353,676.5225598872141,151.13146988435673,-21.781162863629646,0.6829119920730591,515.7493789352462,18.69736958765488,-57.445778529890276,0.14652761816978455,212.52277942352123,256.27140169894875,-733.6212267312787,0.007286667823791505,478.99477332810494,-45.59330178728591,-411.0894120957685,0.027920156717300408,1756.8,1957.49,4.28,3.31,764.85,2094.62,9.04,90.06,678.41,2094.71,9.06,90.06,1760.08,1378.01,8.64,179.85,574.83,2094.78,8.0,89.87,551.21,2094.69,7.78,89.67,369.8,2093.65,7.32,89.67,321.98,2094.22,7.02,93.42,162.41,2117.12,7.89,106.01,,,,,,,,,,,,,1a,27,1569226154
33099,33099,1046.9338123185332,1569227243.0269036,1046.9338123185332,,620.4191580492405,138.8952583918833,582.0075032836439,0.9970700740814208,623.4224730149846,169.14331789891182,612.0390690738976,0.9967923164367676,640.939815007994,109.5650481154298,621.7510254147288,0.988361120223999,613.1004264960477,210.5141959972664,625.8979362393334,0.5516542792320251,591.7343720218223,62.37311447430773,639.0320998711708,0.7437800168991089,504.7454227360799,231.6093010843124,469.7225597719428,0.784770131111145,493.3114947956612,-17.93619358471296,496.95301948890136,0.8540645837783813,568.8548745969159,269.894592228266,276.31908609298677,0.7534270286560059,544.2877839554783,-130.11325634366736,304.40098877180765,0.1893873512744904,719.0000283595928,326.82767991631533,161.89981050246132,0.7809394598007202,724.4926912042848,-179.41991811052551,151.64649278124162,0.8024517297744751,327.6960682952462,165.30439788953947,25.056173332878885,0.0103318989276886,401.5084297427628,10.20971245094329,111.2492006071402,0.06277942657470703,698.3489952655493,166.4941705489233,-5.406559805633293,0.342997670173645,525.9638911210916,29.508538912168852,-62.902732378684256,0.7188044786453247,180.8706848895669,234.4419607520213,-766.7672681878832,0.009419530630111694,475.4486356588759,-52.62335010599652,-415.5101308403728,0.0628613531589508,1756.81014369556,1957.6353929696927,4.2867624637066335,3.3133812318533167,765.1543108667986,2094.6166187681465,9.043381231853315,90.06,678.7176920986517,2094.71,9.076906159266583,90.06,1760.08,1377.7192140606146,8.616331377026784,179.85,575.1004985482654,2094.78,8.006762463706634,89.87,551.4771173164121,2094.6933812318534,7.817193550386484,89.67,370.0468299252921,2093.6533812318535,7.3267624637066335,89.67,322.21668622973215,2094.2064750725867,7.006475072586732,93.45719355038649,162.66359238899875,2117.045612899227,7.859568913320148,106.01,,,,,,,,,,,,,1a,27,1569226154
33100,33100,1046.9671431091447,1569227243.0602398,1046.9671431091447,-83.44690984720852,619.972772738789,135.19649823149052,583.2850223453828,0.9947197437286376,627.5061150734408,163.09294543456042,620.014247463565,0.965624451637268,633.9849784925298,110.02568104460384,625.180548623694,0.9784326553344728,610.5120145219438,208.32065084950085,628.1843693824412,0.6551517844200134,598.5854685801041,65.12440860563025,642.188197101229,0.7987775206565857,500.37746966640304,231.80566481826042,462.2499217889859,0.8666446805000305,494.33793571028326,-18.591028498481496,490.1889461779724,0.9321781396865844,416.5705676718261,264.23309386605644,186.69851091666658,0.031688034534454346,550.5679648864534,-129.16168872212322,304.6206039577488,0.3196102976799011,516.682953270586,283.96219476254475,76.21424769151581,0.006054162979125977,711.9703801767578,-171.7847013594615,154.9535733429762,0.7662289142608643,328.5062615212905,153.42369985879856,27.187096283774082,0.0015200972557067873,406.9031570615263,14.029371585029073,89.37971156541563,0.0015520155429840088,580.7994848401331,162.82150973456982,-77.64563004563044,0.5598359704017639,670.6149833743948,13.670640790881931,-9.480621551541187,0.005327880382537842,168.2345783779561,257.9999223268749,-781.5908154488139,0.017725378274917603,465.26481231525605,-65.55699701538694,-447.4404521472869,0.2567896842956543,1756.8201429327432,1957.7787153693218,4.293428621828928,3.316714310914464,765.4542879823018,2094.6132856890854,9.046714310914464,90.06,679.0210022932163,2094.71,9.09357155457232,90.06,1760.08,1377.4325692613559,8.592999823598749,179.85,575.3671448731571,2094.78,8.013428621828929,89.87,551.7404305622426,2094.6967143109146,7.853857420059106,89.67,370.29014469675593,2093.6567143109146,7.333428621828928,89.67,322.4500017640125,2094.193142756342,6.993142756342142,93.49385742005909,162.9135733185848,2116.9722851598817,7.829571201769823,106.01,,,,,,,,,,,,,1a,27,1569226154
33101,33101,1047.0,1569227243.093102,1047.0,,614.5321884733361,142.91351652460645,585.3124634758118,0.9959464073181152,614.4420409189863,172.29614856630332,615.0065811025618,0.9965428709983826,641.0065334647782,115.56059309657186,630.1483163830402,0.9883136749267578,588.5542305307818,215.258257598562,618.8956729354758,0.7114384770393372,590.4557667896734,69.30258803481868,634.7274430736629,0.8945959806442261,496.00473013182375,235.65238756903327,459.3798470196633,0.923055112361908,498.2063969740275,-7.866967543941474,491.76323435870637,0.9667682647705078,472.2284472071544,273.0254063076892,208.66306184354576,0.049325346946716316,550.283740083092,-119.77173523642179,302.7725945210988,0.4316357374191284,587.7057799978783,301.7501897090842,132.81063024891242,0.004860281944274902,731.130938088256,-173.35695460010243,153.28931370005446,0.8950866460800171,370.12960439143694,155.6482725586108,-3.600450779874393,0.0021153390407562256,370.608470217143,6.065944082204009,73.87203009679563,0.08047381043434143,360.68035457829393,244.91546634308474,-406.6982465989016,0.04271838068962097,490.8767262032412,18.42312602290085,-83.37319822704194,0.9163259267807008,197.1250718788847,292.6084522742407,-750.8416966047389,0.01987496018409729,470.7929240756235,-52.51801542786196,-442.1287691123822,0.35419780015945435,1756.83,1957.92,4.3,3.32,765.75,2094.61,9.05,90.06,679.32,2094.71,9.11,90.06,1760.08,1377.15,8.57,179.85,575.63,2094.78,8.02,89.87,552.0,2094.7,7.89,89.67,370.53,2093.66,7.34,89.67,322.68,2094.18,6.98,93.53,163.16,2116.9,7.8,106.01,,,,,,,,,,,,,1a,27,1569226154
33102,33102,1047.033407853253,1569227243.12645,1047.033407853253,-81.43176773974659,626.1697704621582,145.99595625057663,588.8563035116063,0.9963698387145996,617.2074111366462,173.23303346109142,615.9688418725897,0.996427834033966,641.780613615088,120.61828444126269,630.3916635057124,0.9877508878707886,584.4457414596054,216.5211512248541,618.0756026915333,0.6768960356712341,597.950137447555,78.47873210018581,635.24779891174,0.7637999057769775,501.1854442521298,243.3446952401643,456.7151793448922,0.5088648200035095,500.5398020135997,4.21798950383247,488.3925566735979,0.22179767489433289,506.9958012470456,277.3228835801549,225.5803435450084,0.06636059284210205,552.4888747532533,-118.67468238100751,305.2253617408954,0.3059182167053223,634.8720195416322,307.51812582475424,149.02650218693154,0.05538123846054077,725.6390016612372,-169.47578795997862,162.4559707414604,0.7996582984924316,408.63411205510613,163.25849539611798,-8.405512462071101,0.0017161071300506592,374.3024419576146,-1.2559960820211558,60.89221507916412,0.0102403461933136,203.29945069316898,264.6732994679579,-619.242197338994,0.027167141437530518,450.9646671127333,14.481889779731846,-117.37957580717648,0.7508214712142944,170.39414741213932,280.453131818321,-777.0676624892203,0.023225277662277215,469.23799281098,-59.369379880384436,-475.279358909813,0.5587518811225891,1756.8366815706506,1958.063653768988,4.296659214674693,3.346726282602455,766.0540114646028,2094.61,9.05,90.06,679.624011464603,2094.71,9.113340785325306,90.06,1760.08,1376.8626924620237,8.573340785325307,179.85,575.8939220406992,2094.7833407853254,7.993273717397544,89.87,552.2639220406992,2094.7,7.869955288048159,89.67,370.7772181140727,2093.66,7.370067067927763,89.67,322.9138549727715,2094.163296073373,7.000044711951841,93.5400223559759,163.410558899398,2116.829843508169,7.803340785325306,106.01,,,,,,,,,,,,,1a,27,1569226154
33103,33103,1047.0668013757522,1569227243.1597838,1047.0668013757522,-87.26781013598502,615.0548540826923,150.19115637515742,586.279713866953,0.996817708015442,617.3030714606,175.83674721833415,616.5813485232828,0.9970938563346864,643.1344688905251,121.97942491843556,632.3103837703345,0.9911338090896606,591.714444415993,215.07791893190083,622.8053269816414,0.5988904237747192,576.3760822748586,73.85904547910776,629.8044845805317,0.9313728809356692,497.6951150980564,250.01602829848565,458.51103157925763,0.534703254699707,497.3142175431452,6.4502248940015985,496.6718407908222,0.4133172929286957,561.0980743522008,281.36078944617475,271.31920414499456,0.4895904660224914,547.160229767125,-119.92923892922457,303.07089330982416,0.3137541711330414,683.3785742455135,327.7307739449733,153.05297013194732,0.6133166551589966,721.1154459490567,-166.31371381179662,158.5328402761676,0.8053748607635498,388.55528513115576,163.09348849750157,24.5939173652228,0.008113741874694824,353.69489324006815,-7.1366422898656285,70.32470461957355,0.4444428384304047,388.95321942333663,210.2413105085316,-281.87537664249845,0.1818477213382721,439.3974346830993,6.0513350235745085,-144.16277361608206,0.930158793926239,157.75682526736944,270.49236428882926,-787.8452958445662,0.013448387384414671,449.2094270136208,-60.60944726104617,-491.88714383306746,0.662354588508606,1756.8433602751504,1958.2072459157348,4.293319862424772,3.3734411006018252,766.3578925193457,2094.61,9.05,90.06,679.9278925193457,2094.71,9.116680137575226,90.06,1760.08,1376.5755081685306,8.576680137575229,179.85,576.157730868443,2094.7866801375753,7.966558899398175,89.87,552.527730868443,2094.7,7.8499191745486305,89.67,371.0243301805669,2093.66,7.400121238177053,89.67,323.14760963026595,2094.146599312124,7.02008082545137,93.55004041272569,163.6610103181421,2116.7597171109196,7.806680137575227,106.01,,,,,,,,,,,,,1a,27,1569226154
33104,33104,1047.1,1569227243.192923,1047.1,-85.01494203044743,613.2327683641671,152.9364421768588,579.4409719385548,0.9958481788635254,610.0706399752622,178.27671759220158,614.7799974592873,0.9957647323608398,637.0603439639814,122.77565680947625,630.2951189291747,0.9849741458892822,592.3145893859819,216.5011801973137,622.4048482276721,0.5052687525749207,570.5921971335775,76.28410847943911,630.1157251012244,0.8493956327438354,496.987107147463,249.42995592816175,458.33589925636045,0.4597268104553223,497.2842156174317,13.808137244593615,490.3701036946692,0.4503253996372223,580.378185804691,284.88525200770937,287.42874194613535,0.3903061151504517,555.2889615014603,-119.4227480105543,307.35640432652025,0.5238407850265503,697.80403364771,326.8825584332115,154.67262897296263,0.7877891659736633,721.3957717731337,-164.346214919126,161.73307391172682,0.8459549546241759,413.97216675580324,162.29889928879442,21.280045985422163,0.0014615654945373535,338.3782932658424,0.00905218761465676,51.91586316407214,0.001495361328125,205.93426461999331,266.650158372409,-526.2018040066881,0.02263987064361573,390.8659538316056,-7.0872632328388425,-160.6632932705059,0.8582876920700073,189.00816269592644,296.73475835136844,-760.9444285063695,0.007620781660079956,420.67298341193305,-62.70404081274511,-509.2540726123778,0.6775369048118591,1756.85,1958.35,4.29,3.4,766.66,2094.61,9.05,90.06,680.23,2094.71,9.12,90.06,1760.08,1376.29,8.58,179.85,576.42,2094.79,7.94,89.87,552.79,2094.7,7.83,89.67,371.27,2093.66,7.43,89.67,323.38,2094.13,7.04,93.56,163.91,2116.69,7.81,106.01,,,,,,,,,,,,,1a,27,1569226154
33105,33105,1047.1385713367958,1569227243.2315724,1047.1385713367958,,608.9978904888635,154.90397678782222,579.4050828440329,0.9963003396987916,609.5229115240733,181.96180380407864,615.433244706127,0.9965494871139526,638.7122182575022,125.96507040815956,630.5700014484366,0.9910476207733154,594.2750221780823,220.13918417976646,622.5281585968378,0.6031954288482666,577.3248460719218,76.8084046635905,631.3765579729562,0.9408036470413208,504.4174550049798,251.2246139442546,459.85059125318804,0.5316171050071716,503.58023604216265,1.7393571967642032,492.54270364875856,0.9690489768981934,477.7216621301849,293.2991252725507,217.2547955290319,0.051573514938354485,559.4232633328002,-121.60964257124463,311.5988256319677,0.3784166872501373,685.9976968803347,319.8660521505231,159.50505861945845,0.031031340360641483,731.318939365748,-170.9221399380946,156.4854996329849,0.9417532086372375,431.8019008250728,165.4251763776973,22.42151518628356,0.0022212564945220947,335.67898907646537,-6.442286916310339,60.23626045355239,0.2519367039203644,170.03069977564942,257.4539304583537,-597.0933416583122,0.06454753875732422,384.8045408185523,-14.106455322121176,-162.33969213924382,0.8441934585571289,190.01037167176293,277.2901568477868,-763.8400245707678,0.011904537677764893,389.5053632474364,-67.39221361783267,-543.7971686775534,0.6686848998069763,1756.8615714010389,1958.5158567482235,4.282285732640776,3.4308570694368914,767.0109991648446,2094.61,9.069285668398058,90.06,680.5848562985243,2094.71,9.131571401038832,90.06,1760.0838571336794,1375.9582865035534,8.60699993575728,179.85,576.728570694369,2094.79,7.943857133679613,89.87,553.0908564270096,2094.7038571336793,7.826142866320389,89.67,371.55542789229116,2093.6638571336794,7.387571529524274,89.67,323.6499993575728,2094.114571465281,7.028428598961166,93.56,164.19928502597085,2116.6051430590487,7.817714267359222,106.01,,,,,,,,,,,,,1a,27,1569226154
33106,33106,1047.1673201976773,1569227243.2603798,1047.1673201976773,,622.6060483142708,156.7347605667651,587.9373164365204,0.9970878958702089,616.4467843131853,184.25573880995648,618.6272236734925,0.995722234249115,636.2712516813152,129.34106421529444,627.3850162934909,0.9961281418800354,591.5186047874529,224.4816242761071,622.5022156132268,0.6256569027900696,572.2006799097578,84.2108553986902,627.6633769394406,0.8703635931015015,505.88869909912313,253.762883497939,461.5195047981447,0.5730706453323364,498.15327303532456,1.378243154252992,494.84585151886927,0.9642751216888428,564.2830154648152,295.56380546955364,286.17803780643,0.7321960926055908,562.1789058308742,-122.64753108744196,313.33261924311853,0.4701136946678162,697.3003573407332,324.1667589042318,157.92793438544447,0.8250855207443237,729.2053409855673,-174.44042195719447,153.18474510170287,0.921977996826172,422.23771374009095,171.11801783798785,49.36349856826837,0.01633167266845703,323.2120096246575,-4.579413841447258,32.88796177138774,0.01628604531288147,514.9144548077138,216.8285213079837,-207.0654926702048,0.22597935795784,377.83818955781516,-20.348651513392166,-186.60792766522246,0.3345206677913666,181.441831177138,269.54036646520086,-773.1743828210404,0.013716369867324827,367.9736378115245,-69.14828950808432,-556.6253477286596,0.7094423770904541,1756.8701960593032,1958.6394768500124,4.276535960464535,3.4538561581418614,767.2726137988636,2094.61,9.083660098838664,90.06,680.8493458186314,2094.71,9.140196059303198,90.06,1760.0867320197674,1375.7110462999754,8.627124138374128,179.85,576.9585615814186,2094.79,7.946732019767732,89.87,553.3150975418831,2094.7067320197675,7.823267980232267,89.67,371.7681694628122,2093.666732019768,7.355947782554941,89.67,323.8512413837413,2094.1030719209293,7.019803940696802,93.56,164.41490148257998,2116.5418955651103,7.823464039535465,106.01,,,,,,,,,,,,,1a,27,1569226154
