,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
39044,39044,1211.3319428552975,1568708864.5086167,1211.3319428552975,-82.58990895413808,588.0570790780267,14.279552142603546,694.7045344462438,0.9991261959075928,571.5298062296787,37.651597224439506,730.6004442025586,0.996964991092682,574.4440046150728,-18.261520426984397,723.627209069597,0.9982879161834716,541.4655111819422,80.58117058793964,732.2169559371458,0.729030966758728,544.8548758904677,-63.354584235190366,712.3099791688032,0.9724711179733276,442.31501743440384,148.33294830226848,558.2193244926548,0.5379575490951538,433.9130126227909,-116.515148829197,553.4542771913741,0.7642307281494141,429.75331783756485,277.24546777261736,373.26248196054667,0.9633914828300476,513.409386364959,-193.4783302723151,349.28470930351267,0.8659199476242065,515.3308194626119,398.05941144159175,212.6443438079488,0.924770712852478,728.1570189862886,-187.72222355926627,202.15984308724427,0.9112396240234376,460.4006373270682,138.03133216007942,191.5603821785505,0.6867064237594604,457.99992838292997,-61.33518391167007,132.49263242998597,0.5031201839447021,695.7969191856633,157.84771571389783,46.47907928624531,0.8834968805313109,862.3635997260001,-40.17992955574252,104.65144536658352,0.3776689767837525,438.26825324181647,186.77221973428254,-444.87514134676894,0.12704560160636902,477.24816804596327,-78.7857954039038,-533.3126908319057,0.0827983021736145,1755.8,1999.1377714211897,3.996805714470252,358.36499427907097,1016.537902841088,2095.9531942855297,8.800834286821509,89.4,1000.7242914121476,2095.79,8.795971427648743,89.4,1760.23,1321.6408457286796,7.85,179.85,124.59721141602292,2127.9593085749348,6.968331426356982,106.01,,,,,,,,,,,,,1a,14,1568707580
39045,39045,1211.364437042095,1568708864.5422006,1211.364437042095,-109.97045362331829,581.6041487410026,15.336901393374214,697.3071472910611,0.9990448355674744,573.8621201893212,38.68840712755308,733.3261069714383,0.995264172554016,580.3127866956577,-16.09018828900772,727.9861548031798,0.9986099004745485,540.1338658143385,80.38582922025587,733.2458521106607,0.7412323951721191,544.9160660815029,-63.75882206270932,712.1786895080908,0.8015071153640747,429.2537507459688,153.0518032861223,565.2102371208108,0.8476341962814331,428.0416360924444,-117.857262616038,551.0256324726599,0.7528113126754761,416.65545583236417,279.71937674500464,376.6427875115957,0.9752432107925416,510.4726480561631,-193.2989779815596,350.6541968680723,0.8646979331970215,504.42187164933375,411.43009757558326,209.29819529073242,0.9465765953063964,727.3721092431778,-190.34483746302257,198.9076727703532,0.8781650066375732,455.17634848871836,141.85600040852512,195.79750127048888,0.5233281850814819,468.8413850264797,-59.21959995813713,138.1238450770442,0.5640449523925781,688.7900531691658,158.35162160202975,35.66302590453208,0.8771945238113403,856.1505403581058,-40.12281139439617,99.78892591274992,0.4713447988033295,435.7246301091394,192.46160615676646,-451.02959353209707,0.0950322151184082,466.4910869947783,-82.53444510666979,-544.2655336965535,0.16888761520385742,1755.8,1999.2677481683802,3.9935562957905035,358.4819733515418,1016.8206022662262,2095.9564437042095,8.781337774743022,89.4,1001.0134896746453,2095.79,8.812218521047482,89.4,1760.23,1321.3873910716593,7.85,179.85,124.81817188624576,2127.89756962002,7.0073244505139565,106.01,,,,,,,,,,,,,1a,14,1568707580
39046,39046,1211.4,1568708864.5789561,1211.4,-81.7578628717307,585.9383700240293,15.041323998964462,698.4742365209672,0.9989563226699828,570.4493935178898,38.419213449067,732.2304712594628,0.9954200983047484,584.8465690520369,-16.57623081575113,730.3924990677574,0.9983365535736084,536.1770444632082,80.48330957160503,733.527012726234,0.7277408838272095,553.9686259433735,-60.94909370643886,721.1209702465718,0.9607054591178894,429.8094097351931,153.0215227641936,571.7429048373704,0.8418197035789491,426.69815973670427,-116.39985785102556,551.5351458181572,0.7336330413818359,412.1431747812085,280.6985795720284,384.3978293178389,0.9665246605873108,510.2704964926352,-192.6670557978693,350.53431072516884,0.8855263590812683,490.0998990441697,413.2193324294602,224.9051389424785,0.8547385931015015,731.4078719651527,-190.00252583412632,200.19456407729862,0.8603981733322144,458.04736751916937,142.09661055520132,198.67800878495532,0.5546630620956421,474.54799901474127,-58.54005394847274,144.19467628519143,0.4587492942810058,671.107496907612,156.18620057594038,18.524122977928187,0.8650091290473938,862.9100423675274,-39.863803478961145,109.29232922771212,0.3357713222503662,465.5627814849305,192.6715090725099,-419.7721868175762,0.10663112998008728,473.2192150707707,-79.27625609281384,-537.6963679879175,0.06705066561698914,1755.8,1999.41,3.99,358.61,1017.13,2095.96,8.76,89.4,1001.33,2095.79,8.83,89.4,1760.23,1321.11,7.85,179.85,125.06,2127.83,7.05,106.01,,,,,,,,,,,,,1a,14,1568707580
39047,39047,1211.4311809876676,1568708864.609374,1211.4311809876676,-86.68291730409754,578.1692892373038,16.196205427267582,695.7482958221674,0.998855710029602,565.5455148628042,40.34995994589273,731.1278252452681,0.99396550655365,573.587248145768,-15.820693318684262,726.3579227358275,0.998382031917572,532.2954308265264,80.76170929673125,730.5630548136934,0.7474082708358765,540.8940963486441,-62.17980270363054,714.5875792177078,0.7963145971298218,415.9578871187521,151.80864885024238,569.1230163239438,0.8418178558349609,431.5279292288423,-115.59896904167726,552.7523662126932,0.7522652745246887,404.29584021673776,293.54930967069487,375.42765530086456,0.9330929517745972,509.88146008981306,-193.9045919416297,351.27583402392264,0.8606636524200441,476.4328590861872,442.1577607867527,214.7235174064514,0.888062596321106,731.2367515350014,-189.178322746621,201.68363823604702,0.8588594198226929,450.2155142091676,142.5328543728919,195.32488736698602,0.4534262418746948,460.71644569277015,-59.90152026197904,134.14374647167222,0.4747436940670013,682.0291378396631,152.1045891111631,30.48245075619576,0.8615456819534302,865.7405234927811,-41.49375087835485,111.34329100911332,0.3984634280204773,464.3504283856525,176.55886539902022,-416.13536761968544,0.10061383247375487,482.0365961270137,-75.94891550515945,-524.8423268884175,0.06750470399856567,1755.8,1999.531605851904,3.986881901233244,358.71601535806974,1017.4043926914746,2095.9631180987667,8.766236197533514,89.4,1001.6043926914748,2095.7931180987666,8.817527604932971,89.4,1760.23,1320.863670197426,7.871826691367298,179.85,125.2689126173727,2127.7707561234315,7.009464716032162,106.01,,,,,,,,,,,,,1a,14,1568707580
39048,39048,1211.4655655650765,1568708864.6429172,1211.4655655650765,-82.43608432913798,577.7813827364673,16.167652817955407,695.411780238936,0.9987291097640992,569.5391916076335,42.60395628414951,732.9507794043484,0.9926226735115052,572.5514908056742,-15.869472804284447,726.8489526570833,0.9980528354644777,538.734565214746,81.60498108757797,732.7938692553857,0.7432107925415039,538.578562166991,-61.99266468134776,714.6760464137369,0.7797247171401978,414.5808504489109,152.11524514120086,568.0641038549282,0.8705641031265259,427.1900945661795,-116.1028707046715,551.8627272637955,0.76436847448349,402.82798016036963,295.2969004741152,376.2985383105588,0.9322327375411988,503.32607307039564,-196.19571688092944,342.54505210432814,0.8481186628341675,469.52970962462575,443.3982001440467,225.1182931160184,0.8523752093315125,735.7709041135373,-187.9946197033277,202.68136203630138,0.8788402080535889,461.4275506817286,140.93853845977722,190.43845567254903,0.7108582854270935,457.38058259686414,-61.11898120369828,130.5105796136175,0.4877529144287109,680.119795512967,141.96156873137627,38.5353129027003,0.9500885605812072,873.2343686308208,-42.05652532045994,118.71973117855526,0.3674377202987671,478.69737541667536,171.468318872357,-389.7243282303099,0.15844649076461792,481.08485390325654,-75.61599537400387,-519.7910582042794,0.08646756410598755,1755.8,1999.6657057037974,3.9834434434923733,358.8329229212593,1017.7069769726712,2095.9665565565074,8.773113113015254,89.4,1001.9069769726713,2095.7965565565078,8.80377377396949,89.4,1760.23,1320.5920320358973,7.895895895553392,179.85,125.49928928601105,2127.705425426355,6.9647647654008455,106.01,,,,,,,,,,,,,1a,14,1568707580
39049,39049,1211.5,1568708864.676509,1211.5,-109.70395123971537,585.9624181515875,16.013870922518468,697.8345378633447,0.9986515641212464,568.0227082271429,43.022585858785675,731.3358257883757,0.993117094039917,575.4744386585828,-16.055980892730748,729.339061372774,0.9979807138442992,543.4521304006324,82.38960732600269,735.3908461511867,0.7770563364028931,555.6914732325782,-60.69331940009881,726.3344614362205,0.9604870676994324,411.09591122990446,150.77335776149974,574.8596265959342,0.98029363155365,426.86510812176437,-117.29727822560561,551.0035515892009,0.7536904811859131,397.626870086887,288.2722309217819,386.8998974494416,0.7534962892532349,515.2007907656861,-194.11381201396242,349.6324336456203,0.8454240560531616,450.0432283570111,457.0689004955902,238.4164330389603,0.8951649665832521,731.5994335234324,-189.162752286125,202.20171841825714,0.8764967322349548,483.44036137509397,132.69072368046193,182.31484677606213,0.18300628662109367,460.2557326937674,-62.49184434187896,133.4468086306508,0.4567510783672333,678.2628509852386,144.14784257665656,25.829538638405552,0.8002538681030273,875.3000308000368,-43.22513194936257,121.59138557369336,0.36472606658935547,475.69942477805483,164.35926219532044,-400.11900494653776,0.14544034004211426,473.9377773602844,-74.34266782923189,-526.9558416413252,0.1399063766002655,1755.8,1999.8,3.98,358.95,1018.01,2095.97,8.78,89.4,1002.21,2095.8,8.79,89.4,1760.23,1320.32,7.92,179.85,125.73,2127.64,6.92,106.01,,,,,,,,,,,,,1a,14,1568707580
39050,39050,1211.5353402739208,1568708864.7121596,1211.5353402739208,-85.95318023999835,575.2385748064376,16.504977625724358,693.1369841789879,0.9986547231674194,569.9276072776073,44.46131852430952,732.494038359976,0.99151349067688,579.354447526786,-15.628252649530179,730.4603694468725,0.9974384307861328,547.4853363629112,81.86185494536035,736.4170445636138,0.7154052853584291,553.3603754344264,-59.55000455073312,722.0393262984517,0.7052487134933472,410.7959917542889,148.24945974994034,575.4278734358554,0.9783487319946288,426.42804775546927,-113.992177947035,551.704803425533,0.7820547819137573,392.14777198493897,291.3148466011468,387.40797524455553,0.6181400418281555,506.5425122462903,-194.535600269325,347.07111146031014,0.8581922054290771,448.73098852836716,459.93054647135926,252.53342001112333,0.8202128410339355,731.5288548833,-188.99341523347329,201.3492256095772,0.8726500272750854,495.6636561499978,130.10625773867844,180.27596793194147,0.20433491468429565,466.1175985306459,-62.45397771702668,134.33744853151515,0.5442527532577515,698.1475493603258,143.8765648038554,42.065195890093065,0.7764368057250977,870.5373972099777,-44.97535403934815,119.6051684322322,0.34789690375328064,452.91221697745306,164.3831821193872,-419.86573176398576,0.1244431734085083,465.85229807606163,-76.72435761342145,-529.8677445633966,0.1250380277633667,1755.8,1999.9413610956835,3.976465972607913,359.0772249861152,1018.3209944105037,2095.973534027392,8.787068054784173,89.4,1002.5174603831116,2095.8035340273927,8.775863890431651,89.4,1760.23,1320.0408118360253,7.909397917823738,179.85,125.96324580787773,2127.5728534795503,6.937670136960435,106.01,,,,,,,,,,,,,1a,14,1568707580
39051,39051,1211.5353402739208,1568708864.7121596,1211.5353402739208,,573.8907093261586,16.856287911604632,694.3135568056209,0.9987138509750366,565.2629038498958,43.93506975369072,731.7142179969462,0.9906244874000548,571.7915107845304,-14.964525019016273,729.4282115795148,0.9975274801254272,538.6790922595777,80.51822548234429,732.4989892922549,0.6326608657836914,556.279745828803,-59.379710110460216,723.0084059769873,0.7439553737640381,408.6176059883426,151.07818922838615,567.6237303699418,0.8788553476333618,433.7401866760908,-118.01395651040251,548.1032545217373,0.7627930641174316,380.856217154628,297.5502665419594,395.93626824102967,0.8905777931213379,521.8549278227906,-192.77006175774684,347.71492172167547,0.8744851350784302,433.09271086482454,469.89417391254716,232.00122174406053,0.928890585899353,721.3283213692963,-191.6049369403693,193.84723425346283,0.8609545230865479,479.687462356572,138.97896864427784,191.004747075656,0.7241919636726379,468.5813733547271,-63.11967461269823,132.49207704697233,0.617607057094574,786.659705953176,147.8042951201029,84.67418973442435,0.7780275940895081,876.6085675680852,-48.44559808488249,122.86064090564938,0.2814819812774658,369.86602265291566,167.36409155430437,-584.2491752000415,0.002742260694503784,464.7845325516698,-80.69002525519136,-546.7214539427854,0.027698218822479248,1755.8,1999.9413610956835,3.976465972607913,359.0772249861152,1018.3209944105037,2095.973534027392,8.787068054784173,89.4,1002.5174603831116,2095.8035340273927,8.775863890431651,89.4,1760.23,1320.0408118360253,7.909397917823738,179.85,125.96324580787773,2127.5728534795503,6.937670136960435,106.01,,,,,,,,,,,,,1a,14,1568707580
39052,39052,1211.5666442929228,1568708864.7437387,1211.5666442929228,-85.95318023999835,573.2294608530982,17.159704785169485,695.5971848870482,0.9985610246658324,565.0515467837913,44.27347179359271,731.489333849951,0.9888874888420104,571.3594877114801,-14.813103017927654,729.3053556762839,0.9977233409881592,535.7440692677349,82.36891953641947,733.7590748718402,0.7500541210174559,558.4417164461672,-59.26302543616815,724.4881539263775,0.7432837486267091,411.6869989827969,146.74337819243544,572.7051450468701,0.9791364669799804,433.1941608035803,-117.15934815962991,551.0780941068306,0.7804457545280457,383.23162570169717,293.03314989570407,401.88755171113485,0.9068117141723632,511.7259306497737,-193.57870559403298,349.9070133062178,0.8600598573684692,420.5226456046475,473.9773434572684,241.02226892197032,0.913406491279602,720.2578061938542,-190.61818462732484,192.71477916153816,0.8950507640838623,470.5365238756254,138.83369507336894,192.90429559697742,0.7108596563339233,468.95142971520414,-64.61380765824147,132.37613849312004,0.5286417007446289,721.1506546131328,144.49872463153682,58.624351801771574,0.8799784779548645,876.0068227730612,-44.808569089099215,123.6267778364816,0.38514965772628784,410.68792535188607,163.84041482929848,-502.80609663903016,0.13547655940055847,466.8520293343351,-79.95586760034453,-536.4556771393353,0.17926836013793945,1755.8,2000.0665771716915,3.9733355707077167,359.18991945452217,1018.5964697777208,2095.976664429292,8.793328858584568,89.4,1002.7898053484288,2095.806664429292,8.763342282830866,89.4,1760.23,1319.7935100859095,7.900006712123148,179.85,126.1698523332907,2127.5133758434463,6.953322146461418,106.01,,,,,,,,,,,,,1a,14,1568707580
39053,39053,1211.6,1568708864.7773876,1211.6,-86.55813417962116,577.8877134387702,18.75555053224209,698.9295889653212,0.9985150098800659,569.1390737375591,44.785774962909116,733.7372943309326,0.9869514107704164,578.6251902615029,-11.350093399536185,731.3644693180843,0.9791338443756104,538.1285765568774,81.5347113224887,735.6904835977672,0.7266702651977539,555.5743236046948,-58.65624438845774,722.6035837260305,0.7784021496772766,401.62056331635625,153.9197707670528,569.4818358116821,0.9068319797515868,427.5081996429703,-116.2216809182822,551.3924023250079,0.780161440372467,384.05019334226125,289.78793526159694,414.01204702491515,0.9514471292495728,523.1672142807437,-187.9493977358434,358.98243213850753,0.8812851905822754,414.85889470267404,479.7661432579418,251.26513702796657,0.9156769514083862,709.7738807667822,-189.37279530220047,193.185815460355,0.9263026714324952,464.1705579906754,140.8005314151951,191.7389751168458,0.7114242315292358,463.84080022714437,-64.49072338973883,133.24486304153777,0.4426993429660797,697.3535927180764,145.17727500179328,38.23820995607721,0.8428084850311279,871.0918767272067,-44.76527959059813,119.49859081927929,0.35778844356536865,440.82336529025605,166.42834611580275,-452.6486406646402,0.13559824228286746,468.01867714531664,-75.80517861811354,-533.1885172697675,0.17933645844459534,1755.8,2000.2,3.97,359.31,1018.89,2095.98,8.8,89.4,1003.08,2095.81,8.75,89.4,1760.23,1319.53,7.89,179.85,126.39,2127.45,6.97,106.01,,,,,,,,,,,,,1a,14,1568707580
39054,39054,1211.6332649990907,1568708864.810968,1211.6332649990907,-86.55813417962116,575.4374802705843,19.795555023952307,696.148367444923,0.9985361695289612,565.0086998650196,46.3554808669396,732.2586481427658,0.9871838092803956,572.2674432935981,-11.592064793651064,728.5597069456009,0.9786718487739564,538.6486638832952,82.48773752025109,735.7684234905005,0.6953158974647522,547.5302444245352,-58.35925356560843,719.8002576254584,0.7469629049301147,394.5438890311188,149.33393450522624,570.9845805155968,0.9786761999130248,423.2129914407148,-116.3703025462596,548.6381920875099,0.8073073625564575,377.4172799497844,294.0354797572424,405.2729552230917,0.28143012523651123,506.37703738415,-193.905010157726,344.97449202748413,0.8746879100799559,419.79638241888483,466.7704115243634,276.4221187201414,0.681993842124939,729.2986207063021,-187.09066309192158,200.14890438317804,0.8810187578201294,493.84268868187104,131.5632945881778,187.278949888086,0.14213982224464414,466.7682805968768,-64.64107902239745,134.48008527344194,0.4829868078231812,686.357615910114,139.94665760002295,39.35574966797023,0.9469548463821412,869.7896289822667,-42.6410640136424,110.77822000788215,0.3269417881965637,455.5323728332572,166.03642097681353,-426.3851015804237,0.1383305788040161,479.98717765434685,-73.2028913079954,-523.4848910120169,0.05996182560920715,1755.8,2000.3330599963626,3.966673500090928,359.41312149718124,1019.1827319919985,2095.9833264999093,8.8,89.4,1003.3760584919073,2095.813326499909,8.786591498999787,89.4,1760.23,1319.2672065071831,7.880020500272785,179.85,126.6128754939078,2127.3867965017275,6.956694000363712,106.01,,,,,,,,,,,,,1a,14,1568707580
39055,39055,1211.6668325425298,1568708864.8448539,1211.6668325425298,-86.55813417962116,572.8108369120364,19.351146494444638,696.7980439133303,0.9985707998275756,561.0525415773154,45.293616023151976,731.1919253833667,0.9869918823242188,575.0078510627726,-11.567258660913394,730.3536836537033,0.97612065076828,535.6333567481148,82.05962278855861,734.7053642223634,0.6919689774513245,548.3840024467354,-59.74053811412215,719.6958782660803,0.7440378069877625,396.9766505454082,150.40633327310644,575.7833673159297,0.9770501852035522,434.8844809329485,-113.13101508438808,554.4573867570361,0.7929619550704956,380.20342651074867,299.23366414232737,405.5897890660234,0.17874106764793396,505.95050537838426,-193.0515114199992,345.6280940450123,0.8642133474349976,391.08499320307516,476.29870380252135,266.37575611389985,0.8466358184814453,732.6127764893057,-185.49903501758357,209.0265616726683,0.927565336227417,495.13792587153364,129.840771938083,178.80392121974685,0.13008219003677368,475.0985661790879,-63.934095237580145,140.78656512152168,0.4575640261173248,715.3895287919319,140.76221903120418,68.80251269009472,0.956444263458252,871.5880500115961,-42.10056400582985,116.50747739333136,0.33707213401794434,464.2278648551274,168.9191040255316,-416.03563046687276,0.13331520557403564,476.7449102411432,-76.57917318983516,-524.1442282441266,0.12225058674812316,1755.8,2000.4673301701196,3.963316745747016,359.5171808818425,1019.4781263742627,2095.986683254253,8.8,89.4,1003.6748096285156,2095.816683254253,8.82351579678283,89.4,1760.23,1319.0020229140139,7.8699502372410475,179.85,126.83777803494995,2127.323018169193,6.943266982988062,106.01,,,,,,,,,,,,,1a,14,1568707580
39056,39056,1211.7,1568708864.878336,1211.7,-86.55813417962116,568.720245390122,19.248505959077395,694.1720963572842,0.9984297752380372,560.6837832600013,45.80098571145808,731.359891007255,0.9856081008911132,571.7049770438892,-11.745346891220356,729.1512426166214,0.9769695997238159,534.4483392928892,80.86395924845684,735.846987129361,0.6493477821350098,544.9455828159041,-59.718790838729426,718.3939188249085,0.7514059543609619,393.3725553580989,151.3011798680659,578.619566604495,0.9724524021148682,427.3805761956816,-113.15720357894386,552.2459673659666,0.8364660143852234,371.5706493449057,294.5535212729348,414.57634785510606,0.8892126083374023,511.7593017799437,-193.4108425166696,345.81052741789733,0.8711214065551758,363.9406302324146,479.93902028769145,273.6051586410648,0.8593021631240845,735.4679746840146,-186.94672143083844,204.43420130242345,0.8888558149337769,489.2175679238028,129.24463394597464,172.07814149973075,0.09983569383621216,469.4128242542734,-62.982630955763035,137.5131164227455,0.4525259137153626,713.9640380615589,139.2386176619194,68.04687488645229,0.9627609252929688,869.9590274020793,-40.12587639563738,116.73071009760072,0.35412120819091797,478.8412891274859,167.08856356984074,-397.0652249056967,0.11749181151390076,466.6027629969848,-76.38987732190802,-539.0811005475878,0.08251288533210754,1755.8,2000.6,3.96,359.62,1019.77,2095.99,8.8,89.4,1003.97,2095.82,8.86,89.4,1760.23,1318.74,7.86,179.85,127.06,2127.26,6.93,106.01,,,,,,,,,,,,,1a,14,1568707580
39057,39057,1211.7478844218695,1568708864.9116912,1211.7478844218695,,565.5369449044152,19.522875165058508,691.4451707892224,0.9987186789512634,560.5301115571654,46.61298542479738,731.6490994406752,0.9865918159484864,574.8905067796512,-11.038531528287065,730.5737668265407,0.9790874719619752,535.1469542645224,81.16702622203778,734.1369483051454,0.5860295295715332,544.3832438518511,-59.52462654195674,718.2338499593433,0.7265041470527649,400.20296594619737,146.99440541562916,582.2353181107372,0.969213604927063,426.3716440732935,-112.43750857973198,552.1357088825864,0.818615198135376,368.8906214205293,297.4655012114516,419.36632427369193,0.6389849185943604,502.6869787263041,-194.04380209319473,343.33079759234266,0.8881446123123169,362.88140413825255,483.4880376071109,281.9837479255732,0.7281968593597412,728.3249471325972,-185.69793695354213,208.89858025312736,0.940548539161682,494.4585945855677,128.61814388154409,173.89174031605825,0.09631621837615968,459.0374307734417,-64.5432047544752,133.41111334376194,0.4400702118873596,681.8038738553047,140.5327182460183,42.85338218812496,0.962511658668518,867.3834016253401,-41.3713039134691,114.84012486784313,0.3368089199066162,501.5097047549062,173.44700558642663,-334.95728081487016,0.3610573410987854,476.672145501939,-74.23864350840897,-529.4462003666207,0.1288760006427765,1755.804788442187,2000.786749245292,3.955211557813032,359.73492261248725,1020.1913829124533,2095.9947884421867,8.790423115626064,89.4,1004.3913829124533,2095.8247884421867,8.850423115626063,89.4,1760.234788442187,1318.3665015094166,7.855211557813032,179.85,127.38082562652687,2127.164231156261,6.973095979682713,106.01,,,,,,,,,,,,,1a,14,1568707580
39058,39058,1211.8,1568708864.9479938,1211.8,,568.0996751943918,21.48544283631029,694.245628330501,0.9985564947128296,560.1763816851742,47.65229474315233,732.3953419917392,0.9850707054138184,575.0389570362372,-9.30595516416896,730.8332999349025,0.9791743755340576,534.3440820887795,83.85313215517179,744.1168101618175,0.9040130376815796,543.8737112729194,-59.981119702983435,719.0665378385237,0.7217152714729309,394.5894339571762,148.127060717717,582.3677695688075,0.9709322452545166,426.74328247932124,-113.08263969688556,551.057938910038,0.828627347946167,361.1952679630219,296.07024247249024,422.7580736623846,0.5771151185035706,515.0001673657721,-191.34134286632164,350.4751405006807,0.876972496509552,363.46345262092177,483.4266951246577,294.8352273730012,0.6663752794265747,729.935057040603,-187.15802799624288,204.6587762672216,0.9134289622306824,483.1660405002111,127.5969816000086,169.47936191498727,0.0898938775062561,456.1437244567728,-64.82641521993796,131.9577406154996,0.4842359721660614,681.9575996267076,144.49046830441083,26.439769398164174,0.5378307700157166,870.2900220018843,-41.142168769230345,112.59099747584897,0.30529242753982544,471.775748716875,175.21469252647617,-383.01290122411723,0.1333184540271759,471.11697968632586,-77.88839455376065,-538.8428704066906,0.07710552215576172,1755.81,2000.99,3.95,359.86,1020.65,2096.0,8.78,89.4,1004.85,2095.83,8.84,89.4,1760.24,1317.96,7.85,179.85,127.73,2127.06,7.02,106.01,,,,,,,,,,,,,1a,14,1568707580
39059,39059,1211.8,1568708864.9479938,1211.8,,571.121807315081,22.35578322813525,699.3095545465864,0.99858820438385,562.4373682244543,46.80140055720566,736.294128590326,0.9799312353134156,577.7348330685403,-8.232090866291244,733.8588044770092,0.97356379032135,537.5229695930027,83.9788069090702,748.6332982688298,0.8845639228820801,548.8630830670942,-59.663994012879066,721.7869240507636,0.6821144819259644,390.2551799213971,148.54513329663274,579.8500191880588,0.9698671102523804,424.70883512866266,-118.1944270896479,545.3069005559652,0.7905887365341187,359.1879093080525,296.02541634409647,424.0530672803418,0.573097288608551,517.7390893760443,-190.6619522888286,342.1216397425103,0.9163567423820496,339.68615810812605,490.19565770994217,287.37946919958745,0.5471156835556029,737.4336614291556,-185.1594680100344,209.87738632630473,0.910971999168396,491.81773587736063,127.97211560843552,173.3791033621686,0.12273386120796205,465.4154026351474,-64.01077454397506,133.67858338897042,0.574046790599823,688.0017072329898,145.65523122562084,31.36552789737857,0.8168175220489502,874.9427946276762,-42.50726638989866,117.57163077227207,0.26428818702697754,386.363127154156,173.5061150108794,-517.1922107725921,0.01306113600730896,468.4458564790458,-81.94125926188504,-542.3457233995819,0.08403080701828003,1755.81,2000.99,3.95,359.86,1020.65,2096.0,8.78,89.4,1004.85,2095.83,8.84,89.4,1760.24,1317.96,7.85,179.85,127.73,2127.06,7.02,106.01,,,,,,,,,,,,,1a,14,1568707580
39060,39060,1211.8312565770075,1568708864.979082,1211.8312565770075,-86.50048882055674,572.7383263926132,22.434386916596864,696.6256932734856,0.9982765913009644,560.0013768443208,48.02696434804579,733.3455947672345,0.9814097285270692,575.064303510691,-7.682452675674058,731.4262132027327,0.978893518447876,538.8443698948356,82.84552575917849,747.0564689101352,0.9005851745605469,549.924282817699,-59.11392976954314,722.1017951921956,0.73708176612854,388.79934218677283,150.90481675386218,582.0815554583812,0.9623029828071594,429.4682143084,-120.7639476741692,544.2921636891242,0.9082823991775512,357.708024387923,295.6319466357249,426.50112721088067,0.4808196127414704,511.8920899664728,-189.90946073802803,347.82779669435365,0.9028222560882568,332.6287151759932,494.66077510619624,287.20145675491176,0.7083208560943604,744.0157164416057,-186.8995951942537,208.43558853607658,0.8844426870346069,464.1828388163597,136.40812947852254,185.40775274943454,0.6758427619934082,466.61314953921936,-64.9121993416984,135.82447007810916,0.4959637522697449,686.1938763357142,152.5702028818909,37.60514967859054,0.8731335401535034,877.0569267766507,-41.37786162452802,118.37143815947556,0.2612157464027405,460.00598412939,172.3564214467496,-422.9958459775437,0.12647399306297302,469.7696261828419,-79.38786543764179,-538.3011125394373,0.08723229169845581,1755.81,2001.1119006503304,3.9437486845984577,247.4019615839602,1020.9219322199672,2096.0,8.78312565770077,89.4,1005.1250578776677,2095.8331256577007,8.827497369196916,89.4,1760.24,1317.7099473839385,7.878130919306939,179.85,127.9394190659517,2127.0006125036853,6.998120396094603,106.01,,,,,,,,,,,,,1a,14,1568707580
