,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,scenario,participant_id,source_file
28857,28857,1184.3307252310785,1568224499.8342185,1184.3307252310785,-100.6204725944812,,565.0502821385694,140.83493351806487,619.06973320015,0.9976093769073486,614.3393022330005,159.91505592109232,674.4396573294304,0.9637632966041564,606.163883736511,110.55628358767919,669.5250827770456,0.9979761838912964,588.1204054896319,194.12599528909237,682.5099314464728,0.7122860550880432,521.1927586949502,42.06913494714008,661.0874951199768,0.9239710569381714,428.2280976975319,252.60687733831884,524.2062967860744,0.803879976272583,450.3310360972252,-39.60084127303989,526.6731626189021,0.5933254361152649,566.8630346290421,298.25306300232444,330.37878598854735,0.5895704627037048,527.1760420661249,-113.41136536407036,351.59523573637716,0.8203456401824951,746.1350446140827,315.085056786202,162.91130417271538,0.8830404281616211,723.8061198971609,-174.85991619102074,182.03247747266843,0.23100107908248896,450.9521898784397,172.14933582919258,85.5033988826062,0.3383510708808899,393.23337469054337,-31.879190121506426,90.66177192653869,0.4686715304851532,520.4828371577588,179.1845687705765,-311.332328316336,0.07536965608596803,645.1852744300297,-52.74616545883211,-129.52974812418535,0.13628742098808289,494.49594893961404,165.93469158236334,-505.0376767083575,0.004142582416534424,355.67734204916053,-115.5421755202532,-645.4398909503544,0.004309535026550293,1755.45,2007.7959162478242,5.4169274768921465,359.77,694.7250194179518,2094.69,8.33,90.06,1759.88,1455.6510684286661,6.711507661754975,179.85,352.4142369872754,2093.553072523108,8.566145046215707,89.67,235.12574464903042,2102.0531297227053,9.38921756932356,96.98,168.76965680241258,2115.2893319685195,8.20078243067644,106.01,1748.8361450462155,2222.8719080589403,8.194522985264925,178.81,1748.4161450462161,2243.192633290019,7.36,178.81,,,,,,,,,1a,7,1568223547
28858,28858,1184.3651089808027,1568224499.8676546,1184.3651089808027,-88.74432510227699,,569.5799639855377,133.13970658303379,625.9460104531819,0.9978773593902588,617.1428239659789,156.5990339232949,675.7682908115071,0.9765211343765259,609.7812814942622,104.96142822456257,673.9828045844948,0.9901953935623168,593.5444620631747,195.45324146981343,685.2777695938743,0.7203801870346069,513.8413605641335,42.4691292725609,662.4505936451768,0.8845581412315369,438.83408603777724,249.3047274441797,520.0007054756876,0.4991777539253235,442.2883934769625,-44.48246674188136,516.0470764150783,0.4175310432910919,575.109324580495,296.3966580907505,327.61681641421416,0.6240754127502441,537.645682441716,-119.92002594522222,347.7607139520262,0.3174774348735809,748.6866280581584,320.34591116944,156.90859153020372,0.8461282849311829,727.8275771998108,-180.49089247203057,174.99405000015858,0.9222255945205688,430.1870176490501,164.9500964340561,77.94660364878429,0.20825928449630732,416.1451364679244,-38.93505139463619,64.26536721450798,0.04892486333847047,591.4289741357372,166.8842586666587,-206.14395092748242,0.01775890588760376,447.6756960142171,-91.56469249015318,-403.631297447288,0.03697338700294495,459.9537429664432,157.35276243778446,-535.7148536689027,0.003307640552520752,343.53307154872726,-109.93941855270414,-649.7817454009603,0.0040162503719329825,1755.45,2007.9815884963346,5.413489101919737,359.77,695.010404540662,2094.69,8.33,90.06,1759.88,1455.417258930542,6.7355762865618525,179.85,352.7099372349027,2093.5565108980804,8.573021796160527,89.67,235.4455135214646,2102.0118692230367,9.399532694240794,96.98,169.03785005026063,2115.210249344154,8.190467305759206,106.01,1748.8430217961607,2222.5830845612577,8.266728859685553,178.81,1748.4230217961606,2242.93819354206,7.36,178.81,,,,,,,,,1a,7,1568223547
28859,28859,1184.4,1568224499.901584,1184.4,-96.38589006578206,,564.7743031647764,132.68074450880206,619.3789249274101,0.9985993504524232,586.567152146753,158.88017455923006,656.7029039074582,0.951345682144165,602.5939255346184,103.53670304722813,666.0589732398582,0.9588493108749392,574.3771957431138,191.47519673252788,675.6462336620239,0.7372226119041443,511.2908612820065,34.82373337383126,658.2246521039641,0.8555070161819458,442.3097254383822,244.4039516202305,517.8493976296411,0.6439988613128662,431.5012207247625,-45.74801418796999,521.3586653649438,0.5824923515319824,565.249262897762,292.5482204527616,335.3148917189272,0.4071714282035828,519.6529441841567,-113.79885698536717,344.8360875551268,0.7268244624137878,739.1176597574075,320.1169186867245,159.1656633111499,0.8080609440803528,714.7647837736744,-186.34253239849903,176.41583060484908,0.8498917222023009,427.6322704287967,157.53707081222572,104.94236379871107,0.5300203561782837,397.9030515695585,-39.13750527185003,81.53339729152965,0.02157729864120484,696.8893103401923,165.62141374518993,-73.93166079786349,0.14871659874916074,660.0298951360264,-52.196286900195524,-137.47913393731076,0.12453079223632812,468.0164720687553,170.65130803207776,-525.1332797929914,0.03233462572097778,411.9550474776463,-90.1745736760293,-588.8274095427722,0.002808511257171631,1755.45,2008.17,5.41,359.77,695.3,2094.69,8.33,90.06,1759.88,1455.18,6.76,179.85,353.01,2093.56,8.58,89.67,235.77,2101.97,9.41,96.98,169.31,2115.13,8.18,106.01,1748.85,2222.29,8.34,178.81,1748.43,2242.68,7.36,178.81,,,,,,,,,1a,7,1568223547
28860,28860,1184.433062038076,1568224499.9348814,1184.433062038076,-96.49526223765986,,565.475350757958,127.6021703302537,616.9588445076872,0.998197853565216,587.4103612647895,155.81542713571076,661.3491503309356,0.91912841796875,611.8711965048459,101.44830677476713,677.3470319236216,0.9565558433532716,573.6005429634192,190.50765014958438,676.8916412914339,0.7021150588989258,503.60471678201407,31.92265317250273,662.7391323355916,0.9746912717819214,437.4166311984574,242.82753635285184,520.4928418380582,0.5542395114898682,437.13197016314626,-44.553472685737866,523.1120370181138,0.5409015417098999,552.915705044177,292.2065181766687,351.4995158313088,0.16826629638671875,502.34399352957627,-119.06826028750376,356.11492418046373,0.7063100337982178,741.3033294931099,322.44093727136953,160.0269258900696,0.7968605160713196,720.3334276273938,-181.80854864838426,171.3950983371133,0.8629308938980103,376.0371769381275,153.46782387621744,98.76403097721352,0.34516018629074097,399.15697044591997,-34.988596129535075,101.23080961098093,0.0072300732135772705,694.2280760306564,169.92326046724475,-33.99360358538536,0.08459067344665527,611.1299166082613,-47.93532616849363,-87.19900930413401,0.10575586557388306,446.97004197946234,179.29812407097145,-538.4094780312508,0.001654982566833496,331.8975235147625,-102.00548895211176,-628.6070127559765,0.01770374178886414,1755.45,2008.3485350056103,5.403387592384799,359.77,695.5777211198382,2094.69,8.363062038075999,90.06,1759.88,1454.9584843448908,6.7533875923848,179.85,353.2976397312612,2093.56,8.596531019038,89.67,236.07747695410683,2101.9336317581165,9.393468980962,96.98,169.574496304608,2115.0671821276555,8.186612407615199,105.8711394400808,1748.856612407615,2222.0221974915844,8.270569720040404,178.81,1748.4333062038074,2242.438647122045,7.36,178.81,,,,,,,,,1a,7,1568223547
28861,28861,1184.4664377464976,1568224499.968495,1184.4664377464976,-96.61163328070894,,571.2811684045682,124.33474289156858,622.3867449380365,0.9980958104133606,598.4855359049875,153.910383677682,669.3282706268243,0.990281343460083,616.3647465501573,96.70810047443348,679.0459954829071,0.9702771902084352,576.5027133437516,187.2392473317084,678.9205324970951,0.8231521844863892,536.6274889640804,31.73724536505724,676.799278043978,0.9729152321815492,441.80173980731837,246.15276520793125,518.4133148499993,0.6636408567428589,443.2040645048848,-48.59750402521797,513.1150209714764,0.4208002686500549,577.8807696492614,293.3752011329289,334.4804500859242,0.5131852030754089,529.0955039816383,-120.63591643594252,347.6719906007918,0.9559905529022216,746.3570613465462,321.9533667472585,160.07419049440506,0.7895597815513611,718.4512168935597,-183.72326380746856,176.43544594749255,0.8394060134887695,403.40586253082915,164.59322274556484,79.82934401751038,0.2182782888412476,412.8062620885198,-30.480759790372037,99.06628922856402,0.03834080696105957,591.2276689501467,183.9909149812441,-188.6422052234504,0.029726773500442505,720.7456165172972,-32.69488827193872,-11.827424708043113,0.05718454718589783,418.4712689515297,160.41356454651313,-565.2071066026604,0.0036247074604034415,284.37011530762334,-113.76213278868977,-683.1490925727411,0.0011601746082305908,1755.45,2008.528763831087,5.396712450700486,359.77,695.8580770705797,2094.69,8.396437746497574,90.06,1759.88,1454.7348670984666,6.746712450700485,179.85,353.5880083945289,2093.56,8.613218873248787,89.67,236.38787104242743,2101.8969184788525,9.376781126751213,96.98,169.8415019719806,2115.003768281654,8.193287549299512,105.73096146471019,1748.8632875492997,2221.75185425337,8.200480732355096,178.81,1748.4366437746496,2242.1950044505675,7.36,178.81,,,,,,,,,1a,7,1568223547
28862,28862,1184.5,1568224500.0022962,1184.5,-93.14239005171892,,571.6120421783107,120.31916246728413,622.884333139396,0.995302140712738,604.5530425671798,147.4743635588041,674.1265656718538,0.9959071278572084,594.1676722682521,87.29488427529431,667.7292376821931,0.9977667331695556,575.3766527438826,183.24638444031018,678.4188416848682,0.8164756298065186,524.9725073413878,23.374860816361256,670.7454170829385,0.9675320982933044,441.5481575788233,235.1540028616449,506.4556952256716,0.0910547971725464,434.1518991264908,-54.20465789962049,514.0278763603442,0.7498134970664978,568.6272970805222,293.3102158491733,341.454329414179,0.2539418935775757,532.4265654237693,-109.82699943688264,343.74583636238367,0.86016845703125,744.3219772822307,316.7924395959452,160.94115354010378,0.916162371635437,720.1954872975034,-180.65267238922328,178.84207801916816,0.2699381113052368,412.219912320599,173.83615096767133,66.63400773890503,0.23574298620224,428.75071583487727,-35.511854645191164,101.31594612156401,0.05942270159721375,521.6770676373602,191.08056670789443,-293.0886823125141,0.018492996692657467,476.3271435376583,-99.39772028064873,-269.65210191648,0.020275264978408813,412.6006714626096,155.21976963030332,-578.0562318969122,0.020487993955612186,274.2842838777761,-144.55993012524436,-707.3690242524601,0.007607966661453247,1755.45,2008.71,5.39,359.77,696.14,2094.69,8.43,90.06,1759.88,1454.51,6.74,179.85,353.88,2093.56,8.63,89.67,236.7,2101.86,9.36,96.98,170.11,2114.94,8.2,105.59,1748.87,2221.48,8.13,178.81,1748.44,2241.95,7.36,178.81,,,,,,,,,1a,7,1568223547
28863,28863,1184.5495680627346,1568224500.0358126,1184.5495680627346,-98.2482577755481,,571.0581210382672,117.12264663849498,624.2727592464685,0.9959417581558228,600.8325385343464,145.1604231450486,674.4177270575165,0.9965708255767822,592.6854502681063,83.7785839392918,667.4204495207382,0.9978985786437988,578.8457590068081,178.8347331546179,683.1567658041106,0.8303028345108032,534.4675548960946,22.357746662941413,672.2392927970252,0.9715886116027832,433.95131960332566,230.94023126880074,517.5227497068595,0.1792965531349182,430.7922351660195,-50.99722019310335,518.1892365845539,0.7900879979133606,565.6890868671031,293.59832580312263,343.25162331362264,0.20710080862045288,518.0443004032529,-112.89582113587194,355.5741360003936,0.7525607347488403,744.8489588608078,320.37104062675337,154.5359638103391,0.6445712447166443,719.4534099132308,-179.00696003162034,182.6265733747324,0.2491426169872284,415.44530653083865,197.19329177076168,56.829167919968825,0.05148020386695862,417.2351090261817,-30.81618976575417,126.36806970231312,0.07928037643432617,618.0043810353372,185.37196537749543,-162.9342308424439,0.012798219919204712,558.6529136243796,-58.82646921850022,-81.57936651519671,0.061951130628585815,389.25347077523077,180.2468989416607,-599.3935681784604,0.006275206804275514,296.680506289581,-147.33092998123988,-609.7357814944658,0.01191943883895874,1755.4450431937264,2008.977667538768,5.39,359.77,696.5563717269728,2094.69,8.415129581179544,90.06,1759.88,1454.1778939796766,6.735043193726515,179.85,354.30628533951966,2093.5649568062736,8.615129581179545,89.67,237.1609829834341,2101.805475130992,9.374870418820457,96.98,170.50158769560534,2114.8557342933514,8.165302356085602,105.28763481731741,1748.879913612547,2221.0685850793006,8.199395287828793,178.81,1748.449913612547,2241.583196335762,7.36,178.81,,,,,,,,,1a,7,1568223547
28864,28864,1184.6,1568224500.0699134,1184.6,-91.52021020541649,,567.271548158995,116.68175077103184,623.5504550171315,0.9958187341690063,590.7540540873067,142.76682189186903,671.230062128697,0.9960126876831056,600.0218732659814,84.55257637811542,669.1842915563404,0.9971564412117004,583.1078065878484,173.11733756784577,688.0859504952575,0.8170244693756104,525.8202397696621,18.610385094904725,668.5697546681099,0.943420946598053,442.1974986709182,226.4264062351816,528.6452694946781,0.2798619270324707,425.70206606002375,-49.69545633302256,519.0868239697601,0.6840339303016663,578.6478455609058,293.96014957518923,330.8891393290188,0.5426275730133057,519.3028994776279,-105.93389420651084,370.1104401444949,0.7971183657646179,743.7748821329072,320.37579398632334,155.81749691571062,0.7298283576965332,721.0158726477722,-179.10598992940257,179.99396122457375,0.2651715576648712,411.96588358408246,179.78559000490924,59.736737358224715,0.15709921717643738,431.0038808927264,-28.19533362201177,146.64415693378402,0.10705751180648804,577.6714741103464,186.78514205455875,-201.24969053348053,0.004925519227981567,615.0591090558938,-27.25721813234416,30.02037448072332,0.3787820637226105,364.7859631083077,189.0121000519111,-624.4023757365261,0.0023257434368133545,355.0393408271853,-141.09000521619737,-480.20339002564003,0.006923258304595947,1755.44,2009.25,5.39,359.77,696.98,2094.69,8.4,90.06,1759.88,1453.84,6.73,179.85,354.74,2093.57,8.6,89.67,237.63,2101.75,9.39,96.98,170.9,2114.77,8.13,104.98,1748.89,2220.65,8.27,178.81,1748.46,2241.21,7.36,178.81,,,,,,,,,1a,7,1568223547
28865,28865,1184.6,1568224500.0699134,1184.6,,,569.410550864921,117.32224205243642,627.3455678455712,0.9982608556747437,585.0680678352159,144.64242477878898,673.0395468896766,0.9965537190437316,603.2959386991505,87.7268910475296,674.320780829468,0.9968265891075134,571.8062968398882,172.85494244895173,685.4100216115321,0.824941873550415,546.3143960721936,22.349362687403673,676.5736125453279,0.9291576147079468,434.809980174539,226.859556175174,531.3830190486259,0.2802346348762512,434.3800047865787,-49.213759520459874,507.96553745319983,0.7015835046768188,579.0912466622605,294.3175984105372,329.2344059690767,0.6007250547409058,518.4038353738705,-122.28385731738756,341.59903229845025,0.9725692868232728,742.5073413128982,322.95043167386217,151.14383124560166,0.5163067579269409,729.3688357099088,-171.6655152321153,186.00807919739879,0.5825192332267761,412.388042519385,207.6826939921516,46.8323544643221,0.09372618794441223,448.2030351213086,-27.602147560655023,149.18726714298103,0.19780224561691284,438.4869355219854,204.64439355623475,-346.2816341742489,0.0035338103771209717,644.5511997196777,-25.152975366184922,45.46561257943307,0.06701800227165222,350.0123275454602,190.67900336583926,-638.4409143185219,0.001306086778640747,390.16293566218917,-113.13546148301005,-491.71551671563566,0.002810150384902954,1755.44,2009.25,5.39,359.77,696.98,2094.69,8.4,90.06,1759.88,1453.84,6.73,179.85,354.74,2093.57,8.6,89.67,237.63,2101.75,9.39,96.98,170.9,2114.77,8.13,104.98,1748.89,2220.65,8.27,178.81,1748.46,2241.21,7.36,178.81,,,,,,,,,1a,7,1568223547
28866,28866,1184.63294290175,1568224500.1030655,1184.63294290175,-87.18410623231004,,570.4324557942705,114.06792151539123,625.7171803893491,0.9975150227546692,598.8676431128039,137.62714906561578,676.2857532123901,0.9972150325775146,612.0358271691923,82.92832537835436,678.3183106323178,0.9591546058654784,574.0494265990644,170.97873137419785,685.3123647590241,0.8022621273994446,518.5204395752709,14.769211868686886,661.7637416293868,0.8475632667541504,437.69661426525363,228.63523258763988,528.1758130092918,0.2894650101661682,438.08920798430887,-57.583747006770686,466.5944683315468,0.35739392042160034,570.6600043582254,294.1730412354307,336.51011702101874,0.1897047758102417,557.3830468169689,-126.5290942021172,300.8325782928018,0.014073073863983154,741.8321849309764,314.0774933273364,154.95931181156325,0.8497709631919861,723.3983978807289,-172.5963419343557,180.8156585119352,0.5473666787147522,407.58127634024726,204.51982448825817,19.23858582516317,0.02168607711791992,514.137498124375,-10.840815323852134,126.89886802499605,0.0028373301029205322,499.0510109430715,180.04574985875718,-277.04799844907467,0.004226416349411011,550.3716701681228,-67.88187322905041,-137.11707975609286,0.009559899568557741,330.25287160972044,166.2739924426997,-664.036500060814,0.004094570875167847,408.6209045015213,-130.80459364407986,-532.5735217209982,0.005250692367553711,1755.44,2009.4278916694507,5.396588580350026,359.77,697.2600146648763,2094.69,8.416471450875065,90.06,1759.88,1453.6192825582739,6.7069399687749085,179.85,355.0233089550511,2093.57,8.603294290175013,89.67,237.93636898627625,2101.7104685179,9.38011712947496,96.98,171.16354321400104,2114.713997067025,8.143177160700054,104.77575400914921,1748.8932942901752,2220.383162495824,8.217291357199791,178.81,1748.4632942901749,2240.966222527049,7.36,178.81,,,,,,,,,1a,7,1568223547
28867,28867,1184.6662667585886,1568224500.1366012,1184.6662667585886,-82.05009046537587,,572.4789415042031,112.6805598202365,621.2896903107318,0.9972007274627686,598.8164570914768,138.77744424121522,674.9980920814489,0.9976793527603148,607.2538328401793,81.64108884979433,672.6596072524568,0.9766907691955566,577.8974919488919,168.45438901976127,689.443351562277,0.698764443397522,534.3656504807753,12.271298048131964,664.3957133762977,0.8412967920303345,443.3121419498426,226.52051509375613,516.9071525338659,0.16863051056861875,439.7828040581556,-60.75632179668829,460.79715610820426,0.2218329310417176,566.1444739353763,292.5261053234833,342.0463778089743,0.2319064438343048,574.6994680804365,-134.98821059003583,283.5271728710254,0.0236017107963562,745.7476476620801,323.19653661859587,160.1086865403783,0.692771315574646,730.7032023818906,-175.87065109030362,178.91215763462918,0.8584355115890503,409.4025546398246,206.63686046776715,-12.322674081440198,0.06972694396972656,542.9760917391596,3.5279130257037856,119.56459907165278,0.002559453248977661,373.13054834868825,168.1904183764253,-444.3423998181073,0.00931742787361145,686.4340790107368,-53.92434177593189,-16.092436357185562,0.009173482656478882,296.2524845794585,155.5749549263081,-712.6374052280313,0.0051084160804748535,467.5416042681054,-99.93643736196371,-474.521443423271,0.007827162742614746,1755.44,2009.6078404963785,5.403253351717713,359.77,697.5432674480028,2094.69,8.433133379294281,90.06,1759.88,1453.3960127174564,6.6836132689880055,179.85,355.3098941238617,2093.57,8.606626675858855,89.67,238.24628085487362,2101.670479889694,9.370119972423431,96.98,171.4301340687085,2114.6573465103993,8.156506703435426,104.56914609675093,1748.8966266758591,2220.1132392554327,8.163973186258298,178.81,1748.4666266758588,2240.7196259864445,7.36,178.81,,,,,,,,,1a,7,1568223547
28868,28868,1184.7,1568224500.170549,1184.7,-83.91062345943007,,571.8959082729734,110.36309507876858,622.6481891512545,0.997576117515564,600.5353160215002,131.82535950184257,674.6347151164166,0.9103828072547911,614.7065157735261,79.08155623250991,673.2675188189097,0.9840323328971864,572.789447140259,168.5473169179605,686.7556804714383,0.7495238780975342,509.16602939384194,10.489494197625934,652.4219393365781,0.7765469551086426,438.1529869094104,225.14633156060177,506.3240831029447,0.1935274600982666,442.796594786866,-57.68038050696316,470.24323627011535,0.2479356229305268,559.631314962862,296.06104671968933,339.3989108831628,0.2259904444217682,507.01625156374405,-115.66452049737379,323.06033716732435,0.9444833993911744,748.2923153043297,322.4755915143652,156.86536724181832,0.5041097402572632,725.4939802289888,-178.98105766418922,174.71373888520282,0.6300690770149231,422.8003769002117,208.01089185352515,-18.806290087300397,0.023682504892349243,466.67736774269935,-15.059057846292653,130.32531497047566,0.10457423329353333,330.84336370790334,181.3096451449812,-555.0109589484381,0.011833369731903076,653.9640037959779,-40.802419358835714,32.119958010152914,0.04984667897224426,276.3444494941611,145.0850629310244,-731.6719916259219,0.00397685170173645,485.81476275860825,-85.35614007509521,-419.2398161263063,0.01579940319061279,1755.44,2009.79,5.41,359.77,697.83,2094.69,8.45,90.06,1759.88,1453.17,6.66,179.85,355.6,2093.57,8.61,89.67,238.56,2101.63,9.36,96.98,171.7,2114.6,8.17,104.36,1748.9,2219.84,8.11,178.81,1748.47,2240.47,7.36,178.81,,,,,,,,,1a,7,1568223547
28869,28869,1184.7331157816325,1568224500.2038288,1184.7331157816325,-91.8338797038102,,558.8843394855237,113.9612138653502,614.8491286945023,0.9974964261054992,594.6110300780086,138.91304698909624,671.8968304372366,0.9943456649780272,604.8865130075699,78.37401686574711,668.968672003625,0.9815354943275452,572.4980857864564,169.2034481977505,689.0873545835666,0.6140736937522888,1829.493345302308,123.60131982028179,1057.9810899960823,0.7388187646865845,441.707644673319,241.73432686411732,516.7558737417157,0.7238819599151611,442.4691398679449,-59.47142219963647,459.4177228432495,0.3115808069705963,565.2093595665492,298.2342629906068,319.4949873271453,0.5615571737289429,530.0074567663273,-123.73105397087404,303.1271242985993,0.08120763301849365,744.4012867927063,328.05237340669737,148.80798862680552,0.6128431558609009,723.871124432985,-174.69861354895434,174.5947243957449,0.7972129583358765,413.6390924625009,183.9064965489846,30.345309871018767,0.052578628063201904,474.56416719867605,-5.0724407220633525,106.1809220628004,0.017824560403823853,297.84275875091794,190.85462127805576,-576.133130102329,0.024738192558288567,564.2956089064037,-59.58551277678439,-177.4567664579551,0.05284294486045837,267.40021604782385,166.75234087023026,-741.6139205275772,0.002867162227630615,526.8185268860857,-77.54807700265341,-421.94538386505536,0.005544424057006836,1755.44,2009.9688252208139,5.413311578163222,359.77,698.1048609875476,2094.69,8.416884218367764,90.06,1759.883311578163,1452.948124263064,6.66,179.85,355.881484143874,2093.573311578163,8.593442109183883,89.67,238.8679767691798,2101.5935726402045,9.393115781632234,96.98,171.96492625305785,2114.543703171225,8.163376843673554,104.15468215388016,1748.9066231563265,2219.5651390124526,8.18616629775414,178.81,1748.4766231563267,2240.2282547940845,7.36,178.81,,,,,,,,,1a,7,1568223547
28870,28870,1184.7663978705082,1568224500.2372758,1184.7663978705082,-105.03312347989176,,565.5641883528732,106.61570228733936,616.3268632832088,0.9975675344467164,605.6011725242305,134.95113613352092,671.5265590770288,0.9671022891998292,594.2968049035371,72.38475017447081,666.3138935273823,0.9465765953063964,583.5127186425036,167.94561465097254,690.0350239858479,0.7828030586242676,949.7573292405459,50.58518816688913,783.6479088361766,0.2972889542579651,433.50905464569365,243.08503760389908,517.9237988977461,0.7212509512901306,436.05467462009767,-49.6485646558582,497.2278651572098,0.4787011742591858,566.6882510697944,299.3683538283497,329.9174473965012,0.2193689942359925,529.8359455977777,-108.3844746686032,343.29820434146336,0.7983353137969971,741.2498897636032,330.95369864762387,160.32852628743632,0.912664532661438,717.5298562478317,-175.75882653214884,169.88246707438734,0.7426906824111938,401.1554000102452,172.32365169051403,72.47074337935463,0.26738297939300537,447.05942207427427,-13.043428648045655,107.52421566104657,0.040132373571395874,448.0116238196235,169.93909161814508,-302.1223058231856,0.03659021854400635,641.5578812382544,-41.05095197122657,-58.426272429859715,0.17709100246429446,240.97833694113632,176.8605967723692,-762.4434356284593,0.0023157894611358643,519.9891433023859,-79.49220462943255,-449.4425967931023,0.011744022369384766,1755.44,2010.1485485007447,5.416639787050818,359.77,698.3811023252181,2094.69,8.383602129491813,90.06,1759.8866397870509,1452.7251342675952,6.66,179.85,356.1643818993196,2093.5766397870507,8.576801064745906,89.67,239.17750019572614,2101.556962342441,9.426397870508188,96.98,172.23118296406548,2114.487123620136,8.156720425898364,103.94833320284924,1748.9132795741018,2219.288897674782,8.26271510216883,178.81,1748.4832795741015,2239.9852955452907,7.36,178.81,,,,,,,,,1a,7,1568223547
28871,28871,1184.8,1568224500.2710445,1184.8,-88.84804957792299,,564.7120817025475,111.83478362931952,619.0076005380273,0.9963954091072084,598.5610810073931,137.9908192343468,672.8033941053234,0.9950627088546752,607.6573636728848,78.9137782307132,668.5720645943188,0.9969451427459716,574.1234179009663,171.77624883831038,689.6853771943373,0.7661452293395996,566.3315605536325,14.938723217457213,668.0251623631748,0.7268572449684143,430.8188931596469,251.18007035289205,531.4041481056141,0.9220775961875916,441.6049348151328,-47.995526768186636,512.3736610649446,0.7275614738464355,573.9979075226372,297.7047875744912,325.2077577797051,0.6468788981437683,531.2362890419677,-109.25019388672615,345.9721772524,0.8218083381652832,740.184498075208,332.5938253619252,163.0571747502254,0.8739597797393799,717.3702448416518,-167.55392228794872,166.758017309708,0.8586944341659546,413.5827402059012,173.54610371970074,60.31197568263092,0.3567883372306824,448.4853655222876,-21.077144592350255,102.32992433279541,0.11686444282531736,287.7949558343932,178.0545475451781,-565.8264945296603,0.010072857141494751,625.4061249033774,-54.5349816069158,-118.63603901764928,0.12013474106788635,341.2375233232893,121.71377327871927,-652.753312083902,0.0017325878143310547,514.8824180861575,-79.19652172295416,-457.4670167564338,0.002092421054840088,1755.44,2010.33,5.42,359.77,698.66,2094.69,8.35,90.06,1759.89,1452.5,6.66,179.85,356.45,2093.58,8.56,89.67,239.49,2101.52,9.46,96.98,172.5,2114.43,8.15,103.74,1748.92,2219.01,8.34,178.81,1748.49,2239.74,7.36,178.81,,,,,,,,,1a,7,1568223547
28872,28872,1184.8335093010373,1568224500.3047931,1184.8335093010373,-83.12963349134306,,569.4687346875453,115.45768468125559,617.5657903090976,0.9977598190307616,604.4594400374373,142.52632938249909,674.6762971087,0.99487042427063,603.4296829386999,80.50160240322603,667.3621144550012,0.9818438291549684,573.6547090929228,174.37226344448658,687.4231551275423,0.7687275409698486,492.77165307610977,13.656279263348804,646.2944338054035,0.6396787762641907,430.8779526838976,253.51271928613141,531.9018493823291,0.886856198310852,440.7735931675628,-44.401894703368036,495.1111790181922,0.19621780514717105,566.2343580340645,300.3026964698492,320.4441701286944,0.6385282874107361,532.0609059103447,-108.67193589879246,339.51360004118845,0.8836647868156433,737.8962592623685,331.2922798958187,159.77163532091842,0.8243169784545898,714.2512440734007,-162.24598928945048,173.13928569304326,0.4985152781009674,428.1795962561083,180.43861976738225,52.18396863883989,0.22209680080413816,441.62136385076064,-22.68357301421659,106.25982420856907,0.3895809948444367,219.5532684653588,186.50985670269336,-683.8397483049217,0.010996878147125244,699.8027434797901,-44.48978933720417,-53.985891197617036,0.05671375989913941,262.20315275801426,126.11298452220323,-734.3718183035472,0.007772386074066162,462.0961115010888,-64.68387338960407,-510.5666618073437,0.005784332752227783,1755.44,2010.5109502256014,5.4132981397925315,359.77,698.9414781287137,2094.69,8.366754650518669,90.06,1759.89,1452.2788386131533,6.66,179.85,356.7381799889211,2093.58,8.57675465051867,89.67,239.8016364996473,2101.4797888387548,9.436543489273863,96.98,172.76472347819495,2114.3730341882365,8.15,103.53559326367224,1748.9267018602075,2218.735223731494,8.276332328029058,178.81,1748.4967018602076,2239.4920311723235,7.36,178.81,,,,,,,,,1a,7,1568223547
