,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
34402,34402,952.1331695308296,1568719738.3607652,952.1331695308296,-69.12613287836818,686.8183793550061,80.07954384797141,726.7085379869006,0.0003819465637207031,699.0107428710107,111.80379632497049,745.6328742792633,0.942537486553192,708.1266927862202,61.69033402843446,753.2644544374066,0.9248070716857908,687.5980829863735,154.15235275958887,778.5475429171249,0.4587890207767487,688.0395015402902,23.79672295063434,774.253743888944,0.6422879099845886,522.1137713936157,197.02805417434558,653.7119303324928,0.9933983087539672,505.41951840343086,-19.651447501362078,654.311883039411,0.8938644528388977,665.7840465319691,238.82102031475068,418.38076379054553,0.8203549385070801,603.4637840035764,-85.92506332366207,422.61224484111005,0.29386836290359497,831.1208851232843,314.0347420347508,231.87019157514615,0.574977695941925,764.8996274512648,-160.6172595091858,216.94638757673968,0.6974624395370483,440.4526642000665,190.94257333126086,251.95413805249046,0.6632098555564879,436.9009876811076,-14.156807517895155,259.705439557489,0.7100950479507446,832.0670930956833,190.96935262899768,80.34846909652572,0.043320327997207635,758.6507806425302,-35.6396298772012,63.12510878302032,0.2867758274078369,568.8397776106743,211.384717617943,-465.1932933048888,0.0846233069896698,581.5420881489438,-83.25959270369997,-457.7596753692842,0.014488279819488525,1756.103366093834,1950.2057985133965,5.2566830469170425,357.48,1761.34,874.9611302372758,6.870049140751128,180.1,1761.35,889.5811302372758,6.706240780156894,179.85,1399.010049140751,819.264889457119,9.493366093834084,181.84,704.7520392935536,2094.68,7.859852577746617,90.06,634.9386240589685,2094.76,8.38,90.06,1759.87,1457.0714250817825,8.74,179.85,411.74189187130025,2093.893316953083,8.846683046917041,89.67,233.77189187130023,2102.2168304691704,8.849901718497746,96.98,,,,,,,,,,,,,1a,15,1568718601
34403,34403,952.1666388107176,1568719738.3942814,952.1666388107176,-88.4079849243033,691.517112919548,78.4709169887536,729.9060531834816,0.0021998584270477295,700.9175099951323,106.83437910843422,748.8342275724644,0.9682536125183104,701.9656475567177,60.78160397605372,754.6525147434137,0.9540519714355468,687.3824068118631,152.47156549613172,778.3517016822811,0.4626278281211853,684.4611829749415,19.147407158356266,775.4773150350377,0.5618677735328674,526.4121475888172,192.38363989988014,655.5340505044228,0.9921441078186036,501.58224874584664,-23.540314531582517,651.5381550153364,0.8922386169433594,655.5520760591456,240.868539150328,412.9301133455989,0.7721323966979979,595.4477420349195,-87.44524380017765,418.4654550011537,0.28998979926109314,832.118543496704,317.68273574978036,228.39371690343842,0.5824594497680664,761.9159584186748,-161.83077200631942,215.36265765081848,0.8900151252746582,441.2998844846959,188.47005777060485,250.6500649669207,0.7113623023033142,435.02422723075586,-14.917286525163446,262.0750808911898,0.7031121253967285,833.7446383121593,187.06287305740398,78.43790262711684,0.021435201168060303,727.5453273720682,-37.31401725667953,71.70184683133297,0.4350183606147766,518.6126532168163,237.0720919273544,-516.0311105721619,0.036812275648117065,560.1563087535526,-75.33159105414114,-440.13077106466835,0.013543456792831421,1756.0966722378564,1950.3831856968038,5.2533361189282335,357.48,1761.34,874.7301922060483,6.860008356784701,180.1,1761.35,889.3501922060482,6.793260907865921,179.85,1399.0000083567847,818.9469312981822,9.486672237856467,181.84,705.0164466046697,2094.68,7.889974929645896,90.06,635.2197660100284,2094.76,8.38,90.06,1759.87,1456.7802423467565,8.74,179.85,412.03642153431537,2093.896663881072,8.843336118928232,89.67,234.06642153431545,2102.1833611892826,8.869983286430598,96.98,,,,,,,,,,,,,1a,15,1568718601
34404,34404,952.2,1568719738.4276893,952.2,-73.25956604549711,691.4161174610118,77.04504966010892,732.3281184805678,0.004399687051773071,688.9670447078934,106.44595038628194,742.4395624713343,0.9438849687576294,701.2893595398822,56.52061298904685,748.9097190731267,0.8954960703849792,687.0041027904264,149.61749828880428,778.9442183653549,0.4026522040367127,684.1067680013413,16.683630954019144,774.6646919575458,0.653039813041687,521.5102766356453,189.1046401470556,655.5831728760253,0.989899754524231,507.30049432603585,-23.00003022859697,657.0588004289924,0.8764855861663818,634.2996187363524,238.85612973505928,429.89373761223254,0.4900909662246704,590.5892668562989,-87.34170843137088,414.7609282751319,0.18767553567886355,835.4834492189364,318.97670095816187,228.17967855299582,0.5724135041236877,757.8613861200209,-162.27841052534885,214.6327453422169,0.9100847244262696,436.84385089161833,186.9236268678101,248.85549253174182,0.6596051454544067,451.24388723501954,-10.100394061568359,275.6364298139722,0.7085336446762085,837.7761906883961,187.1890861025741,79.06141225868504,0.02877843379974365,707.6716366440303,-37.322896272501936,68.99335180718487,0.20231887698173529,446.2719383908654,261.7312818429966,-586.7683819128692,0.027452021837234497,467.28411392749604,-107.3941825437768,-522.9284847530665,0.014454215764999391,1756.09,1950.56,5.25,357.48,1761.34,874.5,6.85,180.1,1761.35,889.12,6.88,179.85,1398.99,818.63,9.48,181.84,705.28,2094.68,7.92,90.06,635.5,2094.76,8.38,90.06,1759.87,1456.49,8.74,179.85,412.33,2093.9,8.84,89.67,234.36,2102.15,8.89,96.98,,,,,,,,,,,,,1a,15,1568718601
34405,34405,952.2333889609694,1568719738.461128,952.2333889609694,-74.06650087973101,686.5596181900593,75.08015854478981,730.9193410722203,0.005134671926498413,699.7222150264754,101.79680059528408,749.4081581057179,0.9591367244720459,705.7480811525453,50.116543195735034,753.3575859131363,0.8944697976112366,688.3680169637307,146.34243841024616,780.8151321430339,0.3787197768688202,689.3187131551564,14.038709510752748,775.4304098929939,0.4941118061542511,521.5251885458622,184.79213229082782,654.8577867549569,0.990303874015808,516.5468956050884,-22.262011051365885,660.3180122289052,0.8793448209762573,634.2147228349253,238.2844905200716,439.7311516872104,0.463425874710083,587.4094897596806,-87.69322429535092,415.8250812991323,0.2563526928424835,833.1711226867238,318.92920575915224,227.51989958396115,0.5504392385482788,759.976042405691,-163.0989225191183,209.34434907211136,0.8751853108406067,450.9742695170332,187.5663317461332,266.7661600227265,0.7984431982040405,445.71226444579696,-12.679050938519886,272.53384756778894,0.7252022027969359,837.5651701754512,188.289064391102,77.81651400766435,0.033821314573287964,689.3300405484448,-40.41605521201017,79.5384899696532,0.4464293122291565,426.3394067648536,275.3364773422301,-610.345978551945,0.029080003499984738,460.0580996734704,-114.89259049221394,-428.9502854888746,0.012421339750289915,1756.083322207806,1950.7336225970405,5.25,357.49335558438776,1761.34,874.2729550654085,6.843322207806129,180.1,1761.35,888.8896161693116,6.903372272678545,179.85,1398.9799833117092,818.3128048707913,9.496694480484674,181.84,705.5404338955609,2094.68,7.893288831224519,90.06,635.7771283760458,2094.76,8.356627727321456,90.06,1759.8733388960968,1456.1995160395666,8.729983311709196,179.85,412.62716175262716,2093.9,8.863372272678545,89.67,234.6538228565303,2102.113272142934,8.873305519515323,96.98,,,,,,,,,,,,,1a,15,1568718601
34406,34406,952.2665996119556,1568719738.494388,952.2665996119556,-77.99605989550263,697.9285821097194,71.00747449620934,742.4500261909012,0.022102892398834232,711.2285981309799,94.17611422717636,762.4172848067682,0.753793478012085,705.7594497000989,39.765581194762774,762.8597868331365,0.8741736412048341,689.1712922403316,141.21995455224337,780.6344061051423,0.4764598309993744,688.1484761085011,8.439453321320467,775.6909225192564,0.5515419244766235,517.1236270596589,185.00378568454238,653.1702834924874,0.990787148475647,509.51475352893164,-25.726711460677837,656.619829535075,0.8968087434768677,630.3699358490369,239.18687094817014,433.9114868208798,0.4278382360935211,586.2849345610473,-88.43379858704546,416.3196673110359,0.13886815309524536,836.2455597579308,320.0785969694934,227.2483732434779,0.687023401260376,750.9876817221489,-165.23209512725902,207.30315471588074,0.88416588306427,448.8074043540402,194.2628621545987,254.76446241739663,0.7229514718055725,442.024448898678,-12.422021588643027,266.65395196415807,0.661457896232605,830.1008169607322,188.82300253732572,78.56931636823093,0.032043009996414185,715.5360568458466,-44.99303540410345,116.86217847346472,0.3853869140148163,421.72370883054435,281.26970918902373,-617.4076492985338,0.048716366291046136,489.3595059139367,-89.5044855737261,-357.0225658751304,0.010088026523590088,1756.076680077609,1950.906317982169,5.25,357.50663984478217,1761.34,874.0471226387018,6.836680077608878,180.1,1761.35,888.6604626775063,6.926619728368928,179.85,1398.9700201164133,817.9973036864218,9.513299805977807,181.84,705.7994769732538,2094.68,7.866720310435508,90.06,636.0527767792316,2094.76,8.333380271631071,90.06,1759.8766599611954,1455.910583375986,8.720020116413316,179.85,412.92273654640496,2093.9,8.88661972836893,89.67,234.9460765852094,2102.076740426849,8.856700194022192,96.98,,,,,,,,,,,,,1a,15,1568718601
34407,34407,952.3,1568719738.5278382,952.3,-69.68789435567015,695.4142096116382,71.86064845577314,739.5671174419466,0.010969996452331543,689.7865798267651,93.6504304282174,744.3653214496668,0.9127591848373412,692.8929651849771,41.33967527102071,744.3928312537167,0.8283864259719849,685.72462920612,139.624945520713,776.9209308925783,0.39212825894355774,682.402400878343,3.6394306359948767,773.2451955170249,0.5251691937446594,516.9454176056292,180.02076929297138,652.7987931099563,0.9878699779510498,510.6044840235113,-27.070809479367863,652.4626125335642,0.9125261902809144,638.5529210278082,238.1414964054437,436.31641974462735,0.4703336358070374,598.1888083182672,-94.05178138999244,420.8717040790258,0.2851423919200897,836.673319388959,320.75584057183767,227.4827598005464,0.659227192401886,758.2998505428568,-153.2080805319235,217.3281885161788,0.7519850134849548,450.20903726803743,199.67403425426144,254.7140015895489,0.6497829556465149,445.888989878449,-9.624993304207267,266.9274529675929,0.6121255159378052,854.8818476450191,224.0910751009296,109.0012327645702,0.0345005989074707,720.5505716329219,-46.437931363690225,133.4681933785994,0.3194884657859802,366.20600323104486,323.77407614964727,-679.6026951744574,0.02055397629737854,713.1288674520723,-55.01547360651247,-81.78509850016547,0.015142202377319338,1756.07,1951.08,5.25,357.52,1761.34,873.82,6.83,180.1,1761.35,888.43,6.95,179.85,1398.96,817.68,9.53,181.84,706.06,2094.68,7.84,90.06,636.33,2094.76,8.31,90.06,1759.88,1455.62,8.71,179.85,413.22,2093.9,8.91,89.67,235.24,2102.04,8.84,96.98,,,,,,,,,,,,,1a,15,1568718601
34408,34408,952.336473177363,1568719738.5644276,952.336473177363,-78.15607998767577,662.7273741211568,63.7181611548269,701.7702562213126,0.988173484802246,696.4677974214695,88.95655207015028,747.3806016937566,0.9029719829559326,693.8539133241486,37.48765120861261,744.6427684485893,0.8887358307838441,688.0980897162416,135.47747393583262,775.0409452776082,0.3736162185668945,687.4388011106978,1.7281027468516037,772.6167482659171,0.4542650580406189,516.4421387562293,179.11934808921976,653.7945794224042,0.987117350101471,511.3070659076261,-27.817384155141287,642.5109991737316,0.8926594257354736,640.4657644979468,237.2401296408718,437.4959461873239,0.42960280179977417,602.9877849474462,-98.42590828497005,421.0085193978052,0.2864218056201935,837.1537933254892,320.3675782027424,226.6948860406778,0.6455763578414917,769.5416010988191,-151.52915331820117,225.4162486285767,0.7712036371231079,452.97615921728965,205.6485482252959,255.03620696592256,0.6227955222129822,458.83133101403206,2.4743718429349206,279.1804239385266,0.5732645392417908,789.168734619551,203.95699155256568,26.64111395347971,0.12584993243217468,732.1595711845041,-40.12322192501213,143.6550328066071,0.43205463886260986,382.4940667552964,307.6203268140208,-658.9643591320046,0.01300087571144104,620.3718428646356,-59.90245112239754,-176.35789427670775,0.012200415134429932,1756.0627053645273,1951.269660522288,5.2463526822636934,357.55647317736305,1761.34,873.5683350761949,6.8591785418904445,180.1,1761.3536473177362,888.1783350761949,6.942705364527389,179.85,1398.9490580467914,817.3335048150508,9.49717414037325,181.84,706.3481381011682,2094.68,7.861883906417832,90.06,636.6363746898497,2094.756352682264,8.33553122415414,90.06,1759.88,1455.299036039205,8.753767812835669,179.85,413.5482585962675,2093.9036473177357,8.928236588681527,89.67,235.5609639607949,2101.9998795049005,8.847294635472611,96.98,,,,,,,,,,,,,1a,15,1568718601
34409,34409,952.3666444847943,1568719738.5946946,952.3666444847943,-102.29415190478242,657.6520142037901,62.985897369822865,696.8262838307846,0.9903353452682496,698.2606428211766,88.2849604572267,745.3324698231971,0.9289230108261108,688.4838829854018,35.336071344473865,740.3740126021216,0.9108268022537231,682.0826505387251,137.10483560915742,772.8391377871727,0.3488902449607849,685.6030410336957,0.19405548357190305,772.4865173851275,0.4634333252906799,520.7919457832244,177.27514876360803,655.509317939799,0.9865853786468506,515.7705854178377,-29.23779319661866,640.6056821232321,0.8904899358749391,621.7724757537054,237.83801631688854,433.74877211220763,0.35511165857315063,563.1940687130184,-103.79559625852993,371.13795684839965,0.8693796396255493,832.4633790572467,320.783326577722,229.10328841315632,0.656051516532898,753.6643904557768,-167.2956133445258,215.78650233739967,0.8877038955688477,447.5400488023593,206.48249845761373,249.9830470826268,0.6634453535079956,470.78812273695604,5.151959030327254,290.21409203571886,0.5854520797729492,784.8666222294657,195.67328834945118,9.773406124778377,0.13351833820343018,715.5866253691498,-47.76004115778971,134.11701716682052,0.2896486818790436,401.70018935774056,295.3572519952806,-638.5592054631079,0.02127599716186524,584.7557319579868,-62.27148740720543,-219.87426808771028,0.011517435312271118,1756.056671103041,1951.4265513209305,5.243335551520568,357.5866444847943,1761.34,873.3601530549192,6.883315587835448,180.1,1761.3566644484793,887.9701530549193,6.936671103041138,179.85,1398.9400066545618,817.0468773944542,9.470019963685123,181.84,706.5864914298752,2094.68,7.879986690876587,90.06,636.8898136722722,2094.7533355515206,8.356651139356018,90.06,1759.88,1455.0335285338099,8.789973381753171,179.85,413.81980036314883,2093.906664448479,8.943322242397155,89.67,235.82647146618996,2101.966691066726,8.853328896958864,96.98,,,,,,,,,,,,,1a,15,1568718601
34410,34410,952.4,1568719738.6281562,952.4,-78.18023092048679,661.6491808998994,63.15777006225858,700.4943153251793,0.9907002449035645,691.0045047939036,89.12833923719921,743.7355057668045,0.9319895505905152,693.7767735702165,33.15976696218555,743.573788305883,0.9189145565032959,678.0123131853159,139.43623260820806,773.7409468151004,0.2922568619251251,697.0317876162427,5.99317494121496,773.0776555779628,0.4848606586456299,521.1830425257257,176.58738651921863,655.3925749924776,0.9851890802383424,515.4255693029106,-30.23051644738254,642.0746900904271,0.858769416809082,632.211815295723,237.44468317894265,442.4668145601812,0.3501992225646973,573.8174758060443,-106.88224155391686,366.82672206715597,0.8610810041427612,835.436714658366,318.4165552145805,228.87550161938918,0.6670786738395691,750.7015630755105,-155.3484760667323,206.93096827112404,0.9386658668518066,446.2193025204976,193.56771464022256,263.7148194823073,0.1916775703430176,459.5888698204449,3.2349439988785083,289.0603774739285,0.6156906485557556,811.56617663467,191.49122939159042,49.6247450526401,0.03894573450088501,730.8171486250636,-43.102614265077015,137.41795430174525,0.5412879586219788,415.8625028200567,253.9238788835636,-629.7880674156017,0.02004566788673401,595.6764257379295,-59.846843711277806,-257.86005315435625,0.012574434280395508,1756.05,1951.6,5.24,357.62,1761.34,873.13,6.91,180.1,1761.36,887.74,6.93,179.85,1398.93,816.73,9.44,181.84,706.85,2094.68,7.9,90.06,637.17,2094.75,8.38,90.06,1759.88,1454.74,8.83,179.85,414.12,2093.91,8.96,89.67,236.12,2101.93,8.86,96.98,,,,,,,,,,,,,1a,15,1568718601
34411,34411,952.4333008853771,1568719738.661515,952.4333008853771,-88.41114244932638,657.3399233696261,61.8703771123252,697.2297543794153,0.992505431175232,693.9402236608267,90.15948049213095,744.6175430956482,0.9348592758178712,690.9208633576065,31.272262939325884,742.4031117555148,0.9281350374221802,676.412526261697,140.74477472019942,774.4360069269072,0.31961390376091003,697.1484198822601,6.710764350499374,772.5330535388142,0.4932244420051575,521.2250871474481,176.87545316179532,655.3544396388289,0.9872504472732544,509.5039442662391,-33.399892596041404,636.3738424004333,0.8242670893669128,623.43014738431,236.57159920192314,439.50894446100637,0.4458631575107575,573.727589069121,-103.20225289857694,369.12063329638124,0.8624392151832581,836.0557374820851,317.9577313407322,228.7095189459707,0.616797685623169,771.9210293105176,-145.39139612371312,220.63745342189486,0.9327608346939088,453.6472133117703,196.7575263252745,265.59676653269867,0.7361029386520386,447.79670863989793,-2.555064831684513,272.1156077964093,0.5273833870887756,821.4768648110147,191.7203420012225,68.30247349217188,0.041768133640289314,734.0282753431475,-43.60408628074479,130.49649265480713,0.4932466745376587,414.0722341062377,235.6191640786544,-632.8678105830971,0.03013521432876587,592.6247075788164,-63.93846989090254,-283.67551089051096,0.012262910604476929,1756.0433398229245,1951.7764946924979,5.246660177075398,357.65330088537695,1761.34,872.9035539794363,6.876699114623006,180.1,1761.36,887.506893802361,6.9433203541507975,179.85,1398.920009734387,816.4169716774562,9.436669911462301,181.84,707.1164070830159,2094.68,7.909990265613098,90.06,637.4497274371668,2094.75,8.386660177075399,90.06,1759.88,1454.4436221201447,8.83,179.85,414.4130477913176,2093.91,8.926699114623005,89.67,236.41304779131755,2101.893369026085,8.873320354150797,96.98,,,,,,,,,,,,,1a,15,1568718601
