,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
38340,38340,1208.5,1568649592.429393,1208.5,-94.1060222907339,,635.8936974255653,58.54430437733578,618.3449685834918,0.9967136979103088,661.282019311143,88.89672676600189,677.6614877574928,0.9929038286209106,666.5842918036088,25.68374880225905,681.0146668495912,0.9950839281082152,654.453792838581,120.55117572411608,706.8433703825058,0.3812745213508606,592.0642879400742,-34.94097628371037,674.1470574878531,0.5813935995101929,510.4379105885186,164.71850093805108,556.9338383612081,0.7595580816268921,508.698060290258,-71.90043188060812,551.6014315611122,0.8932375907897949,607.4940674328979,207.57435898163232,372.1683907730051,0.5945038795471191,599.2353404364543,-152.49543136845062,373.23806448534884,0.9716137051582336,790.3767965689923,254.83885815757682,229.3090226979695,0.3555796444416046,746.7291385936638,-200.06705547404408,215.35273142613082,0.5840357542037964,481.7246612288595,138.40736131103478,157.33236425343347,0.0019687116146087646,408.88885368303636,-51.242084834858616,139.9008379423463,0.18417078256607056,808.1482806525447,167.82280772496685,108.877791873972,0.3861995935440064,736.8709852595833,-55.91066917611256,64.42402237278353,0.4475710093975067,301.7124687856208,175.2762898061609,-684.692493149243,0.029144197702407837,1562.930944415564,55.223949838511935,667.0000292925358,0.21471235156059265,1755.56,2062.84,1.0,359.33,1761.12,978.15,7.83,179.85,640.72,2094.75,8.36,90.06,245.73,2100.75,7.01,96.98,1750.34,2150.18,1.78,178.81,1749.96,2168.55,1.71,178.81,1749.55,2188.62,1.71,178.81,,,,,1a,13,1568648330
38341,38341,1208.533225841688,1568649592.4627526,1208.533225841688,-94.10553407320862,,639.4696244177346,59.34956073484711,619.6077842070475,0.9964970946311952,654.8369366095735,90.30753039734628,674.7583391201557,0.991858959197998,659.671495867231,26.612219610831126,675.6839764838518,0.9329547882080078,642.6823106226901,121.74087942202743,700.9074432024942,0.4064541459083557,599.5773137332127,-31.17240239079556,676.9770814516236,0.5309926867485046,509.802642206343,155.48444875547355,548.9424922040314,0.7685229778289795,510.2412935492857,-70.41342758926119,558.8370975429317,0.7812873125076294,610.1986804140447,207.56082455401642,373.0576567646907,0.5653473734855652,603.7430935457643,-148.63810060542363,375.1923723523064,0.970974326133728,795.5442119009504,254.19986479942128,233.86084722211552,0.348720520734787,745.963928438086,-192.8784752846468,215.0545547493752,0.388231098651886,489.4584965889477,140.175697951027,160.658613721338,0.001889616250991821,411.7810540069605,-51.011364462399165,142.0231088099784,0.22122469544410706,697.9464800814948,159.15994212220232,42.372756419970436,0.7293251752853394,727.1244157636577,-61.201987896526276,55.83705185609068,0.706192672252655,293.4812275249128,166.16301396649982,-683.1265829620228,0.026639223098754883,995.2419705620488,-25.92545209466607,31.72867354665084,0.2547199130058289,1755.56,2062.8732258416885,0.99003224749355,359.32335483166236,1761.12,977.8875158506636,7.833322584168817,179.85,640.9957744860118,2094.75,8.353354831662367,90.06,245.95925830764838,2100.723419326649,7.000032247493549,96.98,1750.3433225841684,2150.113548316624,1.8464516833763325,178.81,1749.963322584169,2168.4868709007933,1.7731290992075155,178.81,1749.55,2188.553548316624,1.7764516833763322,178.81,,,,,1a,13,1568648330
38342,38342,1208.5662961450234,1568649592.495956,1208.5662961450234,-100.79998863456251,,640.3471982931667,61.192831612482394,618.3540042848398,0.9967941641807556,661.2854168725707,92.67358849222711,677.6027855741211,0.993705987930298,659.4562031762163,27.18650632846507,674.4365870467702,0.951890468597412,651.4394432600503,124.0912728557678,704.977730119281,0.3255847692489624,597.7868179922018,-31.85079539484035,676.4518130797385,0.5944253206253052,509.8160803735675,153.86396013561864,547.5119956261435,0.7605961561203003,514.4896631550582,-72.20393063735733,561.5897428813054,0.8131845593452454,607.1262987312402,207.3615081466011,372.1897235105107,0.5431855320930481,600.7274780905332,-151.01648907745366,371.6841526210637,0.9693822860717772,797.2947186862732,253.11064260554687,235.3473254294294,0.4212050437927246,746.4289230105221,-190.66444172642292,213.6028463955964,0.3025551438331604,475.38159416675575,139.9098509929932,151.52709039730675,0.001618117094039917,418.9395429631335,-47.64804898843994,140.96246626964026,0.2825325131416321,685.9702959312892,154.8113306103709,38.49646850227992,0.7312655448913574,655.2979111007123,-65.0417749795686,5.037485553028431,0.7078483700752258,383.1074012258316,158.7953769201783,-581.5571255487605,0.02492687106132508,791.533713971555,-60.74521099621663,-181.47004863294998,0.1962125301361084,1755.56,2062.906296145024,0.9801111564929488,359.31674077099535,1761.12,977.6262604543144,7.8366296145023515,179.85,641.2702580036952,2094.75,8.346740770995298,90.06,246.18744340066215,2100.696963083981,6.99011115649295,96.98,1750.3466296145025,2150.047407709953,1.9125922900470076,178.81,1749.9666296145026,2168.424037324456,1.8359626755446572,178.81,1749.55,2188.487407709953,1.8425922900470075,178.81,,,,,1a,13,1568648330
38343,38343,1208.6,1568649592.5297954,1208.6,-100.74439686081642,,644.5566152526486,61.525125898379535,620.4574101947243,0.9966887831687928,661.7447903967791,92.3434399988862,677.6757503755605,0.9946067333221436,656.0870528953,27.95747564094481,672.8222564940676,0.9444165229797364,654.220648013707,124.82149426460836,706.9248492070262,0.4184395670890808,597.6528699670647,-30.65408282515868,675.8115876075505,0.553417980670929,508.79719729902814,166.17773479282636,559.4076265932256,0.9632074236869812,501.49860883268883,-75.21896550727864,560.0864062533115,0.8122889995574951,616.6493174027818,218.65297659292264,366.4069792650442,0.9496320486068726,600.2012220910908,-151.08983369994195,372.041062364539,0.9721264839172364,792.5551953393817,256.7136144540113,232.75919060169394,0.31205880641937256,741.3763834801863,-190.23010037164428,208.49056066194493,0.3329622745513916,472.8327720117137,138.7339548331997,146.77787346654054,0.001951754093170166,406.11178973430987,-49.42201691479622,131.7583474168818,0.2863370478153229,667.4705919490788,154.4663191454437,30.14365003219396,0.6377413272857666,654.3385119684845,-64.79418842480366,4.727209814658124,0.7267873287200928,357.82899922081634,158.52605709018337,-560.2743878489135,0.05420631170272827,670.4643851413239,-80.57452155434095,-311.64327990299824,0.24458274245262146,1755.56,2062.94,0.97,359.31,1761.12,977.36,7.84,179.85,641.55,2094.75,8.34,90.06,246.42,2100.67,6.98,96.98,1750.35,2149.98,1.98,178.81,1749.97,2168.36,1.9,178.81,1749.55,2188.42,1.91,178.81,,,,,1a,13,1568648330
38344,38344,1208.6330547844725,1568649592.5626714,1208.6330547844725,-95.40050273441084,,639.33257812519,62.9046393118436,616.8480420839069,0.9961023330688475,655.3451457237567,93.96328038654222,673.734189498238,0.9955769181251526,651.8700640786698,28.710654123230835,672.1418398805799,0.9962444305419922,653.3341665463157,126.17335540904621,704.547364518482,0.4257852733135224,600.8065295974986,-28.847598422844296,678.1126484472468,0.6311456561088562,504.66764240456826,164.97847215313283,558.0812102434356,0.9650027751922609,505.5120125065174,-71.67940978571367,557.8369773281859,0.7565727233886719,628.5008536122775,216.6023265352165,374.3304301184993,0.9269593954086304,593.84104951252,-145.12834562232715,374.2315709114239,0.9680111408233644,795.9723821605406,255.11789915075943,235.578430745206,0.3629843592643738,744.7728852556653,-189.41731761863758,212.31741727389584,0.4275459051132202,477.6575873352703,140.0699174525105,148.29676996941882,0.0019728541374206547,422.3345773381511,-45.327672944478856,144.4546625989223,0.2418849766254425,662.6628295009525,153.51846320105759,30.697308627065574,0.5875707268714905,670.2149038186798,-68.02178349225923,18.449818036699355,0.6592637300491333,382.5341039059033,165.22964348429957,-506.9624775627036,0.0749920904636383,628.2635187878959,-90.24556452318005,-354.71683847019426,0.2243393063545227,1755.56,2062.97636026292,0.9997493060250922,359.30338904310554,1761.12,977.102172681116,7.826778086211069,179.85,641.8276601895675,2094.75,8.369749306025092,90.06,246.65138349130626,2100.640250693975,6.99322191378893,96.98,1750.35,2149.9171959095024,1.9568616508693728,178.81,1749.97,2168.3005013879497,1.880167129316605,178.81,1749.5533054784469,2188.3605013879496,1.8868616508693727,178.81,,,,,1a,13,1568648330
38345,38345,1208.6667021444907,1568649592.5961368,1208.6667021444907,-88.06857145452291,,640.9840790546941,63.80627650137392,616.8686569486513,0.9955844879150392,655.4018117537063,95.72847826684321,672.5708135823827,0.994643211364746,652.1238047465064,29.18881215658302,671.0749994995017,0.9960474967956544,652.7070828649165,128.44976433532872,704.5517162429187,0.4495140016078949,604.0766362240901,-28.12125083738164,680.6536445450413,0.6792191863059998,512.9204055454206,167.37074371552671,561.5294571240793,0.9634755849838256,502.4414531029143,-73.19536790841751,555.3544023655899,0.7918006181716919,612.5532290598762,212.61915542333583,373.8160548026879,0.5972148180007935,598.6628710333102,-146.76303148695388,374.2494102555837,0.9719893932342528,796.8777652829292,256.7017341873904,236.74983783664425,0.3484708666801453,746.5387635540677,-187.27413270975416,211.77918898592247,0.3925520777702332,491.37811783940697,138.91777498342543,156.24351788707162,0.002414911985397339,418.0564194678112,-45.7126184438339,140.22010050242233,0.3421182930469513,720.3442029380118,165.28243729325362,66.601276576256,0.17805922031402588,702.3275917726256,-60.84179903954088,37.09454957581829,0.7602274417877197,401.5875805601728,169.5008699497011,-442.19853914937926,0.1343480348587036,624.3369782315044,-82.86940965280232,-378.7570123172793,0.2298499941825867,1755.56,2063.0133723589397,1.030031930041655,359.2966595711018,1761.12,976.8397232729724,7.813319142203709,179.85,642.1102980137222,2094.75,8.400031930041655,90.06,246.8869150114351,2100.6099680699585,7.006680857796291,96.98,1750.35,2149.8532659254674,1.9333084988564904,178.81,1749.97,2168.2399361399166,1.8599787133055636,178.81,1749.5566702144488,2188.2999361399166,1.8633084988564907,178.81,,,,,1a,13,1568648330
38346,38346,1208.7,1568649592.6292546,1208.7,-94.1044307979203,,638.1399995785638,66.68599105999782,614.3383180972655,0.995193362236023,658.7089623992664,98.49042173413635,674.2414905846541,0.9943973422050476,652.3875498874496,31.46368594089526,670.4856266040625,0.9961447715759276,655.7815665738548,129.57635110130957,704.5849169604172,0.476548284292221,594.979449487969,-26.982648833680862,676.5560051008878,0.7154942154884338,509.2746782592443,164.79366280657803,559.986001762133,0.9670144319534302,499.823175084818,-72.61067234994458,559.3735164418863,0.6866177320480347,609.2430112199262,213.21216744476857,373.4056368341598,0.5555185675621033,601.0109705930506,-146.20695390131755,370.2616759474938,0.976171612739563,796.2016897352008,255.35748857990185,239.09094467247056,0.38592037558555603,743.7636163960208,-187.53253076296681,210.47031122424264,0.3881883025169373,485.2770098153933,138.9269020954545,154.43893840564942,0.0021827220916748047,414.1483864203517,-48.5235706770764,144.35793244314854,0.1555185616016388,767.1416980016589,173.6874016666159,97.71020216468506,0.2530175447463989,792.9283991763609,-47.014326259277716,97.93875353000212,0.5203164219856262,404.4177865888829,144.53798670183406,-461.80551948482804,0.06281572580337524,624.2015714643844,-80.86039444874973,-390.3061887231,0.24469715356826785,1755.56,2063.05,1.06,359.29,1761.12,976.58,7.8,179.85,642.39,2094.75,8.43,90.06,247.12,2100.58,7.02,96.98,1750.35,2149.79,1.91,178.81,1749.97,2168.18,1.84,178.81,1749.56,2188.24,1.84,178.81,,,,,1a,13,1568648330
38347,38347,1208.733458229055,1568649592.6627223,1208.733458229055,-93.76533830342429,,636.6843587800486,68.24540729245327,616.7034975756122,0.9949740767478944,658.7041283563174,99.93623768986502,674.7462187486294,0.9945127964019777,655.530208537072,33.69788813586479,672.5599836024855,0.9966155886650084,653.7830854543732,130.2376941427349,703.7327309969716,0.4657658934593201,593.2602480746112,-25.208714289635434,675.8851106615903,0.8286821842193604,513.5749383669548,165.89344849272706,550.7833844182202,0.9777178764343262,500.02461549829763,-73.41233751499033,558.7677509793618,0.685149073600769,610.9439633717092,215.4262006693211,376.5244010166391,0.4750626087188721,596.2133195285023,-144.90664956998933,369.4828766660742,0.9741867780685424,791.4503954528909,256.6459967379743,235.46334999295033,0.31566426157951355,742.7749280156974,-188.62355359555372,210.30129948751147,0.44525790214538574,466.79915737943,138.1771548107038,139.05672311774669,0.0020993947982788086,403.9998973989903,-49.49458658774787,134.34406175782942,0.25919461250305176,691.9447947633987,160.1255495242099,51.1376390073614,0.5065930485725403,694.3165311833403,-63.066050002019395,31.33966198729263,0.6725093722343445,415.6228647274672,162.70160929595204,-410.90469304011884,0.14958089590072632,618.2014546339143,-79.30608264100185,-392.7715315641156,0.2627767622470856,1755.56,2063.0834582290554,1.0633458229055015,359.283308354189,1761.1233458229055,976.3190258133708,7.8,179.85,642.6710491240623,2094.75,8.416616708377994,90.06,247.3508617804796,2100.553233416756,7.02,96.98,1750.3533458229053,2149.7197377189846,1.9735706352045312,178.81,1749.9733458229057,2168.11308354189,1.9002248122990295,178.81,1749.56,2188.17308354189,1.9002248122990295,178.81,,,,,1a,13,1568648330
38348,38348,1208.7667212489573,1568649592.6959946,1208.7667212489573,-100.5988927608831,,637.6411432654812,69.10281105587272,614.7605425664806,0.9947103261947632,662.420337575184,101.09340135832413,675.7207244126422,0.9937825202941896,658.9617679220023,34.24373600811168,674.5964252615643,0.9961857795715332,656.5295310209042,131.1219098545163,703.2349106946373,0.40418311953544617,591.1487257288193,-25.161843266923608,675.6751628841055,0.8313266038894653,504.9131222438986,167.89592766138642,557.6131263503496,0.9658875465393066,498.82437480222336,-73.55021216035458,551.9442850700324,0.7117267847061157,608.1441703490225,213.9493366142325,375.8200459065692,0.4551946222782135,591.1329412997475,-140.2196619439813,368.47745668666806,0.9679594039916992,796.8537592609952,254.6906953341936,240.02460967910253,0.35587990283966064,747.5548600810694,-187.70013756912917,214.67030487486096,0.4595240354537964,476.2368124225139,137.20204105769668,142.11262563620974,0.0023383796215057373,400.6435050076091,-50.45835354636612,130.12346370260616,0.2809708416461945,660.9102513259113,155.11047055221619,34.86130760098132,0.4933215379714966,709.3789926955501,-58.64094115053786,41.519152423046535,0.7389881014823914,464.1297740386558,164.26984638715646,-303.27555883185363,0.20995795726776129,618.2776370945867,-80.10474697540847,-397.84586272029253,0.21170738339424133,1755.56,2063.1167212489568,1.0666721248957327,359.27665575020853,1761.1266721248955,976.0595742581328,7.8,179.85,642.9504584912415,2094.75,8.40331150041707,90.06,247.58037661780557,2100.526623000834,7.02,96.98,1750.3566721248956,2149.6498853771895,2.0367703730189186,178.81,1749.9766721248957,2168.0465575020853,1.960098248123186,178.81,1749.56,2188.1065575020853,1.960098248123186,178.81,,,,,1a,13,1568648330
38349,38349,1208.8,1568649592.729283,1208.8,-93.65197548264601,,637.2621155220821,70.5434434921461,615.4910856141632,0.9945372343063354,663.056149686353,102.29279045612893,674.9645995205226,0.9941914081573486,658.2382533295101,36.24524197389593,672.3767783203783,0.9966661930084229,654.5340469319649,132.60214602261095,702.3350526477666,0.43508920073509216,591.2577976879495,-24.374205854293017,674.8752989393129,0.8743572831153871,503.8234784457529,171.83630101692336,558.9613314765217,0.9633605480194092,508.5823742592968,-69.56537555907228,553.7779277535993,0.7078716158866882,619.2795101096057,218.36461388578158,361.65419022823784,0.9513269662857056,581.5493463008132,-142.09897630120753,363.9603755959523,0.9772956371307372,818.5882447816675,268.1949533048243,233.93078825067815,0.6261575818061829,740.5959775361598,-190.2552748095457,210.09185631460699,0.4337691366672516,460.8175446428691,138.1912918260351,152.36532480868274,0.021497279405593872,406.8759210356048,-49.74697570506032,132.67238736889178,0.2665901184082031,663.5807321615113,165.01004161993941,48.043930637097304,0.6430076360702515,774.0348657732412,-50.50889420910102,84.75195601593936,0.4969340860843658,443.16008025450515,164.1936749648525,-301.0605482362268,0.14184331893920898,607.8525002634838,-85.50981406888214,-409.96663340906684,0.2353172898292541,1755.56,2063.15,1.07,359.27,1761.13,975.8,7.8,179.85,643.23,2094.75,8.39,90.06,247.81,2100.5,7.02,96.98,1750.36,2149.58,2.1,178.81,1749.98,2167.98,2.02,178.81,1749.56,2188.04,2.02,178.81,,,,,1a,13,1568648330
38350,38350,1208.8329070140053,1568649592.7625804,1208.8329070140053,-100.54289143782164,,640.7471050586056,73.34012022430875,616.8683989340292,0.9933552742004396,656.2128996091868,103.71586075223637,671.8973993767411,0.9928635358810424,658.0953176954831,38.41607974760343,672.4077654306195,0.9971153140068054,655.591732953994,133.61739068974515,701.9713129750006,0.3954073190689087,596.4306759618918,-22.409432813576814,676.3685155040296,0.8717014789581299,503.5209323874448,169.94932824470197,559.5314675359149,0.9624170660972596,503.18415440931483,-72.40706611343649,554.3510017370147,0.7533715963363647,624.8496681418413,223.0442269506273,371.54379085251503,0.9417510628700256,600.2772368629063,-137.20044934222057,373.53626513217796,0.9684529304504396,806.1437932672638,260.3966226667386,238.78194418909786,0.30594587326049805,754.7630704947569,-188.29390598842582,221.3684749820427,0.4473452270030975,453.79839012816535,140.0215934460688,164.4204739002175,0.013420820236206056,407.6101820241272,-50.640485322267764,136.39911174983862,0.2344312071800232,661.4074137439804,158.87353312851147,46.562509011503714,0.3593549728393555,744.3056810048653,-57.5438052548551,67.11463168497752,0.6721298694610596,529.3112160467043,169.87682854184638,-207.44591463797173,0.2591007351875305,600.5799928514011,-86.34486704515942,-418.23154992696317,0.2940893173217773,1755.56,2063.186197715406,1.0667092985994713,359.26012789579835,1761.13,975.5433252907588,7.809872104201586,179.85,643.5064189176444,2094.75,8.393290701400531,90.06,248.03705839663647,2100.470383687395,7.003546492997357,96.98,1750.36,2149.504313867788,2.1691047294111026,178.81,1749.98,2167.907604569189,2.0759419238089882,178.81,1749.56,2187.967604569189,2.082523326610045,178.81,,,,,1a,13,1568648330
38351,38351,1208.8658903696444,1568649592.7959554,1208.8658903696444,-100.54289143782164,,640.9347812974893,73.96456170689378,617.009545311171,0.9943361282348632,666.188710827098,104.77791965753029,676.0217647012755,0.9919372797012328,653.4208886986003,38.76641695533789,669.1458641782616,0.9973689913749696,661.199777634116,133.77269498668517,704.0712027970528,0.4347117841243744,590.8337351537841,-20.806890432061287,672.7222266423281,0.909082531929016,503.7799613002008,171.70897663138732,558.9884385643886,0.9629393815994264,501.22363644245684,-75.3421449780468,556.6363617788384,0.7954200506210327,614.0854693155038,223.02505496904067,376.3906536407631,0.6830650568008423,596.4904846715907,-141.98674943911718,369.0457467533457,0.9709072113037108,794.3509380954864,255.98718248131414,235.97302420373984,0.3315639495849609,769.7170396995576,-184.9443364716972,232.06840077480442,0.4033854901790619,471.0385739577064,140.56776826389716,182.7554676962917,0.01522231101989746,406.8613101321122,-50.9362788529584,139.80851102132112,0.25435495376586914,670.3630234263908,154.65931442141257,52.89149722441144,0.3644261956214905,729.1233282913,-58.48146438846069,55.462100386815045,0.6371898055076599,531.9912820768316,167.23152914807233,-201.5010456701294,0.14749565720558167,583.9230434204497,-83.59612406247815,-432.5052957218859,0.15622428059577942,1755.56,2063.2224794066087,1.0634109630355668,359.25023288910666,1761.13,975.2860551167743,7.8197671108933,179.85,643.7834791050125,2094.75,8.396589036964434,90.06,248.26464355054588,2100.44069866732,6.987054815177834,96.98,1750.36,2149.428452149818,2.2383697762530956,178.81,1749.98,2167.8350411867827,2.1320136283953635,178.81,1749.56,2187.8950411867827,2.145191702324229,178.81,,,,,1a,13,1568648330
38352,38352,1208.9,1568649592.8304696,1208.9,-94.1026858512993,,637.1478316843337,73.50160195045731,616.2321315578099,0.9933919906616212,659.78633970704,104.6213285312364,673.5939406437343,0.9911624789237976,659.053164369867,40.1537379955169,673.8710161772779,0.9963500499725342,655.8687118119424,136.26155361756005,702.3938269711794,0.4560323059558869,605.0678273496334,-15.513934632800511,680.6975194143416,0.88209468126297,509.3338174531083,170.38111838374587,547.9782342875478,0.9793715476989746,499.2588454081877,-71.87579675702331,560.2700788965167,0.6658844947814941,609.8081241391001,220.78212657165082,374.6179086118837,0.3762857913970947,607.7744488316257,-138.7993890587403,365.67497434294563,0.8892684578895569,795.2426187170445,255.40758476600757,238.88018186745185,0.267890602350235,768.8575254158881,-198.4127681904853,223.2409787385298,0.5771865248680115,489.9557398527523,136.8930085680109,176.080852187195,0.0015690028667449953,401.9425132118852,-53.743462596637144,140.8442107783802,0.16288858652114868,672.5596269922149,154.37538517341937,55.95757405596305,0.33390727639198303,758.3463934866472,-53.55240750836213,74.03557032702,0.498154878616333,636.9879673412469,159.20764439771287,-47.945761829921395,0.18644475936889648,587.255856101862,-83.33097426607928,-428.0005080363385,0.22168785333633426,1755.56,2063.26,1.06,359.24,1761.13,975.02,7.83,179.85,644.07,2094.75,8.4,90.06,248.5,2100.41,6.97,96.98,1750.36,2149.35,2.31,178.81,1749.98,2167.76,2.19,178.81,1749.56,2187.82,2.21,178.81,,,,,1a,13,1568648330
38353,38353,1208.9325461553872,1568649592.8626184,1208.9325461553872,-100.48689721935892,,643.4454591050578,72.915858593182,621.9985262913673,0.9968822002410888,652.4882427540838,106.63513152959072,670.443626354242,0.9906098246574402,659.5271167104795,41.828015849650825,673.8859572757638,0.9972072839736938,649.1187895829852,137.62621693502493,700.137075349478,0.3890265822410584,604.9359687229991,-16.39495051472907,680.8925558149559,0.8901818990707397,505.568277509081,170.71815687690608,560.5781463930948,0.9561188220977784,496.9608431982737,-72.17888764585891,555.4525828636231,0.7505738735198975,617.4523374838673,224.88601120973155,370.3258094202856,0.9186482429504396,596.1917651033341,-142.19995314441087,370.16729802798164,0.967957615852356,795.5594056388464,254.6688899919341,239.9416063532286,0.2999736964702606,755.0002085890117,-192.80926664500296,218.70440169631487,0.4096235930919647,481.14140180759324,140.13998378903764,186.02996265569683,0.008647173643112183,399.6298981859632,-54.285091248946635,142.03151605771558,0.1407845914363861,659.487383654398,154.75817413587532,64.41278474614134,0.7470952272415161,714.7441505884817,-59.418743487409344,44.08900535342536,0.500991702079773,697.1164061153063,158.0615349003441,24.74953910242237,0.14889991283416748,587.5507165603073,-82.41710541676173,-424.7279055140222,0.12251615524291992,1755.56,2063.295800770926,1.0762730776935554,359.23349076892265,1761.13,974.7661399879803,7.83,179.85,644.3433877052518,2094.75,8.393490768922579,90.06,248.72782308770974,2100.3839630756897,6.983018462154844,96.98,1750.3632546155386,2149.2816530736873,2.2383984581483567,178.81,1749.98,2167.694907689226,2.131416920303201,178.81,1749.5632546155387,2187.754907689226,2.144907689225779,178.81,,,,,1a,13,1568648330
38354,38354,1208.9662426654634,1568649592.8959033,1208.9662426654634,-100.43091213272983,,643.2343008357992,73.05405758213959,623.5343625308365,0.997068464756012,654.900783537072,107.47741236583826,672.8449642128376,0.9907296895980836,659.0543518086922,42.340924168162296,674.8776141594312,0.9971920251846312,642.4617317338532,139.36265565654398,695.4223988023334,0.4678017795085907,607.3881684476347,-15.897056374301133,684.0501257496544,0.9107458591461182,508.61002958176886,171.68667509615352,560.0781855330566,0.968111515045166,499.2509597977973,-75.84275614852609,558.8348513576974,0.7606936693191528,616.1884292089932,223.69937877557925,378.12124350910256,0.6237582564353943,595.2399192927222,-139.29571992219093,370.6631908092841,0.973170816898346,795.4384345401895,255.53530322114585,240.7196995309661,0.23773619532585144,764.0195637585596,-186.35767162360887,227.682599532727,0.4397604167461395,464.0274438166418,140.83079083317278,185.17749125188016,0.00796365737915039,399.5598819560003,-55.072976579147756,149.91478863144653,0.10876154899597168,658.0501946241512,153.80704803870643,64.5063005924475,0.7125627994537354,716.5331015320805,-56.49656070766935,45.14811717455609,0.6538876295089722,696.6849732542979,157.4597699913356,38.47415586658215,0.14073073863983154,588.2138850836677,-74.39973099751846,-433.50955053220457,0.07932797074317932,1755.56,2063.3328669320094,1.0931213327315557,359.22675146690733,1761.13,974.5033072093877,7.83,179.85,644.6264383898903,2094.75,8.386751466907379,90.06,248.96369865824178,2100.3570058676296,6.9964970661852455,96.98,1750.3666242665465,2149.2108904025267,2.164266135981156,178.81,1749.98,2167.6275146690737,2.0707632021664,178.81,1749.5666242665466,2187.6875146690736,2.0775146690737776,178.81,,,,,1a,13,1568648330
38355,38355,1209.0,1568649592.9292483,1209.0,-100.43091213272983,,643.4277273079665,74.01587204451096,623.2056402358114,0.9976556301116944,669.3380884778768,107.94617002338636,677.9173353353143,0.989411473274231,659.860365824153,43.08705328387496,673.2703224008668,0.9970967769622804,651.73646928468,139.5968904876493,698.5644332630244,0.518346905708313,597.0201805598399,-15.954394778986805,679.2277522506597,0.9145325422286988,512.1164730212748,175.57231237951748,563.7329876668523,0.9592853784561156,495.3035317229786,-78.35755698391056,558.5589010370459,0.7581976652145386,622.5552190023701,222.0548456700106,366.8014655217593,0.9630788564682008,582.6278890068644,-140.63926598083094,362.71044055236234,0.9635001420974731,791.0684914943013,254.48208966525584,236.74584388558011,0.25781476497650146,749.9965174850585,-191.49897787204415,219.17051822477558,0.496377944946289,473.5009494578476,140.0017759403872,196.3986115319902,0.009699136018753052,400.05097787803214,-56.105038898134794,152.17923951548613,0.1107211709022522,662.822322522452,151.54015938844998,74.41155226837141,0.6767064929008484,630.1425247488072,-68.01909529596321,-14.700671416329328,0.5577137470245361,698.6202559604612,157.44310167934856,47.8602012002917,0.1501072645187378,591.6482405845009,-82.12200024677301,-403.18785087360436,0.22011226415634155,1755.56,2063.37,1.11,359.22,1761.13,974.24,7.83,179.85,644.91,2094.75,8.38,90.06,249.2,2100.33,7.01,96.98,1750.37,2149.14,2.09,178.81,1749.98,2167.56,2.01,178.81,1749.57,2187.62,2.01,178.81,,,,,1a,13,1568648330
