time,sim_time,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle
0.0,0.0,1756.4179999741048,1964.727159514137,5.081645409039165,359.5672709986005
0.1,0.1,1756.4132936742299,1965.2197254323473,5.082770155195603,359.54905086185806
0.2,0.2,1756.4088807836613,1965.7244405610136,5.078871382522998,359.5151116599559
0.30000000000000004,0.30000000000000004,1756.4026460331888,1966.2453591701637,4.83190412550458,359.47575503628343
0.4,0.4,1756.3979365918424,1966.7613817939898,4.825819011747163,359.77762875019937
0.5,0.5,1756.3915746208963,1967.2739058706504,4.9926027352125235,2.7616083430825737
0.6,0.6,1756.386368214324,1967.772666733612,5.055436803503953,359.3914362849224
0.7,0.7,1756.3799015344503,1968.2639526447476,5.113721198645997,351.61209215336856
0.7999999999999999,0.7999999999999999,1756.373433735924,1968.7495558806681,5.154539205036765,3.6950801159459457
0.8999999999999999,0.8999999999999999,1756.3649489796912,1969.2790884106307,5.062930480816115,359.2109273431034
0.9999999999999999,0.9999999999999999,1756.3577273176209,1969.7667509649004,5.110657695021671,359.13475171965223
1.0999999999999999,1.0999999999999999,1756.3483479568529,1970.2786185856005,5.05902500479332,3.5536952760975193
1.2,1.2,1756.3400481138267,1970.7608968943687,5.024999138179312,359.0330799716736
1.3,1.3,1756.3318158827112,1971.24957147198,5.013921977256029,358.9989591294604
1.4000000000000001,1.4000000000000001,1756.3219364135784,1971.761198516241,5.004717548480472,353.97845826970234
1.5000000000000002,1.5000000000000002,1756.3121995624795,1972.2479842221292,4.9991404984899575,358.92604557252554
1.6000000000000003,1.6000000000000003,1756.3026108332563,1972.7359357542718,4.992702711331977,358.9102245225552
1.7000000000000004,1.7000000000000004,1756.2935668374066,1973.2368551489647,4.9790032540185525,358.90097103474324
1.8000000000000005,1.8000000000000005,1756.2844280990173,1973.7321974971392,4.979167098169954,358.96792298983655
1.9000000000000006,1.9000000000000006,1756.2763968053512,1974.2154295235346,4.976062416814103,358.93874289160544
2.0000000000000004,2.0000000000000004,1756.2682698910166,1974.7149486814726,4.966319460349769,3.0226210415604036
2.1000000000000005,2.1000000000000005,1756.261064654795,1975.2125818379661,4.959273207493078,359.0111983043914
2.2000000000000006,2.2000000000000006,1756.253574023145,1975.6987297653172,4.942279307655616,349.8464377545221
2.3000000000000007,2.3000000000000007,1756.2455940615387,1976.2006492408318,4.945376761903685,359.04024331709087
2.400000000000001,2.400000000000001,1756.2398094087623,1976.6796047284788,4.924263668955918,359.0546655988349
2.500000000000001,2.500000000000001,1756.231920917517,1977.186878210207,5.021762316473293,359.05136429789206
2.600000000000001,2.600000000000001,1756.2247368834194,1977.6843280084122,5.021394835460293,3.7192790356134307
2.700000000000001,2.700000000000001,1756.2172836635136,1978.1535873220873,5.011323673162585,354.55994264635007
2.800000000000001,2.800000000000001,1756.2089337304599,1978.6232178731848,4.9451277483737766,358.9520573280392
2.9000000000000012,2.9000000000000012,1756.1990446882305,1979.1053161010893,4.924434374147303,358.90350672056326
3.0000000000000013,3.0000000000000013,1756.1904814119678,1979.5993404541741,4.906517375559031,358.83293841018286
3.1000000000000014,3.1000000000000014,1756.1801055761398,1980.0848907586744,4.901042038788849,358.74352088684395
3.2000000000000015,3.2000000000000015,1756.1682882518755,1980.566818747221,4.8843740352780936,3.100147405939879
3.3000000000000016,3.3000000000000016,1756.1549275676273,1981.0520352719072,4.88756156714978,350.87733177683873
