,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,scenario,participant_id,source_file
28172,28172,883.0668667949582,1569241879.203495,883.0668667949582,,606.269835853413,27.55721975881316,610.2415137200849,0.9966149926185608,637.1324016524233,45.026913991342106,660.5536845005937,0.9903485774993896,645.4878518380248,-7.708052324473741,654.8500244699902,0.9876534938812256,593.2202938264188,80.48192695288421,663.7733516469863,0.5843349099159241,597.6484677741203,-59.22540009262001,649.7122396266425,0.6424072980880737,460.4866926247214,137.00898498741518,555.0862919049036,0.9694098234176636,489.1162667323565,-106.4957595395809,523.3961241899126,0.6526528596878052,549.2741030197146,219.19379334263851,335.98431919530435,0.3349687457084656,542.1565475914737,-204.52142864336903,316.2868043783452,0.11246821284294127,669.0773152000779,258.99224628374265,146.9051086904623,0.78629070520401,694.5042493000632,-209.3201184358139,122.41415272694063,0.8425295352935791,372.63404124331436,159.12643181531058,171.1531259787192,0.8816488981246948,385.08106437726485,-67.23052991537082,155.74092128397768,0.30260056257247925,690.1827518224451,175.51951935127298,-5.688219823798505,0.3283783793449402,636.5960083772247,-91.71775861752472,-3.1976644706194577,0.8062268495559692,386.4955881007009,190.45028187732763,-544.6563393728653,0.1845217943191529,174.20776760197649,-120.26444786318793,-774.9563617904791,0.009954720735549928,1762.2933133205042,1645.0643940132775,5.293313320504195,358.55331332050423,1568.0319324352936,869.3866266410083,7.043133205041956,268.61,2713.6543339747905,655.1820525122686,8.193433397479023,142.36,1761.1066866794956,983.6450656403357,7.98,179.85,1761.07,998.7117523198317,7.976566602520977,179.85,2455.7613208467237,874.23,6.506806756470631,89.83,1582.025245755798,869.7266266410085,7.043553474453849,268.61,,,,,,,,,,,,,4a,28,1569240955
28173,28173,883.1,1569241879.2367046,883.1,-80.21453415796346,609.9349984576047,28.023544918793448,611.8923379990438,0.99687922000885,630.7690325230559,46.239978706651364,657.6919433197141,0.9922579526901244,645.663597615166,-7.083625618941058,654.5243453637979,0.9896121025085448,598.1252701808996,80.02845246877851,665.5631722201217,0.5900505781173706,595.9897340008737,-60.03725975257451,649.7172757983233,0.6709339022636414,459.9221568013639,140.18347718272406,556.815010317671,0.9742538332939148,490.52830617917954,-105.81043468078371,522.1160848130481,0.6375088095664978,552.4991723753229,217.23425643278807,340.0719056224036,0.3789409399032593,540.3527311862118,-200.7291124161145,316.2762849883472,0.1792483627796173,674.595870367025,261.72232645396605,146.07601947825353,0.9597681760787964,708.7810415978563,-208.634253176096,133.24168217341415,0.8629125356674194,362.9404734364006,164.2811837340452,163.32010852107572,0.8911721706390381,380.35752484430975,-67.6944792372461,154.55513999535185,0.36228007078170776,656.0008968094132,171.3399980229916,-54.1850837339853,0.5922551155090332,634.6008676337725,-92.437684459334,-3.7448337257191895,0.8163453340530396,382.29125585095045,194.5945788472371,-552.8642241031199,0.12591272592544556,119.2990515084808,-113.84674520151708,-783.2566771025134,0.019936203956604004,1762.29,1645.24,5.29,358.55,1567.8,869.38,7.01,268.61,2713.82,654.97,8.21,142.36,1761.11,983.38,7.98,179.85,1761.07,998.45,7.96,179.85,2455.98,874.23,6.53,89.83,1581.79,869.72,7.08,268.61,,,,,,,,,,,,,4a,28,1569240955
28174,28174,883.1500072975293,1569241879.2701974,883.1500072975293,-78.40889386586613,603.1988537611161,27.262069916640268,609.0224679118644,0.9972546100616456,626.6748771661655,45.4315622376394,656.4862592944718,0.9920510053634644,645.6462208509714,-7.533264431384487,654.5002587647099,0.9880841970443726,587.4870820946675,80.84606407683425,662.3748529308742,0.560971200466156,606.4930370574174,-58.96615496828513,653.1227392663326,0.6516119837760925,459.6229728239653,139.3024913919817,557.3982211151266,0.9737976789474488,482.6076756546512,-108.17261227298346,520.5604254424428,0.6307097673416138,556.9273834853569,216.7953373250388,341.71343127468987,0.32384419441223145,534.6179119722807,-206.95718257118668,314.2098179110976,0.9617481231689452,675.8096011948649,262.7201093355385,144.2195690791666,0.9592902660369872,717.7158408354767,-207.2657626862174,138.0016934075608,0.8705028295516968,363.31712690553053,161.23674537370718,158.6457880304145,0.9025384187698364,388.6081192548396,-68.7324439011943,142.0101719881578,0.13785803318023682,676.1874020901906,170.04432850797278,-21.30299897288845,0.2904203236103058,619.5972141922439,-92.84331472824532,-10.587555901954973,0.8339942097663879,392.55404875295477,193.0552743542583,-543.6329320122402,0.3750194907188416,181.57895757245888,-110.17762979241142,-703.9391638907483,0.024756193161010742,1762.279998540494,1645.5000379471514,5.2849992702470825,358.55,1567.4499489172956,869.374999270247,7.020001459505836,268.61,2714.065035757893,654.6449525660604,8.174994891729575,142.36,1761.11,982.9799416197667,7.995002189258754,179.85,1761.07,998.0499416197664,7.965000729752917,179.85,2456.3000467041866,874.23,6.504996351235411,89.83,1581.4349481875427,869.7149992702472,7.08,268.61,,,,,,,,,,,,,4a,28,1569240955
28175,28175,883.2,1569241879.3036804,883.2,-104.5777042678681,606.8911413048093,26.936913178415605,608.7325575502174,0.9969318509101868,630.0701020475448,45.33593440042878,657.3873330546921,0.9908599853515624,645.6654670432706,-7.994236256073599,654.3860985132012,0.9859316349029541,588.0284178153082,81.3987548825837,662.3472136607362,0.6000735759735107,607.9081946283353,-59.1120769737481,655.2902981561438,0.6196271181106567,464.56452188830775,144.82999279738982,557.1487318310752,0.7241313457489014,481.76351430163976,-107.08681851210031,518.6130002916717,0.5976099371910095,554.6667013983513,217.76812463836708,342.5181924450882,0.3689567446708679,543.9705935793073,-200.7503220971124,314.3639075003483,0.8346647024154663,671.0607799117151,264.7003224796246,143.95191476471325,0.9595640897750854,711.7695765320839,-208.6598928361033,134.33154045891018,0.8486690521240234,365.99710692533785,159.47561375244925,165.69184585578236,0.898512601852417,377.52866940756246,-69.11408185446882,149.56388808165562,0.2999541759490967,688.3427699251442,171.54470067938863,-8.879565302097518,0.3118300437927246,617.4947087487649,-91.9376111993925,-10.783648146966557,0.8208795785903931,393.2467989914653,194.90091505245445,-535.2106044443889,0.2500232458114624,139.94529798983714,-113.8753308856026,-731.9872661516754,0.03531178832054138,1762.27,1645.76,5.28,358.55,1567.1,869.37,7.03,268.61,2714.31,654.32,8.14,142.36,1761.11,982.58,8.01,179.85,1761.07,997.65,7.97,179.85,2456.62,874.23,6.48,89.83,1581.08,869.71,7.08,268.61,,,,,,,,,,,,,4a,28,1569240955
28176,28176,883.2248249697855,1569241879.3367858,883.2248249697855,-104.5777042678681,599.6481770479743,28.31280539379284,604.8428186565789,0.9968188405036926,630.460118209552,45.6587158073522,657.0744998162222,0.9905422925949096,642.33476589281,-7.115932262313883,652.7625615779672,0.989005208015442,596.6108796018693,79.91192234940405,665.1956926801478,0.5231869220733643,599.2354463599336,-60.969526316060545,651.9306078025666,0.6587960124015808,469.8095752976346,146.52611756919973,557.6934238066191,0.7641187906265259,485.0470158426165,-108.38442828425741,519.7469133966948,0.5921834707260132,561.3657154827841,223.59458069407384,336.6909888440486,0.8173071146011353,540.9559804652564,-200.88697491227185,315.5562498476133,0.17364737391471866,679.3100869200233,263.20337182649683,147.1556201711846,0.967103123664856,714.7267213047107,-207.83617390634342,136.73280723338087,0.8631953001022339,366.30988041627336,161.53718297329485,166.62305049609532,0.8934341669082642,384.8785736954354,-67.4058410149635,159.1837536577891,0.35051125288009644,675.2507037966955,171.99254231781703,-12.157920990286415,0.3626871109008789,639.8067477650693,-90.8476207038565,1.813306351889565,0.820168137550354,380.2245224951925,193.2788381665398,-554.5603901465657,0.2671315670013428,129.14806460932485,-119.23240612451788,-793.9867908011906,0.011313110589981079,1762.2675175030215,1645.8915723398627,5.277517503021456,358.55,1566.9237427145233,869.365035006043,7.0399299879141735,268.61,2714.434124848927,654.1611201933732,8.142482496978545,142.36,1761.11,982.3814002417163,8.012482496978544,179.85,1761.07,997.448917744738,7.989859975828349,179.85,2456.783844800584,874.23,6.497377478849804,89.83,1580.906225211502,869.705035006043,7.0651050181287385,268.61,,,,,,,,,,,,,4a,28,1569240955
28177,28177,883.249923658936,1569241879.3702562,883.249923658936,-79.22045925132166,606.7883970883305,26.243543154178823,608.0909514972589,0.9971331357955932,633.9732008612028,45.59912680794217,658.4216273750039,0.99012291431427,642.1132999509522,-8.210093910295482,652.5061029800652,0.98602694272995,590.093136341409,82.16609531893963,662.9719175381395,0.6000656485557556,602.2320973059599,-59.53595291650458,652.5179957225539,0.5850163102149963,462.39137314890365,147.13116547757963,555.9454871166821,0.7229792475700378,487.1883012404765,-106.39322983682621,522.0514467050531,0.6022304892539978,559.4563303937109,223.45514082798718,331.55220452140776,0.7432587146759033,542.6229690345049,-201.2321387079427,317.02506713627724,0.1564696729183197,674.9677055375814,262.8167571467784,147.16769183025474,0.9641789197921752,705.0090039109854,-209.00407291091133,128.91937318212143,0.8459866046905518,366.45349333896314,160.50195728243455,166.26789138772008,0.9054906368255616,383.8058928683498,-69.57422943414673,159.45022632099986,0.3467414379119873,688.9216004239912,174.32858520822262,-9.558085426981421,0.2261242270469665,627.2730645813904,-91.51828855685585,-6.849619497723468,0.8129720091819763,378.2463818980857,194.3699996640984,-553.6215787081871,0.14355456829071045,173.30348760674968,-119.35833406658877,-771.1192514910381,0.008579820394515991,1762.2650076341065,1646.0245953923609,5.275007634106396,358.55,1566.7455420215542,869.3600152682127,7.049969463574415,268.61,2714.55961829468,654.0004885828092,8.144992365893604,142.36,1761.11,982.1806107285116,8.014992365893603,179.85,1761.07,997.245618362618,8.009938927148832,179.85,2456.9494961489772,874.23,6.514946561255227,89.83,1580.7305343874475,869.7000152682127,7.050045804638375,268.61,,,,,,,,,,,,,4a,28,1569240955
28178,28178,883.2748503572118,1569241879.4034972,883.2748503572118,-79.22045925132166,608.1115443008055,28.66132840499476,606.5319976651813,0.9969877004623412,631.316596332776,45.54509209934529,655.6589083746078,0.9908266067504884,642.8132926964585,-5.928863579144776,651.1172407180059,0.986154317855835,591.8772682792243,81.39232839060173,662.6401043909525,0.5734169483184814,600.4766396959001,-58.90181673040613,650.2611726555367,0.6485795378684998,460.22589443243174,147.29066699171372,557.7556981251171,0.7600507140159607,485.5390211439032,-105.01162602591808,522.5554188956398,0.6809759140014648,557.6444954060013,221.39747409650548,333.9625048199425,0.8289856910705566,539.5286499027003,-206.97929078864067,314.9218724132645,0.9641743898391724,675.3135599057683,262.9498085093141,145.58438248334343,0.9636862874031068,696.2109892229288,-209.7314888296129,125.4238327963337,0.8597119450569153,372.8603377941291,159.71272259972474,167.2702197188481,0.910689115524292,393.0655262899707,-67.98385860940124,146.2280314793675,0.1481492817401886,694.7793456822355,174.87324282775901,-1.5595344418633772,0.28544875979423523,621.5772091397276,-90.645967336022,-10.637096443060301,0.8108023405075073,389.8400516770247,191.87722286190743,-540.6805902235428,0.3682754039764404,136.59339434890742,-114.20952615912717,-761.3454150789148,0.02053850889205933,1762.2625149642788,1646.1567068932225,5.272514964278819,358.55,1566.5685624637963,869.3550299285578,7.0599401428847255,268.61,2714.684251786059,653.8409577138444,8.147485035721182,142.36,1761.11,981.9811971423056,8.017485035721181,179.85,1761.07,997.0437121065843,8.029880285769451,179.85,2457.114012357598,874.23,6.5323952500482685,89.83,1580.5560474995175,869.6950299285577,7.035089785672913,268.61,,,,,,,,,,,,,4a,28,1569240955
28179,28179,883.3,1569241879.4370356,883.3,-79.22045925132166,604.2025791935326,28.32096426174251,606.1651182574884,0.9967507719993592,630.4967789000086,43.87804863390222,656.8037752763912,0.9888485670089722,635.3460002631849,-6.890236624127965,649.4561220333518,0.9829680323600768,597.5623193858191,79.53744470089494,665.77768175596,0.5832598209381104,604.190515874757,-59.300666408701886,652.297721473115,0.6186175942420961,464.3256419515208,145.87152254853746,557.9629450137952,0.7198463082313538,485.0269787426754,-104.52885758597743,523.1672938198592,0.6901509761810303,558.3294336363698,216.84818198831687,340.6576183699716,0.4098701775074005,539.1345194321669,-204.7985446590165,315.5434480534964,0.9663832187652588,671.0552657927268,263.84312326605726,143.81699720940918,0.9657855033874512,716.2220775618414,-208.17548170402583,136.97385751324836,0.8611749410629272,378.1803889594808,161.2155187578149,170.38256705071873,0.90341979265213,389.872355470412,-68.53534540286626,136.97861429129716,0.15313544869422913,687.1764957734257,174.10536168062572,-1.6084422556924665,0.30655837059021,617.7688131432351,-91.09605385082054,-16.36979921436398,0.8157511949539185,386.6804886344692,190.55735524451032,-534.7824854334426,0.4173814058303833,153.89776100785826,-122.24873413635125,-780.1035089957758,0.008817434310913086,1762.26,1646.29,5.27,358.55,1566.39,869.35,7.07,268.61,2714.81,653.68,8.15,142.36,1761.11,981.78,8.02,179.85,1761.07,996.84,8.05,179.85,2457.28,874.23,6.55,89.83,1580.38,869.69,7.02,268.61,,,,,,,,,,,,,4a,28,1569240955
28180,28180,883.3497099254092,1569241879.470212,883.3497099254092,-72.13538243234345,600.4231819440605,29.3046673706845,602.5582101652166,0.9969385266304016,631.1482040463201,45.25619330349857,655.4022714884047,0.9914335012435912,640.4879344660379,-6.385206949592793,650.4897277496065,0.9864829778671264,596.7634010675732,79.7408315211443,663.493109994118,0.6011888980865479,605.3187955898587,-57.99937156561172,652.1784682340278,0.6678934693336487,469.50819920825086,145.3289841968054,558.0726177058218,0.7340506315231323,483.3781212774125,-109.65626157154713,526.2438699494861,0.8057693243026733,557.9254496907756,217.89763744805316,344.3466095163318,0.3403055071830749,533.6211177634668,-207.32685838632702,316.3124573681098,0.9635976552963256,668.7530763675487,264.34143926609994,142.50359131848361,0.9615483283996582,714.7894303508814,-208.3476655969117,138.06371799376672,0.8318461179733276,373.1748961755082,161.7380613765699,169.98674859122897,0.8943341374397278,395.57878722576095,-68.22776658833939,136.79801917802192,0.13387584686279294,685.5263687488385,173.49662428714637,-4.000315675361577,0.339731365442276,628.7441414891323,-91.99433958669451,-8.97610000882784,0.7995282411575317,388.1083462755653,192.78063986857708,-544.5017524976528,0.1446267068386078,203.51124936238,-112.627603539544,-692.7153508917668,0.018627196550369263,1762.2550290074591,1646.5484916121286,5.265029007459062,358.55,1566.0370595295935,869.3400580149181,7.089883970163752,268.61,2715.053578634506,653.3618564773799,8.130116029836246,142.36,1761.11,981.387291589266,7.97526106713156,179.85,1761.07,996.447291589266,8.005261067131562,179.85,2457.603114515161,874.2349709925411,6.5301160298362495,89.83,1580.0320305221344,869.680058014918,7.039883970163751,268.61,,,,,,,,,,,,,4a,28,1569240955
28181,28181,883.4,1569241879.5037756,883.4,,599.6568713627329,30.94718719435639,603.856864364759,0.997140109539032,631.3723178198543,46.95976639315297,655.1118136090108,0.9912593364715576,647.619458782279,-5.361897312813291,652.6551361631698,0.987545609474182,602.308077530533,79.49420336418353,665.2865819525805,0.5765269994735718,605.5181523418172,-57.15698159086924,652.2809680904624,0.6452133059501648,464.6873621647039,136.98462069923335,558.658151212156,0.9746028780937196,485.15430010886496,-106.85306113752985,522.3669501188924,0.7078011035919191,555.0543041784672,217.644294446514,343.1142246539925,0.3637532591819763,537.0064741541356,-204.373975050639,315.8436935111289,0.1495893895626068,667.4616536837128,258.9275479285621,144.33368028934606,0.7720590829849243,708.4576280430963,-208.11326838514725,132.32647883545596,0.8540900945663452,371.78601914007345,162.36410632717806,172.15480624519554,0.8685411214828491,377.6544903783912,-62.547362085013646,149.11116766350003,0.6111734509468079,688.7738520114107,172.95198908220326,-4.869286265679932,0.398952066898346,627.1258687906967,-92.1507498784105,-11.400606470975704,0.7441405057907104,381.80589944030226,197.00603079062745,-550.7621601667984,0.19110053777694705,185.0531002533411,-110.09153123331491,-692.1979954195076,0.0200536847114563,1762.25,1646.81,5.26,358.55,1565.68,869.33,7.11,268.61,2715.3,653.04,8.11,142.36,1761.11,980.99,7.93,179.85,1761.07,996.05,7.96,179.85,2457.93,874.24,6.51,89.83,1579.68,869.67,7.06,268.61,,,,,,,,,,,,,4a,28,1569240955
28182,28182,883.4249016221828,1569241879.5369525,883.4249016221828,,606.5903597026054,27.554326631127662,608.6758660029047,0.996955156326294,628.7566929483172,45.60455628985569,651.4204057035706,0.9935331344604492,643.196500663489,-4.956860413809069,651.1787947326711,0.9881174564361572,594.9218032513802,82.11090382794586,662.1019320420547,0.6407666802406311,611.4893349436309,-55.72753565138677,654.917061315492,0.6496922373771667,469.05418368691284,146.75183302412916,560.097063731803,0.7837332487106323,484.4616741562725,-107.5949986187112,523.9204544940832,0.708464503288269,556.9628064261199,221.92313912162064,335.9543647603332,0.8020792603492737,546.7824033791487,-204.36398331133182,320.93829304002145,0.9629964232444764,678.0156590443362,262.7059393313935,149.51582537448485,0.9566079378128052,710.5184070481603,-207.66001378256112,134.1937482953393,0.8679076433181763,372.3856398666911,159.81443346682286,170.1935588650278,0.8854894638061523,380.6645427457202,-67.20107631180322,135.95542553131042,0.1544889211654663,694.6660462370382,170.95722426648737,1.1658012680030367,0.4109167456626892,693.2809854548149,-93.69007375346705,20.628642323677862,0.7096974849700928,381.88707784396126,191.96758263027286,-546.9016440846103,0.3256157636642456,225.27990558956543,-116.2551169262588,-699.2768930353708,0.005999326705932617,1762.2450196755633,1646.9419785975683,5.255019675563458,358.55,1565.5031984825027,869.3275098377817,7.10501967556346,268.61,2715.422017948695,652.8831197802489,8.107509837781729,142.36,1761.112490162218,980.7932771847568,7.925019675563459,179.85,1761.0724901622184,995.8532771847566,7.940078702253836,179.85,2458.0918605441875,874.24,6.512490162218271,89.83,1579.5007083202845,869.6675098377817,7.0799212977461625,268.61,,,,,,,,,,,,,4a,28,1569240955
28183,28183,883.4498810876587,1569241879.570233,883.4498810876587,-73.82162139272019,596.6573373389331,30.001664255582753,602.430726458831,0.9971586465835572,634.8959333050524,47.30748205090896,655.8492902246795,0.9924247860908508,648.843491889292,-5.34164197758966,653.8259289667537,0.9872945547103882,595.9980485409333,82.35506895525789,663.4636972360332,0.6158932447433472,615.7916838605073,-55.281944188081,656.0832365949998,0.6055819988250732,469.51401581481605,146.08267000216205,560.3976762344298,0.7373135089874268,488.1643545297354,-104.96278293791391,526.3700019622422,0.7520066499710083,561.8225765492987,222.68182809993718,335.2450043958963,0.8187461495399475,554.5556940368853,-203.16101966496026,326.2685263347696,0.9615767002105712,675.9041996048664,265.3888466612652,145.23306697132392,0.9666200876235962,717.7513640152123,-206.60870136660057,138.49962790170292,0.8632157444953918,372.1972845969382,160.23352431229085,170.69301211643983,0.9028170108795166,389.1415121803044,-67.68481191729398,133.63447688972258,0.1389891505241394,693.176987595488,174.08057139794445,-6.059358764992851,0.26086652278900146,631.5380709255486,-91.84694740877208,-5.4757661870172845,0.8314310312271118,392.44981947396377,189.748517465213,-532.0095429978206,0.21307095885276794,237.84087965749302,-112.945049390409,-708.0838330163233,0.005086064338684082,1762.2400237824686,1647.074369764591,5.250023782468259,358.55,1565.3258442776232,869.3250118912343,7.100023782468258,268.61,2715.5444173295277,652.7257491477501,8.10501189123413,142.36,1761.1149881087658,980.5959394074962,7.9200237824682596,179.85,1761.0749881087659,995.655939407496,7.920095129873034,179.85,2458.254227069781,874.24,6.514988108765872,89.83,1579.320856168857,869.6650118912341,7.0999048701269665,268.61,,,,,,,,,,,,,4a,28,1569240955
28184,28184,883.4748872166997,1569241879.6035492,883.4748872166997,-83.85361707209479,599.0199380523895,30.153326942098516,604.7031506586422,0.9968740344047546,634.9464457709166,46.795723209966354,656.845156469037,0.9898492097854614,650.6513241777945,-6.084140484393076,655.301954511951,0.9853659868240356,598.7995119892578,83.1486232334192,665.5782670891098,0.5491576194763184,618.064377503021,-56.0717800740952,658.8383975481772,0.5424819588661194,466.06465810039185,146.45779002572286,558.2166419915486,0.7157148122787476,488.1059439814805,-106.34353001040866,528.0470602828075,0.7446731328964233,577.4638720466945,220.80785667792492,341.00029362614737,0.7801756262779236,543.0840882715349,-206.50032852629937,321.45260288670397,0.9572919607162476,674.7498488044953,264.3378890458231,147.1391895958052,0.966129183769226,711.5175926920713,-207.8697471576658,135.19440188267004,0.8387727737426758,371.7813902893883,162.33186136527738,172.00099699650062,0.8860207200050354,395.3655267717285,-67.299795512441,135.4338373768342,0.14379337430000305,702.5972758598543,172.72921891936798,2.5734051953854187,0.36283794045448303,630.5578728581951,-91.38274518216265,-7.066167786388776,0.8012853860855103,394.8718396139652,194.8170474579965,-534.8148743129934,0.2838711738586426,261.46398021926973,-113.28490941131624,-696.6173009052658,0.006445586681365967,1762.2350225566602,1647.2069022485073,5.245022556660082,358.55,1565.1483007614331,869.3225112783301,7.095022556660083,268.61,2715.666947361828,652.5682105347927,8.10251127833004,142.36,1761.1174887216696,980.3983909880733,7.915022556660082,179.85,1761.0774887216699,995.4583909880732,7.900090226640327,179.85,2458.4167669085473,874.24,6.517488721669959,89.83,1579.140812039763,869.6625112783299,7.119909773359673,268.61,,,,,,,,,,,,,4a,28,1569240955
28185,28185,883.5,1569241879.6370075,883.5,-83.85361707209479,605.0060513069917,30.02690117527279,607.9172774436432,0.9969708919525146,642.6541416191636,46.85254924859474,657.9442405503571,0.992048978805542,644.9781539482726,-5.386615808167299,652.3561778682102,0.988761067390442,601.7282859096588,82.40594818428953,668.0448655415486,0.4720495939254761,616.2154294631391,-58.38454069808049,657.8926732384297,0.6067262887954712,461.251363381931,148.81152221497402,557.2969296781224,0.7541681528091431,484.93512989849967,-107.08351330762352,525.0825266171578,0.7120431661605835,565.1727355931547,221.33929154233647,334.57849404841596,0.7970041036605835,537.3474311306519,-206.11308341261844,320.79988902492903,0.9585598707199096,674.9105564348735,264.09638585188856,146.66454526638938,0.965157151222229,711.6059430497138,-207.4863163912076,132.7828782635336,0.8394291400909424,372.82866418100417,159.2367282047997,169.02604890442473,0.903128981590271,393.89812651151186,-69.10389266551496,136.1338936972,0.10785380005836487,694.0544528331908,172.43626666037792,0.9902026785416638,0.4206339120864868,621.7427072047954,-93.53997562131781,-11.529714367917961,0.8091785907745361,399.5059139657366,187.98945094833886,-524.7750843470068,0.3563433885574341,202.80059328772882,-111.72682127806955,-703.4043396675676,0.0290336012840271,1762.23,1647.34,5.24,358.55,1564.97,869.32,7.09,268.61,2715.79,652.41,8.1,142.36,1761.12,980.2,7.91,179.85,1761.08,995.26,7.88,179.85,2458.58,874.24,6.52,89.83,1578.96,869.66,7.14,268.61,,,,,,,,,,,,,4a,28,1569240955
28186,28186,883.5333532326429,1569241879.6703086,883.5333532326429,-79.15474421440341,605.5362699851271,30.07578324237887,612.6264034225144,0.996691346168518,643.0714583218094,47.15056293903954,658.2258083637479,0.9942936301231384,649.1925325747568,-4.337889252855007,653.5163638283202,0.9920244216918944,608.5799990171362,80.78326850370871,670.0115376972624,0.5604982376098633,614.5286547408109,-58.91063864425839,657.5811011216506,0.6680623888969421,456.8222680008807,143.9287068460846,553.6851288941401,0.8403372764587402,482.623445500854,-111.6943340783538,528.0879631401099,0.7564266324043274,555.8123871446041,223.31845504597462,330.15652559250617,0.7758646011352539,545.6381769165544,-204.72442488498646,324.09691880953244,0.963822901248932,667.2473788435199,266.71567060047454,141.28411494304163,0.9683384895324708,715.219715340863,-206.70616488186863,135.38983893970894,0.8473015427589417,377.080973254188,159.3362883680941,172.82858166648612,0.8883534669876099,390.26835645336615,-70.53279164155902,132.71732893705357,0.1349923312664032,695.6968008884004,172.0490561156201,-4.741916239102778,0.3241583108901977,676.2090148129574,-92.66778547840671,11.879342658057089,0.6353233456611633,392.71452502076164,189.5617707840488,-534.784598602612,0.2372924089431763,217.73050895704486,-114.25968162445528,-720.0522166260408,0.008170217275619507,1762.2266646767355,1647.5134368097426,5.236664676735715,358.55,1564.7331920482354,869.3133293534714,7.093335323264285,268.61,2715.956766163214,652.1932039878213,8.110005969792859,142.36,1761.12,979.9331741388572,7.91,179.85,1761.08,994.9931741388573,7.906682586114288,179.85,2458.796796012179,874.24,6.52,89.83,1578.7265273715,869.6533293534712,7.106646767357142,268.61,,,,,,,,,,,,,4a,28,1569240955
28187,28187,883.566693809325,1569241879.703597,883.566693809325,-77.14155993003783,601.831999607959,30.247402843303718,606.0115208747294,0.9963817596435548,636.1121190765682,47.30209399944522,655.5055242798799,0.9926993846893308,651.0221310057514,-5.4351780400482905,654.5416137229768,0.9898979663848876,596.2096776814101,83.48913722968734,664.2678574859434,0.5834433436393738,608.2808098623452,-57.56891828821771,655.536900863518,0.6216554641723633,468.2013895960607,146.291490484805,557.3933876654713,0.7140743136405945,484.4594336291796,-107.68694166765283,523.9791874626529,0.6686190366744995,558.3593514578771,223.62057391506488,331.14713252698107,0.7922928333282471,538.7332624391607,-206.84166386350395,317.9428327282364,0.9657490253448486,675.0746920343738,265.40516801394773,144.71718440299918,0.9700909852981568,708.8567777270011,-207.8301012333881,131.33296163285758,0.8373070955276489,379.18990607562006,158.07834083986643,169.05215592705056,0.9106429815292358,396.7028258103247,-69.12747849660815,132.99380582023673,0.15884432196617124,696.5038944605127,173.40300002154817,1.8574806190084696,0.3601450324058533,636.4805165004392,-91.95653242131736,-4.676417284770935,0.8148902654647827,398.5758381931832,190.30188639857042,-531.4538730014143,0.2863081097602844,249.20615973385776,-117.71593343756687,-707.9324454163558,0.008079081773757935,1762.2233306190674,1647.6868078084894,5.233330619067514,358.55,1564.4964739537936,869.3066612381351,7.096669380932486,268.61,2716.1234690466245,651.9764902393885,8.120008142797458,142.36,1761.12,979.6664495254013,7.91,179.85,1761.08,994.7264495254013,7.933355047459887,179.85,2459.0135097606117,874.24,6.52,89.83,1578.493143334726,869.646661238135,7.073306190675139,268.61,,,,,,,,,,,,,4a,28,1569240955
