,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,scenario,participant_id,source_file
29568,29568,961.732304857582,1568114435.7118154,961.732304857582,-93.91518065663513,648.9233547403032,116.609659876042,625.4067804813665,0.9969648718833924,636.2391349114524,138.54416331608007,661.6504887200276,0.9772499799728394,650.3658928137028,82.36678838930322,661.5670899974913,0.983040690422058,633.7258687034622,162.5096264741995,678.7697091230541,0.3699256479740143,575.3701894530018,28.54465656250422,647.2600727845129,0.2584989070892334,516.5285884032559,227.33165378646495,524.9377631874967,0.9727514982223512,516.2844566083451,-24.904598838673028,514.7238637195727,0.9631620645523072,586.2171936052099,306.963996903981,312.43376388943335,0.9449113607406616,621.3265955455163,-128.44380823806122,333.79846507353176,0.8437771797180176,779.9298157786716,330.96307495593135,197.26595532888092,0.90987229347229,806.4384735513572,-151.970696118766,212.3070845358225,0.9386708736419678,530.2381803227046,196.4382178910122,49.0087903741164,0.4852997362613678,507.75559252607087,-6.667315423124876,-46.71148003957143,0.1941913366317749,198.75768107370016,289.36161926005246,-676.1403150552496,0.13118231296539307,573.2207701309908,-51.68472973724524,-474.6691697368345,0.08182764053344728,292.5158566172255,293.2784292162188,-753.2900221669148,0.010133624076843262,573.0130436034813,-51.40923084914789,-470.15151778491935,0.041723847389221184,1762.64,1659.1153718591195,4.45,0.19,1400.0935390284835,852.7977135681343,7.5167695142417905,186.2871149084,1408.9941745396509,865.4712341709013,7.500617085450744,268.07526365204774,1423.7609440538924,865.8835390284836,7.349691457274628,268.61,1437.707405025409,866.2235390284836,7.222921943032835,268.61,1760.46,728.9527953102447,9.236769514241793,180.37,1760.2932304857584,1295.139709882991,6.239691457274628,179.85,1760.26,1308.289709882991,6.169691457274627,179.85,1452.580635511167,866.5835390284835,7.116460971516418,268.61,,,,,,,,,,,,,4a,5,1568113453
29569,29569,961.7651692936026,1568114435.7451973,961.7651692936026,-93.91518065663513,652.5421901769085,116.60896831750091,626.5670226631881,0.9967789053916932,643.5145923278005,137.75169780627002,663.6868760885816,0.9761072397232056,651.3003623789348,82.02857899443771,660.5765347637067,0.9806047677993774,636.7747805215962,161.88268115697718,678.054330163412,0.40071654319763184,572.7942624636397,21.830432773331513,650.2054475458779,0.6489659547805786,511.9488652378026,225.3300398347677,523.631698203728,0.9678343534469604,516.7653387531964,-24.780006793562013,513.7656551990702,0.9653348922729492,591.5140750487394,306.4223951504016,311.7648003450993,0.9185383915901184,624.7348546724428,-127.95385810550007,332.65399048112494,0.8844773769378662,781.8758084030908,334.12901114168204,194.77494271486137,0.8920998573303223,804.7329008648503,-154.7234567382055,216.2347745542376,0.938126802444458,541.7654230003252,193.05271555787925,58.225487693721284,0.4397785663604736,497.6350488251435,-7.655730324395051,-51.14616517865986,0.2583416700363159,156.25532987329925,297.20335080174027,-732.0495958376475,0.10771957039833067,570.7140264090651,-49.58052935982123,-474.6449589418156,0.104543536901474,322.2247321631331,259.92241868644754,-725.5301491453685,0.019742578268051147,566.6686972651434,-49.95175506040819,-473.56529327716385,0.06798127293586731,1762.64,1659.263261821212,4.45,0.19,1400.0869661412796,852.55123029798,7.513483070639733,185.84673146572445,1408.7542641567004,865.4317968476767,7.480898423838407,267.69403619420916,1423.5177472273404,865.8769661412795,7.359550788080796,268.61,1437.4707810860612,866.2169661412795,7.236067717441061,268.61,1760.46,728.6504424988556,9.233483070639737,180.37,1760.2965169293605,1294.9359503796636,6.249550788080796,179.85,1760.26,1308.0859503796635,6.179550788080796,179.85,1452.347298015421,866.5769661412794,7.1230338587205315,268.61,,,,,,,,,,,,,4a,5,1568113453
29570,29570,961.8,1568114435.7805765,961.8,-94.69404366208047,651.9979809458625,116.93663334652382,628.2056356093162,0.9968670606613159,633.6413037420426,139.03131958511187,659.7170913638424,0.9759174585342408,650.7860308620549,83.19985774120063,661.7659289100733,0.9837018847465516,634.552075169142,162.7742237429567,678.0517217558026,0.3581010103225708,577.2125098634239,26.861112604421677,648.7808475490367,0.2853071391582489,506.7648352570894,226.14828536418327,522.9369183387356,0.9705007076263428,520.7986823412419,-24.195548150085468,516.0841021044462,0.9602611064910888,590.0925993211108,304.78713378989517,315.43495494955073,0.9371882677078248,622.6907403423426,-124.37493004431434,337.65437046665136,0.8926770091056824,789.2328046962798,330.41851456114057,206.05691041702443,0.895452618598938,805.8515322798227,-152.42953319545884,214.2226594565169,0.9341622591018676,547.8172349897969,189.77762611902162,74.15256925911217,0.4247076511383057,510.2529512744956,-5.8402121097557576,-29.81685390046752,0.2731532156467438,213.43354286768425,277.29797134471073,-638.6108203902006,0.13913628458976746,529.3931731545104,-47.115637813070364,-487.1529597926677,0.18001416325569153,279.16472376347764,282.4000463470946,-770.6853905215256,0.013476192951202393,566.7302812786568,-49.113504214195935,-476.17839196722633,0.04897060990333557,1762.64,1659.42,4.45,0.19,1400.08,852.29,7.51,185.38,1408.5,865.39,7.46,267.29,1423.26,865.87,7.37,268.61,1437.22,866.21,7.25,268.61,1760.46,728.33,9.23,180.37,1760.3,1294.72,6.26,179.85,1760.26,1307.87,6.19,179.85,1452.1,866.57,7.13,268.61,,,,,,,,,,,,,4a,5,1568113453
29571,29571,961.8330691544656,1568114435.8130374,961.8330691544656,-94.69404366208047,655.4945681484547,117.48765640840908,629.6853795300051,0.9963588714599608,626.4587204563846,138.39667144084572,655.5837385589521,0.9930016994476318,654.1916370541531,83.87696344310305,663.3637402435054,0.9832348823547364,631.6833248240433,162.91726037204398,676.1916763803538,0.3714246451854706,577.1828925385886,29.289731184222283,647.7906838359203,0.2975870966911316,515.3637378676078,225.85895537212528,525.6593652493253,0.9684714674949646,513.9427487439045,-25.358381696749554,511.8657074964646,0.9617697596549988,582.9869977688847,307.13772324154087,309.61886244879105,0.9156907796859741,626.9031480513836,-125.78345205457136,337.1457410499532,0.8785072565078735,779.7502189140448,335.32367236165277,193.8184514925676,0.8994800448417664,798.5494895347792,-156.25042143467442,212.14406300077417,0.9403133392333984,525.2471804594802,193.41615008377255,44.401799839012774,0.3674682974815369,522.593392557332,-6.272625336576352,-28.579936105028626,0.2456815242767334,201.97115847372623,286.7816324230795,-679.5955499195011,0.1026742458343506,553.097639523149,-48.0042738883529,-481.64596997949167,0.09581661224365234,313.3889720274155,257.1190698085447,-738.6769379055497,0.0198289155960083,565.8137589997186,-50.52317875480053,-479.9752871431378,0.04939219355583191,1762.64,1659.565504279649,4.443386169106863,0.19,1400.0700792536602,852.0419813415073,7.51,185.1088329333814,1408.2552882569541,865.3503170146413,7.466613830893137,266.906397808198,1423.0185951724004,865.8633861691069,7.353465422767157,268.61,1436.9785951724004,866.2033861691069,7.266534577232842,268.61,1760.4566930845535,728.0224568634692,9.256455323572547,180.37,1760.3,1294.511664326866,6.256693084553431,179.85,1760.26,1307.6649712423127,6.206534577232842,179.85,1451.861902087847,866.5633861691069,7.15314840812598,268.61,,,,,,,,,,,,,4a,5,1568113453
29572,29572,961.866041640354,1568114435.8454034,961.866041640354,-86.07726580777641,645.8759364398686,120.18693030823351,624.4516423568789,0.9961930513381958,636.4726103488201,137.22092799864072,659.4603869079626,0.9927318096160888,641.6128890954471,85.04916212386964,657.8299281958184,0.9848514199256896,628.3402530538925,163.58594200072,674.3326696110339,0.3845511674880981,578.999624707055,31.046980562191,647.5513191511858,0.2962777614593506,506.80450925173545,227.18233747554345,523.5664886929105,0.9714326858520508,512.967268469372,-23.59067963440015,512.6162313729028,0.9648607969284058,597.2782765912096,304.14441915150064,319.9039942489522,0.9404974579811096,629.2198943770047,-124.83916573246596,343.16049528283736,0.8177403211593628,788.1964744723732,333.9478896899418,199.61077903880863,0.8773418664932251,808.0399138299092,-153.059575452259,216.62093553648654,0.9391497373580932,527.5262394348315,193.23937301695702,44.098799043549405,0.4126811325550079,501.51451154933517,-7.977909754581523,-48.21783839493159,0.1999002993106842,147.69508358267754,299.69229187321844,-743.3569073114619,0.10698896646499634,568.2844780304392,-50.16912829274821,-476.15664102969305,0.09981855750083923,250.43542262036016,257.17788809459904,-810.3800387094983,0.017829567193984985,570.9063837786623,-51.745069135233315,-475.2478771473375,0.03880006074905396,1762.64,1659.7105832175573,4.436791671929202,0.19,1400.0601875078933,851.794687697345,7.51,184.83845854909734,1408.0112918613806,865.3107500315754,7.473208328070798,266.52391697189375,1422.7778960254159,865.8567916719293,7.336979179823007,268.61,1436.737896025416,866.1967916719293,7.283020820176993,268.61,1760.4533958359643,727.7158127447079,9.28283331228319,180.37,1760.3,1294.3039376657698,6.253395835964601,179.85,1760.26,1307.4605418298054,6.223020820176992,179.85,1451.6245001894513,866.5567916719293,7.17622914824779,268.61,,,,,,,,,,,,,4a,5,1568113453
29573,29573,961.9,1568114435.8787372,961.9,-94.61991968234275,642.5850863520109,116.10373030577415,616.5717966832162,0.9951924085617064,636.5206135576318,139.37705590493505,661.0335796213144,0.9667961597442628,645.2911518998447,82.03924305030895,656.5771312647962,0.9956925511360168,627.1165276088902,163.12814658575874,674.1453804047405,0.3641284108161926,572.9180220995001,24.72586626605066,651.2634903224388,0.7545413970947266,514.2159489150189,227.53491854980686,528.1054669255172,0.9635604619979858,512.5502594675917,-23.077738672351536,513.3958916598044,0.9606170058250428,584.0267215840915,307.6844255337312,308.9837812295632,0.9377042055130004,627.1888073780951,-126.0346085885264,338.65261621887663,0.8597022294998169,779.0940655106433,333.3050910089852,194.04929490417592,0.9041225910186768,798.4155898832622,-155.70154004508572,213.11465576918744,0.931923508644104,527.1143201934658,192.90912840451855,46.19980147550021,0.4545168876647949,510.3697989962558,-6.652275916191933,-35.60005593720891,0.2469351291656494,169.38160866821124,297.9799359089688,-727.0369448205,0.115049809217453,576.7495703594842,-50.29711242074876,-468.27510375161904,0.0957835018634796,307.4283442982096,242.67181957372293,-747.1785854131604,0.02299636602401733,576.726789741548,-50.565902416722864,-466.3186861908743,0.04627987742424011,1762.64,1659.86,4.43,0.19,1400.05,851.54,7.51,184.56,1407.76,865.27,7.48,266.13,1422.53,865.85,7.32,268.61,1436.49,866.19,7.3,268.61,1760.45,727.4,9.31,180.37,1760.3,1294.09,6.25,179.85,1760.26,1307.25,6.24,179.85,1451.38,866.55,7.2,268.61,,,,,,,,,,,,,4a,5,1568113453
29574,29574,961.935775471896,1568114435.9145439,961.935775471896,-94.61991968234275,654.7686792562303,115.87646310043579,620.6887362996753,0.9952987432479858,636.9038537229449,139.86939397902572,660.4105431163736,0.9626851677894592,648.0720826442787,82.45669599776205,657.7373522331409,0.9959011673927308,629.210582570988,162.68517438498438,675.1701618315935,0.3411356806755066,565.9270224316473,23.42517589680725,648.6137761079377,0.7805918455123901,511.4570811060338,228.48589758831253,524.7415019521461,0.972456157207489,515.8570307898706,-23.45819218711163,515.0260520147733,0.963240385055542,574.5739208202248,310.5017463734647,302.20491203435637,0.9530203938484192,625.59492128021,-123.5593555923597,331.80956085846003,0.2777553200721741,769.4465820008992,333.7551084385775,188.63892099134875,0.9237943887710572,804.0921781776959,-155.65683509519073,216.14402389466701,0.9330981969833374,521.8288739181037,195.0004275728051,47.53655519505929,0.4713321328163147,500.4207090749482,-5.208199507129054,-39.922145668765104,0.21533536911010745,218.48673137317792,278.0885655194304,-631.869558224301,0.17154040932655334,548.3636419997298,-48.849080578416824,-465.391641631244,0.16405445337295532,293.5610756546912,267.94115751310505,-758.5080967338856,0.011921346187591551,573.456462652547,-51.67459921798407,-473.4516720262784,0.05596718192100525,1762.64,1660.0174120763418,4.426422452810408,0.19,1400.0428449056208,851.2716839607806,7.513577547189593,184.26664113045345,1407.4916839607806,865.2270694337249,7.494310188758369,265.71142697881766,1422.26526150797,865.8428449056207,7.330732641568778,268.61,1436.2324166023493,866.1828449056209,7.2642245281040765,268.61,1760.45,727.0672881113679,9.306422452810411,180.37,1760.3,1293.8681920742454,6.2249571696728525,179.85,1760.2635775471897,1307.0281920742452,6.229267358431224,179.85,1451.11883905516,866.5428449056208,7.21431018875837,268.61,,,,,,,,,,,,,4a,5,1568113453
29575,29575,961.9666387959867,1568114435.945434,961.9666387959867,-96.71733253427028,648.9814745776177,121.33691489981146,626.0986184383668,0.99572491645813,640.6381918908472,137.3978762445326,661.1345336845252,0.9917027950286864,644.5310007774515,84.56402542793727,659.1487133408863,0.9820056557655334,626.8308198921777,163.40658840431416,675.5988469878376,0.3563070893287659,576.7032686362272,28.859278537848983,650.9455726979468,0.3187955319881439,515.2327952014557,226.96233723078632,526.8255846102967,0.9714770913124084,512.2966281889724,-21.447104784327735,514.6549153262188,0.9610886573791504,590.2725627457968,306.7986690523098,311.37750253295417,0.9311367273330688,626.3442701516733,-122.37381040273392,330.4775416629704,0.22513535618782046,773.4519751170571,330.70723421490504,192.40395731072502,0.9233699440956116,795.8799208816428,-157.2099837746688,209.03430954804713,0.9454056024551392,539.6256719155554,193.35140001234046,58.41548379761753,0.4810133576393128,488.8072843206685,-6.163124629249326,-53.33561650663538,0.19043990969657892,197.4410278329427,290.942871320516,-680.5655048143776,0.15328016877174375,569.0649694650741,-49.55298778836802,-465.41377965634086,0.08710774779319763,279.17956965539383,257.7954047822217,-775.2857981567653,0.02528369426727295,577.9685836347063,-50.26785465124456,-465.76848249020827,0.04370516538619995,1762.64,1660.1532107023406,4.423336120401342,0.19,1400.0366722408025,851.0402090301005,7.5166638795986565,184.0135618729101,1407.2602090301007,865.1900334448161,7.5066555183946315,265.35032608695707,1422.0368729096995,865.8366722408027,7.339991638795973,268.61,1436.0102006688967,866.1766722408026,7.2333612040134225,268.61,1760.45,726.7802591973249,9.303336120401344,180.37,1760.3,1293.6768394648832,6.203352842809397,179.85,1760.2666638795984,1306.8368394648833,6.220008361204027,179.85,1450.8935367892984,866.5366722408028,7.22665551839463,268.61,,,,,,,,,,,,,4a,5,1568113453
29576,29576,962.0,1568114435.9788244,962.0,-94.54575750090702,649.2181033999967,122.66949150061156,625.3151918709397,0.996792197227478,635.8915939406148,138.36734682194842,658.6494816489155,0.9936626553535458,646.9936615784087,85.48376768721374,660.1711004820311,0.9855592250823976,623.4879726611648,164.65867695481919,674.7514606957312,0.386122852563858,574.7813490131539,32.440610367068246,649.4556186653091,0.3110876679420471,515.9009491526937,227.9310425492128,526.257440552151,0.9744893312454224,512.0363376065493,-18.311312517097896,514.9040390014393,0.7189450263977051,586.5675445414281,307.5439583603842,312.21817862043594,0.9345518350601196,628.7609335332769,-123.11185847516475,331.28005850180597,0.2323780655860901,783.4184910500078,329.1235076218924,199.8256413832113,0.9173753261566162,799.3228206848988,-156.50210705873118,216.7101284948733,0.9384714365005492,539.7784522053631,193.5450607259376,60.827287635839774,0.5192432403564453,501.6441790746982,-8.242842366108176,8.554375248739943,0.28298234939575195,150.0259855930741,299.385480009794,-737.1930425806668,0.111805260181427,511.45203189085953,-54.03131178449357,-464.8860164015274,0.09912332892417908,289.5713089862244,248.3864449540929,-766.4717123006227,0.023399949073791504,571.2378007616257,-50.465331908406064,-471.8153018938488,0.04327058792114258,1762.64,1660.3,4.42,0.19,1400.03,850.79,7.52,183.74,1407.01,865.15,7.52,264.96,1421.79,865.83,7.35,268.61,1435.77,866.17,7.2,268.61,1760.45,726.47,9.3,180.37,1760.3,1293.47,6.18,179.85,1760.27,1306.63,6.21,179.85,1450.65,866.53,7.24,268.61,,,,,,,,,,,,,4a,5,1568113453
29577,29577,962.0331817987184,1568114436.0120802,962.0331817987184,-96.64428111318995,652.8785503783707,122.37852188224028,626.3422998172227,0.9964146614074708,633.6192675970444,139.31089363763624,658.3228314767489,0.993708610534668,641.1948725228242,85.81929811398366,657.5547709072182,0.9849636554718018,622.0549649413673,166.8550069609854,675.4322416881557,0.4088711440563202,577.2397332466337,35.60224031282765,650.3935046651587,0.3287741839885712,511.3597835624862,230.3470144741083,525.1951876273683,0.9714248180389404,514.5575733645079,-16.172243172625592,517.3942305398499,0.7309032082557678,591.0833553937821,307.8796391396938,312.8651265826937,0.9368901252746582,627.6990142440876,-122.92629173514835,329.70094751406015,0.2933578491210937,764.7394044642571,333.62123983631176,185.23200166285315,0.919177770614624,794.0018310219805,-156.9995176240085,212.1295098092601,0.940566897392273,517.3398793095004,195.15860220164112,96.76735335160252,0.5085505843162537,501.9678463448539,-7.4227203759755715,30.03528316564115,0.3131558895111084,449.94669207714037,238.68826191529288,-335.5349474012596,0.028144121170043945,479.42755308279686,-56.5259345619267,-469.33622001905167,0.08824637532234192,305.22593291198103,269.46298736764646,-745.8255210774298,0.015565872192382812,568.7801499338567,-49.05558719747089,-475.43639902171236,0.04498863220214844,1762.64,1660.4459999143603,4.416681820128175,0.19,1400.0200454603846,850.541136509613,7.513363640256349,183.46790925051036,1406.7677728693566,865.1101818415381,7.500090920769048,264.57509113486833,1421.5477728693568,865.8266818201282,7.3433636402563485,268.61,1435.5277728693568,866.1666818201281,7.229863618846427,268.61,1760.4466818201286,726.1614092719203,9.290045460384524,180.37,1760.3,1293.2642728479468,6.216499978590077,179.85,1760.27,1306.4209546680752,6.219954539615476,179.85,1450.4110910492286,866.5266818201281,7.23336364025635,268.61,,,,,,,,,,,,,4a,5,1568113453
29578,29578,962.0663897651094,1568114436.0453622,962.0663897651094,-94.47155759171793,653.1537780278777,124.00099717282751,626.4326413155444,0.9965931177139282,637.1386430236977,139.6105943810275,659.384510908614,0.9936221837997437,643.9187174545125,88.13321598053264,659.7128738662727,0.9858470559120178,622.2240205845985,167.81756173867353,674.4697764511661,0.3921855986118317,586.8101112672488,37.426821974509465,654.3580508903718,0.3353945016860962,505.05379513335737,221.1734769800623,526.3102974765593,0.9040319919586182,514.421291390682,-14.781192341208293,519.0096566488978,0.7173097729682922,589.7051548402727,307.54674489538013,316.43985445662565,0.9341624975204468,634.4753508987892,-122.04683200899281,335.46736787337613,0.2865112721920013,785.1023446297582,320.03059127073016,200.1783333617871,0.8636308908462524,795.2953614643146,-156.8355798081629,208.26695662316442,0.9295493364334106,517.8417435010083,193.2616989998369,112.59038346161863,0.4368533492088318,498.1558315294869,-7.417547011807746,36.11250080515242,0.31992411613464355,595.7452806581093,212.31275744988983,-156.8719797825055,0.03130799531936645,483.7115537844281,-57.27568698588358,-455.3241594397113,0.09617844223976137,296.9788589928977,280.73825415337154,-754.4809810936806,0.011399418115615843,566.3174506079641,-48.198616748736974,-478.56738348114266,0.03262624144554138,1762.64,1660.5921149664816,4.41336102348906,0.19,1400.0100830704669,850.2920767616794,7.50672204697812,183.19560392610288,1406.5253547147013,865.0703322818688,7.480166140934356,264.18987872473093,1421.3053547147013,865.8233610234893,7.33672204697812,268.61,1435.2853547147013,866.1633610234891,7.259750788598465,268.61,1760.4433610234894,725.8525751844826,9.280083070467178,180.37,1760.3,1293.0583834563215,6.253028741620346,179.85,1760.27,1306.2117444798107,6.2299169295328225,179.85,1450.1719936912125,866.5233610234891,7.22672204697812,268.61,,,,,,,,,,,,,4a,5,1568113453
29579,29579,962.1,1568114436.0790474,962.1,-92.23192728793207,652.6262478688076,122.44083754311104,627.4038377392926,0.9965620040893556,640.617099239578,139.0853612381582,661.2836797403677,0.9938367009162904,649.6168480863017,86.87224424655336,663.3496224840183,0.9867932796478271,621.6849827780286,168.4978009043771,675.3997366563185,0.36699628829956055,589.5356122902263,38.011840450160726,656.4547737812558,0.3386860489845276,506.1511072537937,229.85101212052209,523.6827393777512,0.9680873155593872,515.149322907025,-14.119224847339034,517.8121232326654,0.7452393174171448,593.3327479780518,306.7679632872725,319.4547723239046,0.9413322210311892,642.5280427360398,-121.91845518420294,339.21906434272614,0.28832191228866577,781.3946514916812,318.70671374813685,196.36649481861,0.8205294609069824,806.5846597051018,-152.05712812537692,218.69617818455623,0.9351704120635986,537.7979402159258,191.12907063276745,77.40523884508997,0.5503361225128174,488.7844495022122,-8.789732493565477,26.21830652076753,0.2956545352935791,352.6513347580743,258.9505216655172,-470.5986397735498,0.15149852633476255,457.89755404971015,-60.02944164336915,-476.69107301654486,0.08472573757171631,328.1770252050153,254.76778473890323,-721.1337117695766,0.026651978492736816,566.7391169581383,-48.535643728502215,-478.717246111262,0.06516489386558533,1762.64,1660.74,4.41,0.19,1400.0,850.04,7.5,182.92,1406.28,865.03,7.46,263.8,1421.06,865.82,7.33,268.61,1435.04,866.16,7.29,268.61,1760.44,725.54,9.27,180.37,1760.3,1292.85,6.29,179.85,1760.27,1306.0,6.24,179.85,1449.93,866.52,7.22,268.61,,,,,,,,,,,,,4a,5,1568113453
29580,29580,962.1330092832953,1568114436.1120932,962.1330092832953,-95.52356071649557,649.1252697223855,123.93572489166351,626.1289258916373,0.9958237409591676,637.2777436742787,139.68361486603624,660.1778993924814,0.9935172796249392,646.6006193799708,88.6285207092008,662.1426252479707,0.9867451190948486,621.4767837407188,167.12208231702357,675.6465140316268,0.3448498845100403,572.919402646977,34.48057645857196,649.0372700931744,0.7593002319335938,505.96311555175765,231.1811545317419,524.0854808053051,0.9693743586540222,515.2119032490651,-13.592857825669393,517.7611652277672,0.6762040853500366,584.915401741328,307.6893301045954,316.8476849677068,0.9269610643386841,631.4899407264053,-122.06615674899989,334.34719781948485,0.2918127179145813,779.2564332991368,320.7233382042037,191.56190845845344,0.8167821168899536,799.9054045987625,-155.13976469081615,210.07251336611282,0.9325644373893738,527.8747489143914,191.5841265405822,58.53882960034378,0.506573498249054,490.825687876032,-7.512315093309878,30.036820568682288,0.2653787732124329,226.65703213829147,286.7219284194065,-638.9100644867467,0.1440872848033905,457.5093553958015,-60.86981920575243,-476.15505731734896,0.09431752562522888,303.0172924324307,275.3868796018173,-746.4441479701201,0.010567575693130491,565.5257170596808,-49.58493767874008,-476.04348338485113,0.059709757566452026,1762.64,1660.8885417748288,4.406699071670469,0.19,1399.993398143341,849.7891294469556,7.506601856659062,182.64932387697846,1406.0357313036147,864.9903888600456,7.466601856659062,263.4137913854449,1420.8190322319442,865.8133981433409,7.326699071670469,268.61,1434.7990322319442,866.1533981433411,7.280097215011407,268.61,1760.4366990716705,725.2330136653537,9.27330092832953,180.37,1760.3,1292.6420415152395,6.276796286681877,179.85,1760.27,1305.795342443569,6.253203713318123,179.85,1449.6890322319446,866.5133981433411,7.233203713318122,268.61,,,,,,,,,,,,,4a,5,1568113453
29581,29581,962.1663453157223,1568114436.145466,962.1663453157223,-94.2842341647718,645.4531788810713,125.68758923658392,624.6964187747673,0.9957570433616638,640.5910136572495,140.1170715912418,661.4787958066647,0.9923936128616332,640.2763627139437,91.10792870542208,659.8627764890939,0.9875281453132628,621.1573483462319,167.3225024221475,676.2843465687557,0.3690780997276306,577.0831447406392,36.96970406458279,651.4815936537237,0.7388571500778198,510.48757437518617,232.37086971770714,525.4740385447236,0.9640709161758424,518.8721594024819,-14.566606381411743,519.5991184849721,0.7121122479438782,567.2675812644437,309.69047090667635,307.18444342821823,0.956344723701477,637.8403389780093,-123.92398848401396,337.8541401745364,0.21066316962242126,772.8576988663028,319.0455113634293,185.32673003079026,0.8405148983001709,798.4633719430425,-154.8895786346063,211.09309432446045,0.9364578127861024,513.6427923502301,193.9508257743048,97.26058796263337,0.4792994558811188,498.3662708352097,-7.2042077520407055,36.78948323080417,0.28371357917785645,428.48959889489686,241.92035799896652,-361.3467861396125,0.09015673398971558,474.1457992990106,-60.74796248520471,-458.0096945547784,0.08670902252197266,254.22285530032192,293.48860964404867,-801.289247241746,0.014127671718597412,569.9835034454566,-51.29214189694315,-471.8826644483288,0.0404001772403717,1762.64,1661.0385539207516,4.40336546842775,0.19,1399.9867309368556,849.5357756005088,7.5132690631445005,182.37596841107552,1405.7890446636536,864.9503856211329,7.4732690631445,263.0237598060468,1420.5756791952256,865.8067309368555,7.32336546842775,268.61,1434.5556791952256,866.1467309368554,7.270096405283249,268.61,1760.4333654684278,724.9229885637808,9.276634531572247,180.37,1760.3,1292.4320245109482,6.263461873710999,179.85,1760.27,1305.5886590425205,6.266538126289,179.85,1449.4456791952255,866.5067309368554,7.246538126289001,268.61,,,,,,,,,,,,,4a,5,1568113453
29582,29582,962.2,1568114436.179158,962.2,-94.32304648271551,649.0654219183704,127.2534170366006,625.4361920694723,0.995813250541687,640.805550302638,140.73521458006786,661.5955886274105,0.9923698902130128,646.3300552099821,91.79888442960684,661.45564031029,0.9862375259399414,621.4466028868143,167.67689981698226,675.7232836851159,0.3548200726509094,574.0191168101585,37.32420943626801,650.1259073847408,0.7125876545906067,515.366827279918,230.9512178202212,526.7478124610161,0.9690331220626832,516.1007645199488,-15.036569815720744,517.4613073201139,0.7201960682868958,581.8667545938172,309.857517564789,306.85868214328264,0.9069153070449828,628.0654514834868,-125.15492242080782,330.4529494128684,0.2623429894447327,762.285327688728,332.8193529843104,182.77509013671016,0.9212530255317688,808.5699581737457,-149.58068080104312,215.6228847618709,0.9306031465530396,506.14505126405953,194.4463145362241,100.67810950601536,0.4124922156333923,485.1270216830093,-8.839513328996132,23.574085221029893,0.2960560321807861,503.04847528958464,219.99550864250068,-258.4296445713077,0.09523719549179076,465.34616708228447,-61.229258152821906,-469.9804245770917,0.08206087350845337,265.65291030652213,294.03486741773634,-788.9747793687469,0.011502087116241457,560.0942513308419,-50.42304838748313,-482.351531474445,0.04310038685798645,1762.64,1661.19,4.4,0.19,1399.98,849.28,7.52,182.1,1405.54,864.91,7.48,262.63,1420.33,865.8,7.32,268.61,1434.31,866.14,7.26,268.61,1760.43,724.61,9.28,180.37,1760.3,1292.22,6.25,179.85,1760.27,1305.38,6.28,179.85,1449.2,866.5,7.26,268.61,,,,,,,,,,,,,4a,5,1568113453
