,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.25_x,Q_in-J_out.25_y,Q_in-J_out.25_speed,Q_in-J_out.25_angle,Q_in-J_out.26_x,Q_in-J_out.26_y,Q_in-J_out.26_speed,Q_in-J_out.26_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,scenario,participant_id,source_file
40017,40017,1269.666936782047,1568622121.6056035,1269.666936782047,-74.95700266070898,654.1119119668407,26.97262339690403,683.2284233453557,0.9907057285308838,677.8220220687522,55.29313705994277,731.705138000596,0.9630329012870787,686.8540891382279,-4.736563061335329,730.5047236005223,0.9708669185638428,623.3476794622077,96.5495115116353,744.7645188447441,0.6104370355606079,663.0636746348856,-46.70622130385294,738.9397752263419,0.4235072731971741,498.7458735063256,152.89011426105097,597.3982674198664,0.9871746301651,503.68744933869385,-105.15137902952615,605.7218241093574,0.9537245631217957,607.7852634098514,235.9392722845677,396.8283776486464,0.9725002646446228,614.2364138262068,-205.5814225933252,377.17132521059443,0.9505842924118042,815.8079352615608,283.7463017963551,258.220945613484,0.8938688635826111,793.445993241686,-210.70130802832836,227.60380558421303,0.3214471638202667,460.0583477958184,108.3903632576082,206.47296450607425,0.7830235362052917,484.4835163801985,-96.17690916332909,171.98790101296646,0.017571061849594116,816.7528306857475,138.30011226308036,98.54835620110576,0.7201207876205444,764.1625406047983,-118.090514724861,100.58981545780148,0.5673274397850037,512.9356884115837,150.62903484572843,-529.9592895590401,0.027929186820983887,1466.3418021994119,21.827054044639038,596.5610252433847,0.02714848518371582,1759.7033063217953,1670.7508103461414,2.9533063217952935,359.5298379307717,1761.0133063217954,813.0479741346471,7.57,180.37,1761.113306321795,828.417974134647,7.573225287181176,180.37,416.2354942563765,2093.92,8.043144252567059,89.67,358.8019448307388,2093.59,7.22,89.67,253.65251207303768,2099.779675861544,9.393306321795297,96.98,,,,,,,,,,,,,4a,12,1568620805
40018,40018,1269.7,1568622121.6387072,1269.7,-74.95700266070898,652.4864317912778,25.42899178814929,683.8872190358587,0.9902586340904236,678.4938796598733,54.592051656882155,731.6137069061107,0.9617179632186892,694.0425552431468,-4.346410329881098,733.6549358488347,0.9703857898712158,617.8340268146499,97.40131757369808,741.3035648339969,0.7048683762550354,657.8808198361045,-47.63208057555826,737.1871138271551,0.3794929087162018,501.9101877041527,153.02642801816754,595.9700236199342,0.9868267774581908,499.60355130926604,-105.67241723646973,605.2080953236385,0.9523044228553772,612.0703826417692,237.14294154204453,397.8713407332488,0.9654198884963988,605.3019120616318,-207.24888482331542,375.3390010784288,0.9628235101699828,815.8386848758577,284.20670384557997,257.95702407897096,0.918601095676422,783.3043779823137,-216.18189325225757,231.57408373709447,0.2693198323249817,465.2293483674579,108.37037783764131,209.24635004805097,0.7462696433067322,492.2593061769679,-95.4577743026892,173.5531547185349,0.020221292972564697,811.1781751552702,136.61432136123173,93.4933504298254,0.6193864941596985,730.4079057579953,-124.47736286055176,83.77509528853021,0.6130967140197754,523.3837495984812,152.30403016899058,-515.5412788118938,0.026904761791229248,1043.3644805585905,-30.596984915651397,177.78064456913532,0.08966997265815735,1759.7,1670.85,2.95,359.51,1761.01,812.8,7.57,180.37,1761.11,828.17,7.56,180.37,416.5,2093.92,8.02,89.67,359.04,2093.59,7.22,89.67,253.96,2099.74,9.39,96.98,,,,,,,,,,,,,4a,12,1568620805
40019,40019,1269.7331960270292,1568622121.6721585,1269.7331960270292,-74.95700266070898,652.4706130934266,25.736238051844893,683.7490973843037,0.990204930305481,678.7998338894357,54.30698838090574,731.1032064519507,0.9649583101272584,694.9880967707911,-3.658778376415684,733.0217450327311,0.973577618598938,622.9069481472309,96.46391667932598,742.9637473751628,0.6476997137069702,660.8678262825086,-47.250467317596254,738.3561287927088,0.39290228486061096,502.4068498654967,152.57938240748354,595.3072528214732,0.9872673749923706,494.9985156489418,-106.28192545317236,603.428376108677,0.9548695087432858,618.6396659942466,234.13986519248746,401.07260373224364,0.9731521606445312,606.3340835410947,-205.981975763543,376.94261913941284,0.9602880477905272,813.5466377587628,284.2632824834158,254.44391741154757,0.9116653203964232,781.6311433544525,-217.44379761815426,234.95152988182141,0.2307905852794647,461.6147939956199,108.91868388404335,205.39262996289798,0.7615277767181396,488.8123252518637,-95.39339435343256,173.48702531146859,0.015589386224746702,814.9177689875011,136.69750676739858,96.17243497174708,0.700035810470581,770.6485315611252,-118.59945265552048,112.99171568208214,0.624939501285553,522.5143541337507,152.03364937806694,-517.5929051043008,0.0258198082447052,713.847295322257,-94.78561757998251,-140.66676795703123,0.14117765426635742,1759.7,1670.9462684783844,2.9466803972970834,359.50668039729715,1761.01,812.5443905918753,7.589917616217499,180.37,1761.11,827.9143905918753,7.596515629732081,180.37,416.7688878189362,2093.923319602703,8.0399176162175,89.67,359.27901139461,2093.593319602703,7.216680397297082,89.67,254.26872305137124,2099.703484370268,9.38004119189125,96.98,,,,,,,,,,,,,4a,12,1568620805
40020,40020,1269.7663094809966,1568622121.7055266,1269.7663094809966,-74.95700266070898,652.2483062000773,24.882708615432712,684.1917503233907,0.9889293909072876,678.7820282633502,54.13344315809922,731.1477479684213,0.9613360166549684,686.9585828115627,-4.5250000764347815,729.4849823200992,0.9676828384399414,630.4209192666532,97.14449836028594,744.9294677090387,0.6872010231018066,660.5378571242125,-46.58100740285878,738.0451256581515,0.4085257053375244,503.9854601863289,153.17212584783022,592.1850356317789,0.9869586229324341,494.1815694578298,-106.41596955704918,604.2007786906406,0.9503486156463624,617.3308592168644,234.5500789669857,399.65178467024236,0.9703760147094728,606.2063139830432,-205.72639383169803,382.6346909543079,0.9717204570770264,817.8911388585335,283.59467920420366,257.1055067034761,0.9076282382011414,768.8788716205612,-221.18678210668517,227.74006730065742,0.2437324523925781,460.05273337856124,109.02275351180764,206.79888018899533,0.7382458448410034,490.4016779899364,-94.93977117388457,174.47804840045598,0.016252756118774414,834.5812399513368,132.94375212512423,117.70597771716982,0.7125481367111206,738.4360762456934,-121.88054483367958,85.08761968867273,0.6397583484649658,523.6713572985093,150.28923510954726,-511.75727724182855,0.02931734919548035,561.2476836558277,-128.1083348900267,-288.63455052209645,0.10755729675292967,1759.7,1671.0422974948895,2.943369051900361,359.5033690519004,1761.01,812.2894169963279,7.609785688597831,180.37,1761.11,827.6594169963278,7.632940429096023,180.37,417.0371067960707,2093.9266309480995,8.059785688597831,89.67,359.5174282631739,2093.5966309481,7.2133690519003615,89.67,254.5766781732664,2099.667059570904,9.370107155701085,96.98,,,,,,,,,,,,,4a,12,1568620805
40021,40021,1269.8,1568622121.7394762,1269.8,-77.62383640926257,645.0138254229026,25.85888437279391,681.8763855875251,0.9925718307495116,664.4832793183298,55.01024137759925,726.4845723709991,0.9722985625267028,686.9640892028674,-3.591871791817645,731.138684435761,0.9777997732162476,625.7758202837629,97.2524499677899,742.8415886533736,0.6771352291107178,659.2369283163961,-45.712217967941676,737.1586974259401,0.4323925971984863,504.06313845829993,153.1892769439404,592.0319096965161,0.9870448112487792,499.44018964164565,-105.15551404169756,603.9248735804748,0.9554939270019532,616.5609536504717,236.3158609491496,395.7091183690412,0.9701764583587646,612.7994091344325,-205.6331136243264,380.1867140353624,0.9572356939315796,820.4342419929251,283.01964017795126,257.1668008750316,0.9050211310386658,774.4098398287803,-221.08604200434186,232.22333496998417,0.2806529402732849,465.93614182671234,107.74808131718972,207.85093236220885,0.7376077771186829,488.8216808149421,-95.64404639557957,172.1933362700321,0.02255907654762268,813.3547659294397,134.70777212066255,100.35474758401008,0.63295578956604,769.7584971290378,-118.1257732890204,106.8774888698469,0.5629265308380127,506.0694774517878,149.53136829426728,-533.2649371970207,0.029264181852340695,576.1361919811447,-126.74687735601749,-317.2621575547804,0.02843242883682252,1759.7,1671.14,2.94,359.5,1761.01,812.03,7.63,180.37,1761.11,827.4,7.67,180.37,417.31,2093.93,8.08,89.67,359.76,2093.6,7.21,89.67,254.89,2099.63,9.36,96.98,,,,,,,,,,,,,4a,12,1568620805
40022,40022,1269.8329456660006,1568622121.7723274,1269.8329456660006,-116.83540221466049,645.0733136980471,25.27222849316773,680.7174009296,0.9913086891174316,668.973909386448,54.80031127669649,727.5881713107511,0.9665131568908693,687.6594036949311,-4.205549278564209,729.8818302745308,0.9749435186386108,624.6197156323443,96.6245748701236,743.0786747756184,0.6089603304862976,661.6143928767415,-45.79201968740405,737.7206348946705,0.4103644192218781,503.1310448360914,152.2688083012249,593.8954968169112,0.9855684041976928,504.1166434812259,-103.86436962103187,605.6600131403452,0.9544159173965454,611.3523964157126,234.90922091900376,395.3611138345326,0.9705016613006592,610.5099752433723,-204.8135448539533,385.5465748057986,0.968918800354004,823.8170655366905,282.1194340874103,261.07815976619816,0.9240378737449646,759.3099119253038,-224.87089679255212,221.09678484670792,0.23017895221710205,465.40891480519065,108.65231664922895,210.9610306427991,0.7155918478965759,490.05100579827547,-95.80977391645523,174.5988221925246,0.01406940817832947,835.5456170871493,132.56062967641864,120.75320896186129,0.7485204935073853,761.5109341223348,-120.34291272805956,101.59755395321189,0.6167266368865967,533.1902040639178,145.14202625732972,-503.4995263129789,0.02439221739768982,642.6404354503192,-117.1169986922052,-270.26114649053847,0.026773452758789062,1759.7,1671.235542431401,2.9367054333999656,359.5,1761.0067054334,811.7796129383972,7.623410866799931,180.37,1761.1067054333996,827.1463183717972,7.6798836998001025,180.37,417.57356532800276,2093.93,8.066821733599863,89.67,359.9972087952025,2093.6,7.196821733599862,89.67,255.19639469380317,2099.5937597674,9.36,96.98,,,,,,,,,,,,,4a,12,1568620805
40023,40023,1269.866478332393,1568622121.805764,1269.866478332393,-115.5306670960622,654.1549988464667,24.093344820333467,683.4581544936634,0.9916036128997804,664.5929725693403,53.61658770117645,724.682308004541,0.9657079577445984,681.8513205197339,-5.280645612910441,726.9857627630553,0.9714862108230592,627.9094903830365,97.84740383609768,743.332236191959,0.6935827732086182,662.2331450792308,-45.839404531439236,738.0143881088402,0.3643604516983032,503.5433262117205,152.30761113721363,593.076292928432,0.9848476648330688,499.9420451653916,-104.15404244079348,604.5849734657534,0.950775682926178,621.1871252109217,234.08849856512512,400.92205391066045,0.9752479791641236,607.7165608849364,-207.48390758215888,380.88032235746806,0.9685008525848388,822.9219011458058,281.04859384237386,258.7804583448228,0.92050701379776,775.5097876978799,-220.8542604071177,234.15015521499043,0.2805655300617218,464.26186868360816,108.13249314391216,207.1426066925891,0.7272558212280273,485.3829032812381,-97.45960045169348,170.2737344126983,0.018893003463745117,819.2645921474827,133.10052891464537,106.29439750452136,0.6766189336776733,790.0397104107874,-114.26083788479328,121.24522859072277,0.5436466932296753,518.9776923594067,134.30195646463235,-520.8407235073987,0.03099605441093445,1103.1801918894726,-39.114927033036594,207.16840584080433,0.0206773579120636,1759.7,1671.3327871639394,2.9333521667607103,359.5,1761.0033521667608,811.5247646738139,7.616704333521421,180.37,1761.103352166761,826.8881168405746,7.68994349971787,180.37,417.84182665914324,2093.93,8.05340866704284,89.67,360.2386439932289,2093.6,7.1834086670428405,89.67,255.50824849125397,2099.556873834368,9.36,96.98,,,,,,,,,,,,,4a,12,1568620805
40024,40024,1269.9,1568622121.8391895,1269.9,-70.77831345794256,650.7305525514291,24.342119845894494,683.2391525968593,0.9918841123580932,664.070630035769,53.441352772142594,724.8640433016118,0.9687018394470216,690.7078958502759,-3.9344643128832484,731.1099499782347,0.9768603444099426,622.490568471498,98.30324569567728,741.1026584317694,0.645358145236969,662.4825769354987,-44.556054616653356,737.9809132229947,0.3689720034599304,503.2282480294445,153.62681839616968,593.6837016109689,0.984793782234192,494.8415256315801,-104.80676337075495,603.7460385357807,0.950528621673584,613.5516675826212,234.40419488656985,397.1450162059162,0.9762522578239441,606.5020934688365,-204.0935782277908,382.5002800526069,0.9703737497329712,821.15957272163,280.5333227240157,256.8527452570192,0.9250417947769164,766.3574894060189,-223.2376811201271,227.57994829004883,0.275310218334198,457.16555684207435,108.53321068018086,202.67078950674858,0.7245275378227234,482.40909316740687,-97.95191201200966,170.03918310324673,0.015697479248046875,833.242330604111,133.71023461363922,119.40604222138865,0.7311274409294128,777.4453718930826,-117.26534514762838,112.18194940726313,0.5679630041122437,517.1044887568523,128.90772143693934,-522.7682199877023,0.03065356612205505,855.5699085307663,-80.3526525011855,-58.816102376211006,0.030073523521423336,1759.7,1671.43,2.93,359.5,1761.0,811.27,7.61,180.37,1761.1,826.63,7.7,180.37,418.11,2093.93,8.04,89.67,360.48,2093.6,7.17,89.67,255.82,2099.52,9.36,96.98,,,,,,,,,,,,,4a,12,1568620805
40025,40025,1269.9249726962519,1568622121.8724988,1269.9249726962519,-77.62456134358445,655.7717618164811,24.164924954332534,685.2869757932335,0.9924939870834352,674.62742680684,53.56708024316951,728.6260758070225,0.97278892993927,691.4589614482228,-4.059379169059698,731.1252135571823,0.9768999814987184,630.0426388941398,98.7455754443775,745.2087651242274,0.6918140649795532,659.8194807916659,-45.39731369036872,737.3076286181429,0.3712441623210907,499.449606186076,156.85474095138613,590.7503098298246,0.9870126843452454,502.7208515426464,-103.60815175644528,607.6554115467329,0.9491664171218872,614.6922601200845,235.9372007391149,393.5442681308817,0.9737955927848816,611.2122156040507,-205.3742608057737,383.4127180509858,0.9665308594703674,816.4200821292326,281.1312274518173,249.53049940065964,0.931867241859436,768.0318111227631,-222.82620835663684,228.55698799106392,0.2631558179855347,465.1957635932384,108.74058705563765,207.40430204715145,0.7101956605911255,487.2542710419583,-97.47646563626768,173.42963479145897,0.01757076382637024,821.8838253648993,133.5574917524039,106.47142256515845,0.7177953720092773,783.6390340651167,-116.26323805407671,112.71807722296093,0.6172987818717957,519.6958763601433,124.51272480318218,-520.5893450514499,0.03115540742874145,750.4378016037144,-98.42622768913178,-173.373682256115,0.029464691877365112,1759.7,1671.5049180887554,2.92750273037482,359.49750273037483,1761.0,811.0802075084862,7.614994539250362,180.37,1761.1,826.4402075084862,7.685016382248919,180.37,418.3122788396396,2093.93,8.04749180887554,89.67,360.6573061433878,2093.6,7.165005460749638,89.67,256.05224607514174,2099.4900327644973,9.36499453925036,96.98,,,,,,,,,,,,,4a,12,1568620805
40026,40026,1269.9500185004124,1568622121.9059055,1269.9500185004124,-77.62564336691193,652.2337706886939,24.99009728640123,680.5579071372953,0.9931199550628662,679.3019514366241,54.769224855116704,729.3102493012411,0.9651858806610109,692.3228375232218,-5.28036917065592,729.5303742850447,0.9702833890914916,628.5939604906997,99.3870240366037,744.4492403985466,0.6190497875213623,662.1644090747046,-44.68225266966408,736.872310946648,0.35851407051086426,503.2649312216031,153.2162890959852,592.9241885555747,0.983425498008728,498.9580129076645,-103.420695765062,606.4883869456888,0.9451546669006348,613.0432602976406,233.95246126372143,396.7533134320964,0.9779001474380492,601.3572445202477,-208.42060904764054,383.10399720126037,0.9747270941734314,826.0949442820821,279.21112486104624,259.3154599406537,0.9310059547424316,759.5670754680689,-219.91091431352064,210.77147949856374,0.42132139205932617,475.28143718295206,108.7499006633277,213.2121335699797,0.727097749710083,492.6136546121215,-95.63459808334572,175.9424316718806,0.01613849401473999,817.6042508835167,133.80075665605142,101.42139241888368,0.7259024381637573,718.0767611887906,-125.95650687597386,68.53893701264681,0.623293399810791,530.3785088125713,125.50325819456188,-509.26840523654226,0.02343615889549256,592.5714306565544,-126.77860455504884,-291.24761600439996,0.13817402720451355,1759.7,1671.5800555012365,2.924998149958788,359.4949981499588,1761.0,810.8898593968677,7.6200037000824254,180.37,1761.1,826.2498593968677,7.669988899752724,180.37,418.51514985333824,2093.93,8.055005550123639,89.67,360.8351313529261,2093.6,7.159996299917575,89.67,256.28517205383275,2099.4599777995054,9.370003700082425,96.98,,,,,,,,,,,,,4a,12,1568620805
