,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,K_in-H_out.17_x,K_in-H_out.17_y,K_in-H_out.17_speed,K_in-H_out.17_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,K_in-H_out.22_x,K_in-H_out.22_y,K_in-H_out.22_speed,K_in-H_out.22_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
32523,32523,890.7,1568719676.915548,890.7,-78.96698591036757,673.3679201513784,87.64144578236862,684.642361218572,0.9909026026725768,695.5663583651201,110.11857550275104,734.6408219119787,0.9712288379669192,707.3671818134468,58.93198956291111,733.9697323916008,0.9712862372398376,699.1308933856253,139.1891038940036,772.4025771787273,0.3703194260597229,691.0774711542691,9.244620977093444,760.1013910621539,0.7359249591827393,507.92339520806604,195.26504538286545,660.1640193258393,0.9874001741409302,518.1398228728482,-25.792676113293947,623.8242628080578,0.3774058222770691,648.6447637728554,243.25369065051308,401.3940262761946,0.6146060228347778,610.1146378134559,-87.98603917505531,389.37291766158586,0.8688472509384155,817.5001627625194,296.92945577374735,221.57269320782143,0.0357779860496521,763.1871522245201,-159.12251152268274,207.51438873442888,0.8609975576400757,468.8991779457464,201.96743352915192,261.32201359514806,0.7985759973526001,422.0046889816802,-6.579480117707008,234.58381540783162,0.5416331291198729,828.520812900483,198.41790735797886,69.46707360332698,0.2350853383541107,865.2419105166283,-17.924497407109804,120.64573361286526,0.25415608286857605,588.0504075530316,209.74929604908414,-440.4340144341729,0.013838887214660645,1157.8733046873756,-0.21133503600401848,168.1507406209367,0.011587560176849363,1761.48,1646.18,5.3,359.61,2667.76,724.82,6.75,157.26,1761.33,872.4,7.51,180.1,1761.36,887.47,7.14,179.85,1761.32,901.75,7.03,179.85,1761.14,970.49,8.04,179.85,2662.53,737.29,6.74,157.26,2657.89,752.01,7.0,166.91,2654.5,766.6,7.22,166.91,2650.98,781.74,7.29,166.91,1412.94,865.62,6.59,268.61,2612.08,874.68,7.49,89.83,1760.29,1295.37,6.86,179.85,1547.77,868.9,8.68,268.61,1718.42,872.95,7.48,268.68,1760.26,1309.92,6.77,179.85,1776.19,874.07,0.0,269.55,2577.62,874.58,8.32,89.83,1782.99,874.12,0.04,269.55,221.87,2103.75,7.86,102.2,127.05,2127.26,8.4,106.01,,,,,,,,,4a,15,1568718601
32524,32524,890.7333517868053,1568719676.9488714,890.7333517868053,-75.47469805723983,669.1328394113567,78.99049181974141,682.0265182772567,0.9870774745941162,702.3598699840977,99.3780310920173,735.6241883914295,0.9351432919502258,704.0861951124975,53.537009737828114,733.6300993839816,0.9419740438461304,686.4580308086397,146.62295012269269,766.63165384748,0.3783993124961853,698.6383709825633,8.425801957383124,764.2019836367906,0.6372491717338562,510.6709771335408,193.54159177611626,648.2077904602013,0.3263171315193176,514.5950332972614,-27.24704399426777,623.9493233977671,0.8923195600509644,633.7627932459311,242.0151599952708,425.0259040696935,0.3035886287689209,605.4843129645908,-87.44618386249122,387.93055526117655,0.8805010318756104,821.6930253991983,296.40663102533216,211.35438655473286,0.03305497765541077,771.9369623916147,-155.3954482433967,211.9753693214241,0.9049432873725892,456.7969665454944,197.7414924591871,253.47231957351602,0.8285599946975708,427.2163308191494,-5.562255074887512,244.09151304977848,0.561486005783081,840.3288563911339,194.62356315338462,81.50207707709359,0.10734498500823976,769.2324192985589,-32.87826292316922,74.88875926405663,0.15989947319030762,565.4464016280269,212.8479548473048,-466.38478428820486,0.048865854740142815,789.4818703739627,-64.7607294530227,-230.3205879723606,0.01500830054283142,1761.48,1646.3567644700674,5.296664821319482,359.61,2667.8467146456933,724.6165541004884,6.736659285277924,157.26,1761.33,872.1465264202806,7.5366814294441475,180.1,1761.36,887.2231967776416,7.226714645693483,179.85,1761.32,901.5132023136833,7.053346250763631,179.85,1761.14,970.2231857055583,8.03666482131948,179.85,2662.6167146456933,737.0832189218077,6.7299944639584455,157.26,2657.943362858888,751.7832078497247,7.016675893402593,166.91,2654.553362858888,766.3698726710443,7.176642677153258,166.91,2651.0333628588887,781.5032023136831,7.2799944639584435,166.91,1412.7132078497248,865.613329642639,6.676714645693483,268.61,2612.330138401039,874.68,7.506675893402593,89.83,1760.2933351786803,1295.1398726710445,6.873340714722075,179.85,1547.4831746334753,868.8933296426391,8.659988927916888,268.61,1718.1731967776416,872.943329642639,7.469994463958446,268.68,1760.26,1309.6898726710442,6.796681429444147,179.85,1776.19,874.07,0.0,269.55,2577.8968198304833,874.58,8.326670357361037,89.83,1782.9866648213197,874.12,0.04,269.55,222.12680875839996,2103.693301962431,7.863335178680519,102.2,127.320149473122,2127.1832908903484,8.383324106597406,106.01,,,,,,,,,4a,15,1568718601
32525,32525,890.7667651382102,1568719676.9822562,890.7667651382102,-79.05200879562362,661.921574716251,82.87540874416733,676.6924486485493,0.00011497735977172852,696.9167091546594,100.27263194564655,733.1443471254828,0.6773039698600769,699.6821463087662,54.02209297594783,733.7494236354231,0.9410908222198486,694.6443745308736,138.3824260598549,768.5788316811007,0.26721537113189703,696.1113383775181,6.560272983109535,766.2262586207395,0.6072030067443848,508.4313091144298,187.87471861304337,658.6295164840546,0.9896856546401978,524.193381625602,-33.34041107533074,603.2940815391621,0.34822922945022583,634.8985078464206,240.54876702126145,435.76716972840507,0.3461534380912781,604.9073380940314,-88.28603276841172,387.9515773087197,0.8369454145431519,832.8293403847838,309.96592491332734,224.40355317415344,0.5561188459396362,771.8946499251764,-155.71526858976347,214.26104040799885,0.8824352025985718,468.59165894814345,199.8765752651381,265.640108108024,0.7521523237228394,438.89327536358473,0.4083444754282648,261.05400701144583,0.7036577463150024,844.0675035862129,193.11847957137115,83.31346782103748,0.0649990439414978,724.4506965941382,-35.535241265994394,61.27984491750894,0.19800809025764465,514.9203240585323,239.61422912521405,-515.2241137549654,0.019962340593338013,630.2122328889337,-99.17282100046648,-406.9985878996971,0.016483783721923828,1761.48,1646.5338552325134,5.293323486178991,359.61,2667.933589359346,724.4127326569185,6.723293944715962,157.26,1761.33,871.8925849496032,7.563412110568072,180.1,1761.36,886.9759379772453,7.3135893593462376,179.85,1761.32,901.2759675187084,7.076735596747064,179.85,1761.14,969.9558788943193,8.03332348617899,179.85,2662.703589359346,736.8760561430972,6.719970458536973,157.26,2657.9968242211357,751.5559970601713,7.0333825691050444,166.91,2654.606824221136,766.1393205463504,7.133205320326883,166.91,2651.086824221136,781.2659675187082,7.269970458536973,166.91,1412.4859970601715,865.6066469723579,6.763589359346236,268.61,2612.580738536576,874.68,7.523382569105045,89.83,1760.296676513821,1294.9093205463505,6.886706055284038,179.85,1547.1958198113932,868.886646972358,8.639940917073945,268.61,1717.9259379772454,872.936646972358,7.459970458536973,268.68,1760.26,1309.4593205463505,6.823412110568073,179.85,1776.19,874.07,0.0,269.55,2578.1741506471435,874.58,8.333353027642017,89.83,1782.983323486179,874.12,0.04,269.55,222.38409156421767,2103.636499265043,7.866676513821008,102.2,127.59079761950174,2127.106440182117,8.366617430894955,106.01,,,,,,,,,4a,15,1568718601
32526,32526,890.8,1568719677.0154624,890.8,-77.90526750077831,672.0167077902546,73.48170955841198,691.2527379038452,0.991560697555542,706.2875768453929,95.87022775943498,742.8119142878545,0.9742666482925416,702.5778392177939,45.03807891244506,739.7167135544705,0.9675472974777222,691.9013476091086,141.36556481658658,770.4843366465249,0.3195341229438782,697.2346402055864,5.180125903446586,770.1258687288891,0.5214892625808716,506.50387640936754,186.95627445112555,663.0136082347595,0.9879019260406494,517.1404930603087,-28.20036685079115,617.8296431385761,0.824763298034668,654.8485934075337,242.6196326199931,415.4474300966052,0.6174099445343018,600.5391699687679,-90.70008174268952,396.8976102746938,0.7698346376419067,836.1053030299163,313.09718947043154,226.24319830712085,0.5685733556747437,775.2114133478062,-153.50940200594945,212.7811707158941,0.8892558813095093,441.17247720955095,203.69047620778028,213.1834482254755,0.5620979070663452,444.6651019112474,1.7661369780971294,255.3037159408202,0.4000185132026672,816.2714468192596,189.25931689909248,49.04385105463285,0.17581185698509216,712.3751378864978,-36.15715129375957,82.35826938261435,0.4665229916572571,479.3298877074678,254.7823788922486,-550.2622690950907,0.03169780969619751,503.0197549212132,-120.72737712470318,-462.2984784008564,0.005984276533126831,1761.48,1646.71,5.29,359.61,2668.02,724.21,6.71,157.26,1761.33,871.64,7.59,180.1,1761.36,886.73,7.4,179.85,1761.32,901.04,7.1,179.85,1761.14,969.69,8.03,179.85,2662.79,736.67,6.71,157.26,2658.05,751.33,7.05,166.91,2654.66,765.91,7.09,166.91,2651.14,781.03,7.26,166.91,1412.26,865.6,6.85,268.61,2612.83,874.68,7.54,89.83,1760.3,1294.68,6.9,179.85,1546.91,868.88,8.62,268.61,1717.68,872.93,7.45,268.68,1760.26,1309.23,6.85,179.85,1776.19,874.07,0.0,269.55,2578.45,874.58,8.34,89.83,1782.98,874.12,0.04,269.55,222.64,2103.58,7.87,102.2,127.86,2127.03,8.35,106.01,,,,,,,,,4a,15,1568718601
32527,32527,890.8335259757289,1568719677.0489886,890.8335259757289,-102.57721923401769,679.4556776885009,73.71659150573066,695.3418578232338,0.9924113750457764,713.0238853578511,93.42720267622049,747.9543553365397,0.96905517578125,710.0995831884962,42.74927974005463,744.1099971784198,0.9587901830673218,686.081387835191,142.2870255115789,768.5237406735507,0.3775119781494141,698.1019466027992,3.795388995087884,769.8666572710324,0.5111885666847229,511.23583733698166,189.82649004969105,662.4697133899915,0.6551055908203125,518.6910373877454,-28.88683600665289,624.6522228998833,0.8315770626068115,661.5306468981058,243.2509097766764,410.7924916536323,0.6593989133834839,606.6387474089937,-86.9961240114311,405.32223594493536,0.9337531328201294,836.5138685002153,314.443506748902,227.4786165072829,0.6296564340591431,771.4709695038024,-143.3892907410241,216.2067106853808,0.8248839378356934,437.7399878515905,204.0435437279763,205.69973014984933,0.4951525628566742,453.695019377403,3.169894651782552,270.3831403126,0.5617790222167969,818.0897767248589,191.44560132730598,46.889124560212096,0.3124826550483704,732.2232393644307,-29.56539432033902,114.99333479486685,0.4133293628692627,424.7489295241612,276.3468686600046,-615.2534264938163,0.04935437440872192,483.9296621577986,-118.1982059282246,-387.0329158767505,0.009253144264221191,1761.476647402427,1646.8876876713634,5.286647402427106,359.6133525975729,2668.1071675368953,723.9987863529077,6.733468183010249,157.26,1761.33,871.3885551820331,7.563179219416858,180.1,1761.36,886.4785551820331,7.4469363660204975,179.8533525975729,1761.32,900.7952603771788,7.1670519514578555,179.85,1761.14,969.4184395965956,8.043410390291571,179.85,2662.8771675368953,736.4654915480535,6.703294804854216,157.26,2658.1036415611666,751.0986707674706,7.043294804854216,166.91,2654.7136415611662,765.6786707674704,7.120173378156035,166.91,2651.196994158739,780.7986707674704,7.233179219416858,166.91,1412.021965572325,865.5932948048543,6.937167536895212,268.61,2613.08479741554,874.6833525975729,7.536647402427107,89.83,1760.3,1294.4520233650433,6.869826621843965,179.85,1546.6183240111584,868.8732948048543,8.636762987864463,268.61,1717.4252025844605,872.9232948048543,7.480173378156035,268.68,1760.26,1309.0020233650432,6.85,179.85,1776.19,874.07,0.0,269.55,2578.72826559855,874.5833525975729,8.32658960970843,89.83,1782.98,874.12,0.04,269.55,222.9048552082585,2103.546474024271,7.893468183010249,101.87815063300228,128.12485520825857,2126.952890255824,8.33658960970843,106.01,,,,,,,,,4a,15,1568718601
32528,32528,890.8667768161553,1568719677.0822394,890.8667768161553,-79.45771522037231,686.4588850216944,73.2474377583113,707.7017661360126,0.0013279318809509275,709.0253589323146,91.14970637347582,749.1565126170256,0.9442423582077026,705.6738433374626,35.652687608542756,746.4424816839659,0.8991926908493042,679.3284416501592,141.13403030913688,767.3384405236363,0.3453522324562073,696.3396589559842,1.3791525951021226,770.5506417850974,0.4637981653213501,508.4515407723626,185.8395555162144,659.5575529300811,0.9900527596473694,517.2033048845315,-31.344970166988286,629.0200331387142,0.8441908955574036,647.1657978432264,241.62704036450984,430.6120471936872,0.3292806148529053,612.8317335069447,-85.5145768499057,404.78318097749366,0.9286989569664,836.0967208862152,316.145527584786,228.80293741910424,0.6510980725288391,787.8370973668283,-150.4565435839757,220.2139836453164,0.8575957417488098,472.3992301373721,201.83709362776028,269.29209788147364,0.6969441175460815,450.1519556088086,5.836198308313191,275.21927341236886,0.5221124291419983,814.8864730052376,192.1129845162323,60.40826520469835,0.028728485107421875,733.3228391787861,-30.38069188142589,126.7122854519991,0.4627790749073029,427.2265956801396,276.88444833887644,-620.9029996547706,0.02290862798690796,525.9256125589344,-96.13369731075329,-354.774753546384,0.013127714395523071,1761.4733223183844,1647.0639171256228,5.283322318384472,359.6166776816156,2668.1936197220043,723.7893060582218,6.756743771308707,157.26,1761.33,871.1391738788353,7.536578547075763,180.1,1761.36,886.2291738788355,7.493487542617415,179.85667768161554,1761.32,900.5525292420662,7.233553632310593,179.85,1761.14,969.149107789142,8.056710726462118,179.85,2662.9636197220043,736.2626614214528,6.696644636768942,157.26,2658.1568429058484,750.8692399685284,7.0366446367689415,166.91,2654.7668429058485,765.4492399685284,7.150099134539766,166.91,2651.253520587464,780.5692399685284,7.206578547075763,166.91,1411.7858846052973,865.5866446367688,7.02361972200377,268.61,2613.3375038027802,874.6866776816156,7.533322318384472,89.83,1760.3,1294.225917650144,6.8399008654602325,179.85,1546.329041699449,868.8666446367688,8.653388408077648,268.61,1717.1724961972195,872.9166446367688,7.510099134539766,268.68,1760.26,1308.775917650144,6.85,179.85,1776.19,874.07,0.0,269.55,2579.0042475740893,874.5866776816156,8.313289273537881,89.83,1782.98,874.12,0.04,269.55,223.16753684762685,2103.5132231838447,7.916743771308707,101.55894256490916,128.38753684762685,2126.876413322843,8.323289273537881,106.01,,,,,,,,,4a,15,1568718601
32529,32529,890.9,1568719677.1154625,890.9,-75.87704844567273,670.2348428637425,62.31513450843065,695.7372913428662,0.9915260076522828,706.1668868625371,88.47171234195876,746.0946550503637,0.9238137006759644,703.4266142453606,33.70744950077889,744.0444768324508,0.9435397386550904,681.2038168123457,139.81687542672896,769.4792313771567,0.3444226682186127,699.4244287144202,4.332444458279177,766.7173309259074,0.4848245680332184,506.82031159770963,182.9059059463104,662.3758313769379,0.9868398904800416,519.2450319463344,-34.91325668921013,624.8791388095739,0.8218019008636475,651.6196833412013,244.54760597852643,409.74921167960093,0.6913082599639893,615.9374437453355,-85.18610112960658,410.02128577332945,0.9434823989868164,832.2696812722645,318.057988012711,229.2910795820852,0.704575777053833,783.082462721891,-149.18667172973838,224.57250189454373,0.7923719882965088,454.9604110783412,197.4832172576233,238.52056755538914,0.1608310043811798,451.97220690993765,8.645113444353246,280.7923328000185,0.4443412721157074,781.5526365499542,189.77394538815705,15.039827861545405,0.15295618772506714,736.0302211744722,-29.83441771767748,139.72728592883792,0.2894071340560913,423.60638809615995,281.6427179044263,-625.0062063509408,0.02894845604896545,533.4254327543586,-80.68852067246556,-305.9345403322393,0.00942528247833252,1761.47,1647.24,5.28,359.62,2668.28,723.58,6.78,157.26,1761.33,870.89,7.51,180.1,1761.36,885.98,7.54,179.86,1761.32,900.31,7.3,179.85,1761.14,968.88,8.07,179.85,2663.05,736.06,6.69,157.26,2658.21,750.64,7.03,166.91,2654.82,765.22,7.18,166.91,2651.31,780.34,7.18,166.91,1411.55,865.58,7.11,268.61,2613.59,874.69,7.53,89.83,1760.3,1294.0,6.81,179.85,1546.04,868.86,8.67,268.61,1716.92,872.91,7.54,268.68,1760.26,1308.55,6.85,179.85,1776.19,874.07,0.0,269.55,2579.28,874.59,8.3,89.83,1782.98,874.12,0.04,269.55,223.43,2103.48,7.94,101.24,128.65,2126.8,8.31,106.01,,,,,,,,,4a,15,1568718601
32530,32530,890.9334859698251,1568719677.1489902,890.9334859698251,-75.94993777947799,670.2980253255614,57.96193841331482,696.997092840704,0.9906210899353028,709.0750653428122,85.87531147184717,747.6549143732602,0.9392035603523254,709.2172764533392,29.34734092794528,755.0446483055109,0.9799861311912536,687.0619261386943,136.0327662749642,771.8869623624147,0.36419713497161865,700.2017820121913,5.693985044539335,765.800972856586,0.503507137298584,506.7092784563626,182.1933590155181,662.5639551158822,0.9874234199523926,517.046468283384,-36.585812085745054,629.4683435595275,0.7102346420288086,673.6480327342789,248.46955360835648,399.85720514072983,0.9570850133895874,599.9519291049266,-91.30653112682106,383.8944254423762,0.8230276107788086,840.0031919607567,318.3361146361392,228.24298520750958,0.6147301197052002,776.6829722288904,-139.40493174260013,218.50737822675663,0.893092155456543,434.2297541481933,197.8273884001109,217.9292431864516,0.18339475989341736,449.45314984654,10.726040042454702,278.7074750377925,0.4529798924922943,762.9851718413253,186.55637800606246,-8.573412149316141,0.1824115812778473,723.848279683766,-30.99824918725634,134.1670699639841,0.2611321210861206,427.6833253499746,282.13986428711684,-621.5529215620495,0.02604424953460693,538.5143953888505,-74.5731535939367,-287.0932547175188,0.011615276336669922,1761.47,1647.4174756400732,5.286697193965032,359.62,2668.367063521545,723.372386987084,6.783348596982516,157.26,1761.33,870.6355066293288,7.516697193965031,180.1,1761.36,885.7221580323462,7.583531760772704,179.8767429849126,1761.3233485969824,900.0622038232938,7.343531760772704,179.85,1761.1433485969824,968.6121122413988,8.07,179.85,2663.1370635215453,735.8490383901013,6.7335317607727045,157.26,2658.2602289547376,750.4156440021715,6.999862627157358,166.91,2654.87357755172,764.9889468082064,7.15655982112239,166.91,2651.36357755172,780.1055982112239,7.200091581895094,166.91,1411.3022038232941,865.5766514030174,7.197063521545409,268.61,2613.8377961767064,874.69,7.5099084181049065,89.83,1760.3,1293.765598211224,6.843485969825157,179.85,1545.7520206595034,868.8499542090524,8.673348596982516,268.61,1716.6688552263117,872.9066514030175,7.51655982112239,268.68,1760.26,1308.3189468082064,6.8533485969825145,179.85,1776.19,874.07,0.0,269.55,2579.557933549549,874.59,8.283257015087424,89.83,1782.98,874.12,0.036651403017484284,269.55,223.69119056463626,2103.4498626271575,7.913211224139874,100.91853468967848,128.92123635558377,2126.7229822694017,8.330091581895095,106.01,,,,,,,,,4a,15,1568718601
32531,32531,890.9666280908293,1568719677.1821735,890.9666280908293,-79.38910556524536,661.7155176352187,57.02873172553258,689.0166206398121,0.9883278012275696,702.5629051158643,86.57670081374637,742.8890316784955,0.9315296411514282,707.5508216804164,27.211729719409146,751.4501814750604,0.9789074063301086,683.4752187870013,138.1621256412084,771.1746496831745,0.3932798504829407,702.2439407924633,2.5835689753027404,768.6165333003983,0.5214908123016357,507.68212457331003,179.4670927719322,660.5037187958118,0.9878379106521606,516.3510048709327,-35.68186937506842,630.9323841982788,0.7651089429855347,673.4988331292328,247.97850711828247,402.9541086802017,0.9660544991493224,611.9837450962066,-89.88848132962978,391.7638948721132,0.8569904565811157,837.7453382227412,318.95448377685636,226.97909264168555,0.6546660661697388,775.9282311224428,-137.71614135532664,218.07339290674042,0.9158616065979004,428.32861336118094,200.3228854812228,206.0373587662119,0.15506881475448608,465.09572920136014,12.792287778479366,285.28913179041365,0.5100542902946472,777.7072382491432,184.506497136014,2.6587680936952443,0.16200214624404907,725.2648601766765,-31.69263499758272,135.21854171741128,0.3077348470687866,415.37041127441256,279.4210779301773,-631.5158236303002,0.01115599274635315,562.9394451153596,-70.55983360918255,-298.09454119350465,0.013979852199554443,1761.47,1647.5931288813958,5.293325618165888,359.62,2668.453233036157,723.1669058368575,6.7866628090829435,157.26,1761.33,870.3836265096962,7.523325618165887,180.1,1761.36,885.4669637006134,7.62661651807827,179.89331404541468,1761.3266628090826,899.8169521278621,7.38661651807827,179.85,1761.146662809083,968.3469752733644,8.07,179.85,2663.223233036157,735.6402430277743,6.776616518078272,157.26,2658.3099421362444,750.1935917914427,6.9700347182535065,166.91,2654.926604945327,764.7602661732768,7.1333603364193925,166.91,2651.416604945327,779.8736033641941,7.219976854497664,166.91,1411.056952127862,865.5733371909171,7.283233036156541,268.61,2614.0830478721373,874.69,7.490023145502336,89.83,1760.3,1293.5336033641938,6.876628090829438,179.85,1545.466998418867,868.8400115727513,8.676662809082941,268.61,1716.4202893187794,872.903337190917,7.493360336419393,268.68,1760.26,1308.0902661732769,6.856662809082943,179.85,1776.19,874.07,0.0,269.55,2579.833013153885,874.59,8.26668595458528,89.83,1782.98,874.12,0.03333719091705613,269.55,223.9496991084696,2103.4200347182536,7.88669752733645,100.60037032803741,129.18968753571846,2126.6467553910925,8.349976854497664,106.01,,,,,,,,,4a,15,1568718601
32532,32532,891.0,1568719677.215587,891.0,-89.78998408230282,667.7693298273227,56.80600974703784,692.0346714116264,0.990119993686676,709.5198676097879,86.8027695960437,745.8502263754672,0.9413475990295408,717.5844843092273,28.15441773260301,753.7527511481221,0.9789729118347168,678.0477911679951,139.7607207585543,768.8463614668782,0.37907615303993225,707.9862983327052,1.8757535817892,770.5912798432042,0.5284368991851807,507.0810628241634,181.6379271314345,661.7799736867902,0.987905740737915,516.8268814944154,-36.70642407409712,629.9294725631493,0.7670500874519348,671.5040862338965,246.51304211953462,407.3066238753457,0.9730692505836488,605.7234759096841,-91.05209166416435,388.3293387218499,0.8465598821640015,840.64173382438,319.13996895893905,228.79159049551043,0.5958169102668762,754.3204908052303,-140.98525686466067,204.44362093527184,0.9071080684661864,429.4145966021013,200.19564570119644,203.87843435560112,0.1660022735595703,458.105172922537,15.148599777220928,278.5854116233286,0.5420985817909241,793.9245233249372,187.7993078252865,19.170573175639845,0.12517327070236206,721.2939134100882,-33.725395291510736,129.2549199721728,0.3359276652336121,414.15487379902885,245.27745153758946,-634.2240912738939,0.011079609394073486,580.6125252609705,-66.77501707084677,-299.1864632948512,0.011332035064697266,1761.47,1647.77,5.3,359.62,2668.54,722.96,6.79,157.26,1761.33,870.13,7.53,180.1,1761.36,885.21,7.67,179.91,1761.33,899.57,7.43,179.85,1761.15,968.08,8.07,179.85,2663.31,735.43,6.82,157.26,2658.36,749.97,6.94,166.91,2654.98,764.53,7.11,166.91,2651.47,779.64,7.24,166.91,1410.81,865.57,7.37,268.61,2614.33,874.69,7.47,89.83,1760.3,1293.3,6.91,179.85,1545.18,868.83,8.68,268.61,1716.17,872.9,7.47,268.68,1760.26,1307.86,6.86,179.85,1776.19,874.07,0.0,269.55,2580.11,874.59,8.25,89.83,1782.98,874.12,0.03,269.55,224.21,2103.39,7.86,100.28,129.46,2126.57,8.37,106.01,,,,,,,,,4a,15,1568718601
32533,32533,891.033916503926,1568719677.249582,891.033916503926,-76.05910202162141,664.1294830518116,55.82017784222575,691.960730101438,0.9889030456542968,709.5150916511177,86.6985615871332,747.3161742620242,0.9390522241592408,714.8267488036972,27.34290861098761,754.6215773230027,0.9786144495010376,676.3949236053912,140.69764137079744,768.1101968459062,0.37061554193496704,707.1709795058581,0.03412055678137005,770.5637094292032,0.4916497170925141,508.32139424863607,182.6167554950936,659.202308657349,0.9875662922859192,512.599761893461,-36.663410548880044,629.044122835973,0.7473363876342773,650.2718256437164,242.88227697051244,429.82212247607316,0.3291624188423157,594.5531562319214,-90.95981211685854,379.68864562874666,0.8096142411231995,838.9464498703142,317.7172786211558,234.090919771528,0.6360772848129272,753.1986348506923,-138.92297692368487,201.06039219127533,0.9246618747711182,459.51110178776025,207.62087188952003,259.8031593797069,0.7166445851325989,444.94201999333745,13.156222178290026,269.39878701649616,0.5383554100990295,797.6179394001018,188.33833317517517,38.996596576681206,0.026535481214523315,723.6513209914218,-35.30702580460727,127.78353198677743,0.4927710592746735,423.87541742243315,228.7070557121916,-621.4784521845197,0.017527371644973755,583.3228967464422,-65.18248154794618,-306.184460963157,0.012127429246902466,1761.47,1647.9497574708075,5.3,359.62,2668.628182910208,722.749717675659,6.7832166992148055,157.26,1761.33,869.8790178709477,7.519825048822208,180.1,1761.36,884.9488429197701,7.693741552748182,179.92356660157037,1761.33,899.3156262205553,7.443566601570388,179.85,1761.15,967.8086679685922,8.03269184568143,179.85,2663.398182910208,735.2231093260516,6.79625844725182,157.26,2658.414266406281,749.7393677733032,6.9671332031407776,166.91,2655.034266406281,764.2959761229108,7.113391650392598,166.91,2651.5242664062816,779.4025844725184,7.24,166.91,1410.5522345701625,865.563216699215,7.458182910207528,268.61,2614.587765429837,874.69,7.4903499023555815,89.84695825196299,1760.3,1293.0659761229108,6.91,179.85,1544.8849264158441,868.823216699215,8.669825048822208,268.61,1715.9156262205554,872.8932166992148,7.4903499023555815,268.68,1760.26,1307.6293677733033,6.853216699214807,179.85,1776.19,874.07,0.0,269.55,2580.3915069825853,874.59,8.270349902355584,89.83,1782.9766083496074,874.12,0.03,269.55,224.4745487306226,2103.356083496074,7.863391650392598,99.95100991191809,129.7313320314078,2126.4919920409698,8.376783300785194,106.01,,,,,,,,,4a,15,1568718601
