,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,Q_in-J_out.21_x,Q_in-J_out.21_y,Q_in-J_out.21_speed,Q_in-J_out.21_angle,K_in-H_out.22_x,K_in-H_out.22_y,K_in-H_out.22_speed,K_in-H_out.22_angle,K_in-H_out.23_x,K_in-H_out.23_y,K_in-H_out.23_speed,K_in-H_out.23_angle,Q_in-J_out.22_x,Q_in-J_out.22_y,Q_in-J_out.22_speed,Q_in-J_out.22_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,K_in-H_out.24_x,K_in-H_out.24_y,K_in-H_out.24_speed,K_in-H_out.24_angle,Q_in-J_out.23_x,Q_in-J_out.23_y,Q_in-J_out.23_speed,Q_in-J_out.23_angle,Q_in-J_out.24_x,Q_in-J_out.24_y,Q_in-J_out.24_speed,Q_in-J_out.24_angle,Q_in-J_out.25_x,Q_in-J_out.25_y,Q_in-J_out.25_speed,Q_in-J_out.25_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,scenario,participant_id,source_file
34685,34685,1095.2,1568730135.0152972,1095.2,-83.1601096666004,623.2731224964302,22.58368816452665,609.710743127865,0.994638204574585,641.3589640290047,52.64542762521594,661.7875918735501,0.9546457529067992,643.0804280787136,-1.5957378912891151,658.6416769824889,0.9830566644668579,584.6439684082538,97.22440694818796,655.1944462994651,0.8227443695068359,606.7577250724706,-45.87825936555314,650.7034990202504,0.5066485404968262,529.0354082203505,126.90436554084192,536.0154094274103,0.9827861785888672,517.7206495771474,-74.93214435424133,536.5693230494616,0.9802804589271544,644.2820190325427,206.58245661185106,347.1749197110199,0.9880071878433228,615.6250226324837,-147.46551317246994,328.640170370588,0.6924062371253967,816.9374945068738,252.54918113504627,233.13923108789902,0.2670370042324066,762.2917428339392,-185.70600596286454,190.97588010281868,0.9616925716400146,447.68405177476603,132.16823482736953,208.93899452050968,0.14463967084884646,407.1611193981469,-61.985388648351964,172.9152759820759,0.3818262219429016,656.7234105029315,120.69628512160195,9.461046124027577,0.7035973072052002,564.8782925212743,-59.24514599395268,-80.49636259633658,0.19316217303276065,592.6549596070749,90.86353412390194,-374.2423427636591,0.012625962495803831,542.4197880434062,-80.89216396137992,-490.7340852707002,0.01278725266456604,1760.27,1649.94,4.86,4.63,,,,,1761.04,1009.23,6.76,179.85,2742.74,621.55,7.47,138.41,2733.21,632.29,7.5,138.41,1761.0,1022.79,6.76,179.85,1398.21,794.26,8.58,181.84,2644.87,820.76,6.95,173.91,1760.97,1037.19,6.73,179.85,1760.93,1050.87,6.73,179.85,1760.9,1064.53,6.77,179.85,1683.95,872.16,7.02,268.68,1869.64,874.8,6.03,269.55,234.81,2102.09,7.82,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34686,34686,1095.2327212514663,1568730135.0479472,1095.2327212514663,-83.03130466260936,624.8494777995851,29.97661850529057,606.5315048631602,0.9952344298362732,644.5916070958124,55.812350063590145,664.4729265864247,0.9936153888702391,636.4911974419841,1.2962486973039362,654.8868133409451,0.9879372119903564,604.592880215876,96.85223325392141,665.7359889194026,0.6260602474212646,599.6793749305673,-45.934823025435506,649.9658679421194,0.4878436923027039,524.4155267606078,128.28655417335563,535.5371979028471,0.9863161444664,518.7655552231981,-70.32374938112177,533.1649266479847,0.8468141555786133,643.3207607691572,213.21721085449772,340.82739682047736,0.8509832620620728,614.3607910278872,-143.22043391577816,323.023993765696,0.7030050158500671,810.6953948417639,253.42639447254533,230.60835507891517,0.20208051800727844,761.4641188911622,-186.29233201681848,183.55678636904187,0.9485149383544922,439.7984747049645,136.5881034930747,207.2448773312661,0.16956999897956848,402.1430826697789,-68.99130222604394,154.8103973920631,0.06963986158370973,655.8791731776099,117.13205010816291,22.646017065270172,0.8127372264862059,573.6926492708329,-60.7648657467846,-68.32678652398317,0.424026757478714,533.8272197374279,97.08673798623184,-431.1127166741809,0.0191974937915802,522.3962680265847,-84.23904038505903,-513.4846493981007,0.018766015768051147,1760.2830885005865,1650.0937898818925,4.81746237309357,4.633272125146648,,,,,1761.04,1009.0074954900277,6.769816375439945,179.85,2742.9036062573323,621.3667609917876,7.483088500586594,138.41,2733.3703341321852,632.1067609917876,7.5098163754399465,138.41,1761.0032721251464,1022.5707676151744,6.750183624560053,179.85,1398.2001836245602,793.9785972373883,8.576727874853352,181.84,2644.8929048760265,820.5342233648813,6.956544250293298,173.91,1760.97,1036.9707676151745,6.733272125146649,179.85,1760.93,1050.6507676151746,6.7234557497067025,179.85,1760.9,1064.3107676151744,6.737278748533515,179.85,1683.7242233648813,872.1534557497067,7.000367249120108,268.68,1869.437128240908,874.8,6.059449126319838,269.55,235.0652257614386,2102.0572787485335,7.826544250293297,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34687,34687,1095.265902460354,1568730135.081056,1095.265902460354,-95.43404080018612,629.7758721551402,34.7059814692429,607.1517579807736,0.9942032098770142,645.1734670737874,60.64703056483072,663.8967756320424,0.9930200576782228,636.2573102394305,4.9707966906067105,654.2763603227534,0.9877221584320068,590.1456792278373,106.37178288013763,660.8640301589262,0.5449661612510681,589.8118802731798,-44.438522739471686,647.3856555522311,0.5174057483673096,520.8157950177161,130.90807100822556,531.5933821874148,0.987785577774048,515.3988207848064,-69.03417791657449,529.6961417595222,0.8865293264389038,647.1112260113996,219.47308890724992,352.0889168458614,0.3695177137851715,613.4934716203245,-141.09013314637434,323.3381232287506,0.7499856948852539,808.7212552085358,254.65573924781242,229.16103868876388,0.11735224723815918,767.3368617347937,-184.59794309703528,191.82323819632995,0.944738507270813,452.5356125902017,124.36547684665108,198.079846442218,0.010572880506515505,398.56930875595015,-70.55482426485888,150.1660714147966,0.042807310819625854,668.382827578807,110.15062510938326,42.28165588353792,0.8229483962059021,558.3289182625268,-64.65123780194618,-81.65507388662618,0.492438793182373,521.409634934294,102.05420512109517,-440.78833013892637,0.01853886246681213,469.27281168583687,-98.67455864805514,-571.6244642422621,0.010976642370224,1760.2963609841415,1650.249741563664,4.774326801539746,4.636590246035404,,,,,1761.04,1008.7818632695925,6.779770738106213,179.85,2743.06951230177,621.1809462220174,7.4963609841416154,138.41,2733.5329220557346,631.9209462220174,7.519770738106213,138.41,1761.006590246035,1022.3484535156281,6.740229261893788,179.85,1398.1902292618936,793.6932388409552,8.573409753964595,181.84,2644.916131722248,820.3052730235571,6.9631804920708085,173.91,1760.97,1036.748453515628,6.736590246035403,179.85,1760.93,1050.428453515628,6.716819507929193,179.85,1760.9,1064.088453515628,6.704097539645956,179.85,1683.495273023557,872.1468195079292,6.980458523787575,268.68,1869.2314047458046,874.8,6.089312214318638,269.55,235.32403919076157,2102.024097539646,7.833180492070809,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34688,34688,1095.3,1568730135.1150794,1095.3,-108.10658397602992,620.1371221898338,35.09574864320919,608.4480899142084,0.9902725219726562,645.7516004951533,62.07673628567147,662.7420970732164,0.9936484098434448,631.6269316669353,8.327399156811182,653.0813314673817,0.9876152276992798,593.9987335643116,108.69064211423357,659.9903834983995,0.5074061751365662,593.371812098983,-39.07913558441096,649.5204400818265,0.4825017750263214,519.6001032983161,131.3634898176033,533.389728314397,0.9867692589759828,517.7413558197362,-66.55238862794431,534.2295072506128,0.9235537648200988,639.8354521875423,221.94336483900605,357.4035374891865,0.35947322845458984,612.9382617213482,-139.09977048819366,324.27141090291883,0.7737745642662048,804.4758756654868,254.81250886978367,225.28786608671632,0.06872791051864624,768.1260213735478,-184.97219397386897,191.85305493923173,0.94069641828537,458.096616767995,124.74670489329864,220.5443204936443,0.1020614206790924,401.05253166604797,-69.15009154701367,153.11392265245996,0.031122177839279175,666.2928751483496,105.1985748309083,42.46475020875738,0.8561201691627502,553.2506294003554,-60.2469914896912,-82.96074616323594,0.4955557584762573,468.60112399479067,99.76810447820318,-451.4409550250934,0.04263252019882202,462.4549621547723,-82.77592528645364,-535.7352895603597,0.02207207679748535,1760.31,1650.41,4.73,4.64,,,,,1761.04,1008.55,6.79,179.85,2743.24,620.99,7.51,138.41,2733.7,631.73,7.53,138.41,1761.01,1022.12,6.73,179.85,1398.18,793.4,8.57,181.84,2644.94,820.07,6.97,173.91,1760.97,1036.52,6.74,179.85,1760.93,1050.2,6.71,179.85,1760.9,1063.86,6.67,179.85,1683.26,872.14,6.96,268.68,1869.02,874.8,6.12,269.55,235.59,2101.99,7.84,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34689,34689,1095.3330866198835,1568730135.1483645,1095.3330866198835,-87.86720044150127,623.0113161817244,37.00335997162381,609.9434696243783,0.9937400817871094,638.8920615504107,64.76284678834782,659.7250217719534,0.9946030378341676,636.2605731586797,11.656902674122865,653.5581876402466,0.987747073173523,599.5153221227795,109.87414750557224,665.8966273671393,0.5178589224815369,596.9755393234028,-37.35056820297235,651.9015826874297,0.5925850868225098,518.6241639113424,133.2855142740707,535.4060033186408,0.5691536664962769,522.0719423398359,-64.60729127190916,536.618973439469,0.9301624298095704,638.4207805394543,220.20668587683383,357.54186826447295,0.17775365710258484,610.4776481302163,-136.49347896605877,329.39350478138044,0.8812031745910645,816.7693819925629,267.7593926735548,226.56334768043052,0.9104838371276855,774.8613187536888,-188.60087302870082,186.32438642679926,0.9248911142349244,444.5138923564444,126.15446383477793,220.2755218070144,0.09688648581504823,412.90802313082986,-62.21567163580725,184.14640771738883,0.17972493171691895,659.8317167280443,103.28242657769894,43.25491640782477,0.8448888659477234,547.6969774640627,-61.524125277411365,-85.79064636928126,0.4124065339565277,469.5101279754689,99.84090469908793,-432.51476576960334,0.10330361127853394,451.75139377019514,-79.44530330751144,-569.1932771876063,0.009750425815582277,1760.323234647953,1650.5655071134524,4.7333086619883495,4.5936787321631165,,,,,1761.04,1008.3250109847921,6.793308661988349,179.85,2743.405433099417,620.8014062666641,7.5232346479533945,138.41,2733.8654330994173,631.5447149286523,7.543234647953397,138.41,1761.01,1021.8983196467807,6.736617323976697,179.85,1398.1733826760233,793.1187637309903,8.54353070409321,181.84,2644.966469295907,819.8417023228038,6.979925985965045,173.91,1760.97,1036.2983196467808,6.716839366081557,179.85,1760.93,1049.9750109847923,6.729851971930093,179.85,1760.9,1063.6350109847922,6.69646929590679,179.85,1683.0250849988272,872.1333826760233,6.979851971930093,268.68,1868.8181716187107,874.7966913380117,6.123308661988349,269.55,235.8513842970796,2101.9602220421048,7.86646929590679,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34690,34690,1095.3662625874817,1568730135.1817396,1095.3662625874817,-87.80476790013408,619.3304501334883,41.34971253012952,609.4531203567349,0.9954501390457152,638.3558697588146,69.2096600368625,659.8109094635977,0.9947251677513124,632.1409074797052,14.77542852078793,652.0150666243703,0.9899269342422484,607.2175945121837,106.86215920663885,670.9781581846344,0.8203986883163452,590.7393788150242,-37.28802129964196,650.7459324624207,0.6190468072891235,513.064272311332,140.27880545211772,536.4334076482148,0.9480440616607666,517.8893740390627,-59.66709766890675,536.4438096062142,0.7879515290260315,635.9707003521505,220.13697923271252,341.7903165641293,0.7433272004127502,606.3521734964419,-135.44056779639754,325.6581899423511,0.873981773853302,815.4561804285527,268.8784649393245,223.52720188628842,0.9051125049591064,769.312872719664,-189.0161027940986,179.69809034630546,0.9275041818618774,446.378285316342,125.62974441562643,221.74983088771546,0.10199853777885436,410.38419168820013,-61.62409854438526,192.649513313712,0.1889730989933014,686.5198516153465,102.60677895088541,66.49166661348602,0.8802365064620972,554.4489237038897,-59.82252937351467,-81.76704930848692,0.5308218598365784,523.7737217585756,133.43601807417164,-408.76140765769964,0.02346599102020264,499.73105642453214,-76.53267271702036,-527.306357371432,0.010265856981277466,1760.3365050349923,1650.721434161163,4.7366262587481485,4.547232377525941,,,,,1761.04,1008.099414405126,6.796626258748147,179.85,2743.571312937407,620.6123032513556,7.5365050349925875,138.41,2734.0313129374067,631.3589295101037,7.556505034992588,138.41,1761.01,1021.6760406638742,6.743252517496294,179.85,1398.1667474825038,792.8367680064075,8.516989930014825,181.84,2644.993010069985,819.6127881463779,6.989878776244441,173.91,1760.97,1036.076040663874,6.693616188762971,179.85,1760.93,1049.7494144051261,6.749757552488883,179.85,1760.9,1063.409414405126,6.723010069985176,179.85,1682.7895356288816,872.1267474825038,6.999757552488883,268.68,1868.6157982163631,874.7933737412517,6.126626258748147,269.55,236.1134744411036,2101.9303636712666,7.893010069985176,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34691,34691,1095.4,1568730135.2156794,1095.4,-107.76989495679544,618.4468208675207,39.224598418766725,610.7668797455958,0.9953625798225404,629.6248150994415,67.35342132306575,658.4109421205465,0.9947534799575806,641.9652867516173,14.340748179563533,659.0148908540486,0.9900285601615906,611.7376277973664,107.04492914847827,674.6707237143754,0.8686034679412842,591.9488922316133,-39.811870552582796,654.2083893816657,0.5898697376251221,517.2714583661907,141.81356709250488,537.4416530171678,0.9471159577369692,517.2463188108238,-58.287047786242226,536.5045380816651,0.7860286235809326,646.3913038064612,219.31680460837143,345.58635770703313,0.7335156202316284,624.9675788363808,-131.61152390382,332.88371601528524,0.8276302814483643,805.6800087096801,261.936893776064,225.8592696728776,0.11492091417312622,776.4942739292969,-188.9528178196146,181.9207410766897,0.9084664583206176,448.2040225600548,125.86913484039972,220.21726047369626,0.11704301834106445,409.640952411887,-61.545360009546954,195.4301521650964,0.17283275723457334,672.861706185336,99.80083165410058,36.13872885699017,0.8511931896209717,549.2969921929076,-66.26743596076983,-89.42629317477389,0.5509593486785889,553.5348584706628,149.349956936108,-391.5529727092603,0.019628971815109253,496.01514777560084,-101.02374760427756,-535.6036842467379,0.005674749612808228,1760.35,1650.88,4.74,4.5,,,,,1761.04,1007.87,6.8,179.85,2743.74,620.42,7.55,138.41,2734.2,631.17,7.57,138.41,1761.01,1021.45,6.75,179.85,1398.16,792.55,8.49,181.84,2645.02,819.38,7.0,173.91,1760.97,1035.85,6.67,179.85,1760.93,1049.52,6.77,179.85,1760.9,1063.18,6.75,179.85,1682.55,872.12,7.02,268.68,1868.41,874.79,6.13,269.55,236.38,2101.9,7.92,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34692,34692,1095.4329622353198,1568730135.2491605,1095.4329622353198,-82.63026963273606,618.289277042806,41.71453931808948,611.0897426676082,0.9961211681365968,628.8563693672457,69.84123092465879,658.8232767142148,0.9945923089981079,642.5417256290306,16.47465969162009,659.5935926224861,0.9890776872634888,604.002142392425,106.98886690592995,667.2460862339408,0.7232349514961243,593.0492707042138,-35.983786275477264,653.3206208439718,0.6204255223274231,517.8106904809633,140.78488061160968,537.0987345510865,0.9471007585525512,513.2241367611438,-57.196576260535316,534.6875905803112,0.8172619342803955,642.7927059896195,219.37357896772681,342.86279640491375,0.7388469576835632,621.9984076733058,-130.41798375368185,330.0466136507044,0.7954212427139282,799.3469036490726,259.6518356144936,224.9552738320717,0.101037859916687,798.3146840622894,-185.9875463075681,197.07022334632526,0.9256575107574464,439.02295496042086,126.03570085405069,213.9988888956683,0.14765727519989014,409.32787151226194,-62.65708669533879,196.5641180154139,0.21117058396339414,674.1696128940447,99.39117410698135,26.486969975731824,0.8162612915039062,603.9984437574379,-64.50448872262513,-55.421335028434974,0.5218048691749573,598.5180181750508,128.2363252451826,-387.27166033556335,0.008488863706588745,1394.0732239240592,6.940206471874277,427.3209188232053,0.010960549116134644,1760.359888670596,1651.0382187295347,4.74,4.4340755293605385,,,,,1761.04,1007.6491530233577,6.776926435276188,179.85,2743.9048111765983,620.2354114822094,7.566481117659865,138.41,2734.3648111765983,630.9854114822094,7.566703776468028,138.41,1761.01,1021.2258567998257,6.746703776468028,179.85,1398.150111329404,792.2698209997823,8.509777341191839,181.84,2645.043073564724,819.1525605762939,6.993407552936053,173.91,1760.97,1035.6291530233577,6.6864811176598655,179.85,1760.9332962235321,1049.3024492468896,6.727149094084349,179.85,1760.9,1062.959153023358,6.743407552936053,179.85,1682.3192643527618,872.1167037764682,7.033184894127892,268.68,1868.2089303645496,874.79,6.1201113294040805,269.55,236.633809211962,2101.8670377646804,7.900222658808161,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34693,34693,1095.4659291651117,1568730135.2826464,1095.4659291651117,-102.26386528963164,615.0240670238078,43.27907763559298,609.2316927873197,0.9960590600967408,630.9157545807875,71.4266593526289,659.890026085014,0.9937715530395508,642.8577988435943,18.105079631722784,659.0640081591013,0.9885272979736328,598.979588240755,106.5961105103562,664.1880113036252,0.7105808258056641,589.3797788161161,-35.349641111543924,652.0848769818099,0.6361090540885925,525.6192711132703,139.31166239480908,529.5691786308256,0.5354077816009521,513.9766264493696,-59.5107349725681,542.2155978946469,0.9306684732437134,642.539088596798,220.94402981171035,357.5865450588446,0.9609092473983764,625.3530037523373,-130.96818280776415,331.66597983156123,0.7902764081954956,793.3458645397052,257.30923495099614,225.91330340969097,0.13359040021896362,785.9397588062583,-188.00824036798085,188.22933617343602,0.9299826622009276,436.45341435711526,123.56322602009129,193.6680905152529,0.013448625802993773,409.91630954467996,-63.76776799764689,195.51300216493598,0.2374575138092041,659.2899573691328,101.41090314147402,10.201540073519112,0.8308558464050293,672.2697551810145,-67.66789863729868,-4.466916142248124,0.5331792831420898,591.230135889025,122.36077684859566,-417.83138538818116,0.011197000741958618,1079.8412526149887,-37.63227940731583,87.42549996084097,0.010460913181304932,1760.3697787495335,1651.1964599925361,4.74,4.368141669776713,,,,,1761.04,1007.428274593752,6.7538495844218485,179.85,2744.069645825558,620.0507966753747,7.582964582555822,138.41,2734.529645825558,630.8007966753747,7.563407083488835,138.41,1761.01,1021.0016816772408,6.743407083488837,179.85,1398.1402212504665,791.989602096551,8.529557499066987,181.84,2645.0661504155787,818.9250887607296,6.986814166977672,173.91,1760.97,1035.408274593752,6.702964582555822,179.85,1760.9365929165112,1049.0848675102632,6.684292085354862,179.85,1760.9,1062.738274593752,6.736814166977672,179.85,1682.0884958442184,872.1134070834888,7.046371666044657,268.68,1868.007832092819,874.79,6.110221250466505,269.55,236.88765457135966,2101.8340708348887,7.880442500933015,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34694,34694,1095.5,1568730135.3172536,1095.5,-102.26386528963164,621.7108012860267,40.809944418805976,612.0845361829718,0.9953295588493348,637.1252081479028,68.53186861649546,661.3383848975683,0.9938531517982484,642.9176545620521,16.048290175536682,658.925158883352,0.9878075122833252,604.0406820773169,105.9207881930558,669.1014102497471,0.8075128793716431,592.5752074326248,-36.2431227075453,652.579096785756,0.5846037864685059,514.7359638814013,140.42477290792334,533.6597048936607,0.9467955827713012,516.8666605962438,-56.20751414613922,536.9744779015159,0.8000301122665405,638.7948270099338,222.3419017211529,355.76231546286886,0.9680705070495604,635.6276716970358,-129.12877957365808,330.3278789153789,0.6917765140533447,788.029622945422,255.8991444602416,224.68035994355492,0.2303909063339233,795.8010538173312,-188.78143267881438,189.67059505281173,0.9045250415802002,436.00622826428,129.6533383417167,200.229218588977,0.2522322237491608,420.9729411822119,-61.44653066681789,198.14479394130046,0.32668817043304443,662.404665496888,122.11046795348813,3.9243129522156437,0.14885810017585754,661.9023169206288,-75.41032182136375,-8.45158303041137,0.4751788079738617,587.9342406984174,118.23151690562791,-431.7173938554091,0.004717767238616943,936.5910054854962,-60.919322602128105,-66.21053847308707,0.004724115133285522,1760.38,1651.36,4.74,4.3,,,,,1761.04,1007.2,6.73,179.85,2744.24,619.86,7.6,138.41,2734.7,630.61,7.56,138.41,1761.01,1020.77,6.74,179.85,1398.13,791.7,8.55,181.84,2645.09,818.69,6.98,173.91,1760.97,1035.18,6.72,179.85,1760.94,1048.86,6.64,179.85,1760.9,1062.51,6.73,179.85,1681.85,872.11,7.06,268.68,1867.8,874.79,6.1,269.55,237.15,2101.8,7.86,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34695,34695,1095.547611066579,1568730135.3499663,1095.547611066579,-101.03443163430126,615.4969595817307,41.07029924771496,608.7280068510487,0.9954463243484496,637.5348690256197,68.62360742020965,661.3864289711139,0.9945812821388244,636.9420946456164,13.709220391974108,654.0642305544293,0.9872761964797974,601.7518927477821,106.41812760638928,668.1501940319845,0.75811767578125,587.7611664213491,-36.54074077466122,648.1764107292372,0.5781329274177551,517.3660882747047,138.45779146105096,537.2797747600323,0.9502536058425904,513.8512257808206,-57.28483577708228,533.3455660489792,0.8144224882125854,649.6579186822147,217.19912121478959,347.11179663910707,0.7692134380340576,629.4015061948675,-130.70626105180648,327.8318096561452,0.7259182929992676,780.0219227019368,252.71291110107262,223.58022955005345,0.23778289556503296,797.2244702094603,-188.78004965792897,192.9713571136169,0.8814449310302734,432.21455691076864,134.45025650543937,201.116307335816,0.2928462624549866,423.1448921353818,-58.60578048989318,169.0186490858018,0.12401211261749268,665.7090224100341,112.85124579028098,-3.0623882061318,0.38914427161216736,690.9219749614651,-70.19084526697563,8.531793691283212,0.2623870372772217,573.7756788607772,117.41664395985201,-449.2901085128475,0.004699587821960449,760.3659322521088,-90.86407417440277,-256.8215854549501,0.00865119695663452,1760.3990444266315,1651.5837720129218,4.735238893342089,4.200016760183871,,,,,1761.044761106658,1006.88100585392,6.734761106657912,179.85,2744.478055332895,619.593378027157,7.561911146736713,138.41,2734.9380553328947,630.3386169204989,7.5790444266316435,138.41,1761.01,1020.455766960578,6.711433360052536,179.85,1398.1157166800265,791.2905448274197,8.55,181.84,2645.123327746605,818.3614836406042,6.946672253394624,173.91,1760.97,1034.856244747262,6.748566639947464,179.85,1760.94,1048.536244747262,6.7018943865528415,179.85,1760.9,1062.19100585392,6.706194466710446,179.85,1681.5167225339462,872.1004777866842,7.017150040078803,268.68,1867.514333600525,874.785238893342,6.071433360052534,269.55,237.52136631931702,2101.757150040079,7.864761106657911,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34696,34696,1095.6,1568730135.3859618,1095.6,-88.21196781851945,615.3904519767583,41.38759161604977,607.9443829621263,0.9953385591506958,633.9879144122842,68.98348470713086,660.1684015012572,0.994241178035736,624.8491027336568,13.601034043601967,650.0524826828196,0.9868658781051636,601.5086415687301,106.23462740097055,667.7712331119533,0.7253340482711792,589.1136029542001,-37.181689550106654,649.2162480463497,0.5955181121826172,518.7731062447094,138.05455296146422,535.0681259415144,0.946843147277832,517.2853548509369,-56.77988736217763,534.7938297905029,0.7951081395149231,645.1220723544851,222.31175518487493,346.5471797642916,0.350053608417511,625.2558560033508,-130.17545866550952,324.56190988614895,0.6740637421607971,773.834813830026,252.71950077638854,216.76651766172975,0.2387285530567169,783.6482258074672,-189.33654741230583,184.75919811365173,0.8834406137466431,432.62045056623083,135.31138557284478,197.81586125136886,0.318209707736969,439.9507008551452,-53.28007366608591,161.3772172922742,0.1593169867992401,648.7738625560934,111.36116506968249,-23.71428738132522,0.24152374267578125,714.0409631883873,-65.81456510114303,24.23989012424835,0.16965410113334656,554.4093349608827,121.17419008010212,-469.2553575699942,0.003917038440704346,720.5919528335353,-97.67261363665173,-299.9766615822951,0.004194408655166626,1760.42,1651.83,4.73,4.09,,,,,1761.05,1006.53,6.74,179.85,2744.74,619.3,7.52,138.41,2735.2,630.04,7.6,138.41,1761.01,1020.11,6.68,179.85,1398.1,790.84,8.55,181.84,2645.16,818.0,6.91,173.91,1760.97,1034.5,6.78,179.85,1760.94,1048.18,6.77,179.85,1760.9,1061.84,6.68,179.85,1681.15,872.09,6.97,268.68,1867.2,874.78,6.04,269.55,237.93,2101.71,7.87,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
34697,34697,1095.6,1568730135.3859618,1095.6,,617.221982943521,43.64787125371908,612.7671770721939,0.995619773864746,639.8124750690893,70.30151766600353,664.8443396796328,0.99360328912735,643.3020416410127,19.848001883044468,659.4800912034855,0.9882707595825196,599.6515648526122,103.79274571986966,662.0045677109158,0.6960384845733643,602.3389907178781,-34.925065948673264,656.1908568979331,0.6701933145523071,523.0429538449591,139.25467454376212,526.2203176419175,0.5290060639381409,519.2203200342549,-62.81548479849658,542.5540710541326,0.932051420211792,646.3706445458669,223.66934894583542,348.50649653184706,0.3168313503265381,623.5050173508997,-128.10757557746206,325.87569495356763,0.75455242395401,776.384730910619,251.03343081217383,217.65005825450402,0.2852879762649536,792.8004119047642,-186.21217879377656,191.1549599524076,0.920500874519348,428.86264874557037,135.97948791111014,193.73366480252727,0.3616284132003784,434.338907927208,-49.32878275886793,174.38869322953616,0.4356784522533417,662.6794474113133,112.83181747886542,-18.32061648585497,0.21851325035095207,702.2883433027347,-65.64536751120454,19.59176000223164,0.2116210162639618,548.0418829930811,125.351153483089,-473.6101586791706,0.0048891305923461905,620.0550000799998,-110.42302594023049,-409.5051557773621,0.007151007652282716,1760.42,1651.83,4.73,4.09,,,,,1761.05,1006.53,6.74,179.85,2744.74,619.3,7.52,138.41,2735.2,630.04,7.6,138.41,1761.01,1020.11,6.68,179.85,1398.1,790.84,8.55,181.84,2645.16,818.0,6.91,173.91,1760.97,1034.5,6.78,179.85,1760.94,1048.18,6.77,179.85,1760.9,1061.84,6.68,179.85,1681.15,872.09,6.97,268.68,1867.2,874.78,6.04,269.55,237.93,2101.71,7.87,96.98,,,,,,,,,,,,,,,,,,,,,,,,,4a,16,1568728996
