,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,K_in-H_out.17_x,K_in-H_out.17_y,K_in-H_out.17_speed,K_in-H_out.17_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,H_in-K_out.25_x,H_in-K_out.25_y,H_in-K_out.25_speed,H_in-K_out.25_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,scenario,participant_id,source_file
26787,26787,1117.1,1568224432.5775769,1117.1,-100.70785088436556,562.1047132923413,129.72376341625437,635.0784651688467,0.9985976219177246,568.8734813697952,153.07151463960463,670.2670138879298,0.9927668571472168,567.9979927510122,96.20660933394777,664.3699555576146,0.9900889992713928,556.1053414539372,188.9618164998431,687.2786528766757,0.8215028047561646,528.9642956181228,50.78060233698968,672.9489919711078,0.933252215385437,430.94523835129576,269.06504001365846,536.8252875476667,0.6568024158477783,424.0805888471965,-24.344801289018353,532.6849065603242,0.9370235800743104,560.8661023279299,312.0624889787162,344.0300227790596,0.4017527103424072,519.3605154946429,-91.9949589324364,358.5342721189518,0.6370596885681152,735.5955564967144,339.6462950274218,162.2515901706349,0.8452538251876831,731.8116748447475,-157.25030052293448,178.25078140858028,0.6666513681411743,415.61613639328544,196.07174520266256,106.1637689813686,0.11398684978485107,373.33529074040206,-33.04294550230835,102.23670482522628,0.5512655973434448,535.9053550193441,180.75976279976285,-225.10020986089242,0.04294338822364807,789.7476223386689,-17.42453639950414,40.66643956290301,0.11329752206802368,183.6133092564121,213.90992460604562,-816.3038806594182,0.004280894994735718,373.9687888177808,-89.66964583074282,-602.4803942227506,0.0949697196483612,1759.89,1695.48,4.33,359.66,1761.14,833.02,6.98,180.37,1761.3,857.79,6.93,180.16,1761.33,871.68,6.96,180.1,,,,,2766.68,594.57,8.48,138.41,1433.84,866.13,7.81,268.61,1643.9,871.23,6.84,268.68,1761.28,918.29,8.57,179.85,1657.84,871.55,6.84,268.68,1672.39,871.89,6.83,268.68,1686.05,872.2,6.83,268.68,135.28,2124.9,8.44,106.01,1753.95,1889.4,6.78,179.0,4a,7,1568223547
26788,26788,1117.1322523944898,1568224432.609819,1117.1322523944898,-89.12537886026463,562.0087808092668,135.62465606728642,634.0046855169322,0.9980392456054688,562.9520235898798,158.72879022121202,663.9192123035264,0.9833662509918212,564.7340292760256,102.21279268296296,661.1066898004439,0.9931440949440002,555.1667732016183,193.7452640875153,688.3912969057702,0.7451144456863403,523.7974981873269,48.84474254353304,668.1422443137302,0.7633647918701172,433.4973426023355,263.38735403535657,537.5436795713919,0.9797729253768921,417.4499266331964,-13.77003930222701,536.3203549957593,0.6634197235107422,562.5107166518932,310.2833076019954,353.37236967004685,0.3926367461681366,524.574903676899,-92.03340085215368,357.919893530315,0.6046452522277832,734.7481441969023,335.92905948949664,165.18399124380244,0.8799001574516296,730.7893212793962,-159.7264776319744,180.16347691065567,0.6816426515579224,385.56847786518114,177.82946564097497,133.8094472869209,0.3197034001350403,339.36226774853884,-18.40471484303265,137.59128436899806,0.6566773653030396,600.976830909883,179.8293357068993,-8.49011303292491,0.6882163286209106,700.0815749034292,-29.89883216001565,-8.755641127284946,0.02880632877349853,217.9280727962302,179.4846256050635,-796.6991521868725,0.01184290647506714,365.60391028146853,-118.83399223870691,-603.2890189699058,0.006497383117675781,1759.89,1695.6186852963065,4.326774760551015,359.66,1761.14,832.7942332385712,6.967099042204063,180.37,1761.3,857.5674584780202,6.9203242816530475,180.17290095779592,1761.33,871.45745847802,6.950324281653048,180.1,,,,,2766.863838648592,594.363584675265,8.518702873387813,138.41,1433.5852060835302,866.1235495211022,7.842252394489844,268.61,1643.6806837174688,871.2267747605509,6.849675718346952,268.68,1761.28,918.0126294073873,8.57,179.85,1657.6174584780201,871.546774760551,6.8432252394489845,268.68,1672.16745847802,871.8835495211019,6.846126197244923,268.68,1685.830683717469,872.1967747605512,6.820324281653048,268.68,135.54124439536773,2124.8258194926734,8.443225239448983,106.01,1753.9532252394488,1889.1806837174688,6.78,179.0,4a,7,1568223547
26789,26789,1117.166653390445,1568224432.644209,1117.166653390445,-88.89027081266168,566.3850703473173,138.90592008296537,637.8245539363138,0.9978261590003968,571.4890748535328,162.04323349415887,670.7175755107833,0.9738801121711732,577.9077137914204,108.0354199550298,667.5676411332182,0.9949865341186525,551.861884543529,197.1381453491663,687.655032693423,0.6607322096824646,528.7152460060202,49.31451400883049,667.1712762122845,0.7884755134582521,424.6097648498325,263.70946061344034,536.1095968673944,0.8610194325447083,425.9113259933346,-9.883078772015637,528.394228120011,0.3874347209930421,556.9506844382952,311.33990565136037,353.1057094091491,0.32903584837913513,527.1146925114956,-91.48991452340832,363.71780779991485,0.5361084342002869,737.4301578343764,336.0330675266792,167.93760657964248,0.8624354600906372,734.3171172006995,-161.53909882947858,180.1525718973445,0.6593900322914124,384.71552142429016,172.3203722708774,142.76267138972938,0.4495598375797272,370.5880270516304,-17.468017396552852,117.39200122922114,0.4403974115848541,628.8710391741943,178.08388447659817,38.08275009184394,0.5185760855674744,764.9088028373831,-25.750501706686656,33.51052248879046,0.09585914015769956,216.96355900672359,182.99366730698605,-797.9569130756455,0.006142377853393555,363.08289829387576,-107.33850000588265,-617.9768413688329,0.01792040467262268,1759.89,1695.7666095789132,4.323334660955506,359.66,1761.14,832.5534262668855,6.953338643822026,180.37,1761.3,857.3300916059301,6.9100039828665185,180.186661356178,1761.33,871.2200916059301,6.94000398286652,180.1,,,,,2767.059924325536,594.1434183011525,8.559984068533922,138.41,1433.313438215485,866.116669321911,7.876653390444934,268.61,1643.4467569449744,871.2233346609555,6.85999601713348,268.68,1761.28,917.7167808421736,8.57,179.85,1657.3800916059301,871.5433346609555,6.8466653390444945,268.68,1671.93009160593,871.876669321911,6.863326695222467,268.68,1685.5967569449745,872.1933346609555,6.81000398286652,268.68,135.81989246260395,2124.7466972019765,8.446665339044491,106.01,1753.9566653390445,1888.9467569449744,6.78,179.0,4a,7,1568223547
26790,26790,1117.2,1568224432.6775448,1117.2,-92.52187900909685,563.091990204018,141.26461673163922,632.2005683627601,0.9978272318840028,562.780850753943,167.8510425803246,664.3047394927909,0.9957960844039916,568.3423566610487,108.366348404605,663.6067517102499,0.9949696063995358,544.9803715418307,197.60269511229,683.627863925519,0.6724384427070618,508.74598975112053,48.19431516306878,659.0408535780723,0.779258131980896,433.55771441472456,264.93756925710096,536.3109229731954,0.9749730825424194,423.4411932168837,-9.46541429439342,532.7312918231178,0.7429092526435852,558.590377630122,309.97583569252566,353.5220403992871,0.31159430742263794,531.7266028007853,-93.38586535300124,365.42105291810753,0.5159843564033508,735.4966976621056,338.19146607738065,164.3824539989927,0.9152626991271972,727.5371091174576,-161.87202589165284,178.90869890411068,0.6842615604400635,360.9645928312781,177.1795895280385,142.52470916424716,0.4613511562347412,374.6195427356392,-13.018573679812713,120.91399253253613,0.278774619102478,652.0304195683549,172.47190138486005,60.14091413997818,0.7973197698593141,618.0866977873629,-40.14964402863692,-55.763312063709975,0.015397876501083376,229.23807197224892,216.5951320690244,-775.0834114655612,0.006023138761520386,355.22629298145483,-100.35997965800449,-633.4575410388238,0.007176458835601807,1759.89,1695.91,4.32,359.66,1761.14,832.32,6.94,180.37,1761.3,857.1,6.9,180.2,1761.33,870.99,6.93,180.1,,,,,,,,,1433.05,866.11,7.91,268.61,1643.22,871.22,6.87,268.68,1761.28,917.43,8.57,179.85,1657.15,871.54,6.85,268.68,1671.7,871.87,6.88,268.68,1685.37,872.19,6.8,268.68,136.09,2124.67,8.45,106.01,1753.96,1888.72,6.78,179.0,4a,7,1568223547
26791,26791,1117.2330052141015,1568224432.7106564,1117.2330052141015,-86.56707763699863,568.9311468508006,143.4800678641227,636.6647283652999,0.9980322122573853,562.1767074106643,168.2798861396529,664.0539840462262,0.9959912896156312,574.4785221503801,112.3558678990542,666.5726707581698,0.9958630800247192,557.053174172034,194.62143750069316,687.3028905401111,0.7108429670333862,546.5026452432218,52.66613345009644,677.3612109554651,0.9710816144943236,421.8081207194208,267.523287179526,529.8116045157092,0.9711722135543824,421.79029988937964,-21.96516927084623,536.5657632426858,0.9589871764183044,553.4626236049976,309.0872835573518,350.8321608819855,0.2293553352355957,528.114915238919,-91.5912390869291,366.86289138960524,0.645276665687561,738.1768964845764,333.90814244661584,166.53540392057155,0.8815723657608032,727.9767854371422,-162.55810484607736,174.85242139516208,0.750095784664154,345.2291793966532,178.98264954236225,139.34595793900849,0.4885869920253754,347.167996833556,-30.64212853262355,108.79379263065987,0.4400596618652344,656.5651795762058,167.82965019737125,71.00436967391178,0.8012453317642212,559.1080654412689,-46.375830696456354,-88.26998695197548,0.057317018508911126,342.0275799344647,195.54316362316516,-580.7084377305348,0.0070492327213287345,344.41702229741963,-101.7662880952313,-647.0945062433764,0.017409622669219967,1759.89,1696.0519224206364,4.323300521410147,359.66,1761.13669947859,832.0922640227001,6.94,180.37,1761.3,856.8689635012898,6.926404171281162,180.21650260705076,1761.33,870.7622640226999,6.920098435769564,180.1,,,,,,,,,1432.7892588085986,866.1033989571797,7.90339895717971,268.61,1642.99556454411,871.2133989571797,6.85679791435942,268.68,1761.28,917.1494556801376,8.573300521410145,179.85,1656.92556454411,871.5333989571798,6.863202085640581,268.68,1671.4722640226998,871.8666994785899,6.87339895717971,268.68,1685.1422640227,872.1833989571797,6.8297046926913065,268.68,136.35734223422176,2124.590787486157,8.45,106.01,1753.9633005214102,1888.49556454411,6.78,179.0,4a,7,1568223547
26792,26792,1117.2665720016541,1568224432.7443314,1117.2665720016541,-86.58799936511144,563.8121410868445,144.12276747660115,630.8026285705728,0.9980844855308532,566.8218972479864,166.50977863867467,662.8639006129115,0.9955270290374756,575.8009380929817,113.31892451743002,664.6549728454979,0.994756281375885,557.2884754932431,198.8686678992101,684.0195711202605,0.6770013570785522,519.2509744979695,50.63057714634124,663.4229056746509,0.8507407307624817,426.31567914113504,265.5802964062788,528.873197452923,0.9725850820541382,425.60986549566536,-14.186833719851213,537.5326693561444,0.6422531604766846,566.2610923229762,306.4522004727798,325.55275655146863,0.4331052601337433,517.4889735053982,-95.72144509101595,364.4976615692334,0.357471227645874,731.7376112139882,332.8271215745256,163.97777021683189,0.9290804266929626,737.613861584703,-163.72888745696648,179.22713401437096,0.7212044000625609,362.41377391660876,177.27754524278853,144.91281629392222,0.3484857976436615,353.4828300735782,-23.978523725246077,107.10330172966135,0.2534526884555817,662.1640283874166,165.82125412709337,61.32226208478478,0.5680871605873108,710.4802581063202,-36.76964027467406,8.902158452300851,0.02947887778282165,359.6165640905052,215.7087726213749,-606.9807672548286,0.00588575005531311,265.902180408444,-151.97800078313372,-731.2535341029361,0.008339941501617432,1759.89,1696.1962596071128,4.326657200165416,359.66,1761.133342799835,831.8606531885863,6.94,180.37,1761.3,856.6339959884209,6.953257601323324,180.23328600082704,1761.33,870.5306531885863,6.910028399503753,180.1,,,,,,,,,1432.524081186932,866.0966855996692,7.896685599669169,268.61,1642.7673103887516,871.2066855996692,6.843371199338338,268.68,1761.28,916.8641379859397,8.576657200165416,179.85,1656.6973103887515,871.5266855996692,6.876628800661662,268.68,1671.2406531885865,871.8633427998346,6.866685599669169,268.68,1684.9106531885864,872.1766855996692,6.859914801488738,268.68,136.62923321339863,2124.51022719603,8.45,106.01,1753.9666572001654,1888.267310388752,6.78,179.0,4a,7,1568223547
26793,26793,1117.3,1568224432.777867,1117.3,-90.19690707410648,566.2700273538375,140.9894177984834,633.5351460203533,0.997992753982544,568.6047699443358,166.77977516061515,664.0213058381656,0.994939923286438,577.7713835261487,111.07519952828925,664.9839840255481,0.9928066730499268,554.7607479808785,194.25469401492057,681.3416087156908,0.6889618039131165,519.82169519302,49.209673143836575,662.9162032785578,0.7987761497497559,421.2412326418603,263.91850298653094,529.4858754020465,0.9748764038085938,421.0448284093094,-11.174019120561283,539.5565049910871,0.7065137624740601,556.4035213072153,309.05144474440976,339.92908824184445,0.29952272772789,516.7769354953795,-96.56806435770193,366.14764696190286,0.5368205308914185,737.3946462561404,336.12372198578123,167.49207878454732,0.9176759719848632,722.2989187520654,-165.3165922967115,182.7791355529707,0.310202032327652,371.83348584622115,174.06881981580548,148.54103930398492,0.3849380612373352,352.1790405303795,-12.831209510606225,140.99812494368075,0.6947773694992065,652.8867464931342,167.68342307175374,56.78011692189065,0.4044481813907623,593.6386514922402,-57.69545238575483,-62.511069038082105,0.01556128263473511,420.46718819306193,194.9870674330492,-575.2800166962488,0.00860413908958435,287.95502115323,-167.33210132734143,-716.0635061542473,0.009228318929672241,1759.89,1696.34,4.33,359.66,1761.13,831.63,6.94,180.37,1761.3,856.4,6.98,180.25,1761.33,870.3,6.9,180.1,,,,,,,,,1432.26,866.09,7.89,268.61,1642.54,871.2,6.83,268.68,1761.28,916.58,8.58,179.85,1656.47,871.52,6.89,268.68,1671.01,871.86,6.86,268.68,1684.68,872.17,6.89,268.68,136.9,2124.43,8.45,106.01,1753.97,1888.04,6.78,179.0,4a,7,1568223547
26794,26794,1117.333520939928,1568224432.8116062,1117.333520939928,-86.5882593024591,563.9590249804,143.00663933717559,629.9630654748747,0.9982849359512328,563.158441039115,168.77705300455403,662.6525539351405,0.9952003955841064,583.1325165995879,110.4637062382394,667.0955106913598,0.9942728281021118,562.2037542163301,194.84312510607663,685.7224269986417,0.5660224556922913,524.5526870744563,49.3852691069516,666.0033716813894,0.7828975915908813,421.7867544438186,265.5362449340416,527.4935679354817,0.96829491853714,422.5188653938569,-10.571157964082973,534.9670003675757,0.590906023979187,565.8476011133222,306.26625644320643,325.723164848328,0.5904220342636108,521.1313338989665,-101.55647894025442,356.74044957798037,0.8199450969696045,736.2166249946176,335.14177683316683,162.94288994763718,0.8850883841514587,734.907419755312,-172.95925496782937,170.00258461501247,0.9296169281005859,406.1832811885929,177.6785111028611,140.1917946129704,0.11877456307411195,342.86529041257705,-19.20350182308321,116.55155204530651,0.20063820481300354,665.4368676481213,166.16375050773232,45.13099940598335,0.199761301279068,706.622492260074,-39.92633015742118,9.204303378118027,0.027867287397384644,485.54132935419153,187.4015380462217,-515.8674570226428,0.015024662017822266,298.19764255626086,-165.93963716775062,-698.115875776969,0.004253596067428589,1759.89,1696.4841400416901,4.326647906007211,359.66,1761.13,831.3953534205048,6.956760469963948,180.37,1761.2966479060074,856.1653534205047,6.986704187985579,180.26340837597115,1761.33,870.0653534205047,6.913408375971158,180.1,,,,,,,,,1431.9985366685626,866.0832958120145,7.879943718021631,268.61,1642.3087055144974,871.1966479060072,6.8434083759711575,268.68,1761.28,916.2950720106128,8.549831154064895,179.85,1656.2420576084905,871.5166479060073,6.8531269660793175,268.68,1670.7820576084905,871.8532958120145,6.863352093992789,268.68,1684.4520576084906,872.166647906007,6.869887436043264,268.68,137.16816751942315,2124.3529018381655,8.416479060072106,106.01,1753.9733520939926,1887.8120576084907,6.78,179.0,4a,7,1568223547
26795,26795,1117.366811398522,1568224432.8451133,1117.366811398522,-86.5882593024591,565.5323407917546,139.1326056162172,626.1026812675127,0.9986621141433716,567.7692278742785,164.62386010421258,660.8882150242657,0.9958494305610656,573.8254466553103,105.7413088798352,661.4185933054641,0.9917647838592528,567.1527930401578,198.76609442932343,688.1436332899748,0.7491286993026733,534.4723990695626,49.85567678923053,668.1101561070062,0.7207883596420288,432.4805192217655,263.0327319199696,526.5049449212532,0.978818655014038,421.6054209547148,-10.835410322790434,536.6760959082217,0.672978937625885,572.0847685716333,306.68904538811415,322.9767066710432,0.6188379526138306,520.8165313039194,-99.73560560197764,366.370151664261,0.5102401971817017,736.9115789526908,331.5693673362458,160.76166097068702,0.9007289409637452,729.4693557304562,-164.0935865859404,182.52930936185064,0.12927839159965515,430.2923233107849,173.35148540817443,126.37937778989428,0.2320138216018677,373.6968062645969,-31.72918788005668,111.15264754437929,0.5617989301681519,662.7867178536346,167.3070282077521,-28.499103311053766,0.06724289059638977,749.2340383963119,-28.33047041673347,35.488052740208424,0.05541890859603882,521.1936921595578,178.0176160879787,-490.6097322335559,0.04608094692230225,811.0781127225546,-53.52849789029275,-179.86772618079033,0.01205018162727356,1759.89,1696.6272890136445,4.323318860147801,359.66,1761.13,831.162320210346,6.9734056992609945,180.37,1761.2933188601478,855.9323202103461,6.993362279704398,180.2767245594088,1761.33,869.8323202103461,6.926724559408795,180.1,,,,,,,,,1431.7388710915286,866.0766377202956,7.869956580443405,268.61,1642.0790013501983,871.1933188601479,6.856724559408795,268.68,1761.28,916.0121031125633,8.519869741330213,179.85,1656.0156824900503,871.5133188601477,6.816507461625816,268.68,1670.5556824900505,871.8466377202956,6.8666811398522,268.68,1684.2256824900503,872.1633188601477,6.849913160886809,268.68,137.43449118817585,2124.2763337833994,8.383188601478013,106.01,1753.9766811398522,1887.5856824900504,6.78,179.0,4a,7,1568223547
26796,26796,1117.4,1568224432.8785179,1117.4,-88.97052263551802,560.1913588416428,137.9618253466557,628.7775263362336,0.9985294342041016,581.0291229551433,160.46691170643788,668.1447216586762,0.9641523361206056,572.5147762863722,106.19563712985467,662.624592437388,0.9896347522735596,574.1093993005709,194.34935544542708,690.981681741834,0.7050788998603821,526.9039111772801,47.195718604332114,666.4558944667399,0.7762644290924072,427.6347078747362,261.3965925763276,527.5121960823897,0.975733757019043,421.78968637710335,-12.276512981739852,536.2579394077404,0.6517523527145386,554.5494391952984,305.67386727166667,340.3597818803085,0.36932989954948425,517.2565650518139,-99.81727842349012,364.0133298580785,0.34479203820228577,731.8015831392987,327.52982949617126,163.42675114494375,0.881793737411499,723.5609748004373,-172.44448335906924,174.4851066330957,0.3773411214351654,387.17228870175865,173.65626169502133,125.36042432322644,0.5349891185760498,372.66424619192435,-20.75346143962252,116.48563933336122,0.5083163976669312,723.8333848815663,162.7586775202806,17.797056985259193,0.1813229322433472,778.354503018847,-25.6759705389712,56.27196330002471,0.06023797392845154,519.5244493778026,183.53168965475032,-479.27356058928564,0.040985971689224236,520.910590348877,-108.54595298460926,-471.07309729952146,0.015338659286499025,1759.89,1696.77,4.32,359.66,1761.13,830.93,6.99,180.37,1761.29,855.7,7.0,180.29,1761.33,869.6,6.94,180.1,,,,,,,,,1431.48,866.07,7.86,268.61,1641.85,871.19,6.87,268.68,1761.28,915.73,8.49,179.85,1655.79,871.51,6.78,268.68,1670.33,871.84,6.87,268.68,1684.0,872.16,6.83,268.68,137.7,2124.2,8.35,106.01,1753.98,1887.36,6.78,179.0,4a,7,1568223547
26797,26797,1117.4336126005362,1568224432.9124749,1117.4336126005362,-100.35249706213476,563.8094208988532,140.86770416829927,633.7926182531637,0.9978694915771484,571.1576629168545,161.21233310700126,665.3715114869258,0.9947574138641356,579.247547190689,109.289335601388,665.7413654483245,0.9947533607482908,553.5468606392818,193.1624455030867,683.1305282730932,0.656592607498169,525.4648605407892,45.03616851024705,666.8895411740731,0.8163010478019714,425.8906242771799,255.9118327401732,530.84760274682,0.974224090576172,421.323304059972,-27.482538345678428,537.7536421436108,0.8899036645889282,553.5097411795861,306.22889586856047,350.9941489481282,0.3762276470661163,517.0041713075537,-97.53400556072617,365.5068523627356,0.7545778751373291,735.61557192268,326.12251493964686,162.7726585057871,0.8806521892547607,718.9215964654329,-167.4082261487215,184.616406944015,0.15864992141723633,372.4531597099798,175.03321956953616,121.03801898803465,0.6519292593002319,358.00738778376433,-28.84436563080451,137.63794257661522,0.7803220152854919,721.900680772635,164.5737309192325,20.19139825219605,0.11808145046234132,644.0879121242558,-37.35676916313871,-29.974396797120505,0.06709149479866028,508.39053358188596,182.5874129447655,-480.23942936470513,0.008165031671524048,448.96046658356767,-96.9792237008017,-545.5475131833979,0.006334155797958374,1759.8866387399466,1696.9145341823057,4.313277479892771,359.66,1761.1266387399467,830.6980730563007,6.976554959785541,180.37,1761.29,855.464711796247,6.983193699731928,180.3068063002681,1761.33,869.364711796247,6.973612600536147,180.1,,,,,,,,,1431.2144604557645,866.0632774798927,7.87344504021446,268.61,1641.6180730563003,871.1832774798927,6.866638739946384,268.68,1761.2833612600534,915.4442928954428,8.493361260053613,179.85,1655.5580730563004,871.5032774798927,6.8304189008042195,268.68,1670.1014343163545,871.8366387399465,6.839748659517468,268.68,1683.771434316354,872.1532774798927,6.826638739946384,268.68,137.97226206434277,2124.1226910187665,8.370167560321688,106.01,1753.9833612600535,1887.1347955764081,6.78,179.0,4a,7,1568223547
26798,26798,1117.4690230525243,1568224432.9482481,1117.4690230525243,-86.70520618190285,556.6209270315886,133.12355909058738,627.94605210893,0.998314380645752,573.6212642476703,155.2406734226029,667.6583563507777,0.9853351712226868,571.1006803670755,101.01628039749559,662.438489603215,0.9882845282554626,559.8769491183983,190.88090562588107,685.1617315378512,0.8135910034179688,525.1464443428448,45.627898692403356,667.2064122928521,0.7651465535163879,433.8643695779664,257.27585007106296,535.7131303083653,0.9772739410400392,427.42449777740893,-38.109930398634134,535.5121049719642,0.8938414454460144,551.6499079802439,306.07924142987184,349.2085422512903,0.414059579372406,523.1996286659735,-109.18177940475657,352.40387620074637,0.7591449022293091,734.6216040633595,322.05163605988633,161.5785464735777,0.8971676826477051,726.8062999768945,-178.70575069943106,167.6740664193792,0.9010525345802308,388.9579343697808,171.6427205702519,112.47325081890136,0.5278451442718506,387.75853127881203,-26.77031911365944,115.324917222881,0.4981806874275208,690.4640471060492,169.4357275062332,-51.91443566824047,0.2106757760047913,741.8910531395503,-26.909838886743113,17.813365470957702,0.1204405426979065,479.90923424039846,165.53746301402995,-507.38865261116416,0.007050037384033203,409.8035617677584,-94.53107458627323,-587.9921531253226,0.005348324775695801,1759.8830976947477,1697.0667991258545,4.306195389495138,359.66,1761.1230976947477,830.4537409375822,6.962390778990277,180.37,1761.29,855.2168386323299,6.965488473737848,180.32451152626214,1761.33,869.1168386323299,7.009023052524308,180.1,,,,,,,,,1430.934717885058,866.0561953894951,7.887609221009723,268.61,1641.3737409375824,871.1761953894951,6.8630976947475695,268.68,1761.2869023052524,915.1433040535434,8.49690230525243,179.85,1655.3137409375825,871.4961953894951,6.8835345787864615,268.68,1669.8606432428348,871.8330976947476,6.8078792527281236,268.68,1683.5306432428347,872.1461953894951,6.8230976947475686,268.68,138.25908672544688,2124.041246979194,8.391413831514582,106.01,1753.9869023052524,1886.8975455480872,6.78,179.0,4a,7,1568223547
26799,26799,1117.5,1568224432.9795425,1117.5,-89.12122564646104,560.6854539784472,129.5541372359487,631.4114163997953,0.9986838102340698,568.8908657700388,153.34961556872182,669.5722683425223,0.9903521537780762,571.4690302436229,97.73686084668488,664.8747690786824,0.99656879901886,556.9039925681823,189.1056508679002,685.4777912519244,0.8316890001296997,547.3631556962512,47.715515952087294,682.5526694469901,0.9453124403953552,437.8066963750401,259.35240354248316,528.5210669274396,0.9728875756263732,432.2687426558809,-38.03481362454114,536.7557738708127,0.8838253021240234,562.5239849271343,306.68470785271086,323.45034423711587,0.4956392347812653,525.2149566431418,-111.05035193185068,357.9664560179138,0.7005910277366638,728.7742888018918,326.8330862644312,158.76246747120211,0.8923587203025818,737.8226450090359,-175.6907726622849,171.94057047207292,0.9251948595046996,410.0712014290222,178.2176098976572,71.59508648074835,0.22983938455581665,404.05428949670767,-30.66297218831965,89.39337441562704,0.2577543258666992,537.4128551613112,198.27918376024377,-338.8078539767365,0.004153817892074585,487.9596078100547,-71.22179678330751,-283.9269774900398,0.03911444544792175,470.732373623176,174.17959813893043,-519.6429068443049,0.00899556279182434,365.83880144128375,-94.68596772440836,-630.012614899741,0.005153179168701172,1759.88,1697.2,4.3,359.66,1761.12,830.24,6.95,180.37,1761.29,855.0,6.95,180.34,1761.33,868.9,7.04,180.1,,,,,,,,,1430.69,866.05,7.9,268.61,1641.16,871.17,6.86,268.68,1761.29,914.88,8.5,179.85,1655.1,871.49,6.93,268.68,1669.65,871.83,6.78,268.68,1683.32,872.14,6.82,268.68,138.51,2123.97,8.41,106.01,1753.99,1886.69,6.78,179.0,4a,7,1568223547
26800,26800,1117.5334981888775,1568224433.013277,1117.5334981888775,-90.42896236903758,563.4377302169943,126.01873853299593,630.7527061727837,0.9983336925506592,569.6698074395007,149.23208208178087,667.4415824591825,0.9942389726638794,572.689876930413,94.7207095079956,662.4767968803618,0.996129035949707,565.8669040579217,183.48043553800042,690.6979959917685,0.8539966344833374,542.8839403743384,43.88485453303295,680.2643769228238,0.9041482210159302,429.6784088837258,257.090534788255,524.0869297002639,0.9772065877914428,428.6989418402526,-46.017421129651936,535.6458764555197,0.8103938102722168,558.8754983317884,305.0432840111518,339.1453037209818,0.31356024742126465,540.2397986453723,-107.39478176293972,357.80063378396966,0.7971461415290833,734.4643332088392,325.97430503198495,164.29581176885966,0.9066706895828248,721.9319218867857,-177.638066908456,168.30017854249027,0.2606205940246582,432.2768566701502,175.3631322558221,74.09473193982419,0.2869036197662353,399.7959946178033,-34.78994147211993,102.45982856327228,0.28861477971076965,599.6718446567425,184.44384762884846,-214.4069157832021,0.3160756826400757,668.2460897902528,-45.84802817230617,-96.85428406128919,0.059848040342330926,450.28617436515424,162.26399393532418,-541.4804518788704,0.035319477319717414,330.1316525732443,-100.77262006556343,-669.2027265207527,0.00551295280456543,1759.88,1697.3440422121735,4.2966501811122475,359.6767490944388,1761.12,830.0055126778572,6.963399275551013,180.37,1761.2866501811125,854.768862496745,6.936600724448987,180.35004945666327,1761.33,868.6655126778572,7.016551267785728,180.1,,,,,,,,,1430.4287141267553,866.0433003622244,7.869851630010222,268.61,1640.9322123156326,871.1666501811122,6.86,268.68,1761.29,914.5919155756533,8.506699637775506,179.85,1654.868862496745,871.4866501811122,6.899851630010223,268.68,1669.418862496745,871.8233003622245,6.826897464428545,268.68,1683.0922123156327,872.1366501811123,6.796551267785728,268.68,138.78133532990802,2123.892954165581,8.416699637775508,106.01,1753.9966996377755,1886.4622123156325,6.78,179.0,4a,7,1568223547
