,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,K_in-H_out.17_x,K_in-H_out.17_y,K_in-H_out.17_speed,K_in-H_out.17_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
30740,30740,967.5334384343187,1568374037.313388,967.5334384343187,-87.48469056638638,-0.5682285479866266,610.8210781894294,74.37048874364797,691.4969577503027,0.9988487362861632,607.0779404222212,104.44792864379608,737.1752399983789,0.997273325920105,594.2983538172389,41.63442773989652,731.7298189272792,0.9838871955871582,561.0855309980045,143.23400072583016,736.8949870051117,0.6016048789024353,545.4616177509448,-4.560217953494526,724.6080474264886,0.5551127791404724,482.7196229904004,201.39136852136897,581.7077653145683,0.9064679145812988,487.59951696253364,-56.31584426119685,570.0423018591289,0.3555517792701721,563.1713504206963,274.6265284907342,366.617418636038,0.1291913092136383,542.0847200705124,-144.8346213890272,342.6461298589792,0.4591508805751801,785.3056900538124,286.7909019640339,205.4840575115055,0.8773555755615234,746.7748388281277,-163.87210934329315,188.1843440018921,0.6573466658592224,406.5492463534902,171.55409543959897,182.14887990083042,0.4131132960319519,415.07325212078695,-22.296999874776912,170.7986519092181,0.7666755914688109,769.4967831357683,215.9671345968797,93.06482152881115,0.032867014408111565,829.4725158397804,-6.3385950767008055,99.72725006276664,0.4590278267860413,305.2987524491889,277.24425667152593,-745.5295108530229,0.01868587732315064,554.0646556637531,-85.64332589652493,-492.03858590964546,0.2465451359748841,1761.536656156568,1688.7104729544335,4.496656156568147,359.37324925254507,2690.9337537372744,684.6461201415435,6.6,142.36,2682.2437537372743,695.9061201415434,6.6233438434318535,142.36,2674.6635960857957,708.3560255506567,6.6033753737274195,157.26,2668.9835960857963,721.9060255506569,6.653280782840726,157.26,,,,,2663.813596085796,734.2360255506569,6.623280782840727,157.26,2659.090157651478,746.8559940203612,6.639936939408872,166.91,1464.9125240557473,866.8833123131363,7.656656156568147,268.61,1480.6825240557473,867.2633123131363,7.606750747454837,268.61,1682.0859624900656,872.1133123131362,6.713343843431853,268.68,1760.4666561565682,729.1457417779968,8.829968469704436,180.37,1760.64,1161.5659624900654,6.713249252545163,179.85,1695.6893063334976,872.4266561565681,6.749842348522179,268.68,2656.040157651478,759.9793378637931,6.603312313136292,166.91,1709.3626186466336,872.7433123131362,6.696750747454837,268.68,1722.9659624900655,873.0533123131363,6.6699054091133085,268.68,303.34760206543507,2095.1832807828405,8.856719217159274,92.82,1753.7933438434318,1898.0726501769293,6.57,179.0,,,,,,,,,4a,10,1568373023
30741,30741,967.5662509934527,1568374037.3464618,967.5662509934527,-86.38298963101042,1.868249237376279,607.7122668467616,77.24955853233487,690.0608001151146,0.9987218379974364,601.2178820947323,105.76077252116049,733.2502995296736,0.9976506233215332,608.1885334313921,45.44704016124668,735.5922671418849,0.98986154794693,557.7305843053604,145.69845620836622,732.6199203723035,0.8421491384506226,549.219848365532,0.3662856387327196,724.5682770032861,0.5777158141136169,475.1077063118596,204.09746142325875,577.8390510616714,0.9161368608474731,485.79440913752114,-54.095713250020545,567.999165037122,0.4746139347553253,565.6952441299462,275.4869453835218,370.13620231624117,0.1048066020011902,538.0667782434774,-145.356001677499,341.13110064548715,0.4190782308578491,775.3630638616593,291.1056802477505,200.3288621166008,0.902855396270752,747.1145766497114,-163.81586228322678,186.4198406920453,0.5343391299247742,412.48634653490126,169.12816726627432,185.8119207044947,0.3114557266235352,414.6603989483586,-21.98275486664169,172.72086441108914,0.6997603178024292,708.3723622390975,202.19317990842842,68.61984179260762,0.4502539038658142,788.6515955295266,-8.762697867702762,72.68948868307845,0.2028631865978241,296.811565287827,271.8088065409593,-755.7570445022184,0.02494150400161743,544.2406210673242,-76.52908218690807,-498.41723431308714,0.25340479612350464,1761.5333749006545,1688.858129470537,4.493374900654729,359.3469992052378,2691.065003973811,684.4754948340457,6.6,142.36,2682.375003973811,695.7354948340458,6.626625099345273,142.36,2674.745627483632,708.1558689399384,6.61650039738109,157.26,2669.065627483632,721.7058689399382,6.636874503273638,157.26,,,,,2663.895627483632,734.0358689399384,6.606874503273637,157.26,2659.139376490179,746.6459936419026,6.620249403928366,166.91,1464.659867350414,866.8767498013093,7.653374900654727,268.61,1480.429867350414,867.2567498013094,7.63300079476218,268.61,1681.866118343867,872.1067498013093,6.716625099345273,268.68,1760.4633749006546,728.856991257616,8.82012470196418,180.37,1760.64,1161.3461183438667,6.68699920523782,179.85,1695.472743443212,872.4233749006547,6.700623509820912,268.68,2656.0893764901793,759.7726187412477,6.596749801309455,166.91,1709.1394932445214,872.7367498013093,6.7230007947621795,268.68,1722.7461183438668,873.0467498013094,6.640374105892548,268.68,303.63963384172934,2095.1668745032734,8.873125496726363,92.82,1753.7966250993454,1897.8593685425574,6.57,179.0,,,,,,,,,4a,10,1568373023
30742,30742,967.6,1568374037.3804793,967.6,-87.25536812654622,-4.196496226214544,610.8229266459955,79.08595442554198,691.9305839317731,0.9988292455673218,604.4217688867272,107.30335364839864,734.4175070514873,0.997982144355774,602.8498758225694,48.15709908622085,733.8484801708496,0.9912829399108888,557.3714574208194,147.633407275289,732.1199805929007,0.8501191139221191,549.937173037938,4.105034811832007,725.1018190154359,0.6112315654754639,482.7830562037656,203.68497305306613,580.9718982852447,0.9220942854881288,482.05203744819715,-52.23081125108264,565.6089801715599,0.5285859704017639,561.9384067830034,276.28096176560194,368.38277160019027,0.0828404426574707,547.2935513757603,-144.59538021221286,345.5339917464302,0.4377608597278595,777.3111661663881,290.1909431733055,201.95547060193198,0.9195496439933776,735.8818537518097,-165.90634496952464,183.64265205653015,0.6298997402191162,422.6460655373597,166.4188809107537,189.93677967123017,0.31631749868392944,412.05105171114985,-19.083163472799164,167.05505886103344,0.7520520687103271,695.2316468018373,199.52289709041042,71.72846623401296,0.4509006142616272,816.8337370289843,-10.87928768297516,86.06945622193052,0.5579033493995667,340.49989546539945,256.6701702629319,-662.8934972456805,0.008936196565628052,499.44118309096007,-73.33972170771796,-549.9606720167108,0.20081761479377747,1761.53,1689.01,4.49,359.32,2691.2,684.3,6.6,142.36,2682.51,695.56,6.63,142.36,2674.83,707.95,6.63,157.26,2669.15,721.5,6.62,157.26,,,,,2663.98,733.83,6.59,157.26,2659.19,746.43,6.6,166.91,1464.4,866.87,7.65,268.61,1480.17,867.25,7.66,268.61,1681.64,872.1,6.72,268.68,1760.46,728.56,8.81,180.37,1760.64,1161.12,6.66,179.85,1695.25,872.42,6.65,268.68,2656.14,759.56,6.59,166.91,1708.91,872.73,6.75,268.68,1722.52,873.04,6.61,268.68,303.94,2095.15,8.89,92.82,1753.8,1897.64,6.57,179.0,,,,,,,,,4a,10,1568373023
30743,30743,967.6325959276368,1568374037.4138105,967.6325959276368,-89.50576354429212,0.8000235849946709,610.9963096386427,80.13291867069515,692.1541408283957,0.9987475872039796,604.6771991146784,109.33379157676822,734.5329756385852,0.9980228543281556,602.923612026151,49.89706552818962,733.0385465749237,0.9918771982192992,558.9828535754721,148.1506003586019,732.720704757954,0.8548706769943237,547.5529817169769,6.133708993633037,723.1088502631807,0.6879885792732239,479.3479380624942,204.9053507912507,579.4313936923401,0.9319694638252258,484.81213555238713,-52.25902785868042,566.0090756140256,0.5338986515998839,554.9206822385133,277.64083533565054,365.5221790174018,0.10051625967025757,553.7542805569174,-142.03002892315027,347.38756505441705,0.4467216432094574,773.9560961935782,289.1392904659828,201.03978777618667,0.8994495868682861,741.6874468022747,-165.12133042963472,183.2936918889888,0.7208364605903625,429.22748638832564,164.21524860015126,193.8995593871084,0.32869410514831543,406.80750243278055,-20.094084069217192,162.48190633797398,0.7549352645874023,693.9122685564049,196.95042466632268,84.4179259777402,0.5393993854522705,823.5060089857083,-11.925486934186821,95.72109684681256,0.528376579284668,441.0104181684317,238.08315710407348,-528.5329521678507,0.00916898250579834,464.37239460789147,-73.9349687431007,-588.7347789292254,0.1562061905860901,1761.53,1689.1566816743646,4.493259592763663,359.29066366512706,2691.3303837105464,684.1305011762895,6.6,142.36,2682.6403837105468,695.3905011762895,6.607182850654361,142.36,2674.9147494118547,707.7511648414168,6.639778778290987,157.26,2669.2347494118553,721.3011648414166,6.636297963818313,157.26,,,,,2664.064749411855,733.6311648414166,6.619336334872965,157.26,2659.238893891455,746.2213860631256,6.603259592763663,166.91,1464.1555305427253,866.8634808144728,7.6206636651270365,268.61,1479.9222709499618,867.2434808144728,7.637182850654361,268.61,1681.4216072848346,872.0967404072362,6.706961628945348,268.68,1760.4567404072366,728.2731558367976,8.793702036181687,180.37,1760.6432595927636,1160.9016072848344,6.663259592763662,179.85,1695.0283476920706,872.4134808144728,6.68585552040029,268.68,2656.188893891455,759.3513860631256,6.583480814472676,166.91,1708.6948668775985,872.7234808144729,6.710884886836048,268.68,1722.3016072848345,873.0367404072362,6.649115113163951,268.68,304.230103755966,2095.1369616289453,8.90303837105465,92.82,1753.8065191855273,1897.4248668775986,6.57,179.0,,,,,,,,,4a,10,1568373023
30744,30744,967.6653455073667,1568374037.4472988,967.6653455073667,-88.12028128744399,-0.65425186585124,608.1398916744507,81.18288341100569,689.5670652378458,0.998543381690979,601.2255015859919,111.6558317953613,733.2589958860337,0.9981672763824464,596.0100393261978,50.62282853489216,730.1182729107579,0.9909842014312744,557.6834814117065,150.88303020951724,732.0850718751209,0.8342916965484619,548.5376474546385,5.917694448591767,723.512075476021,0.7084857225418091,474.8297878816101,211.04747083488536,577.934590196865,0.9546781778335572,481.3429450123678,-53.91420659802875,574.486376896378,0.7030094861984253,559.6092308663298,276.81295154065526,368.4813057869497,0.108792245388031,546.5435109058753,-142.49957314533816,341.8935438909206,0.4318061769008637,779.8738090822618,287.22221592396016,206.54482540226473,0.9146407842636108,742.6719943187587,-167.21385766560462,183.1091547349501,0.7664170265197754,433.586554346757,158.06046380360044,190.73019263628464,0.4569970369338989,407.7327824214515,-22.264251086660227,157.967415478942,0.8191369771957397,684.4444818857114,194.20700485605255,57.81536128599839,0.3566778898239136,823.3769747614203,-10.871549218801203,95.07486974228672,0.5111632347106934,463.5661082859533,240.10198979841078,-538.6978723190518,0.0386146605014801,435.5816351896175,-71.22380878329236,-621.6479974486821,0.1591985523700714,1761.53,1689.30405478315,4.49653455073667,359.26118904337005,2691.4613820294667,683.9602033616933,6.6,142.36,2682.7713820294666,695.2202033616933,6.58425814484331,142.36,2674.999898319153,707.5513924050633,6.64960365221001,157.26,2669.3198983191533,721.1013924050633,6.65267275368335,157.26,,,,,2664.149898319153,733.4313924050633,6.6488109566300295,157.26,2659.28801826105,746.0117887528531,6.60653455073667,166.91,1463.9099086947501,866.8569308985268,7.591189043369971,268.61,1479.6733741440135,867.2369308985268,7.61425814484331,268.61,1681.2021851006434,872.0934654492632,6.693861797053318,268.68,1760.4534654492636,727.9849595351731,8.77732724631665,180.37,1760.6465345507368,1160.6821851006432,6.666534550736671,179.85,1694.8056505499067,872.4069308985266,6.721880058103371,268.68,2656.23801826105,759.1417887528531,6.57693089852666,166.91,1708.4787196513796,872.7169308985268,6.67158539115996,268.68,1722.082185100643,873.0334654492633,6.6884146088400405,268.68,304.5215750155636,2095.123861797053,8.91613820294668,92.82,1753.8130691014735,1897.20871965138,6.57,179.0,,,,,,,,,4a,10,1568373023
30745,30745,967.7,1568374037.482735,967.7,-85.02273700672043,-4.7504352880550655,608.6808126783709,81.51408849872983,687.9901546985595,0.9983054399490356,608.2112156811668,110.63598444828399,735.495602328397,0.9982539415359496,606.8764605826909,50.58510023255288,732.4399760380145,0.9918713569641112,560.9442961891107,151.09366928555391,732.7917574295903,0.7856983542442322,550.5769044481603,5.170380954383681,723.5270262083313,0.7378467917442322,478.5218563709967,209.90611481226415,579.8705712192314,0.9465928077697754,480.9113221171348,-54.627489942575856,575.5829099292058,0.690058708190918,557.2221276758639,276.8823392448606,365.44640309001966,0.09156236052513124,547.3411174245254,-141.99801594421044,342.67810660229463,0.4823088347911834,769.9231406529628,289.1582602170145,201.80422023127255,0.9241150617599488,746.4368934592552,-167.47245641801769,185.45533675050117,0.7924749851226807,445.3287367202318,156.09164001279711,189.75525428143055,0.5966071486473083,403.36732638717837,-22.467744763313814,154.78308414481683,0.8041743040084839,689.3479543936455,191.34858372936938,40.95688716081406,0.3472910225391388,821.9345466961303,-9.167795054458571,93.79942017371978,0.4621448516845703,524.9172468806976,235.01005241732486,-484.3028589539048,0.03537476062774658,437.4175439760917,-75.76985975211035,-620.5087796455782,0.1279458999633789,1761.53,1689.46,4.5,359.23,2691.6,683.78,6.6,142.36,2682.91,695.04,6.56,142.36,2675.09,707.34,6.66,157.26,2669.41,720.89,6.67,157.26,,,,,2664.24,733.22,6.68,157.26,2659.34,745.79,6.61,166.91,1463.65,866.85,7.56,268.61,1479.41,867.23,7.59,268.61,1680.97,872.09,6.68,268.68,1760.45,727.68,8.76,180.37,1760.65,1160.45,6.67,179.85,1694.57,872.4,6.76,268.68,2656.29,758.92,6.57,166.91,1708.25,872.71,6.63,268.68,1721.85,873.03,6.73,268.68,304.83,2095.11,8.93,92.82,1753.82,1896.98,6.57,179.0,,,,,,,,,4a,10,1568373023
30746,30746,967.7319330326362,1568374037.514536,967.7319330326362,-90.49791301046724,-3.691722395622813,608.9428305604307,81.46767321551856,687.4253163750682,0.998114287853241,597.9783137231676,111.31273124567056,731.8000146690372,0.9981130361557008,600.7926035011883,50.907968744138095,729.3912969446724,0.9915236830711364,555.055647385355,151.4047084480426,730.1467109314432,0.8172605037689209,547.7785083863723,5.152615898651579,722.4112943514058,0.7148446440696716,474.56055994678115,210.54785467169756,578.3446009872569,0.9454371333122252,476.7629357492983,-55.73686290619033,574.8065994429883,0.6701605916023254,556.9914979918964,274.9363800846901,362.3485289183178,0.11999955773353575,553.3376601158599,-141.76980053944402,347.8012199495825,0.4881611764431,779.0400463508151,285.3785792903378,207.38898110383425,0.9158791303634644,741.2148976055942,-167.7928383609138,180.12529930963527,0.7761383056640625,446.2124098905883,157.69787898974658,182.5827595893185,0.6165326833724976,403.74220048585937,-22.57315615313169,152.32002343104276,0.8525837063789368,684.8438508084103,189.18399036625243,38.86630351544929,0.5543187260627747,803.3750752405114,-8.784506699232614,80.59081885844044,0.5735711455345154,571.3854760238387,228.21294631338586,-438.0867754454698,0.06387308239936829,418.66834358166193,-83.36487976508941,-639.007735393841,0.3236663043498993,1761.5268066967365,1689.603698646863,4.50319330326362,359.2236133934728,2691.727732130545,683.6139482302917,6.590420090209139,142.36,2683.037732130545,694.8739482302917,6.572773213054481,142.36,2675.1698325815905,707.1452085009192,6.6472267869455175,157.26,2669.4898325815907,720.6952085009192,6.650840180418276,157.26,,,,,2664.323025884854,733.0252085009192,6.664033483681897,157.26,2659.3878995489545,745.5824352878647,6.635546426108964,166.91,1463.407308951965,866.8436133934728,7.572773213054481,268.61,1479.167308951965,867.2268066967365,7.599579909790862,268.61,1680.7560486813377,872.0836133934728,6.6895799097908615,268.68,1760.45,727.3989893128014,8.775966516318103,180.37,1760.65,1160.2360486813375,6.679579909790862,179.85,1694.359241984601,872.3936133934727,6.7216803608365545,268.68,2656.3347062456905,758.7156285911283,6.579579909790862,166.91,1708.0360486813377,872.7068066967364,6.6587397293725825,268.68,1721.639241984601,873.0236133934727,6.710840180418277,268.68,305.1142039904622,2095.0972267869456,8.94277321305448,92.82,1753.8231933032635,1896.7692419846012,6.57,179.0,,,,,,,,,4a,10,1568373023
30747,30747,967.7658794913046,1568374037.548342,967.7658794913046,-87.89839000513103,-5.06745061833275,612.3536371561725,80.16968391096937,688.8969681267469,0.9983385801315308,597.520884396127,110.15712994357555,731.1400796944431,0.9983584880828856,600.52043181896,50.17639021768709,728.9033856698566,0.992572546005249,557.6855506688207,148.5402251078262,730.5059940426988,0.8306611776351929,547.2244572302361,3.906188044848189,722.2361519151027,0.7305595278739929,474.3268921300169,208.60277097275585,577.8671027790732,0.9382510781288148,479.30328405426224,-56.135673661070655,577.023889564053,0.67247474193573,556.3154050640499,273.64538609922084,362.183451171062,0.14253965020179749,544.7626976905816,-143.33002944718177,343.9527346829054,0.5529187917709351,772.8199373624153,287.63726602990977,200.1246480159011,0.8946285247802734,746.4600957025579,-167.23625485904958,184.30025196169444,0.7514169216156006,445.75079085694,156.18905504897606,182.2314716346566,0.5757242441177368,418.6289316876821,-23.38637593149588,159.78865443008846,0.8556952476501465,721.4968898492032,177.60195413279868,49.62460657682357,0.3957082629203797,828.869375809971,-8.604204715072273,99.539791918453,0.5418398976325989,582.0178775510174,204.1600320388404,-435.7421672446991,0.0921747088432312,434.3080266401794,-80.18707961554333,-615.1940033069094,0.1848150789737701,1761.5234120508694,1689.756457710871,4.5065879491304655,359.21682410173906,2691.863517965219,683.4374266452157,6.580236152608602,142.36,2683.173517965219,694.6974266452157,6.586351796521862,142.36,2675.2546987282612,706.9381351030416,6.6336482034781366,157.26,2669.574698728261,720.4881351030417,6.6304723052172045,157.26,,,,,2664.411286677392,732.8181351030416,6.64706025434767,157.26,2659.438819236957,745.3617833065198,6.662703593043728,166.91,1463.1493158660846,866.8368241017392,7.586351796521862,268.61,1478.9093158660846,867.2234120508696,7.609763847391398,268.61,1680.5286074082587,872.0768241017392,6.699763847391398,268.68,1760.45,727.100260476519,8.79293974565233,180.37,1760.65,1160.0086074082587,6.689763847391398,179.85,1694.1351953573892,872.3868241017392,6.680944610434407,268.68,2656.3822312878265,758.4983712556502,6.5897638473913975,166.91,1707.8086074082587,872.7034120508696,6.6892915421741925,268.68,1721.4151953573892,873.0168241017392,6.690472305217204,268.68,305.4163274726115,2095.0836482034783,8.956351796521863,92.82,1753.8265879491305,1896.5451953573893,6.57,179.0,,,,,,,,,4a,10,1568373023
30748,30748,967.8,1568374037.5823214,967.8,-90.4096063981377,-4.916436475593064,605.0905697412339,79.75869849182467,687.0960667646867,0.9985696077346802,597.166868765926,107.6417054827289,731.5488257445587,0.9981838464736938,593.3718427683239,48.598749782264214,726.2395460217367,0.9923782348632812,557.8229015985801,145.1373315786501,730.6783293298217,0.7927465438842773,538.1929773991972,-0.8237848116037085,721.5762633049961,0.90154230594635,469.0754123845293,209.8255371352934,578.1326988381884,0.9515678882598876,475.7539084331328,-57.49691086604347,576.4335550902397,0.6541157364845276,552.7707690176277,273.29975578277646,361.5363565563318,0.2391105592250824,545.7797558083084,-144.00775464254068,345.28333072554426,0.4899590015411377,772.5796260472911,287.54261769832925,202.6108688558417,0.8967317342758179,747.9215209487312,-167.54775783317012,183.6156950676637,0.704931378364563,432.84524358934317,156.00799142502834,174.42369915765158,0.6094850301742554,419.7850032146203,-21.061381690398697,162.02034760038686,0.8248794078826904,754.752251574033,172.84978211594174,58.68629389309636,0.5198088884353638,822.2369263356031,-14.697085198929205,96.61368579253264,0.5004864931106567,581.7266554830045,195.26834314177785,-434.12353963425545,0.05041390657424927,476.91271551295415,-67.12972494628053,-562.0026188159952,0.06250318884849547,1761.52,1689.91,4.51,359.21,2692.0,683.26,6.57,142.36,2683.31,694.52,6.6,142.36,2675.34,706.73,6.62,157.26,2669.66,720.28,6.61,157.26,,,,,2664.5,732.61,6.63,157.26,2659.49,745.14,6.69,166.91,1462.89,866.83,7.6,268.61,1478.65,867.22,7.62,268.61,1680.3,872.07,6.71,268.68,1760.45,726.8,8.81,180.37,1760.65,1159.78,6.7,179.85,1693.91,872.38,6.64,268.68,2656.43,758.28,6.6,166.91,1707.58,872.7,6.72,268.68,1721.19,873.01,6.67,268.68,305.72,2095.07,8.97,92.82,1753.83,1896.32,6.57,179.0,,,,,,,,,4a,10,1568373023
30749,30749,967.8329841027664,1568374037.6156182,967.8329841027664,,0.8995557799331448,607.8302695812695,79.20997853207612,688.9955049082832,0.9985945224761964,597.2040936002878,106.71804967096958,731.388435204095,0.9982618093490601,596.312550502046,47.498437798190295,727.5858817231338,0.99164879322052,568.3422921581947,142.3833612160324,734.2876724492885,0.7806673049926758,546.2633319425925,-1.2857471965070744,720.4495860063325,0.7336785793304443,477.53477500614656,207.23362197633128,580.6650307508351,0.9409815073013306,475.05517657786584,-58.854132077815066,576.2352466143802,0.6233251690864563,556.7516279765126,272.71083538096644,364.81464715430985,0.2205643355846405,546.1101720711347,-145.41850112108204,345.3869801677897,0.4572759568691254,769.3682775937093,288.5379874997976,201.1895837757249,0.9220670461654664,751.3460410999822,-170.11820834601374,184.215660714154,0.6826015114784241,422.3695974059593,158.00739250382242,167.58356021799003,0.5844990611076355,413.89489790348176,-22.75682429106645,162.79891492130423,0.7802098989486694,757.33951917795,169.24071473120105,55.43454130582629,0.39534664154052734,800.7556073172403,-16.406509023192378,79.85610202981042,0.3791146874427795,575.9917714578912,187.73774832896999,-441.0559278778545,0.02746012806892395,562.2216904882562,-45.248182436021516,-464.360330424677,0.024507611989974976,1761.5167015897234,1690.0584284624483,4.51,359.20670158972337,2692.131936411065,683.0884826656151,6.573298410276637,142.36,2683.4452348213417,694.3484826656149,6.613193641106544,142.36,2675.4257586671924,706.5287969731253,6.6298952308299075,157.26,2669.745758667193,720.0820953834018,6.596806358893456,157.26,,,,,2664.582460256916,732.4120953834018,6.6201047691700925,157.26,2659.539476154149,744.9289017422954,6.657015897233643,166.91,1462.636022408699,866.8234031794467,7.623088871936448,268.61,1478.4026192292527,867.2134031794467,7.5936127177869155,268.61,1680.0757081011884,872.0667015897234,6.736387282213085,268.68,1760.4467015897235,726.509739895656,8.800104769170094,180.37,1760.65,1159.5590065114654,6.716492051383178,179.85,1693.6890065114655,872.3767015897232,6.666387282213083,268.68,2656.482774564426,758.0656033320188,6.642879333596263,166.91,1707.3590065114654,872.6934031794467,6.7068063588934566,268.68,1720.9690065114655,873.0067015897232,6.6601047691700925,268.68,306.01355851462057,2095.053507948617,8.946911128063551,92.82,1753.8332984102765,1896.102304921742,6.57,179.0,,,,,,,,,4a,10,1568373023
30750,30750,967.8663326303059,1568374037.649283,967.8663326303059,-88.02613302033426,1.2890375954523787,604.444499750523,77.59815898234099,687.6728726710077,0.9986588954925536,590.372215245901,105.12460066495821,728.1989562261737,0.9848068356513976,592.2363414947628,45.45705191696439,727.6735526324375,0.9882619380950928,563.1521999428343,141.66306294475706,735.8365478345893,0.5897831320762634,550.0599835285119,-3.413139135818706,722.0428481420349,0.6076393127441406,478.3403167194469,208.10691965395645,580.7112170429352,0.8569357395172119,476.4154418242658,-60.779410247268,577.2347748750858,0.5166429281234741,558.1247491766491,272.37048815432604,366.25682179102023,0.22717684507369995,547.0264449641967,-146.52604552914974,343.67443487377943,0.3677842915058136,783.0262513865124,285.7607253873645,211.74225204569112,0.931471347808838,751.9048606263959,-171.13405046327668,184.40380339950497,0.6228926181793213,410.36685112034974,156.44222654169002,163.17592778223135,0.5483275651931763,420.02221473232146,-26.676033794508015,171.25166108787212,0.7527812719345093,737.7887470292109,169.80192827215325,48.243980231802475,0.4635128378868103,793.1558504585463,-13.783744713179901,74.68656451469937,0.309129536151886,567.3393586030992,185.34023014541918,-449.01181799272246,0.016822367906570438,1394.9951076071811,-9.526076260455014,463.7092332015332,0.014609277248382568,1761.5133667369696,1690.2084968363772,4.51,359.2033667369694,2692.2653305212243,682.9150703224085,6.576633263030606,142.36,2683.5819637842546,694.1750703224085,6.626533052122425,142.36,2675.512464838796,706.325370955133,6.639899789091818,157.26,2669.832464838796,719.8820042181636,6.583466947877575,157.26,,,,,2664.665831575765,732.2120042181638,6.610100210908182,157.26,2659.589498945459,744.7154711660413,6.623667369693937,166.91,1462.3792387466433,866.8167334739387,7.646432841214244,268.61,1478.1525052727045,867.2067334739387,7.566933895755151,268.61,1679.8489381139184,872.0633667369693,6.763066104244849,268.68,1760.4433667369697,726.2162728533066,8.790100210908179,180.37,1760.65,1159.3355713769492,6.733166315153031,179.85,1693.4655713769494,872.3733667369693,6.69306610424485,268.68,2656.5361322084896,757.8488379030106,6.686232419397882,166.91,1707.1355713769494,872.6867334739387,6.6934669478775755,268.68,1720.745571376949,873.0033667369693,6.650100210908182,268.68,306.310360409724,2095.036833684847,8.923567158785756,92.82,1753.8366332630303,1895.8822046399803,6.57,179.0,,,,,,,,,4a,10,1568373023
