,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
27422,27422,855.5664190427871,1568379003.6658516,855.5664190427871,-82.46586882450576,570.0698291981978,24.102087980117325,668.6270457410168,0.9925792217254642,594.8206049052395,48.45255878987487,740.2986553122639,0.9129310846328736,622.153525367886,-14.417460850553534,741.3116026189423,0.9136919975280762,506.9341909585372,100.85598233713631,738.2416012316005,0.6570142507553101,567.1461926970113,-67.76846879027515,741.6254245164054,0.4917620718479157,455.4011871615572,156.98422727549226,633.8873220218993,0.7704243659973145,442.941414925244,-99.48551845912277,603.4369601476917,0.8414286375045776,607.9890689902755,253.4574745603727,401.47859774758916,0.9015862941741944,552.0629516589339,-180.28005861288742,403.3005215847,0.4595040380954742,792.0182629111908,292.33876758393706,213.3653202309824,0.9420906305313108,743.1084490842524,-217.20142238591538,182.86868543452636,0.8288623094558716,434.9474619583288,143.87094799503362,160.72709063642046,0.0368829071521759,405.8540177228209,-67.11542934256387,231.52012930906542,0.4924294650554657,669.6520784827442,154.75749916275203,-30.73425404397551,0.016709089279174805,694.507994723214,-128.0883419648417,144.92142851375093,0.1729033887386322,305.9949521787257,224.33887545780132,-733.7717420355632,0.0056577324867248535,607.5739039590022,-35.636286689102036,-285.09415623327374,0.005484253168106079,1760.150074287164,1669.8819466396067,5.6433580957213065,357.14612189413134,,,,,1761.0,1024.3184247962126,7.033358095721308,179.85,,,,,2595.7250075866723,874.63,6.623283808557386,89.83,1531.4552152748197,868.4967161914426,7.583506670049148,268.61,1599.0451409876553,870.1467161914426,7.349777138508239,268.41320952139347,1760.8566419042786,1079.6953638491473,8.136567617114773,179.85,1760.6,1177.5652152748196,7.603580957213067,179.85,1760.51,1211.891857179098,7.489925712836079,179.85,2581.608365682394,874.59,6.61,89.83,1760.47,1226.3318571790978,7.52,179.85,2394.6582171080663,874.05,7.233209521393466,89.83,1637.3055867106386,871.0867161914425,9.083358095721307,268.68,1760.44,1240.8418571790978,7.510222861491761,179.85,214.53471043801682,2105.3370876272625,8.043506670049148,102.2,,,,,,,,,,,,,4a,11,1568378102
27423,27423,855.6,1568379003.699305,855.6,-82.65382315940613,570.9110385627164,25.557256542819964,666.9557202817251,0.9955754280090332,596.045846832404,49.74046644847859,737.853897388561,0.9234376549720764,616.0385309790751,-12.565177575694776,736.5637749326519,0.935356080532074,494.9706149329898,104.41591053207657,727.3019205344278,0.6722445487976074,560.8852193430456,-67.73689935620538,740.2958511510565,0.5219482183456421,456.98762171589203,159.68246060961528,631.1505215329089,0.7057152986526489,447.78121402688276,-104.13833715665301,601.1819449875545,0.4126000702381134,590.6964821604133,253.1211218104516,425.4275686873757,0.7154325246810913,566.0449953307661,-177.00262844266567,381.0350239683307,0.8882671594619751,794.753010337103,293.86070422625784,208.17810021270583,0.8074386119842529,732.7321108386717,-215.83115821168045,169.35083935076662,0.7758784294128418,418.550831570718,144.3735951371647,168.83337054348553,0.08078637719154358,407.0076371352272,-69.61650167570662,220.0459482109018,0.10743716359138487,638.4062178748277,152.8397658708239,-33.658810296407644,0.043628305196762085,716.9000734340314,-129.9494620596889,131.06023816023347,0.33811527490615845,329.1430957797124,208.84574340080158,-709.1371385557076,0.005455374717712402,579.4133323824854,-59.510189239519796,-349.42852600598036,0.005989581346511841,1760.14,1670.07,5.64,357.22,,,,,1761.0,1024.08,7.03,179.85,,,,,2595.95,874.63,6.63,89.83,1531.2,868.49,7.56,268.61,1598.8,870.14,7.38,268.43,1760.86,1079.42,8.15,179.85,1760.6,1177.31,7.57,179.85,1760.51,1211.64,7.5,179.85,2581.83,874.59,6.61,89.83,1760.47,1226.08,7.52,179.85,2394.9,874.05,7.25,89.83,1637.0,871.08,9.08,268.68,1760.44,1240.59,7.48,179.85,214.8,2105.28,8.02,102.2,1753.75,1900.92,8.0,179.0,,,,,,,,,4a,11,1568378102
27424,27424,855.6339531885353,1568379003.7335865,855.6339531885353,-75.95337009693223,567.5592614186413,26.568380420998373,663.2267447536688,0.995125651359558,596.3118647672544,51.70431918588323,737.4785169217874,0.926989197731018,612.273247836408,-10.677729048533351,734.5409073690048,0.9498250484466552,496.253808842406,105.1913463057115,726.1764852122102,0.6122761964797974,563.1030384065705,-63.36495348145752,733.1465383783715,0.2706749439239502,455.00077782572725,173.28370828760478,636.3865398264154,0.938915491104126,447.3636933992642,-105.68789221412058,596.3549814546691,0.38753965497016907,613.4028133843848,258.1976576211497,412.7634897508251,0.6711249351501465,572.5079299071957,-176.38144107578307,378.6605705796308,0.8746666312217712,795.6497979019864,292.79492876032964,214.4430478828368,0.9039615988731384,739.7232722547169,-212.8175620430755,173.57535001784626,0.8052166104316711,438.60602381824515,167.82904970510862,143.46743224245847,0.012542873620986937,401.43503535109664,-73.7489918980171,210.15154804192508,0.1057509183883667,527.2629291352797,164.41822608159575,-208.96219215479337,0.02427190542221069,699.3659503613214,-129.2018035802674,105.51389399500738,0.4644170105457306,262.89661304229145,207.4673929696121,-781.7566457022949,0.004706293344497682,577.9743808261821,-70.7040291510963,-402.137699070951,0.008563041687011719,1760.1332093622932,1670.2601378557972,5.6366046811464825,357.2946970147774,,,,,1761.0,1023.8389323614003,7.05376723197462,179.85,,,,,2596.1740910443327,874.6333953188536,6.643581275414069,89.83,1530.9419557671326,868.4866046811464,7.5905578696816525,268.61,1598.5487464048394,870.133209362293,7.359628086878897,268.4435812754141,1760.86,1079.144979172865,8.136418724585932,179.85,1760.6,1177.0519557671325,7.59376723197462,179.85,1760.51,1211.3853510859865,7.513581275414069,179.85,2582.057486363185,874.5933953188536,6.623581275414069,89.83,1760.4733953188534,1225.825351085986,7.516604681146482,179.85,2395.147858276307,874.0533953188534,7.260185956560551,89.83,1636.6876306654765,871.0698140434395,9.110557869681656,268.68,1760.44,1240.3319557671325,7.500371913121103,179.85,215.06483487057437,2105.2222795794905,8.040371913121103,102.2,1753.7533953188536,1900.651769810572,7.983023405732413,179.0,,,,,,,,,4a,11,1568378102
27425,27425,855.6665736293526,1568379003.7665224,855.6665736293526,-74.75041630788587,562.6597043484109,27.97607471290069,664.1289775602521,0.994853973388672,592.4403149953838,53.40353675524029,737.2217024241638,0.9287962913513184,614.9266555397177,-9.22134923916136,736.8493662198372,0.9578198194503784,495.77550860489373,109.29157812468634,726.9166475392987,0.5984593033790588,565.6635548414057,-61.28658061495964,741.3495817536624,0.6615220308303833,455.2554745518122,179.31689713302052,636.3958714193383,0.9365190267562866,447.8357643070887,-101.81527999767536,603.5083445713377,0.8446629643440247,616.5683504420425,260.6992170902968,413.13538412024917,0.7588225007057191,575.4733576130633,-175.07944698990516,373.96614535539686,0.9067401885986328,795.8213235360547,293.39574535122057,214.962250379106,0.9324201345443726,737.6434831786983,-216.4869493348448,169.96799383228085,0.8833956122398376,462.9309840904936,179.20467039464333,132.01022485676194,0.012488365173339844,402.1838526904183,-79.26669918019219,198.4837713533493,0.2713244557380676,432.0707337893949,191.5610625407507,-341.47505400754847,0.020442217588424686,765.1560662570471,-109.770765404429,109.93741199282543,0.2706573009490967,252.4071404257624,235.44062943296836,-792.1278129358992,0.003237694501876831,517.105413189989,-106.97310066176227,-491.1606976106615,0.008658438920974731,1760.1266852741296,1670.4428123243745,5.633342637064747,357.36646198457555,,,,,1761.0,1023.607327231597,7.076601540546773,179.85,,,,,2596.3893859537266,874.6366573629351,6.656629451741012,89.83,1530.6940404169209,868.4833426370648,7.619916266417277,268.61,1598.307355142791,870.1266852741295,7.340055822388481,268.45662945174104,1760.86,1078.8807536022443,8.123370548258986,179.85,1760.6,1176.8040404169208,7.616601540546773,179.85,1760.51,1211.140697779856,7.526629451741012,179.85,2582.276043316662,874.5966573629352,6.636629451741013,89.83,1760.4766573629354,1225.5806977798559,7.513342637064746,179.85,2395.385987494273,874.0566573629352,7.269972088805759,89.83,1636.3875226099567,871.0600279111943,9.139916266417279,268.68,1760.44,1240.0840404169207,7.519944177611519,179.85,215.31927430894973,2105.1668248301007,8.059944177611518,102.2,1753.7566573629356,1900.3940683281148,7.9667131853237345,179.0,,,,,,,,,4a,11,1568378102
27426,27426,855.7,1568379003.800272,855.7,-91.62825122532637,568.7028289728172,28.367243473998393,670.4495655213798,0.9969990253448486,592.1081093615212,56.255826732031366,737.4096015052039,0.9324684739112854,618.0588664205001,-7.391481792226244,739.6503689847366,0.9736127853393556,490.67465296288384,112.4827709704086,721.0688639277464,0.656429648399353,566.4732451113127,-56.053747320991604,742.8600577110492,0.7529054284095764,449.96709409499647,170.86490371799863,629.1795621871471,0.5528038144111633,444.09375245543123,-99.96612365217993,602.3355379353181,0.8298527002334595,609.2483695722273,263.1438985847551,409.80921485148735,0.7965233325958252,551.3549250936471,-175.84574991080532,395.8976487985788,0.6335824728012085,799.5756858237163,292.82664917555326,215.6200749603645,0.9278075695037842,744.7932677637497,-217.56764083707642,171.34251934161296,0.6997700333595276,479.28592594510764,183.8850330328873,130.7635124656224,0.009729862213134766,388.37988784953797,-81.84545632259945,185.8625857302309,0.2838602364063263,312.20545524825434,219.71494529613216,-483.3899959500768,0.02040666341781616,756.3337580521298,-114.98428613188887,98.41226792830143,0.4939362108707428,273.50343244138975,249.17118971404813,-766.7319524484458,0.002907812595367432,533.760634574226,-79.26163222418424,-478.7963763347888,0.022153675556182858,1760.12,1670.63,5.63,357.44,,,,,1761.0,1023.37,7.1,179.85,,,,,2596.61,874.64,6.67,89.83,1530.44,868.48,7.65,268.61,1598.06,870.12,7.32,268.47,1760.86,1078.61,8.11,179.85,1760.6,1176.55,7.64,179.85,1760.51,1210.89,7.54,179.85,2582.5,874.6,6.65,89.83,1760.48,1225.33,7.51,179.85,2395.63,874.06,7.28,89.83,1636.08,871.05,9.17,268.68,1760.44,1239.83,7.54,179.85,215.58,2105.11,8.08,102.2,1753.76,1900.13,7.95,179.0,,,,,,,,,4a,11,1568378102
27427,27427,855.7332091174608,1568379003.8337786,855.7332091174608,-81.18730424091594,564.1608348846743,31.52032306936257,670.43775441655,0.9979010820388794,596.4540812638213,57.564059279045935,740.974049018525,0.9207533597946168,614.7166544099795,-5.287591097898417,743.0300767696915,0.971071481704712,500.2691765378407,114.10816649166456,729.6600374089935,0.5529656410217285,561.1017324364567,-51.97751961706104,739.8881354478357,0.6705774068832397,448.6159849182949,180.14433759172107,638.1428809813193,0.9541429281234741,446.9779192893008,-97.34065086752649,605.1381770868254,0.7562503814697266,609.036275525973,263.6550646998355,407.702338070644,0.7858706712722778,550.0462193066835,-176.23199414829185,401.907538904087,0.616913914680481,793.9503935494307,293.59913134643824,211.2736810254564,0.938064455986023,732.4378038367473,-219.16466309320512,161.26740755558984,0.690750002861023,494.8633557722393,211.20984326634792,123.22111736246308,0.003475874662399292,397.3743903881437,-69.58949311865098,208.3152331135767,0.6858766674995422,293.6719303300244,229.45740431863072,-570.2064032942062,0.019361555576324463,799.02089484456,-120.67081069077602,119.7828246870391,0.5685423612594604,302.4033455509109,221.66013682640244,-735.7607279336162,0.0031608641147613525,534.4304247036209,-80.6756062819109,-487.8084319027181,0.01706540584564209,1760.1133581765075,1670.8159710577804,5.6266790882539235,357.5197018819058,,,,,1761.0,1023.1375361777748,7.066790882539241,179.85,,,,,2596.832501086987,874.64,6.656716353015696,89.83,1530.1842897955523,868.4733581765079,7.6433581765078475,268.61,1597.8175734425365,870.1133581765079,7.333283646984304,268.4832836469843,1760.86,1078.3410061485679,8.116641823492152,179.85,1760.6033209117459,1176.2976107072982,7.636679088253923,179.85,1760.5133209117462,1210.6409316190445,7.523395441269621,179.85,2582.719180175241,874.6,6.656641823492152,89.83,1760.48,1225.0776107072984,7.529925470476455,179.85,2395.869105645717,874.06,7.263395441269621,89.83,1635.7777970311072,871.0433581765077,9.17,268.68,1760.44,1239.5809316190446,7.546641823492153,179.85,215.8456729396861,2105.053544500317,8.086641823492151,102.2,1753.7633209117462,1899.8676479720602,7.926753617777469,179.0,,,,,,,,,4a,11,1568378102
27428,27428,855.7664992863691,1568379003.867367,855.7664992863691,,569.0536619872328,35.269807914851626,670.8910874300905,0.9976197481155396,602.1679832568102,61.086005539529,742.9607269846208,0.8888649940490723,613.4856189156787,-1.5300412943728217,741.5343526635338,0.8992906212806702,556.8124370045537,102.17500187872305,756.1448800448662,0.6167596578598022,551.4138739192725,-48.76350671504763,741.688851860654,0.5569462180137634,453.7385226970188,183.65989271421245,638.9227964800607,0.9553627967834472,444.7616722633698,-94.83747401752579,631.9387493338734,0.9389542937278748,622.9410346270453,272.3863477070912,379.9477397880179,0.9078729152679444,577.406047399398,-175.60955572792926,375.6072001672995,0.8761230111122131,797.3770693458249,292.4826153842146,219.48526077169484,0.9452380537986756,721.5150491251311,-218.5025587169324,163.4134965137806,0.8686240911483765,508.9995977481925,222.3675647295676,127.47803179969698,0.002407312393188477,399.7838467499535,-65.69873916708738,200.8243595304809,0.28480371832847595,370.1462549489738,207.65923895956115,-430.5212993984162,0.02700734138488769,807.2605295167571,-121.24272659059652,120.89931896988074,0.5260128974914551,293.3274583651838,240.95041478135047,-746.9834943381247,0.004472792148590088,535.8261377200762,-82.0732522759429,-494.1598490403128,0.014782428741455078,1760.1067001427261,1671.0023960036676,5.6233500713630855,357.59959828728597,,,,,1761.0,1022.904504995416,7.033500713630844,179.85,,,,,2597.0555452186736,874.64,6.643400285452339,89.83,1529.9279554949576,868.4667001427263,7.636700142726169,268.61,1597.5745552095052,870.1067001427261,7.346599714547661,268.49659971454764,1760.86,1078.0713557804097,8.123299857273832,179.85,1760.6066499286371,1176.0446054235945,7.633350071363084,179.85,1760.516649928637,1210.3912553522314,7.506750356815423,179.85,2582.9388952900367,874.6,6.663299857273832,89.83,1760.48,1224.8246054235944,7.549899571821491,179.85,2396.108794861858,874.06,7.246750356815423,89.83,1635.4748564940408,871.0367001427261,9.17,268.68,1760.44,1239.3312553522312,7.5532998572738315,179.85,216.11199429095325,2104.9969512131725,8.09329985727383,102.2,1753.766649928637,1899.6046556376841,7.903450499541591,179.0,,,,,,,,,4a,11,1568378102
27429,27429,855.8,1568379003.9011679,855.8,,571.8417947229343,39.2707265547116,674.6900160895634,0.9980885982513428,598.9512181578887,67.09757335090967,742.9848977535146,0.9870779514312744,618.6637072637212,3.518930548633968,747.4971744225645,0.9251612424850464,565.074353892149,104.32565756978671,761.9164266810162,0.5437775254249573,559.4861299968081,-41.94207299547859,743.35264188629,0.4829547107219696,444.40494251516157,186.204387844051,638.0550831674244,0.953711986541748,445.7317047497278,-93.68130961403324,631.8073790127436,0.7722271084785461,608.4218279060035,266.16713423528495,400.8290011288131,0.8369315266609192,562.6166935440345,-176.72908933988498,400.8190696410231,0.7495519518852234,792.4091151858432,294.536606972108,214.4353994107754,0.9362992644309998,734.5528871831372,-217.6412662413933,167.71170548515278,0.6570987701416016,522.4131205398323,230.77614516691588,137.77019787264177,0.005199074745178223,403.01830103453864,-65.13107978134772,201.98844688653665,0.2475005686283112,308.036616608296,228.56321592622,-503.7899479730259,0.021861910820007324,815.7705732170482,-123.383827970083,123.26638784861832,0.5320777297019958,268.7304105945755,251.93551371163517,-774.3494231352928,0.0068836510181427,523.1869388776261,-84.7700824498843,-513.6096799151328,0.017689973115921017,1760.1,1671.19,5.62,357.68,,,,,1761.0,1022.67,7.0,179.85,,,,,2597.28,874.64,6.63,89.83,1529.67,868.46,7.63,268.61,1597.33,870.1,7.36,268.51,1760.86,1077.8,8.13,179.85,1760.61,1175.79,7.63,179.85,1760.52,1210.14,7.49,179.85,2583.16,874.6,6.67,89.83,1760.48,1224.57,7.57,179.85,2396.35,874.06,7.23,89.83,1635.17,871.03,9.17,268.68,1760.44,1239.08,7.56,179.85,216.38,2104.94,8.1,102.2,1753.77,1899.34,7.88,179.0,,,,,,,,,4a,11,1568378102
27430,27430,855.8333951186444,1568379003.934759,855.8333951186444,,576.7868876248046,46.640929105076964,682.8415522867058,0.9982779026031494,595.4415451144531,71.6717367568309,741.5629748123479,0.9912266731262208,624.9800409719876,11.593430807923653,751.4359628254535,0.9531912803649902,566.1531522225391,107.0004192415288,758.5964560142603,0.4584669768810272,563.822236053854,-37.08520480724538,747.8127312578099,0.7347455024719238,464.7542021732608,180.26850117402958,595.2794813889178,0.3044271767139435,454.6886134487072,-85.64574223233998,595.4437596810108,0.06206223368644714,619.4947740275293,261.4337858191209,385.35454800866387,0.9683765172958374,572.3086909173238,-182.29005219075032,387.6264047585554,0.7598096132278442,798.4887440694839,293.9413971095092,217.2878548369233,0.9342952370643616,735.2769559402893,-215.1255699303726,173.09385080104767,0.8566678762435913,489.2473655157158,181.8413159076583,164.45087516175153,0.06633475422859192,405.61659379369314,-62.183682738226025,216.86650008253545,0.4976000785827637,561.4126164434963,188.66180902506818,-115.79054502404936,0.15992072224617004,816.3168252038284,-127.36204815834557,118.28939974586143,0.4887042343616486,315.9651694179166,225.888638799127,-723.9925954336933,0.0070720911026000985,485.89990066278295,-96.08137193470483,-563.829717375889,0.011037468910217285,1760.0933209762713,1671.3803521762732,5.616660488135558,357.7501297491532,,,,,1761.0033395118646,1022.4362341694892,7.02337658305109,179.85,,,,,2597.500407783053,874.64,6.636679023728883,89.83,1529.419536610167,868.453320976271,7.616641952542236,268.61,1597.0862156338958,870.093320976271,7.343302440677793,268.5266975593222,1760.86,1077.5294995389802,8.116641952542237,179.85,1760.61,1175.5361970983024,7.60662341694891,179.85,1760.52,1209.889536610167,7.483320976271116,179.85,2583.3804077830528,874.6,6.653302440677793,89.83,1760.48,1224.3195366101668,7.556641952542236,179.85,2396.593784366104,874.06,7.2500370711866475,89.83,1634.866104420336,871.0233209762711,9.149962928813352,268.68,1760.44,1238.8295366101668,7.5466419525422355,179.85,216.64382143729085,2104.8832282983044,8.096660488135559,102.2,1753.7766790237285,1899.0761785627087,7.883339511864442,179.0,,,,,,,,,4a,11,1568378102
27431,27431,855.8670846261238,1568379003.968646,855.8670846261238,,577.6914382364238,52.70351167319004,682.598212184862,0.9980205297470092,599.1683737834436,74.46446335735641,742.1527142308468,0.9895435571670532,625.7955654415765,16.324567912500633,751.4553708041069,0.9528001546859741,566.5332134816435,111.7305303077604,751.1948999279525,0.4928067922592163,559.3025652887857,-30.361383945584826,744.7443914776093,0.7113845944404602,470.1193667696257,178.2740495808218,576.0092716273434,0.3893831968307495,458.4680400699898,-86.86150918787699,597.6483018045569,0.4771515727043152,621.2819381782797,262.57810201189284,374.096649789666,0.939630389213562,560.0487286253436,-179.22334461979142,406.58516850471915,0.6132235527038574,793.252635069411,296.3337426668038,212.9079085501817,0.9318934679031372,729.9268172614561,-215.0266987296399,166.77948603423718,0.8549003005027771,507.05771071872704,162.7596685162252,185.6957117520079,0.04550740122795105,405.3088153897942,-63.00642442982718,228.00860160473044,0.5700962543487549,663.5190232075174,166.5846739802071,42.28789593047762,0.16697648167610168,762.8515805781308,-134.56723999625186,101.21342618606752,0.19886237382888794,318.883166499793,234.5464728757656,-672.25653391058,0.012147337198257445,445.9387436284993,-105.29977448730051,-604.382216869585,0.009573101997375488,1760.0865830747755,1671.5723823689057,5.613291537387623,357.82087771485993,,,,,1761.0067084626126,1022.2004076171337,7.04695923828665,179.85,,,,,2597.722758532417,874.64,6.6434169252247575,89.83,1529.1668653040713,868.4465830747753,7.6031661495504865,268.61,1596.8402822292962,870.0865830747753,7.326457686938107,268.5435423130619,1760.86,1077.2566145283972,8.103166149550487,179.85,1760.61,1175.2801568414593,7.58304076171335,179.85,1760.52,1209.6368653040718,7.476583074775242,179.85,2583.602758532417,874.6,6.636457686938107,89.83,1760.48,1224.0668653040716,7.543166149550487,179.85,2396.8397177707034,874.06,7.270250775674271,89.83,1634.5595299022737,871.0165830747752,9.129749224325726,268.68,1760.44,1238.5768653040716,7.533166149550485,179.85,216.9099685463779,2104.8259561355894,8.093291537387621,102.2,1753.7834169252246,1898.810031453622,7.886708462612377,179.0,,,,,,,,,4a,11,1568378102
27432,27432,855.9,1568379004.0017545,855.9,-90.03529372613222,578.1808528691503,54.08829160552244,681.7929224102908,0.9981801509857178,606.3418417780208,78.75659014108038,743.3198522894497,0.9907621145248412,619.9421878822793,16.884220156514047,748.8706600803392,0.9547762870788574,553.3658031112654,118.70791247848018,740.4217237848083,0.5531484484672546,554.6907633100211,-26.97791760738424,742.7568890700453,0.7209911346435547,472.1821789334765,171.1522146502861,561.8234230432612,0.22808679938316345,460.07368291292977,-85.23339317863504,586.8569388485288,0.09862437844276427,617.7390049497817,263.88502497924725,370.3470503100102,0.9474538564682008,553.9767552488843,-177.44055881170846,408.8947398977373,0.603440523147583,796.7045249318968,296.95518929017544,212.8347368055885,0.910308837890625,741.8816688988087,-215.24086362900798,175.62763353939425,0.8044240474700928,547.4324106073175,155.2260169242213,199.0685131440164,0.005548000335693359,403.3777504903669,-62.51682006977744,229.2992187534989,0.5082822442054749,664.6504084738901,165.19560786425825,28.432116882213286,0.09025123715400696,730.4276181451305,-136.06808952031778,88.02418726654736,0.2220976948738098,252.1594122974567,279.38659278343465,-721.8779002012508,0.014222443103790285,420.9145318828182,-115.65364231798159,-636.5213921983938,0.01719909906387329,1760.08,1671.76,5.61,357.89,,,,,1761.01,1021.97,7.07,179.85,,,,,2597.94,874.64,6.65,89.83,1528.92,868.44,7.59,268.61,1596.6,870.08,7.31,268.56,1760.86,1076.99,8.09,179.85,1760.61,1175.03,7.56,179.85,1760.52,1209.39,7.47,179.85,2583.82,874.6,6.62,89.83,1760.48,1223.82,7.53,179.85,2397.08,874.06,7.29,89.83,1634.26,871.01,9.11,268.68,1760.44,1238.33,7.52,179.85,217.17,2104.77,8.09,102.2,1753.79,1898.55,7.89,179.0,,,,,,,,,4a,11,1568378102
27433,27433,855.9332631703004,1568379004.0354,855.9332631703004,-78.89634681582595,579.8318404217495,59.43182222315362,678.9197432508046,0.9972826242446899,596.1994891549984,84.52642816016483,737.839745399714,0.9892708063125608,624.6846359615813,20.944847679128294,746.894916290977,0.976510524749756,553.4463486761631,121.2482184768018,738.5844904542979,0.2893802523612976,536.708688593742,-27.262531052197858,733.7038336610085,0.7830893993377686,454.6964921021759,167.46192899396516,601.0648537816812,0.4667394757270813,462.9059027970835,-95.05015703779436,603.9512604706931,0.7423009872436523,604.5903042773714,255.5016186253177,395.32391671916236,0.9188607931137084,556.1830482297074,-177.0165796946978,411.1504783497898,0.6252226829528809,794.2051348415844,297.6827444897571,210.9506446392552,0.7578529119491577,737.5590863050193,-216.05438330585721,171.51769818256642,0.7776111364364624,525.8106690373111,150.7224329174181,208.25912323207424,0.013676434755325316,403.42745165233885,-59.34490890321994,233.8513376548584,0.5200638771057129,698.5104325085753,140.12012402928144,90.9257626462736,0.283292680978775,723.9967017370758,-134.68931040486044,86.25060000415729,0.21265840530395508,395.404901094062,238.38745379359798,-465.82767183114873,0.030834943056106567,406.78211572723364,-120.80601463596732,-651.047610975354,0.01772138476371765,1760.0766736829696,1671.9462737536828,5.606673682969948,357.96983160872117,,,,,1761.01,1021.7371578078964,7.046715780789636,179.85,,,,,2598.162863241013,874.64,6.653326317030053,89.83,1528.6671999057162,868.43334736594,7.573368414849738,268.61,1596.357178856806,870.07667368297,7.303347365939896,268.57330526812024,1760.86332631703,1076.7205683205657,8.083347365939895,179.85,1760.61,1174.773873588686,7.5999158043606245,179.85,1760.52,1209.140526222746,7.473326317030053,179.85,2584.042863241013,874.6,6.6233263170300525,89.83,1760.48,1223.570526222746,7.506715780789635,179.85,2397.322821143194,874.06,7.29,89.83,1633.9573051502653,871.0033473659399,9.100021048909845,268.68,1760.44,1238.077199905716,7.526652634060104,179.85,217.42945272834405,2104.7134526104887,8.086673682969947,102.2,1753.79332631703,1898.2872209546256,7.906631585150262,179.0,,,,,,,,,4a,11,1568378102
