,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.2_x,Q_in-J_out.2_y,Q_in-J_out.2_speed,Q_in-J_out.2_angle,Q_in-J_out.3_x,Q_in-J_out.3_y,Q_in-J_out.3_speed,Q_in-J_out.3_angle,Q_in-J_out.4_x,Q_in-J_out.4_y,Q_in-J_out.4_speed,Q_in-J_out.4_angle,Q_in-J_out.5_x,Q_in-J_out.5_y,Q_in-J_out.5_speed,Q_in-J_out.5_angle,K_in-H_out.7_x,K_in-H_out.7_y,K_in-H_out.7_speed,K_in-H_out.7_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.8_x,H_in-K_out.8_y,H_in-K_out.8_speed,H_in-K_out.8_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
29326,29326,914.93323133052,1568978665.6568453,914.93323133052,,580.9127730086022,39.85088262742849,561.3418547114015,0.995273232460022,571.6004028157009,66.40359463461346,596.6255072604184,0.9602310657501221,579.2999492183316,12.616765477880973,595.8485713780847,0.9970458745956421,542.0393579556361,110.02891848502195,593.603114458974,0.7127950191497803,541.9333474636112,-31.01742015181878,591.1011376111703,0.6668310761451721,453.0501643935006,161.82141311464687,462.6564127283027,0.9696885347366332,483.74218789763694,-77.59101924455216,479.97422527523065,0.9845360517501832,626.6358433850671,261.2155924808025,350.56057853859545,0.9553666114807128,595.8096591789811,-179.37473826663762,330.58072458106017,0.8594634532928467,771.4170181174018,253.45001366579262,206.7531297681067,0.7134377956390381,780.9244774262743,-211.9945963774313,184.4147271542833,0.9272406101226808,443.7887768869268,104.96955029121,131.81473269880607,0.4112008213996887,456.87617270412886,-73.91746630158389,131.70276858726288,0.7929645776748657,772.8655668283383,141.46432049957787,49.31220592918057,0.02960386872291565,837.5535363459915,-72.49995710910409,105.81788472402175,0.045352429151535034,534.1499104083371,143.86655950106467,-475.29992715762313,0.0054190754890441895,1702.538242454342,-19.51914206718297,712.2658425554268,0.005860030651092529,1761.166676866948,1669.1160954509116,5.6166768669480085,359.593414935584,,,,,1760.536676866948,739.8740881541527,7.446646266103983,180.37,1761.2,946.4140575533086,7.04,179.85,1761.17,960.2640575533086,7.02993879831195,179.85,2745.009449184808,618.9906120168805,8.176707467792031,138.41,2646.8265850644157,802.4074418880487,7.5932619313639425,173.91,2585.835942446691,874.6033231330521,7.183323133051991,89.83,1652.614179956685,871.4333537338962,8.199969399155975,268.68,2571.7192655797435,874.5633231330521,7.136523862727884,89.83,1761.09,989.3009180253207,9.026768669480084,179.85,1760.57,1188.2475030897367,8.200030600844025,179.85,1760.08,1379.2841187549966,7.710091802532076,179.85,1759.83,1474.0740575533084,7.07,179.85,1713.6409180253208,872.843353733896,9.063414935584065,268.68,2246.4325581119515,873.6233231330519,7.573292532207968,89.83,1759.79,1488.0140575533085,7.1234149355840675,179.85,1759.083323133052,1541.8141187549966,7.77,179.28,2231.1492349789,873.58,7.550030600844026,89.83,278.0724357085753,2096.793445536428,8.883323133051993,96.98,94.88243570857529,2136.4869216736997,9.146707467792034,106.01,,,,,,,,,4a,25,1568977693
29327,29327,914.9667188541524,1568978665.6905026,914.9667188541524,-88.75429322347408,580.7972356663131,39.29925333729412,561.5460062520256,0.9949763417243958,571.366393420569,65.87107920108771,597.843064379392,0.9604645371437072,583.6496996418055,12.559583854690473,598.3360003758286,0.9969475269317628,546.3370246696877,108.59829396482584,596.8085965484972,0.7102379798889159,530.9313568703553,-34.837605997258365,586.570619470463,0.8169294595718384,452.7341938964473,158.3528709525304,463.0088713531446,0.9750878214836121,487.8109689203736,-78.50362010591635,481.5225492907558,0.984086275100708,636.1998978557748,257.36326750578587,349.84677552670325,0.9759034514427184,593.4202826639486,-178.31923701844374,326.6739445363948,0.823792040348053,784.2989296189065,250.15247177706942,218.23253193909957,0.6147739887237549,781.8423043506077,-211.08100395604708,185.82177965011084,0.930893063545227,473.967402699663,106.27507212734757,111.44537077939577,0.5554898977279663,478.191714249157,-70.00526874842225,147.4864142244659,0.7450257539749146,674.7551715366783,140.02357896060738,-59.75069248925407,0.16184958815574646,815.4346970855356,-79.40899238266763,96.15108054091907,0.040134787559509284,523.9357587090842,143.92848281804032,-483.5859077558822,0.011028647422790527,1958.2173611846247,-0.3457909061733204,970.61293780769,0.0058179497718811035,1761.1633281145846,1669.3036255832544,5.613328114584746,359.566624916678,,,,,1760.5333281145847,739.6262804792713,7.453343770830507,180.37,1761.2,946.176296135517,7.04,179.85,1761.17,960.026296135517,7.050031312491523,179.85,2745.190281812424,618.7896868750847,8.163312458338982,138.41,2646.853375083322,802.1529367084405,7.616703197906778,173.91,2586.073703864483,874.6066718854152,7.186671885415255,89.83,1652.3362335105342,871.4266562291695,8.210015656245762,268.68,2571.960375749898,874.5666718854152,7.183406395813557,89.83,1761.09,988.9995303126273,8.993281145847462,179.85,1760.57,1187.9729053959493,8.189984343754238,179.85,1760.08,1379.0262648230255,7.679953031262714,179.85,1759.83,1473.836296135517,7.07,179.85,1713.3395303126272,872.8366562291694,9.036624916677967,268.68,2246.6870632915593,873.6266718854151,7.586687541661014,89.83,1759.79,1487.776296135517,7.0966249166779685,179.85,1759.0866718854154,1541.5562648230255,7.77,179.28,2231.400391406144,873.58,7.539984343754238,89.83,278.3671259165424,2096.756609260432,8.886671885415254,96.98,95.17712591654235,2136.4032028646193,9.133312458338985,106.01,,,,,,,,,4a,25,1568977693
29328,29328,915.0,1568978665.7239525,915.0,,580.9167251810344,38.255597775928656,561.1671061903385,0.9957558512687684,566.943994555838,64.95337173219197,596.3200614284149,0.9696863293647766,574.7770009612134,10.50765202198594,595.7030386070929,0.9965156316757202,541.5736053032407,105.92288580164819,598.5123701983208,0.9377950429916382,543.6438510241924,-35.12870475482337,593.4824719723017,0.7465431094169617,457.92090055781233,155.75724465254774,464.83029966646006,0.9772788882255554,478.19086429568716,-77.4465381902319,478.66837832284966,0.9858102798461914,623.9025522946166,259.76833392458445,344.9104650337204,0.9719388484954834,591.1989609776241,-177.01302949437854,320.06803445642015,0.7874306440353394,774.6489016401019,264.3722041335849,202.76027586079744,0.7724384069442749,785.3704747845061,-210.8784538221088,187.18775999120285,0.9292101860046388,490.777322971245,106.18672558822728,119.33935708099722,0.5053064227104187,482.5887935367517,-64.86439671407015,148.0444964036821,0.6735304594039917,665.1644145605056,164.95685880141002,-83.09813609619026,0.011796921491622923,745.7253511731008,-92.06281346766298,55.057141968258456,0.049364835023880005,513.1985248843844,147.90649230370482,-494.6012988290333,0.0063682496547698975,1634.1718771137046,-29.354301405683394,642.675974002419,0.005466610193252564,1761.16,1669.49,5.61,359.54,,,,,1760.53,739.38,7.46,180.37,1761.2,945.94,7.04,179.85,1761.17,959.79,7.07,179.85,2745.37,618.59,8.15,138.41,2646.88,801.9,7.64,173.91,2586.31,874.61,7.19,89.83,1652.06,871.42,8.22,268.68,2572.2,874.57,7.23,89.83,1761.09,988.7,8.96,179.85,1760.57,1187.7,8.18,179.85,1760.08,1378.77,7.65,179.85,1759.83,1473.6,7.07,179.85,1713.04,872.83,9.01,268.68,2246.94,873.63,7.6,89.83,1759.79,1487.54,7.07,179.85,1759.09,1541.3,7.77,179.28,2231.65,873.58,7.53,89.83,278.66,2096.72,8.89,96.98,95.47,2136.32,9.12,106.01,,,,,,,,,4a,25,1568977693
29329,29329,915.0334295397037,1568978665.75756,915.0334295397037,-92.76606721535299,575.9346317897098,38.03165796498753,560.7908062315164,0.9958698749542236,565.9586394751709,64.6367230030625,597.6827827585407,0.9712409377098083,570.1789085009348,8.485867597124647,595.2074578847962,0.9967989325523376,547.4546965178209,104.80877825525083,604.6366926000143,0.9281066656112672,543.3595212875516,-36.29666217181523,595.5895871386231,0.7296901941299438,461.99570293976416,157.77188786576897,468.27761604224656,0.9735815525054932,474.235611493207,-84.8838999335219,473.6478135479216,0.9864963293075562,632.3744281503792,262.17797699345186,346.589702481795,0.9649181962013244,594.0029726953356,-174.0067721878781,322.9342823015147,0.7933935523033142,776.2722520514876,267.7516172896091,202.0573421790601,0.8278979063034058,765.8277363641442,-210.77288349949285,179.81612207409145,0.9514883756637572,461.7255745956854,108.66172034867355,97.42771008698332,0.5993680953979492,482.02669664516924,-63.46598398227226,139.539357092319,0.640464186668396,643.0254348500672,179.23750786579654,-110.66443973892237,0.014879465103149412,748.8776054175114,-88.5349024051318,55.469935566093476,0.026633411645889282,481.2562922499518,152.62268114343678,-525.7619660522323,0.010733217000961305,1926.8340000716169,-3.2156039982467632,938.8644271666064,0.0054152607917785645,1761.16,1669.6772054223395,5.606657046029646,359.5065704602965,,,,,1760.53,739.1292784522235,7.46,180.37,1761.2033429539706,945.7059932220752,7.036657046029647,179.85,1761.17,959.5559932220752,7.043256368237167,179.85,2745.553862468369,618.3827368538381,8.183429539703539,138.41,2646.906743631763,801.6492784522235,7.626628184118585,173.91,2586.554035639836,874.61,7.196685907940707,89.83,1651.7858777744311,871.4133140920593,8.209971138088939,268.68,2572.440692685865,874.57,7.226657046029646,89.83,1761.0933429539707,988.399134142668,8.973371815881416,179.85,1760.5733429539707,1187.425877774431,8.18,179.85,1760.08,1378.5125925442828,7.673400677792477,179.85,1759.83,1473.362650268105,7.0733429539703545,179.85,1712.7391341426685,872.8199711380888,9.013342953970351,268.68,2247.1907215477772,873.63,7.589971138088938,89.83,1759.7933429539708,1487.2993073141345,7.096743631762832,179.85,1759.0933429539707,1541.035906636342,7.793400677792477,179.28,2231.9040645017467,873.58,7.56342953970354,89.83,278.9508369954208,2096.683227506326,8.879971138088939,96.98,95.76417994939115,2136.2364261507414,9.15342953970354,106.01,,,,,,,,,4a,25,1568977693
29330,29330,915.0667331494583,1568978665.791041,915.0667331494583,-96.66184536842778,579.8382783380181,36.720084659536745,562.7218899199621,0.9965128898620604,570.0171730639117,62.997971769312066,599.7891913295297,0.9770263433456421,571.7014141191293,6.344398263802488,599.8175669712781,0.9036409258842468,544.2094574347335,106.02707570784477,604.8118982088248,0.9284797906875608,546.248741616972,-35.651649038227355,598.3639231364195,0.6669621467590332,447.14504646114784,154.8919494453819,463.24695422820014,0.978244423866272,477.6269554514679,-79.75005808531316,477.2161408176754,0.986139178276062,637.0885847897996,260.1072780983539,348.6851742138141,0.9638776779174804,573.3670191503438,-173.28696614881196,313.56920640131284,0.8812011480331421,780.4048895067998,270.1186356078869,203.98722250171718,0.8100268840789795,778.7355171242335,-207.3263071510529,190.3075407512218,0.9597265124320984,457.07569600950455,108.65973849935392,102.43262021200027,0.4757276773452759,485.85482728303816,-57.66883040930779,153.09335959187018,0.4764423966407776,686.4345170434133,146.4169451738527,-45.736014703353156,0.043520301580429084,693.9981969620925,-99.43033008840167,36.57326914207317,0.059517115354537964,450.27703768503784,154.21845354950943,-561.8750624242743,0.007927179336547852,1213.409942807225,-63.23479480585646,259.0463445122936,0.0042223334312438965,1761.16,1669.8637056369662,5.6033266850541725,359.4732668505418,,,,,1760.53,738.879501379063,7.46,180.37,1761.2066733149459,945.4728679537923,7.033326685054172,179.85,1761.17,959.322867953792,7.016613480433383,179.85,2745.7370323220207,618.1762544733588,8.216733149458271,138.41,2646.9333865195667,801.3995013790628,7.613306740216691,173.91,2586.7971519910448,874.61,7.203346629891653,89.83,1651.5127881744422,871.4066533701082,8.199980055162518,268.68,2572.6804786760995,874.57,7.223326685054173,89.83,1761.0966733149453,988.0994016548757,8.986693259783307,179.85,1760.5766733149458,1187.1527881744425,8.18,179.85,1760.08,1378.2561547491714,7.6967132046207904,179.85,1759.83,1473.1261946388465,7.076673314945828,179.85,1712.4394016548754,872.8099800551627,9.016673314945828,268.68,2247.440498620937,873.63,7.579980055162518,89.83,1759.7966733149458,1487.0595213239005,7.123386519566617,179.85,1759.0966733149453,1540.7728081192795,7.816713204620791,179.28,2232.1571719358826,873.58,7.596733149458273,89.83,279.2405784002869,2096.646593535596,8.869980055162518,96.98,96.05725171523277,2136.1531671263547,9.186733149458274,106.01,,,,,,,,,4a,25,1568977693
29331,29331,915.1,1568978665.8244848,915.1,-94.2339495399793,580.0971845345756,37.88108463370215,562.9283781182119,0.9960435628890992,566.0091101419407,67.27124114884867,598.4875961087972,0.9968231916427612,571.7680648900642,8.4329125553907,600.7082165624015,0.9194958209991456,547.7409859163861,106.32052819045606,605.2386819218731,0.9286571741104126,545.0376543734463,-36.098825242734044,597.8265559267313,0.6815925240516663,456.5331897617466,156.85518430959945,467.2026031315755,0.9735928773880004,477.8716414691128,-79.10536078533565,477.43227668258896,0.9869028329849244,632.5327297582918,262.53325800319254,348.91174432314597,0.9279516935348512,583.6389796554956,-172.56835738033408,319.04370347215087,0.8296301364898682,771.7210726191928,261.59582741245794,207.41880392481892,0.5089561343193054,763.8952473608357,-209.7654255034106,178.60334679788278,0.9598341584205629,460.66164913639017,108.5699938801694,105.83972233718124,0.5345523357391357,482.85799443196953,-57.075362022373426,153.3557277958153,0.4083298444747925,727.6763125757033,129.50550494154223,1.5445118164594758,0.04707151651382446,683.4463739942132,-104.49918255582406,40.35824132730383,0.0742778480052948,437.57432643107325,127.27634548257544,-572.4405409075707,0.005401253700256348,841.9893585383121,-94.63923444980848,-67.95427354041806,0.007614850997924805,1761.16,1670.05,5.6,359.44,,,,,1760.53,738.63,7.46,180.37,1761.21,945.24,7.03,179.85,1761.17,959.09,6.99,179.85,2745.92,617.97,8.25,138.41,2646.96,801.15,7.6,173.91,2587.04,874.61,7.21,89.83,1651.24,871.4,8.19,268.68,2572.92,874.57,7.22,89.83,1761.1,987.8,9.0,179.85,1760.58,1186.88,8.18,179.85,1760.08,1378.0,7.72,179.85,1759.83,1472.89,7.08,179.85,1712.14,872.8,9.02,268.68,2247.69,873.63,7.57,89.83,1759.8,1486.82,7.15,179.85,1759.1,1540.51,7.84,179.28,2232.41,873.58,7.63,89.83,279.53,2096.61,8.86,96.98,96.35,2136.07,9.22,106.01,,,,,,,,,4a,25,1568977693
29332,29332,915.1334385281517,1568978665.8583362,915.1334385281517,-88.79928600823332,575.743494112406,37.94624506451911,561.2083489362587,0.9960980415344238,569.7802992922502,65.49335120945969,600.6001154017488,0.9705525636672974,569.8536015413459,8.168630339140414,595.8118960419199,0.9966593980789183,551.4696689963553,106.17414731691584,608.743753287858,0.9171653985977172,563.4307408761803,-36.15492620352883,604.9887859252128,0.728244423866272,451.8159454322399,156.378113694973,465.76355252625467,0.9763551950454712,483.13720948230485,-76.5046145331404,479.7173581086008,0.9852588176727296,622.4913889304428,264.5098948532538,348.23179034613014,0.9390494823455808,579.7885989860358,-174.60361432334847,318.2107524813973,0.839726448059082,762.339183262569,270.80268750596366,194.303942919232,0.8636722564697266,771.201473910288,-209.4113945645124,179.12816008645905,0.9388155341148376,457.2279046770704,106.5501286934655,116.16183985221217,0.5209150910377502,495.7689736265812,-57.68628484559228,173.05024599711732,0.30691567063331604,710.0448562169646,124.57985507538264,-2.168352172653613,0.0499824583530426,670.8130934483635,-111.18587139549885,58.80921664730505,0.3751707375049591,422.88680639044327,145.6156207773351,-588.8757078518462,0.00693666934967041,672.6157475757818,-113.50844112748234,-200.2186201124246,0.008461713790893555,1761.156656147185,1670.2372557576502,5.6,359.403217619033,,,,,1760.5266561471851,738.3792110388615,7.470031558445539,180.37,1761.21,945.0059303029374,7.01996844155446,179.85,1761.17,958.8592741557526,6.986656147184822,179.85,2746.0972241992044,617.766024978274,8.216561471848202,138.41,2646.9867508225216,800.8958671860463,7.613375411260718,173.91,2587.2774135498776,874.61,7.19662458873928,89.83,1650.9691479219705,871.3933122943697,8.183312294369639,268.68,2573.1641012555083,874.57,7.23003155844554,89.83,1761.1,987.4990532466337,9.0,179.85,1760.58,1186.6091479219706,8.169968441554461,179.85,1760.08,1377.7425233332312,7.72334385281518,179.85,1759.83,1472.6525864501223,7.086687705630361,179.85,1711.8357093938187,872.7933122943697,9.023343852815179,268.68,2247.947476666769,873.63,7.590063116891079,89.83,1759.8,1486.582586450122,7.136624588739282,179.85,1759.103343852815,1540.249179480416,7.833312294369639,179.28,2232.6674766667693,873.5833438528152,7.63,89.83,279.82425904773584,2096.5732176190327,8.86334385281518,96.98,96.6442590477358,2135.983059826805,9.203280735924102,106.01,,,,,,,,,4a,25,1568977693
29333,29333,915.1665718343228,1568978665.8918786,915.1665718343228,-85.6735474643003,580.0709835698823,39.01272691307295,562.4340858555996,0.9951490163803101,561.5737094191231,66.02903775982203,597.0498411067832,0.9674011468887328,573.5080477962982,9.609632766598828,596.4335497077464,0.9971513748168944,545.3869299361988,108.05219791281529,603.6155787021132,0.9179926514625548,560.8682181025672,-35.886923997964075,600.2898640055519,0.7779040336608887,447.4595981974034,158.1389637134544,461.16240918452553,0.9755414128303528,483.81269209506513,-76.36082365606353,479.1261569230463,0.9858863353729248,623.810100040929,260.4358816005165,342.8293450774666,0.9645376801490784,549.8532187675717,-167.1266033108214,308.11745473221146,0.4731054604053497,769.8177870690338,264.9668013834529,205.02722018127704,0.4187764823436737,772.6331950885884,-208.22638128143737,202.1196339734206,0.7442569732666016,454.92029473297447,108.35408009649151,115.96564572807782,0.4656225144863129,497.641167005614,-55.112243046851255,176.0536110187282,0.3778111934661865,732.7394529279187,122.89797482198674,16.460136955641985,0.05808490514755249,677.2056472768783,-111.49412779057926,57.864741413293636,0.11792388558387755,407.8463984373888,155.7810265536497,-601.4691120627107,0.004652470350265503,599.2956098414113,-118.01957975855291,-258.03172575868825,0.005564302206039429,1761.1533428165676,1670.422802272208,5.6,359.3667709822449,,,,,1760.5233428165675,738.1307112425784,7.479971550296858,180.37,1761.21,944.77399715974,7.010028449703142,179.85,1761.17,958.6306543431723,6.983342816567714,179.85,2746.272830721911,617.5639118106305,8.183428165677144,138.41,2647.013257467458,800.6440540591462,7.6266287337291425,173.91,2587.512660023692,874.61,7.183371266270857,89.83,1650.7007681419848,871.3866856331356,8.176685633135428,268.68,2573.405974390557,874.57,7.239971550296858,89.83,1761.1,987.2008534910942,9.0,179.85,1760.58,1186.3407681419847,8.160028449703143,179.85,1760.08,1377.487396875714,7.726657183432286,179.85,1759.83,1472.417339976308,7.093314366864572,179.85,1711.5341963076621,872.7866856331353,9.026657183432283,268.68,2248.202603124286,873.63,7.609943100593713,89.83,1759.8,1486.3473399763075,7.1233712662708575,179.85,1759.1066571834324,1539.9907396922815,7.826685633135429,179.28,2232.9226031242856,873.5866571834323,7.63,89.83,280.11583214204114,2096.536770982245,8.866657183432283,96.98,96.93583214204115,2135.8969132307607,9.186714082838572,106.01,,,,,,,,,4a,25,1568977693
29334,29334,915.2,1568978665.9257195,915.2,-92.30881677632604,580.5633854192176,40.417614489280226,562.1462498758281,0.9945833683013916,569.8788425062733,66.35374216918933,599.5301054855618,0.9564950466156006,578.1691636693361,10.90888755778397,598.1796819590741,0.996326208114624,540.7763602166582,109.04160098757221,601.040620425995,0.9372392296791076,568.154467669495,-33.86692850582434,601.5396908489884,0.7918665409088135,432.69142843868536,163.3249744274783,455.0124737436094,0.9717963933944702,474.28028482990237,-72.83021714669441,475.6604301987711,0.9874473810195924,623.6003922718261,260.2897287678033,343.1366240516008,0.9705098867416382,573.2299694483796,-162.15667397982347,319.61880154681626,0.383007675409317,769.4378118443141,264.6419275110921,207.1320530383586,0.4475065767765045,771.4909132364431,-207.0227096404053,177.98558967983342,0.9272772073745728,463.29580119168253,122.86482999560481,111.74044947720608,0.18553507328033447,506.2079994885372,-54.051683865058315,181.01849318032268,0.4959570467472077,658.769021957647,143.9905890733799,-67.94539045004478,0.19625386595726013,685.1454361578607,-112.11243595527156,52.643362860871285,0.1079687774181366,367.0780044594362,163.11025533631778,-644.1100706647384,0.003292649984359741,558.7549053458455,-148.89416316869975,-371.28103283503617,0.004647880792617798,1761.15,1670.61,5.6,359.33,,,,,1760.52,737.88,7.49,180.37,1761.21,944.54,7.0,179.85,1761.17,958.4,6.98,179.85,2746.45,617.36,8.15,138.41,2647.04,800.39,7.64,173.91,2587.75,874.61,7.17,89.83,1650.43,871.38,8.17,268.68,2573.65,874.57,7.25,89.83,1761.1,986.9,9.0,179.85,1760.58,1186.07,8.15,179.85,1760.08,1377.23,7.73,179.85,1759.83,1472.18,7.1,179.85,1711.23,872.78,9.03,268.68,2248.46,873.63,7.63,89.83,1759.8,1486.11,7.11,179.85,1759.11,1539.73,7.82,179.28,2233.18,873.59,7.63,89.83,280.41,2096.5,8.87,96.98,97.23,2135.81,9.17,106.01,,,,,,,,,4a,25,1568977693
29335,29335,915.233204862,1568978665.9591186,915.233204862,-92.2463804922617,577.5477084690325,45.86301261518719,558.0026066546967,0.9923174977302552,567.1271071471928,73.21634271693003,596.5448171499195,0.9963748455047609,585.1682529644874,17.05508532934472,604.0817693960213,0.935356378555298,545.6161385373664,112.38999707808529,600.4632089186463,0.8913282155990601,562.4083341349892,-31.041536527927533,598.4703502900112,0.7646993398666382,446.2551330016354,160.70865610783818,460.31535445716,0.9739803075790404,488.16680911691736,-67.5455502186615,480.17459387347606,0.9859445095062256,617.5479709617242,264.9615787436515,346.0094042447352,0.9283120632171632,607.5668010940768,-173.17144896478774,326.97517943748824,0.9755804538726808,761.744304268649,273.9895676655061,195.4249486107439,0.8560572862625122,759.0860583431622,-209.48318906333816,176.89929085748594,0.970222234725952,440.396695318594,117.59983589342735,132.7854064886013,0.4719041585922241,497.7646199205748,-58.38866436564835,168.11988447833397,0.20321395993232727,707.1012255887313,136.50179144326142,-15.297343243603107,0.03639498353004456,680.526466026507,-110.67321251803988,45.69793407411468,0.09072428941726683,316.02714897468013,169.47503679838294,-698.4684239180791,0.0020399391651153564,553.2795429304795,-154.0463010577705,-381.5669190110408,0.004548877477645874,1761.1466795138,1670.7959472271998,5.593359027600007,359.30675659660005,,,,,1760.52,737.6342840212003,7.4667565966000256,180.37,1761.21,944.3075659660002,7.0066409723999925,179.85,1761.17,958.1642454798002,7.013204861999965,179.85,2746.6326267409995,617.1574503418002,8.166602430999982,138.41,2647.0665638896,800.1442840212003,7.603474651800039,173.91,2587.9890750064,874.61,7.17,89.83,1650.1543996454004,871.3766795138,8.193243403399974,268.68,2573.8857545202,874.57,7.206833679400046,89.83,1761.1,986.6011562420005,9.009961458599989,179.85,1760.58,1185.7977201316005,8.153320486199998,179.85,1760.08,1376.9710020764005,7.726679513800003,179.85,1759.8333204862,1471.9442454798002,7.106640972399992,179.85,1710.9311562420005,872.7733590275999,9.023359027600009,268.68,2248.709036465,873.63,7.600115624200032,89.83,1759.8,1485.8742454798005,7.11,179.85,1759.1133204861999,1539.4676815902005,7.843243403399974,179.28,2233.4323569512,873.59,7.63,89.83,280.7022027855997,2096.4667951379997,8.87,96.98,97.52220278559969,2135.726987845,9.156718055200015,106.01,,,,,,,,,4a,25,1568977693
29336,29336,915.2664993220883,1568978665.9926078,915.2664993220883,-85.4834159531685,581.8801128249906,49.099715511350404,559.4162012530961,0.9922943115234376,567.0126287283183,75.62745178195276,596.4481884847838,0.9974437952041626,582.3777171160209,19.583017636074466,603.4056913258593,0.9395642280578612,545.7493664636827,113.80995045579814,601.3491285664935,0.9029533863067628,560.7822896493918,-28.012572144551626,599.9274873676261,0.7734602689743042,443.0240864128635,162.39441936713854,458.85632128561485,0.9723293781280518,472.23984589312767,-81.16441949657897,467.1395129421808,0.9415016770362854,621.5290300071516,264.83994757830175,347.24112747098366,0.921439290046692,591.0831982205189,-163.55298720076962,322.38089876283334,0.5018698573112488,768.3849762062514,273.82673513231055,196.14819901727188,0.8062585592269897,783.7716070187784,-201.90821147714126,186.74705695368652,0.9412397146224976,432.9604885241488,115.68356812904713,141.3629767375542,0.435159832239151,501.1449552944586,-55.93019312495026,168.64809517815362,0.5408723950386047,789.3269313365628,156.85722481777623,51.12455979795681,0.0032452642917633057,720.0594560700041,-104.03631625929594,59.778763450233534,0.0762319266796112,308.1097888647994,169.9848613644414,-703.9756152176984,0.0026945173740386963,587.8118622999945,-130.9649460545935,-381.3196617570875,0.0073916614055633545,1761.143350067791,1670.9823962036958,5.5867001355822925,359.28345047453803,,,,,1760.52,737.3879050165448,7.443450474538026,180.37,1761.21,944.0745047453804,7.013299864417707,179.85,1761.17,957.9278548131714,7.046499322088536,179.85,2746.815746271487,616.9543541352599,8.183249661044268,138.41,2647.093199457671,799.8979050165448,7.56685074570261,173.91,2588.228795119037,874.61,7.17,89.83,1649.8780556266654,871.3733500677913,8.216549525461975,268.68,2574.122145186829,874.57,7.163550881284904,89.83,1761.1,986.3015061012034,9.01994979662656,179.85,1760.58,1185.524705558874,8.156649932208854,179.85,1760.08,1376.7113052877094,7.723350067791146,179.85,1759.836649932209,1471.7078548131715,7.113299864417707,179.85,1710.631506101203,872.7667001355823,9.016700135582294,268.68,2248.9587449156643,873.63,7.570150610120318,89.83,1759.8,1485.6378548131713,7.11,179.85,1759.116649932209,1539.2046553555006,7.866549525461974,179.28,2233.685394847873,873.59,7.63,89.83,280.99519403437915,2096.4335006779115,8.87,96.98,97.81519403437912,2135.6437516947785,9.143400271164586,106.01,,,,,,,,,4a,25,1568977693
