,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
31932,31932,1002.8669729287843,1568968469.6393695,1002.8669729287843,-76.17397035823097,610.8039797274707,-48.20359131650592,467.1704455113955,0.00029483437538146967,703.3484737647079,-0.2821382468156486,559.4850594454145,0.2048550844192505,701.4357687886279,-52.1138450484129,558.0179722969276,0.8035526871681213,705.9226846828384,40.67037062415661,609.8057027337095,0.4289993643760681,748.0276135527542,-89.86542332782118,625.2096354985214,0.3805040121078491,575.6550220762382,106.50620028246128,504.1460859674064,0.6908423900604248,663.0388488725113,-115.18139783322219,563.6808676541128,0.9603684544563292,693.1324961244618,218.74483660266068,342.0921727617906,0.9794615507125854,578.7629714575413,-259.20799442302246,300.59063532556263,0.9852129817008972,855.6972934265586,236.9248120174797,213.46972245647441,0.7702725529670715,727.9122909709403,-237.89710526063354,173.66958205215153,0.9184900522232056,366.5928002663553,110.38852399373026,152.3556293984607,0.14638221263885498,413.8264502116115,-99.90998153279949,209.6575535671581,0.4696766138076782,492.49130514651824,138.31388682178041,-133.4689757001575,0.05395632982254028,622.1356065270776,-140.48706813777642,29.22161992837863,0.5612554550170898,445.20591315247077,158.58676163607305,-571.6362858236257,0.0023193061351776123,723.5201462877685,-84.0974420631691,-1.6664331641117087,0.17918622493743894,1760.426789171514,1598.3221132086135,6.906605414243084,1.4142264172271863,1406.1545840842648,865.016329778337,6.866697292878457,262.90293026882813,1420.1478867913863,865.7933027071215,6.936513535607711,268.61,1761.31,904.977519276845,8.11,179.85,1478.0276111554806,867.1966054142432,7.740091878635375,268.61,1574.6544003269944,869.546605414243,7.413486464392289,268.61,,,,,1760.7366972928785,1126.3443084483586,7.673302707121542,179.85,1760.6566972928783,1156.9207301053314,8.460275635906122,179.85,1981.4380705486567,875.6733027071215,6.326421656972338,269.55,2641.673762100298,850.6107301053311,8.686697292878458,169.67743232196145,2034.314400326994,876.09,7.443027071215421,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31933,31933,1002.9,1568968469.6727936,1002.9,-80.27521766800805,614.6064964571533,-47.619723559588955,468.1792317899672,0.0004313886165618897,705.2056930793228,0.5335887100702124,558.824125474241,0.19824445247650144,702.1645707862074,-50.6591495610066,557.3231137524269,0.8296871185302734,713.2433853339262,36.745674711365155,610.4933956742451,0.3909681439399719,745.2561818531402,-95.60909376694323,621.9254530347001,0.441554456949234,581.1020968904132,105.67662647886036,505.6975206771238,0.7043461203575134,676.8804394159621,-115.82842093135942,569.9695524573801,0.9660980701446532,679.2158298097147,218.48722856974308,337.000765250217,0.978822946548462,589.9038632150491,-258.29147921617414,310.0128818774583,0.9876047372817992,853.7413730536018,236.93028589429687,213.08878402144504,0.748727023601532,725.4768835135588,-244.3978153239261,181.0216087839349,0.9042356014251708,383.71548134114374,108.01295254989752,164.07314506995027,0.12971928715705872,418.9729347846906,-100.39599114738978,218.9299797375566,0.38357555866241455,467.92059917021413,140.83097334982202,-145.58053693267425,0.10467147827148438,626.4512201791348,-132.0024425952269,39.79891083716311,0.3603018522262573,419.59131491368913,157.18499574413875,-597.4032229540419,0.003550618886947632,597.9704337149808,-116.25290172528351,-136.04919729388598,0.01564440131187439,1760.44,1598.55,6.9,1.87,1405.93,864.98,6.87,262.5,1419.92,865.79,6.92,268.61,1761.31,904.71,8.11,179.85,1477.77,867.19,7.75,268.61,1574.41,869.54,7.43,268.61,,,,,1760.74,1126.09,7.67,179.85,1760.66,1156.64,8.49,179.85,1981.23,875.67,6.3,269.55,2641.72,850.33,8.69,169.76,2034.07,876.09,7.41,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31934,31934,1002.952783395044,1568968469.708141,1002.952783395044,-80.28319288708076,644.4073728750503,-40.92488106675176,491.4675095423768,0.0013569295406341553,706.8030226697026,1.4872445531304166,560.4727456683529,0.4761626124382019,720.3742902876103,-52.00253282933323,572.0861453147959,0.7456104755401611,716.8901863503747,35.062769434752816,610.4627502831563,0.30846115946769714,742.2131200284506,-97.274062535672,618.624974678791,0.5127132534980774,573.9297531818817,106.33433180289877,503.9955210488501,0.7199444770812988,689.6788746718961,-114.32234447007464,576.1234988718387,0.9706319570541382,685.8024107086065,215.0367169169376,342.23708728997576,0.9735382795333862,563.4587475838508,-263.59851231118716,297.47465338448825,0.986701250076294,855.6858679192811,239.06910341556056,216.17411712532032,0.6721228361129761,735.4190202907431,-239.92917788419885,170.34350772665385,0.8766108155250549,367.16524974397714,105.76188460777223,151.9944784070796,0.11976727843284607,414.19088515663606,-101.97485806808659,212.64081950215686,0.5011633634567261,464.1876996927452,142.4203597320923,-145.1821424340929,0.09648454189300536,592.6379307117094,-122.95572107117977,-12.20512340241362,0.363964319229126,396.5612710704313,159.5656046564114,-620.9966234206618,0.00574791431427002,582.2309682154272,-116.95539680302295,-220.83964038598148,0.01362791657447815,1760.4716700370263,1598.9142054258045,6.8947216604955885,2.4981224010248417,1405.5816295927089,864.8797115494162,6.906948376530873,261.3334869695253,1419.5505162346913,865.7794433209912,6.92527833950441,268.61,1761.31,904.2824545001429,8.088886641982358,179.85,1477.358289518656,867.1847216604956,7.771113358017643,268.61,1574.0141245371692,869.5347216604955,7.445835018513232,268.61,,,,,1760.74,1125.694124537169,7.633051623469127,179.85,1760.66,1156.1966194816296,8.453051623469127,179.85,1980.8974646112226,875.67,6.29472166049559,269.55,2641.7675050555395,849.8760628026207,8.711113358017641,170.22977221589252,2033.6741245371688,876.0847216604956,7.446948376530872,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31935,31935,1003.0,1568968469.7397606,1003.0,-80.28319288708076,648.5532530760253,-38.51355650853544,494.26656904313234,0.0011872351169586182,698.6001521350819,2.2854449481259143,552.8494736171723,0.1903309524059296,733.3063926973834,-51.3657061839889,579.8231800742802,0.6797330975532532,710.4908518940097,35.54989101304816,608.5917755832585,0.2604971528053284,744.7281815686148,-97.03846459892388,617.5918229373954,0.4343664050102234,561.0399432953986,100.99580253786112,508.19275519989736,0.7866846323013306,678.7019178278264,-118.81093349131625,574.4402003670175,0.6859366297721863,688.8142623807753,214.39572727006646,336.8303701723915,0.9702752828598022,588.8484816325841,-256.66612858545034,310.17126795647164,0.9883111715316772,852.4576715825838,242.73101796071015,217.32865953164074,0.6431665420532227,724.7860855759405,-240.6759599873684,173.45604960592402,0.877918004989624,380.6059798796939,104.61690642542135,160.14589424728914,0.09476646780967712,398.4988425362676,-103.3067828166891,206.1130272609533,0.5381153821945189,464.73235808940734,142.0169111359407,-139.8582734577051,0.10784938931465148,627.3399469548679,-116.27414108018247,15.148658667800019,0.31019434332847595,411.14886916012114,159.36422133349578,-604.3049692257524,0.00475311279296875,533.7166888124591,-142.24883564556112,-336.13230750448133,0.00828486680984497,1760.5,1599.24,6.89,3.06,1405.27,864.79,6.94,260.29,1419.22,865.77,6.93,268.61,1761.31,903.9,8.07,179.85,1476.99,867.18,7.79,268.61,1573.66,869.53,7.46,268.61,,,,,1760.74,1125.34,7.6,179.85,1760.66,1155.8,8.42,179.85,1980.6,875.67,6.29,269.55,2641.81,849.47,8.73,170.65,2033.32,876.08,7.48,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31936,31936,1003.0336568377173,1568968469.7736769,1003.0336568377173,-76.17630741875419,642.4956643825942,-35.46136331854801,488.365414065585,0.0012241005897521973,687.8611630645273,4.3478636484012805,546.0367243684416,0.2632424533367157,705.8531452785704,-42.71087515588295,557.9738751612838,0.818477988243103,699.0714544138904,40.25060770710431,603.0219235908629,0.3767727017402649,745.6556859388118,-94.3312564451236,617.1414944064983,0.4799253642559052,563.2502639673054,102.27640144422571,510.4082870583,0.800369143486023,662.8261110935779,-121.0562942483572,568.3564592834671,0.7173610925674438,686.010338041111,215.73396609019431,331.9482991196917,0.9699620604515076,595.4875697918454,-253.87582410720955,311.5366052824741,0.9905011653900146,853.5665001353592,242.94976474461262,221.1319813378394,0.5615256428718567,720.8946803761839,-240.18103627353162,180.14561669650482,0.7434059977531433,365.8020709921443,104.7188452387314,151.24145559445196,0.09769269824028017,400.39930785263715,-101.77088859925324,204.84348290193103,0.5519328117370605,488.8540798648569,141.24680636745086,-106.30344964790241,0.1897876262664795,615.1642499286522,-109.55652474327204,9.846583673282991,0.4813536405563354,394.53495698083816,154.04043714682078,-579.5645917387043,0.010801583528518677,571.257064921167,-126.9125051887252,-335.4800549406672,0.008198827505111694,1760.5235597864016,1599.472232180248,6.8933656837717106,3.4032997447143765,1405.0714246574692,864.6722010679903,6.916440213598032,259.00430879920697,1418.987767819752,865.7632686324565,6.933365683771711,268.61,1761.3133656837713,903.6307452982633,8.056537264913162,179.85,1476.7308423495786,867.1732686324565,7.769805897369743,268.61,1573.4109394008935,869.5232686324565,7.436440213598032,268.61,,,,,1760.74,1125.0808423495782,7.626925470173676,179.85,1760.66,1155.5139168794044,8.433462735086838,179.85,1980.3845962386106,875.6666343162282,6.316925470173676,269.55,2641.8402911539456,849.1805511956329,8.716537264913162,170.94618017191044,2033.0709394008932,876.0766343162284,7.466537264913162,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31937,31937,1003.0669545240537,1568968469.8072312,1003.0669545240537,-87.22780186376762,631.2898959233969,-34.814147380442336,480.56276132959977,0.0005847811698913574,692.8325457952255,7.090738153968707,551.1588492155702,0.2678898572921753,713.8722891729149,-41.75646803411053,565.2672255839761,0.827431321144104,694.0240047352955,42.78427334745946,604.1505136340382,0.4952042102813721,747.5998911412693,-88.81888388789055,621.0139370626516,0.5007066130638123,564.6305750883739,108.10728080995995,508.9225705249669,0.8397863507270813,606.1196556833085,-125.25056027587776,527.4974244126432,0.9063751697540284,681.2876507071569,217.8366634266417,330.5172470643704,0.9753080606460572,601.4018709110245,-251.343673538508,311.05084750305303,0.9899562001228333,849.0860305717027,252.74107266000095,214.2457971118429,0.8724367618560791,724.4777149426726,-236.880806867287,182.29407567114728,0.7199252843856812,356.58096891227217,109.41974483456707,154.60593519936654,0.10654878616333008,417.2816363663984,-96.11862937174959,208.3532858379489,0.2237287163734436,511.19420828223366,148.8141022677216,-64.52601527611068,0.11342120170593264,613.5069995074136,-103.88795472704935,-16.675932657378155,0.4960281848907471,357.11279336636926,159.73176843602644,-556.3578805634521,0.02025580406188965,577.7717483766762,-118.33522372481336,-347.24563066695237,0.010346561670303343,1760.5468681668374,1599.7019862159686,6.8966954524053445,3.7429361453452565,1404.8749683080844,864.5556591658128,6.893131833162581,257.732337181158,1418.7580137840314,865.7566090951892,6.9366954524053455,268.61,1761.3166954524054,903.3643638075723,8.043218190378617,179.85,1476.4744501647885,867.1666090951892,7.749827285567926,268.61,1573.1645365220045,869.5166090951892,7.413131833162581,268.61,,,,,1760.74,1124.8244501647882,7.653563619242765,179.85,1760.66,1155.2308865455454,8.446781809621383,179.85,1980.1714910460573,875.6633045475946,6.343563619242765,269.55,2641.870259071648,848.8941910931403,8.703218190378617,171.23919981167043,2032.8245365220043,876.0733045475947,7.453218190378617,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31938,31938,1003.1,1568968469.8405313,1003.1,-97.20868283117949,616.0333122055889,-35.21452354420348,470.33834037462333,0.0008083581924438478,692.0146998217999,9.415335726966495,552.501888149208,0.3016617298126221,710.9409357762872,-42.222504133184856,566.6282774985411,0.7684895992279053,699.9301766144355,47.86360986527322,613.2304274300981,0.5776117444038391,744.707501361873,-82.03081945139512,623.3396470765558,0.3587008118629456,561.3479639977234,112.02082837349644,506.03781328800596,0.8428511619567871,583.9289455046512,-128.07970605105533,518.8546688253891,0.8925021886825562,681.1790347037335,220.4537947042596,330.18214671801394,0.9695817828178406,589.7825284785781,-248.83941247942212,303.6725904155008,0.9891860485076904,852.4966399981212,254.31648478342663,215.67989095697558,0.8688968420028687,722.0026513183533,-237.856566851453,179.3136814582708,0.7052882313728333,372.99751604152834,112.6066308323642,169.68120211609408,0.11411464214324953,413.3459173117968,-94.39527940439541,211.1020849960181,0.6239375472068787,531.2918719074072,156.59691505367024,-42.32934926744864,0.143743097782135,586.5233589055813,-98.40996420240336,-18.284253400639642,0.5030991435050964,329.372333465916,163.790488908242,-552.7652301853157,0.01276668906211853,659.8536440692676,-94.3118201811132,-204.06913848814568,0.04425168037414552,1760.57,1599.93,6.9,4.08,1404.68,864.44,6.87,256.47,1418.53,865.75,6.94,268.61,1761.32,903.1,8.03,179.85,1476.22,867.16,7.73,268.61,1572.92,869.51,7.39,268.61,,,,,1760.74,1124.57,7.68,179.85,1760.66,1154.95,8.46,179.85,1979.96,875.66,6.37,269.55,2641.9,848.61,8.69,171.53,2032.58,876.07,7.44,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31939,31939,1003.1335108058428,1568968469.8745205,1003.1335108058428,,638.0296348327007,-30.83239885385787,491.44391842450295,0.001606673002243042,742.1310858621173,7.3398387466995345,593.6603887596626,0.7115296721458435,745.8875936191281,-44.464019613382455,598.7162432825558,0.8733815550804138,703.923124449147,54.22534896663861,622.9819960753882,0.7729858160018921,734.72024430482,-80.47539987598795,629.4811770348449,0.5258870124816895,557.8013892671237,102.93252999744814,511.7030191854593,0.9158123731613159,581.0842687887515,-127.00994277255259,519.4604378793945,0.857422411441803,690.408387091943,221.72515927867556,332.23716754275193,0.957650065422058,601.8230828577864,-246.81027978498005,309.18775656216815,0.9874701499938964,849.5107540423147,254.42865063711395,212.48003339913762,0.8684111833572388,728.9117919248167,-238.5499675384475,182.26477561961102,0.6846516132354736,388.5845562471469,117.21747887432129,176.93500719881325,0.1218598484992981,394.50799230531715,-92.13767537899295,182.85550171415642,0.4171297550201416,568.7090789278589,180.80918140147358,-8.302066464602177,0.11281946301460265,597.6599952537923,-93.89216247836416,-37.8869841699966,0.285948246717453,408.6907492193897,158.62662203554143,-405.07352346972135,0.01409304141998291,596.0042340643616,-107.72276248049648,-302.7879939981467,0.024547934532165527,1760.59345756409,1600.1612245603146,6.886595677662903,4.378246172000426,1404.4822862455276,864.3227121795503,6.883404322337098,255.34068584309952,1418.3021265202692,865.7466489194157,6.909840274741531,268.61,1761.32,902.8285624726738,8.033351080584271,179.85,1475.961966795011,867.1532978388315,7.719946758247177,268.61,1572.6720200367636,869.5032978388315,7.3933510805842735,268.61,,,,,1760.74,1124.311966795011,7.68,179.85,1760.66,1154.6651581503368,8.46,179.85,1979.7488819231905,875.66,6.349893516494353,269.55,2641.9301597252584,848.3184559891681,8.696702161168549,171.82824617200043,2032.3286689561794,876.07,7.436648919415727,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31940,31940,1003.1665658246714,1568968469.9080474,1003.1665658246714,-79.73615464102885,660.5455843742224,-26.71061887708775,513.5557612992151,0.004360467195510864,750.6527541555423,9.439219517601613,608.1937547343922,0.6130478978157043,751.9348520738463,-42.7947256873682,611.0277228541978,0.9006664752960205,707.5940371039584,56.5555293360773,629.8806365224539,0.7215869426727295,741.3045070911609,-71.74235164336784,637.0048679703816,0.577031135559082,552.7241045205996,106.87732493567476,512.3070217926957,0.90419602394104,578.6829954264913,-125.19768043276086,521.0072496139151,0.10735991597175598,685.2153157372603,230.32319770290744,335.1527468891793,0.9695584774017334,598.5913057441553,-249.0728391976769,306.80855300753336,0.9864758849143982,848.4504341002887,252.2847337589449,213.49131017395348,0.928045392036438,739.8248315553333,-234.17432205380825,189.82796078478611,0.6922339797019958,384.35755214282653,126.1487547670435,175.39514672518143,0.1444334089756012,390.80969312659965,-89.39595476627834,183.25264623004662,0.34181445837020874,582.8018768086995,179.84009555068695,-4.842220354029878,0.3318954408168793,584.2521189281181,-91.6464282169723,-61.55755092606876,0.4825135767459869,673.4827346342067,158.85518335175385,-99.0904506783807,0.041421502828598016,557.1923702470887,-105.37230765933914,-392.29975429484034,0.03650474548339844,1760.6165960772698,1600.389304190232,6.873373670131475,4.672435839574695,1404.2872616344393,864.2070196136505,6.896626329868527,254.22673170857675,1418.077352392235,865.7433434175329,6.880090757795818,268.61,1761.32,902.5608168201624,8.036656582467131,179.85,1475.7074431500312,867.1466868350658,7.710030252598607,268.61,1572.4274128974325,869.4966868350658,7.3966565824671315,268.61,,,,,1760.74,1124.0574431500308,7.68,179.85,1760.66,1154.3841904902938,8.46,179.85,1979.5406353045705,875.66,6.3300605051972125,269.55,2641.959909242204,848.0308773253596,8.703313164934263,172.1224358395747,2032.0807563149647,876.07,7.433343417532867,269.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31941,31941,1003.2,1568968469.941959,1003.2,-74.77450834659723,665.1788411593541,-17.691347639356007,514.5421608448623,0.005393624305725098,742.3491413530029,15.634682690431259,603.1666398947152,0.6620400547981262,754.05767701864,-37.99585645821737,609.3497416816199,0.9225181341171264,708.8623680253876,60.82716034615871,630.067982244099,0.7498432993888855,748.1967118107048,-67.48979916932066,637.8226405410171,0.6423459053039551,555.5393613790608,124.71762237240571,516.9846772492149,0.7060663104057312,574.9457953997527,-122.96609427016868,518.7208332353193,0.0946793258190155,687.4759249986461,238.4269925430434,339.7833149454186,0.5645259618759155,614.2499807275666,-249.68237908333649,319.2741366367353,0.9868268966674804,847.7267028087613,253.5058869414701,215.146876388378,0.9343173503875732,736.2149272197618,-236.32687274782586,185.38957416010112,0.6938770413398743,406.3630301199885,127.20442536312412,191.37758293380364,0.16683578491210938,388.11739127251855,-89.44870138215259,186.73335085594329,0.28880149126052856,593.3842734452472,186.12110032581901,12.754501124915805,0.3056520819664001,534.48381063774,-89.6945820018937,-110.14996268490255,0.4037948548793793,661.6480901235377,148.5417698118644,-109.6223930808502,0.030882239341735836,521.4673368218203,-104.19291984611996,-454.4681584387202,0.03221812844276428,1760.64,1600.62,6.86,4.97,1404.09,864.09,6.91,253.1,1417.85,865.74,6.85,268.61,1761.32,902.29,8.04,179.85,1475.45,867.14,7.7,268.61,1572.18,869.49,7.4,268.61,,,,,1760.74,1123.8,7.68,179.85,1760.66,1154.1,8.46,179.85,1979.33,875.66,6.31,269.55,2641.99,847.74,8.71,172.42,2031.83,876.07,7.43,269.55,90.2,2137.83,8.94,106.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31942,31942,1003.2326524063424,1568968469.975438,1003.2326524063424,,668.9802219164719,-13.311169275286074,516.5814254299221,0.004924118518829346,739.5539540093238,16.493560725021545,598.8220912287006,0.6653933525085449,740.0556413572795,-36.45155340298647,601.1292526661191,0.9111337661743164,706.9346153042245,63.590789797283534,626.6475100696955,0.7989788055419922,741.4752098349379,-71.57477689746844,630.4255152968897,0.3273059129714966,556.3990607854462,112.88549201659602,515.5927240780942,0.92458176612854,573.412461548294,-121.71095719059092,517.7038078799396,0.0901029407978058,682.2166631733796,239.52623890845814,331.3130648845185,0.9770816564559937,606.5595130015623,-252.41742242789658,316.368173728825,0.9870012402534484,840.6816186288354,252.11397189043208,212.7408882948656,0.9453343152999878,744.7891173714968,-238.88376506000031,192.1592257652651,0.7232962250709534,410.010104442733,127.61774468779831,198.085808557252,0.12941908836364746,397.4538406571782,-89.43368449849794,200.28846413080768,0.17741721868515015,602.201541682387,184.79169126003663,27.284884605564713,0.36335012316703796,490.60975848829986,-88.6656998490091,-102.06060004424768,0.3310922980308533,467.4693079057946,159.21131254356936,-334.89046212178386,0.009623795747756958,509.20083665923516,-101.4706481440953,-446.6053934715419,0.021458745002746586,1760.6661219250739,1600.8453016037631,6.856734759365754,5.162649197420547,1403.8940855619448,863.9724513371672,6.92959144380548,251.98002246245343,1417.624698396237,865.7334695187317,6.856530481268492,268.61,1761.32,902.025515508626,8.059591443805479,179.85,1475.195311230529,867.1334695187315,7.729387165708219,268.61,1571.9383721930658,869.4834695187317,7.40979572190274,268.61,,,,,1760.74,1123.5518417117971,7.66040855619452,179.85,1760.66,1153.825719786723,8.45020427809726,179.85,1979.1242898400424,875.6567347593657,6.316530481268492,269.55,2642.019387165708,847.4591893054549,8.72959144380548,172.71387165708214,2031.5916374337,876.0667347593657,7.416939037463013,269.55,90.47754545391096,2137.751634224778,8.917143315560272,106.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31943,31943,1003.2656924411293,1568968470.0093148,1003.2656924411293,-78.50613958059337,668.9417988623318,-13.509017887308328,515.9443730626754,0.004030168056488037,741.1519185402915,16.619885430212484,599.2832450900393,0.7494003772735596,754.6857008697667,-35.73962143442493,608.4795182559543,0.9418067932128906,691.9779674155608,69.14753780061491,615.0568016275282,0.8089317083358765,748.1771230155452,-63.32356900852871,636.2336777581403,0.5647269487380981,558.3051628857534,119.81848371684693,503.793765868938,0.3461546301841736,570.3046169731535,-120.17233268351481,515.8252637929434,0.08778932690620422,675.7343435082538,243.4283209877652,335.83063994401425,0.5434224009513855,601.0675134229186,-254.41908767295243,313.3936904694508,0.9867489337921144,844.0880503995506,249.8222164638936,220.6452253049752,0.8335267901420593,739.5997148505894,-242.3602763876293,189.73025184134502,0.6990700364112854,420.02005755720666,128.03107309059783,208.81792973793307,0.04423725605010986,404.9461725661855,-90.17198992423636,207.0046266875291,0.20500093698501587,598.950402906409,178.5866535872032,24.158052605931488,0.43181824684143066,458.4709540593368,-92.0933004736914,-107.0010662487967,0.3118458092212677,426.5782401799029,162.99892206703174,-405.1982420894799,0.005819320678710938,663.3397854776574,-75.34058512329648,-242.70937361217133,0.0247129499912262,1760.6925539529034,1601.073277843791,6.853430755887088,5.357585402661716,1403.6958453532254,863.8535072119353,6.949415464677463,250.8467492692717,1417.396722156209,865.7268615117742,6.863138488225821,268.61,1761.32,901.7578912268542,8.079415464677462,179.85,1474.937598959193,867.1268615117743,7.759123197016194,268.61,1571.6938759356449,869.4768615117742,7.419707732338733,268.61,,,,,1760.74,1123.300737447419,7.640584535322537,179.85,1760.66,1153.5481834945156,8.440292267661269,179.85,1978.9161376208867,875.653430755887,6.323138488225822,269.55,2642.049123197016,847.1750450062898,8.749415464677464,173.0112319701619,2031.3504451797573,876.0634307558871,7.403723023548357,269.55,90.75838574959738,2137.6723381412908,8.894015291209627,106.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
31944,31944,1003.3,1568968470.044491,1003.3,-90.03895568089523,671.1855674901478,-10.873671470127801,516.1936262650667,0.004699409008026123,739.7084529643532,17.733632737996317,597.2624440713174,0.6833819150924683,753.0443706204699,-36.73230836425085,607.5637302216519,0.9135373830795288,694.3277158468933,69.7659842499219,614.1692534256471,0.7821238040924072,747.0553419514603,-60.754329377235614,636.1215675014622,0.5937697291374207,562.2820414151763,122.36175044551344,500.8142746372602,0.343195378780365,571.5040017114655,-118.71403454806334,516.464512075489,0.059099018573760986,677.5838310121877,244.16809355259997,338.74214738858973,0.6005492806434631,596.6994144160068,-254.1025546507832,310.7546953987176,0.9859060049057008,842.938119271753,248.85373211728103,216.2569832115201,0.9206976294517516,759.2964048513415,-241.56254672159776,198.8347422113312,0.7493228316307068,431.3007214512565,126.70918220909364,214.99324111049992,0.06725025177001953,406.43882956806124,-91.61896035769449,212.26022183270302,0.17466449737548828,581.4848310473322,167.12559122079475,4.527818253661933,0.20705819129943848,450.05983130238496,-96.89558546840506,-101.13577627959093,0.296297550201416,453.1746121094377,155.42262083844125,-397.2624846497431,0.00642549991607666,752.0530290630747,-61.4979275670221,-140.29056147286565,0.023404836654663086,1760.72,1601.31,6.85,5.56,1403.49,863.73,6.97,249.67,1417.16,865.72,6.87,268.61,1761.32,901.48,8.1,179.85,1474.67,867.12,7.79,268.61,1571.44,869.47,7.43,268.61,,,,,1760.74,1123.04,7.62,179.85,1760.66,1153.26,8.43,179.85,1978.7,875.65,6.33,269.55,2642.08,846.88,8.77,173.32,2031.1,876.06,7.39,269.55,91.05,2137.59,8.87,106.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,23,1568967420
