,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,H_in-K_out.25_x,H_in-K_out.25_y,H_in-K_out.25_speed,H_in-K_out.25_angle,Q_in-J_out.21_x,Q_in-J_out.21_y,Q_in-J_out.21_speed,Q_in-J_out.21_angle,H_in-K_out.26_x,H_in-K_out.26_y,H_in-K_out.26_speed,H_in-K_out.26_angle,H_in-K_out.27_x,H_in-K_out.27_y,H_in-K_out.27_speed,H_in-K_out.27_angle,H_in-K_out.28_x,H_in-K_out.28_y,H_in-K_out.28_speed,H_in-K_out.28_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,scenario,participant_id,source_file
36466,36466,1126.9332118526593,1568708780.1432555,1126.9332118526593,-80.25192279702367,610.3401235184332,54.204573581156474,687.9597424687029,0.9986906051635742,598.3183628387783,76.64781127658645,722.0025356424388,0.9984210133552552,599.565342303812,21.85890519867415,710.6325119490318,0.9983429312705994,564.0380300298048,118.46451209813671,723.5046594288672,0.9596984386444092,571.1304727136019,-25.850809150664748,708.1153436455475,0.968669891357422,489.26698193068876,187.72530456892886,562.065318485,0.9656444787979126,477.57846244333837,-86.54809854587006,558.5312338433919,0.9654856324195862,604.5980507461422,241.1380214044371,390.3205477844162,0.7814077734947205,565.1107691669259,-157.94085370704929,362.226281221906,0.9699971079826356,770.051664996644,281.80613479637015,244.4823539583424,0.8268803358078003,720.5738237772632,-186.71710598006504,202.38003585060247,0.9138597846031188,479.38673900874716,152.47940551488324,183.45755484076983,0.14212921261787415,466.92803618325087,-49.156184079601495,134.11713755745114,0.031338095664978034,723.4940035755483,150.01010361068694,51.832540631941384,0.8350802659988403,871.4455957363272,-48.94779703533224,122.81731736140631,0.6555983424186707,564.699807352866,169.2194843481835,-403.7136337318463,0.0171622633934021,425.10754248453765,-98.63367529989864,-597.9193196898852,0.017221927642822266,1760.323357629468,1682.0795991137757,3.28,357.17339407367035,1399.2733576294681,827.2975170313855,7.043248296861446,181.84,1399.7633576294681,842.5175170313855,7.0266423705318415,181.84,,,,,1515.150801772449,868.1033576294682,6.546678814734078,268.61,1761.13,974.4575170313857,7.020036444202237,179.85,1560.537553475588,869.2066788147342,7.279963555797763,268.61,1574.8108746608536,869.5533576294681,7.263394073670397,268.61,1589.1975534755882,869.9033576294681,7.2833940736703955,268.61,275.56226430340104,2097.0967881473407,8.799890667393287,96.98,253.69883378552842,2099.780145776809,9.683284741063684,96.98,,,,,4a,14,1568707580
36467,36467,1126.9663902941838,1568708780.1766384,1126.9663902941838,,610.8357623170916,53.372056400451314,686.9150471925818,0.9985335469245912,602.9723862536289,76.15490412271507,723.6467391844867,0.9983707666397096,596.0360831882348,19.734953742907567,708.7838604305147,0.9981675148010254,563.6659412055923,119.27198614566707,725.7325695908742,0.952430248260498,567.6542661954762,-28.441050817675578,707.3887868006964,0.964149296283722,492.4455442081832,186.35876689379623,564.3603884360697,0.9561307430267334,471.1411494384835,-87.33929465543791,559.2011175537814,0.9576578140258788,604.2277526403955,240.2018011661941,392.3803558822017,0.7812268137931824,582.714934334548,-156.7637540910244,369.68282769762396,0.9646480679512024,777.5513762383503,281.247577180292,248.10014759327962,0.8026358485221863,717.2989608591083,-192.60158994749958,199.55128056838242,0.8999477624893188,476.96811947804525,154.69346762321982,180.91485604083542,0.167462557554245,472.6480205259669,-51.79873647292994,131.54962598762432,0.052524924278259284,837.2351759044203,157.39445493974515,100.63283030670138,0.6269770860671997,875.1530649320426,-51.605338944583465,121.87840351954912,0.3473493456840515,599.0443277859907,167.64652399942997,-400.53807853344716,0.00912243127822876,439.33940057769615,-104.63345017511378,-584.8173380846158,0.007104158401489258,1760.3167219411632,1682.1890879708067,3.28,357.1568048529081,1399.2667219411633,827.0652679407134,7.0664732059286655,181.84,1399.7567219411633,842.2852679407132,7.033278058836761,181.84,,,,,1514.9318240583868,868.0967219411632,6.5433609705816185,268.61,1761.13,974.2252679407134,7.010082911744857,179.85,1560.295350852458,869.2033609705818,7.289917088255143,268.61,1574.5719898818766,869.5467219411631,7.246804852908096,268.61,1588.9553508524582,869.8967219411632,7.266804852908097,268.61,275.85423458881746,2097.063609705817,8.829751264765429,96.98,254.01734682416455,2099.7403316469795,9.696556117673524,96.98,,,,,4a,14,1568707580
36468,36468,1127.0,1568708780.2104552,1127.0,-113.3579619765637,610.7388521643337,52.48395057642986,687.108037195384,0.9984391927719116,598.9786019926098,75.3919391313505,721.7922919833701,0.9986648559570312,595.3729401012365,19.00580123191769,709.6017920151808,0.9982200860977172,560.9378244328201,118.24317698531652,722.9623327969275,0.964058756828308,562.6852507367969,-30.631649038571638,706.414643534343,0.9680936336517334,488.16919845063387,185.8554735136253,563.2472870165022,0.9681172370910645,468.19828303235397,-87.20730839212256,553.6034574620387,0.9733829498291016,600.268425405685,240.87200428228851,390.64679898293946,0.8540735244750977,562.3525769731093,-159.32841923147794,359.55687602013194,0.971833109855652,772.7670337370532,281.7950708094822,243.08165215287733,0.7679460644721985,713.3306220475662,-194.9266440710037,196.6122189590516,0.8649006485939026,474.4983765550943,150.67936188521205,166.32538258107314,0.15652665495872498,476.6958192939286,-53.58395173301451,127.2412814636174,0.0632319450378418,827.7554849063529,156.4941087626513,89.77294251049341,0.5637151002883911,876.312552903656,-56.64270152413335,129.00465546596874,0.5723140835762024,611.7711972653607,169.16830009625446,-401.64758342712685,0.013185560703277588,537.1915506159621,-95.65978413411504,-483.7404065387928,0.009088307619094849,1760.31,1682.3,3.28,357.14,1399.26,826.83,7.09,181.84,1399.75,842.05,7.04,181.84,,,,,1514.71,868.09,6.54,268.61,1761.13,973.99,7.0,179.85,1560.05,869.2,7.3,268.61,1574.33,869.54,7.23,268.61,1588.71,869.89,7.25,268.61,276.15,2097.03,8.86,96.98,254.34,2099.7,9.71,96.98,,,,,4a,14,1568707580
36469,36469,1127.0327471352596,1568708780.2446315,1127.0327471352596,-80.78912518619984,614.3347812029181,52.23022930065078,688.2967226846922,0.9984946846961976,598.4895979212968,75.43116532492047,722.1969656400553,0.9985597133636476,595.0301987722006,18.82842692964113,710.281152246251,0.9982846975326538,570.7522601956169,115.41738211817751,724.2106514215349,0.9530860781669616,559.1502235072173,-30.53396530015059,704.3646500055615,0.9733734726905824,488.0885679882591,181.191689950908,562.6368239602474,0.9707602262496948,472.73695694334367,-87.16683764300768,554.0667252463135,0.9758341312408448,608.9667735008139,240.44869324361343,391.4765332461892,0.8274375200271606,569.211063228332,-159.0144687871545,365.1750968900949,0.9759534001350404,772.0363120933449,282.65646583542116,242.324059768416,0.7657251358032227,713.3594311977258,-188.9641878985284,195.31075135066828,0.9108328819274902,483.64237745523553,149.43374023083746,166.22922125641358,0.1834089457988739,483.9888673417059,-53.412028386605606,130.69285442664398,0.05247408151626587,825.9734551268143,155.4945611529279,86.19187851560525,0.5919032692909241,874.6992814554746,-55.06980573715476,134.5607286576172,0.534265398979187,609.1776907295664,170.1526391091496,-412.4497551173861,0.01581054925918579,722.8944312400465,-59.2486002994547,-288.9164621088236,0.008841127157211305,1760.306725286474,1682.4080655463567,3.27672528647404,357.12035171884423,1399.250175859422,826.5974953396568,7.093274713525959,181.84,1399.7401758594224,841.8174953396567,7.059648281155759,181.84,,,,,1514.4971436208127,868.0867252864741,6.54,268.61,1761.13,973.7607700531827,7.0,179.85,1559.814220626131,869.1934505729481,7.2967252864740395,268.61,1574.0909459126046,869.536725286474,7.2496482811557605,268.61,1588.474220626131,869.8867252864742,7.253274713525959,268.61,276.43817479028445,2096.9939781512144,8.85017585942212,96.98,254.65437249849217,2099.6607034376884,9.70345057294808,96.98,,,,,4a,14,1568707580
36470,36470,1127.0647815121442,1568708780.278064,1127.0647815121442,-84.64272651375144,611.0663402366248,51.45729322816347,686.9411511206749,0.9984173774719238,598.5886939743883,75.29987139576869,721.951572016203,0.998638153076172,594.8117267304533,17.47585287475739,710.7206951061737,0.9984511733055116,565.6828635297406,114.88979573203804,722.6506175230023,0.9512941241264344,562.7415956712911,-31.47883474915596,704.7739119962201,0.9666868448257446,497.13329524629205,180.9914974541417,567.3229896055093,0.9693406820297241,463.1637274030812,-89.23735946543219,553.3379483580964,0.958820343017578,608.0605611230365,241.6138582866972,385.6025659003008,0.8702354431152344,566.0130463566627,-159.3538119951681,360.3017496078105,0.9787197113037108,781.2138579025052,281.4091992730105,248.84106587681282,0.8142099380493164,720.1353483500927,-187.15208531704872,202.1513113371813,0.9282548427581788,493.3851393630178,151.23576749129685,163.69161700738263,0.3682900667190552,480.170766878485,-58.2260128111493,121.62188398095198,0.09682610630989076,821.0668908495528,160.0882159393291,65.43809393383054,0.6338572502136229,887.6016816555374,-55.98100686781004,134.53944879717795,0.32991746068000793,605.9144167333404,171.14478670981975,-421.8985135640666,0.020830273628234863,618.6781619610548,-86.94038644405413,-400.6530588714019,0.012679159641265873,1760.3035218487853,1682.5137789900764,3.2735218487855704,357.1011310927134,1399.2405655463567,826.3700512637755,7.096478151214429,181.84,1399.7305655463567,841.5900512637755,7.078868907286577,181.84,,,,,1514.288920171062,868.0835218487856,6.54,268.61,1761.13,973.5365294149899,7.0,179.85,1559.583573112561,869.1870436975711,7.293521848785571,268.61,1573.8570949613465,869.5335218487855,7.268868907286577,268.61,1588.243573112561,869.8835218487856,7.256478151214429,268.61,276.7200773068697,2096.9587403366413,8.84056554635671,96.98,254.96190251658524,2099.6222621854267,9.697043697571141,96.98,,,,,4a,14,1568707580
36471,36471,1127.1,1568708780.3148196,1127.1,-81.04435310402657,610.6939719227387,51.28416193343316,687.2211582352334,0.9983280897140504,598.5574654106315,74.99219740604231,722.0112794897533,0.9986441135406494,598.1772730772777,17.118731938849532,712.3886934271059,0.9984117746353148,568.1596563683596,115.33149892404377,725.0373261645746,0.9496802687644958,567.7837683540647,-31.284321603392943,705.5580762487343,0.967009663581848,492.7163347468963,180.08619392101397,565.3453672905416,0.9708564281463624,462.10752275097167,-89.72668068464058,553.9574527475519,0.9552513360977172,607.6572612071936,241.80533616922747,385.57412256612434,0.8743987083435059,574.2942878004341,-157.6342357435073,365.91272745756316,0.974146008491516,776.6195280167868,281.4723253372107,243.88260548835788,0.8093533515930176,722.9132806274886,-192.11501417590856,206.3752766793401,0.8792073726654053,486.9448299866373,151.21700094857695,151.66211021096953,0.42463284730911255,488.7766377106913,-59.069507077665044,121.91944301926272,0.0949961245059967,725.8306382677962,156.6892346847267,-44.66215388110112,0.5841931700706482,424.56479215083715,-132.90263456643626,-329.61346077127524,0.3319155275821686,599.0807642887247,173.94457051462803,-432.64829234468596,0.016850948333740234,446.68238879815436,-141.5712432541163,-589.0044864479651,0.012087076902389526,1760.3,1682.63,3.27,357.08,1399.23,826.12,7.1,181.84,1399.72,841.34,7.1,181.84,,,,,1514.06,868.08,6.54,268.61,1761.13,973.29,7.0,179.85,1559.33,869.18,7.29,268.61,1573.6,869.53,7.29,268.61,1587.99,869.88,7.26,268.61,277.03,2096.92,8.83,96.98,255.3,2099.58,9.69,96.98,,,,,4a,14,1568707580
36472,36472,1127.1310973562786,1568708780.3450768,1127.1310973562786,-84.7094754087896,614.1693481674606,51.324899905167314,688.6341938167343,0.9984139204025269,600.6833829626729,74.25067884578785,723.0020961064117,0.9987698793411256,594.362886033274,16.09670920157196,712.1698762535434,0.9984103441238404,568.2134365210145,115.25990784880665,725.5330178606732,0.9640836715698242,568.3336095347457,-32.383280720533,705.2253395689136,0.9634522199630736,497.67766214853583,183.39212160270733,567.1139077846237,0.970832586288452,465.8330863278047,-89.57558590748356,556.6944863753362,0.9474351406097412,607.1615584254303,240.7930419423144,386.50098617525606,0.8960132002830505,565.0318446950054,-158.8172491031821,363.1938575406816,0.9720419049263,781.5933648192531,281.8055123418082,249.57709211997346,0.8180508017539978,722.4381416907901,-189.1815952934433,200.1509343299245,0.9055646657943726,491.977351467088,151.8075842920204,143.73717340884681,0.4989312291145325,485.0223992373823,-59.59726067620001,112.82318892801487,0.03142663836479187,692.753998925927,168.6618422487671,-87.6321694343328,0.43035396933555603,724.6669950641499,-85.71984925878125,-30.11291495693245,0.2532910108566284,596.5893403776872,172.32158049106545,-438.84902474812736,0.020959347486495968,427.6357326393076,-144.52966088261542,-615.6656117399982,0.019174784421920776,1760.2937805287445,1682.7326212757196,3.27,357.0675610574885,1399.2237805287446,825.8992087704216,7.0875610574885455,181.84,1399.7137805287446,841.1223185060495,7.078231850604954,181.84,,,,,1513.851647712933,868.0737805287442,6.577316827534362,268.61,1761.13,973.0692087704216,7.024877885022909,179.85,1559.102989299166,869.1737805287441,7.283780528744272,268.61,1573.372989299166,869.5237805287442,7.305548678139317,268.61,1587.762989299166,869.8737805287442,7.266219471255728,268.61,277.3005469996241,2096.8857929080937,8.811341586232817,96.98,255.59853462027493,2099.5426831724662,9.69,96.98,,,,,4a,14,1568707580
36473,36473,1127.1655127799872,1568708780.3785625,1127.1655127799872,-77.96073365451794,610.957444724018,51.297749125685066,687.1675431438209,0.9982052445411682,594.4250999172116,74.45797007571551,722.2621096701085,0.9985654354095459,597.8345528557593,15.171905405836695,713.115765143713,0.9984784126281738,564.3750818047142,115.52752742030106,725.0620927300179,0.9534214735031128,568.5745841212273,-33.334471167446445,704.7742889068902,0.9643556475639344,498.7094481652598,185.3788282225274,565.8468781847922,0.9677290916442872,470.80192588815595,-89.57295303649265,557.8228465580746,0.9499828219413756,607.1400119167805,242.49536891198414,386.5536932676091,0.8967363834381104,558.9037949059949,-159.272479745998,363.6896868550982,0.9667396545410156,772.5837427230815,283.89690139097803,244.84010276767341,0.7823489904403687,732.6641042575394,-186.67727769528682,207.04660698282035,0.880962610244751,489.7959791920271,153.56630298255794,139.35067747476177,0.37525227665901184,483.9103894856385,-56.89353177791274,136.98627510341964,0.4525014162063599,720.6462285150027,167.38117277373408,-60.942163383258496,0.33583804965019226,822.2473833043149,-73.42104087768959,71.66262422804743,0.2158185839653015,583.2344011022468,172.33946158272067,-454.37862848577606,0.02697134017944336,455.61036346159204,-140.11172854834604,-586.4776876839837,0.01427498459815979,1760.2868974440023,1682.8461921739581,3.27,357.05379488800514,1399.2168974440024,825.6548592620906,7.0737948880051045,181.84,1399.7068974440024,840.8814105400893,7.054141054008932,181.84,,,,,1513.6210643740853,868.0668974440025,6.618615335984689,268.61,1761.13,972.8248592620906,7.052410223989793,179.85,1558.851756706093,869.1668974440025,7.276897444002553,268.61,1573.121756706093,869.5168974440027,7.322756389993619,268.61,1587.5117567060931,869.8668974440027,7.273102555997447,268.61,277.59996118588896,2096.847935942014,8.790692332007655,96.98,255.9289226878775,2099.5013846640154,9.69,96.98,,,,,4a,14,1568707580
36474,36474,1127.2,1568708780.412118,1127.2,-77.96073365451794,614.5200623534693,50.1732653752692,687.9199103082594,0.9982414245605468,598.2108187990704,73.32904261901072,722.2106033676273,0.9986193180084229,594.5809564267014,13.71752073034727,711.6930712306944,0.9981826543807985,572.6685859447002,114.60597858171744,726.2873423606412,0.955854833126068,568.4695882017572,-35.18483190636607,704.9789802687405,0.955936312675476,498.53889064256896,183.61818697091945,566.2474666168082,0.9663361907005308,470.73289899722505,-90.559826103452,558.8751046663076,0.94623601436615,611.3038820972367,240.61470480085168,388.2944774237668,0.908048450946808,564.2881654014237,-156.45809737292296,362.33138898599884,0.9730285406112672,767.6518157308101,286.2416272793298,242.13363845898067,0.7326897382736206,721.5893975315055,-192.54700260402402,204.42762278852098,0.8631818294525146,483.6022711200891,154.75329740130869,129.524850724795,0.31867092847824097,488.3686171507807,-56.91961367438874,124.61412253025324,0.060870260000228875,654.2587956492416,170.23028647543418,-154.23110404123415,0.4881226718425751,856.097809898066,-70.43107282908029,106.97134209409715,0.10384714603424072,574.0589970408325,174.9256740120072,-464.764294475228,0.020889967679977417,502.4289136518572,-129.46893326071822,-537.875404174151,0.005915671586990357,1760.28,1682.96,3.27,357.04,1399.21,825.41,7.06,181.84,1399.7,840.64,7.03,181.84,,,,,1513.39,868.06,6.66,268.61,1761.13,972.58,7.08,179.85,1558.6,869.16,7.27,268.61,1572.87,869.51,7.34,268.61,1587.26,869.86,7.28,268.61,277.9,2096.81,8.77,96.98,256.26,2099.46,9.69,96.98,,,,,4a,14,1568707580
36475,36475,1127.2331323470767,1568708780.4453945,1127.2331323470767,-113.56886240174374,614.9764273487443,49.45190508632698,687.4579279233818,0.998228907585144,602.5790731587931,72.6654910467153,724.4340113367685,0.9987458586692808,597.5519366206414,13.547073426862859,713.6874462197181,0.9981356263160706,568.4800314176447,116.11325454853669,725.7866154923022,0.9621098637580872,562.6197425874764,-36.24479551772666,702.3481986311486,0.9384109973907472,498.1159593015408,186.1588237978751,567.1609885142716,0.9681380391120912,471.9473581746619,-88.98999055566144,556.4323868177443,0.9527207612991332,613.3780863917507,241.0460362708403,384.9779465204412,0.8977327346801758,567.1287491851755,-154.96256821139386,357.1185079699959,0.9768078327178956,783.2022433890163,284.4861123709438,241.11493965178784,0.6637094020843506,720.2526069259392,-194.87624570280525,204.23294924635815,0.8747276663780212,470.2712755462101,154.42418828621263,125.7004410897826,0.6725006103515625,503.477211102391,-56.346685659263116,124.71592586123592,0.07496905326843263,674.2886476789565,167.06826749609257,-117.83700548807845,0.34302374720573425,863.9577452119968,-71.97365701953443,117.6820717669152,0.12014701962471007,563.7433893388672,175.91644130317107,-475.6322372941044,0.02176669239997864,454.8952994235626,-133.93713026172537,-589.1955651874595,0.008173078298568727,1760.2733735305844,1683.0660235106445,3.263373530584716,357.0168073570465,1399.2033735305847,825.1780735704649,7.053373530584715,181.84,1399.6933735305847,840.4047603357575,7.046566173538211,181.84,,,,,1513.1746397440033,868.0566867652922,6.626867652923582,268.61,1761.1333132347077,972.3480735704652,7.053494122338865,179.85,1558.3581338663419,869.1533735305845,7.283252938830568,268.61,1572.6281338663418,869.5033735305847,7.330060295877074,268.61,1587.0181338663422,869.8533735305847,7.289939704122926,268.61,278.1849381848572,2096.776867652924,8.77,96.98,256.57807053193363,2099.423554418216,9.676747061169431,96.98,,,,,4a,14,1568707580
36476,36476,1127.2668913914579,1568708780.4793005,1127.2668913914579,-77.96073365451794,615.0921019213714,49.19207844703829,687.2441145009012,0.998205840587616,602.9229852295991,72.3535435687445,724.3995549157339,0.9986449480056764,601.4274618941002,13.83981018135566,714.7943980626276,0.997962474822998,568.3175698973931,115.72683603177694,725.4253756127147,0.9645677208900452,555.9692613114777,-37.07042632901077,700.1783650399395,0.9323128461837769,498.60308618796205,187.1465053263248,566.1551709890919,0.9624600410461426,467.58400225077935,-92.24340239578396,554.858604579417,0.9514724016189576,615.4247916365907,240.53070486735047,391.1899172808848,0.8944936990737915,563.4870435886903,-153.14950036367804,364.7835826490422,0.9723937511444092,773.8010356155148,286.14680733275384,245.9743817296104,0.7181570529937744,740.2087577493588,-186.3795457901834,211.5216967663076,0.8633372783660889,476.1757391305949,157.04324829128774,117.70974967792942,0.3265775442123413,509.06989293077623,-53.928922810216655,109.60593680495035,0.042330801486968994,640.7758319797689,166.47604258733818,-167.96123525005692,0.5059502720832825,540.5966659503167,-119.18560813672644,-208.4058640161855,0.05220991373062134,556.8107057141999,178.46870171449888,-485.94693487368437,0.023265540599822998,490.023218596732,-128.09871523518677,-553.9536783641563,0.007611870765686034,1760.2666217217084,1683.1740524526651,3.256621721708422,356.99317602597955,1399.1966217217084,824.9417602597948,7.046621721708423,181.84,1399.6866217217084,840.1650711206488,7.063445695728945,181.84,,,,,1512.9552059555238,868.0533108608541,6.593108608542108,268.61,1761.1366891391458,972.1117602597948,7.026486886833688,179.85,1558.1116928423571,869.1466217217084,7.296756556583157,268.61,1572.381692842357,869.4966217217084,7.319932582562632,268.61,1586.7716928423574,869.8466217217084,7.300067417437368,268.61,278.47526596653785,2096.7431086085417,8.77,96.98,256.90215735799575,2099.386419469396,9.663243443416844,96.98,,,,,4a,14,1568707580
36477,36477,1127.3,1568708780.5125532,1127.3,-113.56886240174374,613.8493535953203,49.846651711666496,689.8457229058415,0.9982106685638428,600.6487624425852,72.00567040505139,723.7478251454826,0.9989636540412904,597.6745240009569,13.52979478371124,714.4872311604553,0.9982741475105286,572.5187420864681,115.9478996006718,727.3530005340867,0.971546232700348,574.7877061671497,-35.369380681646454,706.4795034807986,0.9562960863113404,498.441104894848,187.03177580460274,566.4919373290697,0.9629054665565492,467.8190168007872,-92.56880098486948,553.5195857790086,0.9515222907066344,612.3111272295653,241.17661776264427,388.4636166975094,0.8740435838699341,555.1079495943734,-153.78477812742824,360.8885547388271,0.9595061540603638,782.3026232024582,286.97643297092037,242.0178876923202,0.5910665392875671,707.577251595945,-196.16782923557102,194.88258191851185,0.8657126426696777,478.9292863064702,158.01425916367975,113.33871640854271,0.2643688917160034,509.2313379853659,-52.28985490336518,107.77733498557,0.01772463321685791,679.2213294155276,168.6264688403907,-107.23443844418048,0.22794055938720706,463.8074856902674,-127.64118844884236,-289.66342296803936,0.04130065441131592,543.7871369857685,179.21282299492665,-500.3810627242582,0.02102658152580261,488.4660916905394,-128.49931929184262,-557.0473889128034,0.006255060434341432,1760.26,1683.28,3.25,356.97,1399.19,824.71,7.04,181.84,1399.68,839.93,7.08,181.84,,,,,1512.74,868.05,6.56,268.61,1761.14,971.88,7.0,179.85,1557.87,869.14,7.31,268.61,1572.14,869.49,7.31,268.61,1586.53,869.84,7.31,268.61,278.76,2096.71,8.77,96.98,257.22,2099.35,9.65,96.98,,,,,4a,14,1568707580
36478,36478,1127.3333486417707,1568708780.54614,1127.3333486417707,-113.56886240174374,614.2988571542029,48.70879113521853,688.8960967597102,0.9981274604797364,603.0950213865921,72.77862012770109,723.7606174745317,0.9988157749176024,601.2909315977217,13.502371129571571,715.1404331311992,0.998068392276764,568.5272523060403,116.0603591826058,725.7378193414197,0.963309407234192,561.269265745346,-36.673785805872605,702.2187143369739,0.9348686933517456,493.63919092268594,185.65703697034337,563.6612357997208,0.9614747762680054,459.65563961537896,-93.20724397431091,549.168526075749,0.9525429010391236,610.6880856944588,241.41337514304,390.826001086562,0.8902521133422852,553.4674442654783,-151.92673362545642,362.6955340830558,0.969058632850647,761.5595383934623,291.7517913045346,242.21389350129937,0.6514217257499695,724.6090694292053,-185.99967490935376,198.43505130833103,0.8316224813461304,471.5543469072297,159.81077716171637,110.64212821945914,0.19300121068954468,517.3348944896138,-47.147655755540455,122.08526473459813,0.026572704315185547,655.6504686244076,171.73417703318478,-127.46238597738348,0.2494398355484009,690.947486398636,-97.65189173405916,-43.78715809844528,0.0638173520565033,534.5948518401459,179.09389235929748,-510.34436243245676,0.030402064323425293,404.7701418058414,-140.13916730944442,-644.6813889685905,0.006471872329711914,1760.2533302716458,1683.3900505178433,3.25,356.94999081493756,1399.1833302716461,824.476559507605,7.026660543291709,181.84,1399.6733302716461,839.6932246434277,7.08,181.84,,,,,1512.5198989643134,868.0433302716458,6.56,268.61,1761.14,971.6498943717821,6.986660543291709,179.85,1557.6265549150735,869.1333302716458,7.289990814937563,268.61,1571.8965549150735,869.4833302716459,7.316669728354144,268.61,1586.2832200508967,869.8333302716458,7.323339456708291,268.61,279.0534680475824,2096.6733164940524,8.780004592531219,96.98,257.5368120968219,2099.309981629875,9.636660543291711,96.98,,,,,4a,14,1568707580
36479,36479,1127.3666362076108,1568708780.5796652,1127.3666362076108,-77.96073365451794,614.5842989986843,50.19767044837889,688.3159820405659,0.9985259771347046,598.4267949849855,72.73349595331362,722.9406001233435,0.9986859560012816,606.3507398487848,15.681213635475025,715.9702150421762,0.9981413483619692,565.5560493061589,113.67678006338959,722.6351700206347,0.9560997486114502,563.7998628665423,-35.03632505608774,702.6694700147322,0.9540759325027466,489.02263339363253,183.90426125091253,561.5868463628864,0.966224193572998,463.52990140910117,-93.9132587544433,550.0774071956257,0.9610520601272584,607.0808460096963,241.51931776278698,387.8348765546031,0.899929404258728,560.7753269893975,-149.34831373274258,368.74934320102585,0.9614863991737366,763.8032300552047,292.03450793758185,245.59225746414558,0.648490846157074,738.191293426453,-182.7625199474957,205.7036547461272,0.8515992164611816,471.983003270832,158.7713078771312,112.84573814486372,0.2141704559326172,528.7552982160615,-51.72368199928008,127.18937724720722,0.011910080909729004,597.9425486634842,176.59842446696143,-206.0715579869582,0.4291091561317444,536.0668758385937,-118.15879264596848,-216.38335029669045,0.08124792575836183,517.9844399552549,181.7147994252829,-529.2319621911464,0.021158814430236816,394.1701918127672,-143.54280582385903,-657.1520474643055,0.006961852312088014,1760.246672758478,1683.4998994851153,3.25,356.93001827543367,1399.1766727584782,824.2435465467247,7.013345516955706,181.84,1399.6666727584782,839.4568829259638,7.08,181.84,,,,,1512.3002010297694,868.0366727584778,6.56,268.61,1761.14,971.420210167486,6.973345516955706,179.85,1557.3835556844415,869.126672758478,7.270018275433557,268.61,1571.6535556844415,869.4766727584779,7.323327241522148,268.61,1586.0368920636804,869.8266727584779,7.336654483044294,268.61,279.34639862697446,2096.636700171628,8.78999086228322,96.98,257.85304397230203,2099.270036550867,9.623345516955704,96.98,,,,,4a,14,1568707580
36480,36480,1127.4,1568708780.6132672,1127.4,-113.56886240174374,614.6112433030951,50.03836830302407,688.2581153555141,0.9983887672424316,598.8225941532427,72.91122350066088,721.4775107602197,0.9987784028053284,595.3071531741488,14.981735762392043,711.4427806486932,0.9982149004936218,572.6093306070984,115.3299340905739,726.5489559161713,0.9715595245361328,563.6696921877577,-33.665520994707386,703.4034774087168,0.9573595523834229,497.6112021525682,187.7894001608022,566.4576137089277,0.9691839814186096,469.0956523400333,-91.89137901477496,549.8270955286987,0.9542940855026244,606.6310770403481,241.88689492560917,387.7267134655143,0.8962145447731018,549.7946104004865,-152.98393191332286,361.0097756400882,0.9711854457855223,757.2079428648508,293.9391163378912,244.94400232253207,0.5685362815856934,734.245713928726,-180.68372117264718,203.03330626418892,0.8293623924255371,452.3385424285424,155.09851602597234,106.53856441722886,0.5991635918617249,516.9050039819176,-45.32658660310949,127.3787345598854,0.010868966579437256,583.9853906485912,175.45084076756044,-216.74024519132809,0.34468233585357666,685.603648192828,-103.6089016640842,-20.77957112209413,0.17489272356033325,495.9228115936843,182.35490432761586,-549.9466976830981,0.035392194986343384,646.4470535065133,-75.56563630956649,-342.48399570413034,0.012473016977310179,1760.24,1683.61,3.25,356.91,1399.17,824.01,7.0,181.84,1399.66,839.22,7.08,181.84,,,,,1512.08,868.03,6.56,268.61,1761.14,971.19,6.96,179.85,1557.14,869.12,7.25,268.61,1571.41,869.47,7.33,268.61,1585.79,869.82,7.35,268.61,279.64,2096.6,8.8,96.98,258.17,2099.23,9.61,96.98,,,,,4a,14,1568707580
