,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,Q_in-J_out.5_x,Q_in-J_out.5_y,Q_in-J_out.5_speed,Q_in-J_out.5_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,scenario,participant_id,source_file
24244,24244,749.1337650023288,1568817434.1764596,749.1337650023288,-95.5194929602328,655.5833532860295,119.1953013663246,621.9131158343706,0.9935399293899536,676.1767667232589,141.2940800139114,671.6978689942715,0.9813950061798096,691.0141556263791,93.96044188682792,674.5527058902999,0.8853291869163513,662.1945505385381,175.20554578357013,695.3678545494797,0.5642837285995483,655.5997335254223,38.570240499034725,690.8761561492157,0.7323721051216125,502.903606247714,232.5001321443437,516.5830244112896,0.4919133484363556,521.4112036612215,-9.205598274112154,545.1308454827616,0.7461540699005127,582.3735227510697,322.2799046418509,269.4525866561534,0.9777114391326904,567.2311899514435,-114.47663267511291,301.7273652978202,0.919850766658783,760.911583161697,319.6768005375103,88.3132387515364,0.9629571437835692,743.0239871635516,-142.26934037699738,107.46447126825464,0.8082268834114075,428.2912328718943,178.08348919820844,49.16823301962114,0.08197876811027527,439.5897384433408,-19.370013632608927,141.5461472196659,0.05010184645652771,496.2864637563122,175.0702519521495,-181.46815566821144,0.0551118552684784,658.7170332754588,-60.32849755358929,6.980114952037297,0.2069571316242218,354.15087884144964,149.36709414120742,-732.7390900512669,0.00721415877342224,628.99673371877,-66.82522136441884,-439.9717400492723,0.01068568229675293,1760.833246999534,1695.891813009781,4.189740998602739,358.37649399906854,1537.3872804853286,868.6432469995343,6.403117498835615,268.61,,,,,1761.28,917.253515483,7.419740998602737,179.85,1551.8772804853286,868.9966234997671,6.409870499301369,268.61,1565.1539039850961,869.3232469995343,6.3868825011643855,268.61,1579.2039039850958,869.6632469995343,6.426623499767122,268.61,1694.2101389827674,872.3932469995343,7.5,268.68,2704.3358370135065,667.2601389827671,9.373506000931508,142.36,1761.19,951.5593619785753,9.173246999534246,179.85,2641.51727100326,851.5066329818354,8.052987998136985,169.51,1785.1933859823016,874.14,7.526753000465754,269.55,2449.5499905179313,874.21,7.663376500232878,89.83,1800.4233859823016,874.26,7.497012001863017,269.55,1760.11,1367.4898799813698,7.990259001397263,179.85,1759.86,1461.9098799813696,7.953506000931507,179.85,1849.899491479274,874.6466234997672,8.837141502561648,269.55,1759.82,1477.5632564816024,7.9396114979041075,179.85,1759.7667530004658,1493.2233859823016,7.907400503958909,178.26584649557537,294.97349651886304,2095.5964939990686,8.139870499301367,92.82,1754.5,1857.704292487192,5.751822491849303,179.0,135.54349651886304,2124.822340494644,8.549611497904108,106.01,,,,,,,,,4a,21,1568816637
24245,24245,749.1680416064585,1568817434.2106752,749.1680416064585,-83.82596589196902,651.9496290498886,119.29096320196274,620.3144531206285,0.9919496178627014,676.4049037968463,141.56053986591635,671.1441420957923,0.9798792600631714,685.5849138558519,93.2419269650139,673.0163034180197,0.8613045811653137,663.6064113039894,174.14324820382888,696.3281477506578,0.4880985617637634,649.4879267043907,39.123562156817606,680.2499081190379,0.17388716340065002,502.52006383957223,232.8009860333028,517.8193791943892,0.4854937195777893,520.7579083626905,-11.33369554814283,544.7874782809283,0.7154616713523865,573.7848358144344,323.76047264199235,267.3112114250722,0.9769123196601868,565.3326841772088,-114.92816018669151,304.17590194981057,0.947085440158844,754.2602164157782,322.4002741092955,83.53982559192383,0.9588834047317504,735.4964172716711,-140.68384367410994,106.10821890996642,0.5527838468551636,424.25773454585436,176.62876078108147,37.33781362920945,0.07044088840484619,424.8024097520938,-21.930698389661032,135.09307169272694,0.043226808309555054,502.0533333953444,177.51044920576473,-194.7178166683589,0.05272045731544495,667.0762328363585,-58.80689500732954,13.721408967700086,0.17176765203475952,336.40155258897175,137.08482076341508,-749.1427526033003,0.011337310075759888,611.0426959561339,-68.35131143400785,-456.28802007062797,0.011839598417282104,1760.8263916787082,1696.0357747471248,4.169175036125007,358.3627833574167,1537.1713378793127,868.6363916787084,6.38597919677084,268.61,,,,,1761.28,917.0032962728543,7.399175036125007,179.85,1551.6613378793127,868.9931958393541,6.399587518062504,268.61,1564.9345337186667,869.3163916787082,6.4040208032291615,268.61,1578.9845337186666,869.6563916787084,6.423195839354168,268.61,1693.9564921122085,872.3863916787084,7.5,268.68,2704.534641317458,667.0064921122084,9.38721664258333,142.36,1761.19,951.2440172205836,9.166391678708337,179.85,2641.5652582490416,851.2392754696251,8.025566714833342,169.51,1784.9328837909168,874.14,7.533608321291664,269.55,2449.813920369729,874.21,7.666804160645832,89.83,1800.1628837909168,874.26,7.524433285166657,269.55,1760.11,1367.2156671483335,8.010824963874992,179.85,1759.86,1461.6356671483334,7.967216642583329,179.85,1849.594429702521,874.6431958393541,8.874845767104153,269.55,1759.82,1477.2924713089792,7.90876255418751,179.85,1759.7736083212915,1492.9628837909167,7.965670730979147,178.2007209477292,295.25113701231237,2095.5827833574167,8.129587518062504,92.82,1754.5,1857.5157711644795,5.631854377395875,179.0,135.82113701231242,2124.743504305146,8.51876255418751,106.01,,,,,,,,,4a,21,1568816637
24246,24246,749.2,1568817434.2425768,749.2,-96.06004715034231,655.2032979511145,120.84512290338762,621.5444015753983,0.9938096404075624,676.2026461005273,141.3685858256834,671.5941208768711,0.9807040691375732,694.0239531402012,94.76502831616048,675.6966850195065,0.9062941074371338,659.5411566748222,174.1384923656921,694.0744180717364,0.4594475030899048,655.5475182569608,39.30364277392171,689.8669290238721,0.6938763856887817,502.6189142043872,232.20236657367784,517.7361893675708,0.4587290585041046,516.6617784914552,-13.170037842694384,543.6598660003722,0.6974020004272461,577.8464198604386,322.43734567547784,268.227818244001,0.975477695465088,569.8038723813074,-113.86481067351637,305.2034915176546,0.9360736608505248,756.8855135955612,321.86517359933424,85.24967417198495,0.9612709283828736,724.0069723392453,-142.11749017899402,100.16723530331578,0.6330640316009521,427.46015885577225,175.96024777164703,29.584395951405874,0.105218768119812,427.09056991432885,-19.775523892504324,136.94412050304317,0.05281856656074524,530.4026511435795,177.91755503441868,-182.23708163755737,0.03665241599082947,664.4330107611172,-57.67700423374555,14.702529807889533,0.1496540904045105,341.32141269726816,133.38316981964556,-742.5573741113899,0.010573983192443848,616.6543404059566,-68.43135964100397,-450.66804223192537,0.00933915376663208,1760.82,1696.17,4.15,358.35,1536.97,868.63,6.37,268.61,,,,,1761.28,916.77,7.38,179.85,1551.46,868.99,6.39,268.61,1564.73,869.31,6.42,268.61,1578.78,869.65,6.42,268.61,1693.72,872.38,7.5,268.68,2704.72,666.77,9.4,142.36,1761.19,950.95,9.16,179.85,2641.61,850.99,8.0,169.51,1784.69,874.14,7.54,269.55,2450.06,874.21,7.67,89.83,1799.92,874.26,7.55,269.55,1760.11,1366.96,8.03,179.85,1759.86,1461.38,7.98,179.85,1849.31,874.64,8.91,269.55,1759.82,1477.04,7.88,179.85,1759.78,1492.72,8.02,178.14,295.51,2095.57,8.12,92.82,1754.5,1857.34,5.52,179.0,136.08,2124.67,8.49,106.01,,,,,,,,,4a,21,1568816637
24247,24247,749.2356909868788,1568817434.2782388,749.2356909868788,-83.55501647125637,648.2181457135657,118.58241722803407,619.4103722613543,0.9940001964569092,679.6358529756653,140.15944121400238,673.1237132457798,0.9845768213272096,694.8656742562787,93.83238538795936,675.9553897476952,0.8961174488067627,659.0833315556807,173.81056169456605,691.8933657749375,0.5258065462112427,638.8414879237713,37.66171158104061,675.8568602451879,0.1579006314277649,506.36612276025323,231.00127387120472,518.1469987804054,0.4226541519165039,519.8696843151291,-12.4018124538175,544.5894113234771,0.690751314163208,589.941174681989,321.02964784746325,273.8624303058952,0.9769518375396729,569.8800077690897,-113.83855820103848,305.97292235754827,0.9506399631500244,755.2698088413076,321.30846777759086,84.92536547645273,0.9596675038337708,719.8214837479469,-144.73501453738209,95.50665404516776,0.6125612258911133,430.5322943416072,176.6013820079409,30.84774130834896,0.09173619747161864,424.5825789144642,-20.210371214478922,137.4424607024537,0.0425754189491272,538.075973069972,180.69430374572343,-181.95227648501046,0.0392250120639801,663.5821901641399,-58.433698617186785,14.696103277656247,0.14890456199645996,347.6910979082902,131.57240964681412,-736.7816279546913,0.01136767864227295,613.7129812662519,-69.41582882015155,-453.05832499767683,0.012482702732086182,1760.816430901312,1696.3127639475147,4.117878111809187,358.3357236052485,1536.7415776839764,868.6264309013121,6.380707296063606,268.61,,,,,1761.28,916.5023175984097,7.422829184254417,179.85,1551.2315776839764,868.9828618026243,6.379292703936397,268.61,1564.4980085852883,869.3028618026242,6.423569098687867,268.61,1578.5515776839763,869.6464309013121,6.40215450656066,268.61,1693.448748499722,872.3728618026242,7.507138197375736,268.68,2704.9234386252083,666.5058866970978,9.407138197375737,142.36,1761.19,950.621642920716,9.192121888190814,179.85,2641.6528291842546,850.7080412036585,8.028552789502944,169.64919484882685,1784.42231759841,874.1364309013121,7.5435690986878665,269.55,2450.334820598966,874.2135690986879,7.680707296063606,89.83,1799.6487484997224,874.2564309013121,7.5607072960636055,269.55,1760.11,1366.6709030062827,8.037138197375736,179.85,1759.86,1461.0980412036583,7.962154506560659,179.85,1848.9959193154675,874.64,8.895723605248527,269.55,1759.82,1476.7580412036584,7.897845493439339,179.85,1759.78,1492.4380412036585,7.998585407872791,178.1792600855665,295.7990969937173,2095.5557236052487,8.102154506560659,92.82,1754.503569098688,1857.1365613747917,5.566398282942285,179.0,136.37266609240518,2124.584341631491,8.49,106.01,,,,,,,,,4a,21,1568816637
24248,24248,749.266734035014,1568817434.3092566,749.266734035014,-92.9806045421852,655.1012967364705,124.96358684727088,621.0036358211263,0.9925082325935364,669.9573823409788,142.43014641991488,670.1271505644117,0.9801188707351683,694.317391724545,97.44607147099195,677.2077817334023,0.9132670164108276,655.9336294174524,175.2780329675808,690.8292410999795,0.4959238171577454,663.3157685121199,42.68148040482603,690.1313311624854,0.7196477651596069,502.94410703807563,231.4539424105592,519.5066312991645,0.4447162151336671,520.7255056974274,-13.705575087652276,544.2621798569185,0.7211697101593018,579.9133210024763,322.5499238320145,275.5606871985997,0.97852623462677,572.8565292013252,-114.84775037782923,308.4059398319605,0.9418753385543824,743.7747451300504,326.0019292543043,88.87666359220465,0.6112399697303772,717.6493329064286,-145.8275089120732,103.93816596876916,0.2007353901863098,416.2932689949112,175.97781062038163,23.09542100386193,0.06659728288650513,420.8871297193991,-22.76176082199841,135.3828645596476,0.04211455583572389,526.1332752823662,180.67643461920719,-190.76205081696378,0.03099972009658813,663.4842438164546,-58.34627604727476,14.146449875106185,0.1423949897289276,354.26137730164174,129.3663706779977,-730.328740260288,0.01077607274055481,609.3404724568358,-69.55912124423303,-456.6732277734433,0.00939708948135376,1760.8133265964984,1696.436936140056,4.089939368487388,358.32330638599433,1536.5429021759107,868.6233265964986,6.390020210504204,268.61,,,,,1761.28,916.2694947373947,7.460080842016814,179.85,1551.0329021759107,868.9766531929973,6.369979789495798,268.61,1564.2962287724088,869.2966531929973,6.426673403501401,268.61,1578.3529021759107,869.6433265964986,6.386632982492994,268.61,1693.2128213338935,872.3666531929973,7.513346807002803,268.68,2705.10038399958,666.2761681408962,9.413346807002805,142.36,1761.19,950.3360468778712,9.220060631512613,179.85,2641.690080842017,850.4628011233892,8.053387228011209,169.77026273655466,1784.1894947373946,874.1333265964986,7.546673403501401,269.55,2450.5738520696077,874.2166734035014,7.690020210504204,89.83,1799.4128213338934,874.2533265964986,7.570020210504204,269.55,1760.11,1366.4194543163865,8.043346807002804,179.85,1759.86,1460.8528011233893,7.946632982492994,179.85,1848.7227404918767,874.64,8.883306385994395,269.55,1759.82,1476.5128011233892,7.913367017507006,179.85,1759.78,1492.1928011233892,7.979959578991592,178.2134074385154,296.0505456836135,2095.5433063859946,8.086632982492992,92.82,1754.5066734035013,1856.9596160004198,5.606754245518215,179.0,136.6272190871149,2124.5098383159657,8.49,106.01,,,,,,,,,4a,21,1568816637
24249,24249,749.3,1568817434.3424954,749.3,-104.99191598599121,651.887643953681,130.81259773524906,619.8208619502495,0.9931102991104126,674.0599081012805,150.40688715221637,674.9366637705473,0.9922248125076294,695.4115364367187,101.01354475382992,677.9836320866976,0.9419422745704652,661.0573074018209,177.37387632552398,695.5065082597812,0.33720508217811584,656.1224866675243,40.576655671996335,686.160167618907,0.34766101837158203,500.6736355642216,234.25987351726369,511.2934606311537,0.9078694581985474,508.17849664329424,-18.6127329521714,526.2346722168306,0.3523808121681213,571.3702904628602,322.23112794905774,273.5374831114657,0.8899295926094055,567.7759629401421,-109.97186832770669,305.6459654278234,0.287698894739151,735.4626638776292,327.40418678568244,85.54432309965527,0.6058326959609985,723.9114973686928,-142.93979827213673,109.34798549405858,0.4806122779846192,434.3556283341304,175.48862413196713,27.79917271245585,0.10254287719726562,407.6096619092189,-21.68164859091301,150.60676968203364,0.18057036399841309,536.6545655892926,182.2021291165685,-186.78631376453555,0.03974470496177673,655.4902811136742,-58.543132312968034,22.82038979594148,0.4158359169960022,356.4985636371434,129.16737178458206,-725.7863446824691,0.007401555776596068,625.8374215482235,-67.7182142705524,-439.9199991132807,0.010565310716629028,1760.81,1696.57,4.06,358.31,1536.33,868.62,6.4,268.61,,,,,1761.28,916.02,7.5,179.85,1550.82,868.97,6.36,268.61,1564.08,869.29,6.43,268.61,1578.14,869.64,6.37,268.61,1692.96,872.36,7.52,268.68,2705.29,666.03,9.42,142.36,1761.19,950.03,9.25,179.85,2641.73,850.2,8.08,169.9,1783.94,874.13,7.55,269.55,2450.83,874.22,7.7,89.83,1799.16,874.25,7.58,269.55,1760.11,1366.15,8.05,179.85,1759.86,1460.59,7.93,179.85,1848.43,874.64,8.87,269.55,1759.82,1476.25,7.93,179.85,1759.78,1491.93,7.96,178.25,296.32,2095.53,8.07,92.82,1754.51,1856.77,5.65,179.0,136.9,2124.43,8.49,106.01,,,,,,,,,4a,21,1568816637
24250,24250,749.3332861941799,1568817434.3758295,749.3332861941799,-109.77353909593323,651.2799066013955,131.04505880257352,620.6441572175443,0.9933875799179076,677.5744393299685,150.01203238801824,677.1741581229147,0.9919296503067015,696.6312781699675,101.16776877928514,678.9001526466585,0.9453770518302916,660.9117440219958,178.81416220195763,696.0917818274797,0.3752778172492981,652.7500168725519,41.13516464229349,684.3748036361585,0.4117305278778076,496.37168745300863,235.9828435561388,510.6662426887297,0.9104521870613098,507.21064853982335,-19.43834183415108,522.1155346862729,0.3219961524009705,573.1868787620713,321.53167329558244,267.33330960690853,0.9779239892959596,563.593723298515,-106.2109041463534,301.8655719417198,0.3093130588531494,745.2267070993221,322.90042540789847,78.85297214677345,0.9612694978713988,743.0572410609669,-142.79477941563468,105.59672761681135,0.8032721877098083,428.94569311040544,175.33563362332058,23.07573318260868,0.11452090740203855,405.0215904365626,-20.308867422768536,159.73216160821244,0.19076943397521973,549.037642455271,179.33834587357575,-177.72671704964569,0.03665369749069214,656.5815003263183,-58.03748112124642,26.431852390697397,0.4509978592395783,342.55479301359355,129.59130805077862,-739.3979720841487,0.008923649787902832,607.9804286920407,-67.93738211824595,-457.40455797339393,0.013484179973602295,1760.806671380582,1696.7031447767195,4.033371044656056,358.3000141417461,1536.1169683572484,868.6133427611641,6.406657238835987,268.61,,,,,1761.28,915.7736821630684,7.466713805820071,179.85,1550.6069683572484,868.9666713805819,6.356671380582008,268.61,1563.8702969766666,869.286671380582,6.406699664074051,268.61,1577.9269683572486,869.6333427611639,6.37,268.61,1692.7136821630686,872.3566713805819,7.500028283492043,268.68,2705.4797313068257,665.7836821630684,9.40668552232803,142.36,1761.193328619418,949.7237670135446,9.23668552232803,179.85,2641.7599575747618,849.9303818271426,8.09331447767197,170.1729467922754,1783.6903535436504,874.13,7.536685522328027,269.55,2451.086303695185,874.22,7.696671380582008,89.83,1798.910353543651,874.2466713805819,7.55669966407405,269.55,1760.11,1365.8837104465606,8.02669966407405,179.85,1759.863328619418,1460.3270390659784,7.926671380582008,179.85,1848.1337528717984,874.636671380582,8.866671380582009,269.55,1759.8233286194181,1475.9837104465603,7.939985858253977,179.85,1759.78,1491.6637104465603,7.9699858582539775,178.38647339613775,296.58961817285734,2095.5166855223283,8.076657238835987,92.82,1754.513328619418,1856.5935831708466,5.5401555592062355,179.0,137.16961817285744,2124.353441753386,8.486671380582008,106.01,,,,,,,,,4a,21,1568816637
24251,24251,749.3671206786133,1568817434.4097126,749.3671206786133,-95.17139176855473,647.4235594993593,131.52257346881223,620.009479582276,0.9936639070510864,678.1700086893401,151.31676705642226,676.4357295522093,0.9898682832717896,700.1118697036168,101.816294202353,680.3791974982372,0.9436948299407959,662.9810462478831,180.30695729765043,696.5404401402411,0.36203786730766296,668.9137118291721,45.48429464656024,693.8057996527529,0.7835317850112915,497.0147621546376,234.29795341393262,508.3662969493212,0.9253380298614502,511.7400505384956,-18.30996433458111,523.7837520389028,0.2171376645565033,576.8805213635976,321.58581716981604,270.29604256552057,0.9768970012664796,559.335835341831,-106.61451709109345,298.48639400037183,0.3680903911590576,749.4240840553177,322.37524822710526,81.89485047666503,0.9579354524612428,737.7629664954718,-147.26852223885192,98.84322020336016,0.8019188642501831,429.750893963785,174.23287297738582,22.925400994975604,0.08325621485710144,404.8534187061,-19.82620779352964,161.40674801475754,0.17027604579925534,542.2981513310415,180.04555721922668,-178.963118819429,0.033646583557128906,656.8897446561438,-58.86746160206755,27.362850450921197,0.3275696635246277,351.5546457679322,130.54415903355738,-730.8973534108768,0.0066168904304504395,618.5610688143878,-70.10378256773025,-445.8726757216409,0.00978243350982666,1760.8032879321383,1696.8384827144534,4.0063034571093095,358.289863796416,1535.9004276568744,868.6065758642774,6.413424135722673,268.61,,,,,1761.28,915.5233069782613,7.432879321386638,179.85,1550.3904276568744,868.9632879321388,6.353287932138664,268.61,1563.6571397247358,869.2832879321387,6.383015524970646,268.61,1577.7104276568743,869.6265758642774,6.37,268.61,1692.463306978261,872.3532879321386,7.479727592831982,268.68,2705.672587868097,665.5333069782611,9.393151728554656,142.36,1761.1967120678617,949.412489756757,9.223151728554656,179.85,2641.7904086107524,849.6563225032318,8.106848271445344,170.45038956462955,1783.4365949104001,874.13,7.5231517285546525,269.55,2451.346829225323,874.22,7.693287932138664,89.83,1798.6565949104001,874.2432879321386,7.533015524970646,269.55,1760.11,1365.613034571093,8.003015524970646,179.85,1759.8667120678613,1460.0597466389545,7.9232879321386624,179.85,1847.832625960341,874.6332879321387,8.863287932138663,269.55,1759.8267120678613,1475.7130345710932,7.950136203584008,179.85,1759.78,1491.393034571093,7.980136203584008,178.5251947823148,296.86367749676816,2095.5031517285547,8.083424135722673,92.82,1754.5167120678616,1856.414260403349,5.428501760575903,179.0,137.44367749676826,2124.275622439189,8.483287932138664,106.01,,,,,,,,,4a,21,1568816637
24252,24252,749.4,1568817434.442639,749.4,-96.11562831009243,648.7532030547172,129.1073652335521,616.6321809966146,0.9909348487854004,664.0749576760858,151.44894056844592,666.7883484077632,0.9885295629501344,695.9819569678048,101.12896753764434,674.7296984224943,0.944705605506897,659.2369767997529,180.00607983735765,690.3446372857878,0.5106685757637024,667.7185774874251,45.367260907973176,689.94907807279,0.4238851666450501,496.08692084121867,235.2999491012159,504.76638064884804,0.9316649436950684,511.50294411551255,-18.728972703370985,522.5704083193992,0.26752930879592896,581.3947098582728,325.51491031259695,269.95301602163954,0.9754489660263062,550.9349966578405,-106.37587713658128,296.28621350210096,0.3734666109085083,762.925816145797,319.08240283096194,91.25408787918934,0.9606785178184508,720.8020151683245,-145.15343311883024,101.67895818039415,0.4968735873699188,410.2531011495855,179.1582784114819,57.633879677488004,0.12875011563301084,397.2860142133885,-21.267639072396953,178.73288767476043,0.5475178360939026,511.157689183739,173.22219867611622,-160.95733509349432,0.05547261238098145,659.1549837788673,-58.84169788545564,22.919677106153642,0.3735361695289612,330.6116710646033,152.54162536654266,-709.6321332831062,0.006947189569473268,617.6169401022075,-71.68941781403379,-449.57413739180237,0.010051488876342772,1760.8,1696.97,3.98,358.28,1535.69,868.6,6.42,268.61,,,,,1761.28,915.28,7.4,179.85,1550.18,868.96,6.35,268.61,1563.45,869.28,6.36,268.61,1577.5,869.62,6.37,268.61,1692.22,872.35,7.46,268.68,2705.86,665.29,9.38,142.36,1761.2,949.11,9.21,179.85,2641.82,849.39,8.12,170.72,1783.19,874.13,7.51,269.55,2451.6,874.22,7.69,89.83,1798.41,874.24,7.51,269.55,1760.11,1365.35,7.98,179.85,1759.87,1459.8,7.92,179.85,1847.54,874.63,8.86,269.55,1759.83,1475.45,7.96,179.85,1759.78,1491.13,7.99,178.66,297.13,2095.49,8.09,92.82,1754.52,1856.24,5.32,179.0,137.71,2124.2,8.48,106.01,,,,,,,,,4a,21,1568816637
24253,24253,749.4333879564379,1568817434.4761088,749.4333879564379,-97.29691478680084,651.7072528965183,123.65486448854617,619.3951898418909,0.9915041923522948,658.5195447890633,150.7826914774185,660.6154826883077,0.9858936071395874,691.3129030080751,101.09138619188488,671.5430888523373,0.9527005553245544,656.7598699166163,178.41570958436162,688.7987586269876,0.4529067575931549,667.8235776300355,44.92056530014796,687.8083790111315,0.4676516056060791,493.99762710298654,234.42162179520562,513.3662787505881,0.4574107229709625,526.3709973664032,-13.836495915384047,542.2327781624228,0.6956512928009033,580.9253031208983,320.2370022713198,271.90245739162685,0.981029748916626,565.4831030754755,-115.40184745258007,300.74509043751635,0.959522545337677,747.4098083358182,321.76837948867126,78.98480939135662,0.9652997255325316,713.2318025243483,-148.67742532396585,92.73369120343791,0.5500009059906006,424.16240317006776,176.91760592016792,40.84390376630525,0.10048195719718933,410.8251709781891,-21.67392496701188,153.24609993040784,0.0660359263420105,517.7116203203502,174.3730094062233,-179.86491205287712,0.031148016452789307,663.2303529495422,-58.411219827454694,14.10177865855377,0.19593402743339536,345.3906177457688,140.7803926837993,-715.7117825739267,0.007635831832885742,615.1823426125508,-72.62789717684377,-450.81675495294337,0.01549410820007324,1760.7966612043565,1697.1035518257515,3.9699836130686386,358.26998361306863,1535.4796558744415,868.5966612043562,6.383273247918343,268.61,,,,,1761.2833387956437,915.029590326716,7.4267103651502975,179.85,1549.9696558744415,868.9533224087123,6.353338795643787,268.61,1563.2363170787976,869.2733224087123,6.370016386931361,268.61,1577.2896558744415,869.6133224087123,6.363322408712425,268.61,1691.9729291223596,872.3433224087123,7.446644817424853,268.68,2706.046972556052,665.0429291223597,9.359967226137279,142.36,1761.2,948.8028308007716,9.196644817424852,179.85,2641.8467103651506,849.1228963484972,8.109983613068641,170.9971200384343,1782.939590326716,874.1266612043562,7.499983613068639,269.55,2451.8570872645714,874.22,7.69,89.83,1798.1595903267164,874.24,7.526693978218934,269.55,1760.11,1365.0828963484971,8.000032773862722,179.85,1759.87,1459.5362351441406,7.909983613068639,179.85,1847.2461859833468,874.6266612043562,8.853322408712426,269.55,1759.83,1475.186235144141,7.933289634849705,179.85,1759.7833387956437,1490.8662351441405,7.963289634849705,178.79355182575145,297.4004424471468,2095.4766448174246,8.110032773862724,92.82,1754.5233387956437,1856.0663826265231,5.283273247918343,179.0,137.98712003843428,2124.119868904549,8.513387956437871,106.01,,,,,,,,,4a,21,1568816637
