,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.23_x,K_in-H_out.23_y,K_in-H_out.23_speed,K_in-H_out.23_angle,K_in-H_out.24_x,K_in-H_out.24_y,K_in-H_out.24_speed,K_in-H_out.24_angle,K_in-H_out.25_x,K_in-H_out.25_y,K_in-H_out.25_speed,K_in-H_out.25_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,K_in-H_out.26_x,K_in-H_out.26_y,K_in-H_out.26_speed,K_in-H_out.26_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,scenario,participant_id,source_file
30718,30718,969.1666753994659,1569227165.2650342,969.1666753994659,-85.24317219340152,625.4826074263611,150.16579324970508,583.3473306832531,0.9964313507080078,628.1037838211179,170.23921313969691,610.6435924207002,0.9962925314903259,639.8012094644778,121.45512744186371,613.6236331656518,0.9924650192260742,613.7086442205717,209.95332190641201,625.6582223856493,0.6272235512733461,614.3538647207239,71.73550736769181,629.1167710469845,0.7459639310836792,504.3033497327008,250.06728490344497,468.27333677576416,0.5132812261581421,510.8245172713608,15.506057085650632,491.3136171839125,0.4137080907821655,557.0479020874071,305.60927632844533,308.82101986978216,0.9463732242584229,555.5827590637464,-132.06985024220288,316.42943112243387,0.2851780652999878,705.9248971052425,334.54750338579134,144.09077533006706,0.9024403095245358,735.0300661701248,-154.4139351907725,147.76880845254774,0.4007311165332794,312.4746846753208,165.18159839495578,57.31641749661493,0.4455628991127014,409.2760823325145,24.32988069733437,120.41394942345306,0.04759049415588379,356.4287905848944,169.73690467443637,-202.40291570386663,0.8984884023666382,555.2899170600333,41.876535773343846,-22.26698329440413,0.5964927077293396,429.43088770512117,150.92319369299855,-414.86819033071015,0.0690939724445343,806.2820775231081,-72.53722235345774,78.43248423651656,0.1345536708831787,1761.45,1677.2466963581844,3.386664920106799,0.2566596804271952,2734.020039297597,631.3699554627234,6.843340319572805,138.41,2724.950039297597,641.5999554627232,6.8233403195728055,138.41,2670.0800261983977,719.283272203738,7.656670159786402,157.26,1537.106596804272,868.6366649201068,7.9833246005339955,268.61,2506.1767277962617,874.3766675399468,7.006675399466007,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30719,30719,969.2,1569227165.298394,969.2,-82.23124793421712,621.9060406371041,150.09921231461877,581.5597837361388,0.996120810508728,624.7218573056857,169.12170216532542,608.8596123668842,0.994931936264038,635.8748235416703,121.62323835177642,611.6960849481794,0.9909385442733764,613.6201740153375,208.41871499507457,625.1734054164244,0.6269078850746155,607.8661590498733,71.4440221085716,626.8956454361503,0.7936561107635498,506.1114815974984,247.94994580525486,471.7223960925248,0.4913922846317291,507.7322258371823,15.360519860845114,489.7423637961409,0.4222307205200195,557.6176433023119,310.83935048724226,307.85061030092965,0.9504019021987916,557.9692664197466,-131.00324012481389,316.87455327889745,0.2629477083683014,708.7678084454084,335.20293420288016,147.57325469912715,0.8926337361335754,732.7437271547774,-150.8928810506973,148.78816215355326,0.5918320417404175,350.81245279029787,159.3046757513051,106.88039011212848,0.6963426470756531,420.66113164921217,33.11214617275169,101.97859893390341,0.003797560930252075,367.53829363754363,164.24503274671247,-182.7152262200409,0.6994056105613708,546.6784783080824,28.580248284119506,-40.13344671626596,0.44832977652549744,431.0663010650002,151.24018239060666,-409.45291008647456,0.09929507970809937,807.2714283496565,-75.2759284546018,77.25924586285863,0.12924149632453918,1761.45,1677.36,3.38,0.23,2734.17,631.2,6.87,138.41,2725.1,641.43,6.85,138.41,2670.18,719.05,7.67,157.26,1536.84,868.63,7.95,268.61,2506.41,874.38,7.04,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30720,30720,969.2332020103377,1569227165.3316276,969.2332020103377,-86.93317272465143,621.2286505541815,146.97432996200934,582.0897981708804,0.9964065551757812,627.9757323979974,167.61105442410903,609.9983856008721,0.9958696365356444,640.3777294992003,117.62392368366017,614.2099123509561,0.9909721612930298,609.2302177451297,209.60654023311864,622.7112538263117,0.7407478094100952,609.8073818259345,70.61106737782471,628.4416691173799,0.7682687044143677,506.3850748133469,247.08626061953427,473.11144230565765,0.523879885673523,506.0602087812342,17.057653331160225,491.428717456733,0.4010745286941528,554.5572662826817,309.3689872934412,314.9657382558866,0.9323817491531372,555.9823105621789,-130.19929730138531,315.6161086416999,0.2317717969417572,711.7451320493666,333.4855263439173,150.57258481781608,0.8924928903579712,735.3724770021576,-154.13103427305785,148.09996971696592,0.3477345705032349,322.9968887513932,160.8381981421544,74.57994749364987,0.3550207316875458,424.4328684736985,36.981148351239185,92.74829356032411,0.003323465585708618,377.6279062598688,160.38680935336862,-181.65934422828425,0.9097941517829896,543.3263876075716,18.961452926976296,-49.80501503462162,0.4946101307868958,399.01121289420405,159.35609824154187,-437.9966300992417,0.08352965116500853,805.9749305961735,-75.38273768710279,74.93340884889362,0.10526341199874878,1761.45,1677.4728868351474,3.3766797989662467,0.20675859276372585,2734.322729247553,631.0306697472786,6.87,138.41,2725.249409046519,641.2606697472785,6.85,138.41,2670.276285829979,718.8175859276372,7.643438391729973,157.26,1536.5743839172994,868.6233595979324,7.979881809303781,268.61,2506.6424140723625,874.38,7.0167585927637255,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30721,30721,969.2665971941024,1569227165.3650546,969.2665971941024,-80.50479509107433,620.5866133915259,147.0494366323559,583.6059298512267,0.9966354370117188,630.944277673381,167.860059682295,613.2526100739533,0.9955700635910034,640.5893861205819,117.51578620409323,614.5709190263608,0.9903640747070312,607.8876533379713,211.08992314315185,624.0399820719579,0.7008994221687317,610.4817476210736,69.87943171353385,627.6578307526115,0.7207589149475098,505.3582571274391,249.33389539158046,466.52840770118974,0.5543650984764099,506.6125760744146,16.59048145125572,489.2354850218294,0.4495396018028259,555.7753033813548,307.40598641993813,311.74451958765474,0.9259507656097412,551.3710890949038,-126.44005903951368,300.1057744342133,0.028960049152374268,712.4723462463588,332.8123981323465,149.79732134422952,0.8930933475494385,734.1375093958063,-145.42376412678195,154.4221184825513,0.4417871832847595,306.4885571562323,171.61650743702538,51.89122988380682,0.5798341035842896,417.31443386628894,28.25806177578223,108.24341819694394,0.03553691506385803,368.8677208491653,165.68012115239162,-190.36724356644538,0.9119334220886228,549.3090231396118,34.831956079327576,-31.208806505460643,0.6373704075813293,405.04359831976717,156.1413673038947,-434.2596066952959,0.08098378777503967,805.4330626503634,-75.96282072306587,73.85731102452249,0.12170159816741945,1761.45,1677.5864304599481,3.3733402805897623,0.1833819641283375,2734.476347092871,630.8603543100779,6.87,138.41,2725.399687373461,641.0903543100777,6.85,138.41,2670.373131862897,718.5838196412834,7.6167222447181,157.26,1536.3072224471812,868.6166805611797,8.009937474692137,268.61,2506.876180358717,874.38,6.9933819641283375,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30722,30722,969.3,1569227165.3984892,969.3,-83.27447529545097,622.9796978868593,146.80728837214932,577.8121315592583,0.9946375489234924,627.4636323050294,169.19760606769546,612.6656337152307,0.9966327548027042,643.5995039340595,117.30507436488136,617.1268808406418,0.9905698895454408,598.8760092728413,213.0304083773832,621.5472445128007,0.7462766766548157,600.6074530216371,67.41739700870858,624.2270724166202,0.804997444152832,514.0958826192694,248.54281792699226,506.5765269723629,0.1202089786529541,507.60198001300836,9.859478429952851,496.4468623874692,0.7273971438407898,565.1224633462069,307.1672654435482,312.8215564385912,0.9109076261520386,556.0666318538273,-128.64052628325584,310.9933090515408,0.18615317344665527,705.7680353386518,331.89391356135707,144.65255097340838,0.9120910167694092,739.1238800212652,-153.0506141035486,150.62106604475412,0.32982856035232544,337.9498557600639,162.5455234401611,97.1035120630314,0.7888955473899841,402.54451657416803,23.487742267904967,106.36834982390964,0.05068585276603699,378.6775962058378,164.27101902784113,-183.92942425298924,0.9196277856826782,547.1416704559049,38.82125282651227,-29.522921903985605,0.651517391204834,401.7507089955918,157.3512909007588,-440.43238999068564,0.0685565173625946,806.6200140114253,-74.30530574750763,76.403279020794,0.10949289798736572,1761.45,1677.7,3.37,0.16,2734.63,630.69,6.87,138.41,2725.55,640.92,6.85,138.41,2670.47,718.35,7.59,157.26,1536.04,868.61,8.04,268.61,2507.11,874.38,6.97,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30723,30723,969.3,1569227165.3984892,969.3,,639.2169655939945,145.50931954543654,587.532290564524,0.9960159063339232,632.033279060364,166.2279030883212,620.262058307095,0.9959914684295654,654.668590438842,118.74556888233091,627.9716609931967,0.9899843335151672,612.7014079707823,206.05990732924732,633.1065033750551,0.722378134727478,616.9799665686078,63.29016151184086,636.2274357871763,0.8784633874893188,512.6906916903091,232.49087243670516,506.2487079141733,0.8910562992095947,505.912625072573,-3.232959026047567,488.5284680645067,0.9576419591903688,556.9080367665173,302.50119139971235,316.25193442734843,0.307192325592041,427.0113870435533,-91.40926561799476,228.86140245881302,0.019028514623641968,699.4737579779114,328.42583785270307,157.31260615564918,0.8639084696769714,-15.483982689449716,-177.74729389173785,-321.8487316908535,0.013292938470840454,350.5519630672937,159.35234133900462,111.60354310432993,0.7251843214035034,405.42255417301214,17.92418751175226,110.6017244314532,0.09147721529006958,373.44205883692945,164.97911531762156,-185.01439217202915,0.9177696704864502,540.890087612587,20.35960934694739,-36.39229633874726,0.13360533118247986,456.3061838110123,148.7511097296863,-390.9931555083686,0.09272217750549316,814.7313902522487,-57.155509919885425,80.86175363175963,0.0760180652141571,1761.45,1677.7,3.37,0.16,2734.63,630.69,6.87,138.41,2725.55,640.92,6.85,138.41,2670.47,718.35,7.59,157.26,1536.04,868.61,8.04,268.61,2507.11,874.38,6.97,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30724,30724,969.3332874690296,1569227165.4317706,969.3332874690296,-87.00203924236195,644.2691956676267,145.3535614207789,588.1693860664852,0.9965041875839232,624.368867144287,168.24750422204912,610.7895126744469,0.9957563877105712,641.493568551776,117.66530049053937,615.4523216282204,0.9919033050537108,599.5834230709563,208.32639744351715,619.826129425335,0.6747885346412659,603.0504804419119,70.17366908951308,622.7489786393097,0.7819530963897705,505.4032933630057,244.05424262140338,478.5418277208432,0.519378125667572,506.1778044730488,9.102332009014674,489.12204317650185,0.3945345878601074,555.843827355139,309.9189359741929,312.57135684241143,0.954512357711792,512.2484277884208,-113.66845451677533,281.6951739333762,0.28572821617126465,702.7820692485533,333.4732367320565,145.136253198548,0.916940212249756,650.136715292807,-151.24679959938186,90.51368826320223,0.8578345775604248,348.1382434411762,163.2779196566747,110.75661027753854,0.6599957346916199,396.31185143309443,18.495646970295592,109.56291907033555,0.06234779953956604,368.6747659407801,166.58770407713214,-191.1740149711302,0.9197977781295776,549.0877092854441,34.94899352330543,-29.01304301065744,0.6485732197761536,427.1997653601976,153.39119554262692,-419.511349115941,0.08170831203460692,809.1884549808832,-66.83974815054728,76.1869700390056,0.1197982132434845,1761.45,1677.809848647798,3.3666712530970315,0.13337002477625598,2734.779793610633,630.5202339079486,6.863342506194064,138.41,2725.6997936106336,640.7502339079485,6.833356265485159,138.41,2670.566533660186,718.1203164636952,7.576685012388128,157.26,1535.7737002477625,868.603342506194,8.010041277873286,268.61,2507.339683536305,874.38,6.95335626548516,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30725,30725,969.3665823303993,1569227165.4650593,969.3665823303993,-87.00203924236195,640.9153801715971,145.11270532236767,587.1892383326392,0.9972331523895264,627.3100156878189,169.55980130056386,611.9648465084273,0.997023105621338,644.1410206544097,116.75085959469973,615.9440911172592,0.9931364059448242,596.5228436281328,210.25048002039108,618.8202624177894,0.690199613571167,600.8456327410278,69.18787777703346,620.979435613807,0.7402114868164062,507.3702413843893,245.53472913677925,471.9217762237433,0.5387710332870483,512.5304535229399,12.890835554067664,492.44434771886847,0.3959640562534332,561.1479990720958,310.79925419184974,311.3881012607726,0.9531877040863036,543.399771048216,-123.61955520863668,302.17686639745364,0.2536864280700684,698.486742426492,333.84681991410685,138.48670590147958,0.9186360836029052,706.7023935622174,-155.052838600707,126.57288271851006,0.339727520942688,317.7717778420395,166.70351422630768,74.71456048348631,0.35256826877593994,395.26316212735685,19.11177823022232,111.01638585387622,0.039329111576080315,363.60478320221927,167.05829901637492,-197.04576431290408,0.9085625410079956,542.3922375205535,37.6733580997319,-30.246470626135306,0.6262956261634827,420.89300916110517,154.05939424640502,-423.4984188647702,0.08317631483078003,807.6953741058339,-73.2760079011725,78.12258336547382,0.1420254409313202,1761.45,1677.919721690318,3.3633417669600565,0.10673413568044754,2734.929620486797,630.3504301149628,6.856683533920113,138.41,2725.849620486797,640.5804301149627,6.816708834800281,138.41,2670.6630887581587,717.8905819202437,7.563367067840224,157.26,1535.5073413568045,868.5966835339201,7.980075902640502,268.61,2507.5694180797564,874.38,6.936708834800281,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30726,30726,969.4,1569227165.4984708,969.4,-82.36633608311016,635.3933997153026,146.65818532928483,580.5698563903159,0.9950462579727172,627.1301514361406,169.59930012009985,612.8962832701378,0.9969343543052672,640.8319471552818,117.37985989925564,614.6534969119455,0.9931167364120485,600.2817925006109,208.97948013112568,620.6655372463193,0.6700867414474487,610.0919973662602,68.99144464543173,623.7895682279378,0.7433770895004272,521.066402422981,243.97454572287228,511.7022086582127,0.11432722210884096,504.8357902113131,12.511733346508016,495.8907937888816,0.7001966238021851,559.4042915691251,309.45616144474536,316.2821691499618,0.9445115327835084,550.2445030168934,-129.3546582992988,303.4828825404523,0.308777391910553,708.6167060571274,330.92351646145835,145.31740914920724,0.9227262139320374,737.929415155949,-149.05629649671783,145.30067005285753,0.8364629745483398,362.26072093759717,163.37248112687357,131.26817264706872,0.7649382948875427,403.5373858251476,18.854415836956054,118.10677649280657,0.03916725516319275,372.8564893227616,162.26471856049838,-188.94458582976398,0.8950283527374268,545.4843175173078,37.89504515602991,-29.146630847372336,0.5910887718200684,432.35609806864545,152.83212915694824,-415.14315306482223,0.06184959411621094,808.407529135586,-74.40553401432989,75.96376210275095,0.1134808361530304,1761.45,1678.03,3.36,0.08,2735.08,630.18,6.85,138.41,2726.0,640.41,6.8,138.41,2670.76,717.66,7.55,157.26,1535.24,868.59,7.95,268.61,2507.8,874.38,6.92,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
30727,30727,969.4332281462506,1569227165.5316849,969.4332281462506,-82.36633608311016,631.7277084816226,147.1754982830869,578.4243432015885,0.9954270124435424,623.8508324747138,170.65090730756594,611.1714909555651,0.9970531463623048,644.1860849541283,117.0211028846235,615.7331285507291,0.9943881034851074,597.2627836149684,210.5656903690605,618.0892007936568,0.5833407044410706,602.1349561581537,67.04817747735639,620.4907546792148,0.7447477579116821,516.7924408977073,239.28768604740856,513.3758912174502,0.44605129957199097,503.5399576356462,11.550028637997393,496.1598552102913,0.7048676013946533,558.3099412005889,307.7612836593423,318.73868393030165,0.9504477977752686,554.6257547487971,-132.17000022967932,307.2056898900357,0.2816843390464783,704.8807255434807,333.6433750746313,145.8598814434271,0.8872610330581665,745.3496551352027,-148.28543939783643,148.50873283593756,0.8529950380325317,348.01603660084527,165.8815495066399,115.34799272880272,0.622955858707428,400.81516691309236,17.652810981521778,117.65973131641613,0.03537541627883911,339.9816104706695,189.61084478176102,-210.35462873781694,0.3575185537338257,549.3173771414201,38.777339357335755,-26.22274700692955,0.5884018540382385,427.1009993763639,144.16164419573204,-453.94244846327996,0.05002251267433167,807.8676021229143,-74.19490257995669,77.17558422172453,0.13243287801742554,1761.45,1678.1429756972518,3.3566771853749384,0.05674029762457014,2735.229526658128,630.0105364541217,6.82674029762457,138.41,2726.152849472753,640.2405364541219,6.833228146250613,138.41,2670.8563616241267,717.4274029762457,7.563291258500246,157.26,1534.974174829995,868.5833543707498,7.973259702375429,268.61,2508.029274209129,874.38,6.923322814625061,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a,27,1569226154
