,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
49486,49486,1581.8333096384913,1568298055.9583805,1581.8333096384913,-104.16227054969906,,556.1962818266552,185.2752223561066,759.5816332081076,0.9985461235046388,533.3542582295732,212.45461398544617,787.7825639918437,0.996976375579834,540.5242644121812,151.6055741236326,789.8794737586046,0.9992371797561646,500.0389457820385,245.00979512895265,769.7728194556996,0.7705407142639159,506.3006878737837,100.07269271417678,769.8859664768851,0.9866183996200562,449.200156869522,295.01494305599294,597.9522148436157,0.8340272903442383,425.2669061708135,6.615482806381596,576.9885443983936,0.9669498205184937,577.6728641060239,361.40907793597376,369.2480445414797,0.9488255381584167,313.69471393608416,-195.1957545666856,440.84003651698026,0.9455734491348268,782.4682388035832,363.686360644339,204.29690140892342,0.9535231590270996,192.71833394440202,-405.05059154577606,283.59157178181107,0.7061710357666016,427.28551767001335,231.63586947464862,149.18590259582774,0.1922130584716797,434.4162940834703,13.198620761359036,225.26207177547366,0.8578609824180603,802.6936857616208,271.3108454853453,60.94446264110241,0.03494173288345337,783.7517851996935,-44.90363174762926,119.23504964969206,0.1136084794998169,294.0362646219564,339.5819207574905,-763.1078396375693,0.009754866361618042,511.13893478128807,-96.58907239344322,-493.2157398538714,0.04087182879447937,1761.386669036151,1697.97661216853,2.27666903615087,358.75,283.1031461440813,2096.1900142169047,7.87664771079304,96.800127952147,,,,,,,,,,,,,4a,9,1568296430
49487,49487,1581.8703584657155,1568298055.995535,1581.8703584657155,,,555.8708678099463,185.9374830451591,759.2120269849472,0.9988069534301758,532.9294276224233,212.0530415398336,788.5918047031398,0.9972142577171326,539.7903899739948,151.8354255395293,790.2263461124678,0.9991762638092041,505.81494055510353,244.51075555642186,774.0167916936366,0.7405281066894531,506.11905140504876,99.58946589617685,770.2344486554549,0.986079752445221,446.0584042509543,295.59235183466734,596.7365517795859,0.8486638069152832,422.8414226638868,8.019660930806781,577.4968347090339,0.9637474417686462,580.1697368374894,359.61783094027686,371.93467450560547,0.9499192237854004,312.9894615075558,-195.56263392461238,439.8489369463169,0.946214199066162,777.9449232606751,362.903622149092,203.9149195535076,0.9653626680374146,199.2561615770651,-402.64523525994537,287.48287181408404,0.6449769139289856,436.0104733750956,229.6446417443317,153.7017452611661,0.2276397347450257,433.2406967151019,13.394384466562665,232.08967701669343,0.8024657964706421,768.8584335617363,258.81274787274305,41.63102604005246,0.1279812455177307,755.0179335432408,-48.94596821071861,102.18546558296312,0.0742526650428772,281.36162784554136,316.61753945169,-779.3720708569087,0.011557042598724363,512.3174727194124,-93.7887674923947,-490.3085881907015,0.05373886227607727,1761.3829641534287,1698.0618244711457,2.2729641534284526,358.75,283.39583187915224,2096.1677849205707,7.90628677257238,96.60006428513643,,,,,,,,,,,,,4a,9,1568296430
49488,49488,1581.9,1568298056.025261,1581.9,,,551.5425802578502,186.3211099180205,759.4367427914789,0.9986612796783448,536.4277331237108,212.33059672173616,789.9999970243614,0.9966766834259032,535.6888891400254,152.3722761766027,789.9923597031012,0.9991935491561892,503.47620958618256,246.83617169038246,773.8533512512565,0.7650245428085327,502.3829107779226,99.13100371059944,769.3391075154976,0.9851131439208984,452.7767811962832,296.51933917785175,582.3779514567534,0.6341722011566162,417.8866281429395,0.3915150660059403,565.6898180870244,0.3941962718963623,574.8887187896069,351.9401618125302,372.8302997180112,0.8778239488601685,311.3211322354047,-195.20766963040683,443.04288385957886,0.9057251811027528,765.590975779335,362.11851469041534,204.28452048674663,0.6916836500167847,192.0720357973064,-404.2193127768407,286.23803009515547,0.6749647855758667,433.8542632764946,224.8611616032639,157.43409780800943,0.6091657876968384,424.59761478016884,9.214708731839817,198.35867341126635,0.4934723377227783,743.474932855926,259.7538945480614,40.04675907116229,0.14570650458335874,799.6725492855029,-43.08237866405418,128.45411579708266,0.0756310224533081,278.153264819875,305.6556196007278,-779.6900190003165,0.009580314159393307,516.3490227078058,-92.75238888161377,-487.5354086825968,0.021636903285980225,1761.38,1698.13,2.27,358.75,283.63,2096.15,7.93,96.44,,,,,,,,,,,,,4a,9,1568296430
49489,49489,1581.9334022508822,1568298056.0586176,1581.9334022508822,,,547.8693030990913,186.27695912481738,757.8656619878403,0.9988560080528259,536.4811152559287,211.49613563583927,790.3750283963287,0.997317910194397,535.9567769263573,151.1797942528252,788.8838606237857,0.9992030262947084,508.2911747084684,244.57278993394684,775.6648726412873,0.7663292884826659,506.31903275346457,100.12613513127188,769.2999246362335,0.985580563545227,442.4119616346186,296.4184048718575,593.2487892020839,0.8404035568237305,416.62847542698,6.610684192035798,572.4108174025732,0.967077136039734,574.8130176299702,361.4036441130676,367.1576170068586,0.9459820985794068,312.93899580290275,-192.46842877074718,439.87378795270484,0.9464339613914492,778.5662987654563,361.86562903336835,200.1172473098956,0.9671709537506104,191.12878918023966,-402.9319605184471,285.2567889843465,0.6488176584243774,431.17585502448867,227.67463688712243,154.48702239156697,0.203950434923172,427.69439377900636,13.425956824444444,214.2037061924783,0.8709604740142822,729.9651383515018,259.55631043905345,38.74104678137411,0.17737749218940735,795.3839122866698,-43.99896063342996,127.4845689597775,0.13770917057991028,276.84842829095453,298.8751966232829,-780.2396165418927,0.01278182864189148,513.0131353269678,-89.5301874135268,-484.52343797874283,0.06412404775619507,1761.38,1698.2034849519407,2.2666597749117883,358.75,283.8905375568805,2096.1366390996477,7.906618424382515,96.18614289329588,,,,,,,,,,,,,4a,9,1568296430
49490,49490,1581.966588676831,1568298056.0917587,1581.966588676831,,,549.4699003693669,186.22693487679192,758.3227918242345,0.9988459944725036,536.4700869088754,211.83213097488988,790.4435423924263,0.9969899654388428,535.5453429917909,151.8359226370328,789.7124841068173,0.9992026090621948,498.7378428335244,245.90917846273163,771.9476220821089,0.7708618044853209,506.26543821985865,100.35585201346241,769.9361682401437,0.9869339466094972,441.4370638120556,297.90143787954605,594.0511281356454,0.8142700791358948,420.2787864119802,8.502976623064415,575.8812921381699,0.9732362031936646,574.2315420920106,358.91889806778937,372.9096573340922,0.9543245434761048,328.2614357953027,-187.9981486206524,446.42077595213004,0.9483598470687866,765.2369234750563,361.4305419022708,204.4321752381812,0.6989572644233704,196.42598673289902,-402.69724466185545,286.8115191356102,0.6850591897964478,427.3028792626343,227.25630436475186,148.53526089648858,0.29214513301849365,433.70538391115053,15.120209869611775,228.4183190265293,0.85439532995224,746.2091152049501,252.23524931264737,34.35989401473927,0.1042277216911316,751.7792191137275,-48.9497813322157,97.7641623845968,0.06896498799324036,285.0442678724521,297.82618134076785,-772.4144621111855,0.009112328290939331,514.0039433952635,-94.0199316092404,-488.3505743979948,0.022289127111434937,1761.38,1698.276495089028,2.263341132316908,358.75,284.1493916792812,2096.1233645292677,7.883387926218356,95.933926056085,,,,,,,,,,,,,4a,9,1568296430
49491,49491,1582.0,1568298056.1251245,1582.0,-77.57415880932643,,551.4988472094805,186.25429826901959,758.6846582650796,0.9987401366233826,532.6503753153352,211.6193583713159,789.6847711527159,0.9975415468215942,539.5128489672652,150.8972372827269,790.1287425974829,0.9991530179977416,503.8635016257471,244.4308962095213,774.2386380654359,0.7628656625747681,506.30819999215913,99.50415372133669,769.846392778379,0.9836271405220032,444.9738611094008,296.3332566323219,596.5174490118991,0.8335915207862854,420.7587139149667,5.0314853406899225,575.5195619759293,0.9662599563598632,580.9638288784465,355.0441948671253,380.30372576780985,0.9559491872787476,317.1967055943616,-191.25136309917244,447.364056069554,0.8858544826507568,762.2281819753775,362.2781490197033,206.4101359152353,0.7294940352439879,192.53169807570245,-402.79807918428736,284.1115329065633,0.683819591999054,431.1144379854586,229.3884531464641,154.58777001346198,0.19366765022277832,430.92823874254304,15.647870883245568,225.30813662145889,0.8352307677268982,799.7632643256053,266.45875281177683,65.93830651839016,0.050534188747406006,787.6965876667726,-43.632857650758886,120.15168904532507,0.12379837036132812,288.9649741464823,325.84059841240924,-767.9565325454381,0.010939866304397585,516.5339102652147,-88.9973737837783,-485.04869271877885,0.06854042410850525,1761.38,1698.35,2.26,358.75,284.41,2096.11,7.86,95.68,,,,,,,,,,,,,4a,9,1568296430
49492,49492,1582.033350629567,1568298056.1585307,1582.033350629567,,,551.6539760308093,186.0447397877264,758.6321518066479,0.9986191987991332,536.4961663262857,211.73073365994406,789.8698343340227,0.9968219995498656,536.2760464558432,151.38082145118238,788.7256232170871,0.9992236495018004,503.0083692652671,245.74634787180509,774.1804344340821,0.7630205750465393,498.9506717340084,99.38117298470213,767.8418047545223,0.9876526594161988,440.8184947252642,296.76136149802835,596.3044512325233,0.8349015116691589,420.135402195674,6.59032642984992,576.9024064580551,0.96851646900177,575.7780465051239,360.8748225390153,371.947763874712,0.9477582573890686,323.630331235946,-190.73774748689223,444.5284934934394,0.9514217376708984,762.4957869743954,362.327965285412,205.1766636353513,0.7267783880233765,176.9537911828101,-408.25694405824765,272.8201401384188,0.6935915946960449,437.56365013323585,228.65413142553226,155.51325866540066,0.2400586605072021,434.6956209104065,14.65443341699708,228.5996142270047,0.8804440498352051,789.6777390294867,256.6133831994556,59.98686422450425,0.11910301446914673,813.0778839468285,-43.227788347029794,135.5297930351931,0.16561532020568848,287.9882138100103,310.6874288956446,-773.8502011845571,0.01503095030784607,513.6159797271448,-89.08420899113402,-484.41248717864374,0.02790006995201111,1761.3766649370434,1698.426706448004,2.26,358.75,284.67346997357913,2096.0966597481734,7.863335062956697,95.42653521529104,,,,,,,,,,,,,4a,9,1568296430
49493,49493,1582.0670973270178,1568298056.1923337,1582.0670973270178,,,551.3430694799771,185.95900245586625,759.2728193300716,0.9989853501319884,532.1723472474134,212.20295087106868,790.6450676038176,0.99735426902771,535.5312291489524,150.9531050347063,789.7315895371042,0.9991661906242372,503.7703716037163,245.55345408016103,776.2295870243158,0.8054285049438477,505.35892814695984,99.63337704245676,770.6587625773959,0.9849215745925904,454.25264648521886,298.6265402919871,585.4134124200924,0.5476059913635254,427.92994252993515,-0.08744179537818653,568.861124691898,0.4225743114948273,580.9491210262498,353.61168030131796,379.7147507743544,0.8699620962142944,314.2801370754716,-193.69524776860828,440.0821070523471,0.8661357164382935,766.0113193882489,360.20035753360537,207.1365215275057,0.7060302495956421,162.4392188205309,-413.1305251274623,267.6441650740129,0.6289153099060059,434.6773003641249,226.93066558841468,156.92071421766894,0.6183128952980042,431.5674824073822,9.755310872472089,207.47411144185318,0.3840253353118897,773.7167676713149,252.1124822082993,44.78435285232753,0.10295936465263368,796.1606427680669,-42.41019733742879,125.79375956721633,0.11324504017829895,281.57070254060187,304.3594975213019,-777.9054414088807,0.009423345327377321,518.1827328472918,-93.98590947948477,-487.5829976944754,0.012444257736206056,1761.3732902672982,1698.5043238521412,2.26,358.75,284.94006888344103,2096.083161069193,7.866709732701786,95.17006031466431,,,,,,,,,,,,,4a,9,1568296430
49494,49494,1582.1,1568298056.2252913,1582.1,,,547.4067139294069,186.0837012746252,758.7585776616129,0.9988666772842408,535.7265562041904,212.235167180478,791.4458027523956,0.9971843957901,535.1780159560881,151.26581330167102,790.4298842960872,0.9991697072982788,504.8812376979683,246.4314020157725,774.5181884924057,0.8013719320297241,498.5287593612585,99.41491284648492,768.6332133812211,0.9862277507781982,444.5976823031888,298.841245337581,599.2083675436983,0.9792313575744628,419.64207193797057,-0.8814361979382941,562.7694002687793,0.3882609009742737,584.321086633729,358.1127367307476,375.2439876151865,0.945602297782898,322.23035619960945,-191.4042136036869,446.4486745085443,0.9678777456283568,777.8583148647926,362.09939082951513,201.7628380477047,0.9581912755966188,187.0986429620514,-406.29395737099935,278.8507800399875,0.6908295750617981,431.9890532377695,229.90038669895125,153.40441175912497,0.1932906806468964,423.26016597809166,5.521981039427068,196.248546488675,0.3327082097530365,808.5653197596927,266.85739936514784,69.99088416369841,0.019432127475738525,774.7184696398856,-44.03050265643088,113.05272120540268,0.2496168911457061,267.0743374921265,302.2654620831201,-794.4798723741221,0.013114511966705322,515.7175137443036,-92.81802115483757,-488.43177786613,0.0435752272605896,1761.37,1698.58,2.26,358.75,285.2,2096.07,7.87,94.92,,,,,,,,,,,,,4a,9,1568296430
49495,49495,1582.1332210875753,1568298056.2585034,1582.1332210875753,,,554.8665296309629,185.64518215199126,760.1019465223662,0.9986957311630248,533.1182191906879,211.74388178186138,788.7144015567177,0.997218906879425,535.6926132687773,152.19189991789014,789.428463180866,0.9991608262062072,506.04091665990836,245.5429819926596,772.2040771349574,0.7592983245849609,502.05006030047934,100.52397188993612,768.960912230839,0.9868126511573792,445.439201991302,297.7728091024974,597.0985027827214,0.8155308961868286,416.43484906855963,4.948070531765493,572.7799603089554,0.9672589302062988,579.9462247441301,357.96570210197814,373.92358859778665,0.9402880668640136,320.0403422978464,-192.85598468252442,440.0365031238212,0.9376256465911864,781.1300423782197,362.91166311124135,201.8390294187352,0.9683287143707277,186.2464970268052,-407.89390658372804,278.77342677050234,0.6908810138702393,431.60422134459793,226.69761773999008,150.46734627554738,0.2386995255947113,428.81079213792884,10.448204811352888,223.21865641545062,0.8651688694953918,781.1976637071108,256.7949275594724,49.95945848422996,0.10101079940795896,733.8285968650878,-49.40081808889841,84.87325414116387,0.2959393262863159,272.29875441102996,300.2535406856389,-787.878958932745,0.008993297815322876,511.08183283061027,-89.89270504822598,-491.62517012139404,0.046776443719863885,1761.37,1698.6530863926664,2.2533557824848867,358.75,285.4591244830894,2096.0600336737275,7.883288435030226,94.66419762566814,,,,,,,,,,,,,4a,9,1568296430
49496,49496,1582.1667052213354,1568298056.2919786,1582.1667052213354,-99.9224692561998,,555.6879963946765,185.46996851559842,759.4290957391838,0.9986265897750854,536.9601548557241,212.34938690878462,788.9586973427918,0.9972429871559144,546.0679827340059,152.41420260700383,791.781521220553,0.9991554021835328,508.2859914237742,245.90389237469014,771.5294310313063,0.7759546041488647,501.6892075185348,101.196272777951,770.2013592043949,0.9853066205978394,446.23316173176005,297.6385171478685,595.4401338874667,0.8102290630340576,415.7742596025788,3.729381243201973,574.301172041724,0.9660543203353882,583.4198439752554,360.22172861982887,376.46854448570684,0.9376078844070436,309.2243475359787,-193.93450423733063,435.99746956757247,0.9528632164001464,767.1529859640649,362.7483456312255,206.2685041351532,0.7168884873390198,180.1369040870186,-411.2837990201799,276.101779412879,0.6672115921974182,428.084022986992,229.2177335316515,146.5007811511046,0.2183586359024048,426.95754572149724,13.935762662817115,219.5056398236716,0.8500452041625977,777.1631297410406,253.40318689052663,51.56680799935134,0.06528365612030029,736.3828514124623,-50.0772549152984,87.53251240718257,0.08694273233413696,275.01135356330434,298.42007413707813,-785.5623022592885,0.01010751724243164,512.0664411578151,-92.47132856711106,-489.2989077353186,0.030544728040695187,1761.37,1698.7267514869384,2.2466589557328733,358.75,285.72030072641786,2096.0499884335995,7.896682088534253,94.40636979571563,,,,,,,,,,,,,4a,9,1568296430
49497,49497,1582.2,1568298056.3252645,1582.2,-99.9224692561998,,555.4825716563763,185.55518835288558,759.908106366091,0.9986580610275269,529.7953910314745,213.4353076581754,787.0357457018318,0.9969024658203124,548.6170931158906,152.7530857909746,792.2897675888275,0.9992307424545288,510.19010590681916,246.37475183424286,773.0770849732339,0.7781230807304382,502.31284020963034,100.7960537803693,768.9559445765013,0.9874500036239624,442.4624621470085,298.36091590800964,593.3213311360969,0.8147324323654175,428.82819066020414,11.843208016476321,579.7052527459397,0.9716490507125854,585.3537926177978,362.64222649645683,368.30378383936517,0.9422122836112976,318.20492650233973,-192.42550531679058,440.7776615840672,0.9501874446868896,775.0342824596536,365.7134351521572,199.4238082676072,0.9643361568450928,179.2921028554704,-411.02011053483596,274.99942435591896,0.6314254999160767,426.10391708760096,230.9626954779377,146.44880625653894,0.20286095142364505,432.6433780510393,14.253355857005156,218.8505780918137,0.8152787685394287,764.0818718338527,252.10181681962464,45.3121583822367,0.0321354866027832,788.6628452833078,-43.55822576983965,119.608625352682,0.07966408133506775,284.0073347431835,296.02042468318075,-774.4894799201912,0.010146886110305786,517.6643783239018,-98.61139335330317,-490.2809335261737,0.017127424478530884,1761.37,1698.8,2.24,358.75,285.98,2096.04,7.91,94.15,,,,,,,,,,,,,4a,9,1568296430
49498,49498,1582.2332244828212,1568298056.3586428,1582.2332244828212,-99.9224692561998,,552.0166848478569,186.25974387098597,758.4715297181633,0.9986951351165771,533.0082617552654,212.9902192261775,787.9841043911397,0.9967648983001708,545.6626261516035,153.93393351739172,790.1758346809556,0.9991538524627686,507.76261920713233,246.7262444639455,773.9860454334482,0.7844445705413818,502.7816801043083,101.45681621601429,768.039310427244,0.9874347448349,449.93324661425237,296.7519496768025,596.4179373330038,0.8202798366546631,425.68174646230415,7.360018835032688,577.6376151525579,0.9723948240280152,586.1710416540886,362.0138289436316,371.43703423885233,0.9450473785400392,317.68684415434603,-190.37069121508168,443.73891652694573,0.9482837915420532,775.1617476472858,363.7720292989988,199.74892981438407,0.9718867540359496,178.64389974632084,-407.48667639899145,275.8777721018931,0.6299360394477844,435.30078548745377,228.80917416592118,145.6890164207087,0.3215542733669281,426.1637767117061,15.852656601249304,215.2983623630521,0.8939165472984314,799.7086954146993,268.8963468823909,86.54022660741953,0.0466361939907074,744.4258958390471,-47.64813439538754,92.82136193918501,0.04222670197486877,296.5981538918997,298.0667538893272,-761.9813244034175,0.008005321025848389,517.5077518861821,-100.35422715307408,-489.54964831585175,0.03175148367881775,1761.3666775517174,1698.8764163104895,2.236677551717832,358.75,286.2424734142913,2096.0267102068715,7.91,93.89749393055523,,,,,,,,,,,,,4a,9,1568296430
49499,49499,1582.2665296542493,1568298056.3921022,1582.2665296542493,-99.9224692561998,,548.1263519040161,185.20101119286537,757.2999106502938,0.9987139701843262,533.1969008299018,212.22821597187408,788.0273569020952,0.9971537590026855,540.2713230961099,152.7969345657894,789.9346750928087,0.9991507530212402,503.9729153923317,247.9255700373814,773.251870258326,0.8246469497680664,498.5242371415682,101.24188436231545,768.2008847775764,0.9870709180831908,450.54950964933136,297.7339482405972,597.6001089687751,0.7989494800567627,416.2359079765585,8.795380460735325,575.2567845129938,0.9720779657363892,586.1211343835988,360.78711330363615,371.87877053302367,0.9435656070709229,318.13189575211175,-192.39325216154563,442.89867566148286,0.9391298294067384,777.8789713550482,363.01386031653885,202.6453951970947,0.9705688953399658,188.9975644981773,-405.83445800400716,282.2783848909363,0.6732741594314575,433.25974322826363,229.50876531676082,146.74912869295014,0.3135495185852051,421.0061762272236,11.339590423126323,217.77438948142586,0.8838862180709839,780.0434188143272,256.1174964820284,61.3575169015461,0.14949864149093628,792.4888464728198,-42.912381273565224,121.6673658537103,0.1480720341205597,286.07433624744624,297.62431612750765,-773.6935061017865,0.00934833288192749,518.6887240688651,-94.15866142064532,-487.01752160453873,0.05237400531768799,1761.3633470345749,1698.9530182047733,2.233347034575066,358.75,286.5055842685698,2096.0133881383003,7.91,93.64437462770502,,,,,,,,,,,,,4a,9,1568296430
49500,49500,1582.3,1568298056.4257276,1582.3,-101.58812713204814,,548.4444795214687,186.15303652866655,756.1546191170494,0.9985412359237672,531.4818731393196,214.0355190080772,787.3660131993573,0.9965776205062866,536.6354179513047,152.95883060148458,788.1437236445429,0.999212384223938,501.70722467907683,249.09646049922543,772.8651635144196,0.8219987750053406,502.14399671255273,101.6151547315762,768.7920540131447,0.9890840649604796,450.65181027625573,297.16743941811933,597.7024252052453,0.7920806407928467,420.3614545957902,7.421993548420197,575.7994752566694,0.9716367125511168,578.2465913057541,362.3054122774601,367.15015655527986,0.9492301940917968,334.61096887096414,-188.46576581502097,446.95123178927213,0.9392445087432858,776.3412823224287,364.7065896528392,198.06831952675617,0.96757173538208,191.65721560049732,-407.765737619538,282.00706676782863,0.6693075895309448,431.85061406134804,229.94322043100811,148.6329157619525,0.2283273935317993,427.0239959376195,15.546150411733821,217.1603883188622,0.9033676385879515,761.6747416124933,250.80617980617046,41.45868033286365,0.11256587505340576,818.0419814047008,-40.61732024184969,135.73523589637279,0.09595265984535216,273.6892139747442,299.10149034196814,-789.3972586773335,0.009630322456359863,517.6255109954589,-97.57282617767565,-491.7058151384867,0.02690690755844116,1761.36,1699.03,2.23,358.75,286.77,2096.0,7.91,93.39,,,,,,,,,,,,,4a,9,1568296430
49501,49501,1582.3334271265155,1568298056.459121,1582.3334271265155,-101.95781023640076,,560.193881661374,185.43037839521907,759.8862984717557,0.9983941316604614,532.9967777775004,212.9946401972478,788.2348430156029,0.9966798424720764,536.8845240024273,153.88394523491363,787.1292827050128,0.9992009401321412,499.6280302249797,249.5218001111491,772.5083117295575,0.8221149444580078,494.7009259263246,102.01293476515842,765.3862496378133,0.9868605136871338,447.01307428363884,297.69854057083217,595.3433843456996,0.8192538022994995,420.4130615044751,10.444457536945011,576.4643654158216,0.9729992151260376,585.5834984699138,359.78371179857123,371.31710706056367,0.9523303508758544,330.4951131201622,-191.89301745087658,445.8861369931317,0.933820366859436,778.2827438321184,362.8849875168492,201.83503867219648,0.9596990346908568,187.07388846590112,-407.724931937223,279.135951416733,0.7348083257675171,428.47716957927116,229.60093523948692,144.64968516046758,0.2982379794120789,434.06376845049317,17.458476053289555,228.27600129550822,0.8810362815856934,761.2206823816589,249.23442580276625,38.636750981785326,0.07192367315292357,817.3704614030368,-40.79348663466461,136.0155756265323,0.14503809809684753,263.8925501854875,299.38223634829205,-800.5467706636708,0.013405442237854004,516.3837171102808,-96.36189362889559,-492.19453571177087,0.04777368903160095,1761.36,1699.1035396783343,2.226657287348426,358.75,287.03407429947436,2095.9866291493936,7.893286436742128,93.19946537886022,,,,,,,,,,,,,4a,9,1568296430
49502,49502,1582.3669313400492,1568298056.4925914,1582.3669313400492,,,549.7473659532103,186.62116635380303,755.1786104225063,0.9983032941818236,533.3252273480067,213.53647566558143,787.8386220507048,0.996604323387146,540.5275722289769,153.84839900845662,788.2088835264836,0.9992139935493468,505.9325501669568,248.95588119167084,774.6590593757443,0.7991825342178345,496.3410062096323,102.53895905014404,766.1629270063343,0.988661766052246,446.6221074776228,299.0067291108513,594.9044275880398,0.8158947825431824,424.0393107241998,11.772690084560953,579.7184207020189,0.9734622836112976,571.628483226369,358.9180686599601,369.49913452880537,0.978598952293396,288.7187903320942,-206.08182353146927,432.0557215213939,0.38492101430892944,771.7425550331798,365.3719270187088,199.02670091703706,0.9677767157554626,206.60192706529514,-402.6735374435563,291.3421345389846,0.6922420263290405,436.2938463067096,230.61804484727958,144.9391616881507,0.3390098214149475,439.42902731614976,16.06293003019686,196.5592237368517,0.03625366091728209,799.469446802965,270.55005688666216,82.53112628998612,0.05691307783126831,816.1247788227278,-41.418187642244064,138.07392365696793,0.1503649652004242,279.2439848836229,327.18890646820273,-780.4682350000073,0.013929039239883423,517.4628792819353,-93.70376441875601,-486.77474091675913,0.0487363338470459,1761.36,1699.1772489481082,2.2233068659950868,358.75,287.29875758638815,2095.9732274639805,7.876534329975435,93.00849136171995,,,,,,,,,,,,,4a,9,1568296430
