,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,H_in-C_out.29_x,H_in-C_out.29_y,H_in-C_out.29_speed,H_in-C_out.29_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,scenario,participant_id,source_file
11875,11875,628.0334024827562,1568223943.59332,628.0334024827562,-84.51686739532667,,560.4155112220616,108.99116649715538,638.2844320411848,0.9966608881950378,573.9488174729499,136.65896931312594,677.6190118397158,0.9978649020195008,574.6046461890812,80.86493212433004,679.3497993774209,0.9917107820510864,554.3139958507264,181.81026834860802,698.0738162880111,0.9829682111740112,553.0916751490216,43.960934071802825,696.0656134783777,0.7814562320709229,414.0941280017868,257.21202049759734,530.2127158892308,0.6633025407791138,427.5898675407811,-21.67323594968478,533.1419486332144,0.04227283596992493,554.6618994883403,301.81070192250087,351.7448207648892,0.7256223559379578,489.9685638280082,-105.40027752178213,339.2745501896845,0.8016486763954163,719.9119905552127,322.5762222012796,150.11959078014434,0.5502997040748596,693.1421351614604,-163.11107806835454,170.82484595093834,0.7924710512161255,390.70072397648477,167.81314383871378,108.94198323701256,0.6214257478713989,402.4419715350653,-31.37938284618289,99.58039855715192,0.6272773742675781,615.8189536520579,154.96080426622638,-96.77768658159019,0.0827048122882843,552.2904745823012,-66.86933826905508,-208.88769253362682,0.02340799570083618,469.0745885805902,150.47611096549412,-535.2850998230633,0.006436258554458618,385.60334444530645,-87.64279738141045,-618.3544693404907,0.002767413854598999,3209.853340248276,799.8869916689534,4.71,0.4234024827560521,3203.43,384.71278013795165,7.970020744826816,179.77,,,,,3202.693340248276,531.7427801379516,7.966701241378026,179.46,3201.66,642.4127801379517,7.98331950344879,179.46,3200.733381737929,692.4961203862273,7.97331950344879,178.1898340413855,3196.8233402482756,805.3127801379517,7.97331950344879,179.64,3197.5933402482756,808.7161203862273,7.9633195034487905,179.64,3204.0533402482756,552.3860788965735,8.466701241378026,179.46,2931.837219862049,880.7433402482756,7.966659751724395,89.71,2662.267199117222,878.416804965512,7.953340248275605,75.35,3202.5333402482756,899.6260996414003,8.20331950344879,179.45,2648.296576772417,852.5371576275679,7.2933195034487905,351.57199183453264,3201.503340248276,1006.8560996414003,8.286659751724391,179.45,2675.516473048283,724.2937966344656,7.2133609931024205,337.35,2706.549668082771,675.6904356413631,7.956701241378028,322.4,3200.0533402482756,1158.389336165542,9.596659751724394,179.45,3206.0,724.1939003585996,8.21,359.99,,,,,,,,,,,,,3a,7,1568223547
11876,11876,628.0670117041509,1568223943.6271956,628.0670117041509,-90.21017233531029,,560.0873866430888,108.91219869679337,639.008941813684,0.9958087205886841,566.2193438647668,135.08535342018973,676.6179392919657,0.9976977705955504,582.0524652376322,80.91631774305701,684.3806054469281,0.9910351037979126,550.4302898195265,177.27322419997574,699.6925069479397,0.9814862012863159,555.5230536860506,42.2461953986677,700.2947440576773,0.7840354442596436,415.85967033726166,247.34544166496525,539.8964047405078,0.949150800704956,420.7576286762732,-17.40262233497549,541.6752228726738,0.34946587681770325,561.3615981355883,301.24238964381993,337.56584337452614,0.9079921245574952,503.61807339959006,-103.1870203587932,347.9667113569709,0.5936091542243958,713.9134914440172,326.7234112660386,143.11317276170072,0.5307049751281738,685.2906531089818,-166.55048657435916,166.80834359240075,0.5162280797958374,408.6054318947041,176.21686165305542,93.09205379369124,0.12363430857658385,391.1239776197596,-34.58034468719474,117.72929864362057,0.6838268041610718,694.1830821580377,158.6976138608566,-37.51680146842159,0.06397008895874022,700.0260354571196,-38.247692997856156,-37.905505394898,0.20669034123420715,460.00859734243517,162.62421479144967,-549.6537307088079,0.005881458520889282,379.72939934625464,-88.49011587607845,-630.8301620327518,0.0051666200160980225,3209.856701170416,800.0449550095093,4.71,0.4570117041508849,3203.43,384.44390636679293,7.980103511245265,179.77,,,,,3202.696701170415,531.4739063667929,7.983505852075442,179.46,3201.66,642.1439063667929,7.976597659169822,179.46,3200.756908192906,692.2306075372079,7.966597659169822,178.10917191003787,3196.826701170415,805.0439063667931,7.966597659169822,179.64,3197.596701170415,808.4506075372079,7.956597659169821,179.64,3204.056701170415,552.1004005147175,8.483505852075442,179.46,2932.106093633207,880.7467011704152,7.963298829584911,89.71,2662.525990121962,878.4840234083017,7.956701170415089,75.35,3202.536701170415,899.3505040259627,8.196597659169822,179.45,2648.252884784604,852.7757830994713,7.286597659169821,350.9199729394728,3201.5067011704155,1006.5805040259627,8.283298829584911,179.45,2675.422367228377,724.5189784178108,7.226804681660353,337.35,2706.388343820076,675.9021737361506,7.973505852075442,322.4,3200.056701170415,1158.0666876401515,9.593298829584912,179.45,3206.0,724.4694959740373,8.21,359.99,,,,,,,,,,,,,3a,7,1568223547
11877,11877,628.1,1568223943.6604455,628.1,,,560.2728004468274,109.42909482622332,638.5845577039903,0.9960509538650512,579.4586560149635,136.21707555343366,682.6761269199344,0.9981811642646792,580.9122255224834,77.81464953873828,683.8231202455728,0.9911789894104004,545.9542154493222,176.06183080760414,700.1462395939748,0.9667842388153076,550.401933294225,35.825689606821115,696.4618911556332,0.8112672567367554,417.3360291265025,248.58335319734948,537.6775761611314,0.9573072195053101,424.3019917984372,-16.990944648896306,532.1877725227041,0.0469537079334259,565.0151931572487,304.72186550773887,329.46772371922384,0.8632625341415405,507.2627846298377,-107.2751868037652,326.1666207609336,0.8960376977920532,717.1269375775265,323.80856322584117,149.29237117115554,0.821984589099884,672.6619901238186,-166.03776831381825,166.04994251108602,0.3850619196891785,423.5681544679286,179.39499107060752,59.8837600198504,0.022973895072937008,392.8660312905247,-37.83854066789212,129.5216950566161,0.5726873278617859,697.0534977228665,161.39627911843868,-47.733088450372755,0.038928985595703125,640.0425619809058,-34.081500051845445,-42.66982430386787,0.13092923164367676,438.2901610598162,157.50061950148444,-575.0954665590682,0.00925496220588684,403.5115163843565,-80.49227108350625,-612.1692062029331,0.011693388223648071,3209.86,800.2,4.71,0.49,3203.43,384.18,7.99,179.77,,,,,3202.7,531.21,8.0,179.46,3201.66,641.88,7.97,179.46,3200.78,691.97,7.96,178.03,3196.83,804.78,7.96,179.64,3197.6,808.19,7.95,179.64,3204.06,551.82,8.5,179.46,2932.37,880.75,7.96,89.71,2662.78,878.55,7.96,75.35,3202.54,899.08,8.19,179.45,2648.21,853.01,7.28,350.28,3201.51,1006.31,8.28,179.45,2675.33,724.74,7.24,337.35,2706.23,676.11,7.99,322.4,3200.06,1157.75,9.59,179.45,3206.0,724.74,8.21,359.99,,,,,,,,,,,,,3a,7,1568223547
11878,11878,628.133148558236,1568223943.6939929,628.133148558236,,,560.8019055624999,105.31224679421804,637.5509365964247,0.9935566782951356,564.398755771242,131.73979733195958,677.2359352099674,0.9977208971977234,572.0263046333292,73.85785130677519,680.6796482638204,0.9895686507225036,538.5933577715626,169.03761536734052,695.6392592624554,0.9751216173171996,534.6338941274589,29.80368608138577,686.7387947807811,0.7479269504547119,420.5729619104104,250.26075775373062,530.5720443351466,0.6215167045593262,429.4839209169648,-15.893643400186491,526.7667526597556,0.047371655702590935,557.1833641818223,301.7017868647686,337.60950926227133,0.5514762997627258,503.6458223956421,-110.69876971810244,332.8817105209738,0.7994188070297241,716.5834313598457,323.3010326605497,143.75949544076306,0.8450935482978821,654.1018021416104,-151.41670321946924,158.8972190750654,0.02680486440658569,409.8809544812605,166.40717696924588,70.23798955101793,0.3799034357070923,397.5323717776856,-36.51925919324118,135.69234365130345,0.5591256618499756,729.8579561081041,165.49208470071312,-14.93341159504564,0.2789759933948517,619.7822584764192,-32.60881813528452,-6.603640183274878,0.13608652353286746,425.3450027811482,163.64858141390386,-596.099730510844,0.010185956954956056,410.8221458302269,-88.26433137335606,-600.9619910810072,0.005378901958465576,3209.86,800.3557982237093,4.7033702883528,0.5198337024123998,3203.43,383.914811534112,7.983370288352799,179.77,,,,,3202.7033148558235,530.9481263899356,7.9867405767056,179.46,3201.6633148558235,641.614811534112,7.976629711647201,179.46,3200.803203990765,691.704811534112,7.956685144176401,177.9504434602336,3196.83,804.5181263899356,7.956685144176401,179.64,3197.6,807.9248115341119,7.9632594232944,179.64,3204.06,551.5415521108176,8.4734811534112,179.46,2932.6318736100648,880.75,7.96,89.71,2663.0451884658883,878.622926828119,7.96,75.1577383622312,3202.54,898.8081818224648,8.196629711647201,179.45,2648.166906874293,853.2486696192993,7.276685144176401,350.0114966782883,3201.513314855824,1006.0315521108175,8.2998891349416,179.45,2675.237184036939,724.9587804843576,7.2300554325292,337.35,2706.067572064644,676.3188359168868,7.9767405767056,322.4,3200.063314855824,1157.4317738409345,9.586685144176402,179.45,3206.0,725.0118181775351,8.216629711647201,359.99,,,,,,,,,,,,,3a,7,1568223547
11879,11879,628.1664667357709,1568223943.7277124,628.1664667357709,-102.10178810969956,,562.972866194664,98.22292100681507,642.070394753262,0.9956010580062866,564.8693131691283,126.9365879064757,678.5328651034248,0.9963524341583252,580.2910368524659,72.32817471913431,683.6585775849048,0.985149621963501,540.319661615581,167.96611340218362,699.4401885891756,0.9865577220916748,531.9237819935972,23.0811693152462,685.6541368565893,0.7732839584350586,419.4579909673626,251.21594317414971,544.0140520570346,0.9257612228393556,430.83291865074256,-28.679707486967825,535.6001304751062,0.3425120711326599,572.3425889128231,297.5769636692724,333.28428838260777,0.8154166936874391,489.26945531097715,-108.88718430884516,343.07600420027836,0.8414643406867981,714.7169753520634,323.6557440693845,147.0287057111342,0.8557915687561035,669.2987035526794,-161.8510882149723,160.95087582693873,0.5188784599304199,413.7738888332717,166.9047525468699,56.19601037079664,0.1698036789894104,399.5305769661803,-30.03829063528088,143.63429554802957,0.2497198581695557,644.527474130364,170.19908665743506,-110.96028615360531,0.041978418827056885,601.3273598626805,-26.53658247629182,21.48188570214313,0.1699240803718567,396.5422524707482,149.62673511574292,-621.6161926479513,0.007041841745376588,301.0006012296824,-126.70943192225359,-670.5257297579346,0.021848678588867188,3209.86,800.512393658123,4.6967066528458306,0.5498200621937599,3203.43,383.64826611383324,7.976706652845831,179.77,,,,,3202.7066466735773,530.6849127874103,7.973413305691662,179.46,3201.6666466735774,641.3482661138332,7.983293347154169,179.46,3200.8265267150405,691.4382661138333,7.953353326422915,177.87047983414996,3196.83,804.2549127874104,7.953353326422915,179.64,3197.6,807.6582661138333,7.976586694308338,179.64,3204.06,551.261679419525,8.446826611383324,179.46,2932.8950872125897,880.75,7.96,89.71,2663.311733886166,878.6962268186957,7.96,74.9644929325291,3202.54,898.5349727666791,8.203293347154169,179.45,2648.123593243498,853.48856049755,7.2733533264229155,349.7416194402562,3201.5166466735773,1005.7516794195246,8.319880041462506,179.45,2675.1438931398416,725.1786804560876,7.220059979268748,337.35,2705.904312994723,676.5287404353562,7.963413305691661,322.4,3200.0666466735775,1157.1119193365998,9.583353326422916,179.45,3206.0,725.2850272333209,8.22329334715417,359.99,,,,,,,,,,,,,3a,7,1568223547
11880,11880,628.2,1568223943.7616494,628.2,-87.1008386471345,,572.2597301230397,100.6427002785376,642.5371240035781,0.9963724613189696,565.4830880405294,127.8717918980228,677.2866043846601,0.99721759557724,585.1492749323459,72.18680916262359,683.4147983356668,0.9892492294311525,544.6007782455991,164.6013231696389,701.9179146091092,0.9866900444030762,527.0316355457992,19.481301304037945,682.3790082357652,0.7314873933792114,424.6611316957579,250.62796622849945,544.6598895096209,0.9420809745788574,428.24350671244315,-33.91589413696505,536.5520392202685,0.4968395829200745,565.8420569555476,300.35799700947905,330.8775666525757,0.7587502002716064,508.67348084492437,-102.74565374800396,342.376631635154,0.8589900732040405,712.568533762864,324.7166997470293,140.94755132310888,0.8586475849151611,662.8633588238845,-165.65358970162868,157.75744999441253,0.6387807130813599,420.046776866964,166.09306579576148,48.708247619953276,0.08178707957267761,394.8088265360238,-30.35059098238905,149.84399501205547,0.057238906621932976,612.6707713856665,176.1629309334536,-145.2832144236449,0.024937927722930908,619.2526290655696,-25.095679066938363,52.531587989400215,0.28170549869537354,372.193232546948,172.09454270631576,-643.5377360181618,0.003922194242477417,330.2498667741688,-141.61394433426628,-583.8449029196448,0.019568443298339844,3209.86,800.67,4.69,0.58,3203.43,383.38,7.97,179.77,,,,,3202.71,530.42,7.96,179.46,3201.67,641.08,7.99,179.46,3200.85,691.17,7.95,177.79,3196.83,803.99,7.95,179.64,3197.6,807.39,7.99,179.64,3204.06,550.98,8.42,179.46,2933.16,880.75,7.96,89.71,2663.58,878.77,7.96,74.77,3202.54,898.26,8.21,179.45,2648.08,853.73,7.27,349.47,3201.52,1005.47,8.34,179.45,2675.05,725.4,7.21,337.35,2705.74,676.74,7.95,322.4,3200.07,1156.79,9.58,179.45,3206.0,725.56,8.23,359.99,,,,,,,,,,,,,3a,7,1568223547
11881,11881,628.2329919039,1568223943.7948089,628.2329919039,-82.74033994370309,,563.2942309058325,97.70123482301688,643.2278138494564,0.9965875744819641,571.5773770178413,122.16521488832451,681.9966274280322,0.9681193828582764,579.2995703502344,68.69040169751736,679.0097693344917,0.9845566153526306,538.7688186925791,167.94372386811168,702.6645266644766,0.5106928348541261,532.4090964117893,15.218753874180384,684.3001683436505,0.5734920501708984,423.6054075780377,250.90294788949691,547.9747447688997,0.9330046772956848,420.13725142101464,-35.16701057259698,536.0877206947865,0.4197726547718048,574.4825655660683,297.622880839203,328.9281126759132,0.6625635623931885,514.9581860463477,-103.78154287617365,359.2450668780235,0.4832789599895477,712.7582404553764,326.6432140464923,139.2335562242697,0.82317054271698,671.0626190279627,-167.3935322009003,168.68953882898433,0.3948257565498352,433.7941678516796,168.0257054370709,47.760387084184195,0.10021188855171204,374.30377938579386,-27.726751832087537,167.2231769254332,0.6438868641853333,611.7802935715391,170.48258026839306,-147.64304042047658,0.06693723797798158,639.5807666597441,-16.350580196155015,65.08056464676838,0.3254995048046112,367.60545710993597,179.23265631779185,-662.0434021334381,0.003007262945175171,383.20902040936414,-141.55714408406527,-496.3298548749599,0.007913678884506227,3209.86329919039,800.8250619483299,4.693299190390001,0.6063935231200106,3203.43329919039,383.1160647687999,7.9732991903900015,179.77,,,,,3202.71,530.1560647687999,7.956700809609998,179.46,3201.67329919039,640.8160647688,7.983401619219997,179.46,3200.87969271351,690.9093639591897,7.95,177.71081943063996,3196.83329919039,803.7260647687999,7.95,179.64,3197.60329919039,807.1260647687999,7.980102428829997,179.64,3204.06329919039,550.7028680072399,8.429897571170004,179.46,2933.4239352312,880.75,7.96,89.71,2663.85383280237,878.86567652131,7.96,74.07057163731972,3202.54329919039,897.9894663880199,8.193504048049991,179.45,2648.0338113345397,853.9675417080801,7.276598380780003,349.47,3201.52329919039,1005.1961671976297,8.349897571170004,179.45,2674.95762266908,725.6210457561301,7.219897571170003,337.35,2705.5816388612798,676.9478489945701,7.9467008096099985,322.4,3200.07329919039,1156.47657691295,9.566803238439997,179.45,3206.0,725.8305336119802,8.223401619219999,359.99,,,,,,,,,,,,,3a,7,1568223547
11882,11882,628.2663272930845,1568223943.8283136,628.2663272930845,,,564.2283710816847,94.64787553091179,640.0957358324822,0.9954007267951964,575.5184740180853,119.55844680501578,683.6682698827588,0.9659885764122008,586.0207299367909,66.51488576640502,681.1785502167735,0.9820692539215088,531.0933621697844,168.35750191742991,698.8362742174835,0.4797651469707489,544.7502332265938,14.702681633907854,686.6140181155056,0.5916611552238464,423.62029185624016,250.2989839733805,548.0479054574707,0.9351987838745116,424.83500565589765,-37.325270833137225,536.9600727484818,0.3274528682231903,560.7430092276749,295.981280342061,343.1900126346419,0.6468187570571899,500.3327828839357,-107.72794673990127,353.9942295191408,0.4663089513778687,721.9574765271532,325.56392288441737,150.15261222018518,0.44618383049964905,671.5341428680878,-166.1232486982886,176.93193749629432,0.5116643309593201,413.7600735569288,165.4184886610691,52.74103869185096,0.03762531280517578,362.5660232509469,-25.679348608186444,175.9414640809919,0.6297814846038818,644.5082347870128,165.4718527719663,-108.79958179775744,0.053479939699172974,659.6020723632743,-13.245446629477325,78.75893538112743,0.5358214378356934,350.7781071834957,174.72869438142155,-677.797826980227,0.0031728148460388184,268.73802591627634,-182.40670020718585,-548.0093813929489,0.003222942352294922,3209.8666327293085,800.9817382774971,4.69663272930845,0.6330618344676014,3203.4366327293083,382.849381655324,7.97663272930845,179.77,,,,,3202.71,529.889381655324,7.95336727069155,179.46,3201.6766327293085,640.5493816553238,7.9767345413831,179.46,3200.909694563776,690.6460143846324,7.95,177.63081449659717,3196.8366327293083,803.4593816553239,7.95,179.64,3197.6066327293083,806.859381655324,7.970101812074651,179.64,3204.0666327293084,550.4228507380902,8.43989818792535,179.46,2933.690618344676,880.75,7.96,89.71,2664.130516532601,878.9623491499451,7.96,73.36386138660856,3202.5466327293084,897.7161161967073,8.17683635345775,179.45,2647.9871417896816,854.2075565102084,7.2832654586169,349.47,3201.5266327293084,1004.9194834673987,8.35989818792535,179.45,2674.8642835793635,725.844392863666,7.229898187925349,337.35,2705.4216289931946,677.1578619464324,7.9433672706915495,322.4,3200.076632729309,1156.1598907156972,9.553469082766199,179.45,3206.0,726.1038838032929,8.216734541383099,359.99,,,,,,,,,,,,,3a,7,1568223547
11883,11883,628.3,1568223943.8621573,628.3,-82.86065360584293,,571.463172407678,97.49760671518798,644.434800186835,0.9968110918998718,572.6496717338086,119.12727441598564,681.7615288313442,0.9748127460479736,581.6353112337957,65.9412274162501,678.446274222775,0.9831871390342712,517.2499798204384,170.74934787411257,693.3637485366786,0.948135256767273,544.8215152539002,14.574261790712132,685.5967012386859,0.45177969336509705,423.2771387857374,251.89751054853767,548.7599317439484,0.9375243186950684,423.4874141297257,-39.17112905280107,535.2881981077646,0.422561377286911,560.8217515125236,296.80516516965696,339.3329729063753,0.9146142005920408,520.4308327409832,-103.30446198765509,350.17134563233617,0.7307570576667786,718.9474891068669,330.6746165759003,139.96129493401136,0.8152462244033813,672.5507578660082,-166.37843650469756,167.5627815745391,0.6579445600509644,421.9100527421663,168.59762233058922,34.714064168407624,0.22237202525138847,372.3263442430298,-25.935020550699605,172.736387115817,0.5115222930908203,604.8757970901379,168.4671233270051,-150.1287656181949,0.10628929734230044,654.4761640833997,-14.701331784359072,79.84891916040421,0.11867603659629825,327.6732435197559,173.6449789137922,-700.223809728325,0.014599800109863281,370.0604304155234,-146.05705849044207,-426.3317060313912,0.004036128520965576,3209.87,801.14,4.7,0.66,3203.44,382.58,7.98,179.77,,,,,3202.71,529.62,7.95,179.46,3201.68,640.28,7.97,179.46,3200.94,690.38,7.95,177.55,3196.84,803.19,7.95,179.64,3197.61,806.59,7.96,179.64,3204.07,550.14,8.45,179.46,2933.96,880.75,7.96,89.71,2664.41,879.06,7.96,72.65,3202.55,897.44,8.16,179.45,2647.94,854.45,7.29,349.47,3201.53,1004.64,8.37,179.45,2674.77,726.07,7.24,337.35,2705.26,677.37,7.94,322.4,3200.08,1155.84,9.54,179.45,3206.0,726.38,8.21,359.99,,,,,,,,,,,,,3a,7,1568223547
11884,11884,628.3331731768617,1568223943.8956394,628.3331731768617,-82.06948996962687,,564.1671456142124,98.74241475601202,641.2731351936278,0.9970362186431884,570.3899784729628,120.80040842672369,677.1535820366953,0.9647836685180664,592.0489592938591,68.62490281947412,677.2039368771781,0.9859170913696288,525.010552220391,170.10353358406343,693.2499859978345,0.9265422821044922,555.2446829692077,15.09019812940669,686.4948016164631,0.5678844451904297,435.7023373214842,247.58361580683945,554.8855891812916,0.9480477571487428,419.01896118311004,-37.88798887959109,535.0597179386599,0.4376450479030609,572.4294848905063,300.0215929107779,333.53011379719237,0.7348546981811523,484.9923950872959,-106.60189436842676,349.24247374503034,0.5234082341194153,721.5165897683897,328.5874034169845,150.67479505238032,0.7746249437332153,687.7726762156642,-158.1397733398413,182.44487741690654,0.4942592084407806,406.9996397815049,169.30126617778328,29.72152459560806,0.15292420983314514,362.66527718593744,-25.51199135544384,176.60088790442288,0.5605748891830444,588.2719640888178,170.9737930883957,-169.01049869889528,0.04311871528625488,656.8039671342159,-15.602390242147946,77.9309154090448,0.27064186334609985,321.2224430128209,169.7409612735669,-707.1769119234746,0.005382448434829712,441.0881808036111,-110.42714312982606,-397.08160296686475,0.008961141109466553,3209.873317317686,801.2959139312508,4.706634635372369,0.6633173176861844,3203.44,382.31461458510523,7.98,179.77,,,,,3202.7133173176867,529.3546145851053,7.963269270744737,179.46,3201.683317317686,640.0179319027915,7.973317317686185,179.46,3200.973173176862,690.1146145851053,7.959951953058552,177.47038437553158,3196.84,802.9246145851052,7.963269270744737,179.64,3197.61,806.3246145851053,7.969951953058553,179.64,3204.073317317687,549.8580279966743,8.453317317686182,179.46,2934.2220680972086,880.7533173176863,7.956682682313817,89.71,2664.6256256496013,879.1296636714097,7.953365364627631,72.24196992459933,3202.553317317687,897.167979949733,8.156682682313816,179.45,2647.8968748700795,854.6855295557192,7.283365364627631,349.47,3201.53,1004.3613453143604,8.363365364627631,179.45,2674.680432422473,726.2922602849744,7.23336536462763,337.35,2705.097451433377,677.5789910142297,7.946634635372369,322.4,3200.083317317686,1155.5248548198124,9.520096093882891,179.45,3206.0,726.6520200502672,8.203365364627631,359.99,,,,,,,,,,,,,3a,7,1568223547
11885,11885,628.3664538333618,1568223943.92923,628.3664538333618,-82.92184694266115,,568.3264013717621,95.47264722646366,640.1293824690163,0.9972933530807496,573.8563358315835,117.4200395680185,677.9260013661095,0.9776608943939208,589.1352939826933,63.2476037354091,676.1878253775901,0.9833654761314392,527.7497676808271,167.68840396352869,688.8380206824835,0.96311354637146,539.2075122363327,14.12557599047151,678.3778016805047,0.5214240550994873,428.036394533363,245.73254253436846,552.2796733945122,0.9487727284431458,423.52790989940735,-38.14656635370324,535.2722173789155,0.4407511949539185,552.6281648957379,299.2049462837442,343.38837681910235,0.6594218015670776,500.404224265981,-105.85027071200979,349.130464324142,0.8273172378540039,714.3885043753253,330.12727477278,150.2943847519561,0.771361231803894,671.3421768358407,-161.69339345712194,173.59215062924957,0.4555376768112183,417.4541360327768,167.44922167402143,44.53876194031537,0.0634949803352356,367.28098219864165,-26.40945716137237,173.9151288584101,0.6853640079498291,614.2604246361702,167.03204357160791,-138.65889976417114,0.08935073018074036,651.0229587170446,-18.528937303923467,69.24520073115426,0.20633116364479065,305.27593149082674,168.53607992250775,-718.3960086456407,0.002865016460418701,502.26756529983993,-99.47067327585769,-393.5224525813422,0.003637462854385376,3209.876645383337,801.4523330167999,4.7132907666723405,0.6666453833361705,3203.44,382.0483693331064,7.98,179.77,,,,,3202.716645383336,529.0883693331064,7.976581533344683,179.46,3201.686645383337,639.7550147164425,7.9766453833361695,179.46,3201.006453833362,689.8483693331062,7.969936150008513,177.39051079993192,3196.84,802.6583693331064,7.976581533344683,179.64,3197.61,806.0583693331064,7.979936150008513,179.64,3204.076645383336,549.5751424164255,8.456645383336173,179.46,2934.4849852835573,880.7566453833361,7.953354616663829,89.71,2664.841949916851,879.1995530500595,7.9467092333276605,71.83261784965103,3202.556645383336,896.895078566434,8.15335461666383,179.45,2647.85361001663,854.9218222168681,7.27670923332766,349.47,3201.53,1004.0817877997616,8.356709233327656,179.45,2674.5905746499234,726.5152406835234,7.226709233327659,337.35,2704.934376216528,677.7886591501788,7.953290766672341,322.4,3200.086645383337,1155.2086885830638,9.500127699982977,179.45,3206.0,726.9249214335659,8.196709233327661,359.99,,,,,,,,,,,,,3a,7,1568223547
11886,11886,628.4,1568223943.9630885,628.4,-82.92184694266115,,564.9463005464453,90.70879186472945,639.1319755107437,0.9947752952575684,583.113022382262,115.46735539914823,685.0527215661803,0.9654157161712646,580.9086054799193,57.76732252405697,675.825560180697,0.9938327074050904,520.9673781193492,171.2113168869773,694.9109357295299,0.9390984773635864,572.6129296622221,19.532283479820848,696.8583806471072,0.8684672117233276,428.5673058138328,248.9165494662416,549.4433409597582,0.9410650730133056,419.40265826066366,-38.619024800297204,534.4675975867906,0.4024523496627808,570.480864362979,302.4349678990516,335.52887711893544,0.7411690950393677,491.4208509967085,-99.4534903162,328.36401925099176,0.8539474010467529,714.0675292549444,333.5264940094859,138.03590621795072,0.8007927536964417,659.4302907702522,-149.4711093557116,164.43548546782557,0.03192353248596192,412.29922570962003,166.2167573155814,55.93251651199937,0.06432297825813292,362.78488061562484,-26.96242571990963,172.72668758004815,0.8171179294586182,623.2986967113609,155.54639860512506,-129.32011412887869,0.061528921127319336,644.2747165252042,-20.57717673097214,62.361310495148075,0.11460456252098085,235.47679745120232,146.0621874768051,-782.2109490080742,0.006853669881820679,523.018434721817,-92.34676604502785,-401.38999515956175,0.02806931734085083,3209.88,801.61,4.72,0.67,3203.44,381.78,7.98,179.77,,,,,3202.72,528.82,7.99,179.46,3201.69,639.49,7.98,179.46,3201.04,689.58,7.98,177.31,3196.84,802.39,7.99,179.64,3197.61,805.79,7.99,179.64,3204.08,549.29,8.46,179.46,2934.75,880.76,7.95,89.71,2665.06,879.27,7.94,71.42,3202.56,896.62,8.15,179.45,2647.81,855.16,7.27,349.47,3201.53,1003.8,8.35,179.45,2674.5,726.74,7.22,337.35,2704.77,678.0,7.96,322.4,3200.09,1154.89,9.48,179.45,3206.0,727.2,8.19,359.99,,,,,,,,,,,,,3a,7,1568223547
