,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,Q_in-J_out.1_x,Q_in-J_out.1_y,Q_in-J_out.1_speed,Q_in-J_out.1_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,scenario,participant_id,source_file
15217,15217,461.07508625,1569226657.2776375,461.07508625,-76.20613489294969,620.2703009432453,64.62451402216543,592.5694502973313,0.99577134847641,617.9222791175496,95.62284506561916,625.5257201961907,0.998665690422058,642.5270775289266,37.6795887671953,635.950370006027,0.9824607372283936,571.00158254762,143.14870511661522,619.8823378435661,0.8416810035705566,621.0826881943817,-2.801903375514477,642.7361060858557,0.7863090038299559,507.7199975310559,174.92462993873662,509.3152028912336,0.8807032108306885,497.63371343395744,-66.38952192619013,498.4305088140865,0.8920727968215942,561.3392673311963,253.19849171423888,328.6360989262791,0.9832293391227722,552.9215270079915,-169.01101520587528,302.96656827688656,0.5021230578422546,697.6389037614124,300.4778964452841,147.46081880556298,0.4896408319473266,678.264347724664,-218.8398798315671,133.36236103271702,0.7642997503280641,355.7118397974241,150.1350448930599,157.8472408099214,0.6711466312408447,346.5703259101955,-37.53015305949864,129.13221094419382,0.6087499856948853,522.749807132317,189.19745587939653,-49.89158613474413,0.20872753858566284,407.6654321961882,-18.22068920877714,-167.2355246489222,0.3607272505760193,200.52113060945567,222.0930824386377,-749.4105384020586,0.030887037515640262,444.9892259132645,-61.177313973896354,-496.05942500876006,0.7086176872253418,3211.432422375,820.172939875,5.08,349.2279571250001,,,,,3205.397508625,116.11187037499994,7.282491374999998,179.26,3203.167508625,450.376887625,7.1350172500000015,179.77,3202.95,504.11436175,7.372491374999999,179.53508625,3207.747508625,54.32422374999992,8.957543125000004,179.26,3197.25,737.7968186249999,7.9624568749999955,179.64,3196.877508625,797.06931,7.975017250000002,179.64,3206.00501725,189.03169787499994,9.344948249999996,179.26,3022.03069,881.19,7.967474124999997,89.71,3050.06069,881.33,7.970034500000003,89.71,2929.84069,880.73,7.987508625000001,89.71,2866.51069,880.41,7.947474124999998,89.69,2869.7006899999997,881.53,7.995017250000003,89.69,2810.19069,880.11,7.957508625000001,89.69,2692.95560375,879.787508625,6.967508625000002,89.69,2692.0808625,880.617543125,9.98006900000001,88.64481024999998,2700.032077375,684.153043375,7.982525875000002,322.4,3200.1,1153.4318013749996,8.12242237499999,179.45,3205.99,776.6881641250002,7.717715625000024,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15218,15218,461.1,1569226657.310901,461.1,-76.0723964597622,623.5082008076305,70.81610432245044,595.9902290008737,0.9972577095031738,617.3761022222961,103.20468301803804,626.6951300993779,0.9987203478813172,639.9867254568519,46.90496037229881,634.9847695026294,0.9836912155151368,565.0613351831641,149.9176988341816,620.5435984578594,0.8349683284759521,619.0405446220033,2.384937708657972,640.2123276914826,0.8453626036643982,511.12135477456087,178.96614925972938,513.8068946977182,0.9197153449058532,503.8411907768908,-51.36431275451808,501.6263692508488,0.18233221769332889,555.1382545476542,245.8008103072372,333.53003692629983,0.4854347109794617,548.7552054719897,-177.9436618046931,297.4643613971698,0.9615520238876344,706.6222632540064,295.44859004684884,150.47385119625875,0.5495814085006714,684.3273155671415,-222.41847640299412,129.62683943984985,0.943483591079712,359.5063962565247,154.5863034514133,163.9943549521002,0.7882527112960815,345.2324906766384,-38.889368191204255,124.7611662629108,0.6137377023696899,532.4585357864121,184.9083010267413,-35.53079950368203,0.221032053232193,400.53370466415663,-30.42734327263936,-164.0834063770966,0.5227556228637695,155.38187651317617,210.51705187400185,-753.6793662360733,0.06850215792655945,415.6507029147901,-68.51725830819395,-508.8489683176893,0.669296383857727,3211.41,820.3,5.08,349.36,,,,,3205.4,115.93,7.28,179.26,3203.17,450.2,7.14,179.77,3202.95,503.93,7.37,179.56,3207.75,54.1,8.97,179.26,3197.25,737.6,7.95,179.64,3196.88,796.87,7.98,179.64,3206.01,188.8,9.33,179.26,3022.23,881.19,7.96,89.71,3050.26,881.33,7.98,89.71,2930.04,880.73,7.99,89.71,2866.71,880.41,7.94,89.69,2869.9,881.53,8.0,89.69,2810.39,880.11,7.96,89.69,2693.13,879.79,6.97,89.69,2692.33,880.63,10.0,88.59,2699.91,684.31,7.99,322.4,3200.1,1153.23,8.1,179.45,3205.99,776.88,7.78,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15219,15219,461.1498400562032,1569226657.3442216,461.1498400562032,,628.0071169386499,75.08752287580988,596.2287108162383,0.9979630112648008,625.2138312142516,106.23100693061569,627.820242666824,0.9985530376434326,634.1238116455354,49.72395528954689,631.8968612468593,0.9831117987632751,570.804947511856,150.89528387005691,623.1063684324563,0.8128916025161743,612.3867975608298,2.5921094004917578,636.6467417699971,0.8763146400451659,505.9979769900067,179.72885366362868,515.6507266461714,0.890247106552124,507.6974683951337,-44.472985270840795,507.24572605423447,0.15250340104103088,555.2050729633229,246.90003019631507,340.56669581348115,0.44276222586631775,551.4248200760106,-180.02058072756668,301.5964246661118,0.9338168501853944,704.0810204868724,290.82972121012443,154.03533905127762,0.5826253294944763,690.7491457223673,-224.8904726525845,131.28743415593215,0.9145307540893556,359.22325851510385,154.62634371851738,166.7860935612519,0.7774620652198792,345.80640142791566,-45.25510865405797,120.82822418381028,0.6515519618988037,551.4799599738559,184.48881643348855,-3.7659405879069823,0.4768950045108795,372.1863665443754,-37.946533953481385,-183.9809425636297,0.8684415817260742,107.17057659027901,239.9497988994035,-781.5778940565065,0.0156896710395813,354.76665210758483,-67.59368757301193,-561.8246004180819,0.6313682794570923,3211.3701279550373,820.5492002810159,5.08,349.6490723259787,,,,,3205.404984005621,115.56616758971646,7.28,179.26,3203.17,449.8461356009571,7.135015994379677,179.77,3202.95,503.56118358409617,7.379968011240645,179.6297760786845,,,,,3197.254984005621,737.2012795503744,7.95,179.64,3196.88,796.4762635559946,7.965047983139032,179.64,3206.0149840056206,188.33150347168967,9.354920028101613,179.26,3022.6287204496252,881.1949840056204,7.964984005620322,89.71,3050.653736444005,881.3349840056204,7.975015994379678,89.71,2930.438720449625,880.7349840056204,7.99,89.71,2867.1037364440053,880.4149840056202,7.949968011240644,89.69,2870.293736444005,881.53,7.9700959662780635,89.69,2810.783736444005,880.1149840056204,7.964984005620322,89.69,2693.4788803934225,879.79,6.960031988759355,89.69,2692.823416556412,880.6648880393421,9.970095966278064,88.4803518763529,2699.6657837246044,684.6239923540803,7.99,322.4,3200.1049840056207,1152.8213115391334,8.144856050582902,179.45,3205.99,777.2538004215241,7.6354638370106445,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15220,15220,461.2,1569226657.377756,461.2,,617.3151240494269,83.37753660360477,594.3874829187719,0.9987109899520874,620.001498676207,107.67412512314873,627.0647561791645,0.9955120086669922,633.7693279556905,56.79904049124317,632.6137191343486,0.9873831272125244,576.1965378676649,151.87953627966868,623.7549578683803,0.8123983144760132,598.7058488929555,9.035570442362491,629.9055825309417,0.9485585689544678,502.60661789401803,185.8143403238554,504.0617458146077,0.7385010719299316,504.87098011542463,-55.94596293515068,484.99655583641646,0.9359668493270874,552.4885730969296,247.2738021222583,339.9117114453769,0.4134591817855835,549.4849214096654,-173.51902759705766,307.93485329960146,0.3898933529853821,703.9272519559723,284.8508344162147,153.0800018646876,0.6761944890022278,691.2630870769832,-227.4143879549437,131.318588402505,0.9054192304611206,385.21647194242064,144.70226339912173,187.05626362341354,0.7666497230529785,360.55145979988885,-38.919414301519225,134.22569513186852,0.09219306707382202,559.7262599147458,192.37970294392787,11.21087753620293,0.6708376407623291,365.9146062433033,-35.33094607314943,-190.95536448278455,0.5649921894073486,142.05933294457478,221.5270669308155,-733.3512449953557,0.05728226900100707,308.9315931255578,-68.49308851046612,-616.8869367274534,0.2565016746520996,3211.33,820.8,5.08,349.94,,,,,3205.41,115.2,7.28,179.26,3203.17,449.49,7.13,179.77,3202.95,503.19,7.39,179.7,,,,,3197.26,736.8,7.95,179.64,3196.88,796.08,7.95,179.64,3206.02,187.86,9.38,179.26,3023.03,881.2,7.97,89.71,3051.05,881.34,7.97,89.71,2930.84,880.74,7.99,89.71,2867.5,880.42,7.96,89.69,2870.69,881.53,7.94,89.69,2811.18,880.12,7.97,89.69,2693.83,879.79,6.95,89.69,2693.32,880.7,9.94,88.37,2699.42,684.94,7.99,322.4,3200.11,1152.41,8.19,179.45,3205.99,777.63,7.49,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15221,15221,461.23320814465615,1569226657.4109592,461.23320814465615,,617.2676575856008,86.97673645342823,593.2897943634482,0.9987239837646484,618.4955338495888,111.8740962450803,625.5803169301064,0.9933791160583496,634.2352108859783,59.481919204277105,631.8117280393333,0.9880310297012328,572.8556709395665,154.2715060262309,623.0742881397192,0.7219542264938354,589.3044306192405,10.372907367302552,630.4198768906654,0.7114301323890686,505.8046373078438,182.78173459127467,513.2320193139867,0.8789246678352356,505.2669584300047,-59.85896080282062,481.12879433260423,0.9331887364387512,553.9000005775079,244.47361740142398,333.4029708710161,0.8823685646057129,552.0319448015322,-169.2351820099129,312.0679829732905,0.452095091342926,710.7897053555946,279.8068269317962,156.42035469578263,0.8518314957618713,690.6973091295919,-229.59949915635792,132.51885169859332,0.9184780120849608,383.82885960071786,138.26481201852584,189.10650646932496,0.7997102737426758,360.7362220013628,-36.840717807547726,143.67422093405574,0.06881508231163025,541.7960890868819,195.92368155998844,-1.8146268567158759,0.4050987958908081,360.20859569675764,-38.886651780129384,-176.2934200374804,0.25580763816833496,170.14935548597143,215.28341114840813,-699.4868171907402,0.04832553863525391,277.7589433803487,-67.6128662891054,-620.1259662033921,0.16019371151924133,3211.30675429874,820.9693615377462,5.0866416289312175,350.18241945598953,,,,,3205.413320814465,114.95758054401053,7.276679185534391,179.26,3203.17,449.25422217294175,7.120037556603172,179.77,3202.953320814465,502.9442597295449,7.393320814465609,179.72988733019048,,,,,3197.26,736.537655657217,7.946679185534391,179.64,3196.883320814465,795.8143348427514,7.963283257862438,179.64,3206.0233208144646,187.54452262576714,9.396604072328046,179.26,3023.295665157249,881.2,7.979962443396827,89.71,3051.315665157249,881.34,7.963358371068781,89.71,2931.105665157249,880.74,7.980037556603173,89.71,2867.7656651572493,880.42,7.969962443396827,89.69,2870.9556651572493,881.5333208144656,7.953283257862438,89.69,2811.445665157249,880.12,7.973320814465609,89.69,2694.0591361981274,879.79,6.9533208144656085,89.69,2693.648760632095,880.7232457012593,9.94332081446561,88.2969420817566,2699.260600905651,685.1492113113335,7.976716742137562,322.4,3200.113320814465,1152.1376932138198,8.196641628931218,179.45,3205.99,777.885702713852,7.53649140251853,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15222,15222,461.2670112335973,1569226657.4447572,461.2670112335973,-87.24579431201845,616.8647843108073,88.78156171579188,594.4191041626475,0.9987061023712158,621.9109096673737,113.49639517026259,627.0164348087533,0.990462064743042,631.468019274753,60.70049392440385,628.9854697279931,0.9632804393768308,584.9364506043007,153.36004073992814,627.9979520879602,0.6577264666557312,581.2328816673203,9.433855374482237,628.2217373325411,0.7458040714263916,503.61770416215415,184.59588520233794,509.0446065502076,0.8700283765792847,501.0696650507986,-54.84499172958318,491.7611743339578,0.9128465056419371,549.6402493844955,237.46025480318332,330.50843287843946,0.9141725301742554,547.2218085411372,-168.02564841159347,316.9169556198817,0.5012475848197937,721.8934780459834,282.61466579317,164.48358125557888,0.8347939252853394,675.0950091044615,-226.29290315217773,138.5446942436562,0.8404081463813782,376.3776473078303,121.67920557040058,163.5749042197296,0.7160311937332153,342.9889414854013,-33.05244356888189,111.88698497006244,0.014275133609771729,553.8251140054189,173.9186439326453,7.090840245847032,0.639930009841919,367.14777119940806,-37.36337348124822,-198.82140044953013,0.4719374775886536,275.89444269726096,202.19872978262435,-599.5158426680259,0.07287934422492981,311.194203212426,-89.22700040934673,-641.3107607636838,0.19077208638191226,3211.283092136482,821.1417572913463,5.093402246719462,350.4291820052604,,,,,3205.41670112336,114.71081799473964,7.2732988766402675,179.26,3203.17,449.01422024145904,7.109896629920807,179.77,3202.95670112336,502.69411687137983,7.3967011233597315,179.76031011023758,,,,,3197.26,736.2706112545814,7.943298876640268,179.64,3196.88670112336,795.5439101312214,7.976804493438925,179.64,3206.02670112336,187.22339328082558,9.413505616798655,179.26,3023.566089868779,881.2,7.9901033700791935,89.71,3051.586089868779,881.34,7.956597753280537,89.71,2931.3760898687788,880.74,7.9698966299208065,89.71,2868.0360898687786,880.42,7.980103370079193,89.69,2871.226089868778,881.5367011233596,7.966804493438924,89.69,2811.716089868779,880.12,7.9767011233597325,89.69,2694.292377511821,879.79,6.956701123359731,89.69,2693.9834112126127,880.7469078635181,9.94670112335973,88.22257528608591,2699.098346078733,685.3621707716633,7.9631955065610756,322.4,3200.11670112336,1151.8605078845019,8.203402246719463,179.45,3205.99,778.1459864986992,7.583815727036238,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15223,15223,461.3,1569226657.477741,461.3,,617.7614609634818,87.52527991272233,592.0710594092283,0.9986216425895692,619.1607928068883,113.62221328687588,624.4697628634573,0.9930717945098876,633.7886345823113,61.42535385947696,632.5222792928172,0.9832023382186892,584.4192898466091,155.29027167003218,627.8966876661012,0.6165647506713867,580.099887007945,9.860925939109592,627.6198292655664,0.6962181925773621,495.56133815451636,182.93794336691468,506.677354300082,0.8256316184997559,501.4313879520276,-60.368140113750016,490.05950445165377,0.8601487278938293,546.3315159111379,238.94076227597242,325.87923988727096,0.8877303600311279,538.3974268391104,-169.3063655833729,316.9515537425048,0.4917633533477783,723.846510236851,281.8392780530885,164.03319123341126,0.8496701717376709,665.4979839169157,-229.9245518802781,136.61661852988937,0.8352342844009399,382.1939162871112,108.5355177900514,152.95203241664004,0.5329259037971497,337.1818262234612,-51.93955556223403,122.18449111854879,0.5821903944015503,555.8752337908431,157.90200356618863,8.297470555273181,0.6671872735023499,669.0500914068929,-40.89687987195129,-18.804929190649034,0.8267208337783813,397.8675363875258,192.43428007550025,-488.0918972522339,0.07921195030212402,321.56781556702265,-95.37838887513549,-651.4694830459888,0.0971296727657318,3211.26,821.31,5.1,350.67,,,,,3205.42,114.47,7.27,179.26,3203.17,448.78,7.1,179.77,3202.96,502.45,7.4,179.79,,,,,3197.26,736.01,7.94,179.64,3196.89,795.28,7.99,179.64,3206.03,186.91,9.43,179.26,3023.83,881.2,8.0,89.71,3051.85,881.34,7.95,89.71,2931.64,880.74,7.96,89.71,2868.3,880.42,7.99,89.69,2871.49,881.54,7.98,89.69,2811.98,880.12,7.98,89.69,2694.52,879.79,6.96,89.69,2694.31,880.77,9.95,88.15,2698.94,685.57,7.95,322.4,3200.12,1151.59,8.21,179.45,3205.99,778.4,7.63,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15224,15224,461.33343433283073,1569226657.5111525,461.33343433283073,-84.09735271178799,614.2299981894788,85.68430894698399,590.4899137976554,0.9985979795455932,619.1808260248538,111.5177991850598,623.5352979004542,0.9944798946380616,634.2683778784949,59.941983747985326,631.7515985394164,0.9843223094940186,572.4117165083915,156.73736604905673,621.0235283632112,0.6573233008384705,594.7873022674536,8.249593586817923,634.0309736743545,0.5919551849365234,503.0684723844391,187.5657172956696,497.82196906925935,0.8146952390670776,497.2968015250683,-59.403512181146965,488.5547691490319,0.8709888458251953,553.2523409430262,229.89133337485376,318.26659918447336,0.8948082923889159,542.985287207109,-170.39925232773115,318.9599587878276,0.4263016283512116,724.9040972449322,277.2204845826469,161.3231358962935,0.8062955141067505,689.8133924814508,-225.86989756136558,129.66708579694242,0.9046361446380616,380.7151323444065,109.0233072640414,145.9001296428377,0.5687386989593506,315.13313233615924,-55.56776164618296,92.48446718597059,0.10589820146560668,567.4247212663107,166.19371920259738,-9.167997659757704,0.1576167345046997,760.0346668496018,-37.88547854235274,33.53031214254423,0.6670734286308289,420.7613970765908,189.09687707848823,-521.0648576785936,0.03211796283721924,360.7313773723751,-92.80069537902821,-614.8616145814607,0.06413447856903076,3211.236595967019,821.4838585307198,5.106686866566147,350.9107271963813,,,,,3205.423343433283,114.22927280361871,7.273343433283073,179.26,3203.17,448.5426162369018,7.1,179.77,3202.96,502.20258593705256,7.393313133433852,179.78331313343386,,,,,3197.263343433284,735.7425253373541,7.956717166415367,179.64,3196.89,795.0125253373541,7.976626266867705,179.64,3206.033343433284,186.59906070467414,9.413282833584633,179.26,3024.0941312293626,881.2033434332831,7.983282833584633,89.71,3052.114131229363,881.3433434332829,7.95,89.71,2931.904131229363,880.7433434332829,7.9633434332830735,89.71,2868.567474662646,880.42,7.99,89.69,2871.757474662645,881.54,7.98,89.69,2812.2441312293627,880.12,7.9666262668677055,89.69,2694.754040329815,879.793343433283,6.9700302998492205,89.69,2694.6443433283075,880.7967474662646,9.96003029984922,88.15,2698.776171769129,685.7839797301167,7.956686866566148,322.4,3200.123343433283,1151.3158384707879,8.176565667169267,179.45,3205.99,778.6607877960797,7.713585832076834,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15225,15225,461.3675817857347,1569226657.5452766,461.3675817857347,-87.30487064322334,617.3856206703282,80.82796744006541,591.3921673820616,0.997877597808838,622.2263294350045,106.44718751019128,625.2084599021242,0.992999792098999,636.5318433089351,56.366551708954255,633.121354617105,0.9818449616432192,563.5814765881647,156.57800330541556,615.222187719294,0.7405170202255249,587.0608431332796,9.624162367483706,627.9296638384019,0.9482312202453612,502.4301080081491,190.46529391786706,489.562998719922,0.8293699026107788,498.6133060578038,-63.68274664037135,483.4499286292768,0.8960867524147034,528.0972688304241,226.72592410269246,292.7743308982333,0.23990994691848755,541.6932885272208,-175.12642438085166,309.0065583359189,0.14264053106307986,718.0026672413298,263.8192995993518,160.52404332022547,0.2981127798557281,686.886224917724,-235.00481726137784,128.65102337981958,0.8868223428726196,376.286473049298,118.27961951571376,155.138369945912,0.7951765060424805,320.8503080127288,-56.11059145303732,95.9971933426123,0.10713639855384828,527.9052715423494,151.56563304397685,-46.855837308300856,0.7815185785293579,758.3635531089494,-34.68922419357572,25.329529371150073,0.6254746913909912,482.8257690722374,186.7248750481737,-484.5169308450982,0.11227431893348694,441.2799921705528,-82.30010418592235,-530.6717577701771,0.041046887636184685,3211.2126927499853,821.6614252858208,5.113516357146948,351.1565888572901,,,,,3205.426758178573,113.98341114270987,7.276758178573473,179.26,3203.17,448.30016932128336,7.1,179.77,3202.96,501.9498947855629,7.386483642853053,179.7764836428531,,,,,3197.2667581785736,735.4693457141221,7.9737908928673695,179.64,3196.89,794.7393457141221,7.962967285706104,179.64,3206.0367581785736,186.28148939266688,9.39620910713263,179.26,3024.3638961073048,881.2067581785734,7.96620910713263,89.71,3052.3838961073047,881.3467581785735,7.95,89.71,2932.1738961073042,880.7467581785735,7.966758178573474,89.71,2868.8406542858784,880.42,7.99,89.69,2872.0306542858784,881.54,7.98,89.69,2812.513896107305,880.12,7.952967285706104,89.69,2694.993072500143,879.7967581785733,6.980274535720422,89.69,2694.9858178573472,880.8240654285878,9.970274535720424,88.15,2698.6088492499,686.0025234287024,7.963516357146947,322.4,3200.1267581785737,1151.035829356975,8.142418214265259,179.45,3205.99,778.9271379287309,7.798954464336849,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15226,15226,461.4,1569226657.5776727,461.4,-82.5990809294808,618.0062124511712,72.6757225850495,589.2594549377203,0.997492253780365,609.152155461864,107.63415963423824,618.2314615615808,0.9983338117599488,623.537448861818,50.6741054208311,627.4600617489607,0.9862979054450988,579.6517998969379,149.71563824863998,620.5617992506062,0.8092024922370911,587.1551935243535,6.3422221691566705,629.8906195474474,0.8518930077552795,505.9108349595214,175.21817367878768,498.1817585404383,0.8381310701370239,493.2153200270836,-65.49319494002442,496.0355587049671,0.8676457405090332,556.3697426879581,229.86256223869148,315.45263588631303,0.9110405445098876,533.9225040870027,-174.6573585696809,313.61736058292166,0.30367356538772583,712.5812445880088,262.02292887504746,160.0359251890643,0.2275785803794861,685.9622517859251,-225.0496522124064,131.66359135631302,0.7878784537315369,354.772398454607,139.8729933321997,150.2705567285244,0.8388540148735046,326.77637066907437,-57.684901098112384,112.443569631935,0.6583945155143738,531.5557577534879,145.93859054335363,-55.665815282583466,0.8548906445503235,553.3873748345159,-25.632513151470146,-101.80928337157252,0.6431136131286621,484.2938609634367,179.61892733708126,-476.96398113065004,0.1710614562034607,602.5510909947029,-70.06795997033008,-368.5036496641753,0.011202365159988405,3211.19,821.83,5.12,351.39,,,,,3205.43,113.75,7.28,179.26,3203.17,448.07,7.1,179.77,3202.96,501.71,7.38,179.77,,,,,3197.27,735.21,7.99,179.64,3196.89,794.48,7.95,179.64,3206.04,185.98,9.38,179.26,3024.62,881.21,7.95,89.71,3052.64,881.35,7.95,89.71,2932.43,880.75,7.97,89.71,2869.1,880.42,7.99,89.69,2872.29,881.54,7.98,89.69,2812.77,880.12,7.94,89.69,2695.22,879.8,6.99,89.69,2695.31,880.85,9.98,88.15,2698.45,686.21,7.97,322.4,3200.13,1150.77,8.11,179.45,3205.99,779.18,7.88,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15227,15227,461.43336985163535,1569226657.6110058,461.43336985163535,-79.05642714953494,613.7852353979653,67.20750010964605,588.8504822570018,0.9953315258026124,610.677342149132,102.55575672693756,621.2763693384775,0.9982632398605348,625.161764459876,43.533180490663284,629.8692442253562,0.97905695438385,572.7521834433741,147.94104563787366,618.4958425506675,0.7800448536872864,582.667478242395,1.3967112381270963,631.2056125585389,0.8216307163238525,501.20493218330597,170.8671171822461,502.2759996749076,0.789174497127533,494.25827734094634,-68.03415288366054,504.5592523931228,0.83876633644104,559.6015297694888,229.3600359747583,316.30664279629445,0.9314141273498536,535.4133766493019,-182.10215953895744,302.250167025692,0.9580118656158448,696.5973581858283,258.73115858146457,159.33053156119428,0.07653161883354187,685.6732710512944,-225.6630280180886,122.75663497252027,0.9039058685302734,348.44155685493945,141.9888728274157,151.14894742356034,0.8948568105697632,329.5782471503163,-59.547351976456355,130.81685806903943,0.5354698896408081,515.1849795603573,142.96009775209626,-78.69831705195193,0.6320739984512329,494.1146910037585,-39.09099924329305,-119.10374816199736,0.2929228842258453,463.0596358860929,178.75893008521547,-484.4157586361477,0.2954779267311096,699.2576790777086,-36.65506433394018,-241.1981741505457,0.1530751883983612,3211.169978089019,822.0001862433406,5.116663014836458,351.5234794065417,,,,,3205.4333369851634,113.50640008306142,7.273326029672916,179.26,3203.173336985164,447.83307405338854,7.096663014836457,179.77,3202.96,501.4630630978979,7.3833369851635435,179.77,,,,,3197.27,734.9430411869166,7.993336985163543,179.64,3196.8933369851634,794.2163781720802,7.956673970327084,179.64,3206.0433369851635,185.6629864094635,9.400021910981252,179.26,3024.8869588130833,881.21,7.963347940654168,89.71,3052.9069588130833,881.35,7.963347940654168,89.71,2932.6969588130837,880.75,7.97,89.71,2869.3669588130833,880.4233369851636,7.993336985163543,89.69,2872.55362182792,881.5433369851636,7.9733260296729185,89.69,2813.0369588130834,880.1233369851635,7.95334794065417,89.69,2695.453588961448,879.8,6.976652059345832,89.69,2695.643698516354,880.8700219109813,9.973326029672917,88.22341367359795,2698.2898247121493,686.4202300653031,7.97,322.4,3200.133336985164,1150.4997042017528,8.103326029672916,179.45,3205.99,779.4302738872656,7.74652059345832,359.99,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
