,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.13_x,E_in-C_out.13_y,E_in-C_out.13_speed,E_in-C_out.13_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.14_x,E_in-C_out.14_y,E_in-C_out.14_speed,E_in-C_out.14_angle,E_in-C_out.15_x,E_in-C_out.15_y,E_in-C_out.15_speed,E_in-C_out.15_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,scenario,participant_id,source_file
16613,16613,486.64945287693337,1568016720.757849,486.64945287693337,-87.2290774022468,,519.1387266821657,72.2189542613272,683.9224093232448,0.9979449510574341,519.7002950789082,108.54938031421908,720.7860667527184,0.9958890676498412,508.3582535300216,44.532824018149824,724.9484718904413,0.9965049028396606,493.87936883642163,149.41526303578794,727.7833978543367,0.830224871635437,502.79527272648835,2.4994616052808603,745.2648052604375,0.9182302951812744,379.13921888527284,215.5805355802824,543.2576481306127,0.08831456303596498,411.53992229451484,-75.22851502850605,575.0933564607702,0.8805291652679443,505.3210838895594,283.4379681225844,357.64816108041185,0.728988766670227,541.0419805167874,-147.84327164934922,326.15481228882794,0.8953214883804321,691.8298493765552,330.37234422445937,167.95444018175473,0.7783205509185791,742.3248379515863,-160.50920427295299,173.87160839037307,0.7826662659645081,396.76920425741423,170.2798386095259,164.81290581536604,0.355579674243927,381.67117854533655,-27.225780087063875,130.09521700398622,0.5463213920593262,726.4686508992517,214.503863773954,57.20568258876728,0.20421212911605835,745.7408969350191,-15.00757870385138,-4.3108178667169454,0.17132925987243652,533.0997580818494,198.03792182537063,-443.9095990366249,0.010045051574707031,671.3877857248674,-36.1471176865352,-344.2990819583008,0.0053988993167877215,3210.7,772.3829756446538,3.679890575386684,359.36010942461337,3205.984945287693,70.53899399838605,7.269781150773366,179.26,3203.9549452876927,255.4243769845327,7.965164136919974,179.75,3207.07,106.63393928607937,7.234726438466708,179.26,3202.864945287693,513.1543769845326,7.97,179.46,3202.6649452876927,535.0543769845327,7.9798905753866824,179.46,3205.22,324.17888457377273,7.049452876933419,179.77,3201.9949452876926,606.2793222722261,7.914945287693341,179.46,3205.1649452876927,338.18382986146605,7.0450547123066585,179.77,3204.04,553.6091034229994,7.460109424613316,179.46,3013.9156230154667,881.15,7.98,89.71,3203.904945287693,567.9691034229993,7.49,179.46,2814.765623015467,880.1349452876932,7.965164136919974,89.69,2807.6556230154674,880.8949452876932,7.960109424613316,89.69,2745.066170138534,880.06,6.975164136919974,89.69,3201.784945287693,977.2143769845328,8.029671726160053,179.45,3201.6449452876927,992.1643769845326,7.980328273839949,179.45,3201.444945287693,1013.4795411214526,8.289890575386684,179.45,3200.984945287693,1060.989978819906,9.069781150773366,179.45,3200.6249452876928,1098.6743769845327,8.065054712306656,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16614,16614,486.7,1568016720.7920456,486.7,-94.48461928422188,,533.328549010835,71.95659338842832,689.7491948957124,0.9984244108200072,518.5864029477088,106.9298694501087,723.5339057754338,0.9965270757675172,518.5653870599024,44.82470783601837,729.167783249729,0.99674654006958,500.8711271662995,147.6978639481159,731.2960240362689,0.833572268486023,495.1426365124183,1.0439251112090862,742.8840228651671,0.9243243336677552,382.9488282012077,212.76492458770463,542.9621891557891,0.1467355489730835,415.3812978157912,-76.9707062910643,576.4673269184091,0.9038922786712646,508.26729290422827,283.53414646455946,351.3379518091978,0.3465501070022583,546.1827280937813,-147.58973455256643,326.88672098384126,0.9073231220245358,688.1478225820143,329.95169285001907,162.38651136151663,0.79931640625,749.6408591712371,-157.56545792247897,177.60440042488892,0.793926477432251,368.661781615226,175.943597568957,177.9784240500175,0.6150628328323364,383.77309282400597,-26.003675589186848,127.57232698633922,0.5708017945289612,733.460635488316,207.38555140168216,31.449362150175038,0.2244898676872253,786.7940397232454,-11.592147483013544,46.92003288008999,0.0858423113822937,508.1475166674253,238.6159537825189,-487.9657743111732,0.003293752670288086,734.1340122909422,-30.55143484793427,-266.50799450227197,0.002383053302764893,3210.7,772.57,3.69,359.35,3205.99,70.17,7.29,179.26,3203.96,255.02,7.95,179.75,3207.07,106.27,7.26,179.26,3202.87,512.75,7.97,179.46,3202.67,534.65,7.99,179.46,3205.22,323.82,7.1,179.77,3202.0,605.88,7.92,179.46,3205.17,337.83,7.04,179.77,3204.04,553.23,7.45,179.46,3014.32,881.15,7.98,89.71,3203.91,567.59,7.49,179.46,2815.17,880.14,7.95,89.69,2808.06,880.9,7.95,89.69,2745.42,880.06,6.96,89.69,3201.79,976.81,8.06,179.45,3201.65,991.76,7.95,179.45,3201.45,1013.06,8.3,179.45,3200.99,1060.53,9.09,179.45,3200.63,1098.27,8.06,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16615,16615,486.7,1568016720.7920456,486.7,,,530.21262357338,71.30050747152747,689.670194008419,0.9987807273864746,524.1027705370092,106.02280328262309,726.1428421421701,0.9963489770889282,518.6852068076312,44.62267977759979,730.4637080577313,0.9962573051452636,498.4827155498265,147.77043596954448,730.5126226734509,0.8259370923042297,494.2907657423498,1.3639357589794674,743.0320166052991,0.902034878730774,385.1208097462989,210.56071673954045,541.5435964952484,0.17692923545837402,416.25271110432334,-77.06375802901664,575.5932301011524,0.9203219413757324,518.8251417860978,284.48380849497755,353.2660934245938,0.37686365842819214,556.7690392062052,-146.3970392174618,335.38850914213,0.9236624240875244,684.9743115481217,329.59807070615983,157.18878169055702,0.8049011826515198,744.7691341793843,-155.28501116491117,183.69565672554143,0.3156891465187073,349.93428178105523,180.9729563827249,173.2406880099617,0.5998454093933105,391.96116283287597,-26.313762034340506,131.68962704391438,0.5233640074729919,748.0754478391466,201.85472198530758,32.20722005774917,0.1797887086868286,782.8118075162082,-14.511588861160815,29.624228467568912,0.26950663328170776,497.98445670086676,254.95563409132504,-510.8913700405741,0.003257632255554199,637.5750744462041,-38.47436623800797,-369.5309579787228,0.002690225839614868,3210.7,772.57,3.69,359.35,3205.99,70.17,7.29,179.26,3203.96,255.02,7.95,179.75,3207.07,106.27,7.26,179.26,3202.87,512.75,7.97,179.46,3202.67,534.65,7.99,179.46,3205.22,323.82,7.1,179.77,3202.0,605.88,7.92,179.46,3205.17,337.83,7.04,179.77,3204.04,553.23,7.45,179.46,3014.32,881.15,7.98,89.71,3203.91,567.59,7.49,179.46,2815.17,880.14,7.95,89.69,2808.06,880.9,7.95,89.69,2745.42,880.06,6.96,89.69,3201.79,976.81,8.06,179.45,3201.65,991.76,7.95,179.45,3201.45,1013.06,8.3,179.45,3200.99,1060.53,9.09,179.45,3200.63,1098.27,8.06,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16616,16616,486.7330230876971,1568016720.825155,486.7330230876971,-92.711659715611,,530.4226438298983,70.47615301858633,688.8179845602684,0.998238205909729,522.3893325731508,105.46585039818115,725.1417287139595,0.9964278936386108,518.666412799688,42.01483399695261,730.515351095059,0.9968631267547609,494.5695211549744,146.80162289148097,727.5409045609634,0.8857564926147461,501.74839465197647,0.240953135972962,744.1316002956689,0.9239904880523682,385.13142913291847,211.17979882164212,542.7056335914491,0.10675382614135742,415.3134707466942,-77.32529164156377,577.6086698291215,0.8929235935211182,518.1082985963639,281.0968281224659,354.0378409926966,0.3924210965633392,559.3189939756652,-145.90056536020901,332.87621411064947,0.91718190908432,674.684813213467,330.2530778434865,166.36913290061457,0.9130853414535522,749.8579659760002,-155.73879536019388,179.18893155200558,0.7521069645881653,355.69494450358064,178.0395774689547,162.49870941189647,0.7628855109214783,401.8795408373346,-28.861096539027987,129.78710077239595,0.6695370078086853,731.8219707085135,201.5286303332195,7.91937094799647,0.11894899606704712,527.5537226219149,-26.691492739766225,-236.8926240030545,0.01526835560798645,473.25802140362464,270.2572704719575,-547.9754184736773,0.002269983291625977,617.8893375977228,-36.99617036218253,-391.7639178773798,0.002567470073699951,3210.6966976912304,772.6921854244794,3.6866976912302882,359.3202792210726,3205.9933023087697,69.93223376858073,7.283395382460575,179.26,3203.96,254.75911760719276,7.953302308769713,179.75,3207.0733023087696,106.03223376858072,7.22037229476345,179.26,3202.8733023087702,512.4891176071927,7.973302308769712,179.46,3202.67,534.3891176071927,7.976790764921152,179.46,3205.22,323.58883838612013,7.06037229476345,179.77,3202.0033023087703,605.6191176071927,7.90679076492115,179.46,3205.17,337.5955360773504,7.056511543848562,179.77,3204.0433023087703,552.9823268422716,7.4830230876971235,179.46,3014.584184701577,881.1533023087696,7.986604617539425,89.71,3203.9133023087697,567.3423268422716,7.476790764921152,179.46,2815.434184701577,880.14,7.96320923507885,89.69,2808.320882392807,880.9,7.956604617539424,89.69,2745.65116161388,880.0633023087697,6.96,89.69,3201.7933023087703,976.5425129896533,8.04679076492115,179.45,3201.653302308769,991.495815298423,7.96320923507885,179.45,3201.45,1012.7859083721138,8.290093073690864,179.45,3200.9933023087697,1060.2294899019562,9.076790764921153,179.45,3200.633302308769,1098.0025129896533,8.06,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16617,16617,486.7665315187848,1568016720.858751,486.7665315187848,-83.93355014044111,,518.9681233561822,68.76975534583892,686.5290252621543,0.9982846975326538,518.0876701739313,101.58628349476568,725.005484847328,0.9973661303520204,522.8507865909155,39.51609591942242,732.5726650222659,0.9971523284912108,491.00614347943167,145.64156727900126,725.3910959983757,0.9091747999191284,506.43606865559263,-1.170618500899998,744.2404963265925,0.9216915369033812,378.72661339935416,206.6922531184554,542.5708010006014,0.0039694905281066895,411.4295145101463,-79.85022111595343,575.1305614223014,0.9220782518386841,520.0050665080317,284.99306850976393,350.00247497008036,0.96756911277771,548.9438656843457,-149.21593826384017,325.8020108107433,0.8791759610176086,676.4034204649189,331.5754704024868,161.75372900784362,0.8400682210922241,745.8991490685561,-152.34486495510868,173.10516201073867,0.4906304478645325,398.9459300545951,175.51334379402542,127.27289888169399,0.1989288330078125,402.5763779049916,-34.78102543215877,131.50734274154254,0.5349541902542114,601.1326851564608,224.25324580920346,-168.89681432166842,0.03999975323677063,717.2411043710422,-32.87313425170857,-30.24869032322181,0.13997769355773926,475.1568105577562,270.483156204624,-552.8603948376303,0.0017486810684204102,612.0819878250783,-37.76248806500516,-399.9845418159572,0.002223074436187744,3210.6933468481216,772.8161666195036,3.683346848121526,359.29012163309375,3205.9966531518785,69.69097306474987,7.2766936962430515,179.26,3203.96,254.49440100160052,7.9566531518784736,179.75,3207.076653151879,105.79097306474985,7.1801621774583095,179.26,3202.8766531518786,512.2244010016005,7.976653151878474,179.46,3202.67,534.1244010016005,7.963387392486102,179.46,3205.22,323.3542793685068,7.02016217745831,179.77,3202.006653151879,605.3544010016005,7.893387392486103,179.46,3205.17,337.3576262166283,7.0732657593923705,179.77,3204.046653151879,552.7310136091145,7.516531518784743,179.46,3014.8522521502778,881.1566531518785,7.993306303756947,89.71,3203.9166531518786,567.0910136091145,7.463387392486102,179.46,2815.7022521502777,880.14,7.976612607513897,89.69,2808.5855989983997,880.9,7.963306303756948,89.69,2745.885720631493,880.0666531518785,6.96,89.69,3201.796653151879,976.2710946978436,8.033387392486103,179.45,3201.656653151879,991.2277478497219,7.976612607513897,179.45,3201.45,1012.5077883940868,8.280040544364578,179.45,3200.9966531518785,1059.9245631790586,9.063387392486105,179.45,3200.636653151879,1097.7310946978437,8.06,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16618,16618,486.8,1568016720.892307,486.8,-91.26573831941865,,528.4897842168864,66.11308206104808,691.0745585582231,0.9981464147567748,521.1683869720881,99.07870018769331,726.6444469657715,0.9988335371017456,511.11563900552454,35.84138194420709,729.345694903418,0.9968336820602416,500.6999030033159,141.90740767931126,731.3906653290892,0.9171237945556641,493.5553225947824,-2.1090362770500377,738.705376247714,0.8965775966644287,390.06304084146063,216.8895224861932,548.7397657679926,0.15889257192611694,416.6292047168862,-61.0435502922494,571.5015739297562,0.2111331522464752,521.7980214064823,283.6962409840065,346.24147019833504,0.9729347825050354,548.8082973689047,-149.6339340741435,323.00897789139344,0.8676560521125793,669.4363865915673,329.6346628920265,170.17260698524598,0.2316275238990784,740.5812431207436,-148.4099018137309,167.11289972331718,0.4687650799751282,390.9360398744058,162.27077582108308,124.74159827040413,0.5842881798744202,429.4810301993582,-27.62703004290281,117.36678729188371,0.12251996994018555,700.8099888799077,202.5082860025943,-31.55239520566721,0.7052249312400818,774.7291726060637,-27.652118789534274,43.425550404029764,0.1478036344051361,449.4072135306877,272.08316750483294,-579.7138092327564,0.005592018365859985,701.9609306991873,-30.322869927088252,-306.1557029593056,0.0047564804553985604,3210.69,772.94,3.68,359.26,3206.0,69.45,7.27,179.26,3203.96,254.23,7.96,179.75,3207.08,105.55,7.14,179.26,3202.88,511.96,7.98,179.46,3202.67,533.86,7.95,179.46,3205.22,323.12,6.98,179.77,3202.01,605.09,7.88,179.46,3205.17,337.12,7.09,179.77,3204.05,552.48,7.55,179.46,3015.12,881.16,8.0,89.71,3203.92,566.84,7.45,179.46,2815.97,880.14,7.99,89.69,2808.85,880.9,7.97,89.69,2746.12,880.07,6.96,89.69,3201.8,976.0,8.02,179.45,3201.66,990.96,7.99,179.45,3201.45,1012.23,8.27,179.45,3201.0,1059.62,9.05,179.45,3200.64,1097.46,8.06,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16619,16619,486.8334706471099,1568016720.9260333,486.8334706471099,-87.82709469483866,,516.70546939729,64.48762188180163,690.96904014648,0.9982518553733826,523.0271930541312,97.33128843300777,728.6288184158345,0.9989126920700072,516.5809513199359,33.937852333197156,733.5538398217442,0.9964253902435304,497.0757206103083,139.84310177602472,732.9397150779953,0.9095083475112916,483.85392697420997,-5.006568711409575,737.0213584810698,0.8773189783096313,383.0522577845355,217.6690632894517,570.1558295218931,0.8826700448989868,415.7405065099074,-58.630157218725,568.8599848722396,0.15630385279655454,506.8616545915751,279.6993737171828,353.4757724782513,0.3555063903331757,544.2420501026567,-149.2465160882765,321.79033262264176,0.8965590000152588,664.7022678979482,326.56667228208806,168.21045285849982,0.6028329133987427,740.8832944628523,-153.0209364550543,168.68737849224962,0.7630244493484497,349.61998487293226,164.2050545538591,151.80704512509908,0.8887882232666016,414.2576975096874,-35.360366273035865,131.98867228539967,0.22313761711120605,719.8909929305029,195.28461464685242,-4.957887049925375,0.5033610463142395,676.3546620421185,-42.76049981372657,13.442332184108892,0.31815099716186523,379.7933414665457,288.84283360477434,-654.1749106352064,0.008287280797958374,508.45978091449996,-53.67172120503028,-433.8099400469629,0.0056243836879730225,3210.6866529352887,773.0638413943067,3.676652935289011,359.2231822881791,3206.0033470647113,69.20566427609779,7.263305870578022,179.26,3203.96,253.96223482312087,7.966694129421978,179.75,3207.0833470647112,105.30901134080877,7.17681771182088,179.26,3202.8833470647114,511.6922348231209,7.98,179.46,3202.6733470647114,533.5922348231209,7.95,179.46,3205.223347064711,322.88570547023085,7.000082388265934,179.77,3202.0133470647115,604.8255818878317,7.883347064710988,179.46,3205.17,336.88570547023085,7.063223482312088,179.77,3204.0533470647115,552.2289701466758,7.536611741156043,179.46,3015.3877651768794,881.16,7.986611741156043,89.71,3203.92,566.5856230819649,7.493511841242857,179.46,2816.234418112168,880.143347064711,7.979958805867032,89.69,2809.1177651768794,880.9033470647108,7.973347064710988,89.69,2746.350947465058,880.07,6.963347064710987,89.69,3201.8033470647115,975.7322348231207,8.030041194132968,179.45,3201.66,990.6922348231208,7.99,179.45,3201.453347064711,1011.9521936289881,8.273347064710988,179.45,3201.0033470647113,1059.318764176011,9.04665293528901,179.45,3200.643347064711,1097.1888877584101,8.066694129421977,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16620,16620,486.8668996505242,1568016720.9597175,486.8668996505242,-87.8824476423527,,516.7168464160047,63.06951532720234,689.4205892592081,0.9975879788398744,518.0037793562757,96.2497925799626,725.3097867456398,0.9988936185836792,509.86291960450876,31.56890104345483,731.0804952243808,0.9960125088691713,502.11768038669516,137.67755604823907,734.2571469748891,0.8940832018852234,483.03860909729667,-6.974115458891935,736.2807925084762,0.8802493810653687,377.5677637386354,215.91215130030616,571.9859144241545,0.8669012188911438,415.4693544852191,-56.69668201167592,567.6897166682351,0.14116808772087094,506.28199717821167,278.1674938022073,358.8448256969696,0.33274635672569275,543.5128150926478,-149.66160657409202,322.2076903842991,0.8853960037231445,669.0334071754337,326.3647224175505,173.2714580425311,0.6642888188362122,747.6321130116902,-151.5939104058244,172.66857074469326,0.7694940567016602,358.91143506328933,162.02346848852576,165.13789435066624,0.864166259765625,436.4083253371435,-29.16723729055035,122.93592328343796,0.03306692838668823,727.0809927703131,198.32535579801763,5.038309673910079,0.7950211763381958,740.8841185462479,-43.413231316572535,54.54133970828312,0.09537619352340697,360.22137999500575,290.47427920302687,-672.8634385294433,0.003166407346725464,327.1903922894017,-94.74177860704212,-621.4276661196227,0.0022989511489868164,3210.683310034948,773.1875287069397,3.6733100349475785,359.18641038442337,3206.0066899650524,68.96163255117322,7.256620069895158,179.26,3203.96,253.69480279580628,7.9733799301048425,179.75,3207.0866899650523,105.06832251622565,7.213589615576638,179.26,3202.8866899650525,511.4248027958063,7.98,179.46,3202.6766899650524,533.3248027958062,7.95,179.46,3205.2266899650517,322.6517024463305,7.020139790314528,179.77,3202.016689965053,604.5614927608586,7.8866899650524225,179.46,3205.17,336.6517024463305,7.036480279580628,179.77,3204.056689965053,551.9782526210683,7.523240139790313,179.46,3015.655197204194,881.16,7.973240139790313,89.71,3203.92,566.331562656016,7.5369695456814805,179.46,2816.4985072391414,880.1466899650524,7.969930104842737,89.69,2809.385197204194,880.9066899650524,7.976689965052421,89.69,2746.581607588617,880.07,6.9666899650524226,89.69,3201.806689965053,975.4648027958065,8.040069895157265,179.45,3201.66,990.4248027958064,7.99,179.45,3201.4566899650517,1011.6747329006489,8.276689965052421,179.45,3201.0066899650524,1059.017903145282,9.04331003494758,179.45,3200.646689965052,1096.918112830754,8.073379930104844,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16621,16621,486.9,1568016720.9930706,486.9,-91.47638475601332,,523.6564334630923,60.73116651978668,687.8524576061667,0.9972215890884399,514.5952768394553,93.98374710624377,722.8275232774948,0.9988572597503662,517.6236765621087,29.873538009047127,731.2209059096153,0.9954574704170228,493.7836996569863,136.10093958539647,730.0418521209219,0.8863139152526855,491.6262070702735,-9.569620127650527,736.4303016041955,0.8552812337875366,385.38543828701376,214.3228882995955,575.1298536930149,0.8737198114395142,413.52695670950175,-79.32324859340541,569.9454872135583,0.7907208204269409,506.7537938651069,276.5383124540679,363.3944623796716,0.440179854631424,546.4349584037194,-150.27373068912632,326.3701537206294,0.9011144638061525,669.1219185229768,326.31675096804247,175.91385009788036,0.7417437434196472,742.4041367842917,-152.0797342423717,177.90477858125325,0.32700595259666443,356.14173406877137,164.77872886729028,162.40886416900062,0.8820116519927979,416.06880759553263,-27.585200965219787,143.07304822151957,0.33637046813964844,720.7459862470716,193.04435641495,0.8229834127541835,0.5710164904594421,697.4074050064473,-39.35574572988948,31.35148524613152,0.3028314709663391,335.3370977993281,291.8026880614974,-695.1429693339363,0.0030911564826965328,420.456246956595,-75.40562334599056,-478.04328499814414,0.005118191242218018,3210.68,773.31,3.67,359.15,3206.01,68.72,7.25,179.26,3203.96,253.43,7.98,179.75,3207.09,104.83,7.25,179.26,3202.89,511.16,7.98,179.46,3202.68,533.06,7.95,179.46,3205.23,322.42,7.04,179.77,3202.02,604.3,7.89,179.46,3205.17,336.42,7.01,179.77,3204.06,551.73,7.51,179.46,3015.92,881.16,7.96,89.71,3203.92,566.08,7.58,179.46,2816.76,880.15,7.96,89.69,2809.65,880.91,7.98,89.69,2746.81,880.07,6.97,89.69,3201.81,975.2,8.05,179.45,3201.66,990.16,7.99,179.45,3201.46,1011.4,8.28,179.45,3201.01,1058.72,9.04,179.45,3200.65,1096.65,8.08,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
16622,16622,486.9336232862484,1568016721.0270307,486.9336232862484,-88.65602543947838,,521.9004956962198,59.44614080624215,687.9142640247577,0.9966919422149658,511.3243026505255,91.72079310499771,720.315140063851,0.998916506767273,518.3372171276467,24.522621154790762,730.5806144136154,0.9951444864273072,489.3674769367885,135.4931633579362,728.6681336663535,0.8882229924201965,504.2105959217791,-13.724490893482745,736.3090701896022,0.8210420608520508,391.49478117867767,214.58343411591358,563.9147935654414,0.09807035326957704,414.8214048642395,-66.11265271848629,567.5874966045817,0.1399880051612854,509.2768488510353,283.4307019281785,360.25595196108117,0.7452893257141113,544.542087148191,-152.59932866977724,321.24739712074717,0.8151847124099731,654.2483925792193,329.5028927472252,162.52497893496852,0.67701256275177,757.0789295718881,-148.82457570671332,181.13983717472684,0.8164892196655273,386.7609914549555,159.86990087624503,152.8183482413162,0.5074202418327332,416.4633230015084,-31.893713174459204,151.66873083834196,0.057078927755355835,722.4803000157651,193.72196750525129,4.390782802437968,0.4772292375564575,698.4422803054094,-38.64387781945375,32.35036627510047,0.16636115312576294,388.0718319983288,258.4721314029348,-631.4534213966134,0.003542721271514893,383.80224633922586,-89.03569265637007,-499.06757594200906,0.003228992223739624,3210.68,773.4310438304942,3.67,359.12310137100127,3206.0133623286247,68.47791233901137,7.246637671375157,179.26,3203.963362328625,253.16101371001264,7.973275342750317,179.75,3207.093362328625,104.58455001038652,7.25,179.26,3202.89,510.8910137100127,7.969913014125473,179.46,3202.6833623286248,532.7943760386374,7.946637671375156,179.46,3205.23,322.18127466763616,7.033275342750317,179.77,3202.02,604.0343760386373,7.900086985874527,179.46,3205.17,336.18127466763616,7.030173971749053,179.77,3204.06,551.474463024512,7.520086985874526,179.46,3016.185623961362,881.1633623286248,7.96,89.71,3203.923362328625,565.8278253531369,7.566550685500633,179.46,2817.0289862899876,880.15,7.9734493144993674,89.69,2809.918986289988,880.91,7.966550685500633,89.69,2747.045363003739,880.0733623286249,6.97,89.69,3201.813362328625,974.9276513813878,8.053362328624843,179.45,3201.6633623286248,989.8910137100128,8.020260957623579,179.45,3201.463362328625,1011.1242890527631,8.266550685500631,179.45,3201.0133623286247,1058.4140280951392,9.053449314499368,179.45,3200.65,1096.381013710013,8.08,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,1,1568016169
