,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,E_in-C_out.13_x,E_in-C_out.13_y,E_in-C_out.13_speed,E_in-C_out.13_angle,H_in-C_out.29_x,H_in-C_out.29_y,H_in-C_out.29_speed,H_in-C_out.29_angle,E_in-C_out.14_x,E_in-C_out.14_y,E_in-C_out.14_speed,E_in-C_out.14_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.15_x,E_in-C_out.15_y,E_in-C_out.15_speed,E_in-C_out.15_angle,E_in-C_out.16_x,E_in-C_out.16_y,E_in-C_out.16_speed,E_in-C_out.16_angle,E_in-C_out.17_x,E_in-C_out.17_y,E_in-C_out.17_speed,E_in-C_out.17_angle,H_in-C_out.30_x,H_in-C_out.30_y,H_in-C_out.30_speed,H_in-C_out.30_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,scenario,participant_id,source_file
19045,19045,581.4329416463768,1568621433.451387,581.4329416463768,-75.47898769345338,642.0421019073318,26.829530207311716,671.0832395424518,0.9973496794700624,683.381104696051,58.0518529384723,736.9431429275483,0.9540904760360718,666.1063782084975,-6.8971420786252,716.1270133434692,0.9751754999160768,617.2011718770177,111.08743658233207,741.8539493412425,0.6709645986557007,674.2758031294396,-39.493800734802186,737.0154434884973,0.2924298048019409,516.1622622679873,181.4454826005143,600.8842046727036,0.9398733377456664,507.3800335619104,-90.06621598094894,578.5967160847648,0.9455374479293824,611.9369226754122,280.66665834747886,399.19059814672363,0.9619932770729064,567.5578756513918,-197.63262701390025,371.0907215291944,0.9605551958084106,820.0636170392703,306.06316073594843,240.90396779353168,0.9671670794487,755.0488453976348,-195.156459057268,207.51765866185383,0.8095152378082275,475.90758227857117,142.51409116888166,146.5555243228499,0.6060888171195984,475.8794249569848,-63.02498129133628,208.0937281309381,0.7380112409591675,579.404888805613,166.5291954722268,-175.67028211528233,0.28305935859680176,872.2384669124755,-76.82086390758037,158.52951660919348,0.4122102558612824,358.47432392582016,202.4753004853856,-688.5742029812317,0.009504020214080807,629.431939882902,-103.30916375516342,-377.02588449184054,0.07250213623046875,3209.24,811.2915315733333,4.586705835362321,0.3317665855071637,3206.073294164638,64.21623181681174,7.373529176811603,179.26,3203.263294164638,425.37646682898566,7.969882493913037,179.77,3205.32,298.8958792985509,6.533294164637679,179.77,3201.843294164638,623.0497609936233,7.96,179.46,3201.6832941646376,640.0064668289857,7.9832941646376785,179.46,3201.5032941646373,659.1464668289857,7.973411670724642,179.46,3205.27,312.2158792985509,6.4862358110144696,179.77,3205.2132941646382,325.6358792985509,6.533646682898568,179.77,3185.6076498782613,882.01,6.151175060869628,89.71,3203.6632941646376,594.153172664348,8.146940847536246,179.46,2914.0235331710146,880.6532941646376,7.946588329275357,89.71,3202.69,771.0695259814495,7.213059152463755,179.99,2817.9435331710138,880.15,7.963294164637679,89.69,2811.3435331710143,880.9532941646378,7.9767058353623215,89.69,3202.68,848.3099960057973,8.466470823188395,179.99,2675.560239006377,879.3932941646376,7.980117506086962,89.69,3201.1232941646376,1046.7496434875363,7.556470823188397,179.45,3206.0,742.016827335652,8.177293365797135,359.99,3199.3732941646376,1229.6697609936234,7.956823341449282,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19046,19046,581.4663106963305,1568621433.4846506,581.4663106963305,-65.3025172724671,646.2254807145033,28.881356588351196,673.186616989025,0.9981057047843932,670.6042761980927,60.466262331666975,731.8974581732457,0.9680517911911012,674.9443330148956,-4.623211028601137,720.2427779557432,0.9831310510635376,618.3426165983158,109.80814660263002,737.3486308618174,0.8179701566696167,678.654141066698,-36.92619401528991,737.108084191905,0.3122076988220215,516.8500673336532,183.9609440701088,599.5585527593711,0.9397981762886048,512.1454690988106,-88.65891963598757,578.5028877334422,0.9482335448265076,622.3811796350199,280.5976121812722,406.47416500396537,0.9671081304550172,582.719155395778,-195.3571860964225,381.7382538373637,0.9606143236160278,822.8048116782003,305.3028690253712,243.20762151546697,0.9687156677246094,753.4893533733027,-194.77194617848392,208.57893397219658,0.8269990682601929,469.510907854316,141.81520428975202,147.9522926712105,0.6308733224868774,467.43080019134726,-61.08994052073783,198.86122094360414,0.7674100995063782,561.486302106223,166.05659610948788,-193.09587525340683,0.4252416491508484,872.4818138416548,-68.44531293844616,152.5219725947247,0.4306949377059937,321.8979142660761,209.4866820226136,-728.6332845668213,0.007048606872558594,637.9543441276927,-102.02118444471596,-366.9067098744055,0.06624028086662292,3209.24,811.4450292031206,4.583368930366945,0.4652427853221831,3206.076631069633,63.96930084715396,7.356844651834727,179.26,3203.266631069633,425.1095144293556,7.979893208899162,179.77,3205.32,298.67898047385137,6.536631069633055,179.77,3201.846631069633,622.7861454989886,7.96,179.46,3201.686631069633,639.7395144293556,7.986631069633055,179.46,3201.5066310696334,658.8795144293556,7.9667378607338915,179.46,3205.27,311.99898047385136,6.5229417659635995,179.77,3205.216631069633,325.41898047385143,6.506951442935564,179.77,3185.8078641779834,882.01,6.051067911008363,89.71,3203.6666310696332,593.8828833597225,8.123582512568618,179.46,2914.2904855706447,880.656631069633,7.9532621392661085,89.71,3202.69,770.825931916787,7.236417487431383,179.99,2818.2104855706443,880.15,7.9666310696330545,89.69,2811.6104855706444,880.9566310696332,7.973368930366945,89.69,3202.68,848.0263590811902,8.483155348165273,179.99,2675.8238545010113,879.396631069633,7.9701067911008385,89.69,3201.1266310696333,1046.496038707888,7.573155348165272,179.45,3206.0,742.2871166402774,8.123902885871129,359.99,3199.3766310696333,1229.4061454989887,7.943475721467783,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19047,19047,581.5,1568621433.5182335,581.5,-70.45194859514588,649.8246499345188,28.72840114221239,675.0290865335608,0.9980921745300292,680.0087306999667,61.186241971396896,735.7272770657988,0.9667291641235352,682.7171794075738,-3.211026572809022,722.8369797562589,0.9831913113594056,632.2208402501341,109.47565856211844,739.7059736484398,0.7726694345474243,677.7339658887244,-35.78755170102779,735.828526675856,0.3878556191921234,517.7223528179259,183.31390942132919,597.8416446318859,0.9450327754020692,516.721415752435,-87.67796839612255,580.3672581383347,0.945551872253418,616.4803983221092,280.7928939319621,401.71016718206096,0.9646049737930298,575.773840894641,-194.95266699996913,376.0003552607413,0.9617116451263428,829.9258633050662,304.2466910972762,243.00571974466698,0.9619181752204896,757.5518325516672,-195.94584882860661,210.0211496255073,0.8442727327346802,491.5378506780786,142.04307317849737,159.8355555772309,0.6896095275878906,472.8647431596544,-57.10494137083776,197.61354361489208,0.8576278090476991,619.5676977346542,176.59939548642484,-136.03295663291993,0.19264474511146545,866.7417021913736,-70.27468160561958,137.96756696845495,0.7390424013137817,371.9877031273402,183.68033635099442,-675.7027122275073,0.01384967565536499,627.204063898526,-101.16586648764721,-378.4852397346735,0.0908193290233612,3209.24,811.6,4.58,0.6,3206.08,63.72,7.34,179.26,3203.27,424.84,7.99,179.77,3205.32,298.46,6.54,179.77,3201.85,622.52,7.96,179.46,3201.69,639.47,7.99,179.46,3201.51,658.61,7.96,179.46,3205.27,311.78,6.56,179.77,3205.22,325.2,6.48,179.77,3186.01,882.01,5.95,89.71,3203.67,593.61,8.1,179.46,2914.56,880.66,7.96,89.71,3202.69,770.58,7.26,179.99,2818.48,880.15,7.97,89.69,2811.88,880.96,7.97,89.69,3202.68,847.74,8.5,179.99,2676.09,879.4,7.96,89.69,3201.13,1046.24,7.59,179.45,3206.0,742.56,8.07,359.99,3199.38,1229.14,7.93,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19048,19048,581.5248383282876,1568621433.5512915,581.5248383282876,-67.04736214932069,646.5917020126435,29.82477994442888,673.6266953834557,0.9980744123458862,683.5418256354658,63.594696771221116,736.5185832774005,0.969390034675598,677.891551833807,-2.447858586117553,721.1492682599371,0.9860165119171144,629.3298434881751,109.14807992397076,734.4438809160248,0.8568146228790283,676.215576059054,-35.07230987917129,734.7469228977037,0.4108422100543976,514.018831426069,183.86002333780456,594.9630832260714,0.9496378302574158,517.3599135993965,-86.93058697528092,579.9874004398639,0.9497729539871216,627.7695308151315,276.92611029271944,406.92917918005526,0.9634239673614502,576.6683400561424,-193.7554199057756,383.05070377244385,0.9706883430480956,832.5773501796198,299.9088216038413,243.98374032661255,0.9601898193359376,743.883541756382,-198.75514270858417,217.1146202403452,0.7211334705352783,506.5426852150509,139.83110096666096,171.37254446260425,0.6139087080955505,481.59329202032274,-58.741454404133165,204.93259243350946,0.8528406620025635,756.0328413177624,166.67308008149737,7.6397179477484105,0.49110639095306396,877.0008685143141,-64.38789688498181,145.82101155822627,0.8150150179862976,351.4036522159216,197.16599806352002,-694.2338584672761,0.00797995924949646,599.652298799958,-99.01694227473084,-413.38943745570396,0.17895904183387756,3209.2449676656565,811.714256310123,4.575032334342478,0.6894179818353928,3206.0824838328285,63.53868020350046,7.349935331315043,179.26,3203.27,424.6412933736991,7.9850323343424785,179.77,3205.3224838328288,298.2960670333017,6.54,179.77,3201.85,622.3212933736991,7.964967665657523,179.46,3201.69,639.2737772065278,7.980064668684957,179.46,3201.512483832829,658.4112933736991,7.964967665657523,179.46,3205.27,311.61606703330176,6.557516167171237,179.77,3205.22,325.0385508661305,6.499870662630088,179.77,3186.15157847124,882.01,5.875485015137173,89.71,3203.67,593.4088095408704,8.109935331315043,179.46,2914.7587066263013,880.66,7.964967665657523,89.71,3202.69,770.3986802035005,7.262483832828761,179.99,2818.6762227934723,880.1524838328287,7.965032334342477,89.69,2812.0762227934724,880.96,7.9675161671712385,89.69,3202.68,847.5288742095552,8.509935331315043,179.99,2676.288706626301,879.4,7.967451498486281,89.69,3201.13,1046.053712537843,7.575097003027435,179.45,3206.0,742.7636742919583,8.109741325260176,359.99,3199.382483832829,1228.9412933736992,7.9424191641438044,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19049,19049,581.5499091772208,1568621433.5846589,581.5499091772208,-65.2251141301456,647.1160284632092,30.05686675542399,672.1079189934752,0.9976172447204592,684.5360141346323,63.10792421063669,735.1162141461847,0.9633626937866212,672.7566589170548,-4.539925087388291,718.2036590688353,0.9802359342575072,632.2556533916961,109.29244772404265,735.2084594401103,0.8625061511993408,676.8432678616492,-34.47739078880627,735.3484108927678,0.34902119636535645,519.5086087628192,183.9377077667075,593.4740127549518,0.9513481259346008,516.6030922006815,-85.49375589970025,581.5422740037866,0.9503460526466372,622.7534610718318,276.6666753307842,395.20756637925837,0.9724147915840148,586.4867741971897,-191.62151956338943,393.58880932176146,0.7229936122894287,841.1185585951405,292.11091856837015,252.17822327775642,0.9531274437904358,740.7109291821276,-201.17098997832085,205.03511712508515,0.8594253063201904,508.75545651365724,147.5644805925589,177.57691009245912,0.1414228081703186,472.0615801675293,-62.99874198398496,203.75608669891614,0.8080211877822876,801.052790930988,159.7235989888789,90.45589685359886,0.5907304286956787,857.2501855043147,-52.275440904461234,133.9461995106988,0.6929386854171753,325.86567298444606,205.86742870780117,-720.0269600866812,0.0047335028648376465,596.9526315678164,-93.5005041020137,-417.36850347435137,0.2306134104728699,3209.2499818354436,811.8295822152161,4.570018164555821,0.7796730379952397,3206.0849909177227,63.35566300628743,7.3599636708883605,179.26,3203.27,424.4407265822328,7.98001816455582,179.77,3205.324990917722,298.13059943034204,6.54,179.77,3201.85,622.1207265822327,7.969981835444179,179.46,3201.69,639.0757174999549,7.97003632911164,179.46,3201.514990917722,658.2107265822327,7.969981835444179,179.46,3205.27,311.45059943034204,6.555009082277911,179.77,3205.22,324.8755903480641,6.51992734177672,179.77,3186.2944823101593,882.01,5.8002724683373,89.71,3203.67,593.2057356645107,8.11996367088836,179.46,2914.959273417767,880.66,7.969981835444179,89.71,3202.69,770.2156630062875,7.2649909177220895,179.99,2818.874282500045,880.1549909177222,7.96001816455582,89.69,2812.274282500045,880.96,7.965009082277911,89.69,3202.68,847.3157719936223,8.519963670888359,179.99,2676.4892734177674,879.4,7.974972753166269,89.69,3201.13,1045.8656811708431,7.56005449366746,179.45,3206.0,742.9692552532114,8.149854683553441,359.99,3199.384990917722,1228.7407265822328,7.95495458861045,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19050,19050,581.5749974025043,1568621433.6180494,581.5749974025043,-70.37925716217465,650.2875351779876,30.53077207750525,674.127893234642,0.9981353282928468,684.3190942054117,64.09641488806584,735.5756219513039,0.9701756238937378,685.6880327936607,0.03132306390424766,724.7817791088287,0.9842574596405028,633.0017180271636,112.0946761994404,734.4481762301697,0.8727743029594421,677.7518947565717,-32.885115076675504,734.134144720622,0.39850714802742,520.5474278007097,185.00900289637653,592.1465721220129,0.9578797817230223,516.8378318615497,-84.71591469487865,581.0710946942853,0.9485446810722352,630.9613094990889,272.45923041573354,401.1195726184234,0.9661944508552552,573.9338457518825,-195.8346451039009,393.8141778729306,0.7567645907402039,832.1302241963064,287.3275610114101,247.46051480615228,0.9557242393493652,730.8383834403608,-203.8734755603028,213.26745411556828,0.7568116188049316,510.3477871634552,151.1584622278267,182.8129982498982,0.1683838665485382,476.3205486147157,-67.09225954535114,214.82743802561933,0.7228269577026367,713.526905886864,159.1260924126673,59.05899811233661,0.6531121134757996,849.9616158206514,-52.7741791449528,138.69351428333528,0.7854728698730469,378.0839475517046,173.0689129460925,-571.3831801902228,0.01852220296859741,551.4123634261314,-94.52772285988381,-458.11068174293325,0.1958512663841248,3209.2549994805013,811.9449880515198,4.565000519499137,0.8699906490155012,3206.0874997402507,63.172518961718566,7.369998961001722,179.26,3203.27,424.2400207799656,7.975000519499138,179.77,3205.3274997402505,297.96501714347164,6.54,179.77,3201.85,621.9200207799656,7.974999480500863,179.46,3201.69,638.877520520216,7.960001038998278,179.46,3201.51749974025,658.0100207799655,7.974999480500863,179.46,3205.27,311.28501714347163,6.552500259749569,179.77,3205.22,324.712516883722,6.539997922003446,179.77,3186.4374851942744,882.01,5.725007792487083,89.71,3203.67,593.0025210397151,8.129998961001723,179.46,2915.159979220035,880.66,7.974999480500863,89.71,3202.69,770.0325189617186,7.2674997402504316,179.99,2819.072479479784,880.1574997402504,7.955000519499139,89.69,2812.472479479784,880.96,7.962500259749569,89.69,3202.68,847.1025220787134,8.529998961001724,179.99,2676.6899792200343,879.4,7.982499220751293,89.69,3201.13,1045.6775194812178,7.5450015584974155,179.45,3206.0,743.1749787005352,8.18999584400689,359.99,3199.3874997402504,1228.5400207799655,7.967498701252153,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19051,19051,581.6,1568621433.651326,581.6,-70.37925716217465,650.660113125542,29.553453797693,673.9074740337594,0.9982634782791138,684.8435749114058,64.4132075138841,734.5327651427243,0.970037579536438,675.1081510716193,-2.892664840139392,718.9045629421325,0.9847514629364014,632.901947528155,111.79680214191342,734.7348158212395,0.8792476654052734,677.1664051648156,-32.03614238175945,735.462509256331,0.33661526441574097,520.4021010069214,183.8067209599592,592.5093103054332,0.9594876170158386,512.1190212666737,-86.23184878758957,580.2349366325292,0.9501141309738159,628.683208562476,272.1176947401634,396.966294432114,0.9691191911697388,572.8885826102501,-194.39550427905564,391.9125350730777,0.7907925248146057,838.7534164184593,285.5521085686317,248.92833761047245,0.9477254152297974,729.198650199491,-205.33045381390133,214.71029578056687,0.8027903437614441,534.5921827028704,147.18887590611715,185.19852858437022,0.018988966941833496,482.9375073269829,-66.2303583163902,221.2907604587744,0.6912265419960022,697.774530066205,160.68648081016795,53.13530430291849,0.6999444365501404,834.3050340608136,-54.99826832082336,126.42848479347592,0.7484825849533081,360.8522385104517,161.12082047654746,-588.4675695192085,0.017034530639648438,533.4282980571269,-94.1218317226347,-471.925450019178,0.1789330542087555,3209.26,812.06,4.56,0.96,3206.09,62.99,7.38,179.26,3203.27,424.04,7.97,179.77,3205.33,297.8,6.54,179.77,3201.85,621.72,7.98,179.46,3201.69,638.68,7.95,179.46,3201.52,657.81,7.98,179.46,3205.27,311.12,6.55,179.77,3205.22,324.55,6.56,179.77,3186.58,882.01,5.65,89.71,3203.67,592.8,8.14,179.46,2915.36,880.66,7.98,89.71,3202.69,769.85,7.27,179.99,2819.27,880.16,7.95,89.69,2812.67,880.96,7.96,89.69,3202.68,846.89,8.54,179.99,2676.89,879.4,7.99,89.69,3201.13,1045.49,7.53,179.45,3206.0,743.38,8.23,359.99,3199.39,1228.34,7.98,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19052,19052,581.6499066006929,1568621433.6847036,581.6499066006929,-73.07894749738962,654.1401208972803,30.885607121983615,675.3637837816049,0.9984738826751708,675.1352127575951,65.4626801690315,731.1030932174161,0.9697498083114624,683.1356494289274,-1.58214748891323,721.9262332897754,0.9842606782913208,611.4686376979347,117.69656128675192,727.1384968107077,0.7357769608497621,677.300783868021,-32.15033536185669,735.2561468514612,0.3691558837890625,516.292174829532,183.2004377993604,590.4162290375066,0.9589158296585084,515.9175122101543,-85.57668812051067,582.0848699844922,0.9480571746826172,624.5971273100067,273.92480669422724,396.18478692360895,0.9670891761779784,581.4120272656472,-190.6238610102393,395.3456636048342,0.7946177124977112,832.9547198483714,285.6522170404445,245.23826705973374,0.9532425403594972,726.1781695027141,-206.9787535212064,211.05046991731479,0.7705699801445007,541.6397050885114,144.50684842267557,183.05468958047518,0.011720597743988035,483.0257428852453,-67.89738219914521,224.68529240613518,0.6613205075263977,697.339375158561,161.01029370418846,67.80577908913135,0.7690544128417969,816.6991357736804,-62.61416473201929,118.24338849730393,0.8373364210128784,415.06383271557485,153.8737200880088,-532.3698752014345,0.025098979473114014,477.6489763979016,-102.05229441344014,-526.5365395879327,0.06883051991462708,3209.264990660069,812.2845797031184,4.56,1.0598132013860186,3206.094990660069,62.62069115487173,7.389981320138602,179.26,3203.27,423.64074719445586,7.97,179.77,3205.33,297.47560709549543,6.5300186798613975,179.77,3201.854990660069,621.3207471944559,7.965028019792098,179.46,3201.694990660069,638.2807471944559,7.954990660069301,179.46,3201.52,657.4107471944559,7.984990660069301,179.46,3205.274990660069,310.79560709549537,6.5549906600693015,179.77,3205.22,324.22061643542617,6.564990660069301,179.77,3186.8445049836732,882.0149906600693,5.500280197920972,89.71,3203.674990660069,592.3907658743173,8.14,179.46,2915.7592528055443,880.66,7.975009339930699,89.71,3202.69,769.4906724750102,7.240056039584193,179.99,2819.6692528055437,880.16,7.969962640277204,89.69,2813.069252805544,880.9649906600695,7.96,89.69,3202.68,846.4608032340401,8.544990660069299,179.99,2677.289252805544,879.4,7.980018679861398,89.69,3201.134990660069,1045.1107098347334,7.534990660069301,179.45,3206.0,743.7792528055439,8.12519613854468,359.99,3199.39,1227.945737854525,7.955046699653495,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19053,19053,581.7,1568621433.7182062,581.7,-67.04736214932069,648.3829191951166,30.279007874460945,670.6055845024323,0.998204231262207,678.1521248021787,64.78823144134213,731.728489997492,0.9665586352348328,693.2184131460091,2.486729423578633,729.2250021487944,0.9124453663825988,606.2339254175267,118.76800066002426,725.6129039378218,0.7181168794631958,681.3411142060552,-33.65007375706301,737.8975962929035,0.3568044304847717,518.649569344478,181.81533393699738,595.1983001410855,0.9494773149490356,516.0414063297336,-85.70088971995837,582.5994125849186,0.9467220306396484,625.8869921154297,271.1738990613623,397.1148687393094,0.9543527364730836,579.6035169376778,-191.33205868158944,392.38084423284965,0.7722874879837036,828.5007382769683,286.3735201742258,242.62534622555316,0.9550579786300659,702.8406621159871,-211.6103271458876,192.61718598975932,0.7462956309318542,543.3875658172827,143.63842887560497,184.9583433782114,0.007515549659729005,485.40862713192917,-69.73565965136814,226.04595226957642,0.6637610197067261,700.9693799763156,159.7915900894911,71.81802951965568,0.7095284461975098,829.2198005752873,-62.54211248653609,128.49200231472057,0.8169835805892944,494.6972043022032,171.43064255886142,-442.95876865726143,0.027843624353408813,454.16604844721087,-108.00809491779222,-549.6147624543081,0.033645331859588616,3209.27,812.51,4.56,1.16,3206.1,62.25,7.4,179.26,3203.27,423.24,7.97,179.77,3205.33,297.15,6.52,179.77,3201.86,620.92,7.95,179.46,3201.7,637.88,7.96,179.46,3201.52,657.01,7.99,179.46,3205.28,310.47,6.56,179.77,3205.22,323.89,6.57,179.77,3187.11,882.02,5.35,89.71,3203.68,591.98,8.14,179.46,2916.16,880.66,7.97,89.71,3202.69,769.13,7.21,179.99,2820.07,880.16,7.99,89.69,2813.47,880.97,7.96,89.69,3202.68,846.03,8.55,179.99,2677.69,879.4,7.97,89.69,3201.14,1044.73,7.54,179.45,3206.0,744.18,8.02,359.99,3199.39,1227.55,7.93,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19054,19054,581.7332652153331,1568621433.7515442,581.7332652153331,,647.5402546503674,27.96942943742461,671.327509395323,0.9977041482925416,681.6975441118439,62.19252665647654,733.4840340941716,0.9755926132202148,681.1373989387617,-3.279258415188801,720.6722296509582,0.9853106737136841,608.7390123305322,116.69760163444876,726.1465290483533,0.7879551649093628,681.1851991710117,-35.22665990429061,737.0576244180372,0.34902364015579224,513.9748124233719,180.23035574359298,595.0222480449332,0.9526612758636476,515.7082197370006,-86.92233211361925,583.3395200504513,0.9346574544906616,627.8093880204821,272.31037464368575,397.6473621172397,0.9526387453079224,576.3741232338202,-194.8230366042212,386.9496779057818,0.6991472244262695,823.9785491027367,288.6640393583362,242.4792266218742,0.9554976224899292,737.4785254934219,-205.63760192970486,199.82208566862732,0.878381609916687,534.1190099309197,139.49761840027998,197.59397875538826,0.30010050535202026,474.41367895884736,-71.85495665469827,216.89041182505662,0.6612462997436523,699.7475265128511,154.80636578389147,76.01570962719501,0.4264174103736877,846.3591008176567,-57.88686034735832,137.54088702228088,0.8132924437522888,535.1982718130639,158.54596826339701,-400.3770722634605,0.04838058352470398,443.96802659994864,-117.65255080063393,-560.1716224269246,0.023691058158874508,3209.276653043067,812.6630199905317,4.56,1.2098978229994009,3206.1,62.00383740653629,7.39002043540012,179.26,3203.2733265215334,422.97720479886976,7.97,179.77,3205.33,296.93377610033593,6.526653043066586,179.77,3201.863326521533,620.6572047988698,7.946673478466708,179.46,3201.703326521533,637.6172047988698,7.953346956933412,179.46,3201.5233265215334,656.7438782773365,7.986673478466708,179.46,3205.28,310.25377610033587,6.523408263133772,179.77,3205.22,323.67377610033594,6.55004087080024,179.77,3187.279652598198,882.02,5.250204354001198,89.71,3203.683326521533,591.7105517558032,8.146653043066587,179.46,2916.42279520113,880.6633265215332,7.963346956933413,89.71,3202.69,768.8904904496028,7.203346956933412,179.99,2820.3361217226634,880.1633265215332,7.98002043540012,89.69,2813.7361217226635,880.97,7.973306086133173,89.69,3202.68,845.7505721912033,8.516734784667067,179.99,2677.9561217226637,879.4033265215332,7.976653043066586,89.69,3201.1433265215333,1044.480510885003,7.53002043540012,179.45,3206.0,744.4527747657299,8.07987738759928,359.99,3199.3933265215333,1227.2838782773365,7.93997956459988,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
19055,19055,581.7665644500165,1568621433.7849164,581.7665644500165,-69.37806577525261,651.3365912980893,27.465263239779482,672.087715166513,0.997703731060028,684.6456049522383,59.44343147902885,734.4884311476585,0.9772457480430604,691.8796563209462,1.4179251145228466,727.6428300773987,0.9339756965637208,608.8844936812641,113.94222103674863,730.4132451483969,0.75137859582901,673.3885660600778,-37.745154886080535,733.3977334539592,0.4104464054107666,517.4530899201496,178.48894982632225,597.6508161493409,0.957630693912506,513.0343117927351,-93.81329712700656,579.56066772429,0.71639084815979,627.3485807762164,271.8591129215677,398.91276591725443,0.9478204250335692,569.2837606765431,-197.3059829940617,381.16275141244034,0.6520709991455078,824.2064938224779,288.8891565801233,245.42388718081853,0.9604319334030152,751.430737627711,-199.86879732224625,207.17481153663232,0.8244159817695618,517.1416934873955,137.83650473395284,191.96267784321725,0.3961697220802307,472.8419931313336,-69.95201335913545,213.7492482481799,0.7181685566902161,700.249437537878,153.66682975369332,68.12789703482143,0.3066275715827942,871.2377431712355,-57.772262761318785,152.14292255289553,0.829554557800293,565.1937432368752,153.62941046086868,-369.7833487679183,0.04681462049484253,432.87523781995776,-125.53188172047008,-573.8239453537242,0.018299192190170288,3209.283312890004,812.8161964700762,4.56,1.2598466750247983,3206.1,61.75742306987765,7.380030664995041,179.26,3203.276656445001,422.7141408448694,7.97,179.77,3205.33,296.7173310748925,6.533312890003307,179.77,3201.866656445002,620.3941408448694,7.943343554998347,179.46,3201.706656445001,637.3541408448693,7.946687109996692,179.46,3201.526656445001,656.4774843998678,7.983343554998347,179.46,3205.28,310.03733107489256,6.4867791049818155,179.77,3205.22,323.4573310748925,6.5300613299900805,179.77,3187.449478695084,882.02,5.150306649950403,89.71,3203.686656445001,591.4408279548661,8.153312890003306,179.46,2916.6858591551304,880.6666564450016,7.956687109996692,89.71,3202.69,768.650735959881,7.196687109996692,179.99,2820.6025156001324,880.1666564450016,7.970030664995041,89.69,2814.002515600132,880.97,7.986625780006612,89.69,3202.68,845.4708586198611,8.483435549983469,179.99,2678.2225156001323,879.4066564450017,7.983312890003307,89.69,3201.146656445001,1044.230766624876,7.520030664995041,179.45,3206.0,744.7258284901355,8.139816010029758,359.99,3199.396656445001,1227.0174843998675,7.949969335004959,179.45,,,,,,,,,,,,,,,,,3a,12,1568620805
