,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.15_x,E_in-C_out.15_y,E_in-C_out.15_speed,E_in-C_out.15_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.16_x,E_in-C_out.16_y,E_in-C_out.16_speed,E_in-C_out.16_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.17_x,E_in-C_out.17_y,E_in-C_out.17_speed,E_in-C_out.17_angle,E_in-C_out.18_x,E_in-C_out.18_y,E_in-C_out.18_speed,E_in-C_out.18_angle,E_in-C_out.19_x,E_in-C_out.19_y,E_in-C_out.19_speed,E_in-C_out.19_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,E_in-C_out.20_x,E_in-C_out.20_y,E_in-C_out.20_speed,E_in-C_out.20_angle,E_in-C_out.21_x,E_in-C_out.21_y,E_in-C_out.21_speed,E_in-C_out.21_angle,E_in-C_out.22_x,E_in-C_out.22_y,E_in-C_out.22_speed,E_in-C_out.22_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.23_x,E_in-C_out.23_y,E_in-C_out.23_speed,E_in-C_out.23_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.24_x,E_in-C_out.24_y,E_in-C_out.24_speed,E_in-C_out.24_angle,E_in-C_out.25_x,E_in-C_out.25_y,E_in-C_out.25_speed,E_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,H_in-C_out.29_x,H_in-C_out.29_y,H_in-C_out.29_speed,H_in-C_out.29_angle,scenario,participant_id,source_file
19666,19666,605.2332132619191,1568297079.5126874,605.2332132619191,,,561.7502998599078,60.26738288318367,762.0736987553763,0.9991892576217652,538.9150355421241,93.35910804203415,790.0248653336522,0.9993053674697876,530.5255283639361,33.569540723966306,785.7014199647597,0.9935007095336914,517.7819849262988,149.0026880328701,769.1226226624008,0.8441673517227173,492.5809699379806,-3.4474163917721965,754.4724150101885,0.6683085560798645,449.2791808089178,225.64441799787065,597.4319353466058,0.97485613822937,444.2740205293395,-49.85571081642144,596.2883733562734,0.9795154929161072,567.5261646195491,282.6964905066797,391.28895995993867,0.7298769950866699,557.6376553909631,-142.73101261134394,372.85351015580704,0.944654643535614,758.2389737330957,323.8951606108241,214.1303157752189,0.8204084634780884,751.9419555999086,-181.145359183742,217.27759886074568,0.7493062019348145,443.89377503072393,185.9477864958109,125.84977948034424,0.16903311014175415,462.59390260285886,-38.129639565793646,154.98323366995947,0.5753908753395081,720.3707611698152,198.89306792959232,-34.41346900060938,0.02415370941162109,863.1137355881177,-63.42387487034448,142.2366512695234,0.2766030430793762,289.6704893099437,226.26610609133232,-771.4757424491904,0.011679023504257202,553.930019291583,-84.40904686637174,-437.3960662617209,0.05235567688941956,3210.273321326192,815.6129611119493,3.0966786738080914,1.1832492833433623,3205.643321326192,97.46429390464728,7.983357347616183,179.26,3203.42,387.0708284927583,6.933357347616183,179.77,3197.373321326192,717.8742939046472,7.960036021424274,179.64,3205.963321326192,191.80765125226344,8.226642652383818,179.26,3196.923321326192,789.7142939046472,7.980036021424272,179.64,3013.1723847691605,881.15,7.960036021424274,89.71,2999.515706095353,881.08,7.990036021424272,89.71,2967.6257060953526,880.92,7.976714695232363,89.71,3204.03,554.7143299260715,8.343285304767635,179.46,2852.082384769161,880.3333213261918,7.953321326191909,89.69,3202.843321326192,681.6443299260716,8.293357347616183,179.46,3202.7,709.42,0.0,179.99,3202.69,773.7276512522633,8.203321326191906,179.99,2654.8258141596257,875.3995677429087,7.87989193572718,50.56773140464034,3202.04,950.9176512522637,8.156714695232365,179.45,3201.68,988.7409725784554,7.9798919357271805,179.45,3201.163321326192,1042.5808284927582,6.9667146952323655,179.45,2679.5703602142426,714.5724568120095,7.973321326191908,337.35,3200.643321326192,1096.5376872736877,8.47010806427282,179.45,2714.3372550165964,665.5725648762823,7.979963978575728,322.4,3199.583321326192,1207.6376872736878,8.433321326191907,179.45,3199.463321326192,1220.1608645141823,7.193249283343363,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19667,19667,605.2664673072571,1568297079.546319,605.2664673072571,,,558.0504924031997,61.11740848857414,761.1394382254744,0.9992266893386841,538.6471247864745,94.40989579403185,790.0092541397978,0.9993577003479004,533.9619221759075,34.033199261166175,787.2345162150618,0.9939094781875608,517.7507760806974,150.65729511259082,769.2448167762826,0.8321222066879272,495.3921268652904,-2.613228187549037,756.2735895625444,0.6444615125656128,454.21126963335763,227.0437384644321,597.9932598807156,0.9715925455093384,446.4588346506034,-50.98577098645031,601.4003603634716,0.9147043228149414,551.3675418104899,281.27167714440475,356.2820908603656,0.8585562705993652,549.889482218847,-138.82046993098152,381.02067061518267,0.5018904805183411,764.7797948087068,321.3107620321165,216.39753797572826,0.8003517985343933,725.4689109657406,-184.6628090956096,217.59490319475097,0.17949646711349487,459.16645899206617,184.2885768205641,134.9192588830159,0.16817644238471985,463.6526110905616,-32.970428702113345,154.89266185108067,0.3054873943328857,473.94773089222036,215.83923964162608,-310.224063983316,0.03224948048591614,864.8002541271069,-65.55404392579808,142.36248741939553,0.25950199365615845,289.68196461071585,226.61888965532776,-767.617655640842,0.008181571960449219,547.4879951673037,-84.67526571258307,-450.3894106184917,0.03686577081680298,3210.2766467307256,815.7160486524973,3.0933532692742856,1.2065271150800017,3205.646646730726,97.19826154194284,7.976706538548571,179.26,3203.42,386.8413755799257,6.92670653854857,179.77,3197.3766467307255,717.6082615419429,7.950059807822857,179.64,3205.9666467307256,191.5349680804914,8.23329346145143,179.26,3196.9266467307257,789.4482615419428,7.970059807822857,179.64,3013.4350917273314,881.15,7.950059807822857,89.71,2999.781738458057,881.08,7.980059807822857,89.71,2967.8917384580573,880.92,7.963413077097143,89.71,3204.03,554.4383213497657,8.356586922902856,179.46,2852.345091727332,880.3366467307258,7.956646730725716,89.69,3202.8466467307258,681.3683213497658,8.286706538548572,179.46,3202.7,709.42,0.0,179.99,3202.69,773.4549680804913,8.206646730725716,179.99,2655.061917881526,875.5192823061258,7.909820576531431,55.81189435445183,3202.04,950.6449680804916,8.143413077097144,179.45,3201.68,988.4716148112171,8.00982057653143,179.45,3201.166646730726,1042.3513755799256,6.953413077097143,179.45,2679.470598078229,714.8152113429771,7.976646730725715,337.35,3200.646646730726,1096.2550278883143,8.440179423468571,179.45,2714.1743101944407,665.7853907664457,7.989940192177143,322.4,3199.5866467307255,1207.3550278883142,8.436646730725714,179.45,3199.4666467307256,1219.9214353877487,7.2165271150800026,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19668,19668,605.3,1568297079.5802324,605.3,-86.04462298325012,,549.5765321411477,61.55946347142125,758.7017111911928,0.9991777539253236,538.0901501937684,94.01890184542437,791.0812558665787,0.9993642568588256,527.0017409160183,34.050490195854785,784.9165376925232,0.9935070276260376,520.0314044909985,150.2292153263057,772.3947435248404,0.8059920072555542,490.24834749039434,-2.4262673271817974,753.7124076328296,0.6563423275947571,449.88174765798175,225.9128299097554,596.9632509476921,0.9730255603790284,446.51936374441095,-49.91023535283984,602.2266890112678,0.916041374206543,558.5824760230443,280.73755286193506,383.82391566149636,0.8188633918762207,558.726604618711,-139.6359774988845,381.52880578208914,0.9650642871856692,760.345895402565,323.2586575973833,210.11757171089096,0.8072532415390015,758.9129640215376,-180.26632075084888,220.81647986880063,0.7610904574394226,466.1682983470437,184.15949220718983,137.19033207440614,0.2372424006462097,447.56706352995565,-37.36683882011665,166.16726679201017,0.6626739501953125,411.3421509383184,219.25575097760708,-392.307815672684,0.021486997604370117,861.1862266558063,-60.14935337119936,126.95452054585579,0.054732203483581536,276.57648022307524,228.8422450064867,-777.1892939568402,0.005889832973480225,525.5089255926014,-87.7367878736697,-474.6972668826594,0.026203006505966187,3210.28,815.82,3.09,1.23,3205.65,96.93,7.97,179.26,3203.42,386.61,6.92,179.77,3197.38,717.34,7.94,179.64,3205.97,191.26,8.24,179.26,3196.93,789.18,7.96,179.64,3013.7,881.15,7.94,89.71,3000.05,881.08,7.97,89.71,2968.16,880.92,7.95,89.71,3204.03,554.16,8.37,179.46,2852.61,880.34,7.96,89.69,3202.85,681.09,8.28,179.46,3202.7,709.42,0.0,179.99,3202.69,773.18,8.21,179.99,2655.3,875.64,7.94,61.1,3202.04,950.37,8.13,179.45,3201.68,988.2,8.04,179.45,3201.17,1042.12,6.94,179.45,2679.37,715.06,7.98,337.35,3200.65,1095.97,8.41,179.45,2714.01,666.0,8.0,322.4,3199.59,1207.07,8.44,179.45,3199.47,1219.68,7.24,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19669,19669,605.3328796713303,1568297079.6135476,605.3328796713303,-86.04462298325012,,556.8532580209961,62.10574836170914,761.9104209123093,0.999138116836548,542.537117136942,95.1361415984423,792.7373534995554,0.9993512630462646,533.5559316944868,34.93197680496943,787.5994496734331,0.9939860105514526,520.4446281099766,151.01015836436824,772.6547979865364,0.7876253128051758,489.0114952633701,-1.9590736309072536,753.7109823921626,0.6259912848472595,448.88649285854416,227.48074859795884,598.3537177954952,0.9716359376907348,448.90903779782144,-50.670758123276656,597.4520623707888,0.973705530166626,561.0364962488295,281.2267489069862,384.39979075162637,0.7919114828109741,549.0703301958662,-137.42635421106252,385.5754984159451,0.4953960180282593,749.7106732689888,313.1379390401084,212.2852168690689,0.7268604636192322,770.439420900683,-173.13860746192736,222.35377516705853,0.9598101377487184,479.3293200481748,183.09802818168185,145.75227177114823,0.19939953088760376,459.0365058196303,-31.736057684864893,158.1152101023758,0.3432507812976837,386.21859333061263,219.82130437370387,-431.31213723594686,0.02946069836616516,728.9079181735121,-73.98180460074677,-33.34826406563576,0.02642226219177246,321.7194178444311,228.60358076609887,-727.2656804145818,0.005237847566604614,500.53263120227234,-96.09247455022202,-504.2900506436826,0.01278766989707947,3210.283287967133,815.921926981124,3.0867120328669704,1.2563037370642391,3205.653287967133,96.66696262935758,7.97657593426606,179.26,3203.42,386.38313026782095,6.91671203286697,179.77,3197.38,717.0802505964906,7.95315186853212,179.64,3205.9732879671333,190.99038669509156,8.23013609860091,179.26,3196.93,788.9202505964906,7.96,179.64,3013.959749403509,881.153287967133,7.943287967133029,89.71,3000.3097494035096,881.0832879671332,7.97,89.71,2968.4230373706428,880.923287967133,7.96315186853212,89.71,3204.033287967133,553.8838107608253,8.35684813146788,179.46,2852.8730373706426,880.34,7.96,89.69,3202.8532879671334,680.8203866950914,8.27013609860091,179.46,3202.7,709.42,0.0,179.99,3202.69,772.9103866950916,8.206712032866971,179.99,2655.5301576993124,875.7583668167889,7.943287967133029,61.73457765667477,3202.043287967133,950.1069626293576,8.116848131467881,179.45,3201.6832879671333,987.9402505964906,8.0071203286697,179.45,3201.17,1041.8865543335546,6.976167638463329,179.45,2679.268073018876,715.3033095678443,7.970136098600911,337.35,3200.653287967133,1095.6938107608257,8.41328796713303,179.45,2713.852177577615,666.2071419293809,8.0,322.4,3199.593287967133,1206.7938107608254,8.44328796713303,179.45,3199.4732879671333,1219.436690432156,7.286031539862418,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19670,19670,605.3665626632406,1568297079.6476767,605.3665626632406,,,558.3209935465385,64.666383492356,760.1345304900232,0.9968847036361694,542.6977486719603,95.41039647907131,793.0629899567455,0.9994052648544312,530.3337542969549,35.64667397435486,786.6749879384511,0.9942509531974792,524.8566993469908,150.85569742347545,773.5519746927533,0.7930284738540649,489.18755093100754,-0.9841658080327652,752.8625306115698,0.6505905389785767,449.47755082971565,225.8376054106821,597.0392607457061,0.973551869392395,443.55357720345916,-51.22309898216599,597.9925935574587,0.925553262233734,556.2487496218212,281.63902649562283,380.6438244408994,0.752527117729187,557.7687023488284,-134.81852101890473,389.28386617891687,0.5199396610260011,745.2973166848393,312.7648089931209,210.82442686718792,0.663341224193573,767.5354147119355,-178.02526664801732,222.09712366349308,0.7612802982330322,481.827923863268,185.62039492170587,149.78683998194396,0.1625540852546692,466.0462577220424,-27.718458619146727,157.7252207894156,0.29892587661743164,407.28180281002227,218.214629907063,-420.6155452151274,0.03615173697471618,808.6483869418116,-64.77202612717453,55.742823114799535,0.09688332676887512,278.906334701591,226.98433510282644,-773.1662582100666,0.006985068321228027,498.5587543766171,-95.30972414138444,-507.01193154509474,0.01107880473136902,3210.286656266324,816.0263442560462,3.0833437336759326,1.2832501305925386,3205.656656266324,96.3974986940746,7.983312532648134,179.26,3203.42,386.15071762363937,6.913343733675933,179.77,3197.38,716.8141549603987,7.9666250652962685,179.64,3205.976656266324,190.71418616142645,8.2200312010278,179.26,3196.93,788.6541549603986,7.96,179.64,3014.2258450396007,881.156656266324,7.946656266324067,89.71,3000.5758450396006,881.0866562663242,7.97,89.71,2968.6925013059254,880.926656266324,7.976625065296268,89.71,3204.036656266324,553.6008736287783,8.34337493470373,179.46,2853.142501305925,880.34,7.96,89.69,3202.8566562663236,680.5441861614265,8.260031201027799,179.46,3202.7,709.42,0.0,179.99,3202.69,772.6341861614264,8.203343733675933,179.99,2655.765938642685,875.8796255876663,7.946656266324067,62.384659400545,3202.0466562663237,949.8374986940746,8.10337493470373,179.45,3201.686656266324,987.6741549603987,7.973437336759328,179.45,3201.17,1041.6474050909912,7.013218929564741,179.45,2679.1636557439538,715.5525637079808,7.960031201027799,337.35,3200.656656266324,1095.4108736287783,8.416656266324066,179.45,2713.690499216445,666.4193447784162,8.0,322.4,3199.596656266324,1206.5108736287784,8.446656266324066,179.45,3199.476656266324,1219.1874362920191,7.3331877285369425,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19671,19671,605.4,1568297079.681557,605.4,-86.08044005125765,,554.2489735937506,65.19083145085465,757.8681034278334,0.9967123866081238,546.1645194853712,96.21117074544657,794.6076921875853,0.999406397342682,533.8024471765257,35.72830374052932,787.6602755374748,0.9936498999595642,520.4602513109198,151.7235061262935,774.2794562522313,0.7750624418258667,491.6831360528555,-0.02739989766917006,754.9080576702748,0.6325008869171143,449.32080566425765,226.2054940247824,597.3683318013217,0.9711307287216188,437.5391335295829,-49.845112521705744,599.0609263031092,0.9175792336463928,554.0346488168433,281.0307174131028,378.03673165194357,0.806138277053833,560.8908951660385,-140.16470157426656,389.370158627468,0.9724884629249572,750.1412821710817,309.1187403224875,215.99303309656383,0.7740911245346069,760.20959784093,-181.84241558247157,218.3810599839423,0.795734167098999,470.4604086166465,183.6737803097884,151.78526663508475,0.15340042114257812,456.9657144793695,-36.705824943060534,151.2134440665374,0.4723162949085236,496.8061233818431,228.13753733082,-282.1103564667053,0.03953874111175537,840.7739689698918,-61.958090224547995,89.60469068566908,0.155787855386734,330.83610388082326,220.83030768411115,-718.2282999155623,0.009788423776626587,473.62321056833525,-98.225585492679,-540.2795173375072,0.021883666515350345,3210.29,816.13,3.08,1.31,3205.66,96.13,7.99,179.26,3203.42,385.92,6.91,179.77,3197.38,716.55,7.98,179.64,3205.98,190.44,8.21,179.26,3196.93,788.39,7.96,179.64,3014.49,881.16,7.95,89.71,3000.84,881.09,7.97,89.71,2968.96,880.93,7.99,89.71,3204.04,553.32,8.33,179.46,2853.41,880.34,7.96,89.69,3202.86,680.27,8.25,179.46,3202.7,709.42,0.0,179.99,3202.69,772.36,8.2,179.99,2656.0,876.0,7.95,63.03,3202.05,949.57,8.09,179.45,3201.69,987.41,7.94,179.45,3201.17,1041.41,7.05,179.45,2679.06,715.8,7.95,337.35,3200.66,1095.13,8.42,179.45,2713.53,666.63,8.0,322.4,3199.6,1206.23,8.45,179.45,3199.48,1218.94,7.38,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19672,19672,605.4327614572204,1568297079.7146013,605.4327614572204,-98.61515066723595,,558.4772531853258,65.61715167776553,759.2815394034861,0.9967623949050904,542.8763775015964,96.18054439054012,793.2870849220938,0.9993897676467896,534.2484963709677,36.35667016935577,787.2861830274446,0.9943401217460632,513.6757202875096,152.6410024794873,771.5862108772574,0.7595282196998596,489.5689546749602,-0.029886800824334262,753.5835786088871,0.5985296368598938,452.62506193884565,225.489778138856,601.139925376659,0.9736985564231871,447.57706623152944,-49.2069656126903,598.7369117851929,0.977570116519928,562.3824909514224,281.33278434847085,389.736720947701,0.8331811428070068,554.4818688514356,-141.36643382015956,381.8766539180896,0.9627538919448853,747.2540874028298,308.45316922751175,214.40041671768867,0.8005545139312744,752.9286087514188,-182.35622179005586,214.64869071439412,0.8358769416809082,446.04405798879753,185.27909610081923,172.6248230899197,0.3957353234291077,461.1990672721799,-40.95436306545892,155.11630646294634,0.4097062945365906,667.2666322706003,218.63647400929023,-61.32003869904675,0.15915238857269287,856.7645655622939,-59.83851595316911,105.36402767961759,0.2674592137336731,300.30996443177463,226.1216462067324,-752.3772004164508,0.00754988193511963,449.98860444850425,-100.7252093524466,-571.7266819715104,0.010411918163299559,3210.29,816.2315605173833,3.08,1.3329330200542966,3205.663276145722,95.87118448795866,7.983447708555915,179.26,3203.423276145722,385.69394594517917,6.916552291444084,179.77,3197.383276145722,716.2879083422366,7.9668954171118305,179.64,3205.9865522914442,190.1680799050705,8.22310458288817,179.26,3196.933276145722,788.1279083422368,7.966552291444085,179.64,3014.7520916577632,881.16,7.953276145722043,89.71,3001.1020916577645,881.09,7.976552291444085,89.71,2969.218815512041,880.93,7.973619271389787,89.71,3204.0432761457228,553.0480799050705,8.323447708555916,179.46,2853.6720916577638,880.34,7.966552291444085,89.69,3202.86,680.0013560507924,8.246723854277956,179.46,3202.7,709.42,0.0,179.99,3202.69,772.0880799050705,8.216380728610211,179.99,2656.232606346265,876.1179412459935,7.946723854277956,63.03,3202.053276145722,949.3013560507927,8.119485311498384,179.45,3201.693276145722,987.1511844879586,7.9465522914440845,179.45,3201.173276145722,1041.1806697994568,7.046723854277957,179.45,2678.9584394826165,716.0391586377092,7.95,337.35,3200.663276145722,1094.8548037593484,8.413447708555916,179.45,2713.36946885962,666.8363971804887,7.986895417111831,322.4,3199.6032761457227,1205.9515276136265,8.440171562833871,179.45,3199.48,1218.6975652165688,7.383276145722044,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19673,19673,605.466293032535,1568297079.7484224,605.466293032535,-85.97457192041367,,562.1731185968653,65.9168523685643,760.9028455242296,0.9967843294143676,538.0285701495794,96.80014644795182,792.0339936104551,0.9993979930877686,534.1236783468418,36.27130713860639,787.5657601202365,0.9943056702613832,515.8164867264,153.19255152575218,772.3218004959956,0.7571002840995789,488.94840253742416,0.20152585425972624,753.5887179958947,0.6367088556289673,449.35430834821517,226.90767383555283,598.0959949287236,0.967461347579956,444.0646412026715,-50.90994876287228,596.6474850607881,0.9751387238502502,561.7462594739774,280.66477058911653,389.69129614306894,0.8295128345489502,544.4995597818604,-140.16327387273094,384.3841142254917,0.4799655079841614,745.873656987688,309.5733037464458,216.2100119252516,0.788131594657898,743.6439753442007,-181.79925226353728,201.83399415480147,0.9588391184806824,433.0762366971644,186.99159698076718,180.5050445632498,0.2851402759552002,454.6102076575695,-33.3156116272939,182.93965789844486,0.5310392379760742,752.2802580545268,217.4991936983171,36.62396102197909,0.14028853178024292,865.7244487202721,-60.0163549198217,115.17689701079901,0.1522410809993744,297.65793309661694,253.15014285970344,-751.7692712487178,0.003836452960968017,446.90682754129824,-101.59689984641865,-579.539396602715,0.013762712478637695,3210.29,816.3355084008583,3.08,1.3564051227744798,3205.6666293032536,95.60628504297372,7.976741393493006,179.26,3203.4266293032533,385.46257807550865,6.923258606506994,179.77,3197.3866293032534,716.0196557397203,7.9534827869860125,179.64,3205.993258606507,189.8897678299597,8.236517213013988,179.26,3196.936629303253,787.8596557397203,7.9732586065069935,179.64,3015.02034426028,881.16,7.9566293032534965,89.71,3001.37034426028,881.09,7.983258606506994,89.71,2969.4837149570258,880.93,7.956853483732514,89.71,3204.0466293032537,552.7697678299597,8.316741393493006,179.46,2853.94034426028,880.34,7.9732586065069935,89.69,3202.86,679.7263971332133,8.243370696746503,179.46,3202.7,709.42,0.0,179.99,3202.69,771.8097678299597,8.233146516267485,179.99,2656.4706805309984,876.2386549171258,7.943370696746503,63.03,3202.056629303253,949.0263971332132,8.149663729281475,179.45,3201.6966293032533,986.8862850429737,7.953258606506994,179.45,3201.1766293032533,1040.9459487722552,7.0433706967465035,179.45,2678.854491599141,716.2839391375052,7.95,337.35,3200.6666293032536,1094.5731385267063,8.406741393493006,179.45,2713.2051641405787,667.0476461049702,7.973482786986011,322.4,3199.6066293032536,1205.6665092234527,8.430112090239508,179.45,3199.48,1218.4494315592412,7.386629303253497,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19674,19674,605.5,1568297079.7824204,605.5,-85.97457192041367,,559.0816129151532,66.06217086999983,759.2459891756288,0.9966026544570924,537.5706351938396,96.84913167062678,792.2941499922465,0.9994124174118042,530.6800483520053,35.722849510582115,786.0460809912806,0.9937751293182372,512.6939361584452,153.04506326430803,771.8552623160158,0.7443916797637941,485.2320596838752,0.30595427739341474,751.9143001774843,0.6302800178527832,448.86472496973573,227.365798960812,598.3943603919498,0.9719696044921876,446.6184817776391,-49.65813299861891,601.1379022496856,0.9156619906425476,558.0957264007354,281.49006500089286,391.95428504917084,0.8582417368888855,557.1239704431842,-140.82888268449975,384.2101863867205,0.9694119691848756,752.3135527767354,309.43720775070665,219.99264260908922,0.7375649213790894,744.8132565405012,-185.88269409921642,206.6137488394323,0.7635841369628906,436.16022222672905,184.6326078980997,187.52602300546081,0.35486364364624023,453.6809696667833,-39.97621585464433,159.1446876847926,0.4167133867740631,781.8412005121844,216.32941379864718,73.31986274952473,0.13441449403762815,861.6920602213008,-59.516481344315395,105.93770330630514,0.1609249711036682,290.9003354180063,265.7137461120473,-752.4983057982818,0.0039924681186676025,452.3953321626251,-100.8720993929518,-577.0744694103406,0.034889429807662964,3210.29,816.44,3.08,1.38,3205.67,95.34,7.97,179.26,3203.43,385.23,6.93,179.77,3197.39,715.75,7.94,179.64,3206.0,189.61,8.25,179.26,3196.94,787.59,7.98,179.64,3015.29,881.16,7.96,89.71,3001.64,881.09,7.99,89.71,2969.75,880.93,7.94,89.71,3204.05,552.49,8.31,179.46,2854.21,880.34,7.98,89.69,3202.86,679.45,8.24,179.46,3202.7,709.42,0.0,179.99,3202.69,771.53,8.25,179.99,2656.71,876.36,7.94,63.03,3202.06,948.75,8.18,179.45,3201.7,986.62,7.96,179.45,3201.18,1040.71,7.04,179.45,2678.75,716.53,7.95,337.35,3200.67,1094.29,8.4,179.45,2713.04,667.26,7.96,322.4,3199.61,1205.38,8.42,179.45,3199.48,1218.2,7.39,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
19675,19675,605.549535088717,1568297079.8156474,605.549535088717,-85.97457192041367,,562.0022019084751,65.98477063746171,761.3232211444066,0.9969203472137452,542.2024906000906,97.12481535033176,793.502751616948,0.9994661808013916,533.9065288900977,36.3011679817096,787.4817311921173,0.994426429271698,512.2697959808095,152.0546662008761,771.5569803766472,0.7710025310516357,484.50281442561834,-0.5761919289184227,751.4527216618887,0.6163261532783508,453.311251247492,224.61049550756184,599.731645366556,0.976506233215332,444.34183119232335,-50.368121301461066,596.141519784788,0.9759261012077332,562.8303070537166,280.03120982063626,391.64729160267007,0.8499008417129517,544.7931947785911,-140.1315489242631,384.9193275312552,0.9615477323532104,762.5998175881952,315.44873063040814,220.4134976148526,0.8673399686813354,738.6066198662718,-187.78080546069413,202.894431012824,0.7836437225341797,433.3886306798423,182.98915227042718,188.0577407972045,0.3611921668052673,458.6571792917981,-40.028567466633355,156.07324435562958,0.4396880567073822,793.5927359807938,211.8316774007772,81.83050201656923,0.07360929250717163,859.3373625373758,-58.41230822068734,103.77127778367607,0.1794719696044922,325.8175373511185,240.91022795968743,-710.9387171873652,0.008208304643630981,454.57747730512114,-99.68438270506478,-575.4733846116019,0.018049299716949463,3210.294953508872,816.5935587750225,3.08,1.3998140354867927,3205.674953508872,94.94371929026416,7.9650464911283025,179.26,3203.43,384.8832543789811,6.9349535088717,179.77,3197.39,715.3685798168792,7.944953508871698,179.63504649112832,3206.004953508872,189.20381227252076,8.254953508871699,179.26,3196.94,787.1937192902641,7.965139473384905,179.64,3015.686280709736,881.16,7.955046491128303,89.71,3002.036280709736,881.0949535088718,7.980092982256602,89.71,2970.1413272008645,880.9349535088718,7.944953508871698,89.71,3204.054953508872,552.0739052547773,8.354581579845284,179.46,2854.601327200864,880.3449535088718,7.9899070177433975,89.69,3202.864953508872,679.0388587636489,8.254860526615095,179.46,3202.7,709.42,0.0,179.99,3202.69,771.1238122725208,8.215325437898112,179.99,2657.061699129891,876.5383263193812,7.949907017743398,63.03,3202.064953508872,948.3487657813923,8.135418420154716,179.45,3201.704953508872,986.2237192902643,7.964953508871697,179.45,3201.1849535088722,1040.363254378981,7.035046491128303,179.45,2678.601394733849,716.8965596565057,7.9747675443584916,337.35,3200.674953508872,1093.8739052547774,8.404953508871701,179.45,2712.802231574158,667.572071058917,7.955046491128303,322.4,3199.61,1204.968858763649,8.380371929026412,179.45,3199.4849535088715,1217.8284868346227,7.419721053230188,179.45,,,,,,,,,,,,,,,,,,,,,3a,9,1568296430
