,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,scenario,participant_id,source_file
16805,16805,509.23326883492126,1568022782.5454187,509.23326883492126,,589.0619422968452,72.59864227800644,694.2385779639535,0.9975539445877076,590.7294078951082,101.14941972337299,736.9887848624176,0.99341881275177,597.8954864134146,38.92335666820162,733.6215627768903,0.994282603263855,556.953087649112,137.77983724012356,759.3391115907554,0.644364058971405,607.9109926970266,-8.164912205591692,755.8980367671663,0.5003804564476013,429.79514159216484,208.28704077394585,592.0884934631142,0.9352583885192872,427.36082091067686,-48.469898289173145,602.8716619350488,0.9468755722045898,510.5967399336415,268.2273644541771,370.9895137671135,0.6051959991455078,550.0869803505296,-119.88845075495743,341.1622644910758,0.9310732483863832,683.8011747996255,316.6730623954984,175.2335486157796,0.7051724195480347,747.5421264086348,-134.43773138097472,173.80160920762802,0.6540367007255554,297.88095042085166,194.58744519575401,147.28555478495605,0.6954798102378845,394.75306975388895,-26.04154106585997,127.65612946537406,0.10097557306289673,624.1933020447153,226.989080323462,-10.111438723006557,0.20321696996688848,676.6175925989357,-2.7451432557671094,3.0542694074953265,0.07305210828781128,259.4766898518378,227.07999104734054,-767.2205104771982,0.026957273483276367,512.5144544467694,-49.04918608282547,-477.73063016461714,0.3985133469104767,3210.653346233016,787.4563828736535,4.366673116507873,358.5666731165078,3201.9533268834916,611.1838493206299,7.976692466031494,179.46,3205.2333268834923,320.93046438856686,7.209980650476379,179.77,3205.18,335.083791272059,7.216711815555113,179.77,3196.7933268834918,810.1571762041218,7.973326883492128,179.64,3205.12,349.2504643885669,7.19998065047638,179.77,3204.4033268834924,514.4704643885669,7.14998065047638,179.46,3204.273326883492,528.700464388567,7.126634417460632,179.46,3009.856150679371,881.1333268834921,7.973346233015747,89.71,2964.4161506793707,880.9033268834921,7.963307533968506,89.71,2907.9161506793707,880.6233268834923,7.98001934952362,89.71,2891.776150679371,880.5433268834921,7.959980650476379,89.71,2797.9728237958784,880.0433268834921,7.963346233015747,89.69,3202.5,902.9637719225354,6.906711815555114,179.45,3201.9733268834916,958.1038686701537,8.21998065047638,179.45,2662.2467892136497,763.9594969123858,7.96,346.68,2691.616944009839,695.082978592067,6.896653766984253,322.4,3200.3633268834924,1126.3338686701536,8.303346233015747,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16806,16806,509.2666005854714,1568022782.578891,509.2666005854714,-77.85053898065496,575.8376232714452,77.93898729980714,691.2950167066168,0.99808669090271,597.1514534832372,104.51537822262432,741.3345141955406,0.9903445243835448,594.4045554628707,41.430896420536925,732.9610071493692,0.994397521018982,566.5243178691658,140.26337081892558,759.1702558839344,0.7127094268798828,606.2378451423888,-3.4831691712721504,755.7817091247161,0.6111418008804321,431.12764705264016,207.06374875959582,588.4781344450489,0.9251323938369752,441.3212516454877,-49.429905307305106,600.8217710168992,0.9771755933761596,517.4390893428683,268.87176931583605,372.5588113743074,0.5311768054962158,533.6336138881816,-123.65719268735796,355.45190180552953,0.1923772096633911,683.9931276981148,317.4912547720438,177.08116756685482,0.6748137474060059,743.3498272877507,-137.1103454674236,174.84577082953774,0.8212732076644897,297.0462819535217,195.75285497534358,147.17246707126517,0.664506196975708,363.9265900540005,-26.238270895003915,145.39331745147004,0.8550940752029419,591.7407312174446,226.2743162420181,-6.3935841848184225,0.19479534029960632,647.3332914330015,-13.584603218261735,-21.00060419764438,0.6563076376914978,335.4022750561697,205.34388001171683,-684.3271116877128,0.03887781500816345,500.06856023673345,-46.317140884426614,-491.0336167656881,0.3442999720573425,3210.646679882905,787.6030425760744,4.363339941452855,358.5633399414528,3201.9566600585467,610.9171953162285,7.963359765811421,179.46,3205.236660058547,320.69047578460555,7.219980175641433,179.77,3205.18,334.84713584315267,7.193379590169988,179.77,3196.7966600585473,809.8938553747755,7.976660058547144,179.64,3205.12,349.01047578460555,7.209980175641435,179.77,3204.4066600585465,514.2304757846057,7.159980175641433,179.46,3204.2766600585473,528.4604757846056,7.143300292735724,179.46,3010.1228046837714,881.136660058547,7.9666798829057095,89.71,2964.6828046837713,880.906660058547,7.976640234188579,89.71,2908.1828046837713,880.626660058547,7.970019824358567,89.71,2892.0428046837715,880.5466600585471,7.969980175641433,89.71,2798.236144625225,880.0466600585471,7.956679882905711,89.69,3202.5,902.7371160187943,6.883379590169987,179.45,3201.9766600585467,957.827215140587,8.229980175641435,179.45,2662.183458887604,764.2194845666774,7.96,346.68,2691.473617482473,695.2663032200929,6.903320117094291,322.4,3200.3666600585466,1126.057215140587,8.29667988290571,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16807,16807,509.3,1568022782.6124313,509.3,-109.6635991527123,577.1764094821139,79.191558785631,695.3403667264058,0.9974038600921632,595.7104397371947,107.70051684528231,736.9443528442613,0.9879083633422852,599.8949918703755,45.1870336856434,734.1666825742404,0.9959845542907716,563.3683498805909,145.31955130694666,758.0822982992947,0.6658762693405151,609.3063160602352,4.017770094970073,756.6204823077599,0.7763823866844177,427.4921203328914,208.75572478919545,585.6887965372844,0.8895583748817444,419.9799438109581,-50.68909028622782,595.5094895878493,0.9739558696746826,512.6167444511633,275.0591218639446,367.2156792417392,0.8280098438262941,526.8752492817546,-125.16763267469729,361.69373351430085,0.22756657004356384,689.5043115247897,317.8312675420891,182.45358523543902,0.6269521713256836,750.5847330241535,-137.2259786417026,181.32561663469303,0.8722755312919617,312.50500377457865,192.39349312302468,141.88380872714143,0.050406783819198615,356.62492650332496,-22.585396439426702,155.29362082114784,0.8049648404121399,644.265325897381,220.23413632116646,9.03042521804511,0.15289711952209473,680.5192675173895,-13.293988115498893,-0.5050973403260741,0.67165207862854,283.13452027790987,253.6154484105357,-738.1998999166859,0.006441265344619751,492.4388751585037,-53.55967089471918,-508.75000229480935,0.21782612800598145,3210.64,787.75,4.36,358.56,3201.96,610.65,7.95,179.46,3205.24,320.45,7.23,179.77,3205.18,334.61,7.17,179.77,3196.8,809.63,7.98,179.64,3205.12,348.77,7.22,179.77,3204.41,513.99,7.17,179.46,3204.28,528.22,7.16,179.46,3010.39,881.14,7.96,89.71,2964.95,880.91,7.99,89.71,2908.45,880.63,7.96,89.71,2892.31,880.55,7.98,89.71,2798.5,880.05,7.95,89.69,3202.5,902.51,6.86,179.45,3201.98,957.55,8.24,179.45,2662.12,764.48,7.96,346.68,2691.33,695.45,6.91,322.4,3200.37,1125.78,8.29,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16808,16808,509.33288006399096,1568022782.6457527,509.33288006399096,-109.27855391639994,580.9220864106389,79.47069748499919,696.6452377004542,0.9972489476203918,593.2443090206012,108.02305139009277,737.2752243724544,0.9860115051269532,592.8387880978922,47.25326694875028,732.3465309922522,0.9954215884208679,555.2788789496444,151.4532036182961,756.257895940792,0.7288845777511597,602.8457003858692,5.595639690873227,756.0962931118778,0.6799142360687256,430.9560503420622,211.7795772954914,587.7677713600997,0.8741006851196289,422.59242518608215,-50.25529837790552,597.3187041813222,0.9738029837608336,523.8712953829627,274.8417949043115,371.57688474592766,0.7983464598655701,533.1296432357335,-124.88477828857245,368.0622785125438,0.2596333920955658,683.7700587344892,317.04383188245663,177.45309071477868,0.6701881885528564,743.6742060360672,-139.17758070978525,175.90021086735192,0.8254047632217407,315.5918484608956,191.7398841562235,138.23427953096828,0.0411950945854187,354.5315735139163,-21.31224251985659,158.9422848283604,0.757551372051239,620.0454592950966,221.88315221530098,21.509655481365822,0.15972506999969482,681.0302033279949,-13.016415880475655,-3.0733360803384926,0.6699129343032837,280.0266755010987,221.41716403194062,-745.4040611665565,0.0213853120803833,479.2065468952728,-54.017068062958096,-524.6430630201114,0.1389361321926117,3210.6367119936012,787.8913842751609,4.3567119936009036,358.53369594880724,3201.96,610.3902474944714,7.95,179.46,3205.24,320.209975532866,7.239864019197287,179.77,3205.18,334.3732635392651,7.183152025596383,179.77,3196.8,809.3669594880722,7.97342398720181,179.64,3205.12,348.5332635392652,7.210135980802712,179.77,3204.413288006399,513.7565515456643,7.1469839552063315,179.46,3204.28,527.9865515456643,7.1468479744036175,179.46,3010.6530405119274,881.14,7.966576012798192,89.71,2965.2097525055287,880.91,7.9867119936009034,89.71,2908.7097525055287,880.63,7.96,89.71,2892.5697525055284,880.55,7.966847974403618,89.71,2798.763040511928,880.05,7.966440031995478,89.69,3202.503288006399,902.2831275584624,6.8534239872018095,179.45,3201.98,957.277095468875,8.253152025596382,179.45,2662.0608158848167,764.7331764927304,7.953423987201809,346.68,2691.1919037312373,695.6308403519503,6.903423987201808,322.4,3200.37,1125.5070954688754,8.31959205759186,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16809,16809,509.36530442761017,1568022782.6786122,509.36530442761017,-74.06632977561245,586.6922300019322,78.44153406868183,700.3320467924249,0.9975813627243042,594.6443187920199,108.63683764534322,738.3816761522404,0.9876489639282228,600.8581898573281,49.03671219468885,736.3619941691715,0.996473789215088,557.0662726192568,153.23746886608922,755.2470314049068,0.7717882990837097,612.6181066646561,10.26881031023317,759.0848276688388,0.8129649758338928,431.4602132595134,213.5463888913359,587.7580222249189,0.8016898036003113,433.04815057981125,-54.50572791671266,594.8452972626912,0.92067551612854,518.5778770458277,276.04693984047594,369.7267467630293,0.3892069458961487,534.9234365952664,-123.7215002064758,363.76637551899637,0.587673544883728,694.8908349133497,313.82826496896047,180.94933376958056,0.6795764565467834,748.8175270369172,-138.97075895900184,180.81212542902125,0.8402811884880066,299.0705885670987,196.143239693166,151.52104999081743,0.4010634720325471,344.88881654571776,-25.86628079082953,155.0341230211931,0.6254374980926514,619.6742599055476,218.38973240054,36.313347198200795,0.15306058526039126,667.6330503330482,-10.522601002228694,-13.167347917069435,0.5984773635864258,250.88537772738275,261.99912674607043,-778.5285693479108,0.014613181352615356,466.11950803754326,-50.63559812452442,-534.8969370069912,0.06504535675048828,3210.6334695572386,788.0308090387241,4.353469557238976,358.50775645791185,3201.96,610.1340950218791,7.95,179.46,3205.24,319.9732776784453,7.249591328283071,179.77,3205.18,334.13980812120633,7.196121771044095,179.77,3196.8,809.1075645791182,7.966939114477952,179.64,3205.12,348.2998081212063,7.200408671716929,179.77,3204.416530442761,513.5263385639673,7.124286900672834,179.46,3204.28,527.7563385639672,7.133878228955905,179.46,3010.912435420882,881.14,7.973060885522047,89.71,2965.4659049781208,880.91,7.983469557238977,89.71,2908.9659049781208,880.63,7.96,89.71,2892.825904978121,880.55,7.953878228955905,89.71,2799.022435420882,880.05,7.9826522138051175,89.69,3202.5065304427612,902.0593994494894,6.846939114477952,179.45,3201.98,957.007973250835,8.266121771044093,179.45,2662.002452030301,764.9828440925987,7.946939114477953,346.68,2691.055721404037,695.8091743518562,6.896939114477953,322.4,3200.37,1125.237973250835,8.348773984849213,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16810,16810,509.4,1568022782.7137735,509.4,-75.40226385230523,575.1541883092417,78.75970099133306,692.8025531247072,0.9974433183670044,595.6107929867546,110.17316401155956,736.6921269646159,0.9790428876876832,598.8566440639819,49.001874399901716,733.1414627478081,0.9958574771881104,556.2671738790772,157.5487628082763,754.5308644299362,0.7537341713905334,609.1512877164787,11.669541478447435,759.8460044598837,0.692226231098175,431.1322100697506,212.81419242340493,588.5571858206441,0.9437838196754456,434.234928942651,-50.30878666013786,594.3097290917704,0.9412152767181396,517.5129916366725,278.2784344487323,367.2524554288027,0.7649558186531067,525.0260058384156,-125.05614112172786,362.34623364170005,0.2262245714664459,692.2864902741687,315.43204349265227,182.22101976065846,0.604987382888794,737.0937629992568,-135.47992147154423,173.51378679050197,0.7972572445869446,310.1433796177384,195.61422090742784,165.32991904549118,0.3811681866645813,348.5632455873726,-24.003411150425762,166.73835669945043,0.6923701763153076,618.2780757261701,214.77728987889103,37.80064724879793,0.18341970443725586,671.1147043526425,-13.588690493507675,-9.653457117253026,0.5083382129669191,216.36750998484746,287.50083871029807,-815.0471559886545,0.005467265844345093,458.2586762361873,-49.65060047526593,-544.8538752034076,0.04407453536987305,3210.63,788.18,4.35,358.48,3201.96,609.86,7.95,179.46,3205.24,319.72,7.26,179.77,3205.18,333.89,7.21,179.77,3196.8,808.83,7.96,179.64,3205.12,348.05,7.19,179.77,3204.42,513.28,7.1,179.46,3204.28,527.51,7.12,179.46,3011.19,881.14,7.98,89.71,2965.74,880.91,7.98,89.71,2909.24,880.63,7.96,89.71,2893.1,880.55,7.94,89.71,2799.3,880.05,8.0,89.69,3202.51,901.82,6.84,179.45,3201.98,956.72,8.28,179.45,2661.94,765.25,7.94,346.68,2690.91,696.0,6.89,322.4,3200.37,1124.95,8.38,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16811,16811,509.43223353084363,1568022782.745472,509.43223353084363,-114.77316647077585,587.4164015211459,82.28945785660807,698.0021939582771,0.9977757930755616,589.5226352916673,112.34374337075594,734.4684166987191,0.9663065075874328,597.1870211599246,53.630104001239616,731.9789835141338,0.9945982098579408,559.6452428091525,159.13006681330634,753.9043579810782,0.7330660820007324,610.7267972270216,11.84312152290711,761.2830634821307,0.8030821084976196,431.01719374073616,213.86673861384273,588.839813616519,0.9341635704040528,430.68712778671454,-48.56034157719612,593.4277163309513,0.9414218664169312,519.5308562465921,283.3476251776407,367.77837575542776,0.9751808047294616,521.6277288813901,-123.87484632866942,361.11648359610535,0.26993563771247864,693.9871290485847,315.99084229241197,186.0612946725999,0.42779117822647095,738.7142425008858,-136.78780608754252,173.6063501545678,0.8338512778282166,329.484667339808,189.0919120681123,167.91545092710902,0.015242129564285278,344.1043388959699,-25.520878667368635,168.271061478773,0.6659519672393799,634.1358205230944,230.42401092645454,67.45602292804746,0.4904206693172455,647.1560728502553,-17.055827341557787,-26.664999018182673,0.5345246791839601,297.6699104646648,232.38417628160428,-683.4832242859453,0.017163962125778198,433.3460036872734,-43.40802734723639,-576.241541215221,0.01930147409439087,3210.6267766469155,788.3218275357118,4.34677664691564,358.46388323457825,3201.9632233530842,609.6021317532512,7.959670059253077,179.46,3205.24,319.4846952248418,7.269670059253078,179.77,3205.18,333.65469522484176,7.239010177759233,179.77,3196.803223353085,808.5721317532511,7.96,179.64,3205.1232233530845,347.8179185779261,7.196446706168718,179.77,3204.42,513.0479185779261,7.13545688392795,179.46,3204.283223353085,527.2811419310103,7.123223353084358,179.46,3011.4478682467493,881.14,7.98,89.71,2965.9978682467495,880.9132233530843,7.9703299407469235,89.71,2909.4978682467495,880.63,7.953553293831281,89.71,2893.357868246749,880.55,7.956116765421796,89.71,2799.5578682467494,880.0532233530843,7.9838832345782045,89.69,3202.513223353085,901.5975886371792,6.8690101777592325,179.45,3201.983223353084,956.4556850470824,8.283223353084358,179.45,2661.8819796444823,765.5014215405799,7.959340118506155,346.68,2690.774619170457,696.1740610665553,6.893223353084358,322.4,3200.3732233530845,1124.6824616939982,8.354213175325128,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16812,16812,509.46597360280066,1568022782.778652,509.46597360280066,-77.64626392702613,578.3732241523369,83.45306433617733,694.8653873482809,0.9973045587539672,595.7003811437003,112.62701083101848,735.4782913503714,0.9609503746032716,593.9903665303029,53.163571026558074,729.7709004004511,0.965842604637146,556.5753857943816,162.38767893223684,751.7295349217436,0.7595758438110352,605.4898140694432,14.190793211977125,758.8915845543225,0.8189482688903809,426.32860724339577,216.34259990359791,588.0623936776875,0.9464523792266846,430.413944649288,-47.7440686230354,593.324740945666,0.9525272846221924,518.2881582515432,281.66539297916853,366.10175196511045,0.5912153720855713,523.3541736565638,-122.23668805988771,362.2182867776451,0.304781973361969,686.5197845594447,317.6133886203328,181.07157406253086,0.405127078294754,744.9399029283722,-131.4873739444768,178.9844239392939,0.7849394083023071,323.60388027982344,191.3585788723744,173.56792819664363,0.2314907014369965,334.06228188384443,-23.65490634870789,163.5641857679847,0.6637393236160278,635.2174005152842,227.96514019299286,81.37460633415424,0.4788934290409088,619.5995406999289,-20.25179531855845,-44.70640391217097,0.4846108257770538,324.5729416710157,206.58154297343742,-636.401847678735,0.0118408203125,419.9724054960195,-39.86954794891752,-595.7349621632359,0.008234977722167969,3210.6234026397196,788.4702838523233,4.343402639719927,358.4470131985996,3201.96659736028,609.3322111775942,7.969792080840218,179.46,3205.24,319.23839269955465,7.279792080840218,179.77,3205.18,333.40839269955467,7.269376242520652,179.77,3196.80659736028,808.3022111775942,7.96,179.64,3205.1265973602804,347.5749900598348,7.203194720560144,179.77,3204.42,512.8049900598347,7.172570963080796,179.46,3204.28659736028,527.0415874201149,7.126597360280073,179.46,3011.7177888224046,881.14,7.98,89.71,2966.2677888224052,880.9165973602802,7.960207919159782,89.71,2909.7677888224052,880.63,7.946805279439857,89.71,2893.627788822406,880.55,7.972986801400363,89.71,2799.827788822405,880.0565973602802,7.967013198599639,89.69,3202.5165973602802,901.3647821406752,6.899376242520652,179.45,3201.98659736028,956.179016457034,8.286597360280071,179.45,2661.821247514959,765.7645941018457,7.9795841616804335,346.68,2690.632910868237,696.3562574551239,6.896597360280072,322.4,3200.3765973602804,1124.402419096754,8.327221117759423,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16813,16813,509.5,1568022782.8121135,509.5,-76.57730363437679,577.6900032510669,84.39290143951378,694.9718818608258,0.9968514442443848,596.5479222731212,112.16555536766244,734.7527244975812,0.9583609104156494,593.9422092118533,53.69131915674862,729.238659994255,0.9678557515144348,552.9243819784655,163.21420440643837,750.319125090894,0.7328670024871826,603.1046496319383,15.316046309973045,758.2059939805968,0.7836151719093323,425.26608204664916,215.77730277530944,589.3811063315877,0.9446158409118652,434.2602341401178,-45.72810255393616,593.831310629094,0.9487902522087096,517.8782683073065,282.02385858404807,366.0007403917636,0.6370541453361511,521.1394920246369,-119.76000145010404,360.8056168951298,0.31311556696891785,680.6214335503137,318.51813431942026,180.2229518621213,0.4774955809116364,741.1081112946073,-133.34583463137486,179.42370667649928,0.8609165549278259,336.8437863051866,190.62712909215716,181.3894863167947,0.22503817081451416,336.91442415425377,-24.9611684064794,163.79570989233815,0.6746640801429749,628.7545552243728,231.47808966273826,80.18841150881056,0.5482833981513977,579.6616013348117,-26.48024907741777,-73.3237953080154,0.4578461349010468,420.87123549418715,186.3775176458852,-525.6876071488866,0.020111799240112305,411.2488846605039,-50.32563098150915,-600.4965109453477,0.06347927451133728,3210.62,788.62,4.34,358.43,3201.97,609.06,7.98,179.46,3205.24,318.99,7.29,179.77,3205.18,333.16,7.3,179.77,3196.81,808.03,7.96,179.64,3205.13,347.33,7.21,179.77,3204.42,512.56,7.21,179.46,3204.29,526.8,7.13,179.46,3011.99,881.14,7.98,89.71,2966.54,880.92,7.95,89.71,2910.04,880.63,7.94,89.71,2893.9,880.55,7.99,89.71,2800.1,880.06,7.95,89.69,3202.52,901.13,6.93,179.45,3201.99,955.9,8.29,179.45,2661.76,766.03,8.0,346.68,2690.49,696.54,6.9,322.4,3200.38,1124.12,8.3,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
16814,16814,509.5333250882972,1568022782.84552,509.5333250882972,-72.77095761235675,575.8049384807407,81.30140710540644,690.0692095198585,0.99672931432724,593.6716987463127,110.843891715417,732.2827367718812,0.9507280588150024,588.4826781644232,52.31110548269461,725.6068592662853,0.9558871984481812,556.4188941576955,160.09088444133826,749.265775799413,0.7709246873855591,602.562025692839,17.37563722736166,754.7299094844212,0.7466579079627991,420.96143871131585,218.21507959573532,588.2821939836326,0.8286541700363159,433.8679727052357,-38.788029604243604,595.5380037405081,0.9555581212043762,515.757923172066,276.5262361706954,370.02378223345926,0.47861939668655396,525.7796230006005,-116.53726661765933,365.5239817604522,0.4341674149036408,685.4002383883625,315.7868163787167,181.70423456311542,0.4541839063167572,742.6150147578113,-133.92806395160312,180.5238804627604,0.8685436248779297,331.5334119488162,191.9191632564776,182.19484593236984,0.2389041185379029,342.6584805064967,-23.0423725034248,178.76878419681094,0.790116012096405,635.9772611576792,230.060758432094,83.17233036983437,0.3533720970153809,549.4872353917737,-30.935798245194448,-95.47648557399613,0.33559349179267883,446.5428171462522,182.65347439455522,-495.2387392382907,0.019565045833587646,392.96717604320486,-59.34238843136142,-626.4823146711698,0.01843738555908203,3210.61666749117,788.7632978796779,4.336667491170282,358.4433300353189,3201.9733325088296,608.7933992936223,7.973334982340561,179.46,3205.24,318.75005936426015,7.276669964681123,179.77,3205.183332508829,332.9167268554305,7.2933349823405615,179.77,3196.81,807.7667318024521,7.966665017659439,179.64,3205.13,347.0900593642602,7.216665017659439,179.77,3204.42333250883,512.3233918730899,7.173342402873084,179.46,3204.2933325088293,526.5600593642602,7.1599925794674775,179.46,3012.253268197548,881.1433325088298,7.973334982340561,89.71,2966.8066007063776,880.92,7.9633300353188785,89.71,2910.3032681975483,880.6333325088298,7.9466650176594404,89.71,2894.1666007063777,880.5533325088298,7.99,89.71,2800.366600706377,880.06,7.9566650176594385,89.69,3202.52,900.9000568907494,6.9266674911702815,179.45,3201.9933325088296,955.6234017671331,8.28666749117028,179.45,2661.6966823322355,766.2866031798883,7.993334982340561,346.68,2690.350034629152,696.7232879856346,6.9,322.4,3200.38333250883,1123.8400692583034,8.326660070637757,179.45,,,,,,,,,,,,,,,,,3a,2,1568022227
