,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,scenario,participant_id,source_file
15991,15991,483.6,1569237196.8502975,483.6,,,561.9012266872669,50.13591006159747,627.3112304324071,0.9988580942153932,556.6234012705847,82.45040661218573,662.7519535160628,0.993496298789978,569.4025457260549,17.425030900852285,664.1378272318709,0.9979538917541504,553.3125381435561,112.36015396965706,686.9603354403023,0.6943930387496948,567.0797077729985,-26.513009610194345,683.7388222728611,0.9340453743934632,394.71695802220665,191.9398787538916,516.8036470683,0.97968327999115,387.50420745556863,-79.34095624910573,478.92625916844366,0.9543486833572388,520.9478126656752,233.2323950964886,329.0065405988965,0.9687360525131226,512.09525181232,-153.83635955360995,283.494148898013,0.914624571800232,652.4898825602726,303.04495935308177,157.90414778452578,0.8418008089065552,723.9687675399091,-188.54322938117653,163.06850571161846,0.7287378311157227,396.25109486102974,155.78881881669486,151.9866384668748,0.014952152967453003,340.0433937488101,-45.45021346666587,122.92137562842292,0.5400485992431641,611.4546392215132,182.6972121580083,25.83439551221789,0.08588629961013794,741.3563142101013,-52.81016321090128,26.567251195568872,0.2728555202484131,235.39999713244416,223.0628371711213,-677.1629967594655,0.012181282043457031,326.3769572652863,-61.710617787102734,-637.8173625714154,0.1017068326473236,3209.77,731.14,5.2,359.19,3204.36,231.84,5.63,179.75,3206.07,64.2,7.95,179.26,3205.25,127.37,7.97,179.26,3202.21,615.98,7.0,179.46,3203.57,350.6,8.11,179.77,3201.81,626.1,7.27,179.46,3205.73,214.67,7.49,179.51,3205.5,257.41,8.03,179.75,2890.78,880.54,7.98,89.71,3202.7,733.22,7.14,179.99,3202.7,747.22,7.14,179.99,2650.91,828.62,7.97,353.93,2652.76,811.19,8.0,353.93,3201.62,995.18,8.09,179.45,3201.15,1044.25,7.79,179.45,2736.99,637.92,6.96,318.43,3199.49,1217.2,8.89,179.45,3199.4,1227.15,6.56,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15992,15992,483.63340614946543,1569237196.883695,483.63340614946543,-88.14805271754896,,563.9453961856815,47.651500092523925,626.6377926383793,0.9987623691558838,557.2291555156019,81.42102491615717,661.1077502340122,0.9931992292404176,569.1250770652242,14.145431992301074,664.3312661346617,0.9978805780410768,549.9333234786211,111.06914951392906,685.1200849151737,0.7077637910842896,564.0428123771579,-28.288413690722127,681.6618763481939,0.9215090274810792,394.7082730607945,189.55877314199842,517.3660285361109,0.9812035560607908,359.4922807653818,-81.57819804768266,467.6743908676086,0.9391738176345824,529.2880497689223,230.554886462517,335.89267262339933,0.9673683047294616,511.3141434164325,-156.07515146387652,282.85245548696207,0.9024412631988524,658.7261139492363,299.51630312100366,162.29959150564997,0.8797898292541504,727.1227807187756,-193.809484322296,154.56817379226885,0.8968475461006165,393.3986827914563,155.46337575627726,149.85874917758443,0.01931017637252808,343.4698933999356,-45.38824897929153,110.5411010538413,0.14734435081481936,608.8780283365754,179.80430434316972,13.38782081055794,0.13168558478355408,748.1807192297833,-53.682599243938256,32.80666789300145,0.3435330390930176,337.6789400846336,198.57122236960004,-563.9962010905731,0.012510478496551514,344.87940389057763,-58.35705877002627,-623.2355427685758,0.06735178828239441,3209.7666593850536,731.3137119772201,5.206681229893084,359.1666156953742,3204.36,231.66294740783331,5.5297815516037465,179.75,3206.073340614946,63.93275080427666,7.963362459786168,179.26,3205.2533406149464,127.10609141922319,7.9766812298930825,179.26,3202.21,615.7461569537421,6.993318770106916,179.46,3203.57,350.32941018933013,8.096637540213832,179.77,3201.8133406149464,625.8561351089023,7.266659385053457,179.46,3205.7333406149464,214.41945387900932,7.49,179.51,3205.5,257.14609141922324,8.003275080427665,179.75,2891.0472491957235,880.54,7.9699781551603746,89.71,3202.7,732.9828163387956,7.133318770106916,179.99,3202.7,746.9794757238491,7.146681229893082,179.99,2650.8832750804277,828.8872491957234,7.9766812298930825,353.93,2652.733275080428,811.4539085807768,7.9966593850534595,353.93,3201.62,994.9127508042766,8.069956310320746,179.45,3201.15,1043.9894320341698,7.803362459786168,179.45,2736.836331712459,638.0937119772202,6.966681229893084,318.43,3199.493340614946,1216.9060258847044,8.859934465481125,179.45,3199.4,1226.9295194135284,6.583384304625793,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15993,15993,483.66689648264696,1569237196.9171765,483.66689648264696,,,557.0050126967733,48.49219789815133,624.1265701474234,0.9985012412071228,549.5788384831524,81.27759418500935,657.4654867592899,0.9944595098495485,559.9052747341393,15.786764136196359,657.3443860755374,0.998037576675415,542.1150720866165,109.68661708552987,682.19167914944,0.7539558410644531,565.043822216922,-29.85832002083309,678.1851610320466,0.9327945709228516,384.6273658163889,187.63862326312145,514.5801572273218,0.9855048656463624,361.9702496228051,-81.39366703149842,469.48881221750673,0.944000244140625,520.2211680142763,228.2314313826812,333.81140893526816,0.9823665618896484,502.8545098203643,-157.6403266449999,279.17352927475343,0.9093362092971802,663.3245748798646,297.61465513125825,164.8042072176625,0.8891177177429199,744.5174651328138,-194.8629222294528,163.84117939601998,0.8835507035255432,398.0813299067452,148.0614052358691,137.75166598373883,0.032892763614654534,350.13117257131205,-43.36469193534314,104.39635524757824,0.19653436541557312,601.4289616746422,180.18330600443016,6.696632580693545,0.1458740234375,780.7389934580376,-38.23538910964408,29.26986679736597,0.5195810198783875,388.818502089331,180.43014159939239,-541.6031911846334,0.006609410047531128,422.9621686317452,-34.42467687659977,-545.2980727891437,0.010748893022537231,3209.763310351735,731.4878617097643,5.213379296529391,359.14317246214716,3204.36,231.48544864197112,5.429310552059113,179.75,3206.0766896482646,63.66482813882431,7.976758593058785,179.26,3205.256689648265,126.841517787089,7.983379296529392,179.26,3202.21,615.5117246214712,6.986620703470608,179.46,3203.57,350.0581384905597,8.083241406941216,179.77,3201.816689648265,625.6116556766773,7.263310351735304,179.46,3205.736689648265,214.16827638014774,7.49,179.51,3205.5,256.881517787089,7.976482813882432,179.75,2891.315171861176,880.54,7.959931055205913,89.71,3202.7,732.7450349732064,7.126620703470608,179.99,3202.7,746.7383453249419,7.153379296529392,179.99,2650.8564828138824,829.1551718611757,7.983379296529392,353.93,2652.7064828138823,811.7184822129111,7.993310351735303,353.93,3201.62,994.6448281388243,8.049862110411823,179.45,3201.15,1043.7282074353536,7.816758593058785,179.45,2736.682276179824,638.2678617097642,6.973379296529392,318.43,3199.4966896482647,1216.6113109527064,8.829793165617733,179.45,3199.4,1226.7084832145301,6.6068275378528725,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15994,15994,483.7,1569237196.9502714,483.7,-91.0844543231928,,557.1302444236013,46.73136380133212,622.3947437525693,0.9987344741821288,552.1137000681322,78.62197184210689,659.3975422199583,0.9954504370689392,561.7354974071882,13.976711745040248,660.6294986106681,0.9802523255348206,547.886663835048,107.73686862964144,684.1857777691102,0.7298591136932373,561.055974456764,-31.09832747687554,678.3746159657403,0.8419110774993896,384.02498069728694,183.4545742749796,513.6524597581973,0.9859119653701782,377.06521920542747,-80.31564122514611,474.6605356007675,0.9430879354476928,513.8928533704171,226.3731182895301,333.83012418413034,0.9765444397926332,510.783363495353,-155.7751216226467,281.6209801447098,0.9046815633773804,663.8583830011705,298.54736681536457,165.10063046205946,0.8863759040832521,720.2307853230556,-192.9336784693909,159.27681962938982,0.7654721736907959,411.5912933108527,146.8048438343123,123.5553867251508,0.004465162754058838,358.687029245526,-44.60616732455126,107.99369264349698,0.1792021095752716,624.4935250169112,176.05498925575478,-1.061276980549536,0.11288601160049434,750.7128669618487,-34.26975961792417,-6.204226859459936,0.5846414566040039,441.95380801049936,169.20165898992184,-507.18779096884913,0.0056277811527252215,507.2303220532156,-19.09413771657933,-461.790384190181,0.005984395742416382,3209.76,731.66,5.22,359.12,3204.36,231.31,5.33,179.75,3206.08,63.4,7.99,179.26,3205.26,126.58,7.99,179.26,3202.21,615.28,6.98,179.46,3203.57,349.79,8.07,179.77,3201.82,625.37,7.26,179.46,3205.74,213.92,7.49,179.51,3205.5,256.62,7.95,179.75,2891.58,880.54,7.95,89.71,3202.7,732.51,7.12,179.99,3202.7,746.5,7.16,179.99,2650.83,829.42,7.99,353.93,2652.68,811.98,7.99,353.93,3201.62,994.38,8.03,179.45,3201.15,1043.47,7.83,179.45,2736.53,638.44,6.98,318.43,3199.5,1216.32,8.8,179.45,3199.4,1226.49,6.63,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15995,15995,483.73334833161925,1569237196.9836688,483.73334833161925,,,557.1596358226009,45.56894457044145,622.081887092789,0.9985283017158508,547.6135312603575,75.45933724134744,660.4794896789244,0.9969989061355592,568.9251777878461,12.204350304870934,663.0947187355819,0.983090043067932,544.1740952539998,104.56337033409288,684.5440901564366,0.7215778231620789,560.7459356694094,-32.68470402787135,677.7415157348535,0.859623908996582,397.8538493574791,177.00715256839695,520.7656173726447,0.9857943058013916,396.8535288100082,-82.84912969524079,482.8317919241111,0.9460563659667968,527.8002545467417,224.59902855330498,337.92897843584234,0.9764695167541504,513.5463152210449,-154.73549024637438,289.10849586795683,0.9259071350097656,668.1570629016533,297.52344224238067,166.46947600335008,0.893449068069458,718.9123814966583,-201.00570908507402,162.60055880112634,0.8190990686416626,418.87023391286857,147.3940692030574,118.89386683224394,0.009745985269546507,370.18915962014273,-45.94717562438915,110.07254168798636,0.25042352080345154,668.1412901691657,171.36404322109416,3.2193379234099666,0.07127270102500917,785.2789324443739,-29.539229346938647,24.19601066362753,0.518424928188324,469.9614482996255,171.63871633663496,-488.55141562879373,0.01723569631576538,547.2736848294629,-36.61507438112483,-426.24013298622253,0.008685380220413208,3209.7566651668376,731.8367461575821,5.223334833161926,359.10999550051423,3204.36,231.1399235087418,5.2299550051422266,179.75,3206.083334833162,63.13654818020786,7.979995500514223,179.26,3205.2633348331624,126.31321334704592,7.979995500514223,179.26,3202.2133348331618,615.0465616786653,6.973330333676149,179.46,3203.57,349.51987851388395,8.066665166838074,179.77,3201.8233348331623,625.1298920123412,7.26,179.46,3205.7433348331624,213.66988751285558,7.4866651668380735,179.51,3205.5,256.353213347046,7.95,179.75,2891.843451819792,880.5433348331619,7.956669666323853,89.71,3202.7,732.2732268455032,7.103325834190371,179.99,3202.7,746.2632268455033,7.149995500514223,179.99,2650.799986501543,829.6834518197921,7.976660667352298,353.93,2652.6499865015426,812.2467866529539,7.983330333676148,353.93,3201.623334833162,994.1098785138839,8.043339332647703,179.45,3201.1533348331623,1043.2098830133698,7.8199955005142225,179.45,2736.376597674552,638.6134113244202,6.969995500514222,318.43,3199.503334833162,1216.0231998485885,8.836683164781185,179.45,3199.4033348331623,1226.266566178151,6.640004499485777,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15996,15996,483.76661262522384,1569237197.016982,483.76661262522384,,,557.4755239215251,38.59564747847861,620.2912870644441,0.9984766244888306,551.3614086201907,66.29391534331928,659.3046563985357,0.9867005944252014,561.7231400859572,8.407080155678393,661.6102711674624,0.9967176914215088,543.8237460023862,101.40269856163314,683.4895311234511,0.7859562635421753,552.2570223132889,-35.066891290057065,674.9920506558617,0.823776125907898,397.1881973473951,170.90834755979512,523.9277196900936,0.7659242153167725,409.8614726304348,-72.90600562586927,487.95985879034566,0.6304020285606384,520.1636279590915,225.50355647292199,332.40356579888044,0.9710580110549928,501.5575157352128,-155.40647360799454,283.36372644790765,0.9330680966377258,665.8547114471737,300.6986665682928,162.1221464259609,0.8641690015792847,729.1828232088452,-194.31184975902835,155.34617571477946,0.6027597188949585,415.9862680163653,151.4996858361297,109.53035232308704,0.011325269937515259,375.8400121048099,-48.85736203993744,107.26774058865894,0.3159530758857727,691.8835138595756,175.45840472413346,-2.2383798882591184,0.1791328191757202,793.252805075524,-37.549614310988815,44.942549056231854,0.3912593126296997,479.8686948740137,191.68342133787803,-480.8089466339799,0.007935047149658203,571.2122379519465,-16.088491828465518,-400.9732514598498,0.008906155824661255,3209.753338737478,732.013046913686,5.226661262522378,359.1000162124329,3204.36,230.97027561135872,5.1301621243286535,179.75,3206.0866612625227,62.87376026073212,7.970016212432865,179.26,3205.2666612625226,126.04709899820976,7.970016212432865,179.26,3202.2166612625224,614.8137116234335,6.966677474955244,179.46,3203.57,349.2504377356874,8.063338737477622,179.77,3201.8266612625225,624.8903890983887,7.26,179.46,3205.746661262522,213.42040531082162,7.483338737477622,179.51,3205.5,256.08709899820974,7.95,179.75,2892.1062397392684,880.5466612625223,7.963322525044756,89.71,3202.7,732.0370503609113,7.0866936873881095,179.99,3202.7,746.0270503609113,7.140016212432865,179.99,2650.7700486372987,829.9462397392679,7.963354949910487,353.93,2652.6200486372986,812.5129010017903,7.9766774749552445,353.93,3201.6266612625227,993.8404377356874,8.056645050089513,179.45,3201.1566612625224,1042.9504215232546,7.810016212432865,179.45,2736.223581923971,638.7863856511638,6.9600162124328655,318.43,3199.5066612625224,1215.7271476355086,8.87327388774616,179.45,3199.4066612625224,1226.0436954110007,6.649983787567135,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15997,15997,483.8,1569237197.0504186,483.8,-85.5501906571259,,550.0453821777439,31.97282026310215,615.1314145855813,0.9982520341873168,550.7397017697286,65.02998251490092,661.2171161572933,0.9985847473144532,560.9787978363173,2.660674546339145,661.4440049285055,0.9795899391174316,543.538548677282,99.3312848421051,683.6651031475112,0.7553529739379883,552.6172514362996,-39.357724272618505,674.9792681431614,0.7197887897491455,402.29335858568345,165.41880949826236,523.3451983810669,0.9672403335571288,415.72252377048613,-71.01430228785813,493.1276852165462,0.5621128678321838,513.9101017858017,223.0310003200269,333.31154732101015,0.9606791138648988,504.8986620359575,-158.10940107363942,283.64761435832463,0.8811850547790527,665.1264314993108,300.57888220074364,162.66029983952802,0.8871130347251892,710.4764112690889,-200.7203699564658,155.05425786156243,0.8593376278877258,415.5032452431295,156.83727836133968,103.77491696316469,0.011958926916122437,377.8442548479203,-56.82315348024221,104.96131499650974,0.2916044890880585,692.2624090030966,173.60183678569337,-16.212558772437063,0.2672606408596039,799.2464277230717,-43.38689357029005,51.78072684398819,0.4358879923820496,475.24324038047615,205.15349738779545,-485.8034938720952,0.008012652397155762,1408.8818840432266,-31.16250819779895,408.16328154687864,0.004252374172210693,3209.75,732.19,5.23,359.09,3204.36,230.8,5.03,179.75,3206.09,62.61,7.96,179.26,3205.27,125.78,7.96,179.26,3202.22,614.58,6.96,179.46,3203.57,348.98,8.06,179.77,3201.83,624.65,7.26,179.46,3205.75,213.17,7.48,179.51,3205.5,255.82,7.95,179.75,2892.37,880.55,7.97,89.71,3202.7,731.8,7.07,179.99,3202.7,745.79,7.13,179.99,2650.74,830.21,7.95,353.93,2652.59,812.78,7.97,353.93,3201.63,993.57,8.07,179.45,3201.16,1042.69,7.8,179.45,2736.07,638.96,6.95,318.43,3199.51,1215.43,8.91,179.45,3199.41,1225.82,6.66,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15998,15998,483.8336616097355,1569237197.0841644,483.8336616097355,,,555.4154490749437,35.64605357013894,623.4781792099391,0.9988396167755128,549.5661336068313,60.58712236514372,663.4220027079639,0.9833998084068298,556.6969437348001,-0.4089530302397577,661.425998346293,0.9949549436569214,536.9876105915679,97.91184286160042,681.4516539029908,0.7734639644622803,556.2475875188326,-42.25174606697093,674.7076107613022,0.7175818681716919,420.2876407110507,160.3625835598694,530.9523192730946,0.9642983675003052,421.43818727785316,-72.8857473720872,493.550590217728,0.5626306533813477,520.9162622399716,220.55708386944087,334.42662445761096,0.9710520505905152,500.06749748272415,-158.8336695558899,284.3250874484953,0.9085057973861694,665.6236171440603,299.967608152487,161.2518418696969,0.8331998586654663,703.7443684193073,-205.59382641274826,153.94433760046704,0.8462124466896057,379.24886095000176,163.48609481889804,95.31828259911636,0.18139401078224185,382.99594697042517,-62.07510486530784,104.54517452299449,0.2284633219242096,656.1427324089841,175.6462489868953,-22.620702692911124,0.1527172029018402,805.9857286086352,-54.07236076107835,61.85217638370449,0.3843780755996704,469.10504624758016,210.2896241189754,-495.15234227426737,0.024686336517333984,1792.3278849988144,-31.297537653335514,781.528620134727,0.0047145187854766854,3209.7466338390263,732.3650403706248,5.226633839026446,359.07653535610575,3204.36,230.62832579034875,5.063661609735544,179.75,3206.0933661609743,62.34070712211565,7.956633839026447,179.26,3205.2733661609736,125.51070712211565,7.96,179.26,3202.223366160973,614.3477348928247,6.96,179.46,3203.57,348.71070712211565,8.066732321947109,179.77,3201.83,624.4076364099041,7.249901517079338,179.46,3205.75,212.91417176600987,7.517027770709097,179.51,3205.5033661609737,255.55070712211563,7.963464643894218,179.75,2892.6392928778837,880.55,7.97,89.71,3202.7,731.5643687318512,7.066633839026446,179.99,3202.7,745.5510025708777,7.119901517079338,179.99,2650.7130707122114,830.4759267169109,7.956732321947109,353.93,2652.563070712212,813.0459267169107,7.966633839026445,353.93,3201.6333661609733,993.2973409611419,8.080098482920663,179.45,3201.163366160973,1042.4274394440629,7.803366160973554,179.45,2735.915156595217,639.1350403706249,6.9533661609735535,318.43,3199.5133661609743,1215.1304116733534,8.896535356105783,179.45,3199.413366160973,1225.5877348928248,6.730689380444641,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
15999,15999,483.8669077409335,1569237197.1174936,483.8669077409335,,,558.652279942575,30.641517735314736,626.0142933027847,0.998928427696228,554.2179590388837,56.72352472277637,663.9233784677135,0.9988770484924316,559.9443531350154,-2.803217111564365,662.4374893020798,0.9943917989730836,539.1554454433684,94.47333223057487,682.1591380750929,0.8553972244262695,563.6995134306985,-44.84477693479639,675.2320401370856,0.7210239768028259,408.2798857305541,161.46533167825353,525.191986673506,0.9640556573867798,412.1981836602577,-75.15880717979394,487.644943520512,0.5126008987426758,526.1827151713711,222.34641894733986,330.57549299600515,0.9639951586723328,499.8908488977317,-159.82685250714292,283.5677274071625,0.8857393264770508,670.6422866220215,299.35389866674967,160.34837188889128,0.8104969263076782,696.7604036046948,-206.8488640364312,147.6713286803307,0.86982262134552,350.8120353483229,156.19974848640493,84.54852410818731,0.24462836980819705,393.98769713952777,-57.186251830556685,107.430574066715,0.4953484833240509,684.8460064331516,172.07638110385653,-20.609131586159293,0.4456774890422821,807.8661920502278,-59.769179716116454,64.94262158746008,0.3685022592544556,454.0468650553236,219.72768903878037,-512.5993426913959,0.02730560302734375,1209.9469162471535,-42.652376060379694,216.6098737299271,0.007683604955673219,3209.743309225906,732.5379202528543,5.223309225906646,359.06323690362666,3204.36,230.458770521239,5.096907740933538,179.75,3206.096690774093,62.0747380725317,7.953309225906646,179.26,3205.276690774093,125.24473807253167,7.96,179.26,3202.226690774093,614.1183365875586,6.96,179.46,3203.57,348.44473807253166,8.073381548186708,179.77,3201.83,624.1682642652785,7.239927677719939,179.46,3205.75,212.66150116890512,7.553598515026892,179.51,3205.506690774093,255.2847380725317,7.976763096373416,179.75,2892.9052619274685,880.55,7.97,89.71,3202.7,731.3316458134652,7.063309225906647,179.99,3202.7,745.314955039372,7.109927677719938,179.99,2650.686473807253,830.7385711533749,7.963381548186708,353.93,2652.536473807253,813.3085711533749,7.963309225906646,353.93,3201.636690774093,993.0280472984384,8.090072322280061,179.45,3201.1666907740932,1042.1681196207185,7.8066907740933535,179.45,2735.762224391706,639.3079202528544,6.956690774093354,318.43,3199.5166907740936,1214.8345211056915,8.883236903626583,179.45,3199.4166907740932,1225.3583365875584,6.800506255960432,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
16000,16000,483.9,1569237197.1506686,483.9,,,558.9386349411983,25.290873998728962,625.2059405321513,0.9990646839141846,554.1852733957179,55.50113097498248,664.5628060288442,0.9982938766479492,567.3251501101014,-6.455863621242018,664.2923143057468,0.9945319294929504,540.4836481674448,90.531796616513,683.7231879879897,0.8466061353683472,562.0391447240605,-47.42653463754871,673.4307050057887,0.7213160395622253,411.4850494897853,161.68971447009085,526.9900015771859,0.9611576795578004,427.47511916850084,-85.35793838731425,491.3078521098619,0.9640575051307678,529.9286041552361,223.9176624344762,334.4783279266686,0.958634614944458,517.9179446009758,-160.88709079405794,276.3561434324726,0.9764350652694702,676.440642554792,298.78403685293733,147.87323063369033,0.8473966121673584,701.8591436515724,-207.8054146618275,153.1924848751536,0.8262689113616943,347.76203754599004,153.27331940813366,72.29896952722156,0.010123968124389648,396.10318715863997,-55.11193980360992,109.80524773311642,0.4134562909603119,689.106854421097,167.25631954967457,-21.134029248539946,0.3855110406875609,809.1466705659088,-63.99048169945803,70.85808837791674,0.3336293697357178,442.25405770364637,221.5667488311989,-526.0162273884838,0.029935896396636963,672.1078854333118,-79.37270953339092,-310.3259768431626,0.005281448364257813,3209.74,732.71,5.22,359.05,3204.36,230.29,5.13,179.75,3206.1,61.81,7.95,179.26,3205.28,124.98,7.96,179.26,3202.23,613.89,6.96,179.46,3203.57,348.18,8.08,179.77,3201.83,623.93,7.23,179.46,3205.75,212.41,7.59,179.51,3205.51,255.02,7.99,179.75,2893.17,880.55,7.97,89.71,3202.7,731.1,7.06,179.99,3202.7,745.08,7.1,179.99,2650.66,831.0,7.97,353.93,2652.51,813.57,7.96,353.93,3201.64,992.76,8.1,179.45,3201.17,1041.91,7.81,179.45,2735.61,639.48,6.96,318.43,3199.52,1214.54,8.87,179.45,3199.42,1225.13,6.87,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
16001,16001,483.93364897290064,1569237197.1843376,483.93364897290064,,,559.0352313237686,24.002490261141357,624.824362634221,0.9988833665847778,565.3438048816429,53.184874379113616,666.8385037626991,0.9985018968582152,572.0534045313084,-7.4969399992635175,663.8043686391445,0.9941513538360596,542.8348946255328,88.62339417827431,683.1972599183623,0.92110413312912,565.2340900270244,-50.3249243888035,673.0641881069762,0.7285641431808472,411.8649371229707,161.2549272510476,526.7272579214334,0.9582605361938475,398.2272362009895,-91.39123783209135,481.8137817973382,0.9629745483398438,533.6103350115807,224.55276633046762,338.7282322464356,0.9576449394226074,519.6491550167444,-163.84443875826773,274.27021722945125,0.9701555967330932,672.9460262201496,301.02570670580866,156.78665558510758,0.728847324848175,701.5236402035466,-210.48192049188282,134.72622933790026,0.9175742268562316,352.3820752550489,152.23303650632084,67.22989855645511,0.015909314155578613,408.57970545271866,-53.38446984759649,111.6515204438617,0.4160727560520172,689.8386101431672,163.78976362760147,-20.32698051011021,0.3239428400993347,811.9078733588734,-65.82721839573597,73.60487305533414,0.24923476576805115,429.98655286674887,199.3957065872388,-542.2824185847993,0.05056813359260559,401.27263601341974,-106.6848647243087,-579.1565766851141,0.00562402606010437,3209.73663510271,732.8849746590831,5.22672979458012,359.05,3204.36336489729,230.11502534091687,5.163648972900599,179.75,3206.1033648972907,61.544173114085254,7.95,179.26,3205.28336489729,124.71417311408527,7.96672979458012,179.26,3202.23,613.6544571896958,6.970094691870179,179.46,3203.57336489729,347.90744331950515,8.086729794580119,179.77,3201.8333648972907,623.6843624978256,7.22327020541988,179.46,3205.753364897291,212.1576327032455,7.55971592438946,179.51,3205.51,254.7508082167952,8.0068244864503,179.75,2893.439191783205,880.55,7.97,89.71,3202.7,730.8610922924057,7.056635102709941,179.99,3202.7,744.8410922924057,7.083175513549699,179.99,2650.629715924389,831.2658268859147,7.97672979458012,353.93,2652.48308082168,813.8358268859148,7.95663510270994,353.93,3201.64336489729,992.4941731140852,8.05962123251928,179.45,3201.17336489729,1041.6475380113754,7.789810616259639,179.45,2735.4518498273674,639.6549746590831,6.96336489729006,318.43,3199.523364897291,1214.2438890384747,8.84644571896958,179.45,3199.42,1224.897822086986,6.89355428103042,179.45,,,,,,,,,,,,,,,,,,,,,3a,14,1569236662
