,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,scenario,participant_id,source_file
17341,17341,500.5337197039492,1568708153.8079793,500.5337197039492,-108.47606774356562,607.4819386480348,67.51548037027844,692.2355731328407,0.998252272605896,586.4293030573773,95.25435717954605,728.2083227198385,0.9912478923797609,596.8468787369882,37.68915552856604,719.7266970170683,0.9984553456306458,561.5976692760619,132.24122754489022,736.434052040318,0.7763243317604065,555.2564602508794,-16.1478501661832,711.0650104041989,0.9285768270492554,408.95599196792944,206.66105189951097,567.8856395895849,0.9752076864242554,464.2536006078888,-78.32400318647949,549.2311773829401,0.8374661207199097,381.59486288012886,356.36023569368325,434.791731731284,0.9255606532096864,528.3046680606211,-147.51295005069784,360.40133880644265,0.9510393142700196,417.31072764205203,586.9755583837357,324.5681392237024,0.8303993940353394,726.8855843758189,-166.94717495122225,207.78743082101715,0.8887729644775391,433.0000047377715,173.55276567879437,182.45273993357398,0.29469066858291626,476.1546927546791,-37.819236693383075,156.98744242443482,0.4762366116046906,696.9740163349211,208.77794295211328,67.09738588613595,0.95721435546875,881.6495057584393,-41.061175696958095,136.2474218937102,0.7122083902359009,403.1051356637395,225.86633934858787,-507.00212198108636,0.2378853261470795,429.68621377762634,-73.1378302613418,-591.370400903421,0.21902558207511905,3210.59,844.404299259873,2.4766280296050804,0.19314014802540252,3207.053371970395,231.50465753946415,5.418840888152414,179.6589567993372,3203.563371970395,350.82024236840635,7.956743940789839,179.77,3203.43,384.9171022203811,7.5,179.77,3201.74,665.9339620723556,6.983140148025401,179.46,3202.6933719703948,531.7336143388013,7.973256059210161,179.46,3205.833371970395,202.41396207235562,6.910115911184759,179.51,3205.72,216.39733404275054,6.8237197039491955,179.51,3201.5233719703947,656.8638461611707,7.253371970394919,179.46,3204.71,451.4471022203811,7.376859851974598,179.77,3204.65,466.5304741907759,7.376743940789839,179.77,3097.5463856611987,881.57,7.976512118420322,89.71,3204.01,556.7003582795912,7.71,179.46,3202.853371970395,680.4138461611707,7.296975763159356,179.46,2671.9363856611985,879.3733719703949,7.959884088815241,89.69,3202.26,927.9768703980117,8.060463644739034,179.45,2650.2096522664456,835.2397576315934,7.95337197039492,353.93,2652.063024236841,817.7563856611987,7.98337197039492,353.93,2723.4215173914386,653.7756901940901,7.749884088815241,321.0443940789839,3205.99,777.4389462533003,6.042212858547335,359.99,2763.681285569069,608.2623182236953,7.963256059210161,318.7481454210439,,,,,,,,,,,,,3a,14,1568707580
17342,17342,500.5668271187893,1568708153.8411367,500.5668271187893,-84.95036154613081,600.0742445608463,70.76139916799255,689.8768117136322,0.998421549797058,584.3428535264222,95.89831549312744,727.9091413626442,0.9902535676956176,592.1008762496901,37.49843042586493,717.3739836939862,0.9985824227333068,566.3962688134966,132.6719320782797,738.7176424259602,0.7409505844116211,556.0769141558892,-16.688213389187865,710.1217745813101,0.9108988642692566,412.83530080135404,206.50184645274555,570.9273787361509,0.973319411277771,460.98840276378195,-78.89679250443345,546.1542956729652,0.8298878073692322,381.4005743239785,365.1906357552817,435.3863056665737,0.8464317321777344,535.1167967492963,-146.57233811476058,362.4754543091951,0.9499976634979248,415.81959129207337,584.6437690111167,324.6273977329673,0.8510807156562805,720.9824423357406,-167.73202873580578,204.5496492577256,0.8746088743209839,433.55345789377,175.3776973406893,179.6452218525206,0.3513123691082001,469.67373041520017,-36.21518678313543,152.1734471454719,0.4664539694786072,689.2022438203247,209.17956909439363,59.79048029370412,0.9427690505981444,879.3765211602192,-42.18592752829082,135.9575863937583,0.7152456641197205,340.4013221096035,231.73188887848653,-596.8558680276864,0.03769603371620178,430.3210950700772,-72.02619690239857,-590.8917446974627,0.16516989469528198,3210.59,844.4870677969733,2.47331728812107,0.17658644060534776,3207.056682711879,231.33249898229562,5.319518643632086,179.56956677926888,3203.5666827118794,350.5553830496856,7.96336542375786,179.77,3203.43,384.6687966090802,7.5,179.77,3201.74,665.7022101684747,6.966586440605347,179.46,3202.6966827118795,531.4720657615645,7.966634576242138,179.46,3205.8366827118793,202.18221016847485,6.920048135636791,179.51,3205.72,216.1688928803538,6.856827118789305,179.51,3201.5266827118794,656.6221620328381,7.25668271187893,179.46,3204.71,451.1987966090802,7.393413559394653,179.77,3204.65,466.28547932095915,7.38336542375786,179.77,3097.8079342384362,881.57,7.963269152484277,89.71,3204.01,556.4454311853224,7.71,179.46,3202.8566827118793,680.1721620328382,7.323461695031443,179.46,2672.197934238436,879.376682711879,7.949951864363209,89.69,3202.26,927.7087003378067,8.100192542547166,179.45,2650.179855593089,835.5046169503145,7.956682711878932,353.93,2652.036538304969,818.0179342384355,7.986682711878932,353.93,2723.2659125416903,653.9776454246147,7.739951864363209,321.7065423757861,3205.99,777.634280000857,5.9462013555110165,359.99,2763.5058162704167,608.4609627127357,7.9566345762421395,318.58922982981136,,,,,,,,,,,,,3a,14,1568707580
17343,17343,500.6,1568708153.8743596,500.6,-84.88512996894316,595.9903599958452,73.14009770076444,688.6459287202231,0.9984722137451172,581.9912588297702,98.51904326362842,727.1112441987742,0.9980566501617432,595.3846582075232,39.24619187967705,722.8254967480686,0.995784878730774,561.1510857633583,133.35670209013244,738.1814358384088,0.7322041988372803,555.8936060488294,-16.029468238381366,710.5853302807268,0.920520842075348,422.6031825849757,207.36435251211878,575.0108023752684,0.9747616052627563,455.5724987859732,-79.30008102591388,544.0009546433938,0.8427237272262573,381.0474368529494,351.4107842216566,435.9927388770367,0.9242841005325316,528.4675776887824,-147.45420667614604,354.2369098250453,0.94896137714386,423.4434141202491,571.2595226132128,332.19432847686784,0.8080751895904541,712.5042057617882,-172.34615654939694,199.78937139017341,0.8846481442451477,432.7774895969102,175.48314808686226,180.75775264601762,0.2669377326965332,472.8786609760272,-37.88878083041658,152.3172229069945,0.4928781986236572,686.1580373992938,210.79470374982338,53.56893820767604,0.9482672214508056,884.2463391099138,-42.184284374347854,138.53494867215224,0.7534787654876709,279.2076957646092,235.85164094136616,-674.0793244081898,0.029946178197860718,429.90639243624366,-73.0276928761112,-589.2918388346512,0.2497331202030182,3210.59,844.57,2.47,0.16,3207.06,231.16,5.22,179.48,3203.57,350.29,7.97,179.77,3203.43,384.42,7.5,179.77,3201.74,665.47,6.95,179.46,3202.7,531.21,7.96,179.46,3205.84,201.95,6.93,179.51,3205.72,215.94,6.89,179.51,3201.53,656.38,7.26,179.46,3204.71,450.95,7.41,179.77,3204.65,466.04,7.39,179.77,3098.07,881.57,7.95,89.71,3204.01,556.19,7.71,179.46,3202.86,679.93,7.35,179.46,2672.46,879.38,7.94,89.69,3202.26,927.44,8.14,179.45,2650.15,835.77,7.96,353.93,2652.01,818.28,7.99,353.93,2723.11,654.18,7.73,322.37,3205.99,777.83,5.85,359.99,2763.33,608.66,7.95,318.43,,,,,,,,,,,,,3a,14,1568707580
17344,17344,500.6335178593085,1568708153.907966,500.6335178593085,-84.88512996894316,592.2904152903095,72.99367845556714,687.0781378786733,0.9983298182487488,582.0991021592988,99.06306007985368,726.5436404705329,0.9980108737945556,591.6274574562223,39.979313343150324,718.3896807717673,0.9985284805297852,560.7782545424966,135.4560258204764,737.0599581306237,0.7339309453964233,570.9844292890767,-12.325853560766955,715.1507136321982,0.9385147094726562,413.1929233625383,208.020340028627,572.6956439839543,0.9750990867614746,459.2572132704592,-77.67790590590677,546.889012290496,0.8502602577209473,380.6048469755892,364.6471596309228,437.0541411736357,0.8045567274093628,534.9068201670915,-145.56547387873073,362.5093689597872,0.9554344415664672,421.40728418289706,587.6762129594188,327.6744666654316,0.8534946441650391,710.6239750426213,-172.0152135472704,201.3020242732044,0.9184302091598512,431.80843577716377,175.3206827378001,178.0234383882219,0.29675328731536865,460.86352245448995,-40.43677092416246,148.49989362785288,0.3877516984939575,696.6221162725534,208.1600615969495,54.05411429321637,0.9445582628250122,883.1614587408023,-43.671648316302004,138.90964739485364,0.7539148926734924,269.36899420839075,236.93473288192558,-690.5969173095295,0.035725414752960205,430.4268358682692,-72.55399060027251,-590.1016411900773,0.2643069922924042,3210.59,844.6537946482712,2.4666482140691532,0.13988928441491674,3207.06,230.97900355973428,5.260221431170166,179.57049822013286,3203.57,350.0252089114631,7.963296428138306,179.77,3203.43,384.17196784111735,7.486592856276611,179.77,3201.743351785931,665.2353749848407,6.956703571861694,179.46,3202.703351785931,530.9418571255321,7.9700553577925435,179.46,3205.8433517859307,201.71872677077155,6.919944642207457,179.51,3205.723351785931,215.71207855670244,6.883296428138306,179.51,3201.533351785931,656.138671412979,7.253296428138306,179.46,3204.7133517859306,450.7053196270482,7.376482140691527,179.77,3204.65,465.7953196270482,7.373241070345764,179.77,3098.338142874468,881.573351785931,7.956703571861694,89.71,3204.013351785931,555.9319124833248,7.7200553577925435,179.46,3202.8633517859307,679.6853196270481,7.329889284414916,179.46,2672.728142874468,879.38,7.960110715585084,89.69,3202.263351785931,927.1685053396014,8.126592856276611,179.45,2650.123185712553,836.0347910885367,7.96,353.93,2651.983185712553,818.544791088537,7.979944642207458,353.93,2722.95246606125,654.3844589417816,7.726648214069152,322.3800553577925,3205.99,778.0311071558507,5.920387504547792,359.99,2763.155707131596,608.8611071558507,7.960055357792543,318.5070910764095,,,,,,,,,,,,,3a,14,1568707580
17345,17345,500.6666830742598,1568708153.9412186,500.6666830742598,-107.6343786595532,596.3531009341566,74.53210566277272,686.7478258677737,0.9983335733413696,582.0807163696429,99.5793870998479,726.5661676219812,0.9980425834655762,595.2153561454668,40.0255365329236,718.854304328242,0.9985288381576538,558.9959870357778,135.330116239764,736.6502604220302,0.7088955640792847,568.853921756797,-11.668426663865187,714.207577715019,0.9256449937820436,413.31919059790744,207.8242385213761,570.8928967143689,0.9770126342773438,454.66445388566717,-77.46334933195108,545.413481679239,0.8720251321792603,379.67490437250433,366.3681037724311,439.0124710978674,0.8206771612167358,529.7201588309676,-146.08691389124854,362.22549692246287,0.9524809122085572,366.23239601075994,613.3523765571304,300.9398531206993,0.7971135377883911,711.8414308783383,-170.32700205310812,198.56168191345955,0.8614569306373596,431.7746615936381,174.78551944914673,176.4318998058831,0.3308318257331848,465.0340863381656,-40.34423319047779,150.51348933993032,0.4232468008995056,704.8786442627968,207.44062419026542,70.55595062058964,0.9476993083953856,882.7357634999744,-43.897668479486654,139.50597692404057,0.7020264863967896,308.2584083692116,234.38723046351367,-652.6856718411492,0.03915727138519287,442.236274084514,-72.09934718544218,-577.8074866611619,0.18093657493591309,3210.59,844.7367076856498,2.463331692574018,0.11999015544410667,3207.06,230.7999113989969,5.300019689111786,179.6600443005015,3203.57,349.7632037133474,7.956663385148037,179.77,3203.43,383.9265452504773,7.473326770296071,179.77,3201.7466683074263,665.0032184801813,6.963336614851963,179.46,3202.7066683074263,530.6765354059214,7.980004922277946,179.46,3205.846668307426,201.4898867876072,6.909995077722052,179.51,3205.7266683074263,215.4865550950332,6.876663385148037,179.51,3201.536668307426,655.8998818653292,7.246663385148037,179.46,3204.716668307426,450.4632135579033,7.343316925740178,179.77,3204.65,465.5532135579033,7.3566584628700875,179.77,3098.6034645940786,881.5766683074262,7.963336614851963,89.71,3204.0166683074267,555.6765403281994,7.730004922277946,179.46,3202.866668307426,679.4432135579032,7.309990155444106,179.46,2672.993464594079,879.38,7.9800098445558945,89.69,3202.2666683074267,926.8998670984953,8.113326770296071,179.45,2650.096653540593,836.2967962866527,7.96,353.93,2651.956653540592,818.8067962866527,7.969995077722054,353.93,2722.796589550979,654.5867667529849,7.723331692574017,322.39000492227785,3205.99,778.230098445559,5.990034455945628,359.99,2762.983248013849,609.0600984455589,7.970004922277948,318.5833710707976,,,,,,,,,,,,,3a,14,1568707580
17346,17346,500.7,1568708153.9746234,500.7,-108.26705229404017,603.5488949086723,74.48808830308433,691.7882206000868,0.9984416365623474,581.1506341247343,100.48800909146112,728.5146777856723,0.9982293844223022,594.9293598181101,41.60754767501816,719.9489389715447,0.9985027313232422,556.7430298368771,138.94097539564632,732.4975498467807,0.8422706127166748,562.6170009008264,-13.169159941980267,712.9136117133462,0.9445383548736572,431.58067567692063,208.15718624693008,580.0692416404803,0.9770572185516356,459.05667085884704,-78.28679959474175,547.3426292400559,0.8705717325210571,385.7022200842247,351.6794137894701,438.8673047626645,0.9159243702888488,528.3694924358139,-145.7382361928832,364.17496948390493,0.9404700994491576,416.55863515235717,577.6072212867123,328.3474078458069,0.7944036722183228,710.1515741733208,-167.254647944367,202.0937846959965,0.88242506980896,437.6964287224887,174.9627109889426,178.91590612146751,0.3111480474472046,474.49691196059126,-34.85712927920989,154.74919220606301,0.385031133890152,710.7363914376317,207.5065224088553,73.83721727634924,0.9496843814849854,885.5513810025521,-42.67903259733133,141.16896334802803,0.6967311501502991,269.5650184000799,238.99857492291642,-694.565744280704,0.025628924369812008,438.2123779850903,-72.15914907354308,-580.8398874557025,0.21360474824905398,3210.59,844.82,2.46,0.1,3207.06,230.62,5.34,179.75,3203.57,349.5,7.95,179.77,3203.43,383.68,7.46,179.77,3201.75,664.77,6.97,179.46,3202.71,530.41,7.99,179.46,3205.85,201.26,6.9,179.51,3205.73,215.26,6.87,179.51,3201.54,655.66,7.24,179.46,3204.72,450.22,7.31,179.77,3204.65,465.31,7.34,179.77,3098.87,881.58,7.97,89.71,3204.02,555.42,7.74,179.46,3202.87,679.2,7.29,179.46,2673.26,879.38,8.0,89.69,3202.27,926.63,8.1,179.45,2650.07,836.56,7.96,353.93,2651.93,819.07,7.96,353.93,2722.64,654.79,7.72,322.4,3205.99,778.43,6.06,359.99,2762.81,609.26,7.98,318.66,,,,,,,,,,,,,3a,14,1568707580
17347,17347,500.73339097952413,1568708154.007998,500.73339097952413,-84.81972486130593,604.3977144170112,75.27264397050979,691.2409709545743,0.9983676671981812,574.026009085017,100.92640315450194,725.9991418202226,0.9980939030647278,594.9367226572392,41.5670220470106,719.9622478032993,0.9986047744750975,554.8111211040911,136.8138559270394,735.4756208477709,0.7145411372184753,564.776115109514,-12.655433729915226,712.526676963741,0.9324499368667604,428.8913958763759,209.43245727156403,576.0350197781086,0.9786863327026368,459.9505551377069,-76.48110219335419,546.7432871978957,0.8814893364906311,380.97313396532303,366.6683819647834,437.9094930341308,0.8315742611885071,521.5478575403724,-146.90319351168492,354.8282462245224,0.9577538967132568,397.00029856425385,604.2312478252281,313.63542495834537,0.766560435295105,720.5144158728286,-165.19836663154757,205.36654346529025,0.8898475766181946,431.65222702623385,173.76046061470333,176.57137766441693,0.3039988577365875,465.45590002693086,-27.93146578150243,182.80226018044374,0.811318576335907,704.8620168044628,207.8030068377275,64.0004728200534,0.942089319229126,885.8465401724143,-43.15157617829346,141.93979119086544,0.7373065352439879,220.7142122763663,242.00774967678845,-746.1359415928825,0.028579652309417725,430.9602512535824,-73.95220910124276,-583.1938664724299,0.3723127841949463,3210.59,844.9001383508577,2.456660902047592,0.08330451023796097,3207.06,230.43968871056998,5.380069175428893,179.84015564471505,3203.57,349.2328721638074,7.953339097952408,179.77,3203.4333390979523,383.4295676535695,7.476695489762039,179.77,3201.7533390979524,664.5396022412839,6.9766781959048165,179.46,3202.71,530.1428721638074,7.973304510237961,179.46,3205.85,201.02960224128384,6.8933218040951845,179.50666090204757,3205.73,215.02626314333145,6.896712783619263,179.51,3201.54,655.4162458494743,7.236660902047593,179.46,3204.72,449.9762458494743,7.333373685666856,179.77,3204.653339097952,465.0629067515218,7.353356391809631,179.77,3099.1337887382397,881.58,7.97,89.71,3204.0233390979524,555.1628894576646,7.733321804095183,179.46,3202.87,678.9562458494743,7.3000172938572225,179.46,2673.527127836193,879.38,7.996660902047592,89.69,3202.2733390979524,926.359533065855,8.106678195904815,179.45,2650.039948118429,836.8237887382402,7.956660902047592,353.93,2651.8999481184287,819.3371278361926,7.963339097952407,353.93,2722.483062396237,654.9970240730493,7.7266781959048165,322.4,3205.99,778.6236676812397,5.976522551189804,359.99,2762.6363669064754,609.4570067791919,7.969982706142777,318.5832007470946,,,,,,,,,,,,,3a,14,1568707580
17348,17348,500.7667671698186,1568708154.0413578,500.7667671698186,-84.81972486130593,596.4633250699212,74.15854225099966,688.2964095393775,0.9984539747238159,581.1467765652662,100.08948936788107,727.4639985465622,0.9983490109443665,586.8887358816602,41.39546693076555,717.1910278048257,0.9986401796340942,551.1368827241183,137.87770357244796,733.2123430695048,0.7584980726242065,552.5072165336663,-11.544966073378792,708.89371706635,0.9345827102661132,414.1637573059266,212.03006494195415,571.6374671162191,0.979209303855896,464.0237000732977,-74.73368347550695,548.8004804973307,0.8980014324188232,382.7202575012889,366.8746086946685,438.9155621923726,0.8271206021308899,516.9573499410127,-147.2980873314785,351.89000605634965,0.9615788459777832,388.95537535200174,609.3027067035163,309.94283213365486,0.7894496917724609,715.9440167296228,-170.14793004501885,202.96728536909438,0.8825757503509521,425.9205955011946,175.63404234286176,172.33704819127897,0.3502093553543091,461.6769206882016,-34.483994682262896,160.72369689557428,0.4072518944740296,732.0817410450011,206.97675533775902,73.19685825286005,0.9404479265213012,890.187588309715,-42.8409504687792,140.83664312587092,0.7357492446899414,234.166756934594,242.35014496433723,-731.1412107770985,0.017462104558944702,430.559194901634,-74.27162933189159,-587.1736130735695,0.17573106288909912,3210.59,844.9802412075644,2.453323283018147,0.06661641509073396,3207.06,230.2594572829799,5.420120603782237,179.93027135851003,3203.57,348.96586264145174,7.956676716981852,179.77,3203.4366767169813,383.17924622636093,7.4933835849092665,179.77,3201.756676716982,664.3093065282521,6.983353433963707,179.46,3202.71,529.8758626414517,7.956616415090735,179.46,3205.85,200.79930652825212,6.886646566036293,179.50332328301815,3205.73,214.7926298112703,6.923413735854826,179.51,3201.54,655.1725996603246,7.233323283018148,179.46,3204.72,449.7325996603248,7.356737018872972,179.77,3204.656676716981,464.8159229433429,7.3667068679274115,179.77,3099.397460641567,881.58,7.97,89.71,3204.026676716982,554.9058927923973,7.726646566036293,179.46,3202.87,678.7125996603248,7.3100301509455585,179.46,2673.794137358548,879.38,7.993323283018148,89.69,3202.276676716982,926.08918592447,8.113353433963706,179.45,2650.0099095471633,837.0874606415663,7.953323283018148,353.93,2651.8699095471634,819.6041373585483,7.966676716981852,353.93,2722.326194301853,655.2039564528749,7.733353433963707,322.4,3205.99,778.8172495849475,5.89308207545367,359.99,2762.4628107169437,609.6539263019292,7.959969849054441,318.5064355094174,,,,,,,,,,,,,3a,14,1568707580
17349,17349,500.8,1568708154.0745742,500.8,-84.81972486130593,588.608158372831,75.43596983397424,683.9576255221082,0.9983292222023008,581.8909723429292,100.6702087841235,726.9081068220793,0.9984142780303956,583.1606710769312,42.2457763083216,715.1002574143489,0.9984766840934752,554.546040823147,138.17090857446698,734.1448020333914,0.7178993821144104,546.0884675449379,-10.722425454752047,706.1077893201141,0.9238606691360474,423.3302710692888,211.28789936241574,573.8126640721011,0.9789055585861206,460.46053830162924,-73.11046804267093,546.9167827075112,0.8966202735900879,377.08120847099417,366.9869919517489,433.0751764742071,0.8362174034118652,529.0234952114563,-144.5688158822941,359.966075234014,0.9571781158447266,388.13457999611535,611.9253126599775,308.67968915519884,0.8197613358497621,724.8966738385858,-168.7058065402296,212.2687715859213,0.9075820446014404,431.58715617483887,176.30910496089115,175.92353407067023,0.3650493621826172,473.4514398198344,-26.798182410845214,158.35803761297666,0.4154850244522095,693.3585273408902,207.943019594809,47.07775021039976,0.9427164793014526,890.1047115401329,-39.260182827353404,134.9413388226667,0.638566792011261,241.1391285164888,241.90550267518623,-726.0322490129324,0.0282951295375824,435.363950241299,-79.85936109422802,-588.1617809646027,0.12290269136428833,3210.59,845.06,2.45,0.05,3207.06,230.08,5.46,180.02,3203.57,348.7,7.96,179.77,3203.44,382.93,7.51,179.77,3201.76,664.08,6.99,179.46,3202.71,529.61,7.94,179.46,3205.85,200.57,6.88,179.5,3205.73,214.56,6.95,179.51,3201.54,654.93,7.23,179.46,3204.72,449.49,7.38,179.77,3204.66,464.57,7.38,179.77,3099.66,881.58,7.97,89.71,3204.03,554.65,7.72,179.46,3202.87,678.47,7.32,179.46,2674.06,879.38,7.99,89.69,3202.28,925.82,8.12,179.45,2649.98,837.35,7.95,353.93,2651.84,819.87,7.97,353.93,2722.17,655.41,7.74,322.4,3205.99,779.01,5.81,359.99,2762.29,609.85,7.95,318.43,,,,,,,,,,,,,3a,14,1568707580
17350,17350,500.8336659073146,1568708154.1082582,500.8336659073146,-88.61931435497536,593.6070348341514,81.24955230343762,691.8856004115934,0.9978030920028688,577.6123349375548,104.49979212660708,727.2396080810192,0.998807430267334,592.3487244618234,44.891733917528974,723.6011180883911,0.9974061846733092,559.1510618935497,137.57944338955693,733.9239353232266,0.7974553108215332,558.6494776657215,-9.44376097210407,711.4290536782335,0.950226902961731,422.4002703484917,213.35634604270658,564.8211823752354,0.8732135891914368,464.827963649947,-61.4584361655385,544.0267504710537,0.10052749514579773,380.4166696741079,369.8943996958556,436.066367080669,0.8340818881988525,545.7896388348385,-141.37041831477438,350.2544146437864,0.8850628137588501,403.16881021981567,609.817677915978,314.86817082400614,0.8094798922538757,724.7573761197317,-168.2136866920517,204.92360232496756,0.8801282644271851,462.45494702198073,180.7049171675686,170.32715284852958,0.07529118657112123,465.74018380014536,-24.875162340026282,182.1077766727697,0.7257553339004517,732.154114408942,208.68388776384464,64.01218885949746,0.8160449266433716,887.6629138640715,-43.08623886323249,138.74985327968963,0.6341073513031006,324.76398286846063,236.2538008584064,-680.0617092973669,0.004401028156280518,432.89885581147314,-78.02656037895099,-590.4247784912923,0.1756317913532257,3210.59,845.140798177555,2.4298004556112507,121.22706678810849,3207.06,229.8914709190384,5.500399088777499,179.92910205025063,3203.573366590731,348.4340393322148,7.96,179.77,3203.44,382.6775056951406,7.493167046342709,179.77,3201.76,663.8443386487979,6.979900227805627,179.46,3202.7133665907313,529.3440393322148,7.9467331814629185,179.46,3205.8533665907316,200.33770523952938,6.903566135120207,179.48653363707416,3205.7333665907313,214.32770523952942,6.933167046342709,179.51,3201.5433665907317,654.687605467335,7.243466362925832,179.46,3204.72,449.2408722858721,7.369900227805625,179.77,3204.66,464.3208722858721,7.363167046342709,179.77,3099.9293272585164,881.58,7.976733181462916,89.71,3204.033366590731,554.3874059229462,7.726733181462916,179.46,3202.8733665907316,678.2242388766035,7.306533637074168,179.46,2674.3293272585165,879.3833665907315,7.979900227805627,89.69,3202.283366590731,925.547306150752,8.106533637074168,179.45,2649.9530672741485,837.6159606677852,7.956733181462916,353.93,2651.813067274149,820.1359606677852,7.973366590731457,353.93,2722.0084036448898,655.6153620346189,7.753466362925832,322.4,3205.99,779.2153620346188,5.873965223897708,359.99,2762.111570691233,610.0519954438877,7.956733181462916,318.43,,,,,,,,,,,,,3a,14,1568707580
