,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,H_in-C_out.29_x,H_in-C_out.29_y,H_in-C_out.29_speed,H_in-C_out.29_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.30_x,H_in-C_out.30_y,H_in-C_out.30_speed,H_in-C_out.30_angle,scenario,participant_id,source_file
17872,17872,410.83328555784965,1568719197.1163833,410.83328555784965,-75.0499682187161,631.9672344708915,79.65364088922426,666.3868757784883,0.000102311372756958,695.6839044552496,104.26129471494363,734.06318915779,0.9086856842041016,698.6178497253734,63.613238707259406,735.9532493936329,0.9363842010498048,697.6375853849962,140.21014183772235,770.8466228354926,0.4774383902549744,679.3775144534565,12.901293257274585,763.281947253685,0.7001534700393677,514.4721091775615,191.36738082308887,651.4558706644223,0.9912633895874025,512.7227641946671,-17.324606758537534,645.1965961094736,0.8133772611618042,643.222430675555,243.78522923873024,412.4793103623342,0.5665479898452759,603.6845507075733,-79.89281646604084,424.5933426880771,0.5294700264930725,829.1462584720007,323.6444144295875,235.78879663563453,0.5734374523162842,763.2054975658589,-160.39345428686227,221.22441043021962,0.8334004878997803,440.36287493814376,201.15618655239547,257.1875851508084,0.8024666905403137,440.24603161204703,3.020002243692148,265.98545424649893,0.55851149559021,826.2900188279117,199.1982461718681,69.94212361143525,0.0892113447189331,722.6405212659648,-38.63116013650487,62.99804280293091,0.3559000492095947,306.7269575233942,258.17686780771453,-746.4845266170581,0.012422889471054077,597.3049756793662,-38.2574007773836,-414.1960757913593,0.18036702275276184,3210.29,743.2830849008185,5.136671444215028,0.9299856673549118,3204.083328555785,226.26695809711683,6.073285557849706,179.68004299793526,3203.053328555785,477.70701542769723,7.243314223139883,179.77,3203.14,456.82371553720236,7.983342888430059,179.77,3204.76,449.89371553720235,7.966657111569941,179.77,3204.193328555785,213.42040131406247,8.369928336774558,179.51,3202.823328555785,518.0003583161272,7.476671444215031,179.46,3197.21,791.9470010950522,6.983342888430059,179.64,3201.363328555785,673.7270440929874,7.97,179.46,3206.5033285557847,150.25377286778271,9.209985667354912,179.26,3196.51,855.4570440929872,7.949985667354912,179.64,3197.0033285557847,863.8237155372022,7.96,179.64,3204.93,396.4937298698474,8.24,179.77,3203.77,582.676986762407,6.693285557849706,179.46,3057.826284462797,881.37,7.97332855578497,89.71,2995.576284462797,881.06,7.986671444215029,89.71,2949.7328555784966,880.8333285557851,9.96332855578497,89.71,2749.149670349163,880.0833285557851,6.976657111569941,89.69,3202.69,768.4203726487723,7.860042997935264,179.99,3202.673328555785,882.9536868719123,7.353299890494793,179.64664277892481,2653.3200286652905,805.9563704586682,6.306671444215028,353.93,2658.1367431074405,779.996341793378,6.983328555784972,346.68,2651.940042997935,818.9029129090773,8.749985667354911,353.93,3201.343328555785,1023.6370297603422,7.499971334709825,179.45,3200.653328555785,1095.7204013140624,8.306642778924852,179.45,3199.353328555785,1232.0670440929873,7.876657111569941,179.45,,,,,,,,,,,,,3a,15,1568718601
17873,17873,410.86701717788804,1568719197.1503868,410.86701717788804,-102.92678435442572,623.1773956030515,75.53925531027625,660.8612681092212,0.00010949373245239258,693.4206421112956,104.87991164462984,734.3684746725849,0.8597991466522217,701.5253433427027,67.37528916379604,737.7708941724497,0.9456413388252258,697.1734799192328,141.18575758053353,773.1959546904732,0.4174639880657196,681.8011824821688,16.85695935778066,767.45739374768,0.6347408294677734,517.1810205260972,194.13470257974487,651.9897182321057,0.9918158054351808,508.72768020087176,-17.700501481968033,655.9806113044294,0.8786561489105225,635.8326358390665,245.57534441456883,401.2791407398987,0.602919340133667,599.7455075079117,-73.06768960142159,446.6258018814457,0.10155108571052553,827.9478617869129,323.10695887877034,237.18008370131832,0.4267255067825317,759.3594803882214,-161.46445869607794,213.11922489304547,0.8052245378494263,430.8550666225985,192.90828719357827,251.4999076736671,0.6305453777313232,443.00485931768026,2.0921525511365733,271.2716882447104,0.4769151210784912,820.9870781099312,199.2339027539652,76.97390563248359,0.11619165539741515,753.7500138633369,-33.11387120821459,76.88028134861514,0.08142539858818054,267.4164803833429,273.0322068529794,-789.1332741446271,0.02181059122085572,585.5147055766431,-36.06002380375134,-431.97230929506526,0.11389005184173585,3210.29,743.4584893250177,5.1332982822112,0.9401051533663995,3204.086701717789,226.06119521488318,6.107017177887999,179.64968453990082,3203.0567017177887,477.4607746014176,7.2568068711552,179.77,3203.14,456.553862576896,7.9765965644224,179.77,3204.76,449.623862576896,7.9734034355776,179.77,3204.1967017177885,213.1370557057408,8.420525766831998,179.51,3202.8267017177886,517.74737116584,7.4732982822112,179.46,3197.21,791.710879754784,6.9765965644224,179.64,3201.3667017177886,673.4605642946848,7.97,179.46,3206.5067017177885,149.94344196343042,9.2201051533664,179.26,3196.51,855.1905642946848,7.9601051533664,179.64,3197.0067017177885,863.5538625768961,7.96,179.64,3204.93,396.21375742352967,8.24,179.77,3203.77,582.4509849081504,6.727017177887999,179.46,3058.096137423104,881.37,7.9767017177888,89.71,2995.846137423104,881.06,7.9832982822112015,89.71,2950.07017177888,880.8367017177889,9.966701717788801,89.71,2749.3824185274275,880.0867017177889,6.9834034355776,89.69,3202.69,768.1572660124734,7.829684539900801,179.99,3202.6767017177885,882.7040728836289,7.3769120245216,179.663508588944,2653.2997896932675,806.1655065029056,6.3032982822112,353.93,2658.0827725153795,780.2257168096385,6.9867017177888,346.68,2651.9096845399013,819.1997511654145,8.7601051533664,353.93,3201.3467017177886,1023.3806694480513,7.5202103067328,179.45,3200.6567017177886,1095.437055705741,8.323508588944,179.45,3199.356701717789,1231.8005642946848,7.883403435577598,179.45,,,,,,,,,,,,,3a,15,1568718601
17874,17874,410.9,1568719197.1836355,410.9,-78.75222253003001,619.8489980753715,75.04026030250543,656.8437707829962,8.574128150939941e-05,696.4078306642955,106.34485053226429,734.7482632454048,0.8440824747085571,703.5342625508953,67.62272801181776,738.4413131143173,0.9310370683670044,696.7641374754994,143.7413495693144,774.4648216059837,0.35825592279434204,684.7692548347868,20.09192477232981,770.3791063053458,0.6002363562583923,520.909690816652,194.43578675856475,655.4219713232222,0.9882427453994752,513.8454387235611,-13.350986836186351,655.7590539749103,0.8432891964912415,643.4322354571859,246.70595566585263,402.3353021294948,0.6188700199127197,595.2857979924369,-69.91916144869822,455.00988162065767,0.10153353214263916,828.0259788330225,323.10941010826383,236.70955930767948,0.3613085448741913,751.6561784314919,-163.35728298951568,207.3563769595888,0.7708476781845093,450.2658836264736,192.0144184367791,278.832242345106,0.798629879951477,448.0380787507782,-2.2904422595287177,283.42575382570806,0.4326306879520416,774.0439546830879,201.9972423349513,69.80883001937553,0.08384326100349426,747.0933932219708,-32.02322925509326,67.22422519516618,0.09640362858772278,275.06237137816686,278.9517012645558,-779.0806259560277,0.008698225021362305,567.8180028301715,-35.71762727275774,-454.7029275619934,0.11600565910339355,3210.29,743.63,5.13,0.95,3204.09,225.86,6.14,179.62,3203.06,477.22,7.27,179.77,3203.14,456.29,7.97,179.77,3204.76,449.36,7.98,179.77,3204.2,212.86,8.47,179.51,3202.83,517.5,7.47,179.46,3197.21,791.48,6.97,179.64,3201.37,673.2,7.97,179.46,3206.51,149.64,9.23,179.26,3196.51,854.93,7.97,179.64,3197.01,863.29,7.96,179.64,3204.93,395.94,8.24,179.77,3203.77,582.23,6.76,179.46,3058.36,881.37,7.98,89.71,2996.11,881.06,7.98,89.71,2950.4,880.84,9.97,89.71,2749.61,880.09,6.99,89.69,3202.69,767.9,7.8,179.99,3202.68,882.46,7.4,179.68,2653.28,806.37,6.3,353.93,2658.03,780.45,6.99,346.68,2651.88,819.49,8.77,353.93,3201.35,1023.13,7.54,179.45,3200.66,1095.16,8.34,179.45,3199.36,1231.54,7.89,179.45,,,,,,,,,,,,,3a,15,1568718601
17875,17875,410.9332551330745,1568719197.2171614,410.9332551330745,,610.5976834131802,75.36468342133897,649.8681222982658,8.64863395690918e-05,689.5421841317566,110.46957981456856,731.8150401596073,0.8230656981468201,696.0925732590308,67.25425489985865,737.528468752833,0.9272544384002686,694.1928173791408,148.77398375883058,773.5476373393589,0.39492890238761896,682.4557456746229,21.31585673344327,770.0391466028298,0.5841853022575378,511.8196709513911,198.47829799238843,653.5260979224678,0.9869707822799684,515.133954647651,-11.654170367261743,654.384656428281,0.8762221932411194,625.3848509134708,243.4680861302568,422.6972680573768,0.4210363626480103,608.2640814500319,-73.31111760113417,435.9553939633874,0.5016173720359802,828.7092944384938,320.86523936517483,235.1612332532027,0.40144142508506775,760.4163446309607,-163.24174522638432,213.6599416477211,0.806751012802124,441.099558764787,187.2024829747784,283.3172983851275,0.837957501411438,449.13732287423613,-3.9713087519853127,282.6965090386666,0.4521299302577973,761.5561331796927,202.3235495102296,83.67064404265187,0.14950460195541382,751.0531816859634,-30.63334492221089,66.29563193235107,0.0662267804145813,251.774449999801,289.0049316742123,-800.3381312339236,0.009858846664428713,559.9165893593472,-36.12597625843453,-462.2510372227933,0.07774767279624939,3210.2933255133075,743.7996011786798,5.123348973385107,0.979929619767022,3204.09,225.65381817493832,6.163278593152128,179.59007038023302,3203.06,476.9805630418638,7.27,179.77,3203.14,456.0272844487117,7.97,179.77,3204.76,449.09395893540426,7.9866510266148945,179.77,3204.2033255133074,212.5740058555596,8.506580646381916,179.51,3202.83,517.2505865019415,7.466674486692552,179.46,3197.213325513308,791.2472140684787,6.973325513307447,179.64,3201.3733255133075,672.9339589354042,7.973325513307447,179.46,3206.5133255133082,149.33405277571487,9.210046920155321,179.26,3196.5133255133082,854.6639589354043,7.963348973385107,179.64,3197.01,863.0272844487117,7.9566744866925525,179.64,3204.9333255133074,395.6673079087894,8.253302053229786,179.77,3203.773325513308,582.0071906084011,6.740046920155318,179.46,3058.626041064596,881.3733255133075,7.973348973385106,89.71,2996.376041064596,881.0633255133073,7.983325513307447,89.71,2950.732551330745,880.84,9.973325513307447,89.71,2749.8427859315216,880.09,6.99,89.69,3202.69,767.6406099620192,7.819953079844682,179.99,3202.68,882.2172375285563,7.383372433462767,179.6999530798447,2653.256721406848,806.5795073383691,6.293348973385107,353.93,2657.976791787081,780.6761349049065,6.983348973385106,346.68,2651.850070380233,819.7793196577478,8.773325513307446,353.93,3201.3533255133075,1022.8839120152487,7.513395893540426,179.45,3200.6633255133074,1094.883982395482,8.343325513307446,179.45,3199.36,1231.2772844487115,7.89997653992234,179.45,,,,,,,,,,,,,3a,15,1568718601
17876,17876,410.96683189624594,1568719197.2510116,410.96683189624594,-67.28502760329215,614.9890948981364,73.25280620622391,658.5851346577546,0.00023156404495239258,699.7395529315794,112.30739373574932,738.4519429529297,0.8222298622131348,710.0962255019248,66.25664269382058,747.5283133499631,0.9655295610427856,694.7540426793062,151.48150619768194,776.8581359140093,0.35916048288345337,689.2400107554079,25.2211092505264,773.9687209157784,0.5346274971961975,516.7582379323024,204.14662371471852,652.7284114900282,0.9861063957214355,517.1624251533191,-9.05948770999982,660.6620935555081,0.8845711946487427,645.6928387745927,248.62589124935954,412.2582014980118,0.6845783591270447,600.6473490171999,-69.70465972469881,453.5971296646112,0.16773417592048645,831.86552149022,320.2719961118981,234.39146141232968,0.2297853231430053,758.1895847680144,-164.83035962365543,213.7351516129291,0.7810273170471191,447.54214981580435,190.28219611655862,291.74903599559485,0.7760441303253174,451.60588376589607,-3.8681637890360783,282.947865040807,0.4374590218067169,763.2699828571823,201.0061581500777,96.47186564078899,0.192333459854126,740.882954025313,-30.097381136663326,56.46826787121296,0.07296311855316162,278.64269855328223,289.9610222764796,-766.6182876231521,0.0037194490432739258,555.1648567653124,-37.131781394320775,-471.28510704148033,0.032616853713989265,3210.296683189625,743.9708426708542,5.116633620750812,1.0101487066213486,3204.09,225.4456422432752,6.18678232737216,179.55985129337864,3203.06,476.73881034702924,7.27,179.77,3203.14,455.76202801965707,7.97,179.77,3204.76,448.8253448300325,7.993366379249188,179.77,3204.2066831896245,212.2852456922849,8.543515085870537,179.51,3202.83,516.9987607781553,7.463316810375407,179.46,3197.2166831896247,791.0121767262784,6.976683189624595,179.64,3201.376683189625,672.6653448300325,7.976683189624595,179.46,3206.5166831896245,149.02514655453732,9.189900862252436,179.26,3196.5166831896245,854.3953448300324,7.956633620750813,179.64,3197.01,862.762028019657,7.953316810375407,179.64,3204.9366831896245,395.39197845078326,8.266732758498376,179.77,3203.776683189625,581.7822262951521,6.719900862252435,179.46,3058.894655169968,881.3766831896246,7.9666336207508115,89.71,2996.644655169968,881.0666831896248,7.986683189624594,89.71,2951.0683189624597,880.84,9.976683189624596,89.71,2750.077823273721,880.09,6.99,89.69,3202.69,767.3787112092816,7.840099137747567,179.99,3202.68,881.9721271574048,7.366584051877028,179.7200991377476,2653.2332176726277,806.7910409463493,6.286633620750813,353.93,2657.923068966007,780.9044568944723,6.976633620750811,346.68,2651.8198512933786,820.0714374973397,8.776683189624594,353.93,3201.356683189625,1022.6354439677801,7.486534483003245,179.45,3200.666683189625,1094.6052952611587,8.346683189624594,179.45,3199.36,1231.012028019657,7.910049568873782,179.45,,,,,,,,,,,,,3a,15,1568718601
17877,17877,411.0,1568719197.2844498,411.0,-78.60051871891616,613.5307657290259,73.72716705132794,661.1180932743738,0.00023731589317321777,693.0751250124129,113.71253689289136,734.3211502341425,0.7743623852729797,703.4785681071507,65.96446212074197,744.9800479027832,0.9599037170410156,692.999955873315,155.02051380007245,775.5102780076863,0.40289950370788574,694.2852671889465,29.015727794904947,774.3762038169687,0.4482309818267822,517.3753545350125,206.27583556183075,652.0828673479061,0.9875786900520324,523.9839422714231,-5.933425739179296,668.3952341266308,0.8988863229751587,651.1637718874334,248.95398520190184,414.2775935306261,0.6791466474533081,609.6416409119181,-74.1866723103761,435.6369639745316,0.5704345703125,833.9826361635292,319.344195281369,232.03862886892136,0.1790054440498352,754.1907267148086,-168.34561308071164,211.86362095312438,0.7092331647872925,441.4551773143574,191.24471689371885,296.1866357601195,0.7097483277320862,446.7746781485088,-3.0836980335651547,274.325512715484,0.4763785004615784,763.9151573516783,203.34050642702272,114.66964560247852,0.5003248453140259,710.2816831431993,-30.669655076837287,33.04212798280744,0.07527336478233337,386.8345384964463,272.0498075625287,-606.0149706682332,0.006636559963226318,515.0014877738394,-45.62535440481578,-520.2699347468074,0.033764153718948364,3210.3,744.14,5.11,1.04,3204.09,225.24,6.21,179.53,3203.06,476.5,7.27,179.77,3203.14,455.5,7.97,179.77,3204.76,448.56,8.0,179.77,3204.21,212.0,8.58,179.51,3202.83,516.75,7.46,179.46,3197.22,790.78,6.98,179.64,3201.38,672.4,7.98,179.46,3206.52,148.72,9.17,179.26,3196.52,854.13,7.95,179.64,3197.01,862.5,7.95,179.64,3204.94,395.12,8.28,179.77,3203.78,581.56,6.7,179.46,3059.16,881.38,7.96,89.71,2996.91,881.07,7.99,89.71,2951.4,880.84,9.98,89.71,2750.31,880.09,6.99,89.69,3202.69,767.12,7.86,179.99,3202.68,881.73,7.35,179.74,2653.21,807.0,6.28,353.93,2657.87,781.13,6.97,346.68,2651.79,820.36,8.78,353.93,3201.36,1022.39,7.46,179.45,3200.67,1094.33,8.35,179.45,3199.36,1230.75,7.92,179.45,,,,,,,,,,,,,3a,15,1568718601
17878,17878,411.033837267431,1568719197.3185008,411.033837267431,-75.83426660048801,621.400368631801,74.69677020954948,666.9655658477748,0.00024518370628356934,700.1399336652039,114.01121573764263,738.2564448618817,0.7471798062324524,712.1870155082919,67.06340946835728,753.3857869229856,0.9613215327262878,692.0286783848642,158.16975964111873,776.0829286666059,0.3784496188163757,692.3626774315687,29.83805878918284,774.860225607383,0.4167656898498535,516.8941461535396,211.14415823151654,653.1773986949478,0.9847752451896667,531.5300306872521,-4.084937559250425,673.6202608679488,0.9005475044250488,651.7908119360246,248.1309357600732,415.45129926375677,0.6479586958885193,608.9570195943817,-77.0782264584316,428.3489295956446,0.5698578953742981,837.5907845314838,318.029594598059,232.4559420577061,0.1941571831703186,757.2544204046562,-168.60504627966506,213.1247591340233,0.6883876323699951,444.54110853165236,190.56311049985112,299.6222800400891,0.6891883611679077,445.94307652393127,-3.192516023590981,271.12930406839143,0.43605399131774897,767.7699300210953,203.7788486931809,125.06876980613836,0.6497472524642944,729.4650944315199,-28.29819130068273,44.56104522217633,0.09367948770523073,490.62646174975606,233.53623228928745,-476.4555521101532,0.010042458772659302,480.38737323844543,-53.152377528156606,-561.086884754423,0.017344743013381958,3210.3067674534864,744.3125700638982,5.113383726743099,1.0738372674310028,3204.093383726743,225.02682521518466,6.237069813944802,179.5232325465138,3203.06,476.2529879477537,7.27,179.77,3203.143383726743,455.22930186055197,7.97,179.77,3204.763383726743,448.289301860552,8.0,179.77,3204.21,211.7056157733503,8.617220994174103,179.51,3202.8333837267437,516.4962204942675,7.4701511802293,179.46,3197.22,790.5465228547259,6.9732325465138,179.64,3201.383383726743,672.129301860552,7.976616273256901,179.46,3206.5267674534857,148.40869713963474,9.1835349069724,179.26,3196.52,853.859301860552,7.956767453486202,179.64,3197.013383726743,862.229301860552,7.9533837267431,179.64,3204.94,394.83915068032275,8.2732325465138,179.77,3203.78,581.3332903082123,6.686465093027599,179.46,3059.4306981394484,881.38,7.9667674534862,89.71,2997.1806981394484,881.07,7.9832325465138,89.71,2951.73837267431,880.8433837267431,9.9833837267431,89.71,2750.546860872017,880.09,6.976465093027599,89.69,3202.69,766.8526855872951,7.8532325465138,179.99,3202.68,881.4829879477537,7.3533837267430995,179.7535349069724,2653.1863139127977,807.2131747848154,6.296918633715503,353.93,2657.815860372111,781.3600934185307,6.9767674534862,346.68,2651.7595464593123,820.6543842266498,8.78,353.93,3201.36,1022.1362204942676,7.4701511802293,179.45,3200.673383726743,1094.0457669535795,8.3533837267431,179.45,3199.363383726743,1230.482685587295,7.9267674534862,179.45,,,,,,,,,,,,,3a,15,1568718601
17879,17879,411.06807943536637,1568719197.3529592,411.06807943536637,,628.8921251537049,78.61852304038348,671.6074905823392,0.0001945793628692627,695.1835705898745,116.25201791822386,736.3070948203897,0.7128740549087524,713.1578929066693,67.96203373443579,753.3795388758093,0.9673728942871094,688.1184770621461,160.99958917659305,772.098485282808,0.4549457132816314,688.0186341427827,31.72513284674972,771.2370972942322,0.4483972489833832,518.1090196378348,213.417267182341,650.6688006873302,0.9823063015937804,517.4930354319415,-11.943934316552859,667.7796142085905,0.7542152404785156,651.5518580497337,248.34383361536274,416.4816132015358,0.7657004594802856,612.6318291786196,-78.97739901101491,427.4653962461834,0.5516957640647888,827.8942367717041,316.4144833395654,238.4839631069513,0.06004694104194641,758.4935292577051,-167.23320913048295,211.84160360403632,0.5067809820175171,427.58288290776017,189.55037651416126,290.30178009446104,0.6591751575469971,448.87458642983637,-1.8855656123962288,273.29900522261397,0.3862448036670685,762.8331384804303,203.49507642772548,122.42740829129913,0.6453285217285156,656.6950752293354,-30.77388851334086,-8.737245916519385,0.16059395670890808,531.7319650059926,217.23027435664642,-389.7089620473655,0.011621594429016113,451.0322040112679,-61.67800894839993,-595.7597224513828,0.02255338430404663,3210.313615887073,744.4872051203682,5.116807943536637,1.108079435366356,3204.0968079435365,224.811099557192,6.264463548293085,179.51638411292672,3203.06,476.0030201218256,7.27,179.77,3203.146807943537,454.9553645170691,7.97,179.77,3204.766807943537,448.0153645170691,8.0,179.77,3204.21,211.4077089123127,8.654887378902991,179.51,3202.8368079435368,516.2394042347523,7.480423830609907,179.46,3197.22,790.3102518959721,6.966384112926729,179.64,3201.3868079435365,671.8553645170691,7.973192056463366,179.46,3206.5336158870728,148.09366919462954,9.197231774146543,179.26,3196.52,853.5853645170691,7.963615887073272,179.64,3197.016807943537,861.9553645170691,7.956807943536637,179.64,3204.94,394.55494068645925,8.266384112926728,179.77,3203.78,581.1038677830453,6.672768225853457,179.46,3059.704635482931,881.38,7.973615887073271,89.71,2997.454635482931,881.07,7.976384112926729,89.71,2952.080794353664,880.8468079435366,9.986807943536636,89.71,2750.7865560475648,880.09,6.962768225853457,89.69,3202.69,766.5821724606058,7.846384112926729,179.99,3202.68,881.2330201218256,7.3568079435366345,179.76723177414658,2653.1623443952435,807.4289004428081,6.314039717683178,353.93,2657.7610729034136,781.5929401604911,6.983615887073271,346.68,2651.7287285081698,820.9522910876872,8.78,353.93,3201.36,1021.8794042347523,7.480423830609907,179.45,3200.6768079435365,1093.7581327429223,8.356807943536634,179.45,3199.3668079435365,1230.2121724606059,7.933615887073271,179.45,,,,,,,,,,,,,3a,15,1568718601
17880,17880,411.1,1568719197.3850813,411.1,-78.5083241824664,635.040807712715,81.23796847484309,673.1090086496845,0.00015094876289367676,693.0712427369615,116.82332389371098,732.7493633022339,0.7365201711654663,704.8032708586653,67.26951912202678,746.4348517501066,0.9533671140670776,690.9401704568352,161.57145750615726,769.5649348416821,0.4822871088981629,691.8179912046768,32.77036179681649,771.3389543445703,0.4335590898990631,509.5072412537262,213.1762533978036,649.1596064653771,0.985580325126648,537.9814846421103,-3.4676798301356677,676.7736940052522,0.8691179752349854,641.4243404343274,249.744612215238,410.6091960957312,0.7414094805717468,609.0151140770665,-81.82692882271577,427.69499824860236,0.5821877121925354,835.6901588559793,315.3044719574453,234.13199546056197,0.20981940627098086,761.217575790466,-166.6343095133584,213.25653628013228,0.4777303040027618,437.7688377126866,189.328664662202,295.4739273454435,0.6494218111038208,449.62118611846876,-1.7462663360463744,274.277858823274,0.3917680382728577,748.0051407825156,204.3930518916183,112.5467409936356,0.7100390195846558,628.8890099230712,-35.07607697034273,-28.429542797388702,0.1740419864654541,564.7969119422057,187.4659963887976,-416.2931116065868,0.031876951456069946,442.24768658917486,-74.34096941847899,-609.7178582749137,0.03849899768829346,3210.32,744.65,5.12,1.14,3204.1,224.61,6.29,179.51,3203.06,475.77,7.27,179.77,3203.15,454.7,7.97,179.77,3204.77,447.76,8.0,179.77,3204.21,211.13,8.69,179.51,3202.84,516.0,7.49,179.46,3197.22,790.09,6.96,179.64,3201.39,671.6,7.97,179.46,3206.54,147.8,9.21,179.26,3196.52,853.33,7.97,179.64,3197.02,861.7,7.96,179.64,3204.94,394.29,8.26,179.77,3203.78,580.89,6.66,179.46,3059.96,881.38,7.98,89.71,2997.71,881.07,7.97,89.71,2952.4,880.85,9.99,89.71,2751.01,880.09,6.95,89.69,3202.69,766.33,7.84,179.99,3202.68,881.0,7.36,179.78,2653.14,807.63,6.33,353.93,2657.71,781.81,6.99,346.68,2651.7,821.23,8.78,353.93,3201.36,1021.64,7.49,179.45,3200.68,1093.49,8.36,179.45,3199.37,1229.96,7.94,179.45,,,,,,,,,,,,,3a,15,1568718601
