,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,scenario,participant_id,source_file
17164,17164,521.833356635874,1568729561.7281976,521.833356635874,-85.93662550257477,636.4233356548283,46.81273118734087,623.5445902968061,0.9982996582984924,606.9061798118648,73.89999013122878,657.1379692570571,0.9954396486282348,635.2505405396522,17.549933679078613,665.6850887252522,0.9912099838256836,590.5126497261616,104.05738241545029,660.0083204823786,0.7604562044143677,595.7151521404578,-30.43816540723164,653.2844639002558,0.6534705758094788,520.8264101937655,147.87605169669862,519.9007424061837,0.5304781794548035,517.8796812280715,-59.470515660538304,534.9505429306746,0.9478167295455932,629.3872665181808,225.53673976166309,361.3064301583326,0.9299303293228148,609.220762690813,-133.42903766846442,327.781757934792,0.16749075055122375,806.3642851433252,272.216890580707,231.35092642489602,0.897555947303772,761.9158390276604,-170.02855039437668,177.95382457899558,0.11311808228492735,396.2182177856302,148.21952523604608,175.3538107771835,0.1909460425376892,432.27904096304496,-49.208769807386034,191.73452287500407,0.5265804529190063,624.7380495825938,144.61110118068243,-52.778809869813024,0.1818995177745819,629.4015643057172,-78.36900598586432,25.453389500764985,0.511106014251709,522.1138795112983,148.81992207674483,-527.0826177559318,0.013062417507171627,813.1047857943173,-51.55339241867739,-78.49547265532567,0.008625209331512451,3209.636664336413,844.6034125619717,3.4366643364125964,358.72672026251024,3205.883335663588,78.31648257659512,7.953335663587404,179.26,3203.073335663588,523.3331748760565,6.806664336412597,179.46,3203.1633356635875,513.1765035488818,6.976671327174808,179.46,,,,,3206.4533356635875,154.19650354888174,7.026657345650387,179.26,3206.2633356635874,168.93316788529438,7.043328672825192,179.26,3206.083335663588,183.06650354888177,7.026657345650387,179.26,3205.02,374.50982523094467,7.513342654349613,179.77,3120.903496451119,881.99,6.963335663587404,89.71,3204.96,389.0031608945321,7.476657345650387,179.77,3117.836853086993,882.72,7.976671327174808,89.71,2868.343496451119,880.72,6.973328672825192,89.69,2896.546853086993,880.57,7.99,89.71,2786.803517423405,879.9833356635875,7.943335663587403,89.69,2802.660230695153,880.07,9.939993009237787,89.69,2670.283517423405,879.3633356635875,7.979993009237789,89.69,3201.9733356635875,957.616475585833,8.253328672825193,179.45,3205.85,826.0434195527339,3.8366293826015436,359.99,2653.579979027713,803.5335174234049,7.970006990762211,353.93,2691.469888147805,695.2701468060063,7.956664336412596,322.4,2696.1098881478047,687.9368111424192,7.86,322.4,3200.3733356635885,1124.749797267896,8.689993009237789,179.45,3200.043335663588,1159.2364336412595,10.033342654349614,179.45,3199.7833356635874,1186.519797267896,8.753321682062982,179.45,,,,,,,,,,,,,3a,16,1568728996
17165,17165,521.8667132717479,1568729561.7616436,521.8667132717479,-89.53765281328815,629.5816498213187,44.28203046100464,618.8594008795574,0.9977940320968628,614.0594636220753,72.75340794004914,658.4987315006448,0.9962334632873536,624.4175128813506,15.409568296815527,660.096755953492,0.9911174178123474,591.8610940299076,105.22426446674005,657.569680784281,0.7908947467803955,584.1875248929463,-32.114349539440056,646.7774360902704,0.6864768266677856,529.7950007980738,147.3983523281301,522.076449058706,0.4890016615390778,522.3418933616972,-58.766470435566724,536.287422615433,0.9493484497070312,632.1808780461354,225.61145745086202,347.0099572320393,0.8153451681137085,604.7962444443582,-135.07123133619228,324.1964795072164,0.16013166308403015,809.4536346809253,273.6462040002339,234.48131547619042,0.9153286218643188,765.1819246840732,-170.31730678220472,180.05881370786278,0.08019772171974182,392.02019973047277,149.5178214589962,177.0761692785579,0.19244647026062006,423.12603618584535,-52.397238722921706,169.19829092273886,0.08057799935340881,623.3010307936622,144.16816115920264,-54.75206420419369,0.21783939003944397,639.4484660446133,-79.16114990836267,23.695319159634717,0.6158095002174377,513.2962052244973,146.9070024445236,-538.801269600008,0.012820571660995485,830.1136910960522,-49.89669566120661,-60.104058134856025,0.004980772733688354,3209.6333286728245,844.7168251239435,3.4333286728251933,358.8034405250206,3205.8866713271746,78.05296515319023,7.956671327174808,179.26,3203.0766713271746,523.1063497521131,6.8033286728251925,179.46,3203.166671327175,512.9430070977635,6.983342654349613,179.46,,,,,3206.456671327175,153.9630070977635,7.0133146913007725,179.26,3206.266671327175,168.6963357705887,7.0366573456503865,179.26,3206.0866713271753,182.83300709776347,7.0133146913007725,179.26,3205.02,374.2596504618895,7.5266853086992285,179.77,3121.1369929022358,881.99,6.966671327174808,89.71,3204.96,388.75632178906426,7.463314691300773,179.77,3118.1037061739844,882.72,7.983342654349613,89.71,2868.5769929022363,880.72,6.966657345650387,89.69,2896.8137061739844,880.57,7.99,89.71,2787.0670348468097,879.9866713271747,7.946671327174807,89.69,2802.990461390306,880.07,9.929986018475578,89.69,2670.5470348468093,879.3666713271747,7.969986018475579,89.69,3201.976671327175,957.3429511716658,8.246657345650387,179.45,3205.85,826.1668391054677,3.783258765203088,359.99,2653.549958055427,803.7970348468097,7.980013981524421,353.93,2691.309776295609,695.4802936120128,7.953328672825192,322.4,2695.9497762956094,688.1436222848381,7.86,322.4,3200.3766713271752,1124.459594535792,8.679986018475576,179.45,3200.0466713271753,1158.9028672825193,10.046685308699226,179.45,3199.7866713271746,1186.2295945357919,8.736643364125966,179.45,,,,,,,,,,,,,3a,16,1568728996
17166,17166,521.9,1568729561.7950196,521.9,-83.66490481819574,621.2038027517708,44.53449671236238,615.6327059277965,0.997869610786438,611.0006769183071,72.60577865021881,657.1957420302024,0.9962967038154602,631.7400119752377,16.06952240266909,662.5350619955659,0.9910709857940674,588.0129249331549,105.285118767635,655.8619651778279,0.7653664350509644,578.8979089829357,-32.33683715244684,644.6248617224296,0.6841834783554077,526.9041128488681,147.6097283973874,520.7926266548163,0.5085741877555847,522.7772490545715,-58.72307728694413,536.232495928245,0.9466986656188964,641.5068313475742,224.8973455952953,346.2871868789116,0.7965763807296753,605.0265517077559,-135.25648420814105,325.67355927697565,0.19116365909576416,816.4839190887222,272.2854899778347,237.68289963224808,0.9427585601806641,761.502640231914,-170.15446612442727,179.66840085231652,0.07558456063270569,398.52815933303236,150.05355379140306,181.23437702689841,0.2322349548339844,433.0797012802111,-52.518082398431474,165.31503423374167,0.1027149260044098,612.0166514665209,143.7397338475136,-63.585521776795865,0.22024765610694885,651.0130884867485,-79.12396156023189,25.4393071470854,0.6108865141868591,497.6149001373809,149.6824500897591,-556.5173020677735,0.018132001161575317,709.3351890480319,-66.60064488932146,-176.08870099867835,0.0071843862533569345,3209.63,844.83,3.43,358.88,3205.89,77.79,7.96,179.26,3203.08,522.88,6.8,179.46,3203.17,512.71,6.99,179.46,,,,,3206.46,153.73,7.0,179.26,3206.27,168.46,7.03,179.26,3206.09,182.6,7.0,179.26,3205.02,374.01,7.54,179.77,3121.37,881.99,6.97,89.71,3204.96,388.51,7.45,179.77,3118.37,882.72,7.99,89.71,2868.81,880.72,6.96,89.69,2897.08,880.57,7.99,89.71,2787.33,879.99,7.95,89.69,2803.32,880.07,9.92,89.69,2670.81,879.37,7.96,89.69,3201.98,957.07,8.24,179.45,3205.85,826.29,3.73,359.99,2653.52,804.06,7.99,353.93,2691.15,695.69,7.95,322.4,2695.79,688.35,7.86,322.4,3200.38,1124.17,8.67,179.45,3200.05,1158.57,10.06,179.45,3199.79,1185.94,8.72,179.45,,,,,,,,,,,,,3a,16,1568728996
17167,17167,521.9332806870459,1568729561.8284287,521.9332806870459,-85.88277536371524,628.5604552551303,43.59404674655241,618.5709125336433,0.9979909658432008,618.9620984951032,72.83957147336817,659.6627156431764,0.9968501329421996,639.4315310826981,16.57405640533527,664.9593213038874,0.9920608997344972,586.0727313751281,106.53107861120633,654.3372180627653,0.8326108455657959,578.1295704573332,-31.8835850976972,643.7359137854733,0.716884970664978,525.6411764934699,144.0301307519088,531.793121314361,0.9729725122451782,520.5773418863117,-59.282287334811144,530.9774919885601,0.7902321815490723,636.719637031552,225.6964274650905,359.08764877645524,0.921761989593506,611.103588037492,-136.2522792196132,313.9546488436679,0.6404297351837158,812.0744789098337,272.02974697440493,231.4174828843684,0.9383074045181274,772.1468929864386,-170.32092349988122,179.56571345000322,0.4363833367824553,400.83349383307313,149.57648867167362,183.01947757807116,0.2543512284755707,423.73150490464735,-53.55198662171721,157.37286524046974,0.07943961024284363,595.4302472110113,142.27924970608152,-76.18819928590541,0.15937510132789612,640.9946569665352,-83.28577709433142,20.83446758721712,0.6258319616317749,489.1926084074585,145.0268050346522,-566.7191274803189,0.009043335914611816,759.5535850875025,-60.624829916984815,-125.14467542504622,0.010329902172088623,3209.63,844.9431543359561,3.423343862590816,358.9598736489102,3205.8933280687047,77.52375450363262,7.963328068704593,179.26,3203.08,522.6536913280877,6.8,179.46,3203.1733280687044,512.4770351906785,6.99,179.46,,,,,3206.4633280687044,153.49703519067853,6.996671931295407,179.26,3206.273328068705,168.23036325938313,7.010031587772447,179.26,3206.093328068704,182.3670351906785,7.0,179.26,3205.02,373.7603948471556,7.510047381658668,179.77,3121.6029648093213,881.99,6.9733280687045935,89.71,3204.9633280687044,388.2570667784509,7.469968412227553,179.77,3118.636245496368,882.7233280687046,7.980015793886222,89.71,2869.0429648093213,880.7233280687046,6.973312274818369,89.69,2897.346245496368,880.57,7.983343862590816,89.71,2787.596245496368,879.99,7.956656137409184,89.69,2803.652806870459,880.0733280687047,9.939968412227554,89.69,2671.0762454963674,879.37,7.96,89.69,3201.9833280687044,956.7937702975188,8.256640343522962,179.45,3205.85,826.4197946794791,3.7932333053872536,359.99,2653.4933754503627,804.3262454963674,7.983343862590816,353.93,2690.986924633475,695.902996397094,7.956656137409184,322.4,2695.6302527021794,688.5563402596847,7.8500157938862225,322.4,3200.383328068704,1123.8804580227004,8.676656137409184,179.45,3200.053328068705,1158.2305369921314,10.076640343522962,179.45,3199.793328068705,1185.647129953996,8.739968412227553,179.45,,,,,,,,,,,,,3a,16,1568728996
17168,17168,521.9668618141832,1568729561.8621395,521.9668618141832,-82.94606057345621,637.3144537978047,44.49534642752496,620.9838130453531,0.9977864027023317,623.06524777384,73.16448382209244,660.9607805337401,0.9966925978660583,631.3893632507795,16.07283633985647,660.1494896295535,0.9911210536956788,587.3624975590967,106.46972383800345,654.9071525087143,0.7871639728546143,570.5882287144085,-32.513232541979946,639.99778866528,0.7068339586257935,526.61484839992,146.8553786876334,521.7221611023703,0.4958489537239074,518.9883687321699,-58.47641450963572,532.7801560990637,0.9491219520568848,642.1740187796589,222.39347061558558,347.91356244020966,0.7825043201446533,619.8236326630005,-140.3901588606709,315.49228391136984,0.5735992789268494,806.3975760244052,270.8300899502383,222.88990517109409,0.9371848106384276,756.7965465552669,-171.13713529628325,174.18836295711225,0.1364765465259552,404.6683700069584,150.3200643494315,186.16609836506117,0.2353669106960297,419.49268035775503,-53.058375660746,154.55031842602762,0.07006508111953735,593.69737693455,142.60588910304838,-78.06860338149892,0.17871606349945068,638.3623938229148,-85.61863903411697,25.51337580030557,0.6806081533432007,485.18723958309226,141.87276578473822,-571.0491244492594,0.009137779474258423,811.7739634816559,-55.69765352572416,-75.17547879867607,0.008487492799758911,3209.63,845.0573301682228,3.4166276371633635,359.04046835403966,3205.8966861814183,77.25510548653453,7.966686181418318,179.26,3203.08,522.4253396635544,6.8,179.46,3203.176686181418,512.2419673007179,6.99,179.46,,,,,3206.466686181418,153.26196730071769,6.993313818581682,179.26,3206.2766861814184,167.99865348213604,6.98988291149009,179.26,3206.0966861814177,182.1319673007177,7.0,179.26,3205.02,373.5085363936261,7.4798243672351346,179.77,3121.8380326992824,881.99,6.976686181418319,89.71,3204.966686181418,388.0018502122078,7.49011708850991,179.77,3118.904894513465,882.7266861814184,7.969941455745045,89.71,2869.2780326992824,880.7266861814184,6.986744725673272,89.69,2897.614894513465,880.57,7.9766276371633635,89.71,2787.864894513465,879.99,7.963372362836638,89.69,2803.9886181418324,880.0766861814183,9.96011708850991,89.69,2671.344894513465,879.37,7.96,89.69,3201.986686181418,956.5150469422797,8.27343090709159,179.45,3205.85,826.5507610753142,3.8570374469480484,359.99,2653.466510548653,804.5948945134654,7.9766276371633635,353.93,2690.822377110502,696.1179156107726,7.963372362836638,322.4,2695.4690632919205,688.7645432479358,7.839941455745045,322.4,3200.3866861814176,1123.5883022166065,8.683372362836636,179.45,3200.0566861814177,1157.8880094953315,10.09343090709159,179.45,3199.7966861814184,1185.351616035188,8.76011708850991,179.45,,,,,,,,,,,,,3a,16,1568728996
17169,17169,522.0,1568729561.8954055,522.0,-82.94606057345621,635.5275700946947,45.64673021048535,620.5495321461368,0.9981846809387208,619.8987292895172,75.03065571087734,659.503785664591,0.996729850769043,636.9880536697419,16.76457924834764,661.1921124017326,0.9920020103454592,591.6034358001208,107.38810236708048,656.5867520301531,0.819274365901947,577.0305762777218,-32.99294864396933,641.2270252745841,0.586808979511261,523.8274096520347,147.84471758716438,516.8569225761555,0.5025311708450317,518.2753437640803,-59.24649340779207,534.137527871382,0.9490741491317748,639.6094796529096,221.84772124487012,343.4155059459077,0.7848012447357178,621.798473391623,-141.08516268195888,315.9085631474161,0.5671005845069885,808.3411084095799,269.014530993013,225.58940820721347,0.9506020545959472,757.9876680628926,-171.98474182317864,177.11345435572838,0.1212933361530304,402.815183235034,149.1851178782234,185.31775086639226,0.2271051108837128,431.11545932721197,-51.856385671269074,159.71062819130637,0.0831981897354126,593.9519414842098,142.94037278224752,-76.46390062620469,0.19665122032165527,642.9919105399615,-87.16816138819107,31.27691741658268,0.6309365034103394,492.6884182368036,140.48251529738658,-560.9092437668422,0.01621600985527039,829.3024864147476,-53.846541914454406,-57.87831601157916,0.012712419033050535,3209.63,845.17,3.41,359.12,3205.9,76.99,7.97,179.26,3203.08,522.2,6.8,179.46,3203.18,512.01,6.99,179.46,,,,,3206.47,153.03,6.99,179.26,3206.28,167.77,6.97,179.26,3206.1,181.9,7.0,179.26,3205.02,373.26,7.45,179.77,3122.07,881.99,6.98,89.71,3204.97,387.75,7.51,179.77,3119.17,882.73,7.96,89.71,2869.51,880.73,7.0,89.69,2897.88,880.57,7.97,89.71,2788.13,879.99,7.97,89.69,2804.32,880.08,9.98,89.69,2671.61,879.37,7.96,89.69,3201.99,956.24,8.29,179.45,3205.85,826.68,3.92,359.99,2653.44,804.86,7.97,353.93,2690.66,696.33,7.97,322.4,2695.31,688.97,7.83,322.4,3200.39,1123.3,8.69,179.45,3200.06,1157.55,10.11,179.45,3199.8,1185.06,8.78,179.45,,,,,,,,,,,,,3a,16,1568728996
17170,17170,522.0331812297503,1568729561.9285884,522.0331812297503,-82.94606057345621,640.9992671473757,46.30962384700099,623.0136514763532,0.998423159122467,611.8086312596088,75.23351333894321,656.3413476610168,0.9969276189804076,633.8807255489977,16.70644688310345,659.8063337085302,0.9925823211669922,588.1502444342073,106.8663706408074,655.0436483486642,0.8433260917663574,574.7044463145053,-35.39847801556395,640.3072581147708,0.6182161569595337,522.8485357535957,148.32067824775243,516.1278604096915,0.5074445605278015,522.042088758991,-59.79169058523775,536.9031548476395,0.9493489265441896,646.573760706164,221.01097539675166,347.09999212456495,0.7736411094665527,618.4024363323847,-143.23829899064822,315.02717903674187,0.5996441841125488,800.4385288932318,257.4775994185759,230.5005746362011,0.2481832206249237,750.1352530187326,-172.71367583992833,174.8090425473561,0.16052764654159546,405.4553408141441,146.0294374438625,186.86259313127889,0.2416768968105316,433.28844446296233,-52.60393985421761,159.7705737609866,0.08792510628700256,577.5098548573094,141.6889941890848,-88.07932129431362,0.253648042678833,635.3592860963348,-88.89574071131058,24.07619798696765,0.6879591345787048,486.04625770165563,144.1031297476271,-566.9843554681804,0.02059608697891236,626.3401238298106,-93.46242707621214,-249.22607038634243,0.008790522813796997,3209.63,845.282816181151,3.41,359.19631682842567,3205.9033181229747,76.72455016199757,7.9766362459500595,179.26,3203.083318122975,521.977685760673,6.793363754049939,179.46,3203.18,511.777731391748,6.9800456310749075,179.46,,,,,3206.473318122975,152.79441326877284,7.003272491900122,179.26,3206.2833181229753,167.53441326877285,6.986590614875152,179.26,3206.1,181.66773139174785,7.0066362459500615,179.26,3205.023318122975,373.01445889984774,7.456636245950061,179.77,3122.302268608252,881.993318122975,6.986636245950061,89.71,3204.97,387.5011407768727,7.5066818770249695,179.77,3119.435449838002,882.73,7.9666362459500615,89.71,2869.7422686082527,880.73,6.9933637540499385,89.69,2898.145449838002,880.573318122975,7.97331812297503,89.71,2788.3921317150275,879.993318122975,7.97331812297503,89.69,2804.651812297503,880.08,9.970045631074909,89.69,2671.8721317150275,879.373318122975,7.96331812297503,89.69,3201.993318122975,955.9612776700974,8.306590614875152,179.45,3205.85,826.8027705500759,3.8470012945493295,359.99,2653.410136893225,805.1221317150273,7.963363754049939,353.93,2690.4974119742237,696.5390417474271,7.9799543689250925,322.4,2695.1507300971984,689.1757236244521,7.839954368925092,322.4,3200.393318122975,1123.0113233011723,8.69663624595006,179.45,3200.063318122975,1157.214869579522,10.116636245950062,179.45,3199.8033181229753,1184.7680051781972,8.770045631074908,179.45,,,,,,,,,,,,,3a,16,1568728996
17171,17171,522.0666950370842,1568729561.9621036,522.0666950370842,-104.36362313351616,649.2672165606743,45.19664194943236,626.1506096295145,0.9980387687683104,622.5620675075552,72.26930788319291,660.8860112188054,0.9971384406089784,640.5192079944803,15.51304333458035,662.7818221702007,0.9911421537399292,595.2463045335403,104.10307660945752,656.9733444231998,0.7881109714508057,585.449989058925,-32.057058401886,643.8734763842871,0.7537949085235596,522.6591001250273,148.01827224783494,515.7845113654738,0.564772367477417,518.7956114435243,-60.52427158356407,533.8680292702563,0.9526516199111938,648.2138479500495,220.51304914100155,346.42358099542605,0.7792342901229858,613.4555740380755,-144.8520756121941,312.7720715317213,0.5972726941108704,795.3745701857878,252.80366313513417,229.38274872677903,0.26292771100997925,746.2905258820549,-172.9811413036946,175.52869099233934,0.14129957556724548,406.14781796853515,146.17085402105596,187.99986045962262,0.24538111686706546,423.8500611472008,-51.18054033452621,155.15837660304467,0.0680277943611145,578.5193908991732,141.03753276443527,-88.11506796922228,0.24224621057510376,638.3043702669572,-88.00183556507649,28.694175034352213,0.6757605075836182,499.46608008634917,145.29488147643931,-551.8831803589271,0.02388349175453186,727.6754147668721,-85.04870264756389,-91.96459401041665,0.05749154090881348,3209.63,845.3967631260863,3.41,359.27339858529365,3205.9066695037077,76.45643970332674,7.9833390074168324,179.26,3203.0866695037084,521.7531432515361,6.786660992583169,179.46,3203.18,511.54313474041084,6.9699914888747525,179.46,,,,,3206.4766695037083,152.55646523670245,7.016678014833664,179.26,3206.2866695037087,167.2964652367025,7.0033475185420775,179.26,3206.1,181.43313474041088,7.013339007416831,179.26,3205.0266695037085,372.76645672557714,7.463339007416831,179.77,3122.5368652595894,881.9966695037083,6.993339007416831,89.71,3204.97,387.2497872218688,7.503330496291584,179.77,3119.703560296673,882.73,7.973339007416833,89.71,2869.9768652595894,880.73,6.986660992583169,89.69,2898.413560296673,880.5766695037083,7.9766695037084165,89.71,2788.656890792965,879.9966695037083,7.9766695037084165,89.69,2804.9869503708424,880.08,9.959991488874753,89.69,2672.136890792965,879.3766695037084,7.966669503708416,89.69,3201.9966695037083,955.679761688493,8.323347518542079,179.45,3205.85,826.9267716372113,3.773270918414852,359.99,2653.3799744666244,805.3868907929649,7.956660992583169,353.93,2690.3331943182875,696.7501787336303,7.990008511125247,322.4,2694.9898638219956,689.3835092299219,7.850008511125248,322.4,3200.3966695037084,1122.719753177368,8.703339007416831,179.45,3200.0666695037085,1156.87638012545,10.123339007416833,179.45,3199.806669503708,1184.4730836736594,8.759991488874752,179.45,,,,,,,,,,,,,3a,16,1568728996
17172,17172,522.1,1568729561.9954104,522.1,-90.56034408257557,630.8689249511634,43.43276102698629,617.9585734860948,0.9976683855056764,623.3240146182394,70.52631143675269,660.9298965070708,0.996982216835022,637.30907434098,15.779092656844824,661.8850281409484,0.9912446737289428,596.4336592085207,102.31289742958843,656.8872232519877,0.7732791900634766,587.0444334140867,-31.563377047580104,644.6477882353372,0.7450830340385437,529.489516819096,137.7957886621106,533.4407522599407,0.9711126089096068,520.1075070155651,-61.12720068819249,530.4112438347611,0.7738145589828491,645.6665904430572,222.8521524490669,352.04819250834737,0.14180797338485718,616.2706302236351,-143.45274912492198,314.91936417125686,0.5900320410728455,793.2987990651753,251.5209011010617,229.58189876777016,0.2591249346733093,740.7660485923242,-173.84249348943837,171.25775096432818,0.18222615122795105,413.8485005307658,144.8607695014014,193.3712163982901,0.2340812087059021,436.37601020413047,-50.191760791467885,162.26668817673362,0.08748418092727661,574.2800012162787,131.86703193979466,-94.9270573929623,0.6310334801673889,640.1087837127543,-87.33002575843426,26.991125433548266,0.6905821561813354,510.6415880738357,154.59914906708383,-535.8062439766194,0.008141607046127321,574.5736706968228,-109.57146250901607,-268.31774608395506,0.007796525955200195,3209.63,845.51,3.41,359.35,3205.91,76.19,7.99,179.26,3203.09,521.53,6.78,179.46,3203.18,511.31,6.96,179.46,,,,,3206.48,152.32,7.03,179.26,3206.29,167.06,7.02,179.26,3206.1,181.2,7.02,179.26,3205.03,372.52,7.47,179.77,3122.77,882.0,7.0,89.71,3204.97,387.0,7.5,179.77,3119.97,882.73,7.98,89.71,2870.21,880.73,6.98,89.69,2898.68,880.58,7.98,89.71,2788.92,880.0,7.98,89.69,2805.32,880.08,9.95,89.69,2672.4,879.38,7.97,89.69,3202.0,955.4,8.34,179.45,3205.85,827.05,3.7,359.99,2653.35,805.65,7.95,353.93,2690.17,696.96,8.0,322.4,2694.83,689.59,7.86,322.4,3200.4,1122.43,8.71,179.45,3200.07,1156.54,10.13,179.45,3199.81,1184.18,8.75,179.45,,,,,,,,,,,,,3a,16,1568728996
17173,17173,522.1332360108952,1568729562.028576,522.1332360108952,,625.904283319002,44.131304989356735,616.7939807011868,0.9980728626251221,619.6067885846562,71.04603896017008,660.1032333166837,0.9970484972000122,633.203438187657,15.191435842644848,661.2926834665087,0.99195659160614,593.2011268994156,102.38716283051652,656.1345901381451,0.7734802961349487,580.4429727518086,-33.72863521440129,641.4662092217667,0.7632088661193848,527.3733819439328,144.51051187941744,521.4898672717212,0.6379150152206421,522.9220450989842,-60.606163163390725,535.0901397395093,0.9541673064231871,643.9147123729304,219.56825681775268,345.97536721432215,0.7804903984069824,622.4908297122852,-143.0359180246428,316.26099363878,0.4700141549110413,814.9890852356909,263.1401721030478,229.31337942908507,0.9569171071052552,743.4061194820201,-174.38410577076917,172.47992622611042,0.20193108916282654,409.51316592304437,144.21558259075078,189.71215446841381,0.2381318509578705,419.1503977346579,-51.83141621944746,149.57939458113788,0.09363731741905212,596.3515993986257,126.75469300935845,-75.07026751532288,0.6167618632316589,644.1897626469696,-88.0327211759482,30.09055958369305,0.6753355860710144,516.3066105771709,166.37139997265052,-529.3388272003522,0.02452999353408813,490.94431016268487,-123.93405711522648,-366.8687879886492,0.007764101028442383,3209.6333236010896,845.6230024370433,3.4033527978209914,359.4264428250586,3205.913323601089,75.92743551392914,7.983352797820991,179.26,3203.0933236010897,521.3039951259137,6.776676398910496,179.46,3203.183323601089,511.0773479237347,6.969970803268514,179.46,,,,,3206.483323601089,152.08734792373468,7.049941606537027,179.26,3206.293323601089,166.8273479237347,7.026647202179007,179.26,3206.103323601089,180.9640243226452,7.043265207626531,179.26,3205.03,372.2707299182872,7.476647202179008,179.77,3122.999328475176,882.0,6.9966763989104965,89.71,3204.97,386.7540535193768,7.480058393462973,179.77,3120.232564486071,882.7333236010895,7.98,89.71,2870.439328475176,880.73,6.98,89.69,2898.942564486071,880.58,7.9700291967314865,89.71,2789.1858880871605,880.0,7.966705595641983,89.69,2805.6490365078607,880.0833236010894,9.94335279782099,89.69,2672.6658880871605,879.38,7.966676398910495,89.69,3202.0,955.1274647106607,8.316734792373468,179.45,3205.85,827.1796204424907,3.759824819611081,359.99,2653.323411191284,805.9125644860709,7.946676398910496,353.93,2690.0071435466143,697.1693868686389,8.0,322.4,2694.673790748793,689.7993868686389,7.8533527978209925,322.4,3200.4033236010896,1122.1441703063026,8.693381994552478,179.45,3200.0733236010897,1156.20431628996,10.126676398910496,179.45,3199.813323601089,1183.890846705213,8.730058393462972,179.45,,,,,,,,,,,,,3a,16,1568728996
