,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,H_in-K_out.1_x,H_in-K_out.1_y,H_in-K_out.1_speed,H_in-K_out.1_angle,H_in-K_out.2_x,H_in-K_out.2_y,H_in-K_out.2_speed,H_in-K_out.2_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,scenario,participant_id,source_file
21365,21365,467.93409908623636,1568109078.7645571,467.93409908623636,-108.94092743492392,607.078500196537,62.14652041998465,696.3578699422078,0.9986408948898317,607.6830057696092,86.37847163716611,739.4135240082468,0.9894058704376221,624.3819876934543,32.323754852693554,741.9730858655867,0.9961649179458618,593.4751032959695,122.5794602500211,745.1966928728338,0.5666490793228149,562.0843776516413,-14.518771442219515,716.1283848859582,0.8848174810409546,483.7003849803882,164.49557826247926,594.5078183671319,0.3562607467174529,504.44123727984885,-61.08998686976353,580.7070477608092,0.8273727893829346,579.8658233068364,257.637771726325,391.6741728312443,0.7453089952468872,606.176778235148,-146.25027440802552,388.36807116593866,0.6163217425346375,763.3404334402716,297.05535415305445,216.2258967738282,0.7319548726081848,785.7636802381003,-175.2774130808824,196.0753404822155,0.7891460657119751,434.73416695297203,131.8734941607752,142.46841419549298,0.1364421844482422,407.7994946619179,-43.80686707872493,136.98241712719707,0.6355177164077759,724.1948586316527,134.97607053279742,14.424334281406916,0.11505049467086792,732.6210840312954,-26.13659147751563,31.102267771307588,0.1596156358718872,345.44929091013415,201.49559412273769,-693.0520808477745,0.0036779940128326416,545.8321506744196,-18.40387591769561,-487.71338912105637,0.01102110743522644,3210.6,814.9722972587092,3.013180182752714,0.44,3205.413409908624,114.7706172187322,7.850229725870928,179.26,3204.2334099086243,208.9506172187322,7.966360365505428,179.51,3203.5734099086244,347.941306396345,7.053409908623643,179.77,3203.8434099086244,280.40720731010856,7.976360365505428,179.78295045688182,3206.7834099086244,128.85015776699032,8.536590091376356,179.26,3196.953409908624,784.9872073101086,7.966819817247286,179.64,2943.552792689892,880.8,7.950229725870929,89.71,2919.0427926898915,880.68,7.96,89.71,2663.519153055397,878.7518378069673,7.96022972587093,74.87717133066826,3199.6534099086243,1200.4828784980014,9.223639634494571,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21366,21366,467.96661027032167,1568109078.797131,467.96661027032167,-104.11976432474457,605.6689125852306,62.93197321761818,695.0457000002957,0.9985276460647584,601.8316127189828,87.36918660134295,736.8909998848195,0.988642156124115,626.1721864676351,33.179078857527784,743.0748569152022,0.9956067204475404,591.2296858949352,122.33350039383551,743.7299597942932,0.584871768951416,561.6196596481914,-14.723101870599475,716.7543316246388,0.4239286780357361,475.7011604305738,179.92039536878616,604.2145951242821,0.9262090921401978,507.92814631015403,-62.85491404145,581.3692225628532,0.8228621482849121,590.3952238640409,253.10853015355158,381.2330728607048,0.8355873823165894,602.17166488269,-146.50953460758606,388.2993848601718,0.6532641053199768,760.7699952332292,299.1701143437125,217.23679097154655,0.8576294183731079,767.686935260563,-173.24473323111042,194.8358826631057,0.2814844250679016,432.56114063924826,134.47585789947186,140.41476764600012,0.1166197955608368,408.90419922261214,-44.76295698723237,138.95476656836638,0.6285889148712158,724.0566985815825,135.3718629534859,12.058113029575395,0.09378165006637572,719.3423969624878,-25.96377515412341,20.413191142626946,0.1559116542339325,337.9832820974251,225.70967507004397,-704.3271546306105,0.002492487430572509,548.2670249714653,-20.326445043634337,-485.97761836802397,0.019505947828292847,3210.6,815.0698308109653,3.0066779459356536,0.44,3205.4166610270318,114.51377886445832,7.859983081096518,179.26,3204.236661027032,208.69377886445832,7.953355891871308,179.51,3203.576661027032,347.7137281077479,7.056661027032173,179.77,3203.846661027032,280.1471178374261,7.963355891871308,179.76669486483914,3206.7866610270316,128.57381270226531,8.533338972967826,179.26,3196.9566610270317,784.7271178374261,7.973322054064346,179.64,2943.8128821625733,880.8,7.959983081096518,89.71,2919.302882162574,880.68,7.96,89.71,2663.766238054445,878.8298646487723,7.969983081096519,74.47403264801055,3199.656661027032,1200.180524486008,9.236644108128694,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21367,21367,468.0,1568109078.8305852,468.0,-104.11976432474457,603.8790559940003,62.482540124997975,694.1329002954851,0.99849271774292,601.4521786261217,86.96879070816101,736.6949179977338,0.9894885420799256,626.3098416797791,32.35897630848958,743.0198512422372,0.9957064390182496,587.7497875624138,122.294238106029,742.4510911868878,0.5777062773704529,569.2703208509554,-14.92612764271132,719.3785532735568,0.8915019035339355,478.2975677668286,170.0647489048744,597.7089819794921,0.3453153371810913,505.23502143302187,-62.25495564214665,580.0356537369664,0.8247925043106079,582.2640362571194,255.75777314278582,395.3162966411838,0.7981139421463013,601.4716522786143,-146.2919043380997,388.1208441224563,0.6448683142662048,762.7633201907919,300.70346542807664,220.69768288273087,0.8324953317642212,770.4869036395697,-170.95055952076268,201.18261546314358,0.2786237895488739,432.5751532715988,135.857025510725,137.7236320911609,0.13256818056106567,412.98822242677255,-43.69736668860335,142.39900439577642,0.6304932236671448,720.5264957136425,133.5638270642061,11.25474325703368,0.12089654803276062,705.5561860487047,-25.321736833119267,11.511091516089893,0.1618204414844513,355.57029864150167,207.0370182105212,-684.7200942349526,0.0040326714515686035,524.7533428498323,-56.54851779670296,-509.73960399287284,0.016860932111740112,3210.6,815.17,3.0,0.44,3205.42,114.25,7.87,179.26,3204.24,208.43,7.94,179.51,3203.58,347.48,7.06,179.77,3203.85,279.88,7.95,179.75,3206.79,128.29,8.53,179.26,3196.96,784.46,7.98,179.64,2944.08,880.8,7.97,89.71,2919.57,880.68,7.96,89.71,2664.02,878.91,7.98,74.06,3199.66,1199.87,9.25,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21368,21368,468.0322298228598,1568109078.8637009,468.0322298228598,-104.11976432474457,610.2695073818828,62.569108365577115,697.9073127254293,0.998625874519348,604.7744268721133,86.52575003612435,738.3296519047557,0.988950788974762,629.0323191858607,32.964575116547365,743.9363630657875,0.9960461258888244,587.0264789724546,122.52589129206517,742.0572634933011,0.5496748089790344,570.2049108939773,-14.748209775704415,719.3849476933176,0.90153968334198,482.2787893789087,166.0123281448823,595.3797767632053,0.3638159930706024,504.65575565471033,-62.87001076572432,580.273038531374,0.8139625787734985,583.7132382563567,257.01507788672524,392.16002570645065,0.718485414981842,602.1911672234048,-146.99542598635858,386.30772996049524,0.5553162693977356,751.9712888521594,299.89868090389547,208.94084241227785,0.7697214484214783,762.136195413593,-171.4369784298247,196.8343265298371,0.3041808009147644,422.9702618788028,129.49986829213483,143.06289634531612,0.5622727274894714,418.407669815427,-44.80666484130654,146.31786866970498,0.6353419423103333,669.8873757941633,135.2411222149672,-10.057441504813257,0.18378335237503046,678.7315292018998,-26.60969365377737,-8.480251151932862,0.1804107129573822,341.45469469938223,200.08463976867188,-700.4590157161329,0.005998671054840088,538.4699296016751,-36.2504568550252,-495.2842541941466,0.02003905177116394,3210.603222982286,815.2666894685792,3.0,0.44,3205.4232229822856,113.99860738169369,7.860331053142066,179.26,3204.24,208.17216141712174,7.946445964571957,179.51,3203.58,347.25116825769555,7.06,179.77,3203.85,279.62538439940766,7.946777017714022,179.75,3206.793222982286,128.01604650569186,8.517108070856086,179.26,3196.96,784.2021614171217,7.986445964571957,179.64,2944.3346156005928,880.8032229822859,7.963554035428042,89.71,2919.8278385828785,880.6832229822861,7.963222982285978,89.71,2664.2520547245904,878.9970205217213,7.970331053142066,73.08665934963456,3199.663222982286,1199.5734856296901,9.227439123998153,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21369,21369,468.06473113389234,1568109078.8970954,468.06473113389234,-104.11976432474457,607.4560189004208,63.212924957409534,696.1770508792947,0.9985240697860718,607.6797313549202,87.12116918854824,739.3783775223102,0.9887447357177734,629.3622428240592,33.20790936908483,743.6825350362311,0.9961925745010376,594.6211059310469,122.76711435830057,746.3403962413603,0.5016459822654724,566.2881959035943,-14.908132377877415,717.3649290422867,0.8902904987335205,480.880708311789,165.11716281834296,593.8603270195241,0.3574107587337494,504.9035787626748,-61.61883314853207,579.7530799942404,0.8303159475326538,582.822140470251,257.3515620092681,393.92051286504073,0.7611051201820374,601.9350197336933,-147.03061912009363,386.7448019213225,0.6137814521789551,747.475660699095,299.84703344571057,205.2638829166986,0.7716599702835083,759.7483949421687,-171.17253632369003,194.65397873514308,0.27235525846481323,431.97028186649595,133.6217956062398,140.13020435012365,0.13081082701683044,415.704759437552,-44.35794855315057,142.29869136154088,0.6486884355545044,698.7940676166202,134.27346028823206,4.631160645505702,0.12598314881324768,703.374751284183,-25.39393666751434,10.161712574232524,0.22219961881637573,367.6326653076622,192.32404563665932,-670.6807872986511,0.00531160831451416,544.4666386135841,-28.16814740478173,-488.40871031861695,0.021466583013534542,3210.6064731133893,815.3641934016771,3.0,0.44,3205.4264731133894,113.74509715563944,7.8505806598322865,179.26,3204.24,207.91215092886097,7.952946226778476,179.51,3203.58,347.0204089493641,7.06,179.77,3203.85,279.3686240422502,7.943526886610763,179.75,3206.7964731133893,127.73978536191477,8.504107546443047,179.26,3196.96,783.9421509288609,7.992946226778476,179.64,2944.5913759577497,880.8064731133893,7.957053773221523,89.71,2920.087849071139,880.6864731133893,7.966473113389237,89.71,2664.486064164025,879.0847740615094,7.960580659832287,72.10511975645015,3199.666473113389,1199.2744735681904,9.204688206275334,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21370,21370,468.1,1568109078.9333336,468.1,-108.94092743492392,610.5250441397537,63.04764510830681,697.9869170522891,0.9987213015556335,611.2843323925274,86.79136838685785,740.9571302258282,0.9894874691963196,622.8135108942238,33.67111633404396,742.1533827120071,0.995725691318512,591.4425926750987,123.26836653265123,744.3662660131398,0.5366752743721008,560.0476701283122,-15.481060837672679,715.9855325227234,0.4651928544044495,475.30066949702524,180.64999473660941,604.4989197604764,0.937174916267395,504.48964001783577,-62.845573583536044,580.4750812474648,0.8138312697410583,590.9492158013727,253.7729446015468,385.2922579789431,0.879077672958374,601.8237623124945,-146.7240693842599,386.9760253223748,0.6412391662597656,761.5867673194293,296.88469592985393,216.50518304863468,0.7617698311805725,779.0257955824727,-176.92595200364838,195.27430235057042,0.8319763541221619,436.8044260044506,134.12966594518792,144.25937191497363,0.1064499020576477,405.7308630413615,-44.69215063625253,139.10174003706808,0.628878116607666,713.1919735187456,131.95064070713408,11.610779801690285,0.11075097322463988,684.3559058917967,-26.86029423402855,-2.7402587887035565,0.17948877811431885,383.8265384528895,190.4924115562054,-653.8379721922637,0.0042271316051483146,543.7163406066184,-24.232169774317953,-488.1905680294191,0.018794149160385132,3210.61,815.47,3.0,0.44,3205.43,113.47,7.84,179.26,3204.24,207.63,7.96,179.51,3203.58,346.77,7.06,179.77,3203.85,279.09,7.94,179.75,3206.8,127.44,8.49,179.26,3196.96,783.66,8.0,179.64,2944.87,880.81,7.95,89.71,2920.37,880.69,7.97,89.71,2664.74,879.18,7.95,71.04,3199.67,1198.95,9.18,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21371,21371,468.1313202450318,1568109078.9637964,468.1313202450318,-80.76561504683548,603.9546486099316,62.96660154920927,694.7876377124232,0.9986460208892822,605.7578960867974,87.00381638198796,737.9353026415048,0.9893988966941832,624.8449292472619,33.335097241833445,741.3491570139629,0.9962482452392578,595.3947562785481,121.91141674530508,744.37509217275,0.5252028703689575,553.2354014203219,-15.529538891106188,712.6612652298459,0.4827171266078949,480.9566581440525,170.18902020852832,598.3573798549235,0.3671718835830689,500.73873680441824,-61.99786533560334,578.3150056432596,0.8230907917022705,584.2757739221325,255.6223057600531,391.9873274345471,0.794920802116394,600.573786454879,-145.84501051722333,389.5576925394584,0.6986439228057861,761.6383300570136,297.86343162022115,215.0724640506785,0.7606935501098633,777.1321978581908,-172.2578020930693,203.20101688446,0.2627384066581726,436.7632592997332,135.96208054138629,142.3337386550696,0.1477833390235901,412.3767013968895,-43.74309991351655,142.3514186001841,0.6332439780235289,719.3477182588986,135.3160639737687,11.2412868979348,0.11303672194480895,689.7177972289943,-25.97426068410688,-0.33751457294249576,0.17137083411216736,334.1655969743992,195.61500990113962,-706.2680020918486,0.005024373531341553,536.462704974601,-56.41142363949446,-495.2702286691402,0.016281485557556152,3210.61,815.5639607350954,2.99686797549682,0.44,3205.4331320245037,113.22570208875193,7.84,179.26,3204.243132024503,207.38257006424874,7.9631320245031825,179.51,3203.58,346.5476262602742,7.0631320245031795,179.77,3203.85,278.8425700642487,7.943132024503182,179.75,3206.803132024503,127.17690994173284,8.48686797549682,179.26,3196.963132024503,783.4094380397455,7.987471901987279,179.64,2945.1205619602547,880.81,7.962528098012721,89.71,2920.6174299357513,880.69,7.966867975496818,89.71,2664.9279214701905,879.217584294038,7.959396073509541,71.7760257582474,3199.673132024503,1198.6649857702107,9.18,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21372,21372,468.16571270287557,1568109078.9972472,468.16571270287557,-77.76662536697474,603.206623923511,62.89273930417086,695.2934655209051,0.9985576868057252,605.1410713554576,86.55936299384031,738.2325566902922,0.9881102442741394,629.2970247389579,33.193884690136585,743.1307709977707,0.9956613779067992,586.0745099469112,123.18573317899664,741.7421621198421,0.5159844160079956,559.5903173556283,-15.164643150334484,714.9748767669205,0.4632960557937622,482.9443312457358,166.42967133954315,595.9764239944249,0.3814337551593781,500.0549577773246,-60.53185667823516,578.5329657716318,0.8146378397941589,584.4778102917795,256.8966173636408,390.7248401075109,0.7467477321624756,601.4467842894258,-145.6707999589537,387.8135305608738,0.6545451283454895,758.1214175392251,297.2398597955386,212.37799424164533,0.7633572220802307,778.6862376750554,-170.21447323231763,207.33545739016458,0.2556474804878235,437.62745301777426,137.35450746166674,139.83165279978277,0.16355034708976746,409.3618386475319,-43.183844836643104,141.31061037906602,0.5978554487228394,727.8753346732047,139.30386537512456,19.181638699647685,0.12337395548820496,666.3550963990621,-28.40210695103589,-15.834089370009622,0.1814285218715668,319.60637512367657,227.6074338268468,-732.0807715250273,0.0012100040912628176,539.4187826473394,-37.58199945843474,-489.97506201422567,0.019365280866622925,3210.61,815.6671381086269,2.993428729712438,0.44,3205.4365712702875,112.95744091757014,7.84,179.26,3204.2465712702874,207.11086964728256,7.966571270287562,179.51,3203.58,346.30343980958315,7.066571270287563,179.77,3203.85,278.57086964728256,7.946571270287563,179.75,3206.8065712702883,126.88801329584477,8.483428729712438,179.26,3196.966571270288,783.1342983769949,7.973714918849749,179.64,2945.3957016230047,880.81,7.976285081150251,89.71,2920.889130352717,880.69,7.963428729712437,89.71,2665.134276217254,879.2588552434507,7.969713810862688,72.58424851757715,3199.676571270288,1198.3520144038318,9.18,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21373,21373,468.2,1568109079.0305958,468.2,-82.39807202452556,603.0888537479173,62.45191715830413,695.4358629390817,0.9985653162002563,605.2057056007702,86.39341695063543,738.0307012397017,0.9896713495254515,629.5513773998598,32.714421812603554,743.2450391497368,0.9955031871795654,586.3322035856037,123.03551537247343,742.4759090574668,0.5172168016433716,564.6909070704334,-13.82507190471235,717.8759900335226,0.8708315491676331,481.3302319970816,165.39948099685145,593.6241266616073,0.3442316055297852,499.6671813857049,-61.832369559379494,579.0397652825886,0.8257293105125427,583.3233075435005,257.6020555231429,392.9497312868863,0.7503679394721985,606.0725859357366,-145.68229896463725,387.3317178540848,0.6132676601409912,757.0534466340166,297.3275875638595,213.03453835378392,0.7576928138732909,773.0683054916576,-176.834945327931,188.68184394999318,0.7974662184715271,437.7772936046654,138.30663387638737,139.26229588278474,0.15573012828826904,410.9164722483348,-43.00323742108135,136.56497084851222,0.6601548194885254,717.9565712575347,136.29547488799386,8.47577347991961,0.1008838713169098,704.4137972185533,-27.08414736285788,12.065124405225674,0.14808255434036255,266.16254167363763,217.5197657097359,-786.3058783508328,0.003019779920578003,537.7058890987373,-29.49623022310256,-490.1132113574528,0.024359554052352902,3210.61,815.77,2.99,0.44,3205.44,112.69,7.84,179.26,3204.25,206.84,7.97,179.51,3203.58,346.06,7.07,179.77,3203.85,278.3,7.95,179.75,3206.81,126.6,8.48,179.26,3196.97,782.86,7.96,179.64,2945.67,880.81,7.99,89.71,2921.16,880.69,7.96,89.71,2665.34,879.3,7.98,73.39,3199.68,1198.04,9.18,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
21374,21374,468.2336830924869,1568109079.0643172,468.2336830924869,-104.23324240584542,606.1600126216042,60.775445843272564,697.5702435766507,0.9986544847488404,601.5146625414699,85.17965728691338,736.9373964323961,0.9910637736320496,626.4158728594267,31.830864831749558,743.1993542389009,0.9950963258743286,586.7594635561271,122.64130339881378,741.909211827036,0.5406976342201233,565.4421615108282,-13.551208173966648,717.8339605356005,0.8555290699005127,481.0803477131768,164.65570568655343,592.222600220303,0.4078195691108704,499.75040003669886,-61.54650199886217,578.8724153553237,0.8303534984588623,576.5753052964658,257.46297158652226,387.7457099116175,0.7344639301300049,610.3223466268016,-145.95403629313626,389.36707891111087,0.5921010375022888,763.2664157346808,297.0591950891679,217.22432284433654,0.7436395883560181,784.3728602059308,-176.330689179094,194.91488158004884,0.8168603777885437,428.32798786100665,130.9980947805908,146.999535724498,0.6016564965248108,409.2368889398514,-43.07389683079688,139.6264857446268,0.6249790191650391,724.5247823755858,137.32163932104228,16.48976801668556,0.10031062364578247,690.9586946847247,-25.81235439723504,4.436046290045566,0.14111244678497314,289.10260035005797,235.3454009921612,-758.3376387009099,0.002093434333801269,545.560246016789,-32.509843858219554,-480.9846333937414,0.017554670572280884,3210.61,815.8710492774608,2.98663169075131,0.44,3205.4433683092493,112.42390356935348,7.84673661849738,179.26,3204.2533683092493,206.57053526010483,7.963263381502618,179.51,3203.583368309249,345.82085004334294,7.07,179.77,3203.853368309249,278.03053526010484,7.966841546243452,179.75,3206.813368309249,126.31369371386131,8.483368309248691,179.26,3196.97,782.5939035693535,7.96,179.64,2945.939464739896,880.8133683092486,7.98326338150262,89.71,2921.429464739895,880.69,7.9532633815026195,89.71,2665.585886575155,879.3134732369948,7.969895072253928,76.6842064452191,3199.68,1197.7301155491205,9.183368309248689,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,4,1568108368
